analysis	dataset_path	disease_name	compartment	role	donor_id	disease	group	n_cells	cell_types	module	module_class	mean_score	high_fraction
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	osm_ligand_inflammatory_myeloid	target	-0.0042590818413129495	0.20388349514563106
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	osmr_receptor_core	target	0.003796508829660123	0.20388349514563106
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	osmr_signal_response	target	0.04005210778093294	0.3300970873786408
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	c1q_phagocytic_myeloid	target	0.12659790970392595	0.3592233009708738
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	complement_effector	target	0.08533828346120359	0.3106796116504854
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	ifn_apc	covariate	-0.030077482883538936	0.2815533980582524
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	hla_ii_apc	covariate	0.04450918587755233	0.23300970873786409
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	lysosomal_apc	covariate	0.16264879081336214	0.3883495145631068
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	lipid_loader_repair	covariate	0.16942268009992142	0.36893203883495146
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	hif_nampt_metabolic	covariate	0.06414185964279552	0.32038834951456313
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	inflammatory_nfkb	covariate	-0.004259081841313033	0.20388349514563106
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	osm_ligand_inflammatory_myeloid	target	-0.012961828028979692	0.2833333333333333
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	osmr_receptor_core	target	-0.03511385479792623	0.1
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	osmr_signal_response	target	0.08665084032021027	0.3333333333333333
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	c1q_phagocytic_myeloid	target	0.15682126762410928	0.3
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	complement_effector	target	0.07897995701590282	0.3
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	ifn_apc	covariate	0.3235846269802657	0.4666666666666667
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	hla_ii_apc	covariate	0.17271771055041996	0.3333333333333333
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	lysosomal_apc	covariate	0.026896249135192844	0.23333333333333334
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	lipid_loader_repair	covariate	0.008721013419188215	0.31666666666666665
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	hif_nampt_metabolic	covariate	-0.19046942345050652	0.05
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_1	normal	control	60	myeloid cell	inflammatory_nfkb	covariate	-0.01296182802897969	0.2833333333333333
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	osm_ligand_inflammatory_myeloid	target	0.04035420180000689	0.29464285714285715
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	osmr_receptor_core	target	-0.045814242682166176	0.09821428571428571
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	osmr_signal_response	target	-0.0013515967553529573	0.1875
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	c1q_phagocytic_myeloid	target	-0.33449625262303295	0.03571428571428571
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	complement_effector	target	-0.18483769431180175	0.07142857142857142
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	ifn_apc	covariate	-0.20119943206339383	0.125
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	hla_ii_apc	covariate	-0.38888742942888316	0.14285714285714285
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	lysosomal_apc	covariate	-0.2723389697570198	0.0625
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	lipid_loader_repair	covariate	-0.16223796482724026	0.03571428571428571
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	hif_nampt_metabolic	covariate	0.126563363227644	0.25892857142857145
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_2	normal	control	112	myeloid cell	inflammatory_nfkb	covariate	0.04035420180000688	0.29464285714285715
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	osm_ligand_inflammatory_myeloid	target	-0.2368520421645794	0.07407407407407407
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	osmr_receptor_core	target	-0.03220891896327812	0.06666666666666667
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	osmr_signal_response	target	-0.17208198913981232	0.08888888888888889
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	c1q_phagocytic_myeloid	target	-0.032357580586160346	0.18518518518518517
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	complement_effector	target	-0.034631875545653425	0.1925925925925926
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	ifn_apc	covariate	0.13013198507059973	0.22962962962962963
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	hla_ii_apc	covariate	0.15148079708991244	0.25925925925925924
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	lysosomal_apc	covariate	0.07495149116678246	0.24444444444444444
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	lipid_loader_repair	covariate	-0.0847353577402597	0.17777777777777778
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	hif_nampt_metabolic	covariate	-0.16028923267764364	0.13333333333333333
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_3	normal	control	135	myeloid cell	inflammatory_nfkb	covariate	-0.2368520421645794	0.07407407407407407
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	osm_ligand_inflammatory_myeloid	target	0.12565118775109643	0.41333333333333333
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	osmr_receptor_core	target	0.06430425265488598	0.28
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	osmr_signal_response	target	0.1654606826682094	0.4266666666666667
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	c1q_phagocytic_myeloid	target	0.22412308249829427	0.4
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	complement_effector	target	0.14239899207057405	0.38666666666666666
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	ifn_apc	covariate	0.06753128038178034	0.36
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	hla_ii_apc	covariate	0.2494901143426684	0.3466666666666667
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	lysosomal_apc	covariate	0.19384977197993056	0.36
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	lipid_loader_repair	covariate	0.17688146543170247	0.4
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	hif_nampt_metabolic	covariate	0.02655803823005117	0.37333333333333335
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_4	normal	control	75	myeloid cell	inflammatory_nfkb	covariate	0.12565118775109643	0.41333333333333333
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	osm_ligand_inflammatory_myeloid	target	0.10024953708687062	0.296875
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	osmr_receptor_core	target	0.03318943317577765	0.16666666666666666
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	osmr_signal_response	target	0.008585826300571945	0.2604166666666667
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	c1q_phagocytic_myeloid	target	0.013405009003064234	0.2864583333333333
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	complement_effector	target	0.006086249681426238	0.2916666666666667
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	ifn_apc	covariate	-0.08549700262435313	0.20833333333333334
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	hla_ii_apc	covariate	-0.05496761908966876	0.25
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	lysosomal_apc	covariate	-0.0652178124745415	0.25
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	lipid_loader_repair	covariate	-0.00848948649601508	0.28125
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	hif_nampt_metabolic	covariate	0.05361276420080319	0.3020833333333333
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_5	normal	control	192	myeloid cell	inflammatory_nfkb	covariate	0.10024953708687058	0.296875
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	osm_ligand_inflammatory_myeloid	target	-0.0042590818413129495	0.20388349514563106
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	osmr_receptor_core	target	0.003796508829660123	0.20388349514563106
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	osmr_signal_response	target	0.04005210778093294	0.3300970873786408
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	c1q_phagocytic_myeloid	target	0.12659790970392595	0.3592233009708738
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	complement_effector	target	0.08533828346120359	0.3106796116504854
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	ifn_apc	covariate	-0.030077482883538936	0.2815533980582524
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	hla_ii_apc	covariate	0.04450918587755233	0.23300970873786409
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	lysosomal_apc	covariate	0.16264879081336214	0.3883495145631068
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	lipid_loader_repair	covariate	0.16942268009992142	0.36893203883495146
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	hif_nampt_metabolic	covariate	0.06414185964279552	0.32038834951456313
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	HC_6	normal	control	103	myeloid cell	inflammatory_nfkb	covariate	-0.004259081841313033	0.20388349514563106
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_1	ulcerative colitis	case	49	myeloid cell	osm_ligand_inflammatory_myeloid	target	0.5826454880361719	0.5102040816326531
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_1	ulcerative colitis	case	49	myeloid cell	osmr_receptor_core	target	0.0015874510125186308	0.08163265306122448
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_1	ulcerative colitis	case	49	myeloid cell	osmr_signal_response	target	0.20878483699314243	0.4489795918367347
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_1	ulcerative colitis	case	49	myeloid cell	c1q_phagocytic_myeloid	target	-0.025945430354142974	0.16326530612244897
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_1	ulcerative colitis	case	49	myeloid cell	complement_effector	target	0.02477580621598926	0.2653061224489796
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_1	ulcerative colitis	case	49	myeloid cell	ifn_apc	covariate	0.5825441525443242	0.5918367346938775
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_1	ulcerative colitis	case	49	myeloid cell	hla_ii_apc	covariate	0.29430172147045414	0.32653061224489793
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_1	ulcerative colitis	case	49	myeloid cell	lysosomal_apc	covariate	0.25514455098177674	0.3673469387755102
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_1	ulcerative colitis	case	49	myeloid cell	lipid_loader_repair	covariate	0.09850355286666285	0.32653061224489793
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_1	ulcerative colitis	case	49	myeloid cell	hif_nampt_metabolic	covariate	0.3137075888055663	0.4489795918367347
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_1	ulcerative colitis	case	49	myeloid cell	inflammatory_nfkb	covariate	0.5826454880361719	0.5102040816326531
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_2	ulcerative colitis	case	138	myeloid cell	osm_ligand_inflammatory_myeloid	target	0.6086709966756191	0.5144927536231884
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_2	ulcerative colitis	case	138	myeloid cell	osmr_receptor_core	target	-0.03934610542833998	0.08695652173913043
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_2	ulcerative colitis	case	138	myeloid cell	osmr_signal_response	target	0.1448715313258459	0.391304347826087
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_2	ulcerative colitis	case	138	myeloid cell	c1q_phagocytic_myeloid	target	-0.1458912532651422	0.08695652173913043
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_2	ulcerative colitis	case	138	myeloid cell	complement_effector	target	0.12529862129159447	0.3333333333333333
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_2	ulcerative colitis	case	138	myeloid cell	ifn_apc	covariate	0.35297342568448864	0.4855072463768116
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_2	ulcerative colitis	case	138	myeloid cell	hla_ii_apc	covariate	0.1523421510769985	0.26811594202898553
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_2	ulcerative colitis	case	138	myeloid cell	lysosomal_apc	covariate	0.41648242300689864	0.37681159420289856
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_2	ulcerative colitis	case	138	myeloid cell	lipid_loader_repair	covariate	-0.007838553053867995	0.2463768115942029
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_2	ulcerative colitis	case	138	myeloid cell	hif_nampt_metabolic	covariate	0.5994098186770408	0.6666666666666666
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_2	ulcerative colitis	case	138	myeloid cell	inflammatory_nfkb	covariate	0.6086709966756192	0.5144927536231884
