analysis	dataset_path	disease_name	compartment	donor_id	disease	group	module	n_cells	mean_score	high_fraction	cell_types
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	HC_4	normal	control	lysosomal_apc	1439	0.019327600299386714	0.2710215427380125	colon epithelial cell
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	HC_4	normal	control	mif_cd74_receptor_state	1439	-0.06596257530009962	0.05698401667824878	colon epithelial cell
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	HC_5	normal	control	hla_ii_apc	1302	-0.04921914047355848	0.016897081413210446	colon epithelial cell
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	HC_5	normal	control	ifn_apc	1302	-0.06982787695080052	0.21351766513056836	colon epithelial cell
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	HC_5	normal	control	lysosomal_apc	1302	0.030492366118192643	0.28417818740399386	colon epithelial cell
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	HC_5	normal	control	mif_cd74_receptor_state	1302	-0.0059845126902584814	0.08678955453149001	colon epithelial cell
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	HC_6	normal	control	hla_ii_apc	1069	-0.04667686583679088	0.019644527595884004	colon epithelial cell
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	HC_6	normal	control	ifn_apc	1069	-0.06270507720186698	0.23199251637043966	colon epithelial cell
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	HC_6	normal	control	lysosomal_apc	1069	0.11488126877820645	0.33395696913002804	colon epithelial cell
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	HC_6	normal	control	mif_cd74_receptor_state	1069	-0.03592432855902567	0.07670720299345182	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_1	normal	control	hla_ii_apc	256	0.01081994825020633	0.01953125	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_1	normal	control	ifn_apc	256	-0.02616432700658956	0.1640625	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_1	normal	control	lysosomal_apc	256	-0.021728298157871147	0.2109375	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_1	normal	control	mif_cd74_receptor_state	256	0.18350752422154382	0.09375	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_2	normal	control	hla_ii_apc	976	-0.004050518502346067	0.027663934426229508	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_2	normal	control	ifn_apc	976	-0.02395079443841118	0.24692622950819673	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_2	normal	control	lysosomal_apc	976	0.04941374706372107	0.2530737704918033	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_2	normal	control	mif_cd74_receptor_state	976	0.07146040495715611	0.09118852459016394	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_3	normal	control	hla_ii_apc	1671	0.09875302894979053	0.047875523638539794	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_3	normal	control	ifn_apc	1671	0.178490663648998	0.3494913225613405	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_3	normal	control	lysosomal_apc	1671	-0.13942963892662116	0.15559545182525433	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_3	normal	control	mif_cd74_receptor_state	1671	0.014597131759580342	0.07839616995810891	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_4	normal	control	hla_ii_apc	1439	-0.03464351743763752	0.019457956914523976	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_4	normal	control	ifn_apc	1439	-0.0766061379799596	0.19805420430854762	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_4	normal	control	lysosomal_apc	1439	0.019327600299386714	0.2710215427380125	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_4	normal	control	mif_cd74_receptor_state	1439	-0.06596257530009962	0.05698401667824878	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_5	normal	control	hla_ii_apc	1302	-0.04921914047355848	0.016897081413210446	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_5	normal	control	ifn_apc	1302	-0.06982787695080052	0.21351766513056836	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_5	normal	control	lysosomal_apc	1302	0.030492366118192643	0.28417818740399386	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_5	normal	control	mif_cd74_receptor_state	1302	-0.0059845126902584814	0.08678955453149001	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_6	normal	control	hla_ii_apc	1069	-0.04667686583679088	0.019644527595884004	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_6	normal	control	ifn_apc	1069	-0.06270507720186698	0.23199251637043966	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_6	normal	control	lysosomal_apc	1069	0.11488126877820645	0.33395696913002804	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	HC_6	normal	control	mif_cd74_receptor_state	1069	-0.03592432855902567	0.07670720299345182	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_1	ulcerative colitis	case	hla_ii_apc	36	-0.09672047130282906	0.0	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_1	ulcerative colitis	case	ifn_apc	36	-0.02453558182035206	0.25	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_1	ulcerative colitis	case	lysosomal_apc	36	-0.029585250252290158	0.3055555555555556	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_1	ulcerative colitis	case	mif_cd74_receptor_state	36	0.08401960627400537	0.08333333333333333	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_2	ulcerative colitis	case	hla_ii_apc	304	-0.05395346410709435	0.013157894736842105	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_2	ulcerative colitis	case	ifn_apc	304	0.17963318162597453	0.3618421052631579	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_2	ulcerative colitis	case	lysosomal_apc	304	0.14424286406990663	0.34868421052631576	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_2	ulcerative colitis	case	mif_cd74_receptor_state	304	0.14229633279528983	0.12828947368421054	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_3	ulcerative colitis	case	hla_ii_apc	96	0.09039718972906492	0.052083333333333336	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_3	ulcerative colitis	case	ifn_apc	96	0.19737737023929225	0.34375	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_3	ulcerative colitis	case	lysosomal_apc	96	-0.08163588443631574	0.19791666666666666	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_3	ulcerative colitis	case	mif_cd74_receptor_state	96	0.4177794903658693	0.2604166666666667	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_4	ulcerative colitis	case	hla_ii_apc	65	0.3747450097340105	0.09230769230769231	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_4	ulcerative colitis	case	ifn_apc	65	0.04717129325172208	0.24615384615384617	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_4	ulcerative colitis	case	lysosomal_apc	65	-0.03960256580536546	0.2	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_4	ulcerative colitis	case	mif_cd74_receptor_state	65	0.2358811500933468	0.07692307692307693	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_5	ulcerative colitis	case	hla_ii_apc	62	0.06700883057833401	0.06451612903225806	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_5	ulcerative colitis	case	ifn_apc	62	0.11408190709206552	0.3709677419354839	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_5	ulcerative colitis	case	lysosomal_apc	62	0.06414119952656003	0.2903225806451613	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_5	ulcerative colitis	case	mif_cd74_receptor_state	62	0.7489448773638102	0.3387096774193548	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_6	ulcerative colitis	case	hla_ii_apc	370	0.11924337090328083	0.12972972972972974	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_6	ulcerative colitis	case	ifn_apc	370	0.25365356072120354	0.5297297297297298	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_6	ulcerative colitis	case	lysosomal_apc	370	0.12067370740370216	0.35945945945945945	colon epithelial cell
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	UC_6	ulcerative colitis	case	mif_cd74_receptor_state	370	0.281188264573657	0.31351351351351353	colon epithelial cell
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl1	normal	control	hla_ii_apc	173	-0.12278674648114403	0.2138728323699422	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl1	normal	control	ifn_apc	173	-0.06766682477463004	0.19653179190751446	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl1	normal	control	lysosomal_apc	173	0.07289890660607763	0.3236994219653179	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl1	normal	control	mif_cd74_receptor_state	173	-0.16044873745946864	0.1791907514450867	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl2	normal	control	hla_ii_apc	100	0.10309395967595349	0.3	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl2	normal	control	ifn_apc	100	-0.05512315383086394	0.21	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl2	normal	control	lysosomal_apc	100	-0.054721211224956934	0.23	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl2	normal	control	mif_cd74_receptor_state	100	0.33702899625790667	0.43	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl3	normal	control	hla_ii_apc	250	0.04373084469457054	0.256	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl3	normal	control	ifn_apc	250	0.06887470427638956	0.304	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl3	normal	control	lysosomal_apc	250	-0.028557558881422508	0.208	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Ctrl3	normal	control	mif_cd74_receptor_state	250	-0.023781072181208857	0.228	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor1	psoriasis	case	hla_ii_apc	180	0.2777019445287629	0.36666666666666664	dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor1	psoriasis	case	ifn_apc	180	0.5123298921741715	0.5333333333333333	dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor1	psoriasis	case	lysosomal_apc	180	-0.004095831576839536	0.25555555555555554	dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor1	psoriasis	case	mif_cd74_receptor_state	180	0.3402541378877734	0.35555555555555557	dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor2	psoriasis	case	hla_ii_apc	95	0.547448445154306	0.47368421052631576	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor2	psoriasis	case	ifn_apc	95	0.7433278397143949	0.6210526315789474	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor2	psoriasis	case	lysosomal_apc	95	-0.034622755829896254	0.21052631578947367	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor2	psoriasis	case	mif_cd74_receptor_state	95	-0.08146798587466064	0.18947368421052632	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor3	psoriasis	case	hla_ii_apc	288	-0.08533347672090175	0.22916666666666666	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor3	psoriasis	case	ifn_apc	288	0.3545303645157321	0.4340277777777778	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor3	psoriasis	case	lysosomal_apc	288	0.32881629276931285	0.46875	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	Psor3	psoriasis	case	mif_cd74_receptor_state	288	-0.20384195917207987	0.14930555555555555	Langerhans cell,dendritic cell, human,macrophage,monocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl1	normal	control	hla_ii_apc	1373	-0.003921794193570586	0.056081573197378005	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl1	normal	control	ifn_apc	1373	-0.06105530709806367	0.213401310997815	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl1	normal	control	lysosomal_apc	1373	0.011309274155409063	0.28404952658412236	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl1	normal	control	mif_cd74_receptor_state	1373	0.007888599925585632	0.2337946103423161	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl2	normal	control	hla_ii_apc	936	0.011143115206385843	0.07585470085470085	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl2	normal	control	ifn_apc	936	-0.13715339776282492	0.1581196581196581	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl2	normal	control	lysosomal_apc	936	-0.03042295982317605	0.26282051282051283	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl2	normal	control	mif_cd74_receptor_state	936	-0.2357577369616077	0.1282051282051282	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl3	normal	control	hla_ii_apc	2256	-0.0022364062080693216	0.08643617021276596	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl3	normal	control	ifn_apc	2256	0.09406228588282235	0.3102836879432624	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl3	normal	control	lysosomal_apc	2256	0.005739475611309006	0.22384751773049646	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Ctrl3	normal	control	mif_cd74_receptor_state	2256	0.09301338390878469	0.3102836879432624	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte
