analysis	dataset_path	disease_name	compartment	role	gene	n_case_donors	n_control_donors	mean_case_log2_cpm	mean_control_log2_cpm	delta_log2_cpm	hedges_g	welch_t	p	mean_case_detection_fraction	mean_control_detection_fraction	detected_donor_fraction	mean_log2_cpm	in_lipid_lysosomal_myeloid_neighborhood	fdr	positive_nominal	negative_nominal	positive_fdr10	negative_fdr10	positive_trend	negative_trend
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	LPL	6	6	1.4276426980878638	1.130287163145457	0.2973555349424068	0.2348178225152393	0.4406094323790094	0.6693566154120915	0.0124123490870672	0.0083607633770284	0.6666666666666666	1.2789649306166604	True	0.8908670482284753	False	False	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	LPL	5	18	0.1449799001830965	0.1677703715208093	-0.0227904713377127	-0.0583916045384665	-0.1823544996846131	0.8575689739985044	0.0004024634208453	0.0009690511625263	0.3478260869565217	0.1628159212300022	True	0.945853929105172	False	False	False	False	False	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	LRIG3	6	6	5.053345150222636	4.378472120400149	0.6748730298224874	1.7288446466230727	3.2439839968733417	0.0089079030761151	0.0904524124297866	0.0535990890217251	1.0	4.715908635311393	False	0.1603146482324397	True	False	False	False	True	False
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	LRIG3	4	17	4.360503799215735	3.340041027037948	1.0204627721777868	0.5987265559596332	2.270200196113501	0.0356214898065085	0.1045688905415578	0.063397702691219	0.8571428571428571	3.5344148884051454	False	0.4144703148288304	True	False	False	False	True	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	LRIG3	6	6	4.880279374850724	4.378472120400149	0.5018072544505747	1.2062222985715227	2.263341498544093	0.0481248263403818	0.0702462441055395	0.0535990890217251	1.0	4.629375747625437	False	0.3362488693262456	True	False	False	False	True	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	LRIG3	9	13	1.450373654937432	2.911237289141053	-1.4608636342036212	-0.707893290808756	-1.7350283811248477	0.0992585019433368	0.0040359111787683	0.0221337819015865	0.5909090909090909	2.313611256966844	False	0.941417255008202	False	False	False	False	False	True
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	LRIG3	3	3	5.694029075523587	6.296558874951846	-0.6025297994282592	-1.6172388320025544	-2.4758812066380655	0.1148672130212068	0.2842537368686066	0.3269237988875774	1.0	5.9952939752377175	False	0.6325541649153889	False	False	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	LRIG3	11	14	5.928090737820557	6.651061766980867	-0.72297102916031	-0.5108024240700552	-1.1757716573146817	0.2641412844754038	0.1433575730070177	0.2304066044670646	0.96	6.332954514150332	False	0.8441184433525579	False	False	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	LRIG3	3	3	1.4097979129445184	1.755374208425824	-0.3455762954813057	-0.8835661698247798	-1.352678918785011	0.2820392376211778	0.0125365497076023	0.0211868978805395	1.0	1.5825860606851714	False	0.741589138885454	False	False	False	False	False	False
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LRIG3	10	14	5.598632143497175	5.8466519727004576	-0.2480198292032822	-0.4384071484975179	-1.0893843403662704	0.2895597944995635	0.0863595805999456	0.1079861307557278	1.0	5.743310377199091	False	0.8751192710047316	False	False	False	False	False	False
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	LRIG3	6	6	3.999372497447893	3.616527404445568	0.3828450930023246	0.5183475400972605	0.9726212983790342	0.3539187806677105	0.0801320212423404	0.0666433239836221	1.0	3.8079499509467314	False	0.7224683499297195	False	False	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	LRIG3	5	19	4.720650373126881	4.254388877743693	0.466261495383188	0.4788165704555999	0.7298314087615498	0.4996863524277582	0.149634219408834	0.1025775710521154	1.0	4.351526689281858	False	0.7629715051765932	False	False	False	False	False	False
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	LRIG3	6	6	3.1510338667929365	3.616527404445568	-0.4654935376526312	-0.3182497088687313	-0.5971600540258666	0.5703254288074185	0.0678276493519121	0.0666433239836221	0.9166666666666666	3.3837806356192517	False	0.862956285476811	False	False	False	False	False	False
t1d_endothelial_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	LRIG3	5	17	2.5035026908764157	2.07825375892812	0.4252489319482957	0.2216289694409443	0.5426712849010079	0.6004311310086538	0.0226974714259373	0.0243232246635696	0.6363636363636364	2.1749012434618233	False	0.8447502072450479	False	False	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	LRIG3	5	18	3.882001309889822	4.291761343014749	-0.4097600331249271	-0.4778489513370416	-0.5504583020981421	0.6101712758271121	0.0929511636869287	0.0782131613373964	1.0	4.202683074944113	False	0.8280367770110394	False	False	False	False	False	False
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	LRIG3	3	19	3.9027862122421304	3.825066750954486	0.0777194612876446	0.0628618963762264	0.2473604741668386	0.8072678086516804	0.0624466745311781	0.0947691820349253	0.9545454545454546	3.835664859311892	False	0.9489261833490118	False	False	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	LRIG3	3	3	5.300161306309862	5.285403707429324	0.0147575988805384	0.0667232655918678	0.1021487216701738	0.9251385305248148	0.3256692420242769	0.3117241824762241	1.0	5.292782506869592	False	0.969052891610951	False	False	False	False	False	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	LY6E	5	18	5.284777961928715	4.059631519758567	1.225146442170148	1.6503833635021887	3.220997462234397	0.0180415140842396	0.1365701698823375	0.0681778962520617	1.0	4.325967702839035	False	0.4751032567770711	True	False	False	False	True	False
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	LY6E	6	6	6.407841260935925	5.2941401115978435	1.1137011493380813	1.318541406038544	2.474095766070568	0.0329289556553193	0.222009063363065	0.0960627333007996	1.0	5.850990686266883	False	0.3460182842246059	True	False	False	False	True	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	LY6E	9	13	7.429939362157522	5.952609825452135	1.477329536705387	0.8005199871574163	2.14760604909069	0.0450710287682945	0.2203448384370434	0.1617450527428349	0.9545454545454546	6.556971908649792	False	0.941417255008202	True	False	False	False	True	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	LY6E	3	3	6.0620807913893	5.427084839173552	0.634995952215748	2.6393191031542234	4.040615669442478	0.0506981562222971	0.2661184210526315	0.2117225433526011	1.0	5.744582815281426	False	0.7297013371935511	False	False	False	False	True	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	LY6E	6	6	1.89706174330862	0.8436612721964566	1.0534004711121634	0.9528893850736792	1.7879905646857337	0.1104390463266696	0.0114437285485659	0.0031544136529428	0.75	1.3703615077525384	False	0.3878948842856677	False	False	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	LY6E	3	3	6.831441333182846	5.807140284127482	1.0243010490553637	1.3774600620431627	2.108796433167629	0.1122550283597792	0.4389453829192509	0.3053393229897546	1.0	6.319290808655165	False	0.4689051736692209	False	False	False	False	False	False
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	LY6E	6	6	7.9598458359613184	7.332493744013448	0.6273520919478708	0.8372106597165784	1.5709323492063194	0.1602126231357041	0.5328483920949675	0.4460719395936026	1.0	7.646169789987383	False	0.6955497886706195	False	False	False	False	False	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	LY6E	5	19	8.171076533060647	7.825664611217884	0.3454119218427633	0.875325117056613	1.6122630086644358	0.1620432784441012	0.6868733246655678	0.592045226251279	1.0	7.897625428268461	False	0.559665614670554	False	False	False	False	False	False
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	LY6E	3	19	6.919375447394916	5.810328766444099	1.1090466809508177	1.3640230485028166	1.733543208495993	0.2077169017898182	0.3664872579895519	0.2678461672702962	1.0	5.961562404755574	False	0.8137137919272431	False	False	False	False	False	False
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	LY6E	4	17	8.887832988387512	8.604193972614576	0.2836390157729358	1.0402365373189657	1.2244107429203046	0.3008955040805873	0.8566040121499082	0.7862635619181271	1.0	8.658220451809424	False	0.7251157160562504	False	False	False	False	False	False
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	LY6E	6	6	5.829920855121494	5.2941401115978435	0.5357807435236506	0.5125371054143214	0.9617186662870476	0.3610451173421574	0.1650706322141416	0.0960627333007996	1.0	5.562030483359668	False	0.7154333779278611	False	False	False	False	False	False
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LY6E	10	14	8.915880813255447	8.74011938983372	0.1757614234217257	0.3270348978585152	0.8275218368240952	0.4175591028546268	0.4865491754114646	0.4907389844928321	1.0	8.81335331625944	False	0.9049326754136924	False	False	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	LY6E	11	14	6.572531475406135	6.038924115092563	0.5336073603135718	0.2955267132000743	0.7008377130857197	0.4952402264079332	0.164059083576907	0.1177369360447727	0.96	6.273711353630534	False	0.8505537226714546	False	False	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	LY6E	6	6	1.368539238476785	0.8436612721964566	0.5248779662803283	0.3379244212149422	0.634077455551135	0.5412061527162091	0.00838696293917	0.0031544136529428	0.5	1.1061002553366208	False	0.7948979179027177	False	False	False	False	False	False
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	LY6E	6	6	7.599242276524367	7.332493744013448	0.2667485325109195	0.2861866487843603	0.5369973008209137	0.6030677144631732	0.5649686175787652	0.4460719395936026	1.0	7.465868010268909	False	0.861530158683759	False	False	False	False	False	False
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	LY6E	3	3	7.612346977292703	7.764634302226024	-0.1522873249333205	-0.3678889148311151	-0.5632125771015316	0.6222623727119863	0.5219586195882694	0.504808904597456	1.0	7.688490639759364	False	0.8739040042243035	False	False	False	False	False	False
t1d_endothelial_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	LY6E	5	17	7.50250086719087	7.425334978325243	0.0771658888656272	0.1323920822038773	0.4644071090375317	0.6473902983060993	0.3772998498593248	0.3340713452530341	1.0	7.442872680340158	False	0.868164600411145	False	False	False	False	False	False
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	MMP7	6	6	5.312588750579516	0.1400024186859328	5.172586331893583	5.8142962416889565	10.909877875933883	3.734151797283838e-05	0.0403570313162842	0.0002316423442205	0.5833333333333334	2.7262955846327244	False	0.0162103214185722	True	False	True	False	True	False
t1d_endothelial_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	MMP7	5	17	6.893239179910107	2.410756788407262	4.482482391502845	1.8069713499380848	5.527463794003907	4.339549669351595e-05	0.2875928836552298	0.0334072947265909	0.6363636363636364	3.42950278647609	False	0.0348968312621173	True	False	True	False	True	False
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	MMP7	4	17	6.476821093119181	1.7432502877267926	4.733570805392389	2.2948080689232215	6.123596430081723	0.0002289792888188	0.438425428938837	0.0279868215513649	0.5714285714285714	2.644882822087248	False	0.0587026570101981	True	False	True	False	True	False
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	MMP7	5	18	7.292593558797037	4.905686340590738	2.386907218206299	1.456107659853852	4.060852374297418	0.0016511440808433	0.4328133031653985	0.1054655800188666	1.0	5.424579214113847	False	0.2196304110672548	True	False	False	False	True	False
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	MMP7	5	19	9.776010133323377	9.245804074732352	0.5302060585910233	0.61329271763847	2.346741695973699	0.0285339715261799	0.8763100237807692	0.7370584389356869	1.0	9.35626367027215	False	0.4348205101758167	True	False	False	False	True	False
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	MMP7	6	6	1.9443393617799505	0.1400024186859328	1.8043369430940177	1.4625367500367086	2.7442869555835956	0.0368863793822535	0.005834187213153	0.0002316423442205	0.5833333333333334	1.0421708902329418	False	0.2594257631078885	True	False	False	False	True	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	MMP7	3	3	5.959737386538843	4.409255256250794	1.5504821302880494	2.079665663402085	3.1838248193261127	0.0379795581978769	0.0774225786728602	0.0322884055460259	1.0	5.1844963213948185	False	0.4012178530095457	True	False	False	False	True	False
t1d_beta_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	MMP7	3	19	6.316647746005278	3.5794567025953596	2.737191043409918	1.2926416737841	2.486440996405346	0.0887399158205882	0.3459071162034648	0.1130977802677367	0.9545454545454546	3.9527100266967112	False	0.6433739563137343	False	False	False	False	True	False
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	MMP7	6	6	0.7688063714220749	0.0	0.7688063714220749	1.1109918154506824	2.084652127083248	0.0915193799342497	0.003010373996842	0.0	0.25	0.3844031857110374	False	0.4777332773555859	False	False	False	False	True	False
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	MMP7	6	6	2.184388430254661	0.0	2.184388430254661	0.8300663442901572	1.557526838793805	0.1800793614005024	0.0025775867981618	0.0	0.1666666666666666	1.0921942151273305	False	0.5681680358317014	False	False	False	False	False	False
psoriasis_skin_stromal	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin stromal	tissue_resident	MMP7	3	3	1.9809446410336535	1.2614744946284504	0.7194701464052033	1.0264930270584702	1.5714900880113614	0.2086566760187931	0.023526648576251	0.0125911721918534	1.0	1.621209567831052	False	0.6811844232636184	False	False	False	False	False	False
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	MMP7	9	13	1.118012924208842	1.7777684152020616	-0.6597554909932195	-0.3302963757186477	-0.8201077556479441	0.4222090657832652	0.0034289784289784	0.0151386712474324	0.4090909090909091	1.5078684416139263	False	0.9679460813626348	False	False	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	MMP7	3	3	1.7628347025665476	2.1586470561178657	-0.395812353551318	-0.4708922789902958	-0.7209036295890776	0.5113532497108586	0.0202485380116959	0.0170404624277456	1.0	1.9607408793422068	False	0.8360950627225315	False	False	False	False	False	False
sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	MMP7	10	14	1.5943326928181727	1.2901841818756463	0.3041485109425261	0.2265264318443551	0.5751913006247895	0.5714147994572171	0.0035759901862913	0.0031882870918072	0.625	1.416912728101699	False	0.9338114693820284	False	False	False	False	False	False
sjogren_gland_epithelial	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland epithelial	tissue_resident	MMP7	11	14	5.812903664405769	5.542801667979767	0.2701019964260016	0.1480436152449427	0.3539638741622427	0.7285168640631163	0.0826332044444773	0.0582659788871693	0.96	5.6616465464072085	False	0.916427828299336	False	False	False	False	False	False
