gene	wave	channel	source_path	source_row_index	call_text	status	source_numeric_score	source_score_percentile	channel_points	blocker_text	evidence_text
SLC44A4	wave34	genetics_expression_druggability	results_v3/wave34_genetics_expression_druggability_scan/wave34_genetics_expression_druggability_rank.tsv	368	PARK_GENETIC_CELL_STATE_NOT_CURRENTLY_DRUGGABLE	parked	13.0	0.275	0.6837500000000001	gate_druggable_surface;gate_perturbation_or_model	5; 3.0; Crohn disease;type 1 diabetes mellitus;ulcerative colitis; 0.0
SLC9A8	wave55	external_genetics	results_v3/wave55_external_genetics_druggability_sweep/external_genetics_rank.tsv	58		unlabeled	19.0	0.8033333333333333	0.9994		solute carrier family 9 member A8; AS;Crohn;Psoriasis;RA;UC; 0.0; 0.0; 0.1180988975297661; 1; 0
SMAD3	wave55	external_genetics	results_v3/wave55_external_genetics_druggability_sweep/external_genetics_rank.tsv	30		unlabeled	21.0	0.915	1.1133		SMAD family member 3; AS;Crohn;Psoriasis;RA;UC; 0.0; 0.0; 0.5418034426066807; 1; 0
SMCO4	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	56	NO_GO_CAUSAL_PROXY	hard_no	4.5	0.691747572815534	0.2617839805825244	no_target_resolved_coloc_or_mr; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates.	0; 0; 0; 0; 4
SNRPG	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	77	NO_GO_CAUSAL_PROXY	hard_no	4.0	0.5388349514563107	0.1188106796116505	no_target_resolved_coloc_or_mr; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates.	0; 0; 0; 0; 3
SNRPG	wave60	circuit_coupling	results_v3/wave60_circuit_coupling_pivot/circuit_predictor_rank.tsv	250	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION; UNRESOLVED	parked	3.093585306917395	0.8442028985507246	1.0508152173913043		gene; 5; Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis; Sjogren syndrome;psoriasis;type 1 diabetes mellitus
SNX10	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	102	NO_GO_CAUSAL_PROXY	hard_no	4.0	0.5388349514563107	0.1188106796116505	no_target_resolved_coloc_or_mr; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates. Perturbation/foundation evidence is contradicted or marked do-not-promote.	0; 0; 0; 8; 3
SOCS1	wave55	external_genetics	results_v3/wave55_external_genetics_druggability_sweep/external_genetics_rank.tsv	47	null_or_wrong_direction	unlabeled	20.0	0.86	1.0572		suppressor of cytokine signaling 1; Crohn;PBC;Psoriasis;UC; 0.0; 0.0; 0.7672553164286849; 2; 0
SOX30	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	148	NO_GO_CRISPR_RESCUE; KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR	hard_no	4.0	0.5896739130434783	0.18146739130434789	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	activate_or_restore; 0.0; 1.0; psoriasis; 0.920009505703422
SOX4	wave55	external_genetics	results_v3/wave55_external_genetics_druggability_sweep/external_genetics_rank.tsv	93	null_or_wrong_direction	unlabeled	16.0	0.6633333333333333	0.8565999999999999		SRY-box transcription factor 4; Crohn;Psoriasis; 0.0; 0.0; 0.5327406310857624; 0; 0
SP110	wave34	genetics_expression_druggability	results_v3/wave34_genetics_expression_druggability_scan/wave34_genetics_expression_druggability_rank.tsv	484	PARK_GENETIC_CELL_STATE_NOT_CURRENTLY_DRUGGABLE	parked	11.0	0.062	0.5027	gate_druggable_surface;gate_perturbation_or_model	4; 3.0; psoriasis;type 1 diabetes mellitus;ulcerative colitis; 0.0
SP140	wave34	genetics_expression_druggability	results_v3/wave34_genetics_expression_druggability_scan/wave34_genetics_expression_druggability_rank.tsv	7	PARK_GENETIC_CELL_STATE_NOT_CURRENTLY_DRUGGABLE	parked	21.0	0.976	1.2796	gate_druggable_surface;gate_perturbation_or_model	8; 4.0; Crohn disease;Sjogren syndrome;psoriasis;ulcerative colitis; 1.0; CHEMBL3108643
SP140	wave55	external_genetics	results_v3/wave55_external_genetics_druggability_sweep/external_genetics_rank.tsv	1		unlabeled	26.0	0.9983333333333333	1.1983		SP140 nuclear body protein; AS;Crohn;MS;Psoriasis;RA;UC; 0.7593921205206332; 0.0; 0.5046103221229447; 4; 0
SP140	wave63	transition_controller	results_v3/wave63_transition_controller_integrator/transition_controller_candidates.tsv	8	NO_GO_WAVE63_TRANSITION_CONTROLLER; PARK_TARGET_RESOLVED_BUT_BLOCKED_OR_NARROW; PARK_GENETIC_CELL_STATE_NOT_CURRENTLY_DRUGGABLE; NO_GO_MODEL_SCREEN	hard_no	4.0	0.7636363636363637	0.3589090909090909	cross_disease_target_resolved;strict_residual_or_ms_expression;real_perturbation_support;foundation_model_support;repair_or_efferocytosis_guardrail;druggable_or_modality;no_manual_or_prior_blocker; genetic and state signal, but no correct-direction modality or direct perturbation validation;NO_GO_UNDRUGGABLE_CHROMATIN_CONTROLLER	wave62_parked_target_resolution; 3.0; 3.0; 6.0; 4.0; 0.0
SP140	wave63	transition_controller	results_v3/wave63_transition_controller_integrator/transition_controller_candidates.tsv	30	NO_GO_WAVE63_TRANSITION_CONTROLLER; PARK_TARGET_RESOLVED_BUT_BLOCKED_OR_NARROW; PARK_GENETIC_CELL_STATE_NOT_CURRENTLY_DRUGGABLE; NO_GO_MODEL_SCREEN	hard_no	3.0	0.38181818181818183	-0.030545454545454542	cross_disease_target_resolved;strict_residual_or_ms_expression;real_perturbation_support;foundation_model_support;repair_or_efferocytosis_guardrail;druggable_or_modality;no_manual_or_prior_blocker;not_generic_or_cytotoxic; topoisomerase_cytotoxicity_and_Crohn_genotype_specificity;genetic and state signal, but no correct-direction modality or direct perturbation validation;NO_GO_UNDRUGGABLE_CHROMATIN_CONTROLLER	Wave62 SP140 genetics plus published Crohn SP140-loss topoisomerase rescue route; tested here as transferability hypothesis only.; 3.0; 3.0; 6.0; 4.0; 0.0
SP140_TOP1_TOP2_RESCUE	wave63	transition_controller	results_v3/wave63_transition_controller_integrator/transition_controller_candidates.tsv	30	NO_GO_WAVE63_TRANSITION_CONTROLLER; PARK_TARGET_RESOLVED_BUT_BLOCKED_OR_NARROW; PARK_GENETIC_CELL_STATE_NOT_CURRENTLY_DRUGGABLE; NO_GO_MODEL_SCREEN	hard_no	3.0	0.38181818181818183	-0.030545454545454542	cross_disease_target_resolved;strict_residual_or_ms_expression;real_perturbation_support;foundation_model_support;repair_or_efferocytosis_guardrail;druggable_or_modality;no_manual_or_prior_blocker;not_generic_or_cytotoxic; topoisomerase_cytotoxicity_and_Crohn_genotype_specificity;genetic and state signal, but no correct-direction modality or direct perturbation validation;NO_GO_UNDRUGGABLE_CHROMATIN_CONTROLLER	Wave62 SP140 genetics plus published Crohn SP140-loss topoisomerase rescue route; tested here as transferability hypothesis only.; 3.0; 3.0; 6.0; 4.0; 0.0
SPP1	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	135	NO_GO_CAUSAL_PROXY	hard_no	2.0	0.24757281553398058	-0.15351941747572817	no_target_resolved_coloc_or_mr; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates.	0; 0; 0; 0; 2
SPP1	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	80	NO_GO_CRISPR_RESCUE; UNRESOLVED	hard_no	11.135984303587598	0.9239130434782609	0.5223913043478261	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	unresolved; 0.0; 2.0; type 1 diabetes mellitus;ulcerative colitis; 0.0019111874426158; 0.920009505703422
SPRED2	wave55	external_genetics	results_v3/wave55_external_genetics_druggability_sweep/external_genetics_rank.tsv	8		unlabeled	23.0	0.9783333333333334	1.1779		sprouty related EVH1 domain containing 2; Crohn;MS;RA;SLE; 0.6798598760820634; 0.0; 0.1814504561204685; 1; 0
SQLE	wave21	residual_druggability	results_v3/wave21_residual_druggability_scan/wave21_residual_druggability_ranked_full.tsv	75	PARK_LOCAL_RESIDUAL_ONLY	parked	19.0	0.5875	0.9493750000000001	breadth_below_4_diseases	accessible_biologic_or_surface;manual_class=sterol-biosynthesis enzyme; 2; 3; Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis; -0.3408177110309154; 0.3307572199460259; 99; Microsome membrane;Endoplasmic reticulum membrane
SQLE	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	18	NO_GO_CAUSAL_PROXY	hard_no	7.5	0.9611650485436893	0.5136893203883496	no_target_resolved_coloc_or_mr; Cell-state/module evidence is stronger than genetics; cannot anchor target causality. Perturbation/foundation evidence is contradicted or marked do-not-promote.	0; 0; 0; 3; 4
SQLE	wave52	remaining_reopeners	results_v3/wave52_remaining_mechanistic_reopeners/remaining_reopeners_audit.tsv	2	NO_GO_SQLE_FAILFAST_RECONFIRMED; PARK_REQUIRES_TARGET_CAUSALITY_OR_PERTURBATION | | NO_GO_SQLE_FAILFAST | |	hard_no	3.0	0.75	0.301875	The previous SQLE fail-fast stands: cross-disease signal is mostly stromal/IBD-skewed, MS anchor is negative, foundation-model support is contradicted by real perturbation, and no novel autoimmune-use delta survives.; | Strict residual survivor but IBD-stromal only after deeper audit; no genetics or perturbation support. | local_gate_pass;ms_anchor_pass;cross_disease_residual_specificity_pass;foundation_plus_real_gate_pass;real_perturbation_alignment_pass;l1000_disease_signature_reversal_pass;novel_autoimmune_delta_pass | | | | medium_high | | |	SQLE_STEROL_STROMAL; reduce pathological sterol/stromal stress state while preserving repair; cross-tissue stromal signal with available small-molecule chemistry; 4.0; 2.0
SQLE_STEROL_STROMAL	wave52	remaining_reopeners	results_v3/wave52_remaining_mechanistic_reopeners/remaining_reopeners_audit.tsv	2	NO_GO_SQLE_FAILFAST_RECONFIRMED; PARK_REQUIRES_TARGET_CAUSALITY_OR_PERTURBATION | | NO_GO_SQLE_FAILFAST | |	hard_no	3.0	0.75	0.301875	The previous SQLE fail-fast stands: cross-disease signal is mostly stromal/IBD-skewed, MS anchor is negative, foundation-model support is contradicted by real perturbation, and no novel autoimmune-use delta survives.; | Strict residual survivor but IBD-stromal only after deeper audit; no genetics or perturbation support. | local_gate_pass;ms_anchor_pass;cross_disease_residual_specificity_pass;foundation_plus_real_gate_pass;real_perturbation_alignment_pass;l1000_disease_signature_reversal_pass;novel_autoimmune_delta_pass | | | | medium_high | | |	SQLE_STEROL_STROMAL; reduce pathological sterol/stromal stress state while preserving repair; cross-tissue stromal signal with available small-molecule chemistry; 4.0; 2.0
SSR3	wave60	circuit_coupling	results_v3/wave60_circuit_coupling_pivot/circuit_predictor_rank.tsv	234	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION; UNRESOLVED	parked	3.524810309439098	0.9094202898550725	1.1007065217391305		gene; 5; Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis; Crohn disease;type 1 diabetes mellitus;ulcerative colitis
STAB1	wave60	circuit_coupling	results_v3/wave60_circuit_coupling_pivot/circuit_predictor_rank.tsv	223	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION; UNRESOLVED	parked	4.097623884833728	0.9601449275362319	1.1395108695652174		gene; 5; Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis; psoriasis;ulcerative colitis
STAT1	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	21	NO_GO_CAUSAL_PROXY	hard_no	5.9	0.8737864077669902	0.43199029126213584	no_target_resolved_coloc_or_mr; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates.	0; 0; 1; 2; 3
STAT3	wave55	external_genetics	results_v3/wave55_external_genetics_druggability_sweep/external_genetics_rank.tsv	48	null_or_wrong_direction	unlabeled	20.0	0.86	1.0572		signal transducer and activator of transcription 3; Crohn;MS;UC; 0.6380651275555957; 0.0; 0.8430116569041388; 2; 0
STAT4	wave55	external_genetics	results_v3/wave55_external_genetics_druggability_sweep/external_genetics_rank.tsv	3	null_or_wrong_direction	unlabeled	24.0	0.9916666666666667	1.1915		signal transducer and activator of transcription 4; AITD;Celiac;MS;PBC;RA;SLE;Sjogren; 0.655585325609798; 0.0; 0.9286451990515842; 2; 0
STAT4	wave63	transition_controller	results_v3/wave63_transition_controller_integrator/transition_controller_candidates.tsv	9	NO_GO_WAVE63_TRANSITION_CONTROLLER; PARK_TARGET_RESOLVED_BUT_BLOCKED_OR_NARROW; NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY; NO_GO_MODEL_SCREEN; NO_GO_WAVE61_GUARDRAIL	hard_no	4.0	0.7636363636363637	0.3589090909090909	module_or_state_support;strict_residual_or_ms_expression;real_perturbation_support;foundation_model_support;repair_or_efferocytosis_guardrail;druggable_or_modality;no_manual_or_prior_blocker; STAT4_TF_not_selectively_druggable;prior_branch_blocker_or_directionality_unresolved;DEMOTE_NOT_DRUGGABLE_IN_CORRECT_DIRECTION;NO_GO_WAVE61_GUARDRAIL	wave62_parked_target_resolution; 8.0; 7.0; 9.0; 2.0; 0.0
SUB1	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	57	NO_GO_CAUSAL_PROXY	hard_no	4.5	0.691747572815534	0.2617839805825244	no_target_resolved_coloc_or_mr; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates.	0; 0; 0; 0; 4
SVS4	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	83	NO_GO_CRISPR_RESCUE; KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR	hard_no	0.5190931357454955	0.04891304347826087	-0.37010869565217386	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	activate_or_restore; 0.0; 1.0
SYK	wave70	fc_ros_resolution_closure	results_v3/wave70_fc_ros_resolution_matrix/fc_ros_resolution_candidate_matrix.tsv	4	NO_GO_BLOCKED_OR_BROAD_CLASS; NO_GO_WAVE62_TARGET_RESOLUTION	hard_no	2.0	0.7241379310344828	0.13275862068965516	SYK_prior_art_broad_immunosuppression	Fc receptor kinase comparator; DESCRIPTIVE_GENE_SIGNAL
SYK	wave70c	fc_ros_geneformer_direction_closure	results_v3/wave70c_inhibitory_receptor_geneformer_direction/geneformer_direction_candidate_calls.tsv	24	NO_GO_LOW_TOKEN_SUPPORT; NO_GO_BLOCKED_OR_BROAD_CLASS	hard_no	0.0	0.15517241379310345	-0.09814655172413791	SYK_prior_art_broad_immunosuppression	insufficient_token_support; GSE282122_DC_post_nonremission_to_remission
SYNGR1	wave55	external_genetics	results_v3/wave55_external_genetics_druggability_sweep/external_genetics_rank.tsv	77		unlabeled	17.0	0.71	0.9041999999999999		synaptogyrin 1; Crohn;PBC;RA; 0.0; 0.0; 0.2801767289559358; 1; 0
TAGAP	wave55	external_genetics	results_v3/wave55_external_genetics_druggability_sweep/external_genetics_rank.tsv	9		unlabeled	23.0	0.9783333333333334	1.1779		T cell activation RhoGTPase activating protein; AITD;Celiac;Crohn;MS;Psoriasis;RA;T1D; 0.7690720106401111; 0.0; 0.220203906268048; 1; 0
TAGAP1	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	57	NO_GO_CRISPR_RESCUE; KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	hard_no	0.7333646644709861	0.09782608695652174	-0.3202173913043478	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	inhibit_or_reduce; 0.0; 0.920009505703422
TAP2	wave34	genetics_expression_druggability	results_v3/wave34_genetics_expression_druggability_scan/wave34_genetics_expression_druggability_rank.tsv	10	PARK_GENETIC_CELL_STATE_NOT_CURRENTLY_DRUGGABLE	parked	19.0	0.966	1.2711	gate_druggable_surface;gate_perturbation_or_model	13; 3.0; Crohn disease;Sjogren syndrome;ulcerative colitis; 0.0; CHEMBL6067543
TAS2R106	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	51	NO_GO_CRISPR_RESCUE; KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	hard_no	0.8127042676625387	0.14130434782608695	-0.27586956521739125	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	inhibit_or_reduce; 0.0; 0.920009505703422
TASL	wave23	genetics_restoration	results_v3/wave23_genetics_restoration_modality/ranked_go_park_no_go.tsv	8	NO_GO	hard_no	0.933	0.35714285714285715	-0.04875	Not a restoration-first target in this scout: locally justified endolysosomal comparator, but not a restoration target and genetics breadth is limited.; not a restoration candidate.; EuropePMC=0; ClinicalTrials=0; ChEMBL_API=0; host-defense and innate immune suppression liabilities if inhibited; no restoration rationale.	2 OT diseases >=0.5: RA;SLE; no_go; not restoration; pathway concept is dampening TASL-dependent TLR/IRF signaling.; no direct TASL restoration modality; pathway inhibition would be the relevant comparator.; no direct local perturbation row
TASL	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	97	NO_GO_CAUSAL_PROXY; NO_GO	hard_no	4.25	0.6116504854368932	0.1868932038834951	no_target_resolved_coloc_or_mr; disease genetics is limited to fewer than four diseases at score>=0.5; GTEx cis-eQTL exists but full SNP-level eQTL summary stats were not downloaded; no paired disease GWAS summary stats and eQTL/pQTL summary files were available locally for multi-signal coloc; OpenGWAS endpoint returned auth barrier in this run; local GWAS Catalog parquet lacks an installed reader; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates. Perturbation/foundation evidence is contradicted or marked do-not-promote.	2; RA;SLE; 1; 0; 1; 1
TBX6	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	167	NO_GO_CRISPR_RESCUE; KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR; NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	hard_no	1.2941979036624374	0.30434782608695654	-0.10956521739130431	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	inhibit_or_reduce; 1.0; 1.0; type 1 diabetes mellitus; -1.999815513448889; 0.920009505703422; 0.0
TCF7	wave55	external_genetics	results_v3/wave55_external_genetics_druggability_sweep/external_genetics_rank.tsv	59		unlabeled	19.0	0.8033333333333333	0.9994		transcription factor 7; AITD;MS;RA;SLE; 0.5270494672877762; 0.0; 0.387214285501541; 1; 0
TDRD1	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	176	NO_GO_CRISPR_RESCUE; KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	hard_no	4.0	0.5896739130434783	0.18146739130434789	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	inhibit_or_reduce; 0.0; 0.0; -0.8082283949839004; 0.920009505703422
TGFB1	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	71	NO_GO_CRISPR_RESCUE; UNRESOLVED	hard_no	5.0	0.7228260869565217	0.3172826086956521	screen_direction_unresolved;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	unresolved; 0.0; 0.0; -0.0174265272035043; 0.920009505703422
TGM2	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	112	NO_GO_CAUSAL_PROXY	hard_no	4.5	0.691747572815534	0.2617839805825244	no_target_resolved_coloc_or_mr; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates. Perturbation/foundation evidence is contradicted or marked do-not-promote.	0; 0; 0; 1; 3
TIAL1	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	140	NO_GO_CRISPR_RESCUE; KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	hard_no	0.7822771961462163	0.11956521739130435	-0.2980434782608695	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	inhibit_or_reduce; 0.0; 0.0; -0.1919977019666454; 0.9971256078463696
TIMMDC1	wave55	external_genetics	results_v3/wave55_external_genetics_druggability_sweep/external_genetics_rank.tsv	94		unlabeled	16.0	0.6633333333333333	0.8565999999999999		translocase of inner mitochondrial membrane domain containing 1; MS;PBC; 0.5557308596507488; 0.0; 0.057753425773104; 2; 0
TIMP1	wave21	residual_druggability	results_v3/wave21_residual_druggability_scan/wave21_residual_druggability_ranked_full.tsv	77	PARK_LOCAL_RESIDUAL_ONLY	parked	28.0	0.9875	1.289375	breadth_below_4_diseases	accessible_biologic_or_surface; 1; 3; Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis; -0.5836919250703687; 0.415232450290228; 0; Secreted
TIMP1	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	31	NO_GO_CAUSAL_PROXY	hard_no	6.5	0.9271844660194175	0.48191747572815546	no_target_resolved_coloc_or_mr; Cell-state/module evidence is stronger than genetics; cannot anchor target causality. Perturbation/foundation evidence is contradicted or marked do-not-promote.	0; 0; 0; 2; 4
TLR4	wave55	external_genetics	results_v3/wave55_external_genetics_druggability_sweep/external_genetics_rank.tsv	60		unlabeled	19.0	0.8033333333333333	0.9994		toll like receptor 4; AS;Crohn;Psoriasis;RA;UC; 0.0; 0.0; 0.9288348004434586; 1; 0
TLR7	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	196	NO_GO_CAUSAL_PROXY	hard_no	2.0	0.24757281553398058	-0.15351941747572817	no_target_resolved_coloc_or_mr; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates. Perturbation/foundation evidence is contradicted or marked do-not-promote.	0; 0; 0; 0; 0
TLR8	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	197	NO_GO_CAUSAL_PROXY	hard_no	2.0	0.24757281553398058	-0.15351941747572817	no_target_resolved_coloc_or_mr; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates. Perturbation/foundation evidence is contradicted or marked do-not-promote.	0; 0; 0; 0; 0
TMEM167A	wave60	circuit_coupling	results_v3/wave60_circuit_coupling_pivot/circuit_predictor_rank.tsv	220	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION	parked	4.488272145424663	0.9746376811594203	1.1505978260869565		gene; 5; Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis; Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis
TMEM185B	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	73	NO_GO_CRISPR_RESCUE; KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR	hard_no	0.5605470502189678	0.05434782608695652	-0.3645652173913043	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	activate_or_restore; 0.0; 0.0; -0.1390211536855865; 0.9971256078463696
TMEM225	wave38	crispr_state_druggability	results_v3/wave38_crispr_state_druggability_rescue/crispr_state_druggability_rescue_rank.tsv	46	NO_GO_CRISPR_RESCUE; KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR	hard_no	0.9428806769632554	0.1793478260869565	-0.23706521739130432	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	activate_or_restore; 0.0; 0.920009505703422
TMEM258	wave34	genetics_expression_druggability	results_v3/wave34_genetics_expression_druggability_scan/wave34_genetics_expression_druggability_rank.tsv	74	PARK_GENETIC_CELL_STATE_NOT_CURRENTLY_DRUGGABLE	parked	17.0	0.878	1.1963	gate_druggable_surface;gate_perturbation_or_model	7; 3.0; Sjogren syndrome;psoriasis;type 1 diabetes mellitus; 0.0
TMSB10	wave60	circuit_coupling	results_v3/wave60_circuit_coupling_pivot/circuit_predictor_rank.tsv	230	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION; UNRESOLVED	parked	3.678225814149731	0.927536231884058	1.1145652173913043		gene; 5; Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis; Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis
TNFAIP3	wave23	genetics_restoration	results_v3/wave23_genetics_restoration_modality/ranked_go_park_no_go.tsv	6	NO_GO	hard_no	0.367	0.07142857142857142	-0.30374999999999996	strong restoration biology but no current target-selective A20 restoration modality.; selective A20 stabilizer/restorer with immune-cell target engagement and target-level genetic direction.; EuropePMC=8401; ClinicalTrials=1; ChEMBL_API=0; A20 is broad and tumor-suppressor-adjacent in some contexts; systemic restoration or bypass could be hard to titrate.	7 OT diseases >=0.5: AS;Crohn;Psoriasis;RA;SLE;Sjogren;UC; no_go; restore A20 function or mimic its negative-feedback complex.; no direct A20 function-restoring small molecule or targeted biologic in local evidence.; Wave20 manual perturbation score 2.0
TNFAIP3	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	15	NO_GO_CAUSAL_PROXY; NO_GO	hard_no	8.0	0.9854368932038835	0.5363834951456311	no_target_resolved_coloc_or_mr; broad disease locus evidence exists but is not target-level causal evidence; no significant GTEx cis-eQTL detected in queried relevant tissues; no paired disease GWAS summary stats and eQTL/pQTL summary files were available locally for multi-signal coloc; OpenGWAS endpoint returned auth barrier in this run; local GWAS Catalog parquet lacks an installed reader; target-level direction likely requires restoration of A20 function, not simple antagonism; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates. Perturbation/foundation evidence is contradicted or marked do-not-promote.	7; AS;Crohn;Psoriasis;RA;SLE;Sjogren;UC; 11; 0; 2; 3
TNFAIP3	wave55	external_genetics	results_v3/wave55_external_genetics_druggability_sweep/external_genetics_rank.tsv	3471	do_not_promote_from_foundation_model	hard_no	19.0	0.8033333333333333	0.3994		TNF alpha induced protein 3; AS;Crohn;Psoriasis;RA;SLE;Sjogren;UC; 0.0; 0.0; 0.8903528934734278; 3; 0
TNFAIP8	wave25	causal_proxy	results_v3/wave25_causal_genetics_module_proxy/causal_proxy_candidate_matrix.tsv	110	NO_GO_CAUSAL_PROXY	hard_no	4.5	0.691747572815534	0.2617839805825244	no_target_resolved_coloc_or_mr; Does not pass broad genetics, target-resolved causality, module-state, and perturbation gates. Perturbation/foundation evidence is contradicted or marked do-not-promote.	0; 0; 0; 2; 3
