followup_loss	score_missing	confirmation_loss	event_probability	seed	gross_per_site	gross_total	n_replicates	joint_target_count	joint_target_probability	joint_target_ci_low	joint_target_ci_high
0.2	0.1	0.1	0.3	54083	590	1770	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	595	1785	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	600	1800	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	605	1815	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	610	1830	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	615	1845	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	620	1860	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	625	1875	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	630	1890	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	635	1905	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	640	1920	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	645	1935	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	650	1950	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	655	1965	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	660	1980	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	665	1995	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	670	2010	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	675	2025	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	680	2040	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	685	2055	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	690	2070	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	695	2085	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	700	2100	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	705	2115	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	710	2130	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	715	2145	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	720	2160	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	725	2175	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	730	2190	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	735	2205	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	740	2220	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	745	2235	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	750	2250	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	755	2265	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	760	2280	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	765	2295	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	770	2310	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	775	2325	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	780	2340	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	785	2355	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	790	2370	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	795	2385	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.1	0.3	54083	800	2400	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	150	450	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	155	465	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	160	480	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	165	495	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	170	510	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	175	525	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	180	540	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	185	555	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	190	570	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	195	585	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	200	600	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	205	615	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	210	630	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	215	645	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	220	660	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	225	675	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	230	690	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	235	705	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	240	720	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	245	735	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	250	750	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	255	765	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	260	780	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	265	795	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	270	810	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	275	825	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	280	840	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	285	855	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	290	870	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	295	885	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	300	900	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	305	915	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	310	930	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	315	945	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	320	960	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	325	975	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	330	990	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	335	1005	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	340	1020	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	345	1035	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	350	1050	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	355	1065	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	360	1080	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	365	1095	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	370	1110	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	375	1125	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	380	1140	5000	3	0.0006	0.00020407465419434642	0.001762706048528709
0.2	0.1	0.2	0.15	54071	385	1155	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54071	390	1170	5000	4	0.0008	0.00031114697610156263	0.0020553266458434704
0.2	0.1	0.2	0.15	54071	395	1185	5000	3	0.0006	0.00020407465419434642	0.001762706048528709
0.2	0.1	0.2	0.15	54071	400	1200	5000	8	0.0016	0.0008109751397282834	0.0031542701591046594
0.2	0.1	0.2	0.15	54071	405	1215	5000	10	0.002	0.0010867468609438852	0.0036778842763330113
0.2	0.1	0.2	0.15	54071	410	1230	5000	15	0.003	0.0018189297776376753	0.004944165955749107
0.2	0.1	0.2	0.15	54071	415	1245	5000	23	0.0046	0.003067252025343836	0.0068933870618187645
0.2	0.1	0.2	0.15	54071	420	1260	5000	37	0.0074	0.005373597756871216	0.010182742199399067
0.2	0.1	0.2	0.15	54071	425	1275	5000	41	0.0082	0.006050485563239175	0.011104626069919014
0.2	0.1	0.2	0.15	54071	430	1290	5000	59	0.0118	0.009159421922706208	0.015190162256447572
0.2	0.1	0.2	0.15	54071	435	1305	5000	118	0.0236	0.01974389149873783	0.028187574914512604
0.2	0.1	0.2	0.15	54071	440	1320	5000	125	0.025	0.021023493755648905	0.02970582309215537
0.2	0.1	0.2	0.15	54071	445	1335	5000	141	0.0282	0.023961128241689122	0.03316327531366678
0.2	0.1	0.2	0.15	54071	450	1350	5000	226	0.0452	0.03978255839785057	0.051315743291373395
0.2	0.1	0.2	0.15	54071	455	1365	5000	303	0.0606	0.054317868264735385	0.06755678820458083
0.2	0.1	0.2	0.15	54071	460	1380	5000	349	0.0698	0.06306242296201776	0.07719810779150939
0.2	0.1	0.2	0.15	54071	465	1395	5000	429	0.0858	0.07835149039041377	0.09388447390087155
0.2	0.1	0.2	0.15	54071	470	1410	5000	540	0.108	0.09969583027538102	0.11690604804954376
0.2	0.1	0.2	0.15	54071	475	1425	5000	706	0.1412	0.13182302291993514	0.15112787999583788
0.2	0.1	0.2	0.15	54071	480	1440	5000	865	0.173	0.16276777066156622	0.18373430641050115
0.2	0.1	0.2	0.15	54071	485	1455	5000	1019	0.2038	0.1928639129561306	0.21519087367612133
0.2	0.1	0.2	0.15	54071	490	1470	5000	1211	0.2422	0.23052599122746006	0.25426983589541147
0.2	0.1	0.2	0.15	54071	495	1485	5000	1412	0.2824	0.2700929632083494	0.29504114067813947
0.2	0.1	0.2	0.15	54071	500	1500	5000	1700	0.34	0.3269970026518126	0.35324866197060584
0.2	0.1	0.2	0.15	54071	505	1515	5000	1811	0.3622	0.34898817286546974	0.3756234057905881
0.2	0.1	0.2	0.15	54071	510	1530	5000	2057	0.4114	0.3978333682976155	0.4251026684870487
0.2	0.1	0.2	0.15	54071	515	1545	5000	2253	0.4506	0.43685193682878515	0.4644239121233866
0.2	0.1	0.2	0.15	54071	520	1560	5000	2547	0.5094	0.4955415127503895	0.5232440544530435
0.2	0.1	0.2	0.15	54071	525	1575	5000	2672	0.5344	0.5205526751672648	0.5481945069389152
0.2	0.1	0.2	0.15	54071	530	1590	5000	2937	0.5874	0.5736923127827801	0.600973492917224
0.2	0.1	0.2	0.15	54071	535	1605	5000	3238	0.6476	0.6342498690053698	0.6607235053804493
0.2	0.1	0.2	0.15	54071	540	1620	5000	3426	0.6852	0.6721887011465285	0.6979269420530224
0.2	0.1	0.2	0.15	54071	545	1635	5000	3665	0.733	0.7205622628782411	0.7450799880153622
0.2	0.1	0.2	0.15	54071	550	1650	5000	3762	0.7524	0.7402456301868734	0.7641668338712617
0.2	0.1	0.2	0.15	54071	555	1665	5000	3925	0.785	0.7733962689751396	0.7961661409161779
0.2	0.1	0.2	0.15	54071	560	1680	5000	4119	0.8238	0.8129922295381502	0.8341106066822308
0.2	0.1	0.2	0.15	54071	565	1695	5000	4241	0.8482	0.8379869196578142	0.857878452707648
0.2	0.1	0.2	0.15	54071	570	1710	5000	4407	0.8814	0.8721441231931945	0.890070273763116
0.2	0.1	0.2	0.15	54071	575	1725	5000	4457	0.8914	0.8824734868798813	0.899725556037528
0.2	0.1	0.2	0.15	54071	580	1740	5000	4557	0.9114	0.9032043379171967	0.9189639969224105
0.2	0.1	0.2	0.15	54071	585	1755	5000	4650	0.93	0.9225927156740126	0.9367470606532384
0.2	0.1	0.2	0.15	54071	590	1770	5000	4725	0.945	0.9383323930382734	0.9509843522306258
0.2	0.1	0.2	0.15	54071	595	1785	5000	4734	0.9468	0.9402291004335007	0.9526848811083962
0.2	0.1	0.2	0.15	54071	600	1800	5000	4837	0.9674	0.9621076221106554	0.9719747301111054
0.2	0.1	0.2	0.15	54071	605	1815	5000	4873	0.9746	0.9698610525933732	0.9786102447203787
0.2	0.1	0.2	0.15	54071	610	1830	5000	4873	0.9746	0.9698610525933732	0.9786102447203787
0.2	0.1	0.2	0.15	54071	615	1845	5000	4912	0.9824	0.978367570718901	0.985691750444508
0.2	0.1	0.2	0.15	54071	620	1860	5000	4934	0.9868	0.9832420141879336	0.989610551198359
0.2	0.1	0.2	0.15	54071	625	1875	5000	4939	0.9878	0.9843608880980853	0.9904901418843172
0.2	0.1	0.2	0.15	54071	630	1890	5000	4956	0.9912	0.9882078470491492	0.9934379625600268
0.2	0.1	0.2	0.15	54071	635	1905	5000	4971	0.9942	0.9916826613677592	0.9959585420297463
0.2	0.1	0.2	0.15	54071	640	1920	5000	4977	0.9954	0.9931066129381813	0.9969327479746563
0.2	0.1	0.2	0.15	54071	645	1935	5000	4980	0.996	0.9938293823892882	0.9974090572812152
0.2	0.1	0.2	0.15	54071	650	1950	5000	4990	0.998	0.996322115723667	0.9989132531390561
0.2	0.1	0.2	0.15	54071	655	1965	5000	4984	0.9968	0.9948079391692937	0.9980292721780977
0.2	0.1	0.2	0.15	54071	660	1980	5000	4994	0.9988	0.9973842237073702	0.9994499168322408
0.2	0.1	0.2	0.15	54071	665	1995	5000	4998	0.9996	0.9985426134985768	0.9998902987179225
0.2	0.1	0.2	0.15	54071	670	2010	5000	4997	0.9994	0.9982372939514713	0.9997959253458056
0.2	0.1	0.2	0.15	54071	675	2025	5000	4998	0.9996	0.9985426134985768	0.9998902987179225
0.2	0.1	0.2	0.15	54071	680	2040	5000	4999	0.9998	0.9988679109191605	0.9999646942165608
0.2	0.1	0.2	0.15	54071	685	2055	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	690	2070	5000	4998	0.9996	0.9985426134985768	0.9998902987179225
0.2	0.1	0.2	0.15	54071	695	2085	5000	4999	0.9998	0.9988679109191605	0.9999646942165608
0.2	0.1	0.2	0.15	54071	700	2100	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	705	2115	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	710	2130	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	715	2145	5000	4999	0.9998	0.9988679109191605	0.9999646942165608
0.2	0.1	0.2	0.15	54071	720	2160	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	725	2175	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	730	2190	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	735	2205	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	740	2220	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	745	2235	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	750	2250	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	755	2265	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	760	2280	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	765	2295	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	770	2310	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	775	2325	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	780	2340	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	785	2355	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	790	2370	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	795	2385	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54071	800	2400	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54079	150	450	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	155	465	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	160	480	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	165	495	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	170	510	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	175	525	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	180	540	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	185	555	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	190	570	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	195	585	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	200	600	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	205	615	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	210	630	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	215	645	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	220	660	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	225	675	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	230	690	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	235	705	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	240	720	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	245	735	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	250	750	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	255	765	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	260	780	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	265	795	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	270	810	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	275	825	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	280	840	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	285	855	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	290	870	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	295	885	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	300	900	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	305	915	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	310	930	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	315	945	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	320	960	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	325	975	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	330	990	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	335	1005	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	340	1020	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	345	1035	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	350	1050	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	355	1065	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	360	1080	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	365	1095	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	370	1110	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	375	1125	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	380	1140	5000	1	0.0002	3.530578343936526e-05	0.0011320890808397363
0.2	0.1	0.2	0.15	54079	385	1155	5000	0	0.0	0.0	0.0007677019450571244
0.2	0.1	0.2	0.15	54079	390	1170	5000	3	0.0006	0.00020407465419434642	0.001762706048528709
0.2	0.1	0.2	0.15	54079	395	1185	5000	3	0.0006	0.00020407465419434642	0.001762706048528709
0.2	0.1	0.2	0.15	54079	400	1200	5000	6	0.0012	0.0005500831677591556	0.002615776292629832
0.2	0.1	0.2	0.15	54079	405	1215	5000	10	0.002	0.0010867468609438852	0.0036778842763330113
0.2	0.1	0.2	0.15	54079	410	1230	5000	11	0.0022	0.001228915407138813	0.003935408649360061
0.2	0.1	0.2	0.15	54079	415	1245	5000	27	0.0054	0.003713941481738111	0.007845469282312398
0.2	0.1	0.2	0.15	54079	420	1260	5000	30	0.006	0.004206136160498105	0.008552353361218335
0.2	0.1	0.2	0.15	54079	425	1275	5000	37	0.0074	0.005373597756871216	0.010182742199399067
0.2	0.1	0.2	0.15	54079	430	1290	5000	61	0.0122	0.009509858115682888	0.015639111901914846
0.2	0.1	0.2	0.15	54079	435	1305	5000	102	0.0204	0.016834083015783124	0.02470229668991568
0.2	0.1	0.2	0.15	54079	440	1320	5000	128	0.0256	0.02157299196762935	0.03035540363784086
0.2	0.1	0.2	0.15	54079	445	1335	5000	160	0.032	0.027469558463827544	0.03724901055674593
0.2	0.1	0.2	0.15	54079	450	1350	5000	231	0.0462	0.0407216699236964	0.05237509636163745
0.2	0.1	0.2	0.15	54079	455	1365	5000	280	0.056	0.0499612059948101	0.06272051333240064
0.2	0.1	0.2	0.15	54079	460	1380	5000	391	0.0782	0.07107771248403505	0.08596992087681515
0.2	0.1	0.2	0.15	54079	465	1395	5000	455	0.091	0.08333889592848116	0.09928908426257556
0.2	0.1	0.2	0.15	54079	470	1410	5000	595	0.119	0.11031637850955725	0.12826861037257628
0.2	0.1	0.2	0.15	54079	475	1425	5000	716	0.1432	0.13376478281755305	0.15318304929043974
0.2	0.1	0.2	0.15	54079	480	1440	5000	841	0.1682	0.15808779960062763	0.1788216474101123
0.2	0.1	0.2	0.15	54079	485	1455	5000	1046	0.2092	0.19815138509337674	0.2206951103578685
0.2	0.1	0.2	0.15	54079	490	1470	5000	1169	0.2338	0.2222755082141266	0.2457332163014219
0.2	0.1	0.2	0.15	54079	495	1485	5000	1384	0.2768	0.26457339609327135	0.2893693060550022
0.2	0.1	0.2	0.15	54079	500	1500	5000	1634	0.3268	0.3139362949023741	0.33992963705139373
0.2	0.1	0.2	0.15	54079	505	1515	5000	1829	0.3658	0.35255723731853966	0.3792488138835138
0.2	0.1	0.2	0.15	54079	510	1530	5000	2002	0.4004	0.38690017471281474	0.41405275151464066
0.2	0.1	0.2	0.15	54079	515	1545	5000	2235	0.447	0.4332649607438761	0.4608164156623
0.2	0.1	0.2	0.15	54079	520	1560	5000	2551	0.5102	0.4963413327913661	0.5240430060889548
0.2	0.1	0.2	0.15	54079	525	1575	5000	2788	0.5576	0.5437942255562835	0.5713173351796459
0.2	0.1	0.2	0.15	54079	530	1590	5000	2989	0.5978	0.5841385955832115	0.6113112419163353
0.2	0.1	0.2	0.15	54079	535	1605	5000	3176	0.6352	0.6217581631841196	0.648434250209937
0.2	0.1	0.2	0.15	54079	540	1620	5000	3386	0.6772	0.6641087220354667	0.6900192043952051
0.2	0.1	0.2	0.15	54079	545	1635	5000	3654	0.7308	0.7183320681783506	0.742913560603811
0.2	0.1	0.2	0.15	54079	550	1650	5000	3793	0.7586	0.7465429044732891	0.7702600400807275
0.2	0.1	0.2	0.15	54079	555	1665	5000	3941	0.7882	0.776655776142076	0.7993017204567932
0.2	0.1	0.2	0.15	54079	560	1680	5000	4110	0.822	0.8111514705454554	0.8323541294019277
0.2	0.1	0.2	0.15	54079	565	1695	5000	4247	0.8494	0.8392183343290393	0.859045195551755
0.2	0.1	0.2	0.15	54079	570	1710	5000	4370	0.874	0.8645137030314343	0.8829120559136632
0.2	0.1	0.2	0.15	54079	575	1725	5000	4468	0.8936	0.8847489338057319	0.9018467312231191
0.2	0.1	0.2	0.15	54079	580	1740	5000	4551	0.9102	0.9019574140583319	0.9178127632659433
0.2	0.1	0.2	0.15	54079	585	1755	5000	4649	0.9298	0.9223835557535042	0.9365565276545248
0.2	0.1	0.2	0.15	54079	590	1770	5000	4703	0.9406	0.9337037645966569	0.9468197364493588
0.2	0.1	0.2	0.15	54079	595	1785	5000	4777	0.9554	0.9493202355759204	0.9607805414925218
0.2	0.1	0.2	0.15	54079	600	1800	5000	4818	0.9636	0.9580427622068938	0.9684454245496493
0.2	0.1	0.2	0.15	54079	605	1815	5000	4847	0.9694	0.9642539648983366	0.9738253165156439
0.2	0.1	0.2	0.15	54079	610	1830	5000	4900	0.98	0.9757349984643976	0.9835280076683476
0.2	0.1	0.2	0.15	54079	615	1845	5000	4921	0.9842	0.9803531933480751	0.9873033640883315
0.2	0.1	0.2	0.15	54079	620	1860	5000	4935	0.987	0.9834654072308784	0.9897868510746362
0.2	0.1	0.2	0.15	54079	625	1875	5000	4953	0.9906	0.9875232880671988	0.9929234427843113
0.2	0.1	0.2	0.15	54079	630	1890	5000	4965	0.993	0.9902806809762769	0.9949623649058968
0.2	0.1	0.2	0.15	54079	635	1905	5000	4970	0.994	0.9914476466387817	0.995793863839502
0.2	0.1	0.2	0.15	54079	640	1920	5000	4976	0.9952	0.9928674488725447	0.9967722191210707
0.2	0.1	0.2	0.15	54079	645	1935	5000	4982	0.9964	0.9943162662633602	0.997721559245587
0.2	0.1	0.2	0.15	54079	650	1950	5000	4987	0.9974	0.9955564171048898	0.9984798730001674
0.2	0.1	0.2	0.15	54079	655	1965	5000	4991	0.9982	0.9965823552896264	0.9990527064923188
0.2	0.1	0.2	0.15	54079	660	1980	5000	4991	0.9982	0.9965823552896264	0.9990527064923188
0.2	0.1	0.2	0.15	54079	665	1995	5000	4998	0.9996	0.9985426134985768	0.9998902987179225
0.2	0.1	0.2	0.15	54079	670	2010	5000	4996	0.9992	0.9979446733541565	0.9996888530238984
0.2	0.1	0.2	0.15	54079	675	2025	5000	4996	0.9992	0.9979446733541565	0.9996888530238984
0.2	0.1	0.2	0.15	54079	680	2040	5000	5000	1.0	0.9992322980549431	1.0
0.2	0.1	0.2	0.15	54079	685	2055	5000	4999	0.9998	0.9988679109191605	0.9999646942165608
0.2	0.1	0.2	0.15	54079	690	2070	5000	5000	1.0	0.9992322980549431	1.0
