seed	n_requested	latent_event_probability	allocation	site_scale_pattern	effect_pattern	score_transform	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	positive_probability	negative_probability	transport_pass_probability	heterogeneity_detection_probability	median_z	median_heterogeneity_p	median_minimum_site_events
54973	300	0.15	imbalanced_60_30_10	moderate	null	within_site_scale	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.0225	0.0175	0.0025	0.0525	-0.11421515942819763	0.4723068900912105	8.0
54973	300	0.15	imbalanced_60_30_10	moderate	homogeneous	global_scale	400	400	1.0	276	0.69	0.643049046352087	0.7333362818008802	0.69	0.0	0.06	0.1075	2.5383663092174844	0.3764461031632863	7.0
54973	300	0.15	imbalanced_60_30_10	moderate	homogeneous	within_site_scale	400	400	1.0	289	0.7225	0.6766612653345575	0.7641057636866807	0.7225	0.0	0.055	0.06	2.6652114441284196	0.48499081075930095	7.0
54973	300	0.15	imbalanced_60_30_10	moderate	one_site_reversed	global_scale	400	400	1.0	98	0.245	0.20540872953011524	0.289442540580376	0.245	0.0	0.0025	0.5025	1.267858516551262	0.04910757401561061	8.0
54973	300	0.15	imbalanced_60_30_10	moderate	one_site_reversed	within_site_scale	400	400	1.0	169	0.4225	0.3750554237475196	0.47141898187429637	0.4225	0.0	0.0025	0.3775	1.7260654740088626	0.10256600054800927	8.0
54973	300	0.15	imbalanced_60_30_10	severe	null	global_scale	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.02	0.0325	0.0	0.05	0.01644472992455648	0.507923238527366	8.0
54973	300	0.15	imbalanced_60_30_10	severe	null	within_site_scale	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.025	0.025	0.0	0.0575	0.026819795720575003	0.48424408783511524	8.0
54973	300	0.15	imbalanced_60_30_10	severe	homogeneous	global_scale	400	400	1.0	246	0.615	0.5664353568701253	0.6613768154329864	0.615	0.0	0.04	0.2025	2.2209512284924946	0.27583216081791584	7.0
54973	300	0.15	imbalanced_60_30_10	severe	homogeneous	within_site_scale	400	400	1.0	287	0.7175	0.6714724243160557	0.7593897276485253	0.7175	0.0	0.06	0.0625	2.535165311900137	0.5145092458956859	7.0
54973	300	0.15	imbalanced_60_30_10	severe	one_site_reversed	global_scale	400	400	1.0	41	0.1025	0.07645885298219338	0.1361034210135723	0.1025	0.0	0.0	0.61	0.6490856955982389	0.026575312522608842	7.0
54973	300	0.15	imbalanced_60_30_10	severe	one_site_reversed	within_site_scale	400	400	1.0	155	0.3875	0.34104299567214824	0.43609727055306846	0.3875	0.0	0.0	0.385	1.6554765088909784	0.09996036189808288	7.0
54973	300	0.3	balanced	uniform	null	global_scale	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.0325	0.0175	0.0025	0.065	0.0459925150210228	0.4583591765527621	17.0
54973	300	0.3	balanced	uniform	null	within_site_scale	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.03	0.0175	0.0025	0.065	0.04215428416363917	0.4565064927540851	17.0
54973	300	0.3	balanced	uniform	homogeneous	global_scale	400	400	1.0	386	0.965	0.9421148604670819	0.9790387058020222	0.965	0.0	0.5375	0.06	3.361628406911887	0.49111759755900525	17.0
54973	300	0.3	balanced	uniform	homogeneous	within_site_scale	400	400	1.0	384	0.96	0.9360177522821589	0.9752309369302883	0.96	0.0	0.5325	0.0625	3.360487730022487	0.4946009845430743	17.0
54973	300	0.3	balanced	uniform	one_site_reversed	global_scale	400	400	1.0	29	0.0725	0.05095051840227673	0.10218249325354675	0.055	0.0175	0.0	0.8825	0.4506554898575529	0.0014324513182682624	17.0
54973	300	0.3	balanced	uniform	one_site_reversed	within_site_scale	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.045	0.0125	0.0	0.89	0.3908477728031159	0.0012878253751571246	17.0
54973	300	0.3	balanced	moderate	null	global_scale	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.025	0.02	0.0	0.0625	-0.04140547795717024	0.5203453562034658	17.0
54973	300	0.3	balanced	moderate	null	within_site_scale	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.0325	0.0225	0.0	0.0575	9.223720202392992e-05	0.5296109682157121	17.0
54973	300	0.3	balanced	moderate	homogeneous	global_scale	400	400	1.0	371	0.9275	0.8978175067464532	0.9490494815977232	0.9275	0.0	0.4975	0.1275	3.3578864286727703	0.38533953465925197	17.0
54973	300	0.3	balanced	moderate	homogeneous	within_site_scale	400	400	1.0	377	0.9425	0.9151991622718807	0.9613824572422669	0.9425	0.0	0.6	0.075	3.5172003280566195	0.5205499020268312	17.0
54973	300	0.3	balanced	moderate	one_site_reversed	global_scale	400	400	1.0	29	0.0725	0.05095051840227673	0.10218249325354675	0.0075	0.065	0.0	0.88	-0.4063628976067308	0.001779605428568301	17.0
54973	300	0.3	balanced	moderate	one_site_reversed	within_site_scale	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.05	0.01	0.0	0.885	0.36833780243555403	0.0014290033458781548	17.0
54973	300	0.3	balanced	severe	null	global_scale	400	400	1.0	26	0.065	0.04474048189620036	0.09353521417463759	0.015	0.05	0.0025	0.035	-0.02000441117709789	0.4909121354157626	17.0
54973	300	0.3	balanced	severe	null	within_site_scale	400	400	1.0	28	0.07	0.04887162669974449	0.09930894642775051	0.03	0.04	0.0025	0.0375	-0.04496763850584025	0.495534243003657	17.0
54973	300	0.3	balanced	severe	homogeneous	global_scale	400	400	1.0	351	0.8775	0.8417313729822828	0.9060868447953232	0.8775	0.0	0.355	0.31	3.1202890830602064	0.16222382781500322	17.0
54973	300	0.3	balanced	severe	homogeneous	within_site_scale	400	400	1.0	375	0.9375	0.9093658838696931	0.9573108585877975	0.9375	0.0	0.5975	0.0775	3.568839299801721	0.5116943401937611	17.0
54973	300	0.3	balanced	severe	one_site_reversed	global_scale	400	400	1.0	80	0.2	0.16373705973387687	0.24197031686670106	0.0075	0.1925	0.0	0.8375	-1.0095632963181895	0.0029493959849576494	17.0
54973	300	0.3	balanced	severe	one_site_reversed	within_site_scale	400	400	1.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.06	0.0075	0.0	0.8475	0.3826574978696422	0.0014996770756524956	17.0
54973	300	0.3	imbalanced_60_30_10	uniform	null	global_scale	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.0225	0.02	0.0	0.0525	0.09497980027949715	0.5081171588339504	14.0
54973	300	0.3	imbalanced_60_30_10	uniform	null	within_site_scale	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.0275	0.02	0.0	0.055	0.10542467814511251	0.5142708086395407	14.0
54973	300	0.3	imbalanced_60_30_10	uniform	homogeneous	global_scale	400	400	1.0	382	0.955	0.9299952708096761	0.971348541346114	0.955	0.0	0.5	0.07	3.5180928512114966	0.46107141300365023	14.0
54973	300	0.3	imbalanced_60_30_10	uniform	homogeneous	within_site_scale	400	400	1.0	381	0.9525	0.9270084505901734	0.9693829230372881	0.9525	0.0	0.5	0.065	3.53246012247524	0.47055505142864534	14.0
54973	300	0.3	imbalanced_60_30_10	uniform	one_site_reversed	global_scale	400	400	1.0	281	0.7025	0.6559450648860605	0.7452024559085495	0.7025	0.0	0.0275	0.5675	2.4259277853141588	0.032033256441745095	13.0
54973	300	0.3	imbalanced_60_30_10	uniform	one_site_reversed	within_site_scale	400	400	1.0	278	0.695	0.6482028147696431	0.7380873904399811	0.695	0.0	0.0275	0.5825	2.3971885327353744	0.02905920364225283	13.0
54973	300	0.3	imbalanced_60_30_10	moderate	null	global_scale	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.0275	0.025	0.0025	0.0625	0.1394102701690659	0.45292030554231516	14.0
54973	300	0.3	imbalanced_60_30_10	moderate	null	within_site_scale	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.03	0.0325	0.0025	0.055	0.08709568635853529	0.45769315745509437	14.0
54973	300	0.3	imbalanced_60_30_10	moderate	homogeneous	global_scale	400	400	1.0	370	0.925	0.8949522937386957	0.9469622560771523	0.925	0.0	0.485	0.13	3.3454472223335054	0.3599323175740451	14.0
54973	300	0.3	imbalanced_60_30_10	moderate	homogeneous	within_site_scale	400	400	1.0	376	0.94	0.9122771510995438	0.9593520298862752	0.94	0.0	0.5225	0.0525	3.4394685728801493	0.4791076091121792	14.0
54973	300	0.3	imbalanced_60_30_10	moderate	one_site_reversed	global_scale	400	400	1.0	163	0.4075	0.3604480792409669	0.4563116952108779	0.4075	0.0	0.015	0.8175	1.7414206335462026	0.007441552068174136	14.0
54973	300	0.3	imbalanced_60_30_10	moderate	one_site_reversed	within_site_scale	400	400	1.0	279	0.6975	0.6507820078218485	0.7404606359161043	0.6975	0.0	0.035	0.62	2.3562210326257476	0.02778785330091169	14.0
54973	300	0.3	imbalanced_60_30_10	severe	null	global_scale	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.02	0.025	0.0	0.0575	-0.027028832514440725	0.48525866852818483	14.0
54973	300	0.3	imbalanced_60_30_10	severe	null	within_site_scale	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.025	0.025	0.0	0.06	0.019537868493414	0.48152478352926603	14.0
54973	300	0.3	imbalanced_60_30_10	severe	homogeneous	global_scale	400	400	1.0	350	0.875	0.8389809024860414	0.9038848767632363	0.875	0.0	0.3475	0.3375	3.0765138275552397	0.1171303822576593	13.0
54973	300	0.3	imbalanced_60_30_10	severe	homogeneous	within_site_scale	400	400	1.0	382	0.955	0.9299952708096761	0.971348541346114	0.955	0.0	0.5575	0.055	3.62351776552833	0.500916583144048	13.0
54973	300	0.3	imbalanced_60_30_10	severe	one_site_reversed	global_scale	400	400	1.0	81	0.2025	0.16603379503442495	0.24462602009448153	0.195	0.0075	0.0025	0.8425	1.0318554542689178	0.0023321434414344073	13.0
54973	300	0.3	imbalanced_60_30_10	severe	one_site_reversed	within_site_scale	400	400	1.0	271	0.6775	0.6301910935839934	0.7214320419273312	0.6775	0.0	0.0325	0.6025	2.412126186930469	0.024978013085227582	13.0
54973	450	0.15	balanced	uniform	null	global_scale	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.03	0.0325	0.0	0.0475	0.030819693121845203	0.5029157668934248	12.0
54973	450	0.15	balanced	uniform	null	within_site_scale	400	400	1.0	26	0.065	0.04474048189620036	0.09353521417463759	0.0325	0.0325	0.0	0.045	0.03575295272192237	0.5042475369958567	12.0
54973	450	0.15	balanced	uniform	homogeneous	global_scale	400	400	1.0	355	0.8875	0.8527764306768796	0.9148515412140404	0.8875	0.0	0.385	0.0525	3.1764334727540793	0.5229611996619121	12.0
54973	450	0.15	balanced	uniform	homogeneous	within_site_scale	400	400	1.0	354	0.885	0.850008455984224	0.9126670773783676	0.885	0.0	0.38	0.0575	3.1734720134137513	0.5244268972575543	12.0
54973	450	0.15	balanced	uniform	one_site_reversed	global_scale	400	400	1.0	29	0.0725	0.05095051840227673	0.10218249325354675	0.035	0.0375	0.0	0.8175	0.1785801203813594	0.003957212184311722	12.0
54973	450	0.15	balanced	uniform	one_site_reversed	within_site_scale	400	400	1.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.0325	0.035	0.0	0.815	0.1479157909049011	0.003639774708049619	12.0
54973	450	0.15	balanced	moderate	null	global_scale	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.02	0.035	0.0	0.0575	-0.05019757915512678	0.4662411471461008	12.0
54973	450	0.15	balanced	moderate	null	within_site_scale	400	400	1.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.0325	0.035	0.0	0.055	-0.03497897081538734	0.4724418728829539	12.0
54973	450	0.15	balanced	moderate	homogeneous	global_scale	400	400	1.0	343	0.8575	0.8198370240936099	0.8883616854573682	0.8575	0.0	0.295	0.1025	3.0607193574094964	0.432508044659973	11.0
54973	450	0.15	balanced	moderate	homogeneous	within_site_scale	400	400	1.0	348	0.87	0.8334921544792615	0.8994687477133592	0.87	0.0	0.335	0.04	3.1275607924699846	0.50839140697314	11.0
54973	450	0.15	balanced	moderate	one_site_reversed	global_scale	400	400	1.0	32	0.08	0.05723575041013351	0.11075457683067555	0.0075	0.0725	0.0	0.8325	-0.5196706735442026	0.004604235780605302	12.0
54973	450	0.15	balanced	moderate	one_site_reversed	within_site_scale	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.0425	0.0175	0.0	0.835	0.2211015525211147	0.003986829936563312	12.0
54973	450	0.15	balanced	severe	null	global_scale	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.0175	0.03	0.0	0.0625	0.010965422016791668	0.47631530551842866	11.0
54973	450	0.15	balanced	severe	null	within_site_scale	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.01	0.03	0.0	0.05	0.0439909274595252	0.4921026198548053	11.0
54973	450	0.15	balanced	severe	homogeneous	global_scale	400	400	1.0	333	0.8325	0.7927798983351753	0.8658944259325176	0.8325	0.0	0.2275	0.2525	2.993607275353443	0.20268790773371045	12.0
54973	450	0.15	balanced	severe	homogeneous	within_site_scale	400	400	1.0	363	0.9075	0.8751014146161221	0.9321460655014261	0.9075	0.0	0.365	0.045	3.2681515949009317	0.4594264361805638	12.0
54973	450	0.15	balanced	severe	one_site_reversed	global_scale	400	400	1.0	90	0.225	0.1868047408249817	0.2684270210588814	0.0025	0.2225	0.0	0.7575	-1.1145244041113156	0.008108242249804457	12.0
54973	450	0.15	balanced	severe	one_site_reversed	within_site_scale	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.0375	0.025	0.0	0.82	0.07334501898357076	0.0036318433717419064	12.0
54973	450	0.15	imbalanced_60_30_10	uniform	null	global_scale	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.0275	0.0175	0.0025	0.0575	-0.00029713415085845594	0.4845470278944424	12.0
54973	450	0.15	imbalanced_60_30_10	uniform	null	within_site_scale	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.025	0.015	0.0025	0.055	0.014498040159632485	0.4880438832464571	12.0
54973	450	0.15	imbalanced_60_30_10	uniform	homogeneous	global_scale	400	400	1.0	356	0.89	0.8555490895383555	0.9170313208808931	0.89	0.0	0.3475	0.0425	3.1669748324226044	0.4924954736675898	12.0
54973	450	0.15	imbalanced_60_30_10	uniform	homogeneous	within_site_scale	400	400	1.0	358	0.895	0.8611090149132419	0.921376272562664	0.895	0.0	0.3525	0.0475	3.184427281265966	0.48518140182306335	12.0
54973	450	0.15	imbalanced_60_30_10	uniform	one_site_reversed	global_scale	400	400	1.0	220	0.55	0.5010009985806122	0.5980477719859582	0.55	0.0	0.0125	0.525	2.121480098656029	0.04138993375831357	11.0
54973	450	0.15	imbalanced_60_30_10	uniform	one_site_reversed	within_site_scale	400	400	1.0	218	0.545	0.496002466449648	0.5931414270602654	0.545	0.0	0.0125	0.54	2.1035701374385494	0.03964475149106905	11.0
54973	450	0.15	imbalanced_60_30_10	moderate	null	global_scale	400	400	1.0	16	0.04	0.024769063069711758	0.06398224771784103	0.0175	0.0225	0.0	0.055	0.07426681107313376	0.512207173846758	12.0
54973	450	0.15	imbalanced_60_30_10	moderate	null	within_site_scale	400	400	1.0	14	0.035	0.02096129419797776	0.057885139532918004	0.02	0.015	0.0	0.06	0.06779115865376262	0.5116929062304606	12.0
54973	450	0.15	imbalanced_60_30_10	moderate	homogeneous	global_scale	400	400	1.0	343	0.8575	0.8198370240936099	0.8883616854573682	0.8575	0.0	0.34	0.0925	3.06856393435905	0.389515424050201	11.0
54973	450	0.15	imbalanced_60_30_10	moderate	homogeneous	within_site_scale	400	400	1.0	353	0.8825	0.8472450357843669	0.9104780590498961	0.8825	0.0	0.3475	0.0475	3.1920378658705255	0.5019791316732847	11.0
54973	450	0.15	imbalanced_60_30_10	moderate	one_site_reversed	global_scale	400	400	1.0	138	0.345	0.30008782799282613	0.3928609832508057	0.345	0.0	0.01	0.7125	1.475306266136547	0.010210919959338684	11.0
54973	450	0.15	imbalanced_60_30_10	moderate	one_site_reversed	within_site_scale	400	400	1.0	230	0.575	0.5260675370904098	0.6225056187594458	0.575	0.0	0.015	0.5575	2.186834127446585	0.03240147969475554	11.0
54973	450	0.15	imbalanced_60_30_10	severe	null	global_scale	400	400	1.0	17	0.0425	0.026701694991131116	0.06700205432475019	0.025	0.0175	0.005	0.0525	-0.04045147739634578	0.46961249754029183	11.0
54973	450	0.15	imbalanced_60_30_10	severe	null	within_site_scale	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.035	0.01	0.005	0.055	0.04105674416446246	0.47421126873452785	11.0
54973	450	0.15	imbalanced_60_30_10	severe	homogeneous	global_scale	400	400	1.0	327	0.8175	0.7766870404912806	0.8522726526064411	0.8175	0.0	0.2475	0.285	2.8237537149986025	0.1849985680637073	11.0
54973	450	0.15	imbalanced_60_30_10	severe	homogeneous	within_site_scale	400	400	1.0	359	0.8975	0.8638965789864277	0.9235411470178065	0.8975	0.0	0.3775	0.0625	3.270612795164821	0.5240747945116361	11.0
54973	450	0.15	imbalanced_60_30_10	severe	one_site_reversed	global_scale	400	400	1.0	51	0.1275	0.0983211891565858	0.1637654701224651	0.12	0.0075	0.0	0.775	0.5467230296520346	0.006121778395044443	11.0
54973	450	0.15	imbalanced_60_30_10	severe	one_site_reversed	within_site_scale	400	400	1.0	203	0.5075	0.45866859619769573	0.5561887193872896	0.5075	0.0	0.0275	0.56	2.008371442564127	0.03599797297567091	11.0
54973	450	0.3	balanced	uniform	null	global_scale	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.015	0.04	0.0	0.0375	-0.04179864781750331	0.5537150610093008	25.0
54973	450	0.3	balanced	uniform	null	within_site_scale	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.015	0.04	0.0	0.0375	-0.030243275916986556	0.5462191278038808	25.0
54973	450	0.3	balanced	uniform	homogeneous	global_scale	400	400	1.0	396	0.99	0.9745734353473804	0.996104516205009	0.99	0.0	0.8025	0.0675	4.306798272186626	0.5037294149502349	26.0
54973	450	0.3	balanced	uniform	homogeneous	within_site_scale	400	400	1.0	396	0.99	0.9745734353473804	0.996104516205009	0.99	0.0	0.7975	0.0725	4.24675597155265	0.5087474237278194	26.0
54973	450	0.3	balanced	uniform	one_site_reversed	global_scale	400	400	1.0	28	0.07	0.04887162669974449	0.09930894642775051	0.0625	0.0075	0.0	0.96	0.35785903082310444	0.00012049824066574306	26.0
54973	450	0.3	balanced	uniform	one_site_reversed	within_site_scale	400	400	1.0	25	0.0625	0.04268914141220244	0.09063411613030699	0.0575	0.005	0.0	0.96	0.3127288442287835	0.00011488262164862224	26.0
54973	450	0.3	balanced	moderate	null	global_scale	400	400	1.0	22	0.055	0.03659849414955068	0.08186744780797323	0.0225	0.0325	0.0	0.0575	0.005975274260261228	0.4940007727934166	25.0
54973	450	0.3	balanced	moderate	null	within_site_scale	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.0275	0.0325	0.0	0.055	-0.0484753372915635	0.5015722804745101	25.0
54973	450	0.3	balanced	moderate	homogeneous	global_scale	400	400	1.0	397	0.9925	0.9781842792759678	0.9974461108047501	0.9925	0.0	0.6975	0.1575	4.117144699684937	0.304496963434413	26.0
54973	450	0.3	balanced	moderate	homogeneous	within_site_scale	400	400	1.0	398	0.995	0.9819550815637568	0.9986277470452896	0.995	0.0	0.8025	0.065	4.300846655386541	0.4883095513895541	26.0
54973	450	0.3	balanced	moderate	one_site_reversed	global_scale	400	400	1.0	27	0.0675	0.04680146916375965	0.09642666543540682	0.01	0.0575	0.0	0.96	-0.3843618216402563	0.00013508109188837457	26.0
54973	450	0.3	balanced	moderate	one_site_reversed	within_site_scale	400	400	1.0	33	0.0825	0.05934587622971528	0.1135968895394223	0.0675	0.015	0.0	0.96	0.5635023815340585	0.0001612741931954897	26.0
54973	450	0.3	balanced	severe	null	global_scale	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.025	0.02	0.0	0.07	0.08190785563071913	0.46053592256804693	25.0
54973	450	0.3	balanced	severe	null	within_site_scale	400	400	1.0	11	0.0275	0.015423636260295411	0.048565481885614784	0.0075	0.02	0.0	0.07	0.028672253562008438	0.45247562526695495	25.0
54973	450	0.3	balanced	severe	homogeneous	global_scale	400	400	1.0	387	0.9675	0.9451958471762332	0.9809101576211996	0.9675	0.0	0.3975	0.435	3.747075169477287	0.06956331768247256	25.0
54973	450	0.3	balanced	severe	homogeneous	within_site_scale	400	400	1.0	399	0.9975	0.9859767149241766	0.9995585522131983	0.9975	0.0	0.8	0.065	4.179647413471118	0.4594628206210149	25.0
54973	450	0.3	balanced	severe	one_site_reversed	global_scale	400	400	1.0	95	0.2375	0.19841751180740802	0.2815764427180976	0.0	0.2375	0.0	0.94	-1.3046664391901321	0.00018770199945141152	26.0
54973	450	0.3	balanced	severe	one_site_reversed	within_site_scale	400	400	1.0	30	0.075	0.05303774392284765	0.10504770626130436	0.065	0.01	0.0	0.96	0.4520844936020103	0.00010161750038843747	26.0
54973	450	0.3	imbalanced_60_30_10	uniform	null	global_scale	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.0225	0.0275	0.0025	0.045	0.07792929673173996	0.5281062407842174	21.0
54973	450	0.3	imbalanced_60_30_10	uniform	null	within_site_scale	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.0225	0.03	0.0025	0.045	0.05920600659120483	0.5217087405142864	21.0
54973	450	0.3	imbalanced_60_30_10	uniform	homogeneous	global_scale	400	400	1.0	395	0.9875	0.9710762638040326	0.9946492492200284	0.9875	0.0	0.785	0.0325	4.326463019151828	0.5211613403971199	20.0
54973	450	0.3	imbalanced_60_30_10	uniform	homogeneous	within_site_scale	400	400	1.0	395	0.9875	0.9710762638040326	0.9946492492200284	0.9875	0.0	0.7725	0.04	4.31096449024642	0.532882000276174	20.0
54973	450	0.3	imbalanced_60_30_10	uniform	one_site_reversed	global_scale	400	400	1.0	345	0.8625	0.8252880733424808	0.8928155132651543	0.8625	0.0	0.0275	0.795	2.9593231865848484	0.005427764053173386	20.0
54973	450	0.3	imbalanced_60_30_10	uniform	one_site_reversed	within_site_scale	400	400	1.0	344	0.86	0.8225607694538968	0.8905903786254097	0.86	0.0	0.0275	0.8	2.927790628173269	0.005971101203177771	20.0
54973	450	0.3	imbalanced_60_30_10	moderate	null	global_scale	400	400	1.0	20	0.05	0.03259742983714726	0.07596363506371961	0.0175	0.0325	0.0025	0.0575	0.04648788936638518	0.4690348220526132	21.0
54973	450	0.3	imbalanced_60_30_10	moderate	null	within_site_scale	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.02	0.0325	0.005	0.05	0.038999222394807076	0.46646180833783807	21.0
54973	450	0.3	imbalanced_60_30_10	moderate	homogeneous	global_scale	400	400	1.0	390	0.975	0.9545984121283544	0.986364908254064	0.975	0.0	0.685	0.16	4.070390464797255	0.29833965459259226	20.0
54973	450	0.3	imbalanced_60_30_10	moderate	homogeneous	within_site_scale	400	400	1.0	393	0.9825	0.964322927074442	0.991497708892962	0.9825	0.0	0.7775	0.045	4.229962174928689	0.4601287331413091	20.0
54973	450	0.3	imbalanced_60_30_10	moderate	one_site_reversed	global_scale	400	400	1.0	253	0.6325	0.5842006805216781	0.6782785614797332	0.6325	0.0	0.0025	0.94	2.24119550379669	0.0006417277561787248	21.0
54973	450	0.3	imbalanced_60_30_10	moderate	one_site_reversed	within_site_scale	400	400	1.0	348	0.87	0.8334921544792615	0.8994687477133592	0.87	0.0	0.025	0.7975	3.06703992311227	0.004115422974582433	21.0
54973	450	0.3	imbalanced_60_30_10	severe	null	global_scale	400	400	1.0	26	0.065	0.04474048189620036	0.09353521417463759	0.03	0.035	0.0025	0.04	0.013674911662913153	0.5318621338523898	21.0
54973	450	0.3	imbalanced_60_30_10	severe	null	within_site_scale	400	400	1.0	21	0.0525	0.034591528357920405	0.07892197507127496	0.035	0.0175	0.0025	0.055	0.041866462064817714	0.49379328402536565	21.0
54973	450	0.3	imbalanced_60_30_10	severe	homogeneous	global_scale	400	400	1.0	380	0.95	0.9240363649362803	0.9674025701628527	0.95	0.0	0.3725	0.525	3.658907601219036	0.042077152196637393	20.0
54973	450	0.3	imbalanced_60_30_10	severe	homogeneous	within_site_scale	400	400	1.0	396	0.99	0.9745734353473804	0.996104516205009	0.99	0.0	0.765	0.06	4.223508655922501	0.4813372096110325	20.0
54973	450	0.3	imbalanced_60_30_10	severe	one_site_reversed	global_scale	400	400	1.0	100	0.25	0.2100790142364741	0.2946771329306741	0.25	0.0	0.0	0.945	1.1900380202373535	0.00019664297165095798	20.0
54973	450	0.3	imbalanced_60_30_10	severe	one_site_reversed	within_site_scale	400	400	1.0	347	0.8675	0.8307536803033191	0.897254783360973	0.8675	0.0	0.025	0.7875	2.9196544621949325	0.006244528957899316	20.0
