gene	n_sgrna	MHCII_mean_low_vs_high_log2	MHCII_median_low_vs_high_log2	MHCII_positive_sgrna_fraction	MHCII_one_sample_t	MHCII_p	CD40_mean_low_vs_high_log2	CD40_median_low_vs_high_log2	CD40_positive_sgrna_fraction	CD40_one_sample_t	CD40_p	PDL1_mean_low_vs_high_log2	PDL1_median_low_vs_high_log2	PDL1_positive_sgrna_fraction	PDL1_one_sample_t	PDL1_p	MHCII_rank_required_low_vs_high	MHCII_fdr	CD40_rank_required_low_vs_high	CD40_fdr	PDL1_rank_required_low_vs_high	PDL1_fdr
AW146154	4	2.158932498624906	1.7261191462538805	1.0	2.555035813620351	0.08357492460448494	-0.03709338266270018	-0.08834753274271029	0.5	-0.0571277229475818	0.9580355406981699	0.5134136724595186	0.5806585083957921	0.5	0.6615271040896338	0.5555460361904242	517.0	0.9248624482023996	6026.0	0.9925305610311136	1746.0	0.8928741219872468
Spsb4	4	2.070317040334252	1.7257649342877304	0.75	1.2021077997043648	0.31555553593822605	0.10219592257342025	-0.006528605280373689	0.5	0.19130601867887978	0.8605012671138659	-1.515287064064126	-1.254691144954103	0.0	-2.3358292358771293	0.10160672203439716	518.0	0.9291302535167016	5465.0	0.9757457625090386	10915.0	0.8688130809597039
G3bp2	4	1.4612627453725717	1.7257402317509332	0.75	2.008784675390315	0.138145800536963	0.17793007295763705	0.07699895287508446	0.5	0.47147500596608166	0.6694700964338004	0.01603594025161159	0.07622538152003305	0.5	0.013947371153956648	0.9897476582122647	519.0	0.9248624482023996	4884.0	0.9397763141108973	4510.0	0.9963904723992361
Sys1	4	1.2322584210649552	1.7251575058074236	0.75	1.471684033748797	0.23749173678276675	1.2999857504553087	1.1999234299216177	1.0	2.9053419299761267	0.06223150944416864	-1.53524677307612	-1.544374463178149	0.0	-3.5611849103892776	0.03778826343325151	520.0	0.9276934958852244	339.0	0.889841996245348	11257.0	0.8688130809597039
Ipcef1	4	1.539745847058956	1.7249425735743218	0.75	2.0935374333480063	0.12734674526441433	-0.16469710889018613	-0.09554170221219349	0.5	-0.14940564380763097	0.8907123136991605	-1.5341213238297644	-1.2180497029963375	0.25	-1.2723550099488916	0.2929109989297609	521.0	0.9248624482023996	6071.0	0.9817513059709039	10866.0	0.8688130809597039
Cox15	4	1.3184729958704682	1.7239521183091915	0.75	1.0326115852499955	0.37773609347893333	0.2113616641631869	-0.029108746047376677	0.5	0.23357538612100368	0.8303457289719927	-0.07558142423776323	0.032624518183417134	0.5	-0.1851608785049184	0.8649137393828745	522.0	0.9291302535167016	5631.0	0.97074998131376	4833.0	0.9716872624467247
Cnot2	4	1.953589394297992	1.723719065400559	0.5	1.0060382615959818	0.3885129484323687	-1.3315234919154268	-1.284642514215193	0.5	-1.3277876374541138	0.2762372776975804	-1.4474345243583064	-0.4295768244728365	0.0	-1.241264433654732	0.3027191597826568	523.0	0.9291302535167016	10755.0	0.899296984208778	8267.0	0.8688130809597039
Acsl4	4	1.8550077658720834	1.7206582425988437	0.75	1.7566379812314068	0.1772351128015138	-1.4062908933423086	-0.9481504858574131	0.25	-1.5738702970085174	0.21358179726403648	-2.589354641420993	-2.496834026524266	0.0	-2.216710389165131	0.11339005622581139	524.0	0.9248624482023996	10094.0	0.889841996245348	11635.0	0.8688130809597039
Ptp4a3	4	1.1453385278688917	1.7181200124408615	0.75	1.5317449826062939	0.2231006772174744	-0.2088735299340021	-0.16893027088458384	0.5	-0.4353907627178196	0.6927013413237347	-0.6200943772692527	-0.8170823432090814	0.25	-1.3715232643973945	0.26378964383370795	525.0	0.9248624482023996	6552.0	0.9451229758775983	9938.0	0.8688130809597039
Lbr	4	1.8181049671312732	1.7177531207060897	1.0	3.4561207238607703	0.04075486572055336	0.07701066849170385	0.15458218905604393	0.5	0.08793658687030143	0.9354681837317728	0.2997109280512743	-0.14134611686881332	0.5	0.33590737167240076	0.7590619018441911	526.0	0.9248624482023996	4334.0	0.9884335576887731	6415.0	0.944576299774702
Ndc1	4	1.5342261583943182	1.7112301441826814	0.75	1.6181385461250388	0.20406311438437774	-0.2468167972774778	-0.21748924221430632	0.5	-0.5887591142933569	0.5974149929178072	-0.7247100469808385	-0.7212189362067104	0.0	-2.417617877547595	0.09437011170530749	527.0	0.9248624482023996	6859.0	0.9295720063298158	9623.0	0.8688130809597039
Jtb	4	1.338630776815144	1.7103276330511261	0.75	1.3949903915459487	0.25735834597755336	-1.3951222421653489	-1.6615160921661698	0.0	-3.289275514859278	0.046103091786737625	-1.9860466678100182	-1.0886768886776406	0.0	-1.6372524885218989	0.20010081547058658	528.0	0.9291302535167016	11181.0	0.889841996245348	10658.0	0.8688130809597039
Mast1	4	1.6412052891784952	1.7090307641150135	1.0	3.943484470947134	0.029069325272526904	-0.018836779781038093	-0.007268164133555022	0.5	-0.034192226628709674	0.9748716444143197	0.021398053483664248	0.09070699159478374	0.5	0.14058694508888053	0.8971050441288537	529.0	0.9248624482023996	5468.0	0.995560390658254	4417.0	0.9808673785842847
Ddx19a	4	1.8786000387210158	1.7087019697231782	0.5	0.893958064588274	0.43721260709461385	-1.4140280449199212	-1.2521948305200037	0.5	-1.1383292681461612	0.33765999763750204	0.7398512781384439	0.4953020829073571	0.5	1.1929899935011277	0.3186236259142886	530.0	0.9305967062027254	10703.0	0.8998711791380146	2094.0	0.8688130809597039
Nudt16	4	1.8466588705941935	1.706774422421021	0.75	2.1854481588915236	0.11675113075452004	-0.0931169787844961	-0.36236800972725114	0.25	-0.18996288976767228	0.861465114843671	-0.20437706526440655	-0.21271077644835795	0.0	-3.3390804636278233	0.04441784593008408	531.0	0.9248624482023996	7707.0	0.9758593331091145	6906.0	0.8688130809597039
Eif2b5	4	2.5294524706570023	1.70518180999295	0.75	1.4571711026092307	0.24111965191661835	-0.16593961866061258	0.1110118998177329	0.5	-0.16526653736662184	0.8792431005958248	0.18772163966849797	0.328773044936525	0.5	0.09626866553971114	0.9293777443135633	532.0	0.9276934958852244	4637.0	0.979620787080714	2928.0	0.9864854084330136
Parp2	4	1.571300986395525	1.7025793768488575	1.0	6.080913584174713	0.008929349046178444	1.3545775903598778	1.0821737419739978	1.0	1.8693563996711524	0.15835441124318492	0.9499389015245558	0.736373515141272	1.0	2.314132493868781	0.10363845808217982	533.0	0.9248624482023996	469.0	0.889841996245348	1258.0	0.8688130809597039
Gnai3	4	1.8309323629242975	1.702113570568966	0.75	1.8280287902826593	0.1649936850204422	0.16266258758677538	0.14271270921812523	0.5	0.23490360133276267	0.829404109404585	-1.2901562605225536	-1.7860541260544305	0.25	-1.5215573911138733	0.22547261458604273	534.0	0.9248624482023996	4415.0	0.9705828066949743	11426.0	0.8688130809597039
Zfyve1	4	1.7336018526421075	1.699401552306508	0.5	1.089539902866441	0.3556090688913075	-1.3809311098066936	-0.9777309783438057	0.25	-1.3833517459883373	0.260526739989811	-0.3481176907712294	-0.8814223154124465	0.25	-0.39435184730788775	0.7196826638291502	535.0	0.9291302535167016	10168.0	0.8935833136343696	10152.0	0.9339112094723273
Fgg	4	1.1357487411711469	1.6969877907095607	0.75	1.6252287741965716	0.20258312532201223	-0.8582647206337356	-1.1223454619516575	0.25	-1.2294969284664967	0.30651945923332047	-0.28916070277026895	-0.4417566395020642	0.25	-0.7219920940741957	0.5224869496848329	536.0	0.9248624482023996	10471.0	0.8998711791380146	8336.0	0.885761797566031
Sirt6	4	1.5671735307932266	1.696636045830933	0.75	1.3420490392521416	0.2721111980070652	-0.6846897420144765	0.09813690874351022	0.75	-0.8047707199096429	0.47982177443700236	-2.0281069976607466	-0.8361559481602185	0.0	-1.6583368927112596	0.19583013842078226	537.0	0.9291302535167016	4730.0	0.9108481951818838	10009.0	0.8688130809597039
Snip1	4	1.7976852116119575	1.6966086014938653	0.75	1.270632989098584	0.2934455235515807	-1.4934855781845404	-1.2113801386271146	0.0	-2.7543392435522627	0.07048550925795259	0.1995123469603074	-0.1905123851455891	0.25	0.20767830601592802	0.8487791440035147	538.0	0.9291302535167016	10632.0	0.889841996245348	6763.0	0.9669546299059955
Ltbp4	4	1.3526149107699692	1.6957817063390124	0.75	2.0220866364190715	0.13638114866159745	0.016686534035978896	-0.0003294191304882982	0.5	0.11084084919180093	0.9187419514552598	-0.3113870995886566	-0.014161433155358172	0.5	-0.38546795111321036	0.7255984651234557	539.0	0.9248624482023996	5409.0	0.9870486539076073	5477.0	0.935939303434368
Mrps26	4	1.1515206143332446	1.6956388431960154	0.75	1.3265885096601115	0.27658720918308743	-0.42179241714421645	-0.5946882891492027	0.5	-0.6973894965098257	0.53574644761299	-0.308137652233515	-0.5110740735450697	0.25	-0.592481758246426	0.5952188705383941	540.0	0.9291302535167016	8913.0	0.9207968162680644	8704.0	0.9024582962411655
Agfg2	4	1.9086112652016838	1.695423596899326	1.0	4.189015667364712	0.024803430658144405	0.4176279928242633	0.4481757807633994	0.5	0.7212397329467137	0.5228885120680129	-0.7469059414797412	-1.222331739999646	0.25	-1.1135642259032752	0.346655802623284	541.0	0.9248624482023996	2583.0	0.9167234053253834	10870.0	0.8688130809597039
Psmb7	4	1.458560883946597	1.6942056374963022	0.5	0.7901242989667324	0.48715161420345526	-3.40397158762738	-3.0475980708577843	0.0	-2.6549194649425565	0.0766706615890863	-0.6097344701252427	-0.05874739934871214	0.0	-1.067385262402197	0.3640663865519599	542.0	0.9341036697802556	11647.0	0.889841996245348	5785.0	0.8688130809597039
Rmc1	4	1.8113243688145424	1.6929649638510862	0.75	2.2545829180115753	0.109472848504102	-1.5575489057798966	-1.4954810791903577	0.5	-1.2072254971005296	0.3138466677968972	0.11479622801359053	-0.002139745739742711	0.25	0.7838169101993803	0.4903371830915157	543.0	0.9248624482023996	11018.0	0.8998711791380146	5392.0	0.8769619256609298
Mrpl37	4	1.034298997490644	1.692963404511549	0.75	0.6534377146025193	0.5600890201275429	0.6821654953279401	1.0706261388284843	0.75	0.6229688211954933	0.5774518891375836	0.5306281547420132	0.4929575017131909	0.75	1.7591365909117784	0.17678942364709793	544.0	0.9374098377664276	483.0	0.9275118014597307	2108.0	0.8688130809597039
Vac14	4	2.5220913787959147	1.6926086357048777	1.0	2.0818457391402285	0.12877530849968713	0.7734694943795224	0.695908083373406	0.75	0.8939409639377454	0.4372204455903412	-1.6446930701464055	-1.4991673741670566	0.0	-2.856405360150288	0.06476759844663903	545.0	0.9248624482023996	1423.0	0.9068422102107031	11216.0	0.8688130809597039
Ctdsp2	4	1.2089306353543912	1.6893091924498111	0.75	1.5166277310836573	0.2266303417545891	-0.17886086025453338	0.02573836486594605	0.5	-0.34340276637296807	0.753952530568924	1.4170477031116275	1.729736044706878	0.75	1.380912457018297	0.26119607144709367	546.0	0.9248624482023996	5237.0	0.9545542118280068	130.0	0.8688130809597039
Zfp202	4	1.1623730575179472	1.6867450079287059	0.75	1.532371339097474	0.22295574652181202	0.4565373968744588	1.0431417765272286	0.75	0.5585249172149717	0.6154633535523656	-2.1020382087215883	-1.5130004919471558	0.25	-1.547760860327238	0.21942731151510314	547.0	0.9248624482023996	522.0	0.931399906523427	11228.0	0.8688130809597039
Ddx27	4	1.0513291681358328	1.6859879652696712	0.75	0.8722154417958042	0.44728096727951844	-1.5738220035829442	-1.3256551468114148	0.25	-1.5139045421258945	0.2272726874632475	-1.9600225423865523	-1.5952846016025375	0.0	-2.012145368358905	0.13769743437465443	548.0	0.9305967062027254	10805.0	0.889841996245348	11296.0	0.8688130809597039
Tacc3	4	0.9909745727011905	1.6840776573778309	0.75	0.7571196394794037	0.5040142857146616	-2.5882473186044512	-1.6463574340325953	0.0	-1.6694669023800608	0.193617277080783	0.6895589918426213	0.4585871023747772	0.5	1.5653107447211667	0.21547887279685946	549.0	0.9353319049033137	11167.0	0.889841996245348	2270.0	0.8688130809597039
Foxa1	4	1.773331210364149	1.6839263932075959	1.0	12.112356461583097	0.001211237592486974	-0.22546007095855963	0.18657034531652658	0.75	-0.27952707674642474	0.7980044510867712	0.3614857973121105	0.8820055785045551	0.75	0.5190568555303903	0.6395819389389777	550.0	0.6338917986535081	4124.0	0.9612873915778793	891.0	0.9152661259697946
Zfp341	4	1.8390154383457007	1.6824133938546129	0.75	1.8883613472660319	0.15540573849235106	0.6853431337270709	0.8478415641420798	0.75	0.6385884582981097	0.5685014387946526	1.5884612105817757	1.5849169810053971	1.0	5.466338406150455	0.01203329431380138	551.0	0.9248624482023996	927.0	0.926847207267834	187.0	0.8688130809597039
B3gnt8	4	1.9220296848978593	1.6807493277824106	0.75	1.8689919648771531	0.1584115870627804	0.49489234985367214	0.7077649213066203	0.75	0.8261548843250562	0.4692890198054487	-0.3667394810332443	-0.15501865134702694	0.5	-0.6213465980426855	0.5783874059879407	552.0	0.9248624482023996	1383.0	0.9068422102107031	6521.0	0.8976382752403542
Cybc1	4	2.510815991763525	1.6765811118291236	1.0	2.283753967310635	0.10656653041909646	-0.02852542846595546	-0.07134486099909446	0.25	-0.05242266125973173	0.9614873439591867	0.18637969764781204	0.14383167112250267	0.5	0.8214235578611477	0.4716021658752247	553.0	0.9248624482023996	5933.0	0.9932593027002156	4029.0	0.8730542903671838
Trmt112	4	0.7778983432518701	1.6742214661954127	0.75	0.7624657235201544	0.5012503960576055	-0.023846141513737512	0.0	0.25	-0.07797699928591187	0.9427560145043317	0.8509035180137952	1.3213740366226305	0.5	0.6468451672665119	0.5638121778738862	554.0	0.9353319049033137	5392.0	0.9888983574989547	333.0	0.8951320970711613
Akr1e1	4	2.3425759796605528	1.669809515524167	1.0	2.013262997094756	0.13754870701884886	-0.7923745699935593	-0.848803594728845	0.5	-1.3935845807969933	0.25773884659935514	-1.0490138906933946	-0.8785883272480228	0.25	-1.1092216660518814	0.3482575402594251	555.0	0.9248624482023996	9846.0	0.8935833136343696	10139.0	0.8688130809597039
Oasl1	4	0.679281638035853	1.669644003617316	0.75	0.6435799317341662	0.5656631277009108	0.47195602871831965	1.5867571202483906	0.75	0.3139650258520256	0.7741133987310337	-0.023841918045107352	0.07877614216882306	0.5	-0.0774423607743504	0.9431474525827754	556.0	0.9374098377664276	133.0	0.957211785818741	4497.0	0.9885585690569932
Stk10	4	0.8575866341903224	1.6694747550851083	0.75	0.5077833037394204	0.6465845082473236	-0.5388446591442786	-0.5019324304831911	0.5	-0.686427922313415	0.541739128262019	0.5560710057742977	0.43109156419042416	0.5	1.2114578696735554	0.31244056104922924	557.0	0.9547676011437097	8429.0	0.922238873139882	2399.0	0.8688130809597039
Cyp3a11	4	2.163010405556821	1.6685084726165051	0.75	1.6751645932521155	0.19249541621438526	-1.0907746103414788	-0.1971816518405119	0.5	-0.6178464448451851	0.5804096984738318	-0.5520297039854758	-0.578464719985386	0.25	-0.6900798151009585	0.5397368381380511	558.0	0.9248624482023996	6732.0	0.9275118014597307	8998.0	0.8896313680861737
Eif3b	4	1.0785502317817353	1.6684524500272595	0.75	0.6579670926017183	0.5575418615421298	0.9376165051813745	2.061093153815677	0.75	0.6970216132616228	0.5359467210867779	0.35939884010542045	0.04737742268951878	0.5	0.28490084693589823	0.7942558495222369	559.0	0.9374098377664276	39.0	0.9207968162680644	4717.0	0.9545089821076254
Mtch1	4	2.6856992434285236	1.6670783981909858	1.0	1.8279659897544	0.16500401646633978	-0.45569436341853803	-0.33524970374284563	0.25	-1.553200985440271	0.21819485302414635	-0.8574544469642287	-0.9531893637717669	0.0	-3.1914233201051596	0.04965688375458092	560.0	0.9248624482023996	7547.0	0.889841996245348	10340.0	0.8688130809597039
Ddx47	4	2.1216922461591006	1.6659053977914986	0.75	1.8681796450932893	0.1585391174907141	0.20231760582287728	0.45788941606990485	0.5	0.11914104780664697	0.9126938878458573	-0.7268957885537006	0.0	0.25	-0.8052844911661771	0.47956636578177836	561.0	0.9248624482023996	2524.0	0.9846423733804514	5057.0	0.8751186228413197
Utp11	4	1.303444429862651	1.6655194216960854	0.5	0.6998947203828539	0.5343841861567613	-3.7006169252827843	-4.321847794819384	0.0	-3.3140747907677928	0.045254014732535604	-1.6366306880934118	-1.8447078750854284	0.0	-2.7253490332710903	0.07222301375651745	562.0	0.9361838473400814	11693.0	0.889841996245348	11462.0	0.8688130809597039
Det1	4	2.1115729485789076	1.6643342177969138	1.0	2.9981581049913553	0.05775358777442131	-0.338723007026265	-0.38715009749292517	0.5	-1.0181069013109036	0.3835826527158264	0.47791369379115023	0.6397297265628958	0.75	0.4729822430282745	0.6685101368284372	563.0	0.9248624482023996	7843.0	0.9045660221286685	1545.0	0.9207957611182895
Tomm40	4	2.016924696707574	1.664092622575896	0.75	1.6323644809431055	0.2011058021224783	-0.23881329607957455	-0.4245481582476555	0.25	-0.35639476896357664	0.7451363612565012	-0.4300596122612139	-0.18970801885969268	0.5	-0.356156847784436	0.745297347254387	564.0	0.9248624482023996	8040.0	0.9538598709153613	6756.0	0.9425185468315294
Slc20a1	4	1.1391969817888303	1.6625971078622186	0.75	1.1463357586225693	0.3348017214996866	0.07716105075964586	-0.7520952589771618	0.5	0.054348685055398464	0.960074200429723	-1.801458214997927	-1.3005790644863622	0.0	-1.685529640089701	0.1904733854878886	565.0	0.9291302535167016	9527.0	0.9929771654741674	10994.0	0.8688130809597039
Tgoln1	4	1.6411412441201756	1.6566910270947366	1.0	3.414626736648852	0.04200795032793258	-0.5257257181483916	-0.5874584153864095	0.25	-1.1248988582728483	0.3425093580717018	-0.006649780840210312	-0.059516971113511716	0.25	-0.065057822260718	0.9522205815801147	566.0	0.9248624482023996	8883.0	0.8998711791380146	5795.0	0.9907227550562662
Zc3h4	4	1.7580295888544004	1.655545206076153	1.0	2.6942104464492838	0.07414888763618668	-1.3537857351144886	-0.5312574265883883	0.5	-1.0095620423235812	0.38706721949002965	1.7254155340951858	1.0906167559523552	1.0	1.8726847933387827	0.15783333136896127	567.0	0.9248624482023996	8595.0	0.9045660221286685	559.0	0.8688130809597039
Pde7a	4	1.7052724003273318	1.6546661810863323	1.0	6.796970295232222	0.00651143989351447	0.00687444265685145	-0.18469243182655892	0.5	0.01754088834675184	0.9871064834302875	-0.5986513873910421	-0.39958322752673353	0.0	-2.634009562595301	0.07805596729526455	568.0	0.9024709473477858	6651.0	0.9985715673155456	8100.0	0.8688130809597039
Creg1	4	0.5444919101279587	1.654434761325926	0.75	0.40942683008789454	0.7097044062004954	0.5557313120279697	0.6147985169049744	0.75	1.4136068996407698	0.25237609739590156	0.7886994596057111	0.7107582938689687	0.75	1.11474233820894	0.3462225182373392	569.0	0.9650011759632293	1743.0	0.8912288271253159	1328.0	0.8688130809597039
Bloc1s6	4	1.9202886397377563	1.6536633252730932	1.0	3.724896924424648	0.0336931266574483	-0.9442041118541673	-0.9988286059474554	0.25	-1.811544740818308	0.16773135052268262	-0.36508046661113386	-0.36315507985036444	0.25	-1.8139438926599116	0.16732965653963086	570.0	0.9248624482023996	10220.0	0.889841996245348	7872.0	0.8688130809597039
Ptbp1	4	0.5944032345530037	1.6519200516165142	0.75	0.3846048230415292	0.7261746050498661	1.2818252097900937	1.3286536187076203	0.75	2.003181006865791	0.1388972508715972	-0.6501673151950024	-0.3209168067141577	0.25	-0.7422636989985815	0.5117605964413523	571.0	0.9670399311755666	252.0	0.889841996245348	7602.0	0.8827237402984806
Snapin	4	1.6993327106242528	1.6502587675539555	1.0	2.3855331974450786	0.0971316862098866	-0.6249277998059204	0.6888970409377425	0.75	-0.3833387657589783	0.727020140795604	-1.6410992625733485	-1.3951594405515604	0.0	-1.7353133732494448	0.18109165955365397	572.0	0.9248624482023996	1452.0	0.9508039282527099	11105.0	0.8688130809597039
Skp1	4	0.9244457135170598	1.6496695753364232	0.75	0.5017924738418776	0.650325847288046	-2.361219694265578	-1.6511795066836075	0.0	-2.045165122463054	0.13338234838404417	-1.3744114386126625	-0.7617427995033893	0.25	-1.1020042762633966	0.35093583383426386	573.0	0.9559536050797671	11173.0	0.889841996245348	9766.0	0.8688130809597039
