analysis	disease_name	compartment	role	gene	n_case_donors	n_control_donors	delta_log2_cpm	hedges_g	p	fdr	mean_case_detection_fraction	mean_control_detection_fraction	positive_nominal	negative_nominal	positive_fdr10	negative_fdr10	dir
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CALR	5	18	0.4932914618627713	1.0701878136659153	0.07546177979784074	0.5915940928308354	0.719060300303327	0.6310781013178616	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	GPNMB	5	18	1.4140065498771315	1.138136717263856	0.0420847613046285	0.546776415434226	0.015994645545357476	0.01045673205619861	True	False	False	False	+
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	SNX10	5	18	0.7781345420063559	0.9048630755792654	0.19689947997229573	0.6316516585368881	0.2469377019491375	0.15988519724109038	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	FABP5	5	18	-0.09618541700985084	-0.14122313073303513	0.8321598496590538	0.936017291781481	0.2752628364963775	0.2887542047443204	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	MGLL	5	18	0.7383590115071281	0.5102478786539691	0.24016522795899717	0.6475760714387678	0.03220843015894364	0.0221355223632154	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CHI3L1	5	18	1.6566809003527871	2.004126305214243	0.06743096276416528	0.5763703232506251	0.023009731449097785	0.001719309536417603	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CTSS	5	18	1.7568095199054556	1.3812524333087295	0.014105169236210515	0.4445642363960609	0.15301523978680992	0.06544445037549235	True	False	False	False	+
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	TBXAS1	5	18	1.4091630595079587	1.0330588099934885	0.10560042187512136	0.6051434810002234	0.025048578498439437	0.006486193055657856	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	C15ORF48	5	18	1.4920622946127597	0.9238426209485474	0.09729563222275461	0.603627784518603	0.6342312614853911	0.3661144732522261	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	ACSL3	5	18	-0.1850709085728388	-0.30953543136912975	0.6955672675218774	0.8730205746411581	0.17300677420909044	0.1839008848912095	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	LAMP1	5	18	0.00609954506058763	0.01719132916698343	0.9703910613582555	0.9892294651498107	0.44721412792504084	0.4936577484560516	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	LAMP2	5	18	0.36197095694388626	1.0887299357215137	0.24503490114781198	0.6499783692677261	0.4597311633690769	0.43073312730919283	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CTSB	5	18	0.29618015328600045	0.5518309001404156	0.48063062222230174	0.7606000934825334	0.36223475711858466	0.3344678053932293	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CTSD	5	18	0.33923024832412985	0.8362251964564832	0.21455468242219533	0.64110709889905	0.6957364366356715	0.6491360616016937	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CD44	5	18	-0.025434419635944394	-0.07042116302648806	0.8890969183422968	0.9582920012339435	0.8834077912057763	0.9006014130815306	False	False	False	False	0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	PLA2G7	5	18	0.03869358945695195	0.14278972009329285	0.7939126898513288	0.9182058021901874	0.0007756397672206895	0.0004231592875427084	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	APOE	4	17	-2.5312139903990083	-1.8448689628986765	0.1271830089323376	0.5850802200258585	0.198772916240173	0.49155858107102857	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	SCARB2	4	17	-0.19074200717178513	-0.523331204211009	0.3451970945161703	0.751372933921084	0.7157438586209419	0.6982962894699546	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	LGALS3	4	17	-0.479072583348513	-1.342923796088935	0.13773728714936434	0.6008460984066628	0.8690091137646582	0.903666351240674	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	SPP1	4	17	3.3728366373107765	1.4576707271377416	0.09058947554157191	0.5378028995679117	0.45293202400889987	0.04507368795291528	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	LGALS1	4	17	0.17618562921597203	0.6725361732988796	0.31910287827473816	0.7371137518579399	0.9681541622868566	0.9570456630498283	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	IFI30	4	17	0.2472306443941712	0.1700507786157098	0.7781002617205283	0.9351828283044376	0.011817775106804145	0.013913643749208863	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	LIPA	4	17	0.3936415216361162	0.41801094890357793	0.14702975818058076	0.6105419730681555	0.24578531446211585	0.15632431661841503	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	LTA4H	4	17	0.29848339389151146	0.20178291672337892	0.5679793910063229	0.8523654815818004	0.21873053440365514	0.16390347016026172	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	MERTK	4	17	-0.06164712612304202	-0.03615220792691872	0.9024861841860786	0.9730176270519564	0.029830643796383692	0.05110576452246645	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	CALR	4	17	0.24795797068666303	0.5258821670206111	0.4895315310460105	0.8254873272323465	0.8341669071508354	0.7940257759612871	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	GPNMB	4	17	0.1754226943111199	0.23119140170387156	0.7360232417541925	0.9217218517188789	0.611562257510145	0.5209316949757333	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	SNX10	4	17	1.7190283543347797	1.4732400319613437	0.016857474867417937	0.327091804900963	0.027612678982202314	0.009059382177729227	True	False	False	False	+
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	FABP5	4	17	-0.15128072584669638	-0.2675677725870189	0.6105103596682326	0.8722224646952715	0.3677170561751455	0.33177087361362023	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	MGLL	4	17	-0.4476606238540626	-0.3808352703540549	0.5605408787613244	0.849575680897732	0.22636442642948096	0.2918214005321315	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	CHI3L1	4	17	1.5287180315630078	0.698756316905158	0.043368829501006595	0.4400304462668978	0.2797365865784243	0.16910075439546549	True	False	False	False	+
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	CTSS	4	17	0.6281976917375451	0.4222674910871734	0.18084883929778475	0.6389106215155088	0.09804962745599935	0.07339327606652815	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	TBXAS1	4	17	-0.23951059523461182	-0.15890569804580512	0.7229223793500333	0.9158365659912989	0.009702994754301138	0.015486465940401125	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	C15ORF48	4	17	3.093471529702463	1.6156827888092162	0.015434304833955442	0.3164364198714402	0.2854127840933968	0.044668913529966214	True	False	False	False	+
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	ACSL3	4	17	0.7714797570097671	0.8146645732597952	0.11625375660223963	0.5698582804511313	0.42903452710277745	0.2450188371593058	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	LAMP1	4	17	-0.1466163457185301	-0.3183976012819268	0.5503541075238135	0.847095043796517	0.6289203513035657	0.6232551958826584	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	LAMP2	4	17	-0.266979695619173	-0.5251334699443992	0.5527145227359588	0.8480279907265624	0.5933099603133811	0.5979237068442287	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	CTSB	4	17	0.6453828287211234	0.7365840869784676	0.16990756556352718	0.6289591962467126	0.7456278135044614	0.5960198226215803	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	CTSD	4	17	-0.07976780507359216	-0.1147489171722093	0.8464004998860923	0.9572626620999586	0.6780171733257658	0.6403963881221425	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	CD44	4	17	0.4108268230126235	0.6191100053978006	0.25230629493831946	0.6980883124759454	0.8499242318801736	0.6988100299957734	False	False	False	False	0
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	PLA2G7	4	17	-0.44693757970072534	-0.2563099516835373	0.43598942941498636	0.8002851316540954	0.008016688436298396	0.02144717943274407	False	False	False	False	0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	APOE	5	17	-1.636396212277441	-0.8262248387907541	0.2029046281205234	0.6060308895149898	0.05348123412110287	0.11135292118904973	False	False	False	False	0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	SCARB2	5	17	0.0452035808983533	0.09207338164564116	0.8426894061538179	0.9450320278712339	0.3026106734884421	0.2855327882391586	False	False	False	False	0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	LGALS3	5	17	0.16211554082419433	0.3935118940660949	0.43542303663005666	0.7565190557960696	0.5408458138564783	0.504091745115518	False	False	False	False	0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	SPP1	5	17	4.9347069843809015	1.9645158325723797	0.0021400276411411468	0.14216296664780687	0.4273554409731604	0.02523259567414025	True	False	False	False	+
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	LGALS1	5	17	0.5326875551474863	1.1653330580957595	0.07804753220398113	0.4804545707270861	0.7813672365764244	0.6849765171692702	False	False	False	False	0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	IFI30	5	17	0.5485081257235596	0.34236183126876635	0.4615619801221068	0.7726750842868051	0.011635067172392849	0.009785252934371508	False	False	False	False	0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	LIPA	5	17	0.6988909582464391	0.5004356654770764	0.10901623739456899	0.5143674461428194	0.1528794572683006	0.10646194033091391	False	False	False	False	0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	LTA4H	5	17	0.7558353195110321	0.41484249213452873	0.15942840411995893	0.5720548044846436	0.14143571854810574	0.11179187449961549	False	False	False	False	0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	MERTK	5	17	0.344393231791992	0.15958684146028118	0.6183785588558747	0.8542775958712652	0.03376813922343045	0.04227547537334073	False	False	False	False	0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CALR	5	17	0.4027597087602377	0.8084372111507124	0.16068059989107736	0.5722582433991392	0.5862185351520872	0.5064991118422233	False	False	False	False	0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	GPNMB	5	17	1.7180658274384957	0.910502602380674	0.09558091698976517	0.5016897156067783	0.08549238417983292	0.04418817353963734	False	False	False	False	0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	SNX10	5	17	2.5310125109687025	2.0192419823199046	0.0028493219994532976	0.16253206401029985	0.03239706906647022	0.006194467471063216	True	False	False	False	+
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	FABP5	5	17	0.6872227077256028	1.0092971137795015	0.05934888915171483	0.44431427895408965	0.6366849536660858	0.5486425178303569	False	False	False	False	0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	MGLL	5	17	-0.5977511577933479	-0.8672534209581988	0.20980583319708793	0.6105544104194667	0.28560335118989755	0.3606108200412125	False	False	False	False	0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CHI3L1	5	17	2.7119213311664954	1.7083534579251516	0.037759955375700906	0.38668522666577354	0.024104375991168443	0.005040017448174704	True	False	False	False	+
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CTSS	5	17	2.096403831157949	1.2342323755325084	0.0046287964575520354	0.18859568286650014	0.1176009141144498	0.04462663715708725	True	False	False	False	+
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	TBXAS1	5	17	-0.047080518022152296	-0.03393830483148721	0.9443652318487078	0.9814884998026697	0.0030243812852508507	0.009606309608847901	False	False	False	False	0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	C15ORF48	5	17	3.2089257678507717	1.5142067384236677	0.0013719310891858534	0.12046974202109571	0.1943037909403783	0.03681795438100727	True	False	False	False	+
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	ACSL3	5	17	0.9652354665927838	0.651270634674357	0.03182043390759635	0.3721174056229033	0.2173386477734304	0.13766084286711489	True	False	False	False	+
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	LAMP1	5	17	-0.10775777650121032	-0.2863046018044389	0.5660498297844391	0.8269376925683982	0.39701602548198117	0.4052744286072525	False	False	False	False	0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	LAMP2	5	17	0.14936620038534265	0.2691338379210094	0.5358040544178496	0.813264758271449	0.40330060969929715	0.34979729173627827	False	False	False	False	0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CTSB	5	17	0.2521316148438153	0.24745890270884835	0.7106296908437173	0.893638769251124	0.4363315027383937	0.34135201461956294	False	False	False	False	0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CTSD	5	17	0.5597685648665571	0.5525440455920482	0.35302529132769295	0.7100004509932633	0.5286575223818867	0.4353453226159339	False	False	False	False	0
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CD44	5	17	0.7367914980273431	0.7250847974642729	0.11081492896939373	0.5157357782461557	0.40491736090587604	0.26728820279733684	False	False	False	False	0
