n_simulated_cohorts	n_valid_fits	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	positive_call_probability	negative_call_probability	median_z	median_one_step_log_hr	median_events	median_usable_n	stack	attendance_mode	death_mode	switch_mode	site_mode	route	n_requested	event_probability_before_ascertainment	molecular_progression_hr	seed
800	800	120	0.15	0.1269318643770823	0.17641334896689095	0.0	0.15	-1.0712990657115222	-0.166347012926147	43.0	288.0	clean	none	none	none	balanced	naive_global_pooled	320	0.15	1.0	54203
800	800	437	0.54625	0.5116117489099871	0.5804462050409879	0.54625	0.0	2.0378910209449037	0.3160288952297454	43.0	288.0	clean	none	none	none	balanced	guarded_within_site_stratified	320	0.15	1.5	54203
800	800	50	0.0625	0.047727082936544686	0.08145443374342187	0.055	0.0075	0.32225299864640655	0.0503371744132691	43.0	288.0	clean	none	none	none	balanced	naive_global_pooled	320	0.15	1.5	54203
800	800	41	0.05125	0.038000874036155985	0.06878816735843825	0.02	0.03125	-0.07963960055702463	-0.008791185310218741	86.0	288.0	clean	none	none	none	balanced	guarded_within_site_stratified	320	0.3	1.0	54203
800	800	228	0.285	0.2548045313987031	0.31725038536973754	0.0	0.285	-1.417639409966381	-0.15144378385628826	86.0	288.0	clean	none	none	none	balanced	naive_global_pooled	320	0.3	1.0	54203
800	800	621	0.77625	0.7460894743474059	0.8037701965489582	0.77625	0.0	2.8210521598719067	0.3055358705840451	86.0	288.0	clean	none	none	none	balanced	guarded_within_site_stratified	320	0.3	1.5	54203
800	800	57	0.07125	0.055398305362103356	0.09119958098426384	0.065	0.00625	0.46489712948838235	0.0492500462310594	86.0	288.0	clean	none	none	none	balanced	naive_global_pooled	320	0.3	1.5	54203
800	800	34	0.0425	0.03057072542368845	0.05880194630450512	0.01875	0.02375	-0.007746835657746657	-0.0010356021797774504	61.0	405.0	clean	none	none	none	balanced	guarded_within_site_stratified	450	0.15	1.0	54203
800	800	174	0.2175	0.1902990701965688	0.2474009948596382	0.0	0.2175	-1.2310032057541052	-0.15725481776656494	61.0	405.0	clean	none	none	none	balanced	naive_global_pooled	450	0.15	1.0	54203
800	800	545	0.68125	0.6481584387938706	0.712609218581572	0.68125	0.0	2.401314861645959	0.3120160311353041	60.0	406.0	clean	none	none	none	balanced	guarded_within_site_stratified	450	0.15	1.5	54203
800	800	48	0.06	0.04555127089333948	0.07865414016765543	0.055	0.005	0.3119142353137886	0.041742521157577664	60.0	406.0	clean	none	none	none	balanced	naive_global_pooled	450	0.15	1.5	54203
800	800	44	0.055	0.04122362792595932	0.07302957189709236	0.02875	0.02625	0.06268645978694302	0.005804021437139029	121.0	405.0	clean	none	none	none	balanced	guarded_within_site_stratified	450	0.3	1.0	54203
800	800	316	0.395	0.3617040938198793	0.42929947018331277	0.0	0.395	-1.665625120496888	-0.1497393314991649	121.0	405.0	clean	none	none	none	balanced	naive_global_pooled	450	0.3	1.0	54203
800	800	725	0.90625	0.8840653874194213	0.9245517756634669	0.90625	0.0	3.3043583655400064	0.30519536426872784	122.0	405.0	clean	none	none	none	balanced	guarded_within_site_stratified	450	0.3	1.5	54203
800	800	67	0.08375	0.06648645439911904	0.10499196004210629	0.08	0.00375	0.4709312351554163	0.04262700574990709	122.0	405.0	clean	none	none	none	balanced	naive_global_pooled	450	0.3	1.5	54203
800	800	40	0.05	0.036931386385980994	0.06736960219912745	0.025	0.025	-0.06238096553456064	-0.013596099316760459	23.0	162.0	attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	180	0.15	1.0	54203
800	800	78	0.0975	0.07882711251857823	0.12001988282699101	0.0025	0.095	-0.8084932185726911	-0.1692784996032155	23.0	162.0	attendance_score_only	score	none	none	balanced	naive_global_pooled	180	0.15	1.0	54203
800	800	259	0.32375	0.2922352502953705	0.35694930356713034	0.32125	0.0025	1.4725505299243626	0.3064236778665742	23.0	162.0	attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	180	0.15	1.5	54203
800	800	45	0.05625	0.042302391206338136	0.07443886142619935	0.05125	0.005	0.17759846423418774	0.03471414344824103	23.0	162.0	attendance_score_only	score	none	none	balanced	naive_global_pooled	180	0.15	1.5	54203
800	800	43	0.05375	0.040147072441390756	0.07161807457217512	0.0325	0.02125	0.06311985729700778	0.008840899056829415	46.0	162.0	attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	180	0.3	1.0	54203
800	800	120	0.15	0.1269318643770823	0.17641334896689095	0.00125	0.14875	-1.0039417994834543	-0.1505432452978274	46.0	162.0	attendance_score_only	score	none	none	balanced	naive_global_pooled	180	0.3	1.0	54203
800	800	407	0.50875	0.4741487444844666	0.543267625181934	0.50875	0.0	1.9824062657448165	0.3006571720058048	46.0	162.0	attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	180	0.3	1.5	54203
800	800	42	0.0525	0.03907279601307098	0.07020429819100907	0.04625	0.00625	0.28684451882449713	0.04413117468972684	46.0	162.0	attendance_score_only	score	none	none	balanced	naive_global_pooled	180	0.3	1.5	54203
800	800	33	0.04125	0.029520983814646476	0.0573636351040613	0.025	0.01625	-0.04793535065989897	-0.008176502034254674	41.0	288.0	attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	320	0.15	1.0	54203
800	800	110	0.1375	0.11536299280128524	0.1631016924478299	0.0	0.1375	-0.995719782328119	-0.15498827599647896	41.0	288.0	attendance_score_only	score	none	none	balanced	naive_global_pooled	320	0.15	1.0	54203
800	800	419	0.52375	0.48911062228892416	0.5581623810913063	0.52375	0.0	2.0430738300117817	0.3251765500053906	40.0	288.0	attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	320	0.15	1.5	54203
800	800	41	0.05125	0.038000874036155985	0.06878816735843825	0.04625	0.005	0.3352707507738581	0.05102254774082407	40.0	288.0	attendance_score_only	score	none	none	balanced	naive_global_pooled	320	0.15	1.5	54203
800	800	38	0.0475	0.03480005831285475	0.06452482465328206	0.0225	0.025	-0.029555123654937555	-0.003335804433116083	82.0	288.0	attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	320	0.3	1.0	54203
800	800	221	0.27625	0.2463901216016828	0.30824842550035725	0.0	0.27625	-1.4736814576354065	-0.16185365338859475	82.0	288.0	attendance_score_only	score	none	none	balanced	naive_global_pooled	320	0.3	1.0	54203
800	800	603	0.75375	0.7227299418226263	0.7823447785029933	0.75375	0.0	2.6529344568597533	0.30077702064745976	81.0	288.0	attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	320	0.3	1.5	54203
800	800	66	0.0825	0.065371587866808	0.10361877376493153	0.0725	0.01	0.48477897860938174	0.05363350739450901	81.0	288.0	attendance_score_only	score	none	none	balanced	naive_global_pooled	320	0.3	1.5	54203
800	800	39	0.04875	0.03586441780162572	0.06594851797399691	0.02125	0.0275	0.006310220178837837	0.0008546428166072671	58.0	405.0	attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	450	0.15	1.0	54203
800	800	170	0.2125	0.1855613371265769	0.24218651669168684	0.0	0.2125	-1.2429182453518428	-0.1629368053631456	58.0	405.0	attendance_score_only	score	none	none	balanced	naive_global_pooled	450	0.15	1.0	54203
800	800	495	0.61875	0.5846019861707845	0.6517630307303675	0.61875	0.0	2.324481448024521	0.3136189455546331	57.0	405.0	attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	450	0.15	1.5	54203
800	800	49	0.06125	0.04663822513060468	0.08005523873987608	0.055	0.00625	0.2788709033436031	0.03715903095713923	57.0	405.0	attendance_score_only	score	none	none	balanced	naive_global_pooled	450	0.15	1.5	54203
800	800	43	0.05375	0.040147072441390756	0.07161807457217512	0.03125	0.0225	0.0650118203441097	0.006058344434789282	116.0	405.0	attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	450	0.3	1.0	54203
800	800	276	0.345	0.31287044705878697	0.37861100456497265	0.0	0.345	-1.6017430550273297	-0.1494028086166066	116.0	405.0	attendance_score_only	score	none	none	balanced	naive_global_pooled	450	0.3	1.0	54203
800	800	710	0.8875	0.8637262754665423	0.9075700954740588	0.8875	0.0	3.1994890503216933	0.30474321364031787	115.0	405.0	attendance_score_only	score	none	none	balanced	guarded_within_site_stratified	450	0.3	1.5	54203
800	800	70	0.0875	0.06983842196591744	0.1091041509037653	0.08375	0.00375	0.5257831384252132	0.049707393056752244	115.0	405.0	attendance_score_only	score	none	none	balanced	naive_global_pooled	450	0.3	1.5	54203
800	800	34	0.0425	0.03057072542368845	0.05880194630450512	0.01875	0.02375	0.015263209566489837	0.0033547004509711736	22.0	162.0	death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	180	0.15	1.0	54203
800	800	61	0.07625	0.05981684063551544	0.09673325694879502	0.00125	0.075	-0.7577480275711345	-0.16280669169552903	22.0	162.0	death_risk_only	none	risk	none	balanced	naive_global_pooled	180	0.15	1.0	54203
800	800	254	0.3175	0.28618032541044236	0.35056396440462945	0.3175	0.0	1.4738318278320417	0.3123543474366394	22.0	162.0	death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	180	0.15	1.5	54203
800	800	41	0.05125	0.038000874036155985	0.06878816735843825	0.04875	0.0025	0.19214184296151054	0.038753476685472285	22.0	162.0	death_risk_only	none	risk	none	balanced	naive_global_pooled	180	0.15	1.5	54203
800	800	47	0.05875	0.04446627494469538	0.07725108330681373	0.04125	0.0175	-0.02298645965782087	-0.0032106128442520804	45.0	162.0	death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	180	0.3	1.0	54203
800	800	126	0.1575	0.13390174965541302	0.1843717805454751	0.0025	0.155	-1.0450071244506347	-0.1544894667847131	45.0	162.0	death_risk_only	none	risk	none	balanced	naive_global_pooled	180	0.3	1.0	54203
800	800	446	0.5575	0.5228887267522014	0.5915617024841459	0.5575	0.0	2.0840869022229858	0.3154412475965208	45.0	162.0	death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	180	0.3	1.5	54203
800	800	39	0.04875	0.03586441780162572	0.06594851797399691	0.04	0.00875	0.3851129778476239	0.056573297208112175	45.0	162.0	death_risk_only	none	risk	none	balanced	naive_global_pooled	180	0.3	1.5	54203
800	800	45	0.05625	0.042302391206338136	0.07443886142619935	0.0275	0.02875	0.10740124056510326	0.016291143190783147	40.0	288.0	death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	320	0.15	1.0	54203
800	800	111	0.13875	0.1165170579037789	0.16443568015482207	0.00125	0.1375	-1.0676672022091442	-0.16641938309426554	40.0	288.0	death_risk_only	none	risk	none	balanced	naive_global_pooled	320	0.15	1.0	54203
800	800	422	0.5275	0.49285594123034665	0.5618812205783411	0.5275	0.0	2.0497263549088043	0.32564493792747906	40.0	288.0	death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	320	0.15	1.5	54203
800	800	46	0.0575	0.04338329484491769	0.0758460105971056	0.05125	0.00625	0.23109880593358476	0.03879979773264933	40.0	288.0	death_risk_only	none	risk	none	balanced	naive_global_pooled	320	0.15	1.5	54203
800	800	29	0.03625	0.02535643344178793	0.05157597423897659	0.02	0.01625	-0.008669636350829426	-0.0009221058603683818	81.0	288.0	death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	320	0.3	1.0	54203
800	800	215	0.26875	0.23918945910870032	0.3005207711364249	0.0	0.26875	-1.415538175396033	-0.15559417739367487	81.0	288.0	death_risk_only	none	risk	none	balanced	naive_global_pooled	320	0.3	1.0	54203
800	800	616	0.77	0.7395891979124052	0.7978302089365299	0.77	0.0	2.771522296806965	0.31138523777298605	81.0	288.0	death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	320	0.3	1.5	54203
800	800	56	0.07	0.05429745287534132	0.0898123806615401	0.0625	0.0075	0.48010365654064335	0.05316712897289838	81.0	288.0	death_risk_only	none	risk	none	balanced	naive_global_pooled	320	0.3	1.5	54203
800	800	29	0.03625	0.02535643344178793	0.05157597423897659	0.01875	0.0175	-0.007410492363987057	-0.000998804144865586	56.0	405.0	death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	450	0.15	1.0	54203
800	800	179	0.22375	0.19622980345104188	0.25391052565259414	0.0	0.22375	-1.2727055232930489	-0.17053781661142403	56.0	405.0	death_risk_only	none	risk	none	balanced	naive_global_pooled	450	0.15	1.0	54203
800	800	536	0.67	0.636671909637673	0.7017032724523973	0.67	0.0	2.3405796387699795	0.3186454557403552	56.0	405.0	death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	450	0.15	1.5	54203
800	800	45	0.05625	0.042302391206338136	0.07443886142619935	0.05375	0.0025	0.35675094488441594	0.04671539853327966	56.0	405.0	death_risk_only	none	risk	none	balanced	naive_global_pooled	450	0.15	1.5	54203
800	800	48	0.06	0.04555127089333948	0.07865414016765543	0.0325	0.0275	-0.050509597312334176	-0.004755171309084309	114.0	405.0	death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	450	0.3	1.0	54203
800	800	297	0.37125	0.3384604860271636	0.4052700745957981	0.0	0.37125	-1.6692747761718936	-0.15595260470984573	114.0	405.0	death_risk_only	none	risk	none	balanced	naive_global_pooled	450	0.3	1.0	54203
800	800	706	0.8825	0.8583364382303179	0.9030077214723399	0.8825	0.0	3.259402959677712	0.30597389944277575	114.0	405.0	death_risk_only	none	risk	none	balanced	guarded_within_site_stratified	450	0.3	1.5	54203
800	800	69	0.08625	0.0687198954927655	0.10773462456743144	0.08	0.00625	0.5885091816371467	0.054165030322112784	114.0	405.0	death_risk_only	none	risk	none	balanced	naive_global_pooled	450	0.3	1.5	54203
800	800	39	0.04875	0.03586441780162572	0.06594851797399691	0.025	0.02375	0.07964154917453697	0.016732852758305168	23.0	162.0	switch_score_only	none	none	score	balanced	guarded_within_site_stratified	180	0.15	1.0	54203
800	800	70	0.0875	0.06983842196591744	0.1091041509037653	0.0075	0.08	-0.7916065225297764	-0.1680087757799152	23.0	162.0	switch_score_only	none	none	score	balanced	naive_global_pooled	180	0.15	1.0	54203
800	800	265	0.33125	0.2995098007801127	0.364603069939303	0.33125	0.0	1.4507593315107123	0.31691965798521626	23.0	162.0	switch_score_only	none	none	score	balanced	guarded_within_site_stratified	180	0.15	1.5	54203
800	800	45	0.05625	0.042302391206338136	0.07443886142619935	0.05125	0.005	0.20518084841127454	0.04355427637604608	23.0	162.0	switch_score_only	none	none	score	balanced	naive_global_pooled	180	0.15	1.5	54203
800	800	35	0.04375	0.03162362448958758	0.060237100048091796	0.025	0.01875	-0.028358264136383746	-0.004377500085032001	47.0	162.0	switch_score_only	none	none	score	balanced	guarded_within_site_stratified	180	0.3	1.0	54203
800	800	123	0.15375	0.13041424674043417	0.1803951250319965	0.0025	0.15125	-1.0905328270550991	-0.1586608895282302	47.0	162.0	switch_score_only	none	none	score	balanced	naive_global_pooled	180	0.3	1.0	54203
800	800	409	0.51125	0.4766402379423405	0.5457522373430319	0.51	0.00125	1.9808322471036048	0.2996180207757463	46.0	162.0	switch_score_only	none	none	score	balanced	guarded_within_site_stratified	180	0.3	1.5	54203
800	800	55	0.06875	0.05319818610894127	0.08842359461845435	0.06375	0.005	0.2826529309512086	0.04237755289439395	46.0	162.0	switch_score_only	none	none	score	balanced	naive_global_pooled	180	0.3	1.5	54203
800	800	40	0.05	0.036931386385980994	0.06736960219912745	0.03125	0.01875	-0.043773514644619274	-0.0070336484040510365	41.0	288.0	switch_score_only	none	none	score	balanced	guarded_within_site_stratified	320	0.15	1.0	54203
800	800	124	0.155	0.13157618622642347	0.18172123835549303	0.00375	0.15125	-1.1135605466670815	-0.1748636750844404	41.0	288.0	switch_score_only	none	none	score	balanced	naive_global_pooled	320	0.15	1.0	54203
800	800	433	0.54125	0.506605427988722	0.5755003147243098	0.54125	0.0	2.067448994943674	0.3270346761062778	41.0	288.0	switch_score_only	none	none	score	balanced	guarded_within_site_stratified	320	0.15	1.5	54203
800	800	45	0.05625	0.042302391206338136	0.07443886142619935	0.04625	0.01	0.2414331241630665	0.0368373979723981	41.0	288.0	switch_score_only	none	none	score	balanced	naive_global_pooled	320	0.15	1.5	54203
800	800	50	0.0625	0.047727082936544686	0.08145443374342187	0.03	0.0325	0.06237257785384781	0.007178403243017091	82.0	288.0	switch_score_only	none	none	score	balanced	guarded_within_site_stratified	320	0.3	1.0	54203
800	800	195	0.24375	0.21526906163329082	0.2746801124221182	0.0	0.24375	-1.3481715411455988	-0.14714519867700476	82.0	288.0	switch_score_only	none	none	score	balanced	naive_global_pooled	320	0.3	1.0	54203
800	800	600	0.75	0.71884753333338	0.778763028563782	0.75	0.0	2.6684722166854336	0.3013230063408723	81.0	288.0	switch_score_only	none	none	score	balanced	guarded_within_site_stratified	320	0.3	1.5	54203
800	800	58	0.0725	0.05650070581885901	0.09258523333699402	0.06625	0.00625	0.42182459018026097	0.047388298905049614	81.0	288.0	switch_score_only	none	none	score	balanced	naive_global_pooled	320	0.3	1.5	54203
800	800	43	0.05375	0.040147072441390756	0.07161807457217512	0.0275	0.02625	0.03810536866927482	0.004910025169316355	58.0	405.0	switch_score_only	none	none	score	balanced	guarded_within_site_stratified	450	0.15	1.0	54203
800	800	164	0.205	0.17846652606342525	0.23435301089792362	0.0	0.205	-1.2184088790397185	-0.16201764240373517	58.0	405.0	switch_score_only	none	none	score	balanced	naive_global_pooled	450	0.15	1.0	54203
800	800	531	0.66375	0.6302995797429902	0.6956353382996507	0.66375	0.0	2.4066172359906366	0.3213506796733861	57.0	405.0	switch_score_only	none	none	score	balanced	guarded_within_site_stratified	450	0.15	1.5	54203
800	800	49	0.06125	0.04663822513060468	0.08005523873987608	0.05875	0.0025	0.36842343589533516	0.0495115551189924	57.0	405.0	switch_score_only	none	none	score	balanced	naive_global_pooled	450	0.15	1.5	54203
800	800	43	0.05375	0.040147072441390756	0.07161807457217512	0.02375	0.03	-0.00524255154502048	-0.0005121540669155326	116.0	405.0	switch_score_only	none	none	score	balanced	guarded_within_site_stratified	450	0.3	1.0	54203
800	800	293	0.36625	0.33357794564608334	0.4002004037389352	0.0	0.36625	-1.6339888937668323	-0.15278645948803965	116.0	405.0	switch_score_only	none	none	score	balanced	naive_global_pooled	450	0.3	1.0	54203
800	800	712	0.89	0.8664262040033184	0.9098462725562544	0.89	0.0	3.1764800780277778	0.3014946418147588	115.0	406.0	switch_score_only	none	none	score	balanced	guarded_within_site_stratified	450	0.3	1.5	54203
800	800	60	0.075	0.058710007439900694	0.09535203733492396	0.06125	0.01375	0.4762760106421462	0.04586194100504975	115.0	406.0	switch_score_only	none	none	score	balanced	naive_global_pooled	450	0.3	1.5	54203
800	796	32	0.04	0.02847453376055327	0.05592203234866869	0.0225	0.0175	0.06461933442699677	0.01436301763413794	21.0	162.0	separable_all	score	risk	score	balanced	guarded_within_site_stratified	180	0.15	1.0	54203
800	796	64	0.08	0.06314568979049577	0.10086856622227212	0.0075	0.0725	-0.7368629976846777	-0.1635536758189061	21.0	162.0	separable_all	score	risk	score	balanced	naive_global_pooled	180	0.15	1.0	54203
800	799	228	0.285	0.2548045313987031	0.31725038536973754	0.28375	0.00125	1.3805899157870682	0.32056462613245557	20.0	162.0	separable_all	score	risk	score	balanced	guarded_within_site_stratified	180	0.15	1.5	54203
800	799	39	0.04875	0.03586441780162572	0.06594851797399691	0.04	0.00875	0.14145175082014014	0.03320019910182844	20.0	162.0	separable_all	score	risk	score	balanced	naive_global_pooled	180	0.15	1.5	54203
800	800	45	0.05625	0.042302391206338136	0.07443886142619935	0.025	0.03125	-0.02656778529842849	-0.004223470559283304	41.0	162.0	separable_all	score	risk	score	balanced	guarded_within_site_stratified	180	0.3	1.0	54203
800	800	117	0.14625	0.12345475921735781	0.17242629569815798	0.00125	0.145	-1.0257570169306978	-0.1621761889308346	41.0	162.0	separable_all	score	risk	score	balanced	naive_global_pooled	180	0.3	1.0	54203
800	800	373	0.46625	0.43192503435784474	0.5008975397860386	0.46625	0.0	1.8807437042521467	0.30374328313133225	41.0	162.0	separable_all	score	risk	score	balanced	guarded_within_site_stratified	180	0.3	1.5	54203
800	800	55	0.06875	0.05319818610894127	0.08842359461845435	0.05875	0.01	0.25724264290064724	0.042362697391867474	41.0	162.0	separable_all	score	risk	score	balanced	naive_global_pooled	180	0.3	1.5	54203
800	800	32	0.04	0.02847453376055327	0.05592203234866869	0.02	0.02	0.03939772327824893	0.0063885419145319295	36.0	289.0	separable_all	score	risk	score	balanced	guarded_within_site_stratified	320	0.15	1.0	54203
800	800	101	0.12625	0.10500672189306873	0.15106548807067413	0.00125	0.125	-0.9850285960734377	-0.16696849167583833	36.0	289.0	separable_all	score	risk	score	balanced	naive_global_pooled	320	0.15	1.0	54203
800	800	357	0.44625	0.41214149599914124	0.48087223319296896	0.44625	0.0	1.8451352032019455	0.3175448391512549	35.0	288.0	separable_all	score	risk	score	balanced	guarded_within_site_stratified	320	0.15	1.5	54203
800	800	33	0.04125	0.029520983814646476	0.0573636351040613	0.03875	0.0025	0.2160031580285617	0.03760745461265454	35.0	288.0	separable_all	score	risk	score	balanced	naive_global_pooled	320	0.15	1.5	54203
800	800	37	0.04625	0.033738403716588684	0.06309842644006232	0.02875	0.0175	0.059970466256440175	0.007737841536584841	74.0	288.0	separable_all	score	risk	score	balanced	guarded_within_site_stratified	320	0.3	1.0	54203
800	800	189	0.23625	0.20811876841099983	0.26690208878749433	0.00125	0.235	-1.245478499096608	-0.14736998762018994	74.0	288.0	separable_all	score	risk	score	balanced	naive_global_pooled	320	0.3	1.0	54203
800	800	574	0.7175	0.6853201271380999	0.7476010617124312	0.7175	0.0	2.5437814769426064	0.30933501451711387	72.0	288.0	separable_all	score	risk	score	balanced	guarded_within_site_stratified	320	0.3	1.5	54203
800	800	47	0.05875	0.04446627494469538	0.07725108330681373	0.05125	0.0075	0.36293800314712293	0.04437814286261864	72.0	288.0	separable_all	score	risk	score	balanced	naive_global_pooled	320	0.3	1.5	54203
800	800	38	0.0475	0.03480005831285475	0.06452482465328206	0.0175	0.03	-0.0422192735158759	-0.005945042776568387	51.0	405.0	separable_all	score	risk	score	balanced	guarded_within_site_stratified	450	0.15	1.0	54203
800	800	141	0.17625	0.15141119274500933	0.2041831295981659	0.0025	0.17375	-1.1997179295772682	-0.17153907645678867	51.0	405.0	separable_all	score	risk	score	balanced	naive_global_pooled	450	0.15	1.0	54203
800	800	493	0.61625	0.5820723550340422	0.6493165562481381	0.61625	0.0	2.222067328153362	0.3231730818408469	50.0	405.0	separable_all	score	risk	score	balanced	guarded_within_site_stratified	450	0.15	1.5	54203
800	800	38	0.0475	0.03480005831285475	0.06452482465328206	0.045	0.0025	0.2709196772728022	0.04018174927800673	50.0	405.0	separable_all	score	risk	score	balanced	naive_global_pooled	450	0.15	1.5	54203
800	800	46	0.0575	0.04338329484491769	0.0758460105971056	0.0225	0.035	0.004379283755869319	0.00045911350512339345	104.0	405.0	separable_all	score	risk	score	balanced	guarded_within_site_stratified	450	0.3	1.0	54203
800	800	265	0.33125	0.2995098007801127	0.364603069939303	0.0	0.33125	-1.5131978057754436	-0.15069213761638311	104.0	405.0	separable_all	score	risk	score	balanced	naive_global_pooled	450	0.3	1.0	54203
800	800	675	0.84375	0.8169532116264817	0.8672613109821161	0.84375	0.0	3.00457884793947	0.3046706200619451	103.0	405.0	separable_all	score	risk	score	balanced	guarded_within_site_stratified	450	0.3	1.5	54203
800	800	57	0.07125	0.055398305362103356	0.09119958098426384	0.065	0.00625	0.4434234812326725	0.04501683453160183	103.0	405.0	separable_all	score	risk	score	balanced	naive_global_pooled	450	0.3	1.5	54203
800	800	49	0.06125	0.04663822513060468	0.08005523873987608	0.02125	0.04	-0.12334986690787599	-0.02566402186909322	23.0	162.0	attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	180	0.15	1.0	54203
800	800	89	0.11125	0.09129138845499783	0.13492418779491533	0.0075	0.10375	-0.8612013341325115	-0.1796551555468393	23.0	162.0	attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	180	0.15	1.0	54203
800	800	253	0.31625	0.2849701355337735	0.3492861014718125	0.31625	0.0	1.4566615195581933	0.30803986504793235	23.0	162.0	attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	180	0.15	1.5	54203
800	800	47	0.05875	0.04446627494469538	0.07725108330681373	0.04625	0.0125	0.1415720859020352	0.030845021463308024	23.0	162.0	attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	180	0.15	1.5	54203
800	800	39	0.04875	0.03586441780162572	0.06594851797399691	0.02375	0.025	-0.06597700860522066	-0.009868112926487208	46.0	162.0	attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	180	0.3	1.0	54203
800	800	136	0.17	0.1455619094373254	0.19759214885842086	0.00375	0.16625	-1.1444005366446222	-0.1694277239880641	46.0	162.0	attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	180	0.3	1.0	54203
800	800	444	0.555	0.5203812011204514	0.5890931224969242	0.555	0.0	2.067946815286861	0.3129499576440275	45.0	162.0	attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	180	0.3	1.5	54203
800	800	47	0.05875	0.04446627494469538	0.07725108330681373	0.0525	0.00625	0.28188447709780795	0.043132212141806195	45.0	162.0	attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	180	0.3	1.5	54203
800	800	50	0.0625	0.047727082936544686	0.08145443374342187	0.02375	0.03875	-0.07252349468679328	-0.011948221646013498	40.0	288.0	attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	320	0.15	1.0	54203
800	800	141	0.17625	0.15141119274500933	0.2041831295981659	0.00125	0.175	-1.1121100794459868	-0.1746491778260565	40.0	288.0	attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	320	0.15	1.0	54203
800	800	394	0.4925	0.4579750035572425	0.5270966795858427	0.4925	0.0	1.9285156798244363	0.31148324849788167	40.0	288.0	attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	320	0.15	1.5	54203
800	800	42	0.0525	0.03907279601307098	0.07020429819100907	0.04875	0.00375	0.2088230587925503	0.03370425011820609	40.0	288.0	attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	320	0.15	1.5	54203
800	800	40	0.05	0.036931386385980994	0.06736960219912745	0.01	0.04	-0.1698729023061671	-0.01902497515231351	82.0	288.0	attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	320	0.3	1.0	54203
800	800	245	0.30625	0.2752983003421607	0.3390535141875389	0.0	0.30625	-1.5222652864335624	-0.16667287781782147	82.0	288.0	attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	320	0.3	1.0	54203
800	800	616	0.77	0.7395891979124052	0.7978302089365299	0.77	0.0	2.5875008333917133	0.2891545878991322	81.0	288.0	attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	320	0.3	1.5	54203
800	800	45	0.05625	0.042302391206338136	0.07443886142619935	0.05375	0.0025	0.3288297733162773	0.03673947438409937	81.0	288.0	attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	320	0.3	1.5	54203
800	800	33	0.04125	0.029520983814646476	0.0573636351040613	0.0175	0.02375	-0.1494832625299775	-0.01956726780376304	57.0	405.0	attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	450	0.15	1.0	54203
800	800	176	0.22	0.19267023523918328	0.25000593543599536	0.0	0.22	-1.2863319805938573	-0.16986830453631874	57.0	405.0	attendance_weak_joint	weak_joint	none	none	balanced	naive_global_pooled	450	0.15	1.0	54203
800	800	486	0.6075	0.573225982287944	0.6407465593278359	0.6075	0.0	2.260928794324045	0.3034902758768329	57.0	405.0	attendance_weak_joint	weak_joint	none	none	balanced	guarded_within_site_stratified	450	0.15	1.5	54203
