stack	attendance_mode	death_mode	switch_mode	site_mode	route	n_requested	event_probability_before_ascertainment	molecular_progression_hr	n_simulated_cohorts	n_valid_fits	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	minimum_seed_probability	maximum_seed_probability	positive_call_probability	negative_call_probability	median_z_across_seeds	median_one_step_log_hr_across_seeds	median_events_across_seeds	median_usable_n_across_seeds
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	180	0.15	1.5	2400	2394	259	0.10791666666666666	0.09612397960728003	0.12096249126035591	0.1025	0.11875	0.10291666666666667	0.005	0.5969845732328442	0.13699612251839255	20.0	162.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	180	0.3	1.0	2400	2400	125	0.052083333333333336	0.04388794581462335	0.061710307301963946	0.04625	0.05875	0.01875	0.03333333333333333	-0.11660239934423322	-0.017789246093055225	41.0	162.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	180	0.3	1.5	2400	2400	342	0.1425	0.12908566352225523	0.1570569422210302	0.13875	0.1475	0.13916666666666666	0.0033333333333333335	0.8060907028656743	0.12833015018719396	41.0	162.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	320	0.15	1.0	2400	2400	136	0.056666666666666664	0.048105476487250436	0.06664479450442293	0.04	0.06875	0.0175	0.03916666666666667	-0.152260067917345	-0.024291437934202673	36.0	288.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	320	0.15	1.5	2400	2400	317	0.13208333333333333	0.1191235202843654	0.1462190448337244	0.12375	0.14375	0.12791666666666668	0.004166666666666667	0.7689531950875657	0.12969997800694538	35.0	288.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	320	0.3	1.0	2400	2400	120	0.05	0.04197701109646902	0.05946123389507915	0.04625	0.05625	0.016666666666666666	0.03333333333333333	-0.1257428558824934	-0.014425041278292583	73.5	288.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	320	0.3	1.5	2400	2400	528	0.22	0.2038816581073965	0.23701324988734457	0.20125	0.25	0.21875	0.00125	1.1055806008955673	0.1341835689657192	73.0	288.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	450	0.15	1.0	2400	2400	126	0.0525	0.04427060914023734	0.06215964560135778	0.04875	0.0575	0.021666666666666667	0.030833333333333334	-0.09838918116825125	-0.013834563222380924	50.0	405.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	450	0.15	1.5	2400	2400	428	0.17833333333333334	0.16353635091797386	0.19415839457598466	0.1675	0.1925	0.17541666666666667	0.002916666666666667	0.9593775737931143	0.1391139129476968	50.0	405.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	450	0.3	1.0	2400	2400	130	0.05416666666666667	0.04580279198779465	0.06395546925383178	0.05125	0.06	0.015833333333333335	0.03833333333333333	-0.17574451216472187	-0.017523660438155907	104.0	405.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	guarded_within_site_stratified	450	0.3	1.5	2400	2400	617	0.25708333333333333	0.23999684040542646	0.27494621221501114	0.255	0.26125	0.25666666666666665	0.0004166666666666667	1.2580822083125036	0.12731337662047812	103.0	405.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	180	0.15	1.0	2400	2392	77	0.03208333333333333	0.025746952488002343	0.03991522262820931	0.02625	0.0375	0.019583333333333335	0.0125	0.28699002596441453	0.06273696171690675	20.0	162.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	180	0.15	1.5	2400	2394	149	0.06208333333333333	0.05311140476450699	0.07245488735226813	0.05625	0.06875	0.060833333333333336	0.00125	0.8011734608281513	0.17734082615346802	20.0	162.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	180	0.3	1.0	2400	2400	93	0.03875	0.03173673395845651	0.04723746715788035	0.035	0.04125	0.02625	0.0125	0.34690234130799513	0.052245093532216264	41.0	162.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	180	0.3	1.5	2400	2400	312	0.13	0.11713434481167946	0.14404821218137126	0.12375	0.13375	0.12875	0.00125	1.1216599021663933	0.1703448618278132	41.0	162.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	320	0.15	1.0	2400	2400	65	0.027083333333333334	0.021306123688796065	0.03437203192732169	0.02125	0.0375	0.015416666666666667	0.011666666666666667	0.2896617827387152	0.04887330644323375	36.0	288.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	320	0.15	1.5	2400	2400	229	0.09541666666666666	0.08430100752253944	0.10782541459486175	0.0825	0.10875	0.09541666666666666	0.0	1.0519623504182825	0.17235178431894083	35.0	288.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	320	0.3	1.0	2400	2400	106	0.04416666666666667	0.036649271846520746	0.05314095039491786	0.04125	0.0475	0.03875	0.005416666666666667	0.4787353456482603	0.05298013429897948	73.5	288.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	320	0.3	1.5	2400	2400	726	0.3025	0.28445048016211677	0.3211807495841738	0.3	0.3075	0.3025	0.0	1.5688274131295867	0.17748237994331972	73.0	288.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	450	0.15	1.0	2400	2400	92	0.03833333333333333	0.03136041647037257	0.04678178302095647	0.0275	0.05125	0.03125	0.007083333333333333	0.4353604291343442	0.05913813412255893	50.0	405.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	450	0.15	1.5	2400	2400	418	0.17416666666666666	0.15951756325256503	0.18985716599131516	0.16	0.185	0.17416666666666666	0.0	1.2924034232423884	0.1785606929672724	50.0	405.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	450	0.3	1.0	2400	2400	134	0.05583333333333333	0.047337343534431905	0.06574892420722582	0.0525	0.0575	0.050833333333333335	0.005	0.572307534323453	0.05354975539962317	104.0	405.0
weak_joint_all_site_linked	weak_joint	weak_joint	weak_joint	score_linked_60_30_10	naive_global_pooled	450	0.3	1.5	2400	2400	1016	0.42333333333333334	0.40370402715596204	0.443207673842598	0.42	0.425	0.42333333333333334	0.0	1.7983114388517534	0.17030807329256498	103.0	405.0
