gene_symbol	n_sgrna	median_efficient_lfc	median_noneater_lfc	median_efficient_minus_noneater_lfc	s1_median_efficient_lfc	s3_median_efficient_lfc	s1_median_noneater_lfc	s3_median_noneater_lfc	efficient_consistent_positive	noneater_consistent_positive	efficient_p_wilcoxon	noneater_p_wilcoxon	contrast_p_wilcoxon	modules	tracked_candidate	efficient_fdr	noneater_fdr	contrast_fdr	screen_call	gene	tested_compartment_count	positive_compartment_count	negative_compartment_count	positive_fdr10_compartment_count	negative_fdr10_compartment_count	positive_disease_count	negative_disease_count	positive_diseases	negative_diseases	best_positive_p	best_positive_fdr	max_positive_delta_log2_cpm	median_positive_hedges_g	best_negative_p	min_negative_delta_log2_cpm	top_positive_compartments	in_lipid_lysosomal_myeloid_neighborhood	ms_wm_delta_log2	ms_wm_hedges_g	ms_wm_p	ms_wm_fdr	opentargets_disease_count	opentargets_diseases	opentargets_max_overall	opentargets_max_genetic_association	opentargets_max_known_drug_or_clinical	opentargets_channels_present	existing_priority_score	existing_weighted_evidence_score	existing_ms_anchor_score	existing_positive_disease_count	existing_negative_disease_count	existing_positive_diseases	existing_negative_diseases	existing_prior_flag	ms_positive_nominal	ms_positive_trend	genetic_or_target_db_breadth	discovery_priority_score	gwas_catalog_trait_count	gwas_catalog_min_p	druggable_activity_count	chembl_target_id	clinicaltrials_autoimmune_count	europepmc_autoimmune_hit_count	wave34_call	manual_blocker_class	primary_blocker	chembl_target_id_api	chembl_pref_name	chembl_target_type	chembl_activity_count	chembl_best_nM	chembl_search_total	europepmc_query	europepmc_hit_count	europepmc_examples_json	clinicaltrials_query	clinicaltrials_hit_count	clinicaltrials_examples_json	desired_intervention	directional_disease_support_count	directional_conflict_count	ms_anchor_directional	has_chembl_target	has_activity	prior_art_heavy	rescue_score	gate_failures	wave38_call
CLEC7A	4	0.5720025779254587	0.1330911874397602	0.6670469582228472	0.5472134656088881	0.3501724523715195	-0.0134252508230547	0.2690348541900502	True	False	0.375	0.875	0.625		False	0.9052095024317248	1.0	0.9971256078463696	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	CLEC7A	14.0	4.0	0.0	0.0	0.0	3.0	0.0	Crohn disease;psoriasis;ulcerative colitis		0.0081802762450774	0.2107115684864098	3.663783669788851	2.035486028234903			ibd_uc_myeloid:0.649,p=0.0082;psoriasis_keratinocyte:3.66,p=0.014;ibd_crohn_myeloid:0.819,p=0.024;psoriasis_skin_apc:1.04,p=0.05	False	-0.3549463925802421	-0.6608455518774755	0.128706751389563	0.8989378106274888															False	False	0.0	13.0										CHEMBL2034810	C-type lectin domain family 7 member A	SINGLE PROTEIN	0.0		2.0	"""CLEC7A"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	3590.0	"[{""doi"": ""10.1371/journal.pone.0347536"", ""id"": ""42008507"", ""title"": ""Identification and clinical implications of immune-related hub genes in psoriasis."", ""year"": ""2026""}, {""doi"": ""10.3390/biomedicines14020460"", ""id"": ""41751359"", ""title"": ""Cutaneous Dendritic Cells: Structure, Function and Immune Role."", ""year"": ""2026""}, {""doi"": ""10.1111/jdv.70109"", ""id"": ""41081460"", ""title"": ""The expression of pruritus-associated genes in seven skin diseases: Evidence from microarray."", ""year"": ""2026""}]"	CLEC7A autoimmune	0.0	[]	inhibit_or_reduce	3.0	0.0	False	False	False	True	3.167046958222847	no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
SLC39A3	4	0.6172106704907449	0.0739992428757275	0.7973819035726755	0.4852784610419702	0.4610467041308703	-0.0192082344256716	-0.0355540312941402	True	False	0.25	0.875	0.25		False	0.8221627590893646	1.0	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	SLC39A3	17.0	1.0	1.0	0.0	0.0	1.0	1.0	psoriasis	Sjogren syndrome	0.0303986614514074	0.4001980016287315	1.1107900501405266	2.188513517997337	0.0454859342068647	-0.5540473839287801	psoriasis_keratinocyte:1.11,p=0.03	False	0.3504390439417388	0.8274451629606473	0.0598622921599721	0.8989378106274888															False	True	0.0	2.0										CHEMBL6066510	Zinc transporter ZIP3	SINGLE PROTEIN	2.0	31.67	1.0	"""SLC39A3"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	223.0	"[{""doi"": ""10.1016/j.jtemb.2026.127819"", ""id"": ""41547159"", ""title"": ""ZIP3 is essential for the encephalitogenic function of pTh17 cells by regulating intracellular zinc levels."", ""year"": ""2026""}, {""doi"": ""10.1007/s10238-025-01996-2"", ""id"": ""41863577"", ""title"": ""Unveiling the prognostic and therapeutic landscape of the zinc transporter protein SLC39A family in colorectal cancer through multi-omics and machine learning approaches."", ""year"": ""2026""}, {""doi"": ""10.1016/j.xhgg.2024.100317"", ""id"": ""38851890"", ""title"": ""Genetic analyses of inflammatory polyneuropathy and chronic inflammatory demyelinating polyradiculoneuropathy identified candidate genes."", ""year"": ""2024""}]"	SLC39A3 autoimmune	0.0	[]	inhibit_or_reduce	1.0	1.0	True	False	True	False	2.7973819035726755	insufficient_directional_cross_disease_state_support;no_chembl_target;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
INTS7	4	0.5281313564058407	-0.4853488077614932	1.0702004249539363	0.3267073868134118	0.6443793364736274	-0.3997672105821408	-0.2901157005354311	True	False	0.25	0.125	0.125		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	INTS7	17.0	1.0	0.0	0.0	0.0	1.0	0.0	type 1 diabetes mellitus		0.0114135230712741	0.2795586176470374	1.9345941973822156	1.220888767692709			t1d_stellate_cell:1.93,p=0.011	False	-0.3213691215850422	-0.1357922622353132	0.7500444708175612	0.970415871093437															False	False	0.0	4.0													0.0		0.0	"""INTS7"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	232.0	"[{""doi"": ""10.1097/in9.0000000000000056"", ""id"": ""39944077"", ""title"": ""Protein phosphatases in systemic autoimmunity."", ""year"": ""2025""}, {""doi"": ""10.1093/nar/gkaf797"", ""id"": ""40842237"", ""title"": ""Ints7 deficiency activates DNA damage response to elicit resurgence of endogenous retrovirus MERVL and anastasis of embryonic stem cells."", ""year"": ""2025""}, {""doi"": ""10.1093/bfgp/elaf014"", ""id"": ""40875878"", ""title"": ""INTS7 modulates cell proliferation and apoptosis via promoting cell cycle progression in lung adenocarcinoma."", ""year"": ""2025""}]"	INTS7 autoimmune	0.0	[]	inhibit_or_reduce	1.0	0.0	False	False	False	False	2.5702004249539363	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
TPCN1	3	-0.532839216198252	0.5146982470849926	-1.0587683501075098	-0.0228535016346178	-0.117894257864525	0.5211932082316992	0.5306650595868163	False	True	0.25	0.25	0.25		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR	TPCN1	17.0	0.0	1.0	0.0	0.0	0.0	1.0		ulcerative colitis					0.0254980039202642	-0.7880968995221318		False	0.296334371526278	0.5444091133905915	0.2130456195214451	0.8993702893651148															False	False	0.0	-4.0													0.0		0.0	"""TPCN1"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	452.0	"[{""doi"": ""10.3390/ijms262412046"", ""id"": ""41465472"", ""title"": ""Cross-Study Meta-Analysis of Blood Transcriptomes in Type 2 Diabetes."", ""year"": ""2025""}, {""doi"": ""10.1080/19336950.2026.2652649"", ""id"": ""41945411"", ""title"": ""Bladder under stress: Pathological and adaptive shifts in channel expression."", ""year"": ""2026""}, {""doi"": ""10.1002/advs.202415313"", ""id"": ""40709664"", ""title"": ""Activation of Lysosomal Retrograde Transport Triggers TPC1-IP3R1 Ca<sup>2+</sup> Crosstalk at Lysosome-ER MCSs Leading to Lethal Depleting of ER Calcium."", ""year"": ""2025""}]"	TPCN1 autoimmune	0.0	[]	activate_or_restore	1.0	0.0	False	False	False	False	2.55876835010751	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
MMS22L	4	0.5320855513060645	-0.6101226182530782	1.041004774142687	0.5783785890618602	0.6978143722401038	-0.3290424152706874	-0.997122410387694	True	False	0.125	0.125	0.125		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	MMS22L	17.0	1.0	0.0	0.0	0.0	1.0	0.0	type 1 diabetes mellitus		0.0332506325196845	0.3778643632607892	1.6087150648688775	0.83953330586311			t1d_endothelial_cell:1.61,p=0.033	False	-0.3694222186304907	-0.1985368967973597	0.6584127480472038	0.9552160083058816															False	False	0.0	4.0	1.0	9e-07	0.0		0.0	0.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY						0.0		0.0	"""MMS22L"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	376.0	"[{""doi"": ""10.1002/hem3.70264"", ""id"": ""41446536"", ""title"": ""MMS22L is a novel key actor of normal and pathological erythropoiesis."", ""year"": ""2025""}, {""doi"": ""10.1002/pros.70133"", ""id"": ""41570124"", ""title"": ""Treatment Response and Outcomes of Prostate Cancer Patients Carrying the Germline MMS22L F722fs Mutation."", ""year"": ""2026""}, {""doi"": ""10.1002/cnr2.70551"", ""id"": ""42002539"", ""title"": ""Comprehensive Bioinformatic Analysis of TONSL Expression in Pan-Cancer."", ""year"": ""2026""}]"	MMS22L autoimmune	0.0	[]	inhibit_or_reduce	1.0	0.0	False	False	False	False	2.541004774142687	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
LYG2	4	-0.4060967816023972	0.7926804664145275	-0.9962093493359712	-0.2102013721865843	-0.3312384995123172	0.281118564496329	0.9740465345330448	False	True	0.375	0.125	0.125		False	0.9052095024317248	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR	LYG2	13.0	0.0	1.0	0.0	0.0	0.0	1.0		ulcerative colitis					0.0116397366341391	-0.7118509288403841		False																			False	False	0.0	-4.0													0.0		0.0	"""LYG2"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	111.0	"[{""doi"": ""10.1186/s42523-025-00483-z"", ""id"": ""41214843"", ""title"": ""Coprophagy prevention interfered with intestinal barrier, lipid metabolism, and immune performance in rabbits via microbe-gut-liver axis."", ""year"": ""2025""}, {""doi"": ""10.1186/s40104-024-01131-3"", ""id"": ""39828746"", ""title"": ""In ovo delivery of carvacrol triggers expression of chemotactic factors, antimicrobial peptides and pro-inflammatory pathways in the yolk sac of broiler chicken embryos."", ""year"": ""2025""}, {""doi"": ""10.3390/biology15070591"", ""id"": ""41972594"", ""title"": ""Spatiotemporal Dynamics of Micropropagules in Seawater During the 2020 Green Tide Outbreak in the Southern Yellow Sea."", ""year"": ""2026""}]"	LYG2 autoimmune	0.0	[]	activate_or_restore	1.0	0.0	False	False	False	False	2.496209349335971	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
POC5	3	0.5732662276008096	-0.0597702888435534	0.804487896071381	0.533590039475969	0.6129424157256502	0.0958607907681106	-0.1446706230032624	True	False	0.25	1.0	0.25		False	0.8221627590893646	1.0	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	POC5	17.0	1.0	0.0	0.0	0.0	1.0	0.0	type 1 diabetes mellitus		0.0059562077595348	0.2246945876281399	1.483562781639467	1.065649701796778			t1d_stellate_cell:1.48,p=0.006	False	-1.2807223485285002	-0.5359108176306	0.2516597340064326	0.9004758652001262															False	False	0.0	4.0													0.0		0.0	"""POC5"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	407.0	"[{""doi"": ""10.3390/ijms26167799"", ""id"": ""40869120"", ""title"": ""Exploring the Potential Roles of &lt;i&gt;SLC39A8&lt;/i&gt; and &lt;i&gt;POC5&lt;/i&gt; Missense Variants in the Association Between Body Composition, Beverage Consumption, and Chronic Lung Diseases: A Two-Sample Mendelian Randomization Study."", ""year"": ""2025""}, {""doi"": ""10.1126/sciadv.aea4045"", ""id"": ""41337589"", ""title"": ""Centrin-POC5 inner scaffold provides distal centriole integrity for sperm flagellar assembly."", ""year"": ""2025""}, {""doi"": ""10.1007/s00018-026-06080-w"", ""id"": ""41711931"", ""title"": ""The \u03b3-TuRC: mastermind of multipurpose actions at the centrosome."", ""year"": ""2026""}]"	POC5 autoimmune	0.0	[]	inhibit_or_reduce	1.0	0.0	False	False	False	False	2.304487896071381	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
FBXO16	4	0.5791858117767177	-0.1128103961713308	0.783729666809502	0.8684494582092779	0.6790706048488104	-0.0376986409191757	-0.2873645306252139	True	False	0.25	0.125	0.25		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	FBXO16	15.0	2.0	1.0	0.0	0.0	2.0	1.0	Crohn disease;Sjogren syndrome	psoriasis	0.0119407806854679	0.181489726624877	1.2324010895101936	1.3824904483749707	0.0454033444396038	-0.4300620186062054	sjogren_gland_stromal:1.23,p=0.012;ibd_crohn_epithelial:1.01,p=0.013	False																			False	False	0.0	4.0													0.0		0.0	"""FBXO16"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	150.0	"[{""doi"": ""10.3389/fimmu.2025.1632416"", ""id"": ""40552300"", ""title"": ""Editorial: Innate immune dysregulation: a driving force of autoimmunity and chronic inflammation."", ""year"": ""2025""}, {""doi"": ""10.3389/fimmu.2025.1524110"", ""id"": ""40529355"", ""title"": ""Fbxo16 mediates degradation of NF-\u03baB p65 subunit and inhibits inflammatory response in dendritic cells."", ""year"": ""2025""}, {""doi"": ""10.3390/ani15182702"", ""id"": ""41007947"", ""title"": ""Development of a 5K Liquid-Phase Genome-Wide Breeding Chip for Xinglong Buffalo."", ""year"": ""2025""}]"	FBXO16 autoimmune	0.0	[]	inhibit_or_reduce	2.0	1.0	False	False	False	False	2.283729666809502	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
KIF24	2	0.5826905901023329	-0.136707819710717	0.7193984098130499	0.3900732639616624	0.7753079162430034	-0.4202899750253126	0.1468743356038786	True	False					False				KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	KIF24	12.0	1.0	0.0	0.0	0.0	1.0	0.0	Crohn disease		0.0427389677815106	0.3714675458422844	0.9324652517484564	1.4394048923079676			ibd_crohn_myeloid:0.932,p=0.043	False	-0.3756311047878879	-0.20673502594306	0.6371485606723378	0.9516720539073452															False	False	0.0	4.0										CHEMBL3879840	Kinesin-like protein KIF24	SINGLE PROTEIN	0.0		1.0	"""KIF24"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	372.0	"[{""doi"": ""10.3390/cells12071061"", ""id"": ""37048133"", ""title"": ""Systemic Lupus Erythematosus Patients with DNASE1L3\u00b7Deficiency Have a Distinctive and Specific Genic Circular DNA Profile in Plasma."", ""year"": ""2023""}, {""doi"": ""10.1042/bst20240688"", ""id"": ""39889304"", ""title"": ""Axonemal microtubule dynamics in the assembly and disassembly of cilia."", ""year"": ""2025""}, {""doi"": ""10.1038/s41420-025-02605-7"", ""id"": ""40610430"", ""title"": ""Hedgehog pathway, cell cycle, and primary cilium."", ""year"": ""2025""}]"	KIF24 autoimmune	0.0	[]	inhibit_or_reduce	1.0	0.0	False	False	False	False	2.21939840981305	too_few_guides;insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
KLHL33	3	0.7642227020290462	0.104170947307737	0.6600517547213092	0.7512423757192179	0.7772030283388744	-0.0831846976406844	0.2915265922561585	True	False	0.5	0.5	0.75		False	0.9600924529799222	0.9889744952178532	1.0	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	KLHL33	11.0	1.0	0.0	0.0	0.0	1.0	0.0	psoriasis		0.0235997778359251	0.4001980016287315	0.2216855801870557	3.7405599316017217			psoriasis_keratinocyte:0.222,p=0.024	False	0.0937445244466315	0.0324529789305721	0.9391868189731134	0.9934095934399912															False	False	0.0	4.0													0.0		0.0	"""KLHL33"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	94.0	"[{""doi"": ""10.3389/fimmu.2026.1763258"", ""id"": ""41884841"", ""title"": ""Comprehensive methylome and transcriptome profiling reveals specific biomarkers for bovine viral diarrhea virus persistent infection in calves."", ""year"": ""2026""}, {""doi"": ""10.3389/fimmu.2026.1615657"", ""id"": ""41646851"", ""title"": ""Identification of prognostic markers related to homologous recombination deficiency in cholangiocarcinoma using CoxBoost and LASSO machine learning techniques."", ""year"": ""2026""}, {""doi"": ""10.1002/acr2.11766"", ""id"": ""39530386"", ""title"": ""Functional and Practical Insights Into the Genetic Basis of Takayasu Arteritis."", ""year"": ""2025""}]"	KLHL33 autoimmune	0.0	[]	inhibit_or_reduce	1.0	0.0	False	False	False	False	2.160051754721309	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
RYK	3	0.762836266139729	-0.2748168083413718	1.059316314841792	0.829877222789035	0.5725298702145833	0.0906753446428689	-0.2941241887068861	True	False	0.25	0.5	0.25		False	0.8221627590893646	0.9889744952178532	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	RYK	17.0	2.0	0.0	0.0	0.0	2.0	0.0	Crohn disease;ulcerative colitis		0.0203365652770867	0.2195635890391685	0.7972006082831022	1.5294699990049332			ibd_uc_epithelial:0.797,p=0.02;ibd_crohn_epithelial:0.506,p=0.023	False	0.081309930835447	0.2717806032730753	0.5201429831615564	0.9352591033176444															False	False	0.0	8.0													0.0		0.0	"""RYK"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	2874.0	"[{""doi"": ""10.1111/bph.70455"", ""id"": ""42025311"", ""title"": ""Therapeutic targeting of GSK-3\u03b2 activation by the tyrosine kinase RYK in pancreatic ductal adenocarcinoma with BJ-2412, a novel sunitinib analogue."", ""year"": ""2026""}, {""doi"": ""10.1007/s00109-025-02617-x"", ""id"": ""41388158"", ""title"": ""The multifaceted roles of MCAM in development, homeostasis, pathological conditions, and cancer."", ""year"": ""2025""}, {""doi"": ""10.2147/cmar.s579598"", ""id"": ""41890221"", ""title"": ""Dihydrocapsaicin Secreted by RYK Silenced Bone Marrow-Derived Mesenchymal Stem Cells Triggers Apoptosis of Gastric Cancer Cells."", ""year"": ""2026""}]"	RYK autoimmune	0.0	[]	inhibit_or_reduce	2.0	0.0	False	False	False	True	2.0593163148417917	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
MAN1A2	2	0.7373947258576615	-0.1684492302945254	0.9058439561521868	1.1130733023838844	0.3617161493314387	-0.1768440938124988	-0.1600543667765519	True	False					False				KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	MAN1A2	17.0	1.0	2.0	0.0	0.0	1.0	1.0	Crohn disease	type 1 diabetes mellitus	0.0257262858344945	0.2266798341314954	0.4791599365674415	1.533934825528801	0.0245534005520831	-0.7228227888184788	ibd_crohn_epithelial:0.479,p=0.026	False	0.241003244143517	0.6478706695130797	0.1354181777450778	0.8989378106274888															False	True	0.0	1.0													0.0		0.0	"""MAN1A2"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	425.0	"[{""doi"": ""10.3389/fimmu.2025.1633344"", ""id"": ""41030447"", ""title"": ""The diverse &lt;i&gt;N&lt;/i&gt;-glycosylation profiles of CD4&lt;sup&gt;+&lt;/sup&gt;CD25&lt;sup&gt;-&lt;/sup&gt; and CD4&lt;sup&gt;+&lt;/sup&gt;CD25&lt;sup&gt;+&lt;/sup&gt; T cells in Hashimoto's thyroiditis."", ""year"": ""2025""}, {""doi"": ""10.1007/s12672-025-03318-0"", ""id"": ""40751857"", ""title"": ""Multi-omics and Mendelian randomization study explores potential therapeutic targets for meningiomas."", ""year"": ""2025""}, {""doi"": ""10.3389/fimmu.2025.1603305"", ""id"": ""40918139"", ""title"": ""Reduced circulating regulatory T cells in primary Sj\u00f6gren's syndrome: the contribution of enhanced apoptosis and impaired survival."", ""year"": ""2025""}]"	MAN1A2 autoimmune	0.0	[]	inhibit_or_reduce	1.0	1.0	True	False	False	False	1.9058439561521867	too_few_guides;insufficient_directional_cross_disease_state_support;no_chembl_target;no_chembl_activity;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
RECQL4	3	0.5425021710610904	-0.3120632646951526	0.8545654357562431	0.7967783283516621	0.2882260137705188	-0.2148785413149294	0.0430899281379844	True	False	0.75	0.5	0.5		False	1.0	0.9889744952178532	0.9971256078463696	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	RECQL4	16.0	2.0	0.0	0.0	0.0	2.0	0.0	Crohn disease;psoriasis		0.0209931693171058	0.2691145756978674	1.7354012269527346	1.880645751523466			psoriasis_keratinocyte:1.74,p=0.021;ibd_crohn_epithelial:1.25,p=0.041	False	-0.1913098158967807	-0.089240803314312	0.8338579124203143	0.9761732664217524															False	False	0.0	8.0													0.0		0.0	"""RECQL4"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	2405.0	"[{""doi"": ""10.21203/rs.3.rs-8515505/v1"", ""id"": ""PPR1149734"", ""title"": ""Genetic sequencing in Saudi patients with systemic lupus erythematosus"", ""year"": ""2026""}, {""doi"": ""10.64898/2026.04.01.715782"", ""id"": ""PPR1216616"", ""title"": ""MCM10 and RECQL4 have cooperative and redundant roles in activating the CMG helicase during the replication initiation"", ""year"": ""2026""}, {""doi"": ""10.1038/s44319-026-00727-2"", ""id"": ""41807760"", ""title"": ""Minute amounts of helicase-deficient truncated RECQL4 are sufficient for DNA replication."", ""year"": ""2026""}]"	RECQL4 autoimmune	0.0	[]	inhibit_or_reduce	2.0	0.0	False	False	False	True	1.854565435756243	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;no_chembl_activity;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
KRTAP3-1	4	0.5047550391319807	-0.1319364806191076	0.8251254522357937	0.5817804646543812	0.4414602150600057	0.377231933898952	-0.6384174861122445	True	False	0.125	0.125	0.125		False	0.8221627590893646	0.8757238508867174	0.920009505703422	KO_ENHANCES_EFFEROCYTOSIS_NEGATIVE_REGULATOR	KRTAP3-1	1.0	0.0	0.0	0.0	0.0	0.0	0.0										False																			False	False	0.0	0.0										CHEMBL3157	B2 bradykinin receptor	SINGLE PROTEIN	986.0	0.02512	4765.0	"""KRTAP3-1"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	131.0	"[{""doi"": ""10.1186/s12920-023-01557-0"", ""id"": ""37291547"", ""title"": ""Genome-wide DNA methylation profiling of CD4<sup>+</sup> T lymphocytes identifies differentially methylated loci associated with adult primary refractory immune thrombocytopenia."", ""year"": ""2023""}, {""doi"": ""10.1101/2025.03.18.643927"", ""id"": ""PPR990889"", ""title"": ""Downregulation of Keratin Proteins in the Neuroendocrine System of Amyotrophic Lateral Sclerosis with PT150 as a Dual Neuroprotectant"", ""year"": ""2025""}, {""doi"": ""10.3389/fcell.2025.1693637"", ""id"": ""41268577"", ""title"": ""A single-cell transcriptomic atlas elucidates the hair cycle and apoptosis mechanisms in goat hair follicles."", ""year"": ""2025""}]"	KRTAP3-1 autoimmune	0.0	[]	inhibit_or_reduce	0.0	0.0	False	False	True	False	1.8251254522357936	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
DYRK1A	4	-0.8741287850926913	0.6447770512872126	-1.2752260969060802	-0.5466105660848832	-0.8809352723397927	1.0118074958446144	0.4455867882037845	False	True	0.375	0.125	0.125		False	0.9052095024317248	0.8757238508867174	0.920009505703422	KO_IMPAIRS_EFFEROCYTOSIS_POSITIVE_REGULATOR	DYRK1A	17.0	0.0	1.0	0.0	0.0	0.0	1.0		type 1 diabetes mellitus					0.0460245581957254	-0.8316394582106463		False	0.0611303814398205	0.1547205172964586	0.7230702100189956	0.9677805697088556															False	False	0.0	-4.0										CHEMBL4750	Dual specificity tyrosine-phosphorylation-regulated kinase 1A	SINGLE PROTEIN	16.0	12.0	5.0	"""DYRK1A"" autoimmune OR ""multiple sclerosis"" OR ""inflammatory bowel disease"" OR psoriasis OR lupus"	5118.0	"[{""doi"": ""10.1021/acs.jmedchem.5c03783"", ""id"": ""42041106"", ""title"": ""Probing Allosteric Kinase Modulators as Next Game-Changers in Fighting Neurodegeneration."", ""year"": ""2026""}, {""doi"": ""10.1111/cen.70099"", ""id"": ""41611636"", ""title"": ""DYRK1A Expression and Thyroid Dysfunction in Subjects With Down Syndrome."", ""year"": ""2026""}, {""doi"": ""10.3389/fcell.2025.1587089"", ""id"": ""40519271"", ""title"": ""DYRK1A in blood and immune function: implications in leukemia, inflammatory disorders, infection and Down syndrome."", ""year"": ""2025""}]"	DYRK1A autoimmune	0.0	[]	activate_or_restore	1.0	0.0	False	False	True	True	1.7752260969060805	insufficient_directional_cross_disease_state_support;no_ms_directional_anchor;no_chembl_target;prior_art_or_trial_crowded;screen_wilcoxon_fdr_not_significant	NO_GO_CRISPR_RESCUE
