seed	n_requested	latent_event_probability	molecular_progression_hr_per_latent_sd	single_measurement_reliability	planned_measurements	measurement_error_correlation	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	positive_call_probability	negative_call_probability	median_score_z	median_one_step_log_hr	median_usable_n	median_events	median_measurements_available	median_empirical_reliability
54953	320	0.3	1.0	0.7	2	0.0	400	400	1.0	24	0.06	0.040647970113724695	0.0877228489004562	0.0275	0.0325	-0.10224842550604932	-0.0122147337035789	317.0	95.0	1.8181818181818181	0.7976851562423029
54953	320	0.3	1.0	0.7	2	0.5	400	400	1.0	23	0.0575	0.038617542757733075	0.08480083772811935	0.04	0.0175	0.016147259343015224	0.0018218222736668989	317.0	96.0	1.8201892744479495	0.7461566012571397
54953	320	0.3	1.0	0.7	3	0.0	400	400	1.0	19	0.0475	0.030617076962711882	0.07299154940982647	0.0225	0.025	-0.03736211620008602	-0.0043230265496042464	320.0	96.0	2.7057895768025078	0.856436178662495
54953	320	0.3	1.0	0.7	3	0.5	400	400	1.0	18	0.045	0.028651458653886006	0.07000472919032381	0.015	0.03	0.007955751368906203	0.0009214765944183677	320.0	96.0	2.70625	0.7719877305420786
54953	320	0.3	1.5	0.4	1	0.0	400	400	1.0	166	0.415	0.36774607523110986	0.4638710148057205	0.415	0.0	1.7343108271479357	0.19873605903421054	288.0	85.0	1.0	0.4045737291197983
54953	320	0.3	1.5	0.4	2	0.0	400	400	1.0	247	0.6175	0.5689692933715043	0.6637953174599363	0.6175	0.0	2.2148477484730975	0.24239286008268648	317.0	94.5	1.8196202531645569	0.53038763972671
54953	320	0.3	1.5	0.4	2	0.5	400	400	1.0	202	0.505	0.45618935783904724	0.5537155192176098	0.505	0.0	1.975549711901019	0.21986137393638372	317.0	95.0	1.8204719957145408	0.46054998013095705
54953	320	0.3	1.5	0.4	3	0.0	400	400	1.0	249	0.6225	0.5740411128887363	0.6686283749993612	0.6225	0.0	2.3158002876184556	0.25687330713650003	320.0	96.0	2.7	0.6330718390046678
54953	320	0.3	1.5	0.4	3	0.5	400	400	1.0	197	0.4925	0.44381128061271025	0.5413314038023042	0.4925	0.0	1.8992453835217702	0.20864893820784425	320.0	95.5	2.703125	0.4952092399756197
54953	320	0.3	1.5	0.7	1	0.0	400	400	1.0	265	0.6625	0.6148101420626579	0.7070983622786957	0.6625	0.0	2.4134913106247176	0.28451788588097643	288.0	86.0	1.0	0.7004734801484997
54953	320	0.3	1.5	0.7	2	0.0	400	400	1.0	303	0.7575	0.7131775779269679	0.7969235904908692	0.7575	0.0	2.709633612867583	0.3097701730085768	317.0	95.0	1.8170347003154574	0.7983495653303618
54953	320	0.3	1.5	0.7	2	0.5	400	400	1.0	291	0.7275	0.6818568086225227	0.7688150974553725	0.7275	0.0	2.577573937186311	0.29190500254993784	317.0	95.0	1.8201892744479495	0.7452982411155231
54953	320	0.3	1.5	0.7	3	0.0	400	400	1.0	325	0.8125	0.7713439706023679	0.8477108454386968	0.8125	0.0	2.7505286595874487	0.31864948107180446	320.0	96.0	2.7	0.8561629235152262
54953	320	0.3	1.5	0.7	3	0.5	400	400	1.0	303	0.7575	0.7131775779269679	0.7969235904908692	0.7575	0.0	2.6393827703005384	0.29863005484190985	320.0	96.0	2.7	0.7698326563145383
54953	320	0.3	1.7	0.4	1	0.0	400	400	1.0	235	0.5875	0.5386474925901331	0.634687855901365	0.5875	0.0	2.191684207253224	0.25176655629888517	289.0	86.0	1.0	0.39719459634815735
54953	320	0.3	1.7	0.4	2	0.0	400	400	1.0	311	0.7775	0.7342089511162986	0.8155117255281668	0.7775	0.0	2.7457804845476295	0.30879575637455847	317.0	95.0	1.819047619047619	0.5305957855000668
54953	320	0.3	1.7	0.4	2	0.5	400	400	1.0	275	0.6875	0.6404744504377174	0.7309584391869214	0.6875	0.0	2.4573831203315892	0.2694513343253012	317.0	95.0	1.8201892744479495	0.456348010345476
54953	320	0.3	1.7	0.4	3	0.0	400	400	1.0	340	0.85	0.8116863892693679	0.8816550046966246	0.85	0.0	2.9660218253538626	0.33017002369855963	320.0	95.0	2.703125	0.6346225797017465
54953	320	0.3	1.7	0.4	3	0.5	400	400	1.0	297	0.7425	0.697484812382584	0.7829017248652822	0.7425	0.0	2.616961771355344	0.28294710240725807	320.0	96.0	2.7	0.4903038212503509
54953	320	0.3	1.7	0.7	1	0.0	400	400	1.0	334	0.835	0.7954717951637494	0.8681549676322718	0.835	0.0	3.017254284069059	0.3650428822807538	288.0	86.0	1.0	0.7010556463796251
54953	320	0.3	1.7	0.7	2	0.0	400	400	1.0	377	0.9425	0.9151991622718807	0.9613824572422669	0.9425	0.0	3.395531992706327	0.39922075776749	317.0	95.0	1.8164556962025316	0.7989030132285377
54953	320	0.3	1.7	0.7	2	0.5	400	400	1.0	365	0.9125	0.8807392673857086	0.9364130897884968	0.9125	0.0	3.3278279882524213	0.37528167300519527	317.0	94.0	1.819047619047619	0.7497917067609248
54953	320	0.3	1.7	0.7	3	0.0	400	400	1.0	386	0.965	0.9421148604670819	0.9790387058020222	0.965	0.0	3.6455772134914857	0.4195005857911662	320.0	95.0	2.703125	0.8566555017389414
54953	320	0.3	1.7	0.7	3	0.5	400	400	1.0	373	0.9325	0.9035733345645931	0.9531985308362403	0.9325	0.0	3.4561728151399542	0.4024120217336772	320.0	96.0	2.70125786163522	0.7724919585767529
