analysis	dataset_path	disease_name	compartment	role	gene	family	is_minimum_candidate	is_state_control	target_module	model	n_units	spearman_r	spearman_p	covariates	spearman_fdr
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AP2A1	vesicle_sorting_trafficking	False	False	cd74_hla_surface_state	raw	22	-0.6149068322981367	0.0023233343577542995		0.025128695290447818
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AP2A1	vesicle_sorting_trafficking	False	False	myeloid_abundance	raw	22	0.34952004517221913	0.11083266434145092		0.34932687917435834
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AP2A1	vesicle_sorting_trafficking	False	False	lipid_loader_phagocytic	raw	22	0.5595708639186902	0.006772388900075737		0.05872261261458076
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AP2A1	vesicle_sorting_trafficking	False	False	generic_nfkb	raw	22	-0.04347826086956522	0.8476501356797842		0.9506020215025973
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AP2A1	vesicle_sorting_trafficking	False	False	ifn_apc_upstream	raw	22	-0.1552795031055901	0.49018468978030716		0.7273137454863041
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AP2A1	vesicle_sorting_trafficking	False	False	hla_cd74_ciita_state	residual_non_ifn_confounders	22	-0.32241671372106157	0.14335598060289903	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.37015797976569453
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AP2A1	vesicle_sorting_trafficking	False	False	cd74_hla_surface_state	residual_non_ifn_confounders	22	-0.311123658949746	0.15872221426899924	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.37756046719238195
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AP2A1	vesicle_sorting_trafficking	False	False	hla_cd74_ciita_state	residual_with_ifn_confounders	22	-0.3506493506493507	0.10960578840374151	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.340053503682386
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AP2A1	vesicle_sorting_trafficking	False	False	cd74_hla_surface_state	residual_with_ifn_confounders	22	-0.38791643139469234	0.07444149018388681	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.2778300630794636
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AP2M1	vesicle_sorting_trafficking	True	False	hla_cd74_ciita_state	raw	22	-0.3427442123094297	0.11840466287505191		0.33150079319922576
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AP2M1	vesicle_sorting_trafficking	True	False	cd74_hla_surface_state	raw	22	-0.5844155844155845	0.004286990058910929		0.03965295584671034
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AP2M1	vesicle_sorting_trafficking	True	False	myeloid_abundance	raw	22	0.43534726143421804	0.04286132630167678		0.2235533643399639
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AP2M1	vesicle_sorting_trafficking	True	False	lipid_loader_phagocytic	raw	22	0.4884246188594016	0.021089248085960254		0.1187353556620502
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AP2M1	vesicle_sorting_trafficking	True	False	generic_nfkb	raw	22	0.31789949181253535	0.14937063985267574		0.49441943360770146
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AP2M1	vesicle_sorting_trafficking	True	False	ifn_apc_upstream	raw	22	0.4263128176171655	0.047878817581760255		0.20815771077610903
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AP2M1	vesicle_sorting_trafficking	True	False	hla_cd74_ciita_state	residual_non_ifn_confounders	22	-0.042348955392433656	0.8515642629643547	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.9372473258552816
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AP2M1	vesicle_sorting_trafficking	True	False	cd74_hla_surface_state	residual_non_ifn_confounders	22	-0.20383963862224735	0.36288120211175257	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.618984484449873
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AP2M1	vesicle_sorting_trafficking	True	False	hla_cd74_ciita_state	residual_with_ifn_confounders	22	0.12704686617730096	0.5731558222741561	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.8038072225738884
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AP2M1	vesicle_sorting_trafficking	True	False	cd74_hla_surface_state	residual_with_ifn_confounders	22	-0.1078486730660644	0.6328460665787423	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.8388328915053664
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	APOE	myeloid_marker_control	False	False	hla_cd74_ciita_state	raw	22	0.2840203274985884	0.2001981527952697		0.44585027934718546
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	APOE	myeloid_marker_control	False	False	cd74_hla_surface_state	raw	22	0.2749858836815359	0.21550907797170601		0.4970495569381098
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	APOE	myeloid_marker_control	False	False	myeloid_abundance	raw	22	0.1552795031055901	0.49018468978030716		0.7190075214122278
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	APOE	myeloid_marker_control	False	False	lipid_loader_phagocytic	raw	22	0.24562394127611523	0.2705413751806721		0.5206060422892456
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	APOE	myeloid_marker_control	False	False	generic_nfkb	raw	22	0.07058159232072277	0.7549478236684113		0.9159900815203933
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	APOE	myeloid_marker_control	False	False	ifn_apc_upstream	raw	22	-0.21174477696216829	0.3441565312196493		0.6253908731337037
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	APOE	myeloid_marker_control	False	False	hla_cd74_ciita_state	residual_non_ifn_confounders	22	0.6092603049124788	0.0026144624895228586	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.0210818733795
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	APOE	myeloid_marker_control	False	False	cd74_hla_surface_state	residual_non_ifn_confounders	22	0.6013551665725579	0.0030731906095329627	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.02275596003868182
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	APOE	myeloid_marker_control	False	False	hla_cd74_ciita_state	residual_with_ifn_confounders	22	0.4895539243365331	0.020749046333364576	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.12080555865203374
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	APOE	myeloid_marker_control	False	False	cd74_hla_surface_state	residual_with_ifn_confounders	22	0.5200451722190853	0.013104465286805554	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.08626557550610692
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AXL	surface_phagocytic_lipid_receptor	False	False	hla_cd74_ciita_state	raw	22	-0.5098814229249012	0.015342627496744842		0.09827849578109672
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AXL	surface_phagocytic_lipid_receptor	False	False	cd74_hla_surface_state	raw	22	-0.5968379446640317	0.003364405000175493		0.03405838559290955
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AXL	surface_phagocytic_lipid_receptor	False	False	myeloid_abundance	raw	22	0.21400338791643145	0.33891317938077214		0.6098656599189901
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AXL	surface_phagocytic_lipid_receptor	False	False	lipid_loader_phagocytic	raw	22	0.6521739130434784	0.001004909500600771		0.016520712189876673
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AXL	surface_phagocytic_lipid_receptor	False	False	generic_nfkb	raw	22	0.1485036702428007	0.5095377030444939		0.8081964250296415
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AXL	surface_phagocytic_lipid_receptor	False	False	ifn_apc_upstream	raw	22	0.18577075098814233	0.40782832253038376		0.6593919770259156
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AXL	surface_phagocytic_lipid_receptor	False	False	hla_cd74_ciita_state	residual_non_ifn_confounders	22	-0.2298136645962733	0.30354785916215565	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.5423958459958518
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AXL	surface_phagocytic_lipid_receptor	False	False	cd74_hla_surface_state	residual_non_ifn_confounders	22	-0.3280632411067194	0.1360812771921951	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.35474338424211954
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AXL	surface_phagocytic_lipid_receptor	False	False	hla_cd74_ciita_state	residual_with_ifn_confounders	22	-0.17786561264822137	0.42841247523807974	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.7123989429980878
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	AXL	surface_phagocytic_lipid_receptor	False	False	cd74_hla_surface_state	residual_with_ifn_confounders	22	-0.30660643704121965	0.16517912307510416	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.4378982801983492
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QA	surface_uptake_fc_complement	True	False	hla_cd74_ciita_state	raw	22	0.08639186900056467	0.7022561610479263		0.8470257611241219
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QA	surface_uptake_fc_complement	True	False	cd74_hla_surface_state	raw	22	0.2049689440993789	0.3601708702376959		0.6375117470615548
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QA	surface_uptake_fc_complement	True	False	myeloid_abundance	raw	22	0.5358554488989272	0.010157158875820884		0.11222022306350492
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QA	surface_uptake_fc_complement	True	False	lipid_loader_phagocytic	raw	22	0.35855448898927167	0.10129346168754434		0.3034055595036259
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QA	surface_uptake_fc_complement	True	False	generic_nfkb	raw	22	0.09316770186335405	0.6800565574585158		0.8832234432234434
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QA	surface_uptake_fc_complement	True	False	ifn_apc_upstream	raw	22	-0.14285714285714288	0.5259420073570242		0.7644342174302173
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QA	surface_uptake_fc_complement	True	False	hla_cd74_ciita_state	residual_non_ifn_confounders	22	0.5098814229249012	0.015342627496744842	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.07765164927208892
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QA	surface_uptake_fc_complement	True	False	cd74_hla_surface_state	residual_non_ifn_confounders	22	0.5561829474872955	0.007188953343464902	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.03965384989163394
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QA	surface_uptake_fc_complement	True	False	hla_cd74_ciita_state	residual_with_ifn_confounders	22	0.43534726143421804	0.04286132630167678	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.19981614752738996
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QA	surface_uptake_fc_complement	True	False	cd74_hla_surface_state	residual_with_ifn_confounders	22	0.5686053077357426	0.005758193399927281	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.04744171920694804
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QB	surface_uptake_fc_complement	True	False	hla_cd74_ciita_state	raw	22	0.014116318464144554	0.9502846499817855		0.9751871772152448
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QB	surface_uptake_fc_complement	True	False	cd74_hla_surface_state	raw	22	0.17560700169395824	0.43439428062295327		0.693074725683361
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QB	surface_uptake_fc_complement	True	False	myeloid_abundance	raw	22	0.5392433653303219	0.009602482028270264		0.10752742018881427
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QB	surface_uptake_fc_complement	True	False	lipid_loader_phagocytic	raw	22	0.25352907961603616	0.25492562245316386		0.512212844398011
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QB	surface_uptake_fc_complement	True	False	generic_nfkb	raw	22	0.11236589497459064	0.6185828298318784		0.8506877247014634
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QB	surface_uptake_fc_complement	True	False	ifn_apc_upstream	raw	22	-0.07509881422924902	0.739773804445059		0.8895466168136901
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QB	surface_uptake_fc_complement	True	False	hla_cd74_ciita_state	residual_non_ifn_confounders	22	0.3822699040090345	0.07913423131078057	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.24944373334315195
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QB	surface_uptake_fc_complement	True	False	cd74_hla_surface_state	residual_non_ifn_confounders	22	0.497459062676454	0.018489200720397374	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.08898995145736413
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QB	surface_uptake_fc_complement	True	False	hla_cd74_ciita_state	residual_with_ifn_confounders	22	0.2298136645962733	0.30354785916215565	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.6034815046002608
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QB	surface_uptake_fc_complement	True	False	cd74_hla_surface_state	residual_with_ifn_confounders	22	0.41614906832298143	0.05405489114161643	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.22696124165229975
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QC	surface_uptake_fc_complement	True	False	hla_cd74_ciita_state	raw	22	-0.10897797854319595	0.6292681723906853		0.8036955216052569
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QC	surface_uptake_fc_complement	True	False	cd74_hla_surface_state	raw	22	-0.010728402032749858	0.9622067945199976		0.9774270700635665
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QC	surface_uptake_fc_complement	True	False	myeloid_abundance	raw	22	0.6228119706380577	0.001962022889062919		0.0428931599683436
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QC	surface_uptake_fc_complement	True	False	lipid_loader_phagocytic	raw	22	0.4466403162055336	0.03717677297482656		0.16623003242708465
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QC	surface_uptake_fc_complement	True	False	generic_nfkb	raw	22	0.07848673066064371	0.7284539754064999		0.9021647838611924
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QC	surface_uptake_fc_complement	True	False	ifn_apc_upstream	raw	22	-0.09655561829474874	0.6690506468846463		0.8429792025431933
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QC	surface_uptake_fc_complement	True	False	hla_cd74_ciita_state	residual_non_ifn_confounders	22	0.21174477696216829	0.3441565312196493	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.5826778282126269
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QC	surface_uptake_fc_complement	True	False	cd74_hla_surface_state	residual_non_ifn_confounders	22	0.30095990965556185	0.1735037777241618	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.4051259987841472
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QC	surface_uptake_fc_complement	True	False	hla_cd74_ciita_state	residual_with_ifn_confounders	22	0.1575381140598532	0.48381585635200736	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.7492699840691527
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	C1QC	surface_uptake_fc_complement	True	False	cd74_hla_surface_state	residual_with_ifn_confounders	22	0.2930547713156409	0.18563736889409588	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.46766337163704924
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD36	surface_phagocytic_lipid_receptor	False	False	hla_cd74_ciita_state	raw	22	-0.4884246188594016	0.021089248085960254		0.12005098287160199
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD36	surface_phagocytic_lipid_receptor	False	False	cd74_hla_surface_state	raw	22	-0.5279503105590062	0.011554150177817236		0.07862178349474973
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD36	surface_phagocytic_lipid_receptor	False	False	myeloid_abundance	raw	22	0.30095990965556185	0.1735037777241618		0.46852859819073917
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD36	surface_phagocytic_lipid_receptor	False	False	lipid_loader_phagocytic	raw	22	0.4771315640880858	0.024743738899328075		0.13381153536347157
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD36	surface_phagocytic_lipid_receptor	False	False	generic_nfkb	raw	22	0.17899491812535295	0.42543824390365753		0.7536858545017382
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD36	surface_phagocytic_lipid_receptor	False	False	ifn_apc_upstream	raw	22	-0.016374929418407683	0.9423421025261126		0.9737388794273013
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD36	surface_phagocytic_lipid_receptor	False	False	hla_cd74_ciita_state	residual_non_ifn_confounders	22	-0.33032185206098247	0.13324633756284324	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.3487864929602348
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD36	surface_phagocytic_lipid_receptor	False	False	cd74_hla_surface_state	residual_non_ifn_confounders	22	-0.3608130999435348	0.0990059441856225	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.28852727685335317
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD36	surface_phagocytic_lipid_receptor	False	False	hla_cd74_ciita_state	residual_with_ifn_confounders	22	-0.2885375494071147	0.19282461005168625	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.4839085041526992
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD36	surface_phagocytic_lipid_receptor	False	False	cd74_hla_surface_state	residual_with_ifn_confounders	22	-0.3630717108977979	0.09675668043236264	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.3266784829030801
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD63	lysosome_membrane_or_lipid	False	False	hla_cd74_ciita_state	raw	22	-0.032185206098249576	0.8869328238311865		0.9448662275651054
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD63	lysosome_membrane_or_lipid	False	False	cd74_hla_surface_state	raw	22	0.13495200451722192	0.5493180753626807		0.768970466532908
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD63	lysosome_membrane_or_lipid	False	False	myeloid_abundance	raw	22	0.17334839073969513	0.44042031323470754		0.6972756114771371
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD63	lysosome_membrane_or_lipid	False	False	lipid_loader_phagocytic	raw	22	0.1609260304912479	0.4743408871688147		0.6908366570743545
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD63	lysosome_membrane_or_lipid	False	False	generic_nfkb	raw	22	0.2173913043478261	0.33113741948834224		0.6710921075429421
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD63	lysosome_membrane_or_lipid	False	False	ifn_apc_upstream	raw	22	0.04121964991530209	0.8554817672242457		0.9342635492580216
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD63	lysosome_membrane_or_lipid	False	False	hla_cd74_ciita_state	residual_non_ifn_confounders	22	-0.1236589497459063	0.5835085034918012	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.7830865177326499
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD63	lysosome_membrane_or_lipid	False	False	cd74_hla_surface_state	residual_non_ifn_confounders	22	-0.0694522868435912	0.758755244688898	myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.8924049633145691
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD63	lysosome_membrane_or_lipid	False	False	hla_cd74_ciita_state	residual_with_ifn_confounders	22	-0.09542631281761718	0.6727121332011151	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.8648212899837692
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD63	lysosome_membrane_or_lipid	False	False	cd74_hla_surface_state	residual_with_ifn_confounders	22	0.014116318464144554	0.9502846499817855	ifn_apc_upstream,myeloid_abundance,generic_nfkb,lipid_loader_phagocytic	0.9740431175991678
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD68	surface_phagocytic_lipid_receptor	False	False	hla_cd74_ciita_state	raw	22	-0.453416149068323	0.034061468904497176		0.16840415828004157
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD68	surface_phagocytic_lipid_receptor	False	False	cd74_hla_surface_state	raw	22	-0.5550536420101638	0.0073324284907254214		0.05459471213203167
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD68	surface_phagocytic_lipid_receptor	False	False	myeloid_abundance	raw	22	0.7413890457368719	7.877505895290196e-05		0.004047068653705338
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	myeloid_apc	CD68	surface_phagocytic_lipid_receptor	False	False	lipid_loader_phagocytic	raw	22	0.6883116883116884	0.0003982014686060257		0.008680354844065952
