analysis	dataset_path	disease_name	compartment	role	unit_id	disease	group	n_observations	gene	family	is_minimum_candidate	is_state_control	mean_log_norm	mean_z_vs_controls	detection_fraction
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	HLA-DOB	hla_chaperone_loading	False	False	0.009759728869995968	-0.025429861631449065	0.02631578947368421
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	HLA-DPA1	state_positive_control	False	True	2.5189166951099304	0.3678647476515568	0.7631578947368421
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	HLA-DPB1	state_positive_control	False	True	2.3289128096637115	0.29319908683593104	0.6842105263157895
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	HLA-DRA	state_positive_control	False	True	2.944008087492157	0.3643013204061411	0.6578947368421053
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	HLA-DRB1	state_positive_control	False	True	2.3961646006521216	0.31435169018653136	0.7368421052631579
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	IFI30	lysosomal_thiol_reductase	True	False	0.4050952778874458	0.41324942148139227	0.3157894736842105
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	IGF2R	glycosylation_mannose6p	False	False	0.2334321873065002	0.36232397592658705	0.21052631578947367
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	ITGAM	surface_phagocytic_lipid_receptor	False	False	0.23448855314874978	0.24859436715012864	0.2631578947368421
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	ITGAX	surface_phagocytic_lipid_receptor	False	False	0.5621167815336034	0.3994977688691425	0.42105263157894735
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	LAMP1	lysosome_membrane_or_lipid	True	False	0.2835779523553069	-0.08290163518627544	0.2631578947368421
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	LAMP2	lysosome_membrane_or_lipid	True	False	0.43179540027613367	0.15689460579329517	0.42105263157894735
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	LAMP3	lysosome_membrane_or_lipid	False	False	0.11726898010873103	0.7225718390322191	0.07894736842105263
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	LAPTM5	lysosome_membrane_or_lipid	False	False	2.201133792366367	0.7270046148631991	0.9736842105263158
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	LGALS3	galectin_glycan_checkpoint	True	False	1.2347348350018352	-0.7384578837436547	0.6842105263157895
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	LGALS9	galectin_glycan_checkpoint	True	False	0.6245633179158615	0.4042651582853793	0.5789473684210527
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	LIPA	lysosome_membrane_or_lipid	True	False	0.49821275984383	-0.16876052506249958	0.3684210526315789
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	LRP1	surface_phagocytic_lipid_receptor	False	False	0.11987632602008008	-0.10733456973466951	0.15789473684210525
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	LST1	myeloid_marker_control	False	False	1.2094362279811068	0.5377099743050714	0.6052631578947368
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	LYZ	myeloid_marker_control	False	False	2.6167214311496663	0.4082928898582593	0.6842105263157895
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	M6PR	glycosylation_mannose6p	True	False	0.6181133368600521	-0.07952914252862185	0.5263157894736842
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	MERTK	surface_phagocytic_lipid_receptor	False	False	0.06788948156690279	-0.00820937988709354	0.05263157894736842
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	MRC1	surface_phagocytic_lipid_receptor	True	False	0.6039580659176323	0.290695737782797	0.3684210526315789
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	MSR1	surface_phagocytic_lipid_receptor	True	False	0.2449155340467477	0.11496957575434046	0.23684210526315788
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	NPC1	lysosome_membrane_or_lipid	False	False	0.15705950359947096	0.3913713798231102	0.21052631578947367
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	NPC2	lysosome_membrane_or_lipid	True	False	1.383112394313267	-0.09489715360037893	0.7105263157894737
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	RAB11A	vesicle_sorting_trafficking	True	False	0.3567814273692647	0.24967952919017197	0.34210526315789475
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	RAB27A	vesicle_sorting_trafficking	False	False	0.2854294495988577	1.2532664848671013	0.21052631578947367
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	RAB32	vesicle_sorting_trafficking	False	False	0.2075904816722811	-0.13334905855747875	0.21052631578947367
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	RAB5A	vesicle_sorting_trafficking	True	False	0.389435123261478	0.4111105564026585	0.42105263157894735
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	RAB7A	vesicle_sorting_trafficking	True	False	0.7980167288945881	0.35937761455937134	0.6052631578947368
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	RAB7B	vesicle_sorting_trafficking	False	False	0.0595802742782194	-0.12271977532204832	0.10526315789473684
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	RAB9A	vesicle_sorting_trafficking	False	False	0.3502300330266322	0.1386727810876453	0.34210526315789475
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	RFX5	state_positive_control	False	True	0.08826272650967978	0.07415558872491486	0.15789473684210525
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	SCARB1	surface_phagocytic_lipid_receptor	True	False	0.0292112912308513	-0.17028130665506036	0.05263157894736842
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	SNX10	vesicle_sorting_trafficking	True	False	0.39975816356924637	0.767673158571255	0.2894736842105263
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	SNX2	vesicle_sorting_trafficking	False	False	0.4502764380999741	0.033080596397976406	0.5526315789473685
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	SNX3	vesicle_sorting_trafficking	False	False	0.3372670500017549	-0.13923300663995444	0.3684210526315789
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	SNX5	vesicle_sorting_trafficking	True	False	0.41083425506120896	0.15198960616080215	0.4473684210526316
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	SNX6	vesicle_sorting_trafficking	False	False	0.6090118316095386	0.14850897099078705	0.5526315789473685
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	SORT1	vesicle_sorting_trafficking	True	False	0.09910681264307773	0.34490311753848973	0.07894736842105263
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	SPP1	myeloid_marker_control	False	False	0.0	0.0	0.0
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	TPP1	lysosome_membrane_or_lipid	False	False	0.6680813272179201	0.3007130116072768	0.6052631578947368
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	TREM2	surface_phagocytic_lipid_receptor	True	False	0.045444230058156315	-0.04519680465074784	0.07894736842105263
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	TYROBP	surface_phagocytic_lipid_receptor	True	False	2.022772531894482	0.1438830335855658	0.8157894736842105
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	VAMP3	vesicle_sorting_trafficking	True	False	0.2308353963343248	0.04031392146592511	0.2631578947368421
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	VAMP7	vesicle_sorting_trafficking	True	False	0.12926387179336424	0.1135613673353303	0.15789473684210525
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_2	Crohn disease	case	38	VAMP8	vesicle_sorting_trafficking	False	False	1.2493909533572458	-0.12638820856521654	0.7368421052631579
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	AP2A1	vesicle_sorting_trafficking	False	False	0.09686007330418513	0.05300321891170367	0.09359605911330049
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	AP2M1	vesicle_sorting_trafficking	True	False	0.44724374041023995	-0.2024017743625984	0.30049261083743845
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	APOE	myeloid_marker_control	False	False	0.5380663577842923	0.7586718183619102	0.1748768472906404
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	AXL	surface_phagocytic_lipid_receptor	False	False	0.14084798889439784	-0.25634846241600506	0.11083743842364532
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	C1QA	surface_uptake_fc_complement	True	False	1.7602479875116672	0.09837950653084508	0.4827586206896552
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	C1QB	surface_uptake_fc_complement	True	False	1.5546878648063323	0.08202299734175776	0.4605911330049261
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	C1QC	surface_uptake_fc_complement	True	False	1.2181857538450573	-0.013270453359132928	0.41379310344827586
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	CD36	surface_phagocytic_lipid_receptor	False	False	0.144556288756646	-0.2427015402683116	0.1206896551724138
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	CD63	lysosome_membrane_or_lipid	False	False	1.868848687154098	-0.1833905738661748	0.6674876847290641
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	CD68	surface_phagocytic_lipid_receptor	False	False	0.990738835704167	0.05294899505423779	0.47783251231527096
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	CD74	state_positive_control	False	True	2.7186825517995667	0.26090557328395936	0.7463054187192119
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	CIITA	state_positive_control	False	True	0.2074751914346287	0.1083549996048137	0.17733990147783252
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	CLEC7A	surface_phagocytic_lipid_receptor	False	False	0.6033169277320194	0.5319074994137546	0.33004926108374383
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	CLTC	vesicle_sorting_trafficking	False	False	0.3440161199277599	-0.07722435800204164	0.2512315270935961
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	CST3	myeloid_marker_control	False	False	2.4199558158302223	0.6086018166555083	0.7167487684729064
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	CTSB	cathepsin_protease	True	False	1.2041241655711086	0.00915007931539276	0.47783251231527096
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	CTSD	cathepsin_protease	True	False	1.1222687594879992	-0.3001390525065563	0.4729064039408867
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	CTSH	cathepsin_protease	False	False	0.947402401581922	0.8040976555850575	0.4482758620689655
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	CTSK	cathepsin_protease	False	False	0.005946851082473773	-0.04665533462481294	0.0024630541871921183
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	CTSL	cathepsin_protease	True	False	0.6457319034014286	0.2813499679074046	0.3078817733990148
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	CTSS	cathepsin_protease	True	False	1.8748713890551263	0.5966974433417197	0.6650246305418719
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	CTSZ	cathepsin_protease	False	False	1.1629298646342565	0.1606555185208351	0.5049261083743842
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	FCER1G	surface_uptake_fc_complement	False	False	1.767618077796655	-0.18005422303240184	0.6502463054187192
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	FCGR2A	surface_uptake_fc_complement	True	False	0.8941349970482714	0.7506998027153563	0.4236453201970443
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	FCGR3A	surface_uptake_fc_complement	True	False	0.5734447546262849	0.7979857400808168	0.28078817733990147
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	GNPTAB	glycosylation_mannose6p	False	False	0.1946289098685149	-0.12581577310360087	0.16748768472906403
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	GNPTG	glycosylation_mannose6p	False	False	0.13385062638177697	0.16395731381924727	0.1206896551724138
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	GPNMB	myeloid_marker_control	False	False	0.25289476699593655	-0.27797317374807584	0.11083743842364532
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	HLA-DMA	hla_chaperone_loading	True	False	0.9936543476514222	0.11715117526840811	0.4605911330049261
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	HLA-DMB	hla_chaperone_loading	True	False	0.6991441615612696	0.050900799812351925	0.3694581280788177
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	HLA-DOA	hla_chaperone_loading	False	False	0.26446613015082376	0.03765626961961827	0.18472906403940886
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	HLA-DOB	hla_chaperone_loading	False	False	0.02339111424494504	0.057958497477536654	0.022167487684729065
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	HLA-DPA1	state_positive_control	False	True	2.6797011303544656	0.45310339795249865	0.7389162561576355
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	HLA-DPB1	state_positive_control	False	True	2.855011495363155	0.5742787256937248	0.770935960591133
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	HLA-DRA	state_positive_control	False	True	3.4372869182920316	0.5886411685283992	0.7857142857142857
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	HLA-DRB1	state_positive_control	False	True	2.184806982661303	0.20529459815269285	0.645320197044335
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	IFI30	lysosomal_thiol_reductase	True	False	0.25158469555294033	0.1152298412054484	0.16995073891625614
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	IGF2R	glycosylation_mannose6p	False	False	0.16839459234416088	0.17799827552524855	0.12315270935960591
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	ITGAM	surface_phagocytic_lipid_receptor	False	False	0.0796785516344772	-0.13268564881949318	0.059113300492610835
ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	myeloid_apc	CD_3	Crohn disease	case	406	ITGAX	surface_phagocytic_lipid_receptor	False	False	0.5507283682894731	0.3817239252405966	0.3103448275862069
