dataset	contrast	contrast_type	case_group	control_group	gene	delta_case_minus_control	hedges_g	p	n_case	n_control	statistical_status	note	target_route	therapeutic_multiplier	modules	submodules	is_target_gene	fdr
GSE287142_RXR_bexarotene_CNS_myeloid	Aged_BEX_vs_Aged_vehicle	group	Aged_BEX	Aged_vehicle	NR1H2	0.43449493630110847	0.6466855265897418	0.40484101379780296	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	lxr_efflux	True	0.5997373472775156
GSE287142_RXR_bexarotene_CNS_myeloid	Aged_BEX_vs_Aged_vehicle	group	Aged_BEX	Aged_vehicle	NR1H3	-0.21419989815854268	-0.3395442770008491	0.631843358337037	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	lxr_efflux	True	0.766907970807326
GSE287142_RXR_bexarotene_CNS_myeloid	Aged_BEX_vs_Aged_vehicle	group	Aged_BEX	Aged_vehicle	OAS1A	-0.09302133016895026	-0.4427950294184113	0.5476386352767486	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	generic_ifn	ifn_core	False	0.7006055997599145
GSE287142_RXR_bexarotene_CNS_myeloid	Aged_BEX_vs_Aged_vehicle	group	Aged_BEX	Aged_vehicle	PLIN2	0.2330761579851508	0.970884512636112	0.22191001192496204	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	lipid_lysosomal_apc	foam_dam_lipid	False	0.42187202616618474
GSE287142_RXR_bexarotene_CNS_myeloid	Aged_BEX_vs_Aged_vehicle	group	Aged_BEX	Aged_vehicle	PPARD	0.37856763122082715	0.20311373869290708	0.7714233415590019	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis		True	0.8636191089161548
GSE287142_RXR_bexarotene_CNS_myeloid	Aged_BEX_vs_Aged_vehicle	group	Aged_BEX	Aged_vehicle	PPARG	0.5149857207419184	0.6277119197739345	0.419318814470645	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis		True	0.6067127737520351
GSE287142_RXR_bexarotene_CNS_myeloid	Aged_BEX_vs_Aged_vehicle	group	Aged_BEX	Aged_vehicle	PROS1	0.005076930003536595	0.023436761212619468	0.9737526720679172	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	tam_receptor_ligand	False	0.9860249638734399
GSE287142_RXR_bexarotene_CNS_myeloid	Aged_BEX_vs_Aged_vehicle	group	Aged_BEX	Aged_vehicle	RXRA	-0.5051236873746807	-1.5715175343641183	0.07415227264045399	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0			True	0.19765991645960243
GSE287142_RXR_bexarotene_CNS_myeloid	Aged_BEX_vs_Aged_vehicle	group	Aged_BEX	Aged_vehicle	SPP1	-0.278301758443949	-0.9593763183772044	0.27641230937653044	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	lipid_lysosomal_apc	foam_dam_lipid	False	0.47814137940850876
GSE287142_RXR_bexarotene_CNS_myeloid	Aged_BEX_vs_Aged_vehicle	group	Aged_BEX	Aged_vehicle	STAT1	-0.21843699189404275	-0.3520520054206205	0.6213386447196909	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	generic_ifn	ifn_core	False	0.7569283416203141
GSE287142_RXR_bexarotene_CNS_myeloid	Aged_BEX_vs_Aged_vehicle	group	Aged_BEX	Aged_vehicle	TGFB1	0.481982117137853	0.5523968571530062	0.46441402976893775	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis;fibrosis_profibrotic	repair_cytokine_matrix;fibrosis_core	False	0.6395336057781551
GSE287142_RXR_bexarotene_CNS_myeloid	Aged_BEX_vs_Aged_vehicle	group	Aged_BEX	Aged_vehicle	TREM2	0.010708062788061912	0.06328428781241022	0.9300965628483281	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	trem2_lipid_sensing	True	0.96505759450649
GSE287142_RXR_bexarotene_CNS_myeloid	Aged_BEX_vs_Aged_vehicle	group	Aged_BEX	Aged_vehicle	TYRO3	0.06312741914031196	0.05935248055260485	0.935660262080592	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	tam_receptor_ligand	False	0.9671600464648513
GSE287142_RXR_bexarotene_CNS_myeloid	Aged_BEX_vs_Aged_vehicle	group	Aged_BEX	Aged_vehicle	TYROBP	-0.47217560289194305	-0.5614964888670808	0.43865929968088657	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	lipid_lysosomal_apc	trem2_lipid_sensing;foam_dam_lipid	False	0.6189762713794978
GSE287142_RXR_bexarotene_CNS_myeloid	Aged_BEX_vs_Aged_vehicle	group	Aged_BEX	Aged_vehicle	VSIG4	-0.5375690228665243	-0.724792987973598	0.3330901472541228	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	complement_efferocytosis	False	0.5359221651231877
GSE287142_RXR_bexarotene_CNS_myeloid	Aged_BEX_vs_Aged_vehicle	group	Aged_BEX	Aged_vehicle	XBP1	-0.36236217165994	-0.8301862074071524	0.30051687960422857	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	stress_cytotoxicity	stress_core	False	0.5079761757463261
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	ABCA1	0.7485923089507063	2.1673424697408126	0.03558500337658774	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	lxr_efflux	False	0.11293513927063145
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	ABCG1	1.1368232628822823	5.476652363796242	0.012326309130348285	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	lxr_efflux	False	0.04999859657664444
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	ACTA2	-0.05952633771671705	-0.08391335740027223	0.9045399325770987	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	fibrosis_profibrotic	fibrosis_core	False	0.9522712006376701
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	ANXA1	-0.3093661692662377	-0.9392888447596266	0.2482113439326764	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	fpr2_anxa1_axis	True	0.4522356134509643
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	APOE	0.3265494416359038	0.5694352428098862	0.4565001927065173	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis;lipid_lysosomal_apc	trem2_lipid_sensing;foam_dam_lipid	False	0.6340163978902584
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	ATF4	-0.8782913167844112	-0.7572285807642906	0.36455175193520284	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	stress_cytotoxicity	stress_core	False	0.5628947708771723
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	AXL	0.25947049637821606	0.7621675730660789	0.320221374429489	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	tam_receptor_ligand	True	0.5251503845737812
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	BAX	-0.2400302915203909	-0.39847104444186354	0.5791147524113773	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	stress_cytotoxicity	stress_core	False	0.7263027681528469
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	C1QA	0.22438007639504787	0.275023462509472	0.7036478157692694	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	complement_efferocytosis	False	0.8158040737265357
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	C1QB	0.224454829030579	0.29880450634095757	0.6760599257481252	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	complement_efferocytosis	False	0.7953244697766012
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	C1QC	0.2739405640828094	0.393713667628643	0.5893929151733697	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	complement_efferocytosis	False	0.7363896659174689
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	CASP3	-0.46747974565094064	-1.0699003231623876	0.17847094150963627	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	stress_cytotoxicity	stress_core	False	0.36712756950741554
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	CD163	-0.31619287785617445	-0.36368827880944504	0.6093263889895325	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	scavenger_receptors	False	0.7468100490182088
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	CD36	-0.39170813506821284	-0.6157551534038908	0.4036569602026596	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	scavenger_receptors	False	0.5991613608021572
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	CD74	-0.41595947723421994	-0.30944368952655116	0.6611904226637658	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	lipid_lysosomal_apc	mhcII_ciita	True	0.7875531279063903
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	CIITA	-0.15188786632170448	-0.2077339782775638	0.7666059386315907	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	lipid_lysosomal_apc	mhcII_ciita	True	0.8604575002312097
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	COL1A1	-0.9429722739322417	-0.9801257168805612	0.21258176020588945	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	fibrosis_profibrotic	fibrosis_core	False	0.40805277191103245
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	COL1A2	-0.7955689384453292	-0.9305522632568194	0.235545304196724	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	fibrosis_profibrotic	fibrosis_core	False	0.43732823556345846
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	COL3A1	-0.7647943536990817	-0.7705698711544504	0.3044264531064532	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	fibrosis_profibrotic	fibrosis_core	False	0.511085064269643
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	CTSB	0.12767923611815912	0.4718698503495802	0.5241963985022989	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	0.6859649792555734
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	CTSD	1.5491339139126916	1.4591564918380164	0.09369004650797251	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	0.23289070031517006
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	CTSL	0.25078420661906264	0.30146211921989235	0.6714426937229756	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	0.792914520080266
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	CTSS	-0.0072291161229802725	-0.009504672921799802	0.9890955484280357	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	lipid_lysosomal_apc	cathepsin_lysosome	True	0.9926879051414547
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	CXCL10	-0.301010582139261	-1.6028341939630892	0.07871244091692679	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	generic_ifn	ifn_core	False	0.20584420668811457
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	DDIT3	-0.28622045705697263	-0.42120589947026804	0.5599136641567916	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	stress_cytotoxicity	stress_core	False	0.7093054228978679
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	DNAJB1	-0.46986010146507007	-0.7411440618296394	0.35499053228617095	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	stress_cytotoxicity	stress_core	False	0.5536214859866239
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	F13A1	-1.0207205333477742	-1.6597443142322996	0.12340893369009517	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	repair_cytokine_matrix	False	0.28418335008080253
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	FN1	-0.04769410664116047	-0.4253470270864747	0.5508667744969163	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	fibrosis_profibrotic	fibrosis_core	False	0.7031078615210834
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	FOS	-0.28332097337036655	-0.5163081933835322	0.4821011460657507	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	stress_cytotoxicity	stress_core	False	0.6551833608008317
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	FPR2	-0.6371485744361937	-1.1222456933268605	0.19934857188416638	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	fpr2_anxa1_axis	True	0.39003524451069493
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	GAS6	-1.3339975329151597	-0.7103038697412052	0.38515820702569753	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	tam_receptor_ligand	False	0.5858637010064656
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	GPNMB	-0.37711584755995076	-0.7019831596515931	0.35664872513642454	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	lipid_lysosomal_apc	foam_dam_lipid	True	0.5550817909923308
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	H2-AA	-0.41203771166574993	-0.33401006843701286	0.6377875824609159	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	lipid_lysosomal_apc	mhcII_ciita	False	0.7703908367508975
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	H2-AB1	-0.46432755751651517	-0.3578491021419461	0.6131166040845847	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	lipid_lysosomal_apc	mhcII_ciita	False	0.7491137284983356
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	H2-DMA	-0.25603493106604924	-0.46482364278236904	0.5208738041061253	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	lipid_lysosomal_apc	mhcII_ciita	False	0.6841694485056217
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	H2-DMB1	-0.9382622938689644	-0.9935167888464748	0.20838543485996305	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	lipid_lysosomal_apc	mhcII_ciita	False	0.40362505957689104
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	H2-EB1	-0.568934228965231	-0.4675766498214771	0.5137883583168801	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	lipid_lysosomal_apc	mhcII_ciita	False	0.6798572211407719
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	HSP90AA1	-0.47940924300342747	-0.47291686243786996	0.5320015466579038	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	stress_cytotoxicity	stress_core	False	0.6932503669979792
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	HSPA1A	-0.44273968760010257	-0.7183787694764823	0.33816854689397247	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	stress_cytotoxicity	stress_core	False	0.5388972112380874
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	HSPA1B	-0.5655023012910579	-0.9769931202679335	0.22818742448098656	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	stress_cytotoxicity	stress_core	False	0.42923043067010525
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	IFI30	-0.10287846694578762	-0.4829716554869699	0.5118338148666151	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	lipid_lysosomal_apc	mhcII_ciita	False	0.6788963720390782
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	IFI44	-0.05311265107734764	-0.20189172917517084	0.77644191814891	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	generic_ifn	ifn_core	False	0.8662887217809112
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	IFIT1	-0.453263548656448	-1.402520948394104	0.09846255421333404	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	generic_ifn	ifn_core	False	0.24238657086967588
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	IFIT2	-0.4900113744942314	-1.822719956665871	0.05193991062901524	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	generic_ifn	ifn_core	False	0.1529598078559632
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	IFIT3	-0.4344927209677625	-1.5119598777787675	0.08538657993564631	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	generic_ifn	ifn_core	False	0.21746689636451855
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	IFITM3	-0.13632218255176487	-0.740064043125829	0.3304391336154537	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	generic_ifn	ifn_core	False	0.5343816628599656
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	IL10	-1.1480510835134758	-1.0396425057970846	0.2404372393036174	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	repair_cytokine_matrix	True	0.44471879478104687
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	IRF1	-0.9530734452296639	-0.9832550103446277	0.26252302418328616	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	generic_ifn	ifn_core	False	0.47004662429361604
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	IRF7	-0.19652600542789167	-0.8246614275830485	0.27542619414145114	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	generic_ifn	ifn_core	False	0.47814137940850876
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	ISG15	-0.344684340625395	-1.169898975886949	0.1541341102491537	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	generic_ifn	ifn_core	False	0.3327530661368448
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	JUN	-0.7673910209707354	-1.2742531875901606	0.14567938210676443	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	stress_cytotoxicity	stress_core	False	0.31903751090688914
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	LAMP1	-0.005315549324340196	-0.007140246870080392	0.9918027366077546	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	0.9948027448854551
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	LAMP2	-0.76107949303351	-0.709401805979049	0.34240501513435656	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	lipid_lysosomal_apc	cathepsin_lysosome	False	0.541705644172484
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	LIPA	-0.3260405110738652	-0.26103079435103477	0.7187253682292908	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	lipid_lysosomal_apc	cathepsin_lysosome	True	0.8229604009144781
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	LPL	0.45035775253812405	0.9177260332475609	0.2590074115941511	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis;lipid_lysosomal_apc	trem2_lipid_sensing;foam_dam_lipid	False	0.46626958569283655
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	LYVE1	-0.21540955714432908	-0.253276438801947	0.7182920563487554	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	repair_cytokine_matrix	False	0.8229604009144781
GSE287142_RXR_bexarotene_CNS_myeloid	StrokeAged_BEX_vs_StrokeAged_vehicle	group	StrokeAged_BEX	StrokeAged_vehicle	MARCO	-0.003969992326816829	-0.002048071677430249	0.997651752595539	3.0	3.0	welch_t	RXR agonist bexarotene CNS myeloid	RXR_LXR_agonism	1.0	resolution_efferocytosis	scavenger_receptors	False	0.9985616498395561
