	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11
RPS15AP5	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0
RPS15AP6	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0
RPS15AP7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
RPS15AP9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS15P5	1.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS15P9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS16	1544.0	1137.0	1721.0	1531.0	801.0	1563.0	455.0	678.0	693.0	1595.0	242.0
RPS16P5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	3.0	0.0
RPS16P8	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
RPS16P9	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS17	898.0	643.0	982.0	823.0	417.0	828.0	216.0	291.0	305.0	703.0	124.0
RPS17P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS17P11	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS17P13	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS17P14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS17P15	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS17P17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS17P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS17P5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RPS17P8	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RPS18	968.0	758.0	1147.0	930.0	471.0	915.0	240.0	381.0	359.0	793.0	129.0
RPS18P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS18P12	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS18P13	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
RPS18P6	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS18P9	8.0	8.0	6.0	1.0	11.0	3.0	4.0	0.0	9.0	1.0	1.0
RPS19	1059.0	930.0	1342.0	1054.0	594.0	1322.0	336.0	453.0	446.0	1156.0	149.0
RPS19BP1	259.0	242.0	337.0	271.0	95.0	162.0	33.0	84.0	77.0	197.0	26.0
RPS19P1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
RPS19P3	2.0	1.0	3.0	2.0	2.0	3.0	1.0	2.0	2.0	7.0	0.0
RPS19P6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS19P7	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
RPS2	447.0	398.0	514.0	427.0	234.0	438.0	120.0	180.0	210.0	376.0	53.0
RPS20	1175.0	959.0	1436.0	1204.0	699.0	1549.0	402.0	556.0	684.0	1354.0	184.0
RPS20P1	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS20P10	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS20P14	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RPS20P15	2.0	0.0	2.0	1.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0
RPS20P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS20P20	2.0	0.0	4.0	1.0	1.0	2.0	1.0	2.0	1.0	2.0	0.0
RPS20P22	9.0	4.0	4.0	0.0	3.0	13.0	6.0	3.0	11.0	9.0	1.0
RPS20P23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS20P24	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
RPS20P25	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0
RPS20P31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS20P32	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS20P33	2.0	2.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
RPS20P4	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
RPS20P5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS21	480.0	409.0	553.0	392.0	210.0	437.0	124.0	217.0	228.0	489.0	56.0
RPS21P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS21P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RPS23	1005.0	833.0	1180.0	1056.0	477.0	1054.0	240.0	427.0	404.0	864.0	135.0
RPS23P1	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0
RPS23P10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS23P2	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS23P3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS23P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS23P5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS23P6	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
RPS23P7	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RPS23P8	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
RPS23P9	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS24	938.0	508.0	1010.0	808.0	469.0	953.0	250.0	389.0	294.0	868.0	112.0
RPS24P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS24P12	1.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0
RPS24P13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS24P14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RPS24P16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RPS24P17	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS24P18	0.0	3.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0
RPS24P6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS24P8	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	0.0
RPS25	1130.0	849.0	1169.0	1035.0	615.0	1319.0	320.0	468.0	462.0	1037.0	165.0
RPS25P9	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
RPS26	195.0	153.0	227.0	197.0	88.0	267.0	49.0	60.0	101.0	238.0	27.0
RPS26P11	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
RPS26P13	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P2	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RPS26P21	9.0	4.0	11.0	12.0	8.0	26.0	3.0	5.0	6.0	25.0	5.0
RPS26P24	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P28	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RPS26P3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
RPS26P30	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P31	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P34	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P35	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P39	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS26P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P42	1.0	0.0	1.0	2.0	4.0	4.0	3.0	2.0	0.0	1.0	0.0
RPS26P43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS26P45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P47	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0
RPS26P48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P52	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS26P54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
RPS26P56	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	0.0
RPS26P6	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
RPS26P8	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0
RPS27	1488.0	1135.0	1582.0	1216.0	674.0	1409.0	418.0	587.0	647.0	1265.0	219.0
RPS27A	1467.0	1137.0	1639.0	1354.0	761.0	1434.0	370.0	614.0	601.0	1266.0	184.0
RPS27AP1	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
RPS27AP10	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
RPS27AP11	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RPS27AP12	6.0	3.0	0.0	3.0	5.0	1.0	0.0	0.0	0.0	3.0	1.0
RPS27AP13	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
RPS27AP14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS27AP15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS27AP16	3.0	7.0	0.0	0.0	0.0	8.0	0.0	0.0	2.0	9.0	0.0
RPS27AP17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS27AP18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS27AP19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS27AP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
RPS27AP3	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS27AP6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS27AP7	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0
RPS27AP8	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	1.0	0.0
RPS27AP9	1.0	0.0	5.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0
RPS27L	760.0	624.0	934.0	717.0	305.0	617.0	169.0	288.0	405.0	541.0	97.0
RPS27P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS27P12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS27P14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS27P15	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
RPS27P16	2.0	0.0	3.0	0.0	1.0	0.0	0.0	3.0	1.0	2.0	2.0
RPS27P18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS27P20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS27P21	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0
RPS27P22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS27P23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RPS27P25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
RPS27P26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS27P27	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS27P29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS27P5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS28	945.0	724.0	1169.0	877.0	500.0	1037.0	317.0	379.0	389.0	876.0	158.0
RPS28P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS28P7	206.0	184.0	238.0	237.0	75.0	210.0	64.0	99.0	75.0	243.0	42.0
RPS28P8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS29	840.0	636.0	925.0	808.0	457.0	958.0	233.0	386.0	447.0	825.0	150.0
RPS29P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P12	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P14	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	3.0	0.0
RPS29P15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P16	5.0	2.0	2.0	2.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0
RPS29P17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RPS29P19	0.0	1.0	0.0	0.0	1.0	2.0	0.0	0.0	1.0	1.0	0.0
RPS29P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS29P20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P21	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0
RPS29P22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P23	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P24	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RPS29P25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P27	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P3	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
RPS29P30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0
RPS29P31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS29P5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P7	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0
RPS29P8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS29P9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RPS2P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
RPS2P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS2P24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS2P25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS2P28	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
RPS2P32	2.0	3.0	1.0	7.0	0.0	0.0	0.0	0.0	5.0	2.0	0.0
RPS2P35	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS2P36	6.0	1.0	2.0	2.0	3.0	7.0	0.0	1.0	2.0	4.0	2.0
RPS2P39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS2P4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS2P41	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS2P44	5.0	2.0	0.0	3.0	10.0	17.0	6.0	12.0	4.0	13.0	2.0
RPS2P45	8.0	11.0	12.0	10.0	12.0	36.0	5.0	14.0	13.0	10.0	2.0
RPS2P46	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
RPS2P48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS2P5	0.0	3.0	17.0	13.0	9.0	11.0	5.0	1.0	0.0	11.0	0.0
RPS2P52	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS2P55	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RPS2P6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS2P7	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS3	1401.0	1206.0	1765.0	1376.0	816.0	1556.0	443.0	597.0	572.0	1388.0	198.0
RPS3A	1590.0	1247.0	1576.0	1188.0	834.0	1459.0	361.0	649.0	664.0	1173.0	182.0
RPS3AP1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
RPS3AP12	2.0	1.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	1.0	0.0
RPS3AP14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP17	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RPS3AP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RPS3AP22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS3AP23	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP24	0.0	2.0	2.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0
RPS3AP25	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0
RPS3AP26	2.0	0.0	0.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP29	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP30	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS3AP32	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP34	11.0	4.0	5.0	5.0	2.0	6.0	0.0	1.0	3.0	3.0	0.0
RPS3AP35	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP36	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RPS3AP37	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS3AP38	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	0.0
RPS3AP39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP4	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
RPS3AP40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP42	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
RPS3AP43	4.0	2.0	2.0	1.0	3.0	3.0	1.0	0.0	1.0	1.0	0.0
RPS3AP44	0.0	0.0	1.0	0.0	1.0	2.0	0.0	0.0	3.0	0.0	0.0
RPS3AP46	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP47	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
RPS3AP49	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP5	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
RPS3AP50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS3AP54	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RPS3AP6	0.0	0.0	4.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
RPS3AP9	1.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0
RPS3P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS3P2	5.0	3.0	2.0	3.0	3.0	3.0	3.0	2.0	1.0	4.0	0.0
RPS3P6	2.0	5.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
RPS3P7	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS4X	1795.0	1193.0	1798.0	1331.0	903.0	1671.0	429.0	772.0	635.0	1605.0	224.0
RPS4XP1	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0
RPS4XP10	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RPS4XP11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS4XP12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS4XP13	1.0	3.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RPS4XP14	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
RPS4XP15	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0
RPS4XP16	3.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	3.0	0.0
RPS4XP17	1.0	0.0	1.0	0.0	3.0	2.0	0.0	2.0	0.0	2.0	0.0
RPS4XP18	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS4XP19	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS4XP2	1.0	3.0	2.0	2.0	3.0	11.0	3.0	4.0	5.0	9.0	4.0
RPS4XP20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS4XP21	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
RPS4XP22	0.0	3.0	5.0	0.0	0.0	4.0	0.0	0.0	2.0	8.0	0.0
RPS4XP23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS4XP3	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS4XP4	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
RPS4XP5	7.0	1.0	5.0	1.0	3.0	7.0	0.0	2.0	13.0	4.0	0.0
RPS4XP6	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
RPS4XP7	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RPS4XP8	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
RPS4XP9	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
RPS4Y1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RPS5	1190.0	929.0	1396.0	1027.0	649.0	1337.0	308.0	481.0	493.0	1304.0	156.0
RPS5P2	6.0	1.0	8.0	2.0	2.0	10.0	2.0	2.0	4.0	9.0	0.0
RPS5P3	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	4.0	0.0
RPS5P7	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0
RPS6	1309.0	919.0	1371.0	1113.0	619.0	1049.0	311.0	501.0	505.0	932.0	137.0
RPS6KA1	1117.0	638.0	1225.0	785.0	509.0	721.0	171.0	435.0	292.0	863.0	106.0
RPS6KA2	111.0	38.0	126.0	127.0	18.0	90.0	24.0	20.0	20.0	67.0	3.0
