gene	target_chembl_id	molecule_chembl_id	standard_type	standard_relation	standard_value_nM	pchembl_value	assay_chembl_id	document_chembl_id	bao_endpoint	source
CTSB	CHEMBL4072	CHEMBL252558	IC50	>	30000.0		CHEMBL926731	CHEMBL1140721	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL398311	IC50	>	30000.0		CHEMBL926731	CHEMBL1140721	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL252363	IC50	>	30000.0		CHEMBL926731	CHEMBL1140721	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL252362	IC50	>	30000.0		CHEMBL926731	CHEMBL1140721	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL399513	IC50	>	30000.0		CHEMBL926731	CHEMBL1140721	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL252361	IC50	>	30000.0		CHEMBL926731	CHEMBL1140721	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL252158	IC50	>	30000.0		CHEMBL926731	CHEMBL1140721	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL252157	IC50	>	30000.0		CHEMBL926731	CHEMBL1140721	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL399095	IC50	>	30000.0		CHEMBL926731	CHEMBL1140721	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL252156	IC50	>	30000.0		CHEMBL926731	CHEMBL1140721	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL251959	IC50	>	30000.0		CHEMBL926731	CHEMBL1140721	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL399094	IC50	=	17700.0	4.75	CHEMBL926731	CHEMBL1140721	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL252360	IC50	=	23600.0	4.63	CHEMBL926731	CHEMBL1140721	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL402052	IC50	=	19050.0	4.72	CHEMBL926731	CHEMBL1140721	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL252359	IC50	>	30000.0		CHEMBL926731	CHEMBL1140721	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL437501	IC50	=	5239.0	5.28	CHEMBL945080	CHEMBL1141480	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL481611	IC50	=	1034.0	5.99	CHEMBL945080	CHEMBL1141480	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL252784	IC50	=	434.0	6.36	CHEMBL945080	CHEMBL1141480	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL252582	IC50	=	1528.0	5.82	CHEMBL945080	CHEMBL1141480	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL399733	IC50	=	100.0	7.00	CHEMBL945080	CHEMBL1141480	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL252571	IC50	>	10000.0		CHEMBL945080	CHEMBL1141480	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL398910	IC50	>	10000.0		CHEMBL945080	CHEMBL1141480	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL252581	IC50	>	10000.0		CHEMBL945080	CHEMBL1141480	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL252383	IC50	>	10000.0		CHEMBL945080	CHEMBL1141480	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL428417	IC50	>	10000.0		CHEMBL945080	CHEMBL1141480	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL252382	IC50	>	10000.0		CHEMBL945080	CHEMBL1141480	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL399361	IC50	=	953.0	6.02	CHEMBL945080	CHEMBL1141480	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL252179	IC50	=	3453.0	5.46	CHEMBL945080	CHEMBL1141480	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL250294	IC50	>	10000.0		CHEMBL945080	CHEMBL1141480	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL437501	IC50	=	4807.0	5.32	CHEMBL945091	CHEMBL1141480	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL203665	IC50	=	14.0	7.85	CHEMBL945091	CHEMBL1141480	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL371064	IC50	=	61.0	7.21	CHEMBL945091	CHEMBL1141480	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL481611	IC50	=	1050.0	5.98	CHEMBL945091	CHEMBL1141480	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL211050	Ki	=	73000.0	4.14	CHEMBL949946	CHEMBL1143211	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL446718	Ki	=	90.0	7.05	CHEMBL949946	CHEMBL1143211	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL257692	Ki	=	7000.0	5.16	CHEMBL949946	CHEMBL1143211	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL270792	Ki	=	2100.0	5.68	CHEMBL949946	CHEMBL1143211	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL271004	Ki	=	2.0	8.70	CHEMBL949946	CHEMBL1143211	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL272374	Ki	=	16000.0	4.80	CHEMBL949946	CHEMBL1143211	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL411498	Ki	=	34000.0	4.47	CHEMBL949946	CHEMBL1143211	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL272375	Ki	=	25000.0	4.60	CHEMBL949946	CHEMBL1143211	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL209215	Ki	=	220.0	6.66	CHEMBL949946	CHEMBL1143211	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL379622	Ki	=	93.0	7.03	CHEMBL949946	CHEMBL1143211	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL405602	Ki	=	98.0	7.01	CHEMBL949946	CHEMBL1143211	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL208566	Ki	=	1100.0	5.96	CHEMBL949946	CHEMBL1143211	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL210198	Ki	=	57000.0	4.24	CHEMBL949946	CHEMBL1143211	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL272015	Ki	=	14500.0	4.84	CHEMBL931128	CHEMBL1141590	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL271992	Ki	=	5900.0	5.23	CHEMBL931128	CHEMBL1141590	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL408071	Ki	=	4600.0	5.34	CHEMBL931128	CHEMBL1141590	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL270278	Ki	=	4300.0	5.37	CHEMBL931128	CHEMBL1141590	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL407354	Ki	=	11000.0	4.96	CHEMBL931128	CHEMBL1141590	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL405741	Ki	=	3300.0	5.48	CHEMBL931128	CHEMBL1141590	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL402455	Ki	=	3100.0	5.51	CHEMBL931128	CHEMBL1141590	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL403991	Ki	=	4400.0	5.36	CHEMBL931128	CHEMBL1141590	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL272485	IC50	=	420000.0		CHEMBL950295	CHEMBL1141634	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL402794	IC50	=	380000.0		CHEMBL950295	CHEMBL1141634	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL260921	IC50	=	300.0	6.52	CHEMBL929238	CHEMBL1145618	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL261218	IC50	=	22000.0	4.66	CHEMBL929238	CHEMBL1145618	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL258588	IC50	=	6000.0	5.22	CHEMBL929238	CHEMBL1145618	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL429858	IC50	>	25000.0		CHEMBL929238	CHEMBL1145618	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL402465	IC50	=	13000.0	4.89	CHEMBL929238	CHEMBL1145618	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL406601	IC50	=	4900.0	5.31	CHEMBL929238	CHEMBL1145618	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL261307	IC50	=	4500.0	5.35	CHEMBL929238	CHEMBL1145618	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL410086	IC50	=	3000.0	5.52	CHEMBL929238	CHEMBL1145618	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL261657	IC50	=	3300.0	5.48	CHEMBL929238	CHEMBL1145618	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL404938	IC50	=	1700.0	5.77	CHEMBL929238	CHEMBL1145618	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL261438	IC50	=	1800.0	5.75	CHEMBL929238	CHEMBL1145618	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL259379	IC50	=	300.0	6.52	CHEMBL929238	CHEMBL1145618	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL407264	IC50	=	210.0	6.68	CHEMBL929238	CHEMBL1145618	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL448143	IC50	>	30000.0		CHEMBL1004869	CHEMBL1156470	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL478737	IC50	>	50000.0		CHEMBL1004869	CHEMBL1156470	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL516292	IC50	>	50000.0		CHEMBL1004869	CHEMBL1156470	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL222649	IC50	=	1360.0	5.87	CHEMBL1004869	CHEMBL1156470	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL374508	IC50	=	10.0	8.00	CHEMBL1004869	CHEMBL1156470	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL518284	IC50	=	65.0	7.19	CHEMBL1004869	CHEMBL1156470	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL450997	IC50	=	2940.0	5.53	CHEMBL1004869	CHEMBL1156470	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL477531	IC50	=	40.0	7.40	CHEMBL1004869	CHEMBL1156470	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL400387	IC50	=	280.0	6.55	CHEMBL1004869	CHEMBL1156470	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL1162477	IC50	>	3000.0		CHEMBL1004869	CHEMBL1156470	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL515494	IC50	>	50000.0		CHEMBL1004869	CHEMBL1156470	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL470973	Ki	=	880.0	6.06	CHEMBL980943	CHEMBL1139408	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL304784	Ki	=	150.0	6.82	CHEMBL980943	CHEMBL1139408	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL513049	Ki	=	2910.0	5.54	CHEMBL980943	CHEMBL1139408	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL498580	Ki	=	1018000.0		CHEMBL998584	CHEMBL1141714	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL500638	Ki	=	244000.0		CHEMBL998584	CHEMBL1141714	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL525792	Ki	=	94000.0	4.03	CHEMBL998584	CHEMBL1141714	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL450459	Ki	=	8400.0	5.08	CHEMBL1016183	CHEMBL1153391	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL453738	Ki	=	6400.0	5.19	CHEMBL1016183	CHEMBL1153391	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL453473	Ki	=	13700.0	4.86	CHEMBL1016183	CHEMBL1153391	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL509518	Ki	=	6000.0	5.22	CHEMBL1016183	CHEMBL1153391	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL450218	Ki	=	850.0	6.07	CHEMBL1016183	CHEMBL1153391	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL501901	Ki	=	7300.0	5.14	CHEMBL1016183	CHEMBL1153391	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL504183	Ki	=	9900.0	5.00	CHEMBL1016183	CHEMBL1153391	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL461619	IC50	>	30000.0		CHEMBL967040	CHEMBL1140079	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL492617	IC50	=	53.0	7.28	CHEMBL1016567	CHEMBL1155048	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL493039	IC50	=	11.0	7.96	CHEMBL1016567	CHEMBL1155048	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL493018	IC50	=	38.0	7.42	CHEMBL1016567	CHEMBL1155048	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL493038	IC50	=	32.0	7.50	CHEMBL1016567	CHEMBL1155048	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL502439	IC50	=	40.0	7.40	CHEMBL1016567	CHEMBL1155048	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL521987	IC50	=	23.0	7.64	CHEMBL1016567	CHEMBL1155048	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL492619	IC50	=	32.0	7.50	CHEMBL1016567	CHEMBL1155048	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL523166	IC50	=	110.0	6.96	CHEMBL1016567	CHEMBL1155048	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL514348	Ki	=	1100.0	5.96	CHEMBL959584	CHEMBL1140981	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL486232	Ki	=	64.0	7.19	CHEMBL959584	CHEMBL1140981	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL212521	Ki	>	10.0		CHEMBL959584	CHEMBL1140981	BAO_0000192	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL492175	IC50	=	14.2	7.85	CHEMBL1021958	CHEMBL1138527	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL521636	IC50	=	3.11	8.51	CHEMBL1021958	CHEMBL1138527	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL521771	IC50	=	396.8	6.40	CHEMBL1021958	CHEMBL1138527	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL491348	IC50	=	12690.0	4.90	CHEMBL1021958	CHEMBL1138527	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL470707	IC50	=	1640.0	5.79	CHEMBL1021958	CHEMBL1138527	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL513042	IC50	=	1530.0	5.82	CHEMBL1021958	CHEMBL1138527	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL471915	IC50	=	3890.0	5.41	CHEMBL1021958	CHEMBL1138527	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL523822	IC50	=	1750.0	5.76	CHEMBL1021958	CHEMBL1138527	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL423112	IC50	=	1360.0	5.87	CHEMBL1021958	CHEMBL1138527	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL490920	IC50	=	7560.0	5.12	CHEMBL1021958	CHEMBL1138527	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL2368566	IC50	=	680.0	6.17	CHEMBL1021958	CHEMBL1138527	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL296588	IC50	=	4260.0	5.37	CHEMBL1021958	CHEMBL1138527	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL452483	IC50	=	2100.0	5.68	CHEMBL1021975	CHEMBL1138580	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL470519	IC50	=	73700.0	4.13	CHEMBL1021975	CHEMBL1138580	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL470520	IC50	=	103500.0		CHEMBL1021975	CHEMBL1138580	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL470701	IC50	=	198000.0		CHEMBL1021975	CHEMBL1138580	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL90039	IC50	=	288800.0		CHEMBL1021975	CHEMBL1138580	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL191881	IC50	=	47.0	7.33	CHEMBL1021975	CHEMBL1138580	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL474484	IC50	=	6100.0	5.21	CHEMBL1021992	CHEMBL1138582	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL450061	IC50	>	10000.0		CHEMBL1021992	CHEMBL1138582	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL471757	IC50	>	10000.0		CHEMBL1021992	CHEMBL1138582	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL443611	IC50	=	232000.0		CHEMBL960616	CHEMBL1152159	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL550246	IC50	=	5011.87	5.30	CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL557920	IC50	>	10000.0		CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL561725	IC50	>	10000.0		CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL550247	IC50	>	10000.0		CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL560785	IC50	=	2511.89	5.60	CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL561927	IC50	=	5011.87	5.30	CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL572332	IC50	>	10000.0		CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL551805	IC50	=	3981.07	5.40	CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL560786	IC50	=	5011.87	5.30	CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL562325	IC50	>	10000.0		CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL559238	IC50	=	7943.28	5.10	CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL551121	IC50	=	10000.0	5.00	CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL556217	IC50	>	10000.0		CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL552001	IC50	>	10000.0		CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL549365	IC50	>	10000.0		CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL556421	IC50	>	10000.0		CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL551059	IC50	>	10000.0		CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL563522	IC50	>	10000.0		CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL551060	IC50	=	10000.0	5.00	CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL561586	IC50	=	1995.26	5.70	CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL563886	IC50	=	7943.28	5.10	CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL562462	IC50	=	5011.87	5.30	CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL564131	IC50	=	6309.57	5.20	CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL565079	IC50	=	3981.07	5.40	CHEMBL1058865	CHEMBL1152364	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL550246	IC50	=	5011.87	5.30	CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL565079	IC50	=	3981.07	5.40	CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL564131	IC50	=	6309.57	5.20	CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL560736	IC50	=	6309.57	5.20	CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL559248	IC50	=	7943.28	5.10	CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL556504	IC50	>	10000.0		CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL550059	IC50	=	7943.28	5.10	CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL551533	IC50	>	10000.0		CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL563471	IC50	>	10000.0		CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL561802	IC50	=	7943.28	5.10	CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL563056	IC50	=	5011.87	5.30	CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL556434	IC50	=	6309.57	5.20	CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL556436	IC50	=	6309.57	5.20	CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL563517	IC50	>	10000.0		CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL564626	IC50	>	10000.0		CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL559880	IC50	>	10000.0		CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL562915	IC50	>	10000.0		CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL549378	IC50	>	10000.0		CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL550872	IC50	>	10000.0		CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL562844	IC50	>	10000.0		CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL554065	IC50	>	10000.0		CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL549791	IC50	>	10000.0		CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL557455	IC50	=	3981.07	5.40	CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL555122	IC50	=	6309.57	5.20	CHEMBL1062474	CHEMBL1153482	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL525165	IC50	=	2500.0	5.60	CHEMBL1062953	CHEMBL1155239	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL524810	IC50	=	3900.0	5.41	CHEMBL1062953	CHEMBL1155239	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL497237	IC50	=	4000.0	5.40	CHEMBL1062953	CHEMBL1155239	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL497235	IC50	=	4700.0	5.33	CHEMBL1062953	CHEMBL1155239	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL524619	IC50	=	8400.0	5.08	CHEMBL1062953	CHEMBL1155239	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL497435	IC50	=	8600.0	5.07	CHEMBL1062953	CHEMBL1155239	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL569190	IC50	=	13000.0	4.89	CHEMBL1062953	CHEMBL1155239	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL584314	IC50	=	13000.0	4.89	CHEMBL1062953	CHEMBL1155239	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL571711	IC50	>	15000.0		CHEMBL1062953	CHEMBL1155239	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL496404	IC50	>	15000.0		CHEMBL1062953	CHEMBL1155239	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL570364	IC50	>	15000.0		CHEMBL1062953	CHEMBL1155239	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL495803	IC50	>	15000.0		CHEMBL1062953	CHEMBL1155239	BAO_0000190	ChEMBL activity API
CTSB	CHEMBL4072	CHEMBL523733	IC50	>	15000.0		CHEMBL1062953	CHEMBL1155239	BAO_0000190	ChEMBL activity API
