accession	sample_id	description	donor_id	group	disease_state	marker_compartment	compartment_source	module	n_cells	mean_score	high_fraction
GSE227835	GSM7266261	N2b	SN_MG_2	seronegative_mg_post	Seronegative MG post-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	58	-0.200336619519527	0.1206896551724138
GSE227835	GSM7266261	N2b	SN_MG_2	seronegative_mg_post	Seronegative MG post-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	58	-0.2556363683048168	0.06896551724137931
GSE227835	GSM7266261	N2b	SN_MG_2	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	complement_phagocytosis	6586	-0.007524611475559347	0.013361676283024598
GSE227835	GSM7266261	N2b	SN_MG_2	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	hla_ii_cd74	6586	-0.1107475457541692	0.18296386273914364
GSE227835	GSM7266261	N2b	SN_MG_2	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	6586	-0.02071771152009329	0.2500759186152445
GSE227835	GSM7266261	N2b	SN_MG_2	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	lipid_loader_repair	6586	-0.013845330772488715	0.23641056787124204
GSE227835	GSM7266261	N2b	SN_MG_2	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	lysosomal_apc	6586	0.019953051886206552	0.2723959914971151
GSE227835	GSM7266261	N2b	SN_MG_2	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	6586	0.034439647077216244	0.2754327361068934
GSE227835	GSM7266261	N2b	SN_MG_2	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	6586	-0.0678242907075666	0.14394169450349226
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	complement_phagocytosis	824	0.01917981361966257	0.06674757281553398
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	hla_ii_cd74	824	-0.30787969983381136	0.09344660194174757
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	824	-0.09544361325110794	0.14320388349514562
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	lipid_loader_repair	824	0.12643850781140045	0.4733009708737864
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	lysosomal_apc	824	0.07910880182749194	0.3131067961165049
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	824	0.07975125491257634	0.35194174757281554
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	824	0.2359875581648035	0.5024271844660194
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	complement_phagocytosis	3543	0.04109773647270043	0.283657917019475
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	hla_ii_cd74	3543	-0.04756250326611898	0.15410668924640136
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	3543	-0.03532121687005268	0.12531752751905165
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	lipid_loader_repair	3543	0.09159854614543239	0.37764606265876377
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	lysosomal_apc	3543	0.005123172342307797	0.1013265594129269
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	3543	-0.03993325990751634	0.13378492802709568
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	3543	0.18693422225281078	0.3570420547558566
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	complement_phagocytosis	2479	-0.0012046372590447543	0.023396530859217425
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	hla_ii_cd74	2479	-0.21671027235648202	0.0927793465106898
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	2479	-0.002972112222942929	0.2408229124647035
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	lipid_loader_repair	2479	0.03223552161361069	0.29850746268656714
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	lysosomal_apc	2479	0.09181951267330411	0.3348124243646632
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	2479	-0.11258382478668663	0.18757563533682936
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	2479	0.15593092520945032	0.4965711980637354
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	complement_phagocytosis	563	-0.0825910071639803	0.037300177619893425
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	hla_ii_cd74	563	-0.4791903598712176	0.04440497335701599
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	563	-0.17480968365408886	0.06216696269982238
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	lipid_loader_repair	563	-0.015742074918706647	0.1172291296625222
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	lysosomal_apc	563	-0.25041966792173387	0.06927175843694494
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	563	-0.22560340976552506	0.09591474245115453
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	563	0.022728704207371636	0.13143872113676733
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	complement_phagocytosis	4374	0.009387577723511295	0.016918152720621856
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	hla_ii_cd74	4374	-0.08956322701466116	0.1929583904892547
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	4374	0.006195749245733934	0.25628715134887975
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	lipid_loader_repair	4374	0.025891761270599962	0.25102880658436216
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	lysosomal_apc	4374	-0.044149795500428475	0.21536351165980797
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	4374	-0.1367187250931631	0.18472793781435756
GSE227835	GSM7266262	N3a	SN_MG_3	seronegative_mg_pre	Seronegative MG pre-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	4374	0.19640413102082435	0.7864654778235025
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	complement_phagocytosis	929	0.04407572367131821	0.06566200215285253
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	hla_ii_cd74	929	-0.1908916550888328	0.09472551130247578
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	929	-0.07300303194400917	0.14208826695371368
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	lipid_loader_repair	929	0.07048101050529301	0.4477933261571582
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	lysosomal_apc	929	0.11938586529819423	0.3638320775026911
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	929	0.04416267894405093	0.294940796555436
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	929	0.23369932152322356	0.47255113024757806
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	complement_phagocytosis	3006	0.14239418220242972	0.3449767132401863
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	hla_ii_cd74	3006	0.02229358446869052	0.19727212242182302
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	3006	-0.0018632210352907774	0.16400532268795742
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	lipid_loader_repair	3006	0.1592719428937932	0.4318030605455755
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	lysosomal_apc	3006	0.15212155415497397	0.2315369261477046
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	3006	0.027163032521359206	0.17964071856287425
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	3006	0.22345377142042255	0.41051230871590155
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_nk_like	marker_derived_from_GEO_counts	complement_phagocytosis	3683	0.040193859963621924	0.027151778441487917
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_nk_like	marker_derived_from_GEO_counts	hla_ii_cd74	3683	-0.21159142778837162	0.1069780070594624
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_nk_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	3683	-0.09473084216821546	0.14308987238664134
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_nk_like	marker_derived_from_GEO_counts	lipid_loader_repair	3683	0.04570245180928325	0.2723323377681238
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_nk_like	marker_derived_from_GEO_counts	lysosomal_apc	3683	0.09424739609087168	0.34564213956014117
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_nk_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	3683	-0.14078918806738472	0.15585120825414064
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_nk_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	3683	0.03227001249151193	0.2682595710019006
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	complement_phagocytosis	217	-0.04682893417813111	0.10599078341013825
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	hla_ii_cd74	217	-0.2683005128063527	0.10138248847926268
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	217	-0.15616521588800628	0.08294930875576037
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	lipid_loader_repair	217	-0.04498385025936837	0.17511520737327188
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	lysosomal_apc	217	-0.02530811926276749	0.17050691244239632
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	217	-0.12384090639163295	0.16589861751152074
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_plasmablast_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	217	-0.06859243919786254	0.10599078341013825
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	complement_phagocytosis	5247	0.009151267675123715	0.012006861063464836
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	hla_ii_cd74	5247	-0.04404972177212147	0.21764817991233085
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	5247	-0.022187889107100893	0.22469982847341338
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	lipid_loader_repair	5247	0.016753152972364495	0.24585477415666096
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	lysosomal_apc	5247	-0.00661395023685661	0.25881456070135317
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	5247	-0.10462502064517809	0.1890604154755098
GSE227835	GSM7266263	N3b	SN_MG_3	seronegative_mg_post	Seronegative MG post-treatment	marker_t_cell_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	5247	0.0947215929511609	0.49437773966075854
GSE227835	GSM7266264	N4a	SN_MG_4	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	complement_phagocytosis	1869	0.006588351244927527	0.060460139111824504
GSE227835	GSM7266264	N4a	SN_MG_4	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	hla_ii_cd74	1869	-0.12802434358419013	0.12734082397003746
GSE227835	GSM7266264	N4a	SN_MG_4	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	1869	-0.03771910294868977	0.1492776886035313
GSE227835	GSM7266264	N4a	SN_MG_4	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	lipid_loader_repair	1869	0.03305352992186665	0.33707865168539325
GSE227835	GSM7266264	N4a	SN_MG_4	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	lysosomal_apc	1869	0.038613723192479826	0.2857142857142857
GSE227835	GSM7266264	N4a	SN_MG_4	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	1869	0.036080905259945804	0.2808988764044944
GSE227835	GSM7266264	N4a	SN_MG_4	seronegative_mg_pre	Seronegative MG pre-treatment	marker_b_cell_apc_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	1869	0.12086776113598759	0.3900481540930979
GSE227835	GSM7266264	N4a	SN_MG_4	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	complement_phagocytosis	1761	0.2944508217442931	0.4747302668938103
GSE227835	GSM7266264	N4a	SN_MG_4	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	hla_ii_cd74	1761	0.044632434377886686	0.21010789324247586
GSE227835	GSM7266264	N4a	SN_MG_4	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	1761	0.06982895820501994	0.19307211811470756
GSE227835	GSM7266264	N4a	SN_MG_4	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	lipid_loader_repair	1761	0.12142053362109252	0.41169789892106756
GSE227835	GSM7266264	N4a	SN_MG_4	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	lysosomal_apc	1761	0.043742026878299	0.10789324247586599
GSE227835	GSM7266264	N4a	SN_MG_4	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	mixscale_validated_ifng_readout	1761	0.03280499041186574	0.1970471323111868
GSE227835	GSM7266264	N4a	SN_MG_4	seronegative_mg_pre	Seronegative MG pre-treatment	marker_myeloid_apc_like	marker_derived_from_GEO_counts	slc15a4_tasl_branch	1761	0.20241161137154023	0.3787620670073822
GSE227835	GSM7266264	N4a	SN_MG_4	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	complement_phagocytosis	3656	0.0037398993367381813	0.022975929978118162
GSE227835	GSM7266264	N4a	SN_MG_4	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	hla_ii_cd74	3656	0.03484323526055052	0.2888402625820569
GSE227835	GSM7266264	N4a	SN_MG_4	seronegative_mg_pre	Seronegative MG pre-treatment	marker_nk_like	marker_derived_from_GEO_counts	ifng_hlaii_cd74	3656	0.08769227570741042	0.35667396061269147
