accession	contrast	interpretation_scope	marker_compartment	gene	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_myeloid_apc_like	SH2B3	mean_log_norm	10	10	0.35881545634183515	0.44965722348791176	-0.09084176714607661	-1.1629182798912934	-2.715086281677914	0.01453959132548416	0.22289089545073243
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_myeloid_apc_like	SH2B3	detection_fraction	10	10	0.37763063419195314	0.45055160978453845	-0.07292097559258531	-0.8721226386129144	-2.036160453389737	0.0567340085313903	0.3731498547702181
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_myeloid_apc_like	SLC15A4	mean_log_norm	10	10	0.18876566823046445	0.15771416516351078	0.031051503066953673	0.6230623247910536	1.4546748468247241	0.16297648321301036	0.5264794869190154
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_myeloid_apc_like	SLC15A4	detection_fraction	10	10	0.20031402624186412	0.17964595646386944	0.02066806977799468	0.43304020890722156	1.011026785759048	0.325403884591424	0.6777806735379288
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_myeloid_apc_like	STAT1	mean_log_norm	10	10	0.48219750223939306	0.6703485567682452	-0.18815105452885217	-0.9176623749843998	-2.142482897220448	0.05022144456887819	0.3535196577297637
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_myeloid_apc_like	STAT1	detection_fraction	10	10	0.424669393839627	0.5258516028505407	-0.10118220901091368	-0.8147366401024727	-1.9021803276919502	0.07620868011916516	0.4037000352258479
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_myeloid_apc_like	TASL	mean_log_norm	10	10	0.08566117641737624	0.10451154694328808	-0.018850370525911847	-0.789084641187707	-1.8422901431833638	0.08224327720860201	0.41475036101882967
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_myeloid_apc_like	TASL	detection_fraction	10	10	0.10920419048837057	0.12882801313533285	-0.019623822646962275	-0.7114843762902118	-1.661115405180745	0.11403551308232616	0.46275280671088875
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_myeloid_apc_like	TNFAIP3	mean_log_norm	10	10	0.7010239021690976	0.48002034258092874	0.22100355958816886	0.698873088434343	1.6316716039749017	0.13190884212438686	0.4842164446337848
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_myeloid_apc_like	TNFAIP3	detection_fraction	10	10	0.49300284283987644	0.3946871773460988	0.09831566549377763	0.6704524035580763	1.5653173184178326	0.14285480528626238	0.5063208288627021
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_myeloid_apc_like	TREM2	mean_log_norm	10	10	0.0012591357473132102	0.0006232740574850593	0.0006358616898281509	0.727513739379695	1.6985394482806255	0.11115106563829777	0.46101146514007846
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_myeloid_apc_like	TREM2	detection_fraction	10	10	0.0016545963314005502	0.001054555364363494	0.0006000409670370562	0.49644242839153735	1.1590530910690733	0.2619039891617721	0.6254980128315765
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	ACSL1	mean_log_norm	10	10	0.02815151971448181	0.01790102169422004	0.010250498020261772	0.7918671169061778	1.848786439426148	0.09460111691511507	0.43834087270360644
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	ACSL1	detection_fraction	10	10	0.02257113486769682	0.01564622375055288	0.006924911117143939	0.7473159110083165	1.7447719355206808	0.10952340622850146	0.4589181163361938
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	APOE	mean_log_norm	10	10	0.0002927304543684931	0.0007687684564227591	-0.00047603800205426607	-0.7648564313382419	-1.785724104684042	0.09700978998105546	0.44235707290361237
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	APOE	detection_fraction	10	10	0.00028991301389243856	0.0007161501881122642	-0.0004262371742198256	-0.7158271047803889	-1.671254451709306	0.11893934867721578	0.4678409474372032
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	ATG16L1	mean_log_norm	10	10	0.10291728206902265	0.0953742470429885	0.0075430350260341505	0.47565700684565865	1.1105249925139595	0.28143534452069563	0.6414107851867017
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	ATG16L1	detection_fraction	10	10	0.08721073402788176	0.08192255695079699	0.005288177077084774	0.34419638308503453	0.8036015032842118	0.4329932556643966	0.7470835840827003
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	AXL	mean_log_norm	10	10	0.0006794692838516359	0.0005566983134899543	0.00012277097036168165	0.2694648362195924	0.6291244130093054	0.5388070061860062	0.8280342893428236
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	AXL	detection_fraction	10	10	0.0007834461005683697	0.0004695756045097467	0.00031387049605862305	0.6980873135560434	1.6298370411948258	0.12052119438794791	0.46869353373090855
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CARD9	mean_log_norm	10	10	0.002681371887247324	0.0026880336792302465	-6.661791982922639e-06	-0.0049190586607826365	-0.011484614972178717	0.990968362601797	1.0
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CARD9	detection_fraction	10	10	0.0026581233824229506	0.002390678932501435	0.00026744444992151577	0.21409739276537523	0.499857044206594	0.6237653098419029	0.8654423008106269
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CD36	mean_log_norm	10	10	0.012880548636670536	0.017957623373098495	-0.005077074736427959	-0.3648267368149308	-0.8517675622126519	0.41073077897674914	0.7298570505842504
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CD36	detection_fraction	10	10	0.009546349674697915	0.012441707368326635	-0.00289535769362872	-0.33663822216428213	-0.7859553286686	0.4459627821751392	0.7569728248447977
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CD74	mean_log_norm	10	10	0.9128503231221787	1.0050213557431538	-0.09217103262097504	-0.4705978754469647	-1.0987133471943211	0.2871894510649233	0.6441654115494929
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CD74	detection_fraction	10	10	0.5707826381376538	0.6010485091358583	-0.030265870998204436	-0.2996901367965603	-0.6996919673896428	0.49306445348346983	0.7897035007440663
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CFB	mean_log_norm	10	10	0.0004796218545025523	0.00027302317588406426	0.000206598678618488	0.4132180911176416	0.9647477298572669	0.3490739175921522	0.6876229934478576
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CFB	detection_fraction	10	10	0.00042765266590851365	0.00023639178173698685	0.0001912608841715268	0.45806394522752175	1.069450154257412	0.302482845388083	0.6536564244329026
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CFH	mean_log_norm	10	10	0.029632302257448145	0.01382856867569848	0.015803733581749666	1.0124573945508553	2.3638025390617745	0.03308988514415338	0.28697422514398513
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CFH	detection_fraction	10	10	0.025623197078392935	0.012316241215426358	0.013306955862966577	0.9796155063363472	2.287125990333049	0.037491364450578726	0.3061794763463929
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CIITA	mean_log_norm	10	10	0.01512366674956617	0.02000283769029057	-0.0048791709407244	-0.6269001038148783	-1.463634978727261	0.1627173306163818	0.5264794869190154
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CIITA	detection_fraction	10	10	0.014048464812487504	0.018519785095457496	-0.004471320282969992	-0.6136666546355601	-1.4327386062586753	0.17097584760641965	0.5327705267227066
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CLEC16A	mean_log_norm	10	10	0.036720022613449026	0.03726992809542812	-0.0005499054819790919	-0.08698462108351611	-0.2030845636400888	0.8421271433117802	0.9546525672996535
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CLEC16A	detection_fraction	10	10	0.032677744828303774	0.032913699664514864	-0.00023595483621108998	-0.03584875198856581	-0.08369672781180056	0.9346604125063673	0.9874189586000794
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CTSB	mean_log_norm	10	10	0.07942947958696074	0.07770148402337974	0.0017279955635809974	0.07473309987696371	0.17448071611891489	0.8644617831073739	0.9624568752826901
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CTSB	detection_fraction	10	10	0.06959646954672175	0.06888161017232651	0.0007148593743952353	0.031297189861580046	0.07307011362499889	0.9429960627492341	0.988759791830656
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CTSD	mean_log_norm	10	10	0.6109204312425394	0.5696507398565819	0.041269691385957485	0.3553551566606139	0.8296540932032884	0.4189867736804166	0.7350639495471512
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CTSD	detection_fraction	10	10	0.43792641717260156	0.4104362427706256	0.02749017440197593	0.37872634028047475	0.8842192171076019	0.38887138099436014	0.7170159047497139
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CTSS	mean_log_norm	10	10	0.6080825655604841	0.6312353501580825	-0.023152784597598397	-0.40503780125392647	-0.9456490595782188	0.36055420807086846	0.6931917644327008
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CTSS	detection_fraction	10	10	0.4409370051755926	0.4518461900451961	-0.010909184869603517	-0.20979277337140806	-0.48980697167226483	0.6326931171218372	0.867407415811901
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CXCL10	mean_log_norm	10	10	6.769306126788042e-05	0.0001585676993460277	-9.087463807814728e-05	-0.2686265068621787	-0.6271671503390046	0.5433161944727065	0.8280342893428236
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CXCL10	detection_fraction	10	10	6.529805569036954e-05	0.0001251985758862204	-5.990052019585085e-05	-0.23702657209771263	-0.5533902127291334	0.5897550153145341	0.8479753027410121
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CXorf21	mean_log_norm	10	10	0.004624310000997538	0.004367666603826617	0.0002566433971709211	0.10241835441802805	0.23911797920865793	0.814946180605706	0.9422737344330384
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	CXorf21	detection_fraction	10	10	0.004283390214702575	0.004417759653642888	-0.00013436943894031342	-0.057437762740892816	-0.134100980580206	0.8953427626583821	0.9743501263667997
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	FABP5	mean_log_norm	10	10	0.1260826779179593	0.10939219417778545	0.016690483740173845	0.5099870964496814	1.1906760718669895	0.25482390662525406	0.6202816148834323
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	FABP5	detection_fraction	10	10	0.10421682053456019	0.09085043931943011	0.013366381215130077	0.5440194320473987	1.2701319795714054	0.22300585531974382	0.5833267881614098
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	GPNMB	mean_log_norm	10	10	0.0002720775806129283	0.00014663563104803947	0.00012544194956488883	0.4539504028315218	1.0598461926363736	0.3033481736637964	0.6538823976381104
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	GPNMB	detection_fraction	10	10	0.00027747339359350835	0.00017050781396034547	0.00010696557963316288	0.34765234686107266	0.8116702042415775	0.42769743621186684	0.7418468805090788
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	GPR65	mean_log_norm	10	10	0.8489980788240091	0.6927838177670613	0.1562142610569478	0.9799586513614423	2.2879271372118724	0.038174971894914554	0.3079133535556894
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	GPR65	detection_fraction	10	10	0.5628277466456855	0.47817961584297414	0.08464813080271133	0.9858555520755141	2.3016947376615695	0.03545039193367777	0.2994072671986999
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	HLA-DPA1	mean_log_norm	10	10	0.6058690638764201	0.6488765209102769	-0.04300745703385678	-0.17468819235036256	-0.40784767323970333	0.6886575221958854	0.8962607858591868
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	HLA-DPA1	detection_fraction	10	10	0.41896437698524097	0.44329555789950525	-0.024331180914264283	-0.15965657403810354	-0.3727530828658656	0.7140161429340328	0.9022642146783625
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	HLA-DPB1	mean_log_norm	10	10	0.7501444228407788	0.8823706048757927	-0.1322261820350139	-0.4673757347378744	-1.0911905571684348	0.28976899378838844	0.645166382069269
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	HLA-DPB1	detection_fraction	10	10	0.4878697967302431	0.5530200286772167	-0.06515023194697356	-0.41846403564404033	-0.9769955311553943	0.34188901304538755	0.6861726161369122
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	HLA-DRA	mean_log_norm	10	10	0.30923191614070994	0.34417684851294655	-0.034944932372236615	-0.2671629183053556	-0.6237500837390862	0.5421721661332148	0.8280342893428236
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	HLA-DRA	detection_fraction	10	10	0.20592230860359245	0.22102485078645703	-0.015102542182864581	-0.18207364254802344	-0.4250906170152186	0.6762936705207906	0.8912374994664537
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	HLA-DRB1	mean_log_norm	10	10	0.5301949856394598	0.5406435029553049	-0.010448517315845174	-0.035069819061078755	-0.08187813905768362	0.9357284664517795	0.9874189586000794
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	HLA-DRB1	detection_fraction	10	10	0.3506000416468533	0.35512065441364726	-0.004520612766793941	-0.024869538177039168	-0.05806335931227781	0.9543688607023588	0.9923410965393227
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	IFI30	mean_log_norm	10	10	0.06009144959392548	0.05088865881687661	0.009202790777048872	0.4923503993839495	1.1494993571439616	0.2680493293486023	0.6291936353571983
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	IFI30	detection_fraction	10	10	0.04871884226221815	0.04147326914722861	0.007245573114989537	0.4962775620741482	1.1586681747044463	0.26352101965950914	0.6254980128315765
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	IFNG	mean_log_norm	10	10	0.02775441348367305	0.03782700476590391	-0.010072591282230856	-0.3816601395204546	-0.8910688111052223	0.3859746544949346	0.7150381122968542
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	IFNG	detection_fraction	10	10	0.02210422859668107	0.031296481879765733	-0.009192253283084664	-0.4245777588509409	-0.9912693509895645	0.3361085441562359	0.6861726161369122
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	IFNGR1	mean_log_norm	10	10	0.6456938321064867	0.4993559229534535	0.14633790915303319	0.4400085876430184	1.0272959852705277	0.3184326886560493	0.6718278468954323
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	IFNGR1	detection_fraction	10	10	0.4219156879048582	0.34031875916564314	0.08159692873921509	0.44144837773913287	1.0306574891750164	0.3166541028932358	0.6702397858215359
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	IFNGR2	mean_log_norm	10	10	0.018717332030398486	0.01457794233135368	0.004139389699044805	0.48346320245802715	1.1287502581974753	0.27807239511797416	0.6375145943967436
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	IFNGR2	detection_fraction	10	10	0.018264835154542948	0.014383745273933223	0.003881089880609725	0.5272763740274087	1.2310416600455474	0.24030764248132347	0.6021755551475306
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	IL10	mean_log_norm	10	10	0.000685178296723756	0.00088902537344424	-0.00020384707672048408	-0.24341272297803163	-0.5683000743657568	0.5775862994565804	0.8464676703450571
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	IL10	detection_fraction	10	10	0.0006861419928609236	0.0007355649010264534	-4.942290816552979e-05	-0.0662696957929461	-0.15472105396366778	0.878778183242454	0.9681873182435132
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	IL6R	mean_log_norm	10	10	0.01149124068830671	0.009371034260636023	0.0021202064276706865	0.46836463928327005	1.093499370445791	0.29086592165912933	0.6462837844154178
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	IL6R	detection_fraction	10	10	0.011777144405733605	0.010964007790463314	0.0008131366152702903	0.162732229525834	0.3799338712035335	0.7084549265388949	0.9022642146783625
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	IRF1	mean_log_norm	10	10	1.0778544913563994	1.1903960828832885	-0.11254159152688903	-0.4584811810154192	-1.0704242821764014	0.29929014855662356	0.652907596317952
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	IRF1	detection_fraction	10	10	0.645758269035075	0.6821812737109644	-0.036423004675889326	-0.372235712432135	-0.8690654312094638	0.3963428449104134	0.7238932615314394
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	IRF5	mean_log_norm	10	10	0.012467781847230557	0.010698851036739577	0.00176893081049098	0.3714284444570892	0.8671806881087795	0.40135200849828334	0.7238932615314394
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	IRF5	detection_fraction	10	10	0.011436875657818988	0.009856170239644666	0.0015807054181743215	0.3517799444187352	0.8213069807020393	0.42577485473363275	0.7398215560974469
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	LAMP1	mean_log_norm	10	10	0.42557440681314757	0.3909897474288321	0.034584659384315486	0.5527213243252267	1.2904484444139555	0.21368831855032455	0.5752894180909841
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	LAMP1	detection_fraction	10	10	0.33188866191543037	0.3058980746004544	0.025990587314976	0.4854056325677367	1.1332852848069837	0.2723228228026806	0.6338508516728898
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	LAMP2	mean_log_norm	10	10	0.21913379413907172	0.21186199189160151	0.007271802247470205	0.3321336456521873	0.7754384126442853	0.4496457994611982	0.7569728248447977
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	LAMP2	detection_fraction	10	10	0.18209273450327174	0.17396035095984172	0.008132383543430016	0.3271456436427695	0.7637928343926318	0.45828025967185626	0.762503657858097
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	LIPA	mean_log_norm	10	10	0.13372609914557246	0.13604124236184745	-0.0023151432162749896	-0.12017232854552552	-0.2805685028029202	0.7830674591788971	0.935290810475709
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	LIPA	detection_fraction	10	10	0.1132539911431745	0.11548957525119716	-0.002235584108022659	-0.10873310186775915	-0.25386113396810345	0.8034392218277755	0.9390225848434347
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	LPL	mean_log_norm	10	10	0.0005587807461637174	3.123762451599691e-05	0.0005275431216477205	0.8687428082656425	2.0282695025216038	0.07224731482674387	0.39554395826932404
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	LPL	detection_fraction	10	10	0.0005127438235192881	2.5960539979231568e-05	0.0004867832835400565	1.0160092566707002	2.372095135611984	0.04093365716317014	0.3206149208291364
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	MERTK	mean_log_norm	10	10	0.0011377436018998063	0.0005821574726351149	0.0005555861292646915	0.511652267945525	1.194563777790254	0.24917222003446707	0.6135396372707983
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	MERTK	detection_fraction	10	10	0.001088773772187002	0.0005007543646784829	0.0005880194075085191	0.7306538997956797	1.705870837437656	0.10612338392921652	0.4547117098671088
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	MSR1	mean_log_norm	10	10	0.0019041134607953752	0.0006871322580542605	0.0012169812027411147	0.7756354714858297	1.810890124120168	0.09546837373383041	0.44027767651366495
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	MSR1	detection_fraction	10	10	0.001769000586498004	0.0006399549262626973	0.0011290456602353067	0.8327970529075271	1.9443462991934282	0.07506307199022146	0.401782660430718
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	NLRP3	mean_log_norm	10	10	0.007824429088784722	0.005949408053523515	0.0018750210352612064	0.369822390392612	0.8634310047187285	0.40187136378158894	0.7238932615314394
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	NLRP3	detection_fraction	10	10	0.007259098638380651	0.0052112612264166944	0.0020478374119639563	0.4657774680790421	1.0874590551747914	0.29438434727004853	0.6482783466326639
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	OSMR	mean_log_norm	10	10	0.0018875565910021117	0.0013216052410232235	0.0005659513499788882	0.49017722061143165	1.1444255974697666	0.2678334630627874	0.6291936353571983
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	OSMR	detection_fraction	10	10	0.0017481392159185058	0.0011641202688178745	0.0005840189471006314	0.6421901945241316	1.4993330292679965	0.1533630525394417	0.5198009814301859
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	P2RX7	mean_log_norm	10	10	0.020945928313112434	0.02366550646849137	-0.0027195781553789357	-0.4034354326482354	-0.9419079806952639	0.36131112222553263	0.6933173395356417
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	P2RX7	detection_fraction	10	10	0.017962085930105027	0.02061198429225118	-0.0026498983621461546	-0.382272380743809	-0.8924982217313607	0.38685013137485025	0.7159832459817814
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	PLIN2	mean_log_norm	10	10	0.20781347764085717	0.15168218094489982	0.056131296695957345	1.2843355861189183	2.998561456328816	0.008172580928091314	0.16774413573462466
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	PLIN2	detection_fraction	10	10	0.16894774458775624	0.12524242732881058	0.043705317258945664	1.1556047228076616	2.6980111880523387	0.014995660579881743	0.22511391775958187
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	PTPN2	mean_log_norm	10	10	0.4994010513374502	0.5521465738236726	-0.052745522486222385	-1.1289398749969026	-2.6357562869592117	0.016841776388961817	0.23748116347025294
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	PTPN2	detection_fraction	10	10	0.37601386483932797	0.40669148476631	-0.030677619926982036	-0.7921276476034154	-1.8493947051437454	0.08445388062767725	0.4190778392435108
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	RFX5	mean_log_norm	10	10	0.04043519731671457	0.04458802777237549	-0.004152830455660922	-0.4683739128763823	-1.0935210216708822	0.29668386468717467	0.6497210891473323
GSE227835	seronegative_mg_post_vs_healthy_control_secondary	secondary treated-state contrast, not primary disease-control evidence	marker_nk_like	RFX5	detection_fraction	10	10	0.03601329082354638	0.039138811571141414	-0.003125520747595034	-0.3283395092276276	-0.7665801739053607	0.4598540276565115	0.7631072925423763
