gene	wave34_call	wave34_score	gate	passed
TUBA5P	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
TUBAP1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
TUBB4BP5	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
TUSC1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
TYRP1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
U2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
U4	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
UACA	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
UBBP1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
UBE4A	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
UBQLN4P2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
UCN	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
UFM1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
UGT1A11P	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
UGT1A12P	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
UGT1A4	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
UGT1A5	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
UGT1A6	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
UGT1A7	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
UNK	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
UNKNOWN	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
UQCC	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
USMG5	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
USP15	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
USP29	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
VAT1L	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
VAX2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
VDAC1P2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
VDAC1P5	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
VEGFA	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
VEZF1P1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
VGLL3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
VHRT	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
VN1R10P	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
VN1R11P	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
VN1R18P	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
VPREB1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
VPS13B	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
VSX2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
VTI1A	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
VWC2L	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
WASF3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
WBP1LP5	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
WBP4	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
WDR87BP	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
WFDC6	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
WISP	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
WIZP1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
WNT9B	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
WT1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
WTAPP1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
XACT	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
XCL1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
XIRP2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
XIRP2-AS1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
XKR9	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
XRCC5	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
XRCC6P1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
XXYLT1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
YME1L1P1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
YRDCP3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
YWHAQP7	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
YWHAZP5	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
YY1-DT	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZAP70	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZBPB2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZBTB7B	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZC3H10	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZCCHC14-DT	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZFP42	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZFP901	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZFP91-CNTF	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZFYVE9P2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZHP1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZIC1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZKSCAN8	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZKSCAN8P1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF204P	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF217-AS1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF280D	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF313	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF391	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF433-AS1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF594-DT	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF595	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF619P1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF628-DT	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF672	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF679	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF692-DT	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF697	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF74	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF767	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF767P	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF815P	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF816-ZNF321P	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF816A	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF826P	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNF970P	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNFN1A3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNFN1A4	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNHIT3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZNRF1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZP3P1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
ZSCAN12	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	2.0	gate_local_cell_state	False
AHNAK2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.5999999999999996	gate_local_cell_state	False
ANKFN1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.5999999999999996	gate_local_cell_state	False
BMP3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.5999999999999996	gate_local_cell_state	False
GFRA1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.5999999999999996	gate_local_cell_state	False
OLFML3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.5999999999999996	gate_local_cell_state	False
PMM1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.5999999999999996	gate_local_cell_state	False
SHISA9	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.5999999999999996	gate_local_cell_state	False
ZNF568	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.5999999999999996	gate_local_cell_state	False
AAMDC	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
ACP5	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
ADGRG6	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
AHDC1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
ANKRD42	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
BCAS2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
C1ORF112	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
CAPZB	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
CCDC80	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
CNGA1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
CRISPLD1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
DAD1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
ELF2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
ESYT1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
FHIT	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
GOT1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
LGALS3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	True
MB21D2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
NDRG2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
NUAK1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	True
PADI1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
PALD1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
PBX1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
PCLO	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
PCNX3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
PLXNA2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
POLR2K	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
PRDX6	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	True
RASSF2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
SCARB1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
SDK2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
SHMT1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
SOX7	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
TANC2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
TLE1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
TMEM192	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
TMSB4X	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
TNFRSF21	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
TOMM7	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
TRIM65	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
TTC7B	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
UST	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
VEGFB	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	False
ZFYVE26	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.4	gate_local_cell_state	True
ABCB5	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
ADAMTS9-AS2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
AGAP1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
AGMO	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
AHCY	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
AIFM2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
AK3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
AKAP6	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
AKR1C2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
ALDH5A1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
ALK	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
ALLC	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
ALMS1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
ALOX15	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
ANGPTL3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
ANK2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
ANK3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
ANKEF1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
ANKRD30A	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
ANKRD30B	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
APOA1-AS	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
APOBEC4	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
APRG1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
ARHGAP15	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
ARHGAP9	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
ARL5B	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
ASXL1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
BCL7C	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
BDNF	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
BEND7	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
BMERB1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
BMP8B	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
BMPER	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
BRDT	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
BTD	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
BTG2-DT	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
BTG3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
C17ORF99	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
C1ORF52	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
C1ORF68	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
C2CD4D	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
C3ORF20	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
C3ORF38	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CCDC102A	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CCDC38	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CCND2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CCND2-AS1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CD96	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CDH17	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CDK5RAP2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CECR2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CELF2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CEP162	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CERS6	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CFAP58	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CHD9	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CLDN23	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CLEC2A	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CNNM1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CNNM3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
COL6A1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CPA4	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CPE	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CPO	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CRABP1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CSMD2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CTF1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CWH43	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CX3CR1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CYFIP1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CYP3A43	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CYP4F8	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
CYYR1-AS1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
DAP-DT	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
DCAF5	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
DDHD1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
DDX59-AS1	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
DGKD	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
DLGAP3	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
DNAH11	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
DNAH2	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	1.2	gate_local_cell_state	False
