dataset	pathway	perturbation	cell_type	target_module_effect	target_module_median_effect	target_n_genes	target_genes_present	target_negative_fraction	target_sig_negative_fdr10	generic_ifn_effect	generic_ifn_median_effect	generic_ifn_n_genes	generic_ifn_genes_present	generic_ifn_negative_fraction	generic_ifn_sig_negative_fdr10	stress_module_effect	stress_module_median_effect	stress_n_genes	stress_genes_present	stress_positive_fraction	stress_sig_positive_fdr10	target_suppression	generic_ifn_suppression	target_vs_ifn_margin	target_over_ifn_ratio	stress_induction	stress_abs_effect	selectivity_score
GSE281048_Mixscale	TNFA	KLF6	A549	-0.0209251720044547	-0.0209251720044547	2	CTSS,RFX5	0.5	0	-0.05491200559403393	-0.03746085170821025	4	GBP1,IFIT1,IRF1,STAT1	0.5	0	-0.23105596488029792	-0.152027929042019	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.3333333333333333	0	0.0209251720044547	0.05491200559403393	-0.033986833589579234	0.20925172004454698	0.0	0.23105596488029792	-0.05709243007760903
GSE281048_Mixscale	TNFA	KLF6	BXPC3	0.0645937358053819	0.0645937358053819	1	CTSS	0.0	0	-0.07933412048562982	-0.0399524015738844	3	GBP1,IRF1,STAT1	0.6666666666666666	0	-0.08335863124917421	-0.06479147739261659	6	ATF4,CASP3,DNAJB1,HSP90AA1,JUN,KLF6	0.3333333333333333	0	0.0	0.07933412048562982	-0.07933412048562982	0.0	0.0	0.08335863124917421	-0.08766998361054724
GSE281048_Mixscale	TNFA	KLF6	HAP1			0			0	0.0361651873876023	0.0361651873876023	1	STAT1	0.0	0	-0.4802729232197449	0.0468685458762823	3	ATF4,HSP90AA1,KLF6	0.6666666666666666	0	0.0	0.0	0.0	0.0	0.0	0.4802729232197449	-0.048027292321974495
GSE281048_Mixscale	TNFA	KLF6	HT29	0.0130800153397532	0.0130800153397532	1	CTSS	0.0	0	-0.027474662137941676	-0.05839496717229685	4	GBP1,IFIT1,IRF1,STAT1	0.75	0	-0.0881334299271662	-0.0090246808268004	7	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.2857142857142857	0	0.0	0.027474662137941676	-0.027474662137941676	0.0	0.0	0.0881334299271662	-0.036288005130658295
GSE281048_Mixscale	TNFA	KLF6	K562			0			0	-0.03322939398715245	-0.03322939398715245	2	IRF1,STAT1	0.5	0	-0.2042437684823455	-0.04004951400256125	6	ATF4,CASP3,DNAJB1,HSP90AA1,JUN,KLF6	0.16666666666666666	0	0.0	0.03322939398715245	-0.03322939398715245	0.0	0.0	0.2042437684823455	-0.053653770835387
GSE281048_Mixscale	TNFA	KLF6	MCF7	-0.0285226633622828	-0.0285226633622828	1	RFX5	1.0	0	-0.0732867657391258	-0.0732867657391258	2	IRF1,STAT1	1.0	0	-0.0583879430842837	-0.0485909474766311	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	0.0	0	0.0285226633622828	0.0732867657391258	-0.044764102376843	0.285226633622828	0.0	0.0583879430842837	-0.050602896685271376
GSE281048_Mixscale	TNFA	MAP2K3	A549	0.09847228331192905	0.09847228331192905	2	CTSS,RFX5	0.5	0	0.10941829402398004	0.1131359766158335	4	GBP1,IFIT1,IRF1,STAT1	0.0	0	0.03894677137818562	0.0575323020421867	5	ATF4,DNAJB1,FOS,HSP90AA1,JUN	0.6	0	0.0	0.0	0.0	0.0	0.03894677137818562	0.03894677137818562	-0.01752604712018353
GSE281048_Mixscale	TNFA	MAP2K3	BXPC3	-0.210055490182261	-0.210055490182261	1	CTSS	1.0	0	-0.18138896543626395	-0.149044726405503	3	GBP1,IRF1,STAT1	0.6666666666666666	0	-0.18001439180586662	-0.174832985050333	5	ATF4,CASP3,DNAJB1,HSP90AA1,JUN	0.2	0	0.210055490182261	0.18138896543626395	0.02866652474599704	1.158038967128184	0.0	0.18001439180586662	0.01066508556541038
GSE281048_Mixscale	TNFA	MAP2K3	HAP1			0			0	-0.0732793526598607	-0.0732793526598607	1	STAT1	1.0	0	0.0352643531912909	0.0352643531912909	2	ATF4,HSP90AA1	1.0	0	0.0	0.0732793526598607	-0.0732793526598607	0.0	0.0352643531912909	0.0352643531912909	-0.08914831159594161
GSE281048_Mixscale	TNFA	MAP2K3	HT29	0.169089128749989	0.169089128749989	1	CTSS	0.0	0	0.18740471805476638	0.2154636819792525	4	GBP1,IFIT1,IRF1,STAT1	0.0	0	-0.02174766015033804	-0.0819864085298745	6	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,JUN	0.3333333333333333	1	0.0	0.0	0.0	0.0	0.0	0.02174766015033804	-0.002174766015033804
GSE281048_Mixscale	TNFA	MAP2K3	K562			0			0	-0.02902548563010851	-0.02902548563010851	2	IRF1,STAT1	0.5	0	-0.2501233866814184	-0.362332151333803	5	ATF4,CASP3,DNAJB1,HSP90AA1,JUN	0.2	1	0.0	0.02902548563010851	-0.02902548563010851	0.0	0.0	0.2501233866814184	-0.05403782429825035
GSE281048_Mixscale	TNFA	MAP2K3	MCF7	0.0453097089990777	0.0453097089990777	1	RFX5	0.0	0	-0.031191036109828003	-0.031191036109828003	2	IRF1,STAT1	0.5	0	-0.05855498270682524	-0.06552639055032129	4	ATF4,DNAJB1,HSP90AA1,JUN	0.0	0	0.0	0.031191036109828003	-0.031191036109828003	0.0	0.0	0.05855498270682524	-0.037046534380510525
GSE281048_Mixscale	TNFA	MAP3K14	A549	-0.003965682426844405	-0.003965682426844405	2	CTSS,RFX5	0.5	0	0.04562542479406101	0.108680933371136	3	IFIT1,IRF1,STAT1	0.3333333333333333	1	0.10727040253681508	0.100692406600578	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	1.0	1	0.003965682426844405	0.0	0.003965682426844405	0.03965682426844405	0.10727040253681508	0.10727040253681508	-0.04430599871472238
GSE281048_Mixscale	TNFA	MAP3K14	BXPC3	-0.432450863352459	-0.432450863352459	1	CTSS	1.0	0	-0.26021880966565947	-0.26021880966565947	2	IRF1,STAT1	1.0	0	-0.07693825161916858	-0.0912651302588484	6	ATF4,CASP3,DNAJB1,HSP90AA1,JUN,KLF6	0.16666666666666666	1	0.432450863352459	0.26021880966565947	0.17223205368679956	1.6618739587199358	0.0	0.07693825161916858	0.1645382285248827
GSE281048_Mixscale	TNFA	MAP3K14	HAP1			0			0	-0.0781429533704154	-0.0781429533704154	1	STAT1	1.0	0	0.05713341232928473	0.0779776790079747	3	ATF4,HSP90AA1,KLF6	1.0	0	0.0	0.0781429533704154	-0.0781429533704154	0.0	0.05713341232928473	0.05713341232928473	-0.10385298891859353
GSE281048_Mixscale	TNFA	MAP3K14	HT29	0.157072525332141	0.157072525332141	1	CTSS	0.0	0	-0.014507415919036966	-0.0149345867064936	3	IFIT1,IRF1,STAT1	0.6666666666666666	0	0.036883807214434204	0.04603797758627115	6	ATF4,CASP3,DNAJB1,HSP90AA1,JUN,KLF6	0.8333333333333334	0	0.0	0.014507415919036966	-0.014507415919036966	0.0	0.036883807214434204	0.036883807214434204	-0.031105129165532357
GSE281048_Mixscale	TNFA	MAP3K14	K562			0			0	-0.1941051980362185	-0.1941051980362185	2	IRF1,STAT1	1.0	0	-0.061528395747353075	-0.0814419439231544	6	ATF4,CASP3,DNAJB1,HSP90AA1,JUN,KLF6	0.16666666666666666	0	0.0	0.1941051980362185	-0.1941051980362185	0.0	0.0	0.061528395747353075	-0.20025803761095382
GSE281048_Mixscale	TNFA	MAP3K14	MCF7	-0.118588468716679	-0.118588468716679	1	RFX5	1.0	0	-0.1417922519908745	-0.1417922519908745	2	IRF1,STAT1	1.0	0	0.023771582360794498	0.0702985073235955	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	0.8	0	0.118588468716679	0.1417922519908745	-0.023203783274195505	0.8363536586210024	0.023771582360794498	0.023771582360794498	-0.03390099533655303
GSE281048_Mixscale	TNFA	MAP3K7	A549	-0.4597964602112595	-0.4597964602112595	2	CTSS,RFX5	1.0	2	-0.4564326539714063	-0.487766163483079	4	GBP1,IFIT1,IRF1,STAT1	1.0	4	-0.07008012910776021	-0.218003055553636	5	ATF4,DNAJB1,FOS,JUN,KLF6	0.4	2	0.4597964602112595	0.4564326539714063	0.003363806239853162	1.0073697756078246	0.0	0.07008012910776021	-0.0036442066709228595
GSE281048_Mixscale	TNFA	MAP3K7	BXPC3	-0.188291458693276	-0.188291458693276	1	CTSS	1.0	0	-0.20221123341438355	-0.184960980003414	3	GBP1,IRF1,STAT1	1.0	0	-0.09329770769461429	-0.0845819061907174	5	ATF4,CASP3,DNAJB1,JUN,KLF6	0.0	0	0.188291458693276	0.20221123341438355	-0.013919774721107558	0.9311622085179496	0.0	0.09329770769461429	-0.023249545490568988
GSE281048_Mixscale	TNFA	MAP3K7	HAP1			0			0	-0.217282775299419	-0.217282775299419	1	STAT1	1.0	1	0.0688907255578101	0.0688907255578101	2	ATF4,KLF6	1.0	0	0.0	0.217282775299419	-0.217282775299419	0.0	0.0688907255578101	0.0688907255578101	-0.24828360180043355
GSE281048_Mixscale	TNFA	MAP3K7	HT29	-0.0436401890189952	-0.0436401890189952	1	CTSS	1.0	1	-0.11161260230714373	-0.10175263173049555	4	GBP1,IFIT1,IRF1,STAT1	1.0	2	-0.04627714771408679	-0.053183902493338396	6	ATF4,CASP3,DNAJB1,FOS,JUN,KLF6	0.5	0	0.0436401890189952	0.11161260230714373	-0.06797241328814854	0.39099696733978956	0.0	0.04627714771408679	-0.07260012805955722
GSE281048_Mixscale	TNFA	MAP3K7	K562			0			0	-0.14254443176532033	-0.14254443176532033	2	IRF1,STAT1	0.5	0	-0.005965497248294938	0.0196454729956419	5	ATF4,CASP3,DNAJB1,JUN,KLF6	0.6	0	0.0	0.14254443176532033	-0.14254443176532033	0.0	0.0	0.005965497248294938	-0.14314098149014984
GSE281048_Mixscale	TNFA	MAP3K7	MCF7	-0.108915203572958	-0.108915203572958	1	RFX5	1.0	0	-0.08842093153394046	-0.08842093153394046	2	IRF1,STAT1	1.0	0	-0.019525514736005823	0.0333931010955303	4	ATF4,DNAJB1,JUN,KLF6	0.75	0	0.108915203572958	0.08842093153394046	0.020494272039017547	1.0891520357295799	0.0	0.019525514736005823	0.018541720565416964
GSE281048_Mixscale	TNFA	MAPK14	A549	0.0697891210304815	0.0697891210304815	2	CTSS,RFX5	0.0	0	-0.019940549672251902	-0.027470797566767652	4	GBP1,IFIT1,IRF1,STAT1	0.75	0	-0.04056166218769148	-0.01397403355145155	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.16666666666666666	0	0.0	0.019940549672251902	-0.019940549672251902	0.0	0.0	0.04056166218769148	-0.02399671589102105
GSE281048_Mixscale	TNFA	MAPK14	BXPC3	-0.187687436809586	-0.187687436809586	1	CTSS	1.0	0	-0.15618042351005762	-0.0818535233097788	3	GBP1,IRF1,STAT1	1.0	1	0.1802847385806411	0.178074814289452	6	ATF4,CASP3,DNAJB1,HSP90AA1,JUN,KLF6	1.0	2	0.187687436809586	0.15618042351005762	0.031507013299528375	1.201734715474756	0.1802847385806411	0.1802847385806411	-0.049621119061760116
GSE281048_Mixscale	TNFA	MAPK14	HAP1			0			0	-0.162310940609363	-0.162310940609363	1	STAT1	1.0	0	-0.020246214244336567	-0.0509018640836039	3	ATF4,HSP90AA1,KLF6	0.3333333333333333	0	0.0	0.162310940609363	-0.162310940609363	0.0	0.0	0.020246214244336567	-0.16433556203379665
GSE281048_Mixscale	TNFA	MAPK14	HT29	0.165202833998874	0.165202833998874	1	CTSS	0.0	0	0.03815459763123405	0.0818643582627856	4	GBP1,IFIT1,IRF1,STAT1	0.25	0	-0.19425197289891266	-0.209133855356558	7	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.14285714285714285	0	0.0	0.0	0.0	0.0	0.0	0.19425197289891266	-0.01942519728989127
GSE281048_Mixscale	TNFA	MAPK14	K562	0.569926723659159	0.569926723659159	1	CTSS	0.0	0	0.134410968818586	0.134410968818586	2	IRF1,STAT1	0.5	0	-0.05864070198847506	-0.11373046750979314	6	ATF4,CASP3,DNAJB1,HSP90AA1,JUN,KLF6	0.3333333333333333	2	0.0	0.0	0.0	0.0	0.0	0.05864070198847506	-0.005864070198847507
GSE281048_Mixscale	TNFA	MAPK14	MCF7	-0.184957322625231	-0.184957322625231	1	RFX5	1.0	0	-0.07735944746755505	-0.07735944746755505	2	IRF1,STAT1	1.0	0	-0.0340325250727554	-0.0861168190264729	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	0.4	0	0.184957322625231	0.07735944746755505	0.10759787515767597	1.8495732262523101	0.0	0.0340325250727554	0.10419462265040043
GSE281048_Mixscale	TNFA	MAPK8	A549	0.1752968849829481	0.1752968849829481	2	CTSS,RFX5	0.0	0	0.057361498940442054	0.053623056563000704	4	GBP1,IFIT1,IRF1,STAT1	0.25	0	-0.019756548479034398	-0.009475010151188	5	ATF4,DNAJB1,FOS,JUN,KLF6	0.4	0	0.0	0.0	0.0	0.0	0.0	0.019756548479034398	-0.00197565484790344
GSE281048_Mixscale	TNFA	MAPK8	BXPC3	0.0939242265795228	0.0939242265795228	1	CTSS	0.0	0	0.12775606278026197	0.1130341882262075	4	GBP1,IFIT1,IRF1,STAT1	0.0	0	0.12429531727451334	0.101746101307467	5	ATF4,CASP3,DNAJB1,JUN,KLF6	0.8	0	0.0	0.0	0.0	0.0	0.12429531727451334	0.12429531727451334	-0.055932892773531
GSE281048_Mixscale	TNFA	MAPK8	HAP1			0			0	0.026282968783516	0.026282968783516	1	STAT1	0.0	0	0.0930249524814913	0.0930249524814913	2	ATF4,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.0930249524814913	0.0930249524814913	-0.04186122861667109
GSE281048_Mixscale	TNFA	MAPK8	HT29	-0.0177821963042479	-0.0177821963042479	1	CTSS	1.0	0	-0.08374371895322305	-0.065273403274659	4	GBP1,IFIT1,IRF1,STAT1	1.0	0	-0.028795014798805696	-0.010467219036073151	6	ATF4,CASP3,DNAJB1,FOS,JUN,KLF6	0.3333333333333333	0	0.0177821963042479	0.08374371895322305	-0.06596152264897515	0.177821963042479	0.0	0.028795014798805696	-0.06884102412885572
GSE281048_Mixscale	TNFA	MAPK8	K562			0			0	0.00441585448453485	0.00441585448453485	2	IRF1,STAT1	0.5	0	-0.00594885456461232	-0.0316742427726573	5	ATF4,CASP3,DNAJB1,JUN,KLF6	0.4	0	0.0	0.0	0.0	0.0	0.0	0.00594885456461232	-0.0005948854564612321
GSE281048_Mixscale	TNFA	MAPK8	MCF7	0.0423985555162818	0.0423985555162818	1	RFX5	0.0	0	0.0040102983884991	0.0040102983884991	2	IRF1,STAT1	0.5	0	-0.06096909552232822	-0.10053457327054395	4	ATF4,DNAJB1,JUN,KLF6	0.25	0	0.0	0.0	0.0	0.0	0.0	0.06096909552232822	-0.006096909552232823
GSE281048_Mixscale	TNFA	MAPK9	A549	0.1422176413126668	0.1422176413126668	2	CTSS,RFX5	0.0	0	-0.006886757705890379	0.03656656032071435	4	GBP1,IFIT1,IRF1,STAT1	0.25	0	-0.07632031559371008	-0.0836988407965623	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.16666666666666666	0	0.0	0.006886757705890379	-0.006886757705890379	0.0	0.0	0.07632031559371008	-0.014518789265261388
GSE281048_Mixscale	TNFA	MAPK9	BXPC3	0.0123821406575153	0.0123821406575153	1	CTSS	0.0	0	-0.005851731975162901	-0.0342978533518647	3	GBP1,IRF1,STAT1	0.6666666666666666	0	-0.1119902565768649	-0.131342371676171	7	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.2857142857142857	0	0.0	0.005851731975162901	-0.005851731975162901	0.0	0.0	0.1119902565768649	-0.01705075763284939
GSE281048_Mixscale	TNFA	MAPK9	HAP1			0			0	0.0329938208388532	0.0329938208388532	1	STAT1	0.0	0	0.0721736620258553	0.0589956620445045	3	ATF4,HSP90AA1,KLF6	1.0	0	0.0	0.0	0.0	0.0	0.0721736620258553	0.0721736620258553	-0.032478147911634885
GSE281048_Mixscale	TNFA	MAPK9	HT29	0.208205220152379	0.208205220152379	1	CTSS	0.0	0	0.09718586095564394	0.047626128542979304	4	GBP1,IFIT1,IRF1,STAT1	0.0	0	0.07726893076274657	0.0683044339604604	7	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.8571428571428571	0	0.0	0.0	0.0	0.0	0.07726893076274657	0.07726893076274657	-0.034771018843235954
GSE281048_Mixscale	TNFA	MAPK9	K562			0			0	-0.013679301082067401	-0.013679301082067401	2	IRF1,STAT1	1.0	0	-0.05251383494559234	-0.010228100316481054	6	ATF4,CASP3,DNAJB1,HSP90AA1,JUN,KLF6	0.5	0	0.0	0.013679301082067401	-0.013679301082067401	0.0	0.0	0.05251383494559234	-0.018930684576626635
GSE281048_Mixscale	TNFA	MAPK9	MCF7	0.029530366115945	0.029530366115945	1	RFX5	0.0	0	-0.0434812759797239	-0.0434812759797239	2	IRF1,STAT1	0.5	0	-0.08234765221827747	-0.0781664146187317	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	0.2	0	0.0	0.0434812759797239	-0.0434812759797239	0.0	0.0	0.08234765221827747	-0.05171604120155165
GSE281048_Mixscale	TNFA	MMP9	A549	0.004693291438906701	0.004693291438906701	2	CTSS,RFX5	0.5	0	0.006902467065725899	0.006902467065725899	2	GBP1,IRF1	0.5	1	0.021903846887743498	0.0453863453914014	3	DNAJB1,FOS,HSP90AA1	0.6666666666666666	0	0.0	0.0	0.0	0.0	0.021903846887743498	0.021903846887743498	-0.009856731099484574
GSE281048_Mixscale	TNFA	MMP9	BXPC3	-0.16473908698942	-0.16473908698942	1	CTSS	1.0	1	0.1877069983908555	0.1877069983908555	2	GBP1,IRF1	0.0	0	0.04567815926702564	0.0920143331155279	3	CASP3,DNAJB1,HSP90AA1	0.6666666666666666	1	0.16473908698942	0.0	0.16473908698942	1.6473908698942	0.04567815926702564	0.04567815926702564	0.14418391531925848
GSE281048_Mixscale	TNFA	MMP9	HAP1			0			0			0			0	0.0716773571735057	0.0716773571735057	1	HSP90AA1	1.0	0	0.0	0.0	0.0	0.0	0.0716773571735057	0.0716773571735057	-0.032254810728077565
GSE281048_Mixscale	TNFA	MMP9	HT29	0.0216660569228095	0.0216660569228095	1	CTSS	0.0	0	0.0353565462665926	0.0353565462665926	2	GBP1,IRF1	0.0	0	-0.0156257587332227	0.0014306477773518012	4	CASP3,DNAJB1,FOS,HSP90AA1	0.5	0	0.0	0.0	0.0	0.0	0.0	0.0156257587332227	-0.0015625758733222703
GSE281048_Mixscale	TNFA	MMP9	K562			0			0	-0.0260796922267015	-0.0260796922267015	1	IRF1	1.0	0	0.024323276795998234	0.0189091773213617	3	CASP3,DNAJB1,HSP90AA1	0.6666666666666666	0	0.0	0.0260796922267015	-0.0260796922267015	0.0	0.024323276795998234	0.024323276795998234	-0.037025166784900705
GSE281048_Mixscale	TNFA	MMP9	MCF7	-0.146383884968524	-0.146383884968524	1	RFX5	1.0	0	0.0494172352069291	0.0494172352069291	1	IRF1	0.0	0	-0.03150140625410609	-0.03150140625410609	2	DNAJB1,HSP90AA1	0.5	0	0.146383884968524	0.0	0.146383884968524	1.46383884968524	0.0	0.03150140625410609	0.1432337443431134
GSE281048_Mixscale	TNFA	MTF1	A549	0.044526473425454356	0.044526473425454356	2	CTSS,RFX5	0.5	1	0.07585000077258813	0.0755196518098094	3	GBP1,IRF1,STAT1	0.0	0	0.054953207468474076	0.0767365468827662	6	ATF4,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.6666666666666666	1	0.0	0.0	0.0	0.0	0.054953207468474076	0.054953207468474076	-0.024728943360813334
GSE281048_Mixscale	TNFA	MTF1	BXPC3	-0.0595834126522561	-0.0595834126522561	1	CTSS	1.0	0	-0.30179863311222965	-0.435271074263162	3	GBP1,IRF1,STAT1	0.6666666666666666	1	0.03539605806558902	0.012271786424640552	6	ATF4,CASP3,DNAJB1,HSP90AA1,JUN,KLF6	0.5	1	0.0595834126522561	0.30179863311222965	-0.24221522045997357	0.1974277087931636	0.03539605806558902	0.03539605806558902	-0.2581434465894886
GSE281048_Mixscale	TNFA	MTF1	HAP1			0			0	0.0391357984623564	0.0391357984623564	1	STAT1	0.0	0	0.18774919573361773	0.181962610947437	4	ATF4,DNAJB1,HSP90AA1,KLF6	0.75	2	0.0	0.0	0.0	0.0	0.18774919573361773	0.18774919573361773	-0.08448713808012798
GSE281048_Mixscale	TNFA	MTF1	HT29	0.0552259314907395	0.0552259314907395	1	CTSS	0.0	0	0.0269692716645422	0.0632081401518123	3	GBP1,IRF1,STAT1	0.3333333333333333	0	-0.04727380774764239	-0.0111508743472037	7	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,JUN,KLF6	0.42857142857142855	0	0.0	0.0	0.0	0.0	0.0	0.04727380774764239	-0.0047273807747642395
GSE281048_Mixscale	TNFA	MTF1	K562			0			0	0.09273607544981845	0.09273607544981845	2	IRF1,STAT1	0.5	0	0.01114679061808932	0.00031907231595075004	6	ATF4,CASP3,DNAJB1,HSP90AA1,JUN,KLF6	0.5	1	0.0	0.0	0.0	0.0	0.01114679061808932	0.01114679061808932	-0.005016055778140193
GSE281048_Mixscale	TNFA	MTF1	MCF7	-0.0913837305132907	-0.0913837305132907	1	RFX5	1.0	0	-0.0535159369594475	-0.0535159369594475	2	IRF1,STAT1	1.0	0	-0.050024425315127095	-0.0685613755858081	5	ATF4,DNAJB1,HSP90AA1,JUN,KLF6	0.2	1	0.0913837305132907	0.0535159369594475	0.0378677935538432	0.913837305132907	0.0	0.050024425315127095	0.032865351022330486
GSE281048_Mixscale	TNFA	MTOR	A549	-0.1767933723675889	-0.1767933723675889	2	CTSS,RFX5	1.0	0	0.076505464883024	0.0874853335697616	4	GBP1,IFIT1,IRF1,STAT1	0.25	0	-0.18313915400609695	-0.222409023014499	5	ATF4,DNAJB1,FOS,HSP90AA1,KLF6	0.2	0	0.1767933723675889	0.0	0.1767933723675889	1.767933723675889	0.0	0.18313915400609695	0.1584794569669792
GSE281048_Mixscale	TNFA	MTOR	BXPC3	-0.0894095416126117	-0.0894095416126117	1	CTSS	1.0	0	-0.20248774531038063	-0.171572188644816	3	GBP1,IRF1,STAT1	1.0	0	-0.18776491375637291	-0.17588263712636	5	ATF4,CASP3,DNAJB1,HSP90AA1,KLF6	0.0	0	0.0894095416126117	0.20248774531038063	-0.11307820369776893	0.44155532215325666	0.0	0.18776491375637291	-0.13185469507340622
GSE281048_Mixscale	TNFA	MTOR	HAP1			0			0	0.228928904039893	0.228928904039893	1	STAT1	0.0	0	-0.21935489140215816	-0.153483549682093	3	ATF4,HSP90AA1,KLF6	0.3333333333333333	0	0.0	0.0	0.0	0.0	0.0	0.21935489140215816	-0.021935489140215817
GSE281048_Mixscale	TNFA	MTOR	HT29	0.384167559136474	0.384167559136474	1	CTSS	0.0	0	0.14939135556098612	0.13488201000303301	4	GBP1,IFIT1,IRF1,STAT1	0.25	0	-0.02019250472330566	-0.0054803523295915	6	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,KLF6	0.5	0	0.0	0.0	0.0	0.0	0.0	0.02019250472330566	-0.002019250472330566
GSE281048_Mixscale	TNFA	MTOR	K562			0			0	-0.09792760401554851	-0.09792760401554851	2	IRF1,STAT1	0.5	0	0.07566565647175297	0.0823297805985035	5	ATF4,CASP3,DNAJB1,HSP90AA1,KLF6	0.6	0	0.0	0.09792760401554851	-0.09792760401554851	0.0	0.07566565647175297	0.07566565647175297	-0.13197714942783734
GSE281048_Mixscale	TNFA	MTOR	MCF7	-0.0473227712363944	-0.0473227712363944	1	RFX5	1.0	0	0.1181617852767812	0.1181617852767812	2	IRF1,STAT1	0.0	0	-0.13513774150196306	-0.126869325385554	4	ATF4,DNAJB1,HSP90AA1,KLF6	0.25	0	0.0473227712363944	0.0	0.0473227712363944	0.47322771236394395	0.0	0.13513774150196306	0.03380899708619809
GSE281048_Mixscale	TNFA	MYC	A549	0.166866603453509	0.166866603453509	2	CTSS,RFX5	0.0	0	0.182940641457787	0.18203987706555852	4	GBP1,IFIT1,IRF1,STAT1	0.0	0	0.02586722245380068	0.0735625901819383	5	ATF4,DNAJB1,FOS,JUN,KLF6	0.6	0	0.0	0.0	0.0	0.0	0.02586722245380068	0.02586722245380068	-0.011640250104210305
GSE281048_Mixscale	TNFA	MYC	BXPC3	0.0224119182756106	0.0224119182756106	1	CTSS	0.0	0	-0.049904767881405965	-0.0603963611802431	3	GBP1,IRF1,STAT1	0.6666666666666666	0	0.04231640566471264	0.0353033425438503	5	ATF4,CASP3,DNAJB1,JUN,KLF6	0.8	0	0.0	0.049904767881405965	-0.049904767881405965	0.0	0.04231640566471264	0.04231640566471264	-0.06894715043052665
GSE281048_Mixscale	TNFA	MYC	HAP1			0			0	-0.0893738397008683	-0.0893738397008683	1	STAT1	1.0	0	0.12644679018988544	0.12644679018988544	2	ATF4,KLF6	1.0	0	0.0	0.0893738397008683	-0.0893738397008683	0.0	0.12644679018988544	0.12644679018988544	-0.14627489528631676
GSE281048_Mixscale	TNFA	MYC	HT29	0.0885742612388434	0.0885742612388434	1	CTSS	0.0	0	0.05242471270155555	0.05455681201855554	4	GBP1,IFIT1,IRF1,STAT1	0.0	0	0.05835455001856038	0.0693948297295574	6	ATF4,CASP3,DNAJB1,FOS,JUN,KLF6	0.8333333333333334	0	0.0	0.0	0.0	0.0	0.05835455001856038	0.05835455001856038	-0.02625954750835217
GSE281048_Mixscale	TNFA	MYC	K562			0			0	-0.09859570197963524	-0.09859570197963524	2	IRF1,STAT1	1.0	0	-0.010324157297422375	-0.0968453729750709	5	ATF4,CASP3,DNAJB1,JUN,KLF6	0.4	0	0.0	0.09859570197963524	-0.09859570197963524	0.0	0.0	0.010324157297422375	-0.09962811770937748
GSE281048_Mixscale	TNFA	MYC	MCF7	-0.13294726554803	-0.13294726554803	1	RFX5	1.0	0	-0.200237457791744	-0.200237457791744	2	IRF1,STAT1	1.0	0	0.006398606970011302	-0.027782459126530653	4	ATF4,DNAJB1,JUN,KLF6	0.5	0	0.13294726554803	0.200237457791744	-0.06729019224371402	0.663948029575471	0.006398606970011302	0.006398606970011302	-0.07016956538021911
GSE281048_Mixscale	TNFA	NFAT5	A549	-0.0168904655772691	-0.0168904655772691	2	CTSS,RFX5	0.5	0	-0.025360527581282648	0.0336446534601712	4	GBP1,IFIT1,IRF1,STAT1	0.25	0	0.026488248518122905	-0.0080187423088824	5	ATF4,DNAJB1,FOS,HSP90AA1,KLF6	0.4	0	0.0168904655772691	0.025360527581282648	-0.008470062004013547	0.168904655772691	0.026488248518122905	0.026488248518122905	-0.020389773837168855
GSE281048_Mixscale	TNFA	NFAT5	BXPC3	0.165795756650394	0.165795756650394	1	CTSS	0.0	0	0.25796381786920347	0.3502164004721225	4	GBP1,IFIT1,IRF1,STAT1	0.25	0	0.1556864910000939	0.16320525861054602	6	ATF4,CASP3,DNAJB1,FOS,HSP90AA1,KLF6	0.8333333333333334	0	0.0	0.0	0.0	0.0	0.1556864910000939	0.1556864910000939	-0.07005892095004225
GSE281048_Mixscale	TNFA	NFAT5	HAP1			0			0	-0.33058138659132	-0.33058138659132	1	STAT1	1.0	0	-0.0540778947280226	0.0016098313559636	3	ATF4,HSP90AA1,KLF6	0.6666666666666666	0	0.0	0.33058138659132	-0.33058138659132	0.0	0.0	0.0540778947280226	-0.33598917606412226
