truth	pathology	severity	replicate	seed	n	b_plasma_auc	b_plasma_hedges_g	b_plasma_auc_ci_low	b_plasma_auc_ci_high	t_cell_auc	t_cell_hedges_g	b_plasma_residual_auc	t_cell_residual_auc	batch_guard_flag	coverage_flag	raw_pass	composition_adjusted_pass	guarded_clean_pass
synthetic_null	batch_response_correlated	1.0	50	47455	60	0.7588888888888888	0.9985845935958118	0.6358010286395703	0.8687782805429864	0.5833333333333334	0.2320404046383712	0.7544444444444445	0.5744444444444444	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	51	47456	60	0.6888888888888889	0.6211915684880892	0.5585248161764707	0.8342743176942634	0.5855555555555556	0.3189317252535527	0.7022222222222222	0.5788888888888889	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	52	47457	60	0.7366666666666667	0.7415829981555937	0.6129736911599657	0.8575137867647058	0.5833333333333334	0.22823140819054794	0.7444444444444445	0.5733333333333334	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	53	47458	60	0.7122222222222222	0.7720582560826716	0.5810064454064454	0.8418008207070707	0.56	0.21386418427139162	0.6922222222222222	0.5833333333333334	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	54	47459	60	0.7444444444444445	0.7287126885537102	0.6192021611314158	0.8694754464285714	0.5866666666666667	0.21410124138126882	0.75	0.5655555555555556	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	55	47460	60	0.6922222222222222	0.6839424829683788	0.5671491699606706	0.8157842043067227	0.5244444444444445	0.283490632666039	0.7144444444444444	0.5288888888888889	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	56	47461	60	0.7544444444444445	0.8883739787723727	0.624281118697479	0.852690861870332	0.6288888888888889	0.5127302243810703	0.7388888888888889	0.5777777777777777	True	False	True	True	False
synthetic_null	batch_response_correlated	1.0	57	47462	60	0.79	1.1149808995792434	0.6970262946929614	0.8880285714285715	0.6788888888888889	0.6583142787586419	0.7477777777777778	0.6533333333333333	True	False	True	True	False
synthetic_null	batch_response_correlated	1.0	58	47463	60	0.7288888888888889	0.8376827144095075	0.5992946308592761	0.8454205943111394	0.6544444444444445	0.6415889748955765	0.7177777777777777	0.6422222222222222	True	False	True	True	False
synthetic_null	batch_response_correlated	1.0	59	47464	60	0.7344444444444445	0.8392122717367988	0.6059676569736057	0.8805944196428571	0.7022222222222222	0.6810122890913675	0.7666666666666667	0.6755555555555556	True	False	True	True	False
synthetic_null	batch_response_correlated	1.0	60	47465	60	0.7755555555555556	1.0133023113480948	0.6573485863095238	0.8789144219977554	0.7022222222222222	0.6715247744011913	0.7811111111111111	0.6888888888888889	True	False	True	True	False
synthetic_null	batch_response_correlated	1.0	61	47466	60	0.7355555555555555	0.9218970293006208	0.5826285714285714	0.8509888219052916	0.6666666666666666	0.5397808332246344	0.75	0.6733333333333333	True	False	True	True	False
synthetic_null	batch_response_correlated	1.0	62	47467	60	0.7822222222222223	1.0626022036238685	0.6612193920630453	0.8943646876158695	0.6588888888888889	0.4773144397473008	0.7944444444444444	0.6611111111111111	True	False	True	True	False
synthetic_null	batch_response_correlated	1.0	63	47468	60	0.7322222222222222	0.8843770030378103	0.5747684771825396	0.8528857142857144	0.6611111111111111	0.5843170882418405	0.7188888888888889	0.6488888888888888	True	False	True	True	False
synthetic_null	batch_response_correlated	1.0	64	47469	60	0.7722222222222223	0.9987252101652982	0.6314981216269105	0.8889345867606737	0.5344444444444445	0.12680660667833263	0.7633333333333333	0.5177777777777778	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	65	47470	60	0.69	0.7323060641757769	0.5794771968854282	0.8265828125000001	0.6222222222222222	0.4646212881322388	0.6866666666666666	0.6611111111111111	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	66	47471	60	0.8122222222222222	1.1697371167973736	0.6832222222222223	0.9156745230078563	0.63	0.4736494249057289	0.8111111111111111	0.6211111111111111	True	False	True	True	False
synthetic_null	batch_response_correlated	1.0	67	47472	60	0.6277777777777778	0.46318499801910024	0.4842076381164257	0.7613627450980391	0.5855555555555556	0.2686649319986582	0.63	0.6022222222222222	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	68	47473	60	0.6611111111111111	0.6838935871373092	0.48436004784688996	0.7843437152391546	0.4822222222222222	-0.10458315580647669	0.6988888888888889	0.5066666666666667	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	69	47474	60	0.7777777777777778	1.032719071776863	0.6440867003367003	0.8959903364849834	0.7166666666666667	0.7400473535480817	0.76	0.6866666666666666	True	False	True	True	False
synthetic_null	batch_response_correlated	1.0	70	47475	60	0.6855555555555556	0.5771132193036577	0.5321601744127785	0.8287162191685736	0.5155555555555555	0.08384393517624247	0.6733333333333333	0.5077777777777778	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	71	47476	60	0.6066666666666667	0.35459219315351104	0.46933814108930555	0.7477772409548458	0.7011111111111111	0.746311516474691	0.6033333333333334	0.71	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	72	47477	60	0.7466666666666667	0.8567802455239437	0.6227579365079365	0.8571802637851583	0.6455555555555555	0.5178617883417868	0.7022222222222222	0.6688888888888889	True	False	True	True	False
synthetic_null	batch_response_correlated	1.0	73	47478	60	0.7022222222222222	0.6724476579062011	0.5424832989035436	0.8215525793650794	0.5433333333333333	0.13489277060792626	0.6844444444444444	0.5355555555555556	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	74	47479	60	0.7877777777777778	1.1208388077788642	0.6459183006535948	0.88726203146493	0.6	0.436449672153563	0.7911111111111111	0.5722222222222222	True	False	True	True	False
synthetic_null	batch_response_correlated	1.0	75	47480	60	0.7455555555555555	0.9475940217610218	0.6028788704033802	0.8442512605042017	0.6055555555555555	0.28231931527075643	0.7522222222222222	0.6233333333333333	True	False	True	True	False
synthetic_null	batch_response_correlated	1.0	76	47481	60	0.7433333333333333	0.9377509800759843	0.5756800290847606	0.8649339447102605	0.5566666666666666	0.20967864269257513	0.7177777777777777	0.5533333333333333	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	77	47482	60	0.7577777777777778	0.9975045003058048	0.6376057411448716	0.8685681458930976	0.7511111111111111	0.9573292079905713	0.7544444444444445	0.75	True	False	True	True	False
synthetic_null	batch_response_correlated	1.0	78	47483	60	0.6711111111111111	0.5336228280073411	0.5218685177669552	0.817630700778643	0.6744444444444444	0.5604599921278928	0.6666666666666666	0.6911111111111111	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	79	47484	60	0.8033333333333333	1.1940192596637396	0.7068879585326954	0.9102536713864838	0.7466666666666667	0.8957968381757243	0.7511111111111111	0.7344444444444445	True	False	True	True	False
synthetic_null	batch_response_correlated	1.0	80	47485	60	0.6322222222222222	0.4127697550794302	0.49071180555555555	0.7768088057104839	0.5922222222222222	0.31010698615605614	0.6144444444444445	0.5944444444444444	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	81	47486	60	0.6888888888888889	0.6647679334770585	0.5568574823132115	0.8210178928968695	0.5544444444444444	0.19670542363912483	0.6711111111111111	0.5577777777777778	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	82	47487	60	0.6944444444444444	0.6056959231110048	0.5621746906753301	0.7988800581771169	0.5544444444444444	0.21604732338631574	0.6888888888888889	0.5488888888888889	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	83	47488	60	0.6433333333333333	0.45690455124751345	0.5048242424242425	0.7936274369835532	0.6566666666666666	0.4581265522935898	0.6222222222222222	0.6588888888888889	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	84	47489	60	0.7833333333333333	0.9440737011826711	0.65167572103925	0.8979637325637326	0.5366666666666666	0.13392322250462957	0.7688888888888888	0.53	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	85	47490	60	0.6855555555555556	0.6576587965489151	0.5419870226177235	0.797759104858573	0.5933333333333334	0.29932752951464914	0.6855555555555556	0.5855555555555556	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	86	47491	60	0.7033333333333334	0.7865314036412607	0.57265556719768	0.8457452725250278	0.6533333333333333	0.5288557414993333	0.6922222222222222	0.6388888888888888	True	False	True	True	False
synthetic_null	batch_response_correlated	1.0	87	47492	60	0.7055555555555556	0.7887013239208962	0.5882319931339539	0.8333710407239819	0.5866666666666667	0.32585712095783803	0.7044444444444444	0.6344444444444445	True	False	False	False	False
synthetic_null	batch_response_correlated	1.0	88	47493	60	0.7288888888888889	0.8487476610105634	0.5788397435897435	0.8586489898989899	0.6033333333333334	0.24572554597974516	0.7344444444444445	0.6033333333333334	True	False	True	True	False
synthetic_null	batch_response_correlated	1.0	89	47494	60	0.65	0.5954483011942687	0.49646493212669685	0.7970193602693604	0.5188888888888888	0.14163770365811876	0.6577777777777778	0.5122222222222222	True	False	False	False	False
synthetic_null	timepoint_jitter	0.0	0	47495	60	0.48777777777777775	-0.00903729445650233	0.3581333941004408	0.6342857142857142	0.5422222222222223	0.023262699681114957	0.5233333333333333	0.5288888888888889	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	1	47496	60	0.5311111111111111	0.07803630119616144	0.3761131696428572	0.6572879464285715	0.43333333333333335	-0.2992661458294397	0.5322222222222223	0.5588888888888889	True	False	False	False	False
synthetic_null	timepoint_jitter	0.0	2	47497	60	0.5588888888888889	0.15702329487573807	0.4013107218520641	0.7165569998410933	0.4777777777777778	-0.011218474165182154	0.53	0.5555555555555556	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	3	47498	60	0.4866666666666667	-0.07804083278148936	0.35052287581699343	0.6528033088235294	0.5455555555555556	0.16591045111960573	0.5288888888888889	0.57	True	False	False	False	False
synthetic_null	timepoint_jitter	0.0	4	47499	60	0.6266666666666667	0.48121796116605364	0.4564597388051872	0.7430703962127766	0.46111111111111114	-0.1435746916253718	0.6355555555555555	0.5366666666666666	True	False	False	False	False
synthetic_null	timepoint_jitter	0.0	5	47500	60	0.45	-0.1292255397054686	0.30511734997029116	0.5889291101055807	0.4888888888888889	-0.03903653774945499	0.53	0.5033333333333333	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	6	47501	60	0.43444444444444447	-0.2626432859009714	0.31208965773809527	0.5833611111111111	0.57	0.21169746912824244	0.5633333333333334	0.5777777777777777	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	7	47502	60	0.5822222222222222	0.317514491473802	0.416986758645766	0.7328956228956229	0.5722222222222222	0.2437256027247631	0.5733333333333334	0.5755555555555556	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	8	47503	60	0.6	0.3015652248589325	0.4676970598845599	0.7463775039861997	0.5244444444444445	0.18688562807402412	0.5966666666666667	0.5088888888888888	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	9	47504	60	0.5777777777777777	0.40606941157990106	0.44420349527016195	0.6986004784688995	0.5188888888888888	0.034619258576179694	0.6066666666666667	0.5244444444444445	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	10	47505	60	0.47	-0.12136756009623474	0.3125440658049353	0.6257550420168068	0.5188888888888888	0.055139005212061484	0.5455555555555556	0.5311111111111111	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	11	47506	60	0.5177777777777778	0.18092140064475673	0.36907239057239055	0.6503852319570768	0.45555555555555555	-0.1362146230043643	0.52	0.54	True	False	False	False	False
synthetic_null	timepoint_jitter	0.0	12	47507	60	0.4911111111111111	-0.0849640431097725	0.32192818802473533	0.6187891476034859	0.5411111111111111	0.03626444018213586	0.5222222222222223	0.5311111111111111	True	False	False	False	False
synthetic_null	timepoint_jitter	0.0	13	47508	60	0.4688888888888889	-0.13203908907765136	0.3336557998992782	0.627621601534645	0.3	-0.7418245346245077	0.5	0.6433333333333333	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	14	47509	60	0.5211111111111111	0.007247164456816572	0.3816301339285714	0.6609010011123471	0.4288888888888889	-0.2591782973497	0.5122222222222222	0.5566666666666666	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	15	47510	60	0.5588888888888889	0.2659145053968876	0.42415031897926636	0.7059790614478114	0.5855555555555556	0.3229546511512729	0.55	0.5855555555555556	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	16	47511	60	0.5611111111111111	0.23735532090508565	0.39708984582668794	0.7089328703703703	0.36	-0.4321400543294034	0.5577777777777778	0.64	True	False	False	False	False
synthetic_null	timepoint_jitter	0.0	17	47512	60	0.3888888888888889	-0.3751491177901846	0.23294683257918553	0.5288484136310224	0.4088888888888889	-0.3501623761759727	0.6344444444444445	0.5633333333333334	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	18	47513	60	0.4266666666666667	-0.3191448538807866	0.2712643380781968	0.5665263270718608	0.46444444444444444	-0.08303991406308393	0.58	0.54	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	19	47514	60	0.4911111111111111	0.02507220344342305	0.34200646917627775	0.6494107799369748	0.43	-0.25739640339309755	0.5322222222222223	0.5677777777777778	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	20	47515	60	0.4022222222222222	-0.3541402755918813	0.2734479166666667	0.5567408532643827	0.4888888888888889	-0.16601728192854695	0.6055555555555555	0.5266666666666666	True	False	False	False	False
synthetic_null	timepoint_jitter	0.0	21	47516	60	0.5822222222222222	0.3028585039696377	0.459755291005291	0.719924900683299	0.44555555555555554	-0.3036029363473567	0.5822222222222222	0.5555555555555556	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	22	47517	60	0.5844444444444444	0.22890789928989347	0.41959623015873015	0.7405756613756613	0.5133333333333333	0.032334005706281234	0.57	0.5044444444444445	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	23	47518	60	0.5211111111111111	0.10147747669877304	0.35744522680264373	0.6597557773109244	0.5122222222222222	-0.12973826848334735	0.5311111111111111	0.51	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	24	47519	60	0.4288888888888889	-0.2823698620015895	0.2965799487934905	0.603519560543081	0.40444444444444444	-0.3966618267041293	0.5311111111111111	0.5822222222222222	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	25	47520	60	0.5122222222222222	0.06143406005154328	0.3703559510567297	0.653815276145711	0.5244444444444445	0.13174365628671414	0.5022222222222222	0.5266666666666666	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	26	47521	60	0.4533333333333333	-0.21855481328317175	0.3000591244736215	0.5995773453638964	0.48	-0.019048005574272227	0.5433333333333333	0.51	True	False	False	False	False
synthetic_null	timepoint_jitter	0.0	27	47522	60	0.6177777777777778	0.33627288093905305	0.4909719717011383	0.7601868872549019	0.41333333333333333	-0.39690403647361505	0.6233333333333333	0.5711111111111111	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	28	47523	60	0.44555555555555554	-0.1749691772809908	0.2976846240179573	0.5938052398989899	0.38555555555555554	-0.3346476154849255	0.5322222222222223	0.5955555555555555	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	29	47524	60	0.4922222222222222	0.02740797011160616	0.34838218936072757	0.6533184711407738	0.4022222222222222	-0.3459521360978797	0.5511111111111111	0.5933333333333334	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	30	47525	60	0.6211111111111111	0.3423461480623649	0.4951701627280049	0.7756182440925088	0.4111111111111111	-0.20587863714595073	0.6477777777777778	0.5833333333333334	True	False	False	False	False
synthetic_null	timepoint_jitter	0.0	31	47526	60	0.4255555555555556	-0.27013064505825307	0.2973213346260221	0.5903800904977377	0.56	0.09734503997669836	0.5811111111111111	0.5722222222222222	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	32	47527	60	0.47333333333333333	0.06930291033045685	0.35164930555555557	0.6285557448090471	0.4622222222222222	-0.0910402735418439	0.5511111111111111	0.5877777777777777	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	33	47528	60	0.5755555555555556	0.21768794531212954	0.42199468644781146	0.7289077441077443	0.4411111111111111	-0.23526591873148064	0.5922222222222222	0.5544444444444444	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	34	47529	60	0.4811111111111111	-0.11693648642407468	0.3312303654100529	0.6277835160760634	0.4477777777777778	-0.324573086525272	0.5333333333333333	0.5766666666666667	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	35	47530	60	0.4	-0.2805680664847113	0.23897624745789373	0.5554330065359477	0.44	-0.2200126946130611	0.59	0.5533333333333333	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	36	47531	60	0.4666666666666667	-0.15700400643251528	0.321234918630752	0.6152947719688543	0.35888888888888887	-0.5465108209380908	0.5722222222222222	0.6022222222222222	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	37	47532	60	0.47555555555555556	-0.0377274734126953	0.3179835310839204	0.6130382344470047	0.4766666666666667	-0.010286372486794057	0.5144444444444445	0.5366666666666666	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	38	47533	60	0.4866666666666667	-0.09044874206291346	0.3388622334455668	0.6250972222222222	0.5466666666666666	0.1310365501368268	0.5077777777777778	0.5488888888888889	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	39	47534	60	0.4866666666666667	-0.0479656417587043	0.3303110226640712	0.6663417410714285	0.39444444444444443	-0.3454017415443813	0.5166666666666667	0.6144444444444445	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	40	47535	60	0.4577777777777778	-0.16114755289091842	0.3368003090659341	0.6058779761904762	0.5433333333333333	0.19337724307820814	0.5555555555555556	0.5488888888888889	True	False	False	False	False
synthetic_null	timepoint_jitter	0.0	41	47536	60	0.43	-0.2638974285987036	0.27409384426847666	0.5846552054772164	0.46555555555555556	-0.08873881166753377	0.5633333333333334	0.5177777777777778	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	42	47537	60	0.5133333333333333	-0.08607459958418603	0.36467755043950817	0.651624503968254	0.37222222222222223	-0.4271979710101306	0.5088888888888888	0.6555555555555556	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	43	47538	60	0.5477777777777778	0.13381170036620524	0.4106076024159664	0.6858740103382844	0.6077777777777778	0.30370929412507475	0.5511111111111111	0.62	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	44	47539	60	0.45555555555555555	-0.18669072498851474	0.3068687430478309	0.6000112233445567	0.53	0.13271931693799885	0.5511111111111111	0.5355555555555556	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	45	47540	60	0.5055555555555555	0.13681499762970636	0.3597932742808662	0.6363916947250281	0.5466666666666666	0.15346691126959955	0.5277777777777778	0.5688888888888889	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	46	47541	60	0.5122222222222222	0.020160114225492597	0.353318621482684	0.6577357466029341	0.5355555555555556	0.17250277219278562	0.5122222222222222	0.5288888888888889	True	False	False	False	False
synthetic_null	timepoint_jitter	0.0	47	47542	60	0.4722222222222222	-0.08479046988252223	0.31806824702157754	0.6011201800391588	0.5522222222222222	0.23301902685672565	0.5222222222222223	0.5466666666666666	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	48	47543	60	0.4211111111111111	-0.3101245904758643	0.2657540580334698	0.5558815461159211	0.5622222222222222	0.2956285704577119	0.6388888888888888	0.5833333333333334	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	49	47544	60	0.5488888888888889	0.11490056857831606	0.37825076158409493	0.6767689098998888	0.5677777777777778	0.3174901681378633	0.5422222222222223	0.5722222222222222	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	50	47545	60	0.5266666666666666	0.08908658150911042	0.363678841311396	0.6908602586239574	0.43666666666666665	-0.1425496739267889	0.5344444444444445	0.5566666666666666	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	51	47546	60	0.5977777777777777	0.3128131393004886	0.44776881105006106	0.7452861952861953	0.5455555555555556	0.13785649700809693	0.61	0.5444444444444444	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	52	47547	60	0.5055555555555555	-0.08295546760504122	0.3596340705358895	0.6663236929922136	0.51	-0.006716019018318252	0.5	0.5455555555555556	True	False	False	False	False
synthetic_null	timepoint_jitter	0.0	53	47548	60	0.5833333333333334	0.2721448861146711	0.4241411334437402	0.7352079846079846	0.5433333333333333	0.16688391373389405	0.5555555555555556	0.5455555555555556	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	54	47549	60	0.5744444444444444	0.2691734756826444	0.4284603077342048	0.6909319196428572	0.4866666666666667	-0.0665712351527736	0.5877777777777777	0.5122222222222222	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	55	47550	60	0.6077777777777778	0.3692378366744551	0.44672961787607146	0.7553128928638755	0.43666666666666665	-0.16337949539709262	0.5844444444444444	0.5633333333333334	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	56	47551	60	0.6044444444444445	0.33692255180788977	0.46860532407407407	0.7434924107142857	0.5366666666666666	0.12797835886783687	0.6177777777777778	0.55	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	57	47552	60	0.5888888888888889	0.21383047555441376	0.41821730375651944	0.7318382859261614	0.5355555555555556	0.2234788108889711	0.5911111111111111	0.5477777777777778	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	58	47553	60	0.5733333333333334	0.16669562890181627	0.4363876863876864	0.7198882935404418	0.5244444444444445	0.05032116415586523	0.5833333333333334	0.5277777777777778	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	59	47554	60	0.5366666666666666	0.23497529230756226	0.3720194327731093	0.6651390520955738	0.43444444444444447	-0.10490757465080017	0.5455555555555556	0.5688888888888889	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	60	47555	60	0.3988888888888889	-0.28948661041838347	0.26039047619047617	0.5601133557800225	0.52	-0.05657089381322659	0.6	0.5355555555555556	True	False	False	False	False
synthetic_null	timepoint_jitter	0.0	61	47556	60	0.56	0.2602456517754602	0.41393787214552114	0.7077727297779381	0.5688888888888889	0.10743847613188098	0.5477777777777778	0.5744444444444444	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	62	47557	60	0.5088888888888888	0.02323317851805736	0.3503518106538129	0.6453917899230399	0.4255555555555556	-0.21125182397087364	0.5044444444444445	0.5733333333333334	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	63	47558	60	0.5366666666666666	0.1421479261148364	0.40219885169829556	0.6798815359477125	0.5588888888888889	0.24849852810963585	0.5166666666666667	0.5622222222222222	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	64	47559	60	0.47	-0.17220218047010488	0.309637389520202	0.6299542202397227	0.37666666666666665	-0.4253704114665481	0.5133333333333333	0.6055555555555555	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	65	47560	60	0.4388888888888889	-0.17878555486194375	0.28775111607142856	0.5595383759733037	0.36	-0.4898073408714895	0.5711111111111111	0.6388888888888888	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	66	47561	60	0.6444444444444445	0.4851313861238286	0.5169927241766322	0.7714484126984127	0.6777777777777778	0.6611248209256013	0.5866666666666667	0.6055555555555555	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	67	47562	60	0.46555555555555556	-0.04866295296218472	0.33207288524384115	0.628587319243604	0.48444444444444446	0.033946668271395135	0.5333333333333333	0.5055555555555555	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	68	47563	60	0.4066666666666667	-0.28400020295822537	0.2766281365239699	0.5107421875000002	0.47888888888888886	-0.08705829110257633	0.5922222222222222	0.5311111111111111	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	69	47564	60	0.42444444444444446	-0.19699375629288143	0.2821357861738987	0.574095486212751	0.5788888888888889	0.2586328529463046	0.5455555555555556	0.5688888888888889	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	70	47565	60	0.6744444444444444	0.5861176422904006	0.50725	0.8070899416487652	0.5944444444444444	0.24285629814656046	0.6744444444444444	0.5966666666666667	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	71	47566	60	0.5277777777777778	0.03138303810878531	0.3762443438914027	0.6848798460798461	0.5077777777777778	0.00601842007976698	0.5144444444444445	0.5188888888888888	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	72	47567	60	0.49777777777777776	-0.10398691922767866	0.37384112899967675	0.6413473173884939	0.5133333333333333	0.06648912555081062	0.5066666666666667	0.5144444444444445	True	False	False	False	False
synthetic_null	timepoint_jitter	0.0	73	47568	60	0.4711111111111111	-0.09477336907408355	0.32469308035714284	0.6043251046562867	0.51	0.059631980080801714	0.5266666666666666	0.5044444444444445	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	74	47569	60	0.4688888888888889	-0.11103841888797414	0.33034821428571426	0.5916819852941176	0.5344444444444445	0.11852501695769088	0.5333333333333333	0.5144444444444445	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	75	47570	60	0.3622222222222222	-0.5119209698193034	0.2238152637485971	0.4992345015131474	0.4677777777777778	-0.12531196535848677	0.6455555555555555	0.5422222222222223	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	76	47571	60	0.46555555555555556	-0.07662396840696624	0.3252829244829245	0.6217833333333335	0.5566666666666666	0.20576104622791588	0.5144444444444445	0.5722222222222222	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	77	47572	60	0.5144444444444445	-0.018020573496023713	0.3757174895974952	0.6413714285714286	0.5388888888888889	0.21186408578220922	0.5211111111111111	0.5233333333333333	True	False	False	False	False
synthetic_null	timepoint_jitter	0.0	78	47573	60	0.5411111111111111	0.06555195784567559	0.3894140309581486	0.6894327966352438	0.5966666666666667	0.3069877696748184	0.5333333333333333	0.5877777777777777	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	79	47574	60	0.5622222222222222	0.2585535481139155	0.43426186503522435	0.7161199095022625	0.43444444444444447	-0.11220098038791367	0.5566666666666666	0.5533333333333333	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	80	47575	60	0.47333333333333333	-0.13412618359240358	0.32327365847965994	0.6151648065476191	0.4033333333333333	-0.3598931945651186	0.5077777777777778	0.5633333333333334	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	81	47576	60	0.5366666666666666	0.1297535160594627	0.3981778348965849	0.6854470681709837	0.55	0.1535515523781981	0.5388888888888889	0.5511111111111111	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	82	47577	60	0.5755555555555556	0.24793350646905146	0.4206195946392025	0.713443185275726	0.42444444444444446	-0.27071695298156057	0.5544444444444444	0.5788888888888889	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	83	47578	60	0.45444444444444443	-0.12032801288382844	0.32453130553656867	0.5996421568627451	0.46444444444444444	-0.08066004871486095	0.5455555555555556	0.5311111111111111	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	84	47579	60	0.5488888888888889	0.2884754318278057	0.3952380952380952	0.6889225589225589	0.48777777777777775	-0.10403429713745402	0.5311111111111111	0.5155555555555555	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	85	47580	60	0.38222222222222224	-0.5033007916322983	0.2403709131890298	0.5301057800224468	0.45222222222222225	-0.07448778664096055	0.6411111111111111	0.57	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	86	47581	60	0.6977777777777778	0.6828017913774863	0.553475	0.8435669642857144	0.47444444444444445	-0.07027040456819267	0.6822222222222222	0.5355555555555556	False	False	False	False	False
synthetic_null	timepoint_jitter	0.0	87	47582	60	0.43555555555555553	-0.21690291936722608	0.2994063812730479	0.5970121972313736	0.5244444444444445	0.11520513096012801	0.5333333333333333	0.5177777777777778	False	False	False	False	False
