gene	n_contexts_compared	c15_trend_contexts_tested	c15_trend_positive_context_count	c15_trend_positive_disease_count	c15_trend_negative_context_count	c15_strict_positive_context_count	c15_strict_positive_disease_count	c15_myeloid_positive_context_count	c15_state_pearson_r	c15_state_pearson_p	c15_state_spearman_r	c15_state_spearman_p	best_c15_context_delta	best_c15_context	positive_c15_contexts	negative_c15_contexts	contrast_state_score
APC2	9	2	0	0	1	0	0	0	0.19391825942412394	0.6171239743064894	0.2333333333333333	0.5456987782182728				t1d_acinar_cell	-1.112163481151752
ADAMTSL5	12	3	1	1	0	1	1	0	-0.1276923953626325	0.6924893051753791	-0.2517482517482518	0.4299187850328841	1.717299064116086	t1d_stellate_cell	t1d_stellate_cell		2.244615209274735
PLK5	8	3	0	0	0	0	0	0	0.04322353156316365	0.9190567634760459	0.09523809523809526	0.8225054302036114					0.0864470631263273
ONECUT3	9	2	0	0	0	0	0	0	0.14839312846813513	0.7031885844264422	0.09999999999999999	0.797971695234851					0.29678625693627025
CSNK1G2-AS1	1	0	0	0	0	0	0	0									0.0
AMH	12	4	0	0	1	0	0	0	-0.3010954417924556	0.34159258957024236	-0.3706293706293707	0.23562100351264567				t1d_acinar_cell	-2.1021908835849112
ZNF554	15	5	1	1	0	1	1	0	0.11386753525742363	0.6861638630409658	-0.0857142857142857	0.7613341261907666	1.133523791473275	t1d_endothelial_cell	t1d_endothelial_cell		2.7277350705148473
TLE2	15	5	0	0	0	0	0	0	0.22169436969994177	0.42714501235254004	0.2785714285714285	0.3147094732307908					0.44338873939988355
KF456478.1	4	0	0	0	0	0	0	0	-0.8817514418483493	0.11824855815165058	-0.39999999999999997	0.6					-1.7635028836966986
CELF5	11	3	1	1	0	0	0	0	0.4982965674551352	0.11876154329743518	0.5363636363636364	0.08895341813596266	1.078956152309016	t1d_ductal_cell	t1d_ductal_cell		1.9965931349102704
C19ORF71	4	0	0	0	0	0	0	0	-0.1964002167018553	0.8035997832981447	-0.19999999999999998	0.8					-0.3928004334037106
TBXA2R	11	2	0	0	0	0	0	0	0.5102016570488974	0.10883465560201226	0.5090909090909091	0.10973723224165632					1.0204033140977948
CREB3L3	6	1	0	0	0	0	0	0	0.08426843139217538	0.8738965550782448	-0.2571428571428572	0.6227871720116619					0.16853686278435076
AC104521.1	4	0	0	0	0	0	0	0	-0.20559017750912778	0.7944098224908722	0.39999999999999997	0.6					-0.41118035501825556
PLIN4	12	5	0	0	0	0	0	0	0.0624973145429962	0.8469961876791394	0.17482517482517487	0.5868236643627043					0.1249946290859924
PTPRS	15	5	0	0	2	0	0	0	-0.15065703220461676	0.5919950595295719	-0.07857142857142857	0.7807545523090464				t1d_acinar_cell;t1d_stellate_cell	-3.3013140644092336
CATSPERD	11	4	0	0	0	0	0	0	0.47318907643008284	0.14155531616398542	0.41913548377194887	0.1994391193668118					0.9463781528601657
NRTN	13	5	0	0	0	0	0	0	0.29337236575157655	0.3306411365250083	0.4725274725274725	0.10298105029992853					0.5867447315031531
SLC25A41	10	2	0	0	0	0	0	0	-0.19814576575626763	0.5831767588892862	-0.10303030303030303	0.7769984634438898					-0.39629153151253527
CRB3	13	5	0	0	0	0	0	0	0.71810513616436	0.0057002032801300884	0.6538461538461539	0.015348516732105471					1.43621027232872
AC119396.2	4	0	0	0	0	0	0	0	0.05977575979751357	0.9402242402024865	0.0	1.0					0.11955151959502713
TEX45	2	0	0	0	0	0	0	0									0.0
CAMSAP3	12	4	0	0	1	0	0	0	0.508165758213136	0.09163398828787124	0.4055944055944056	0.19083587400450036				t1d_acinar_cell	-0.48366848357372794
PRR36	12	5	0	0	0	0	0	0	0.14370343526140472	0.6559129749906658	-0.034965034965034975	0.9140933424107599					0.28740687052280944
LRRC8E	14	4	0	0	1	0	0	0	-0.16372346362757173	0.5759710636963831	-0.3142857142857143	0.27380490296286775				t1d_acinar_cell	-1.8274469272551435
KANK3	15	5	0	0	1	0	0	0	-0.08801050975172875	0.7551184164953499	-0.125	0.6571356681869506				t1d_ductal_cell	-1.6760210195034575
MBD3L1	4	0	0	0	0	0	0	0	-0.8103222520450395	0.1896777479549605	-0.19999999999999998	0.8					-1.620644504090079
MUC16	8	2	0	0	1	0	0	0	-0.5053575922235292	0.20142107644585802	-0.8571428571428572	0.006530017254715293				t1d_ductal_cell	-2.5107151844470583
OR7D2	9	2	0	0	0	0	0	0	0.202657698522092	0.6010191368200494	0.15	0.7000942309691418					0.405315397044184
ZNF426-DT	10	4	0	0	0	0	0	0	0.3047873639811102	0.3918372872808017	0.09090909090909088	0.8027717312071619					0.6095747279622205
ELAVL3	13	4	0	0	1	0	0	0	0.28564871789932206	0.34411585186351473	0.30769230769230765	0.30644705251252874				t1d_stellate_cell	-0.9287025642013559
ZNF491	15	5	0	0	1	0	0	0	-0.19415232074774683	0.48808564379325364	-0.3142857142857143	0.2539400163236716				sjogren_gland_apc	-1.8883046414954936
ZNF878	13	3	0	0	0	0	0	0	0.12605774946011972	0.6815456500678682	0.03846153846153846	0.9007243023389339					0.25211549892023943
ZNF625-ZNF20	7	2	0	0	0	0	0	0	0.31942455191144453	0.48496389360116204	0.12613124477737825	0.7875721594074739					0.6388491038228891
ZNF709	14	4	1	1	0	1	1	0	0.2832835572822859	0.3263808115255307	0.24835164835164836	0.3919195389384575	0.7983460782811838	t1d_stellate_cell	t1d_stellate_cell		3.0665671145645716
BEST2	8	2	0	0	0	0	0	0	0.5734485547857865	0.1372479976844413	0.9523809523809524	0.0002604000243872511					1.146897109571573
THSD8	6	0	0	0	0	0	0	0	-0.2216481197164783	0.6729723725336293	-0.028571428571428574	0.9571545189504373					-0.4432962394329566
MAST1	14	5	0	0	1	0	0	0	0.030131110515115828	0.9185574284013953	0.01978021978021978	0.9464892274080116				t1d_acinar_cell	-1.4397377789697683
SYCE2	11	5	0	0	1	0	0	0	-0.703679992738833	0.015673589493584973	-0.7636363636363637	0.006233059747904752				t1d_stellate_cell	-2.907359985477666
DAND5	14	4	0	0	0	0	0	0	0.18382698685860557	0.5292917371031873	0.13406593406593406	0.6477195279851133					0.36765397371721115
C19ORF57	7	0	0	0	0	0	0	0	-0.12094465490746525	0.7961763613845653	-0.28571428571428575	0.5345092286010408					-0.2418893098149305
PALM3	11	4	1	1	0	1	1	0	0.8275130742300347	0.001667111602077506	0.7636363636363637	0.006233059747904752	1.432898308123954	t1d_endothelial_cell	t1d_endothelial_cell		4.1550261484600695
C19ORF67	8	2	0	0	0	0	0	0	-0.2360617588991607	0.5735525340743703	-0.2142857142857143	0.6103444156452668					-0.4721235177983214
PTGER1	12	4	0	0	1	0	0	0	-0.107507879549056	0.7394648321420083	-0.1188811188811189	0.712884219214772				t1d_ductal_cell	-1.715015759098112
OR7C1	5	2	0	0	0	0	0	0	0.22808732386267855	0.7121282621279377	0.49999999999999994	0.3910022189557703					0.4561746477253571
OR7A17	6	2	0	0	1	0	0	0	0.4089752908087353	0.42073982859412257	0.3142857142857143	0.5440932944606415				t1d_acinar_cell	-0.6820494183825294
CYP4F12	12	2	1	1	0	1	1	0	0.31680451306937973	0.3157124420627241	0.2517482517482518	0.4299187850328841	1.8325304064974457	t1d_stellate_cell	t1d_stellate_cell		3.1336090261387595
OR10H1	6	3	0	0	0	0	0	0	0.8821866152709297	0.020002365917707106	0.942857142857143	0.004804664723032055					1.7643732305418593
UCA1	7	2	1	1	0	0	0	0	0.2507938205866537	0.5875015505577815	0.03571428571428572	0.9394082054712856	1.0913854048423004	t1d_acinar_cell	t1d_acinar_cell		1.5015876411733076
CYP4F2	5	0	0	0	0	0	0	0	-0.18100881192958346	0.7707971952992204	0.0	1.0					-0.3620176238591669
CYP4F11	8	2	1	1	0	0	0	0	0.0671872575367844	0.8744024935216825	0.1666666666666667	0.6932388117283949	1.0681197006353966	t1d_acinar_cell	t1d_acinar_cell		1.134374515073569
CIB3	4	0	0	0	0	0	0	0	-0.5377867096428677	0.4622132903571323	-0.7999999999999999	0.2000000000000001					-1.0755734192857354
C19ORF44	15	5	0	0	0	0	0	0	0.09136095897338631	0.7460740442423804	0.0857142857142857	0.7613341261907666					0.18272191794677262
TMEM38A	15	5	0	0	0	0	0	0	0.27098724888713965	0.3286074616758171	0.39642857142857135	0.1434945314423537					0.5419744977742793
NWD1	9	1	0	0	1	0	0	0	-0.06471741854958224	0.8686180544475137	0.03333333333333333	0.9321567355405039				t1d_ductal_cell	-1.6294348370991645
USHBP1	14	4	1	1	0	1	1	0	0.5948095468027682	0.024854172847572367	0.3802197802197802	0.17990614630608132	2.360116294317556	t1d_endothelial_cell	t1d_endothelial_cell		3.689619093605536
B3GNT3	13	3	0	0	0	0	0	0	-0.09889566074894882	0.7478817628762618	0.010989010989010988	0.971577682777073					-0.19779132149789763
PDE4C	9	4	0	0	0	0	0	0	0.4239511733114578	0.25545802327713557	0.25	0.5164895523012261					0.8479023466229156
CRLF1	13	5	1	1	1	0	0	0	-0.5105644785804544	0.0746106704701037	-0.39010989010989006	0.18757411613383781	0.833017770021089	t1d_ductal_cell	t1d_ductal_cell	t1d_stellate_cell	-1.5211289571609088
COMP	14	5	0	0	1	0	0	0	-0.6734182201911426	0.008288814494674777	-0.621978021978022	0.017550315290540023				t1d_stellate_cell	-2.846836440382285
CERS1	14	5	0	0	1	0	0	0	0.4708339615003335	0.08927008877950533	0.22637362637362637	0.4364347945560527				t1d_ductal_cell	-0.558332076999333
BORCS8-MEF2B	6	3	0	0	0	0	0	0	-0.579885497698806	0.22766998699623373	-0.5428571428571429	0.26570262390670546					-1.159770995397612
TM6SF2	11	3	0	0	0	0	0	0	0.4814990817453726	0.1337287710418756	0.3090909090909091	0.3550284397015072					0.9629981634907452
TSSK6	9	2	0	0	0	0	0	0	-0.13146709832252562	0.7360049346741159	-0.11666666666666665	0.765007942926146					-0.26293419664505124
CILP2	12	2	0	0	1	0	0	0	-0.09061556287259837	0.7794242404500484	-0.02097902097902098	0.9484022252365222				t1d_stellate_cell	-1.6812311257451968
AC123912.1	7	0	0	0	0	0	0	0	-0.8556358358460106	0.014049496847405703	-0.7142857142857144	0.07134356146753763					-1.711271671692021
AC123912.4	4	0	0	0	0	0	0	0	0.656181730912899	0.343818269087101	0.19999999999999998	0.8					1.312363461825798
ZNF730	13	4	1	1	0	1	1	0	0.5481427133209814	0.05244512866362817	0.43956043956043955	0.1328602441569298	0.8507024717056393	t1d_endothelial_cell	t1d_endothelial_cell		3.5962854266419626
RGS9BP	9	1	0	0	0	0	0	0	0.0657717875334847	0.8664928978719917	0.11666666666666665	0.765007942926146					0.1315435750669694
WTIP	15	5	1	1	0	0	0	1	0.26391988071117267	0.3418674219728936	0.20357142857142854	0.4667950724891123	1.196581364115994	sjogren_gland_apc	sjogren_gland_apc		2.5278397614223453
SCGB1B2P	14	4	0	0	0	0	0	0	-0.13206508890402285	0.6526730332040376	-0.21318681318681318	0.46430282003974443					-0.2641301778080457
SCGB2B2	8	1	0	0	0	0	0	0	-0.47946163496989436	0.22928312466926765	-0.2142857142857143	0.6103444156452668					-0.9589232699397887
AD000671.3	4	0	0	0	0	0	0	0	0.09369774176124013	0.9063022582387599	0.19999999999999998	0.8					0.18739548352248026
HSPB6	15	5	0	0	1	0	0	0	-0.5720518810150985	0.025863778948206365	-0.5928571428571427	0.01984642197018115				t1d_endothelial_cell	-2.644103762030197
LRFN3	15	5	0	0	0	0	0	0	-0.45917650331616594	0.08510752816784609	-0.5607142857142856	0.029676496094474744					-0.9183530066323319
SYNE4	13	5	0	0	0	0	0	0	0.4923404831663234	0.08741929353710913	0.43956043956043955	0.1328602441569298					0.9846809663326468
CLIP3	14	4	0	0	0	0	0	0	-0.5561910885737701	0.03888102452170498	-0.4945054945054946	0.07224967403413254					-1.1123821771475402
OVOL3	4	0	0	0	0	0	0	0	0.6369286733165633	0.36307132668343667	0.39999999999999997	0.6					1.2738573466331267
ZNF793-AS1	15	5	0	0	0	0	0	0	-0.04116045917371995	0.8842021804028614	0.06428571428571428	0.8199479653196375					-0.0823209183474399
WDR87	6	0	0	0	0	0	0	0	-0.009361312155556134	0.9859584419520538	-0.08571428571428573	0.8717434402332361					-0.018722624311112268
GGN	12	3	0	0	0	0	0	0	0.056821146991268	0.8607669244171507	0.08391608391608392	0.7954145018538978					0.113642293982536
SPRED3	15	5	0	0	1	0	0	0	0.22379055984137528	0.422673566921745	0.2821428571428571	0.3082844568200555				t1d_ductal_cell	-1.0524188803172494
LGALS7B	11	3	0	0	0	0	0	0	-0.5194343721612167	0.10151836022069098	-0.4272727272727273	0.1899437249654271					-1.0388687443224334
AC104534.1	4	0	0	0	0	0	0	0	0.24203082921870242	0.7579691707812977	0.6000000000000001	0.4					0.48406165843740484
CCER2	10	3	0	0	0	0	0	0	0.03433676826764409	0.9249768144827393	0.01818181818181818	0.9602404181286242					0.06867353653528818
ERVK9-11	7	3	0	0	0	0	0	0	-0.027063446834976468	0.9540724893564109	-0.28571428571428575	0.5345092286010408					-0.054126893669952936
SELENOV	7	0	0	0	0	0	0	0	-0.7873220896298203	0.03559557567000444	-0.5357142857142858	0.21521745567801284					-1.5746441792596406
TTC9B	9	3	0	0	0	0	0	0	-0.1666280245754377	0.668304408931906	-0.03333333333333333	0.9321567355405039					-0.3332560491508754
CNTD2	4	0	0	0	0	0	0	0	-0.09810154930162851	0.9018984506983716	-0.39999999999999997	0.6					-0.19620309860325702
HIPK4	13	4	1	1	0	0	0	1	0.2640250737248935	0.3833965883831436	0.38461538461538464	0.19441291997748628	1.1279563714945722	sjogren_gland_apc	sjogren_gland_apc		2.528050147449787
MIA	13	3	1	1	0	1	1	0	-0.09294318369167634	0.7626526900793791	-0.3186813186813187	0.2885831614447202	2.7100615459100297	t1d_endothelial_cell	t1d_endothelial_cell		2.3141136326166474
CYP2A7	1	0	0	0	0	0	0	0									0.0
CYP2B6	4	0	0	0	0	0	0	0	-0.5028897495771897	0.4971102504228102	-0.39999999999999997	0.6					-1.0057794991543794
BCKDHA	14	4	3	1	0	1	1	0	0.6571225708104815	0.01066521947008635	0.6571428571428571	0.010661967747329814	1.6925321016760102	t1d_stellate_cell	t1d_ductal_cell;t1d_acinar_cell;t1d_stellate_cell		5.8142451416209635
ERICH4	8	2	0	0	0	0	0	0	0.34439676611088926	0.40349993417269775	0.5000000000000001	0.20703124999999997					0.6887935322217785
PCAT19	11	5	2	1	0	1	1	0	0.4876966039471659	0.12807437481413256	0.6363636363636364	0.0352869812200623	1.244558326069878	t1d_ductal_cell	t1d_ductal_cell;t1d_endothelial_cell		4.4753932078943315
CD79A	14	5	0	0	0	0	0	0	0.3906158639124111	0.16731179550428396	0.5120879120879122	0.0611984861564584					0.7812317278248222
ATP1A3	11	3	0	0	0	0	0	0	-0.06401488217829404	0.8516703034187666	-0.1272727272727273	0.709214625773305					-0.12802976435658808
GRIK5	13	4	0	0	0	0	0	0	0.05038143692829518	0.870163200212426	0.16483516483516483	0.590478988652005					0.10076287385659036
PRR19	15	5	1	1	0	0	0	0	0.4329676236497708	0.1069481484542859	0.3571428571428571	0.19127476343157906	1.1313197431724618	t1d_ductal_cell	t1d_ductal_cell		1.8659352472995416
CEACAM8	4	0	0	0	0	0	0	0	-0.30461187000149015	0.6953881299985099	0.39999999999999997	0.6					-0.6092237400029803
TEX101	6	0	0	0	0	0	0	0	-0.7833511924233832	0.06532066806234282	-0.48571428571428577	0.3287230320699708					-1.5667023848467665
SRRM5	13	3	0	0	0	0	0	0	-0.5701317881359047	0.04191141670001243	-0.6134806353870134	0.025750542734763297					-1.1402635762718094
AC115522.1	3	0	0	0	0	0	0	0									0.0
ZNF285	13	4	2	1	0	1	1	0	0.23161701557373254	0.4464145668559968	0.0522696505486693	0.8653362257711974	1.0740887013470344	t1d_stellate_cell	t1d_ductal_cell;t1d_stellate_cell		3.963234031147465
ZNF229	13	5	0	0	0	0	0	0	0.12277748231720785	0.689456044191056	0.14835164835164835	0.6286094178894163					0.2455549646344157
AC243964.2	7	0	0	0	0	0	0	0	0.5110273886879328	0.2411452969643409	0.5714285714285715	0.18020198891152753					1.0220547773758657
CEACAM16	8	4	0	0	1	0	0	0	0.52737251047242	0.17922132125772583	0.523809523809524	0.18272075053971482				t1d_acinar_cell	-0.4452549790551601
GEMIN7-AS1	13	4	1	1	0	0	0	0	0.1619269873204092	0.5971397345085777	0.25274725274725274	0.40477407127094645	0.2330405289109278	t1d_acinar_cell	t1d_acinar_cell		1.3238539746408184
NKPD1	8	2	0	0	0	0	0	0	0.77367715537039	0.02428503408239246	0.8024095954818835	0.016540722800677192					1.54735431074078
KLC3	13	5	0	0	1	0	0	0	0.7738372791402149	0.0019087595246045444	0.5054945054945055	0.07803332731018384				t1d_ductal_cell	0.04767455828042988
GPR4	12	4	0	0	0	0	0	0	0.06052682452652687	0.851772456746742	-0.055944055944055944	0.8628980736949713					0.12105364905305374
DM1-AS	9	2	1	1	0	0	0	0	0.3651844546624199	0.33384774267337425	0.16666666666666669	0.668231040071504	0.845893581701564	t1d_acinar_cell	t1d_acinar_cell		1.7303689093248398
RSPH6A	4	0	0	0	0	0	0	0	-0.9265717684997695	0.07342823150023037	-1.0	0.0					-1.853143536999539
FOXA3	15	5	1	1	0	0	0	1	0.1697176597318477	0.5453767384000573	0.3	0.27731678036838414	1.00704291890747	sjogren_gland_apc	sjogren_gland_apc		2.3394353194636954
IGFL2	8	1	0	0	0	0	0	0	0.6356958968457063	0.09025399835763168	0.38095238095238104	0.3518125531175649					1.2713917936914125
IGFL2-AS1	6	0	0	0	0	0	0	0	-0.06902555465195787	0.8966261050882083	0.14494275891311212	0.7841083696021083					-0.13805110930391573
HIF3A	14	4	0	0	0	0	0	0	0.34550688190779905	0.2263001786066986	0.2043956043956044	0.4833462230422238					0.6910137638155981
DACT3-AS1	9	2	0	0	0	0	0	0	-0.3269343954852484	0.3904820396347749	-0.39999999999999997	0.286105101908313					-0.6538687909704968
NPAS1	13	5	0	0	2	0	0	0	-0.0520213756760623	0.8659706663409322	-0.3021978021978022	0.31560836624995475				t1d_ductal_cell;t1d_acinar_cell	-3.1040427513521247
MEIS3	13	4	1	1	0	1	1	0	0.02072288604862997	0.9464264950862722	-0.049450549450549455	0.8725444288811492	0.8004556620742376	t1d_stellate_cell	t1d_stellate_cell		2.54144577209726
EHD2	15	5	1	1	0	1	1	0	0.5585798938227828	0.030439270331582467	0.6	0.018050087941499985	1.4640646974509766	t1d_endothelial_cell	t1d_endothelial_cell		3.6171597876455657
CCDC114	5	0	0	0	0	0	0	0	-0.1256414195776505	0.8404502574958449	-0.09999999999999999	0.8728885715695384					-0.251282839155301
SYNGR4	10	3	0	0	1	0	0	0	-0.409101290800031	0.24042550045527641	-0.43030303030303024	0.21449233253280778				t1d_ductal_cell	-2.3182025816000618
KCNJ14	15	5	0	0	0	0	0	0	0.1625654573454685	0.5626804756787318	0.25	0.36884629178393047					0.325130914690937
LMTK3	13	5	1	1	0	1	1	0	0.17915627171945955	0.5581164349059414	0.07692307692307691	0.8027630076692551	1.884660073141538	t1d_endothelial_cell	t1d_endothelial_cell		2.858312543438919
SPACA4	3	0	0	0	0	0	0	0									0.0
NTN5	13	3	0	0	0	0	0	0	0.12846209954005827	0.6757664619223094	0.1758241758241758	0.5655798619595344					0.25692419908011654
HRC	14	5	0	0	0	0	0	0	0.0710604068133477	0.809246402474171	-0.002197802197802198	0.9940505286658997					0.1421208136266954
SLC6A16	15	5	0	0	0	0	0	0	0.13013749622048693	0.6438884888582336	0.10723864871956167	0.7036473184695164					0.26027499244097385
TEAD2	14	4	3	1	0	1	1	0	0.4890186059364581	0.07597070928897723	0.3802197802197802	0.17990614630608132	1.8646933177532845	t1d_ductal_cell	t1d_ductal_cell;t1d_acinar_cell;t1d_endothelial_cell		5.478037211872916
DKKL1	12	3	1	1	0	0	0	0	0.07903901217483023	0.8071010307603161	0.0979020979020979	0.7621216559962992	1.014638593867326	t1d_ductal_cell	t1d_ductal_cell		1.1580780243496605
SLC17A7	11	2	0	0	0	0	0	0	-0.3254269384897095	0.32879246898050446	-0.4090909090909091	0.211545010342096					-0.650853876979419
ADM5	15	5	0	0	0	0	0	0	0.11280938168998128	0.6889450780013623	0.07857142857142857	0.7807545523090464					0.22561876337996256
CPT1C	15	5	0	0	0	0	0	0	0.27006570818616504	0.3303196260603364	0.1964285714285714	0.48289875627163353					0.5401314163723301
PTOV1-AS1	15	5	0	0	0	0	0	0	0.3886352845632925	0.15225657280043595	0.43214285714285705	0.10769303754639795					0.777270569126585
PTOV1-AS2	6	0	0	0	0	0	0	0	0.10930620063681475	0.8366936858433498	0.2	0.7040000000000001					0.2186124012736295
IZUMO2	10	2	0	0	0	0	0	0	0.5147776492191263	0.12787735256252966	0.406060606060606	0.24428229408662652					1.0295552984382526
NAPSA	15	5	0	0	1	0	0	0	-0.44391355054659887	0.09739962168936485	-0.2928571428571428	0.28947166721240103				t1d_stellate_cell	-2.3878271010931975
MYBPC2	7	1	0	0	0	0	0	0	-0.09936312281610868	0.8321474004826594	0.03571428571428572	0.9394082054712856					-0.19872624563221736
FAM71E1	4	0	0	0	0	0	0	0	0.1649929358403187	0.8350070641596812	0.19999999999999998	0.8					0.3299858716806374
KLK15	3	0	0	0	0	0	0	0									0.0
KLK3	4	0	0	0	0	0	0	0	0.9906671415901653	0.009332858409834666	0.7999999999999999	0.2000000000000001					1.9813342831803307
KLK2	6	1	0	0	0	0	0	0	0.40391617358335447	0.42707485316432703	0.2571428571428572	0.6227871720116619					0.8078323471667089
KLK4	9	1	0	0	1	0	0	0	-0.9029398339490753	0.0008520607688748791	-0.8451956828432803	0.0041165974193028195				t1d_stellate_cell	-3.3058796678981506
KLK6	6	0	0	0	0	0	0	0	-0.6191798158313497	0.1899219833983874	-0.7142857142857143	0.11078717201166179					-1.2383596316626995
KLK8	5	0	0	0	0	0	0	0	0.05284957175156013	0.9327411728982824	0.09999999999999999	0.8728885715695384					0.10569914350312026
KLK10	11	2	0	0	0	0	0	0	-0.8139740890424936	0.00229416260117624	-0.7727272727272727	0.00529948717864386					-1.6279481780849872
KLK11	14	5	0	0	0	0	0	0	0.4010380923042579	0.15527724779083218	0.3186813186813187	0.26678496081136144					0.8020761846085158
KLK12	6	2	0	0	0	0	0	0	-0.8469343548104384	0.03335054308445775	-0.8857142857142858	0.01884548104956266					-1.6938687096208769
KLK13	8	1	0	0	0	0	0	0	-0.35746992519565113	0.3846539808002006	0.1666666666666667	0.6932388117283949					-0.7149398503913023
ZNF320	15	5	1	1	0	1	1	0	0.416271966525259	0.1227364100323827	0.37857142857142856	0.16409082655922078	0.6976814579078561	t1d_stellate_cell	t1d_stellate_cell		3.332543933050518
AC245052.4	2	0	0	0	0	0	0	0									0.0
AC245052.1	1	0	0	0	0	0	0	0									0.0
TTYH1	12	5	3	1	0	2	1	0	0.48583430264515803	0.1093053284609454	0.4265734265734266	0.16669998762494498	1.9973381473514784	t1d_endothelial_cell	t1d_acinar_cell;t1d_stellate_cell;t1d_endothelial_cell		5.471668605290316
AC245884.8	6	0	0	0	0	0	0	0	-0.05159310316505579	0.9226790117592425	-0.2	0.7040000000000001					-0.10318620633011158
