pathway	perturbation	cell_type	gene	log2fc	p	fdr
TNFA	MAP3K7	HT29	CTSB	0.0951885835405064	0.278920572021901	0.6952538891508396
TNFA	MAP3K7	HT29	LAMP2	0.0196654469383442	0.315009123068299	0.7288059104100237
TNFA	MAP3K7	HT29	CTSD	-0.0748994893511933	0.974551761483913	0.9917482344498653
TNFA	MAP3K7	K562	CTSS		0.631360893313318	0.9128685134204674
TNFA	MAP3K7	K562	IRF1	-0.352323360612896	0.10543647082353	0.5820336973206425
TNFA	MAP3K7	K562	GBP1		0.0937621133297483	0.5586971241177874
TNFA	MAP3K7	K562	NLRC5		0.473559085227857	0.8579538560922048
TNFA	MAP3K7	K562	TAP1		0.196783535161846	0.7079613994261987
TNFA	MAP3K7	K562	B2M	-0.0014305784639312	0.0140098870421265	0.2707217269534096
TNFA	MAP3K7	K562	STAT1	0.0672344970822553	0.935914062868196	0.9864984723300124
TNFA	MAP3K7	K562	TAP2	0.0023910053501943	0.231866840949636	0.7334467875441686
TNFA	MAP3K7	K562	CD44	-0.140416765320996	0.071447787206122	0.503382321983988
TNFA	MAP3K7	K562	RFX5		0.0515731555040304	0.44853297140831816
TNFA	MAP3K7	K562	CTSL	0.200269240010113	0.865947963514268	0.9716320225068302
TNFA	MAP3K7	K562	LAMP1	0.248230823019835	0.700751912109395	0.9285485378842746
TNFA	MAP3K7	K562	CTSB	-0.0358937703397961	0.193777482547118	0.7022206206166549
TNFA	MAP3K7	K562	LAMP2	0.0469634194520768	0.221570397819557	0.7269165709350109
TNFA	MAP3K7	K562	CTSD	0.0970452386973659	0.341721371202515	0.8007691341681015
TNFA	MAP3K7	MCF7	CTSS		0.0463627950267709	0.3201601516154628
TNFA	MAP3K7	MCF7	IRF1	-0.12394181522355	0.465500911909903	0.8315237238699226
TNFA	MAP3K7	MCF7	GBP1		0.418290261943769	0.8066636132644724
TNFA	MAP3K7	MCF7	NLRC5		0.883684763935782	0.9718821541422846
TNFA	MAP3K7	MCF7	TAP1	-0.0154784430785657	0.669406514584942	0.9142987219069841
TNFA	MAP3K7	MCF7	B2M	0.0591518213333936	0.408998880214163	0.8007594637273273
TNFA	MAP3K7	MCF7	STAT1	-0.0529000478443309	0.0296565302335953	0.25036010053554486
TNFA	MAP3K7	MCF7	TAP2	-0.0701991977058181	0.57982174579307	0.8822492699049976
TNFA	MAP3K7	MCF7	CD44	-0.111370383332799	0.0016549597478355	0.03275619811778036
TNFA	MAP3K7	MCF7	RFX5	-0.108915203572958	0.0560425532031814	0.3535632588540924
TNFA	MAP3K7	MCF7	CTSL	-0.32589229083977	0.0258872025780233	0.22970758152856913
TNFA	MAP3K7	MCF7	LAMP1	-0.0380855486495455	0.683437461421478	0.917661728201398
TNFA	MAP3K7	MCF7	CTSB	0.157578393069139	0.524303034274896	0.8599906799141921
TNFA	MAP3K7	MCF7	LAMP2	0.0848948810735951	0.518220636301952	0.8585157823817731
TNFA	MAP3K7	MCF7	CTSD	-0.117696741299014	0.239108647893739	0.6672471585985574
TNFA	NFKB1	A549	CD44	0.0239971499570488	0.128360438847297	0.6085032269931985
TNFA	NFKB1	A549	GBP2	0.49989249336831	3.17588460182039e-07	9.680340565164074e-05
TNFA	NFKB1	A549	GBP1	0.443948777868312	4.07187183408449e-07	0.0001178882968263756
TNFA	NFKB1	A549	TAP1	0.100349977907231	0.182470721868894	0.6870150153864848
TNFA	NFKB1	A549	B2M	0.0392168033139104	0.342883447369025	0.817536947609263
TNFA	NFKB1	A549	TAP2	0.20990220526798	0.203582252072013	0.7045368330439751
TNFA	NFKB1	A549	IRF1	0.139538061346795	0.162255635742888	0.6591343795441368
TNFA	NFKB1	A549	CTSB	0.283624011728409	0.0007848030809062	0.04650261957093271
TNFA	NFKB1	A549	CTSD	0.221422875893364	0.736801547608493	0.9459881936661589
TNFA	NFKB1	A549	CTSL	0.0357704404053207	0.620032082863108	0.9208431547042647
TNFA	NFKB1	A549	STAT1	0.15994134778992	0.0168095466464161	0.26727526538799384
TNFA	NFKB1	A549	LAMP1	0.238263127291965	0.0685769078404763	0.4930153886773908
TNFA	NFKB1	A549	RFX5	0.0335989441945492	0.745611570740788	0.9489261211581671
TNFA	NFKB1	A549	LAMP2	0.0994232511572157	0.763482469429833	0.9529342137333657
TNFA	NFKB1	A549	CTSS	0.136623017843708	0.521464905653155	0.8858755363989824
TNFA	NFKB1	BXPC3	CD44	0.18834826848629	0.71689158505202	0.9329003013801197
TNFA	NFKB1	BXPC3	GBP2	0.252947785954878	0.0483797849509619	0.3610261730097675
TNFA	NFKB1	BXPC3	GBP1	0.743080026289974	4.14805449417863e-05	0.003223459697016469
TNFA	NFKB1	BXPC3	TAP1	0.699034246343188	0.159982156241668	0.5961465927313886
TNFA	NFKB1	BXPC3	B2M	0.295585580693418	0.646162939423157	0.913294327613433
TNFA	NFKB1	BXPC3	TAP2	0.0954413770758111	0.657510524788547	0.9159620292456676
TNFA	NFKB1	BXPC3	IRF1	0.0874738990359862	0.906617831364852	0.9833982633599405
TNFA	NFKB1	BXPC3	CTSB	0.151657643988774	0.262441403986748	0.7147459962330089
TNFA	NFKB1	BXPC3	CTSD	0.0544378601874419	0.0894489834350444	0.4719595164598714
TNFA	NFKB1	BXPC3	CTSL	0.197479029751527	0.446080205320052	0.8305249252099436
TNFA	NFKB1	BXPC3	STAT1	0.181184007725191	0.0274439635279839	0.28232734021741224
TNFA	NFKB1	BXPC3	LAMP1	0.128422570933301	0.0168492775575469	0.22384160073862666
TNFA	NFKB1	BXPC3	RFX5		0.572063432437303	0.8873560782158004
TNFA	NFKB1	BXPC3	LAMP2	0.145418568180058	0.341384731344935	0.7741228794315884
TNFA	NFKB1	BXPC3	CTSS	0.0579872007342113	0.629760746703564	0.9075551925509734
TNFA	NFKB1	HAP1	CD44		0.815380743724971	0.9998540878851655
TNFA	NFKB1	HAP1	GBP2		0.822877795523389	0.9998540878851655
TNFA	NFKB1	HAP1	GBP1		0.744417281819278	0.9952236527624689
TNFA	NFKB1	HAP1	TAP1		0.668295626943686	0.9952236527624689
TNFA	NFKB1	HAP1	B2M	-0.267518701798348	0.0557335480745711	0.9108219272799369
TNFA	NFKB1	HAP1	TAP2	0.0572659223626801	0.491868857537974	0.9944053793932252
TNFA	NFKB1	HAP1	IRF1		0.3397392958172	0.9933756941017892
TNFA	NFKB1	HAP1	CTSB	0.14580832832978	0.972102740709103	0.9998540878851655
TNFA	NFKB1	HAP1	CTSD		0.194263326899186	0.9875367744460747
TNFA	NFKB1	HAP1	CTSL		0.728816828216967	0.9952236527624689
TNFA	NFKB1	HAP1	STAT1	0.379230550989892	0.7654501199687	0.9971479609407465
TNFA	NFKB1	HAP1	LAMP1	0.0724817521734984	0.0886885739852668	0.9598107907368472
TNFA	NFKB1	HAP1	RFX5		0.469427513353508	0.9944053793932252
TNFA	NFKB1	HAP1	LAMP2	0.135279146581865	0.462430458167789	0.9944053793932252
TNFA	NFKB1	HAP1	CTSS		0.980246778718359	0.9998540878851655
TNFA	NFKB1	HT29	CD44	0.277356709283294	0.0011956866888195	0.02223016758230578
TNFA	NFKB1	HT29	GBP2	1.02967570268281	4.272711060643221e-09	5.151495730526356e-07
TNFA	NFKB1	HT29	GBP1	0.55430802826727	5.28196116779138e-12	9.734777268545742e-10
TNFA	NFKB1	HT29	TAP1	0.0086828456368524	0.0988534221643931	0.3884052407797796
TNFA	NFKB1	HT29	B2M	-0.125585178015153	3.636489803263e-05	0.0013855375812913114
TNFA	NFKB1	HT29	TAP2	0.133595237144101	0.120798189969039	0.43357140194956256
TNFA	NFKB1	HT29	IRF1	-0.0113723797206141	0.0825574176600028	0.35577353722431876
TNFA	NFKB1	HT29	CTSB	0.0151037605753408	0.20330276644032	0.5521502481286964
TNFA	NFKB1	HT29	CTSD	-0.121394603275474	0.0089005798549462	0.0966261580143132
TNFA	NFKB1	HT29	CTSL		0.752880306482712	0.9198744999192644
TNFA	NFKB1	HT29	STAT1	0.0100338253504351	0.0964840508741708	0.3850131435940602
TNFA	NFKB1	HT29	LAMP1	0.0041457663394338	0.17713000960627	0.5205133337335621
TNFA	NFKB1	HT29	RFX5		0.0801068812191611	0.3521059532234341
TNFA	NFKB1	HT29	LAMP2	0.168178147984424	0.0985879354231015	0.38788097348443124
TNFA	NFKB1	HT29	CTSS	-0.101175519979423	0.120947724880963	0.433715257774494
TNFA	NFKB1	K562	CD44	-0.338194511215444	0.92306812895861	0.9997335293059962
TNFA	NFKB1	K562	GBP2		0.169607284341961	0.7389538514913205
TNFA	NFKB1	K562	GBP1		0.395899399759529	0.891585010814532
TNFA	NFKB1	K562	TAP1		0.495892613583781	0.9265117233719421
TNFA	NFKB1	K562	B2M	-0.0619752231872623	0.126964932189745	0.6869203103619427
TNFA	NFKB1	K562	TAP2	-0.0714829362682416	0.71676716615006	0.9677915692428748
TNFA	NFKB1	K562	IRF1	-0.0720457080758452	0.771172063704042	0.9759930811390787
TNFA	NFKB1	K562	CTSB	-0.12041399616585	0.795315655361476	0.9811022244252264
TNFA	NFKB1	K562	CTSD	-0.0543980379858522	0.35714683153043	0.8777974316488913
TNFA	NFKB1	K562	CTSL	0.0636358463850026	0.0152356019480651	0.37491840014197686
TNFA	NFKB1	K562	STAT1	-0.0838494896580571	0.245685259836973	0.8117952826614212
TNFA	NFKB1	K562	LAMP1	0.190913180288073	0.848965551095611	0.989840967210997
TNFA	NFKB1	K562	RFX5		0.153127706062668	0.7223758919556553
TNFA	NFKB1	K562	LAMP2	-0.0527636746508663	0.119972800016149	0.6776795724361945
TNFA	NFKB1	K562	CTSS		0.744878254875381	0.9726606393963417
TNFA	NFKB1	MCF7	CD44	-0.221275499781618	8.12485753794555e-23	2.2996248567220888e-20
TNFA	NFKB1	MCF7	GBP2	0.471990580785727	7.086331341444891e-17	1.220851649585886e-14
TNFA	NFKB1	MCF7	GBP1		0.0002754169683881	0.003890694250402304
TNFA	NFKB1	MCF7	TAP1	-0.376529186869107	6.28205937498514e-07	2.021176698561856e-05
TNFA	NFKB1	MCF7	B2M	-0.241376551407722	1.13290791810414e-05	0.0002579357701064598
TNFA	NFKB1	MCF7	TAP2	-0.603355945765717	0.0001299440648942	0.002118943856556656
TNFA	NFKB1	MCF7	IRF1	-0.368937070545179	0.0001312594328368	0.002135997957354497
TNFA	NFKB1	MCF7	CTSB	0.134146544364065	0.0385424427152929	0.17111980869394747
TNFA	NFKB1	MCF7	CTSD	0.0809624653288776	0.307621639216467	0.5891497077792415
TNFA	NFKB1	MCF7	CTSL	-0.100922164758865	0.873112470200922	0.9525237481802626
TNFA	NFKB1	MCF7	STAT1	-0.073177655764021	0.581228337333381	0.8028995247284373
TNFA	NFKB1	MCF7	LAMP1	-0.0384849859981946	0.539540424180588	0.7776621043329922
TNFA	NFKB1	MCF7	RFX5	-0.1161887144597	0.967751514120989	0.9885834943811341
TNFA	NFKB1	MCF7	LAMP2	-0.0549787426467802	0.389605916578426	0.665723779405784
TNFA	NFKB1	MCF7	CTSS		0.776798067006617	0.9120184712633244
TNFA	RELB	A549	STAT1	0.0265388671918441	0.30684881009463	0.8193696755267389
TNFA	RELB	A549	B2M	0.0998185713562172	0.896576376843678	0.9865913226993285
TNFA	RELB	A549	CD44	0.186986491030629	0.04736022026725	0.5467398053074319
TNFA	RELB	A549	LAMP2	0.0478945137786595	0.622452897605514	0.9329635841383922
TNFA	RELB	A549	TAP1	0.114534884309174	0.680254539885928	0.9500402210237321
TNFA	RELB	A549	RFX5	0.115776218989792	0.723296412722158	0.9622441332768186
TNFA	RELB	A549	CTSS	-0.0147347114482645	0.233599669666923	0.7698042432243326
TNFA	RELB	A549	IRF1	0.0009698129898959	0.354014660341784	0.8492140254135436
TNFA	RELB	A549	TAP2	-0.0124119851042442	0.254682943739677	0.780933286428462
TNFA	RELB	A549	CTSL	-0.067017587542046	0.100126854535733	0.6516379700996326
TNFA	RELB	A549	LAMP1	0.105036624054711	0.817839664413243	0.9819327596978512
TNFA	RELB	A549	CTSD	0.183560336649305	0.220924893221344	0.7613180625998681
TNFA	RELB	A549	NLRC5	0.115758387846744	0.728161829011061	0.9622441332768186
TNFA	RELB	A549	GBP1	0.16427308579879	0.451632852876042	0.8858282728906293
TNFA	RELB	BXPC3	STAT1	0.134337910291573	0.57866805852337	0.9178985509753219
TNFA	RELB	BXPC3	B2M	0.28748453588551	0.0058037196449693	0.28112747388368187
TNFA	RELB	BXPC3	CD44	0.0182629615561911	0.0108443131301303	0.3294189865673904
TNFA	RELB	BXPC3	LAMP2	0.066261202467397	0.499459826724501	0.9040714198289135
TNFA	RELB	BXPC3	TAP1	0.218752249363537	0.4459294520864	0.8912373130770564
TNFA	RELB	BXPC3	RFX5		0.0367837106082647	0.5014071646910566
TNFA	RELB	BXPC3	CTSS	0.025731673908584	0.27711990932674	0.8165005135242054
TNFA	RELB	BXPC3	IRF1	0.0832452362598586	0.930407715502574	0.9892639003909344
TNFA	RELB	BXPC3	TAP2	0.219946149741826	0.205782589316848	0.7605607663501238
TNFA	RELB	BXPC3	CTSL	0.0351071859465348	0.348315924352444	0.8550103475799838
TNFA	RELB	BXPC3	LAMP1	0.121455053924826	0.823469268311457	0.9700972908918516
TNFA	RELB	BXPC3	CTSD	0.0476756422352	0.330216435172591	0.8488066058631427
TNFA	RELB	BXPC3	NLRC5	-0.0328507698612301	0.262318474959203	0.8040022005055693
TNFA	RELB	BXPC3	GBP1	0.284728665420215	0.267208406827637	0.8084059738541526
TNFA	RELB	HAP1	STAT1	0.0501975102616674	0.691038036434112	0.9963862700657081
TNFA	RELB	HAP1	B2M	0.0634614454078717	0.808669188052844	0.9963862700657081
TNFA	RELB	HAP1	CD44		0.0377284616599891	0.894964095930471
TNFA	RELB	HAP1	LAMP2	0.250437487149096	0.0161681349345372	0.8739093894305489
TNFA	RELB	HAP1	TAP1		0.170687100025695	0.9630031171191107
TNFA	RELB	HAP1	RFX5		0.953953057088513	0.9982812801686792
TNFA	RELB	HAP1	CTSS		0.142785591205345	0.938249223969861
TNFA	RELB	HAP1	IRF1		0.573021483133103	0.9963862700657081
TNFA	RELB	HAP1	TAP2	0.0200186738770856	0.625678513154423	0.9963862700657081
TNFA	RELB	HAP1	CTSL		0.522830736363921	0.9963862700657081
TNFA	RELB	HAP1	LAMP1	-0.0253485089923222	0.272419235575911	0.9690041748144751
TNFA	RELB	HAP1	CTSD		0.204523358724024	0.9690041748144751
TNFA	RELB	HAP1	NLRC5		0.482177133596823	0.9963862700657081
TNFA	RELB	HAP1	GBP1		0.793798075442232	0.9963862700657081
TNFA	RELB	HT29	STAT1	-0.172808324760367	1.72631017992711e-09	7.279951576410266e-07
TNFA	RELB	HT29	B2M	-0.191913646316627	5.9952726996528e-06	0.0008265405766117485
TNFA	RELB	HT29	CD44	0.0753619044232421	0.0119881562794323	0.21471160385944912
TNFA	RELB	HT29	LAMP2	-0.0534053803739709	0.641979453941357	0.9146165948540518
TNFA	RELB	HT29	TAP1	-0.171890748728133	0.0169240118320999	0.25542787541962986
TNFA	RELB	HT29	RFX5		0.129508028442579	0.6014609818096829
TNFA	RELB	HT29	CTSS	-0.174846399114157	0.0397098460236709	0.3775595306945579
TNFA	RELB	HT29	IRF1	-0.119651932884037	0.0565160540293783	0.436915000733625
TNFA	RELB	HT29	TAP2	-0.0590814041929707	0.4043119567954	0.8229501134831138
TNFA	RELB	HT29	CTSL		0.984784215617869	0.9958086094885601
TNFA	RELB	HT29	LAMP1	0.0211894823005062	0.299837181138053	0.7617687499871315
TNFA	RELB	HT29	CTSD	-0.0623730925479092	0.453169467717609	0.8491742705541764
TNFA	RELB	HT29	NLRC5	-0.0785304612326257	0.390603633926884	0.8129781048261969
TNFA	RELB	HT29	GBP1	0.0230805786549146	0.400888782598079	0.8218392000130478
TNFA	RELB	K562	STAT1	-0.137611011377306	0.0780730746894368	0.8402788360514936
TNFA	RELB	K562	B2M	-0.0269075348853818	0.940037963012448	0.9993442787470683
TNFA	RELB	K562	CD44	-0.313535516518223	0.0033385032920126	0.5043061576497077
TNFA	RELB	K562	LAMP2	-0.0660113406139619	0.613660131157086	0.9857497453950073
TNFA	RELB	K562	TAP1		0.902764157912123	0.9985228840594939
TNFA	RELB	K562	RFX5		0.303711317416476	0.9316656890199417
TNFA	RELB	K562	CTSS		0.580191723561899	0.9804649580377403
TNFA	RELB	K562	IRF1	-0.304464595611418	0.0481059233578599	0.8140155788168334
TNFA	RELB	K562	TAP2	-0.193775019695133	0.0953498825528502	0.8713982430534617
TNFA	RELB	K562	CTSL	-0.153763639289694	0.308385601376015	0.936472483137271
TNFA	RELB	K562	LAMP1	0.100354823939393	0.177716846675937	0.8973890517219585
TNFA	RELB	K562	CTSD	-0.02636525936094	0.979026764203742	0.9993442787470683
TNFA	RELB	K562	NLRC5		0.930088730138517	0.9993442787470683
TNFA	RELB	K562	GBP1		0.326430656985949	0.9401158178064459
TNFA	RELB	MCF7	STAT1	-0.15205997400355	0.0122164470652252	0.20945278578845142
TNFA	RELB	MCF7	B2M	-0.113074612681417	0.216478015012323	0.7119936761107349
TNFA	RELB	MCF7	CD44	-0.194891696232503	4.64694895185546e-05	0.0035440401101969996
TNFA	RELB	MCF7	LAMP2	0.0009137616902457	0.66780318155858	0.9227989607928797
TNFA	RELB	MCF7	TAP1	0.0817983415925858	0.207161276873906	0.7083414507930593
TNFA	RELB	MCF7	RFX5	-0.0285981007192078	0.897136692150917	0.9765409122080064
TNFA	RELB	MCF7	CTSS		0.768886600605762	0.9508254086252006
TNFA	RELB	MCF7	IRF1	-0.11645333497265	0.417726009889609	0.834869742096071
TNFA	RELB	MCF7	TAP2	-0.156870627728803	0.157851940017359	0.6544995112107467
TNFA	RELB	MCF7	CTSL	0.0064434487451468	0.841601147170792	0.9693347227356904
TNFA	RELB	MCF7	LAMP1	0.0617310482113003	0.43167676947142	0.8395776955735015
TNFA	RELB	MCF7	CTSD	-0.0237501344212154	0.989861251358815	0.9956945855186395
TNFA	RELB	MCF7	NLRC5		0.905407473493847	0.9765409122080064
TNFA	RELB	MCF7	GBP1		0.393570741456608	0.8233065269037043
TNFA	TNFRSF1A	A549	CD44	0.0145578524542767	0.471868007154766	0.7078020107321491
TNFA	TNFRSF1A	A549	STAT1	-0.270316953956292	0.0010495740253933	0.009494983625069621
TNFA	TNFRSF1A	A549	B2M	-0.7194034678473	3.08697850361142e-08	9.071053020144494e-07
TNFA	TNFRSF1A	A549	CTSS	-1.95522373689389	2.0406626152645202e-19	2.525783773347858e-17
TNFA	TNFRSF1A	A549	TAP1	-0.850119753162143	2.32731642103484e-06	4.6444241499907296e-05
TNFA	TNFRSF1A	A549	TAP2	-0.832730585270202	1.92165012817219e-06	3.914703216219107e-05
TNFA	TNFRSF1A	A549	IRF1	-1.03542748276864	1.4274735630950498e-12	7.879075362786123e-11
TNFA	TNFRSF1A	A549	GBP1	-1.23990502818998	1.31675463756755e-10	5.460187124004729e-09
TNFA	TNFRSF1A	A549	NLRC5	-0.702627120084585	7.89257228014017e-09	2.5997751192123007e-07
TNFA	TNFRSF1A	A549	RFX5	-0.327985717918164	0.0345453442160475	0.13495978809224868
TNFA	TNFRSF1A	A549	CTSB	0.503289812985427	7.05828410233709e-11	3.066974618722962e-09
TNFA	TNFRSF1A	A549	CTSD	0.343040254715595	0.0013153291970583	0.011338258851516972
TNFA	TNFRSF1A	A549	LAMP2	-0.24807659867741	0.189397899933297	0.4201046165452621
TNFA	TNFRSF1A	A549	CTSL	0.066715972490097	0.779442715047495	0.9050842273238077
TNFA	TNFRSF1A	A549	LAMP1	-0.0984253332469542	0.720675273250057	0.8733416862749911
TNFA	TNFRSF1A	BXPC3	CD44	0.304273427916317	0.45416985663375	0.8766808976467635
TNFA	TNFRSF1A	BXPC3	STAT1	0.475982812676219	0.0309013388092331	0.3467486768305291
TNFA	TNFRSF1A	BXPC3	B2M	0.449830736313997	0.520143080999032	0.9080051857137716
TNFA	TNFRSF1A	BXPC3	CTSS	0.0005188758839114	0.995000649217775	0.999853060797123
TNFA	TNFRSF1A	BXPC3	TAP1		0.698587871824106	0.9528976056377206
TNFA	TNFRSF1A	BXPC3	TAP2	0.371608582757528	0.755878321509208	0.9672258785101379
TNFA	TNFRSF1A	BXPC3	IRF1	0.459080185851264	0.573384598055565	0.9269788641537656
TNFA	TNFRSF1A	BXPC3	GBP1	0.0485565467275211	0.995150921458503	0.999853060797123
TNFA	TNFRSF1A	BXPC3	NLRC5	-0.392800607967499	0.746145842981622	0.965204337500692
TNFA	TNFRSF1A	BXPC3	RFX5		0.878468870691592	0.9980392067034022
TNFA	TNFRSF1A	BXPC3	CTSB	0.290845723137701	0.982999052286513	0.999853060797123
TNFA	TNFRSF1A	BXPC3	CTSD	0.122475425283349	0.86537138566316	0.995384236761807
TNFA	TNFRSF1A	BXPC3	LAMP2	0.520719543154272	0.301493959802865	0.793717098817146
TNFA	TNFRSF1A	BXPC3	CTSL	0.444312059213591	0.811780525618821	0.9805493587702746
TNFA	TNFRSF1A	BXPC3	LAMP1	0.15176428929001	0.874712702995563	0.9980392067034022
TNFA	TNFRSF1A	HAP1	CD44		0.803120168191037	0.9992325776307144
TNFA	TNFRSF1A	HAP1	STAT1	0.236642740742923	0.292559580579378	0.9822087549242091
TNFA	TNFRSF1A	HAP1	B2M	-0.409224223063584	0.478297528279305	0.9881081617692277
TNFA	TNFRSF1A	HAP1	CTSS		0.566247461245978	0.9957780049537103
TNFA	TNFRSF1A	HAP1	TAP1		0.0622178717074695	0.8666778367989255
TNFA	TNFRSF1A	HAP1	TAP2	-0.186196382114361	0.795008697459838	0.9992325776307144
TNFA	TNFRSF1A	HAP1	IRF1		0.80308336182733	0.9992325776307144
TNFA	TNFRSF1A	HAP1	GBP1		0.900969076074102	0.999922898370429
TNFA	TNFRSF1A	HAP1	NLRC5		0.540541953734192	0.9944633357663029
TNFA	TNFRSF1A	HAP1	RFX5		0.464404491952874	0.9881081617692277
TNFA	TNFRSF1A	HAP1	CTSB	0.240015171987417	0.249091286360248	0.9715950140705112
TNFA	TNFRSF1A	HAP1	CTSD		0.440869567985674	0.9881081617692277
TNFA	TNFRSF1A	HAP1	LAMP2	-0.14951121769526	0.727518145876384	0.9992325776307144
TNFA	TNFRSF1A	HAP1	CTSL		0.467431387524266	0.9881081617692277
TNFA	TNFRSF1A	HAP1	LAMP1	0.180844234846479	0.378231129390411	0.9860406808003852
TNFA	TNFRSF1A	HT29	CD44	0.387107979904065	7.2194271997733e-18	4.874008330160999e-16
TNFA	TNFRSF1A	HT29	STAT1	-0.518507711691805	4.2581541934895e-39	9.938531887604493e-37
TNFA	TNFRSF1A	HT29	B2M	-0.749201922349979	8.8309822805041e-23	8.797596859687559e-21
TNFA	TNFRSF1A	HT29	CTSS	-1.33049749458444	1.98404925788417e-16	1.1494821551528926e-14
TNFA	TNFRSF1A	HT29	TAP1	-1.10811941237082	5.15256756545963e-17	3.288384722049978e-15
TNFA	TNFRSF1A	HT29	TAP2	-0.440859617567423	5.36184378409601e-16	3.0000617720739933e-14
TNFA	TNFRSF1A	HT29	IRF1	-0.700247902558112	8.60469320818331e-16	4.6861159211766303e-14
TNFA	TNFRSF1A	HT29	GBP1	-0.637308176149031	2.74450709325162e-15	1.446443770630483e-13
TNFA	TNFRSF1A	HT29	NLRC5	-0.583705563990151	6.948551997921271e-14	3.1188308390669705e-12
TNFA	TNFRSF1A	HT29	RFX5		0.16401733146645	0.3873540273921452
TNFA	TNFRSF1A	HT29	CTSB	0.101215573422065	0.313376344626	0.5668762286401079
TNFA	TNFRSF1A	HT29	CTSD	-0.117596488076662	0.432408611721854	0.6724435463841283
TNFA	TNFRSF1A	HT29	LAMP2	0.0616409043126547	0.196561418646831	0.43083182960181443
TNFA	TNFRSF1A	HT29	CTSL		0.269726056169928	0.5201586763107039
TNFA	TNFRSF1A	HT29	LAMP1	-0.208853462041242	0.312158062580812	0.5657906759996902
TNFA	TNFRSF1A	K562	CD44	0.0980409284853887	0.0708524860064337	0.5287121137719428
TNFA	TNFRSF1A	K562	STAT1	-0.186603259476474	0.909585166650361	0.9942826285711649
TNFA	TNFRSF1A	K562	B2M	-0.447732052990209	0.0119730750369593	0.23559539834069634
TNFA	TNFRSF1A	K562	CTSS		0.583592266597182	0.9184950250559335
TNFA	TNFRSF1A	K562	TAP1		0.0160171644933285	0.2780818594669157
TNFA	TNFRSF1A	K562	TAP2	-0.78670876125011	0.0002906167297368	0.021582255138362903
TNFA	TNFRSF1A	K562	IRF1	-0.762058761958487	0.0113756865339019	0.23174060672180702
TNFA	TNFRSF1A	K562	GBP1		0.642895632122514	0.9338219094610272
TNFA	TNFRSF1A	K562	NLRC5		0.820418063423327	0.9746850418890022
TNFA	TNFRSF1A	K562	RFX5		0.471829334506932	0.8781895269052467
TNFA	TNFRSF1A	K562	CTSB	-0.308005605088638	0.745021298198659	0.9618340448974642
TNFA	TNFRSF1A	K562	CTSD	0.0428089973974601	0.845294055774037	0.9775240137738753
TNFA	TNFRSF1A	K562	LAMP2	-0.0519098804318731	0.910056459031289	0.9942826285711649
TNFA	TNFRSF1A	K562	CTSL	0.0465118453776436	0.298665527476794	0.7935485743679048
TNFA	TNFRSF1A	K562	LAMP1	0.222507443714395	0.509621571071506	0.8876622118998732
TNFA	TNFRSF1A	MCF7	CD44	-0.99768717807974	4.68127134152613e-43	7.354097228639799e-41
TNFA	TNFRSF1A	MCF7	STAT1	-0.0805506132398956	0.0007706346376068	0.004347592786332837
TNFA	TNFRSF1A	MCF7	B2M	-0.832770118786589	1.0605266561487101e-14	3.220610503375023e-13
TNFA	TNFRSF1A	MCF7	CTSS		0.0115020364418953	0.04276082906929914
TNFA	TNFRSF1A	MCF7	TAP1	-1.53575430882142	2.94919311891082e-13	7.505283049340339e-12
TNFA	TNFRSF1A	MCF7	TAP2	-0.990062806977412	9.29616224671895e-09	1.3782277566868802e-07
TNFA	TNFRSF1A	MCF7	IRF1	-1.01319722298964	1.17255325514819e-07	1.4601505398331652e-06
TNFA	TNFRSF1A	MCF7	GBP1		3.73481873053282e-05	0.00029251902406253694
TNFA	TNFRSF1A	MCF7	NLRC5		0.0181493348485436	0.06157056327979762
TNFA	TNFRSF1A	MCF7	RFX5	-1.40196172570552	4.3359103455557895e-11	9.012735779349935e-10
TNFA	TNFRSF1A	MCF7	CTSB	0.679542168341369	0.0027356306004417	0.012791852532918287
TNFA	TNFRSF1A	MCF7	CTSD	0.72171409451585	2.68485796911541e-10	5.030413933418299e-09
TNFA	TNFRSF1A	MCF7	LAMP2	0.371896459539957	0.0047401700830809	0.020380236530888354
TNFA	TNFRSF1A	MCF7	CTSL	0.0572472359185676	0.494124107976043	0.6781604063198262
