gene	gate	passed	wave62_call
CYP19A1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
CYP19A1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
CYP19A1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
CYP19A1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
CYP19A1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
CYP19A1	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
CYP19A1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
CYP19A1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
TM2D1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
TM2D1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
TM2D1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
TM2D1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
TM2D1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
TM2D1	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
TM2D1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
TM2D1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
SMCR8	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
SMCR8	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
SMCR8	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
SMCR8	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
SMCR8	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
SMCR8	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
SMCR8	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
SMCR8	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
GNG12	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
GNG12	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
GNG12	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
GNG12	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
GNG12	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
GNG12	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
GNG12	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
GNG12	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
HOOK1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
HOOK1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
HOOK1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
HOOK1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
HOOK1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
HOOK1	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
HOOK1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
HOOK1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
TEX29	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
TEX29	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
TEX29	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
TEX29	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
TEX29	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
TEX29	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
TEX29	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
TEX29	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
TTC21B	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
TTC21B	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
TTC21B	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
TTC21B	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
TTC21B	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
TTC21B	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
TTC21B	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
TTC21B	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
PTPRT	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
PTPRT	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
PTPRT	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
PTPRT	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
PTPRT	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
PTPRT	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
PTPRT	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
PTPRT	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
VGLL1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
VGLL1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
VGLL1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
VGLL1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
VGLL1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
VGLL1	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
VGLL1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
VGLL1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
RPL35	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
RPL35	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
RPL35	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
RPL35	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
RPL35	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
RPL35	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
RPL35	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
RPL35	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
SYF2	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
SYF2	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
SYF2	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
SYF2	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
SYF2	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
SYF2	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
SYF2	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
SYF2	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF737	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF737	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF737	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF737	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF737	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF737	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF737	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF737	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF302	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF302	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF302	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF302	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF302	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF302	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF302	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
ZNF302	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
CARS2	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
CARS2	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
CARS2	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
CARS2	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
CARS2	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
CARS2	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
CARS2	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
CARS2	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
DNAJC14	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
DNAJC14	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
DNAJC14	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
DNAJC14	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
DNAJC14	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
DNAJC14	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
DNAJC14	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
DNAJC14	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
HHIP	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
HHIP	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
HHIP	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
HHIP	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
HHIP	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
HHIP	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
HHIP	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
HHIP	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
KIAA1671	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
KIAA1671	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
KIAA1671	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
KIAA1671	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
KIAA1671	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
KIAA1671	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
KIAA1671	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
KIAA1671	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
KRTAP5-5	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
KRTAP5-5	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
KRTAP5-5	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
KRTAP5-5	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
KRTAP5-5	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
KRTAP5-5	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
KRTAP5-5	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
KRTAP5-5	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
PRSS51	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
PRSS51	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
PRSS51	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
PRSS51	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
PRSS51	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
PRSS51	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
PRSS51	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
PRSS51	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
KMT2A	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
KMT2A	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
KMT2A	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
KMT2A	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
KMT2A	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
KMT2A	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
KMT2A	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
KMT2A	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
ENSG00000293569	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
ENSG00000293569	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
ENSG00000293569	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
ENSG00000293569	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
ENSG00000293569	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
ENSG00000293569	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
ENSG00000293569	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
ENSG00000293569	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
LMOD3	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
LMOD3	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
LMOD3	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
LMOD3	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
LMOD3	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
LMOD3	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
LMOD3	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
LMOD3	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
ALDH8A1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
ALDH8A1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
ALDH8A1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
ALDH8A1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
ALDH8A1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
ALDH8A1	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
ALDH8A1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
ALDH8A1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
PAPOLA	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
PAPOLA	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
PAPOLA	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
PAPOLA	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
PAPOLA	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
PAPOLA	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
PAPOLA	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
PAPOLA	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
PHACTR4	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
PHACTR4	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
PHACTR4	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
PHACTR4	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
PHACTR4	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
PHACTR4	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
PHACTR4	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
PHACTR4	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
LRRC57	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
LRRC57	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
LRRC57	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
LRRC57	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
LRRC57	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
LRRC57	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
LRRC57	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
LRRC57	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
CD180	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
CD180	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
CD180	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
CD180	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
CD180	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
CD180	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
CD180	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
CD180	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
UBA3	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
UBA3	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
UBA3	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
UBA3	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
UBA3	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
UBA3	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
UBA3	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
UBA3	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
SCGB2B2	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
SCGB2B2	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
SCGB2B2	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
SCGB2B2	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
SCGB2B2	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
SCGB2B2	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
SCGB2B2	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
SCGB2B2	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
IDI1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
IDI1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
IDI1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
IDI1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
IDI1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
IDI1	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
IDI1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
IDI1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
MRPL47	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
MRPL47	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
MRPL47	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
MRPL47	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
MRPL47	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
MRPL47	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
MRPL47	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
MRPL47	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
ING1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
ING1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
ING1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
ING1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
ING1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
ING1	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
ING1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
ING1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
MAP4K2	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
MAP4K2	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
MAP4K2	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
MAP4K2	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
MAP4K2	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
MAP4K2	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
MAP4K2	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
MAP4K2	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
CDH16	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
CDH16	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
CDH16	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
CDH16	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
CDH16	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
CDH16	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
CDH16	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
CDH16	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
CLPSL1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
CLPSL1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
CLPSL1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
CLPSL1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
CLPSL1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
CLPSL1	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
CLPSL1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
CLPSL1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
C13orf46	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
C13orf46	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
C13orf46	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
C13orf46	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
C13orf46	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
C13orf46	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
C13orf46	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
C13orf46	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
LIX1	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
LIX1	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
LIX1	cross_disease_l2g_ge_4_or_supporting_ge_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
LIX1	qtl_coloc_multiple_diseases	False	NO_GO_WAVE62_TARGET_RESOLUTION
LIX1	module_link	False	NO_GO_WAVE62_TARGET_RESOLUTION
LIX1	druggable_or_modality	False	NO_GO_WAVE62_TARGET_RESOLUTION
LIX1	no_manual_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
LIX1	no_prior_context_blocker	True	NO_GO_WAVE62_TARGET_RESOLUTION
TJP2	ms_l2g_ge_0_5	False	NO_GO_WAVE62_TARGET_RESOLUTION
TJP2	ms_relevant_qtl_h4_ge_0_8	False	NO_GO_WAVE62_TARGET_RESOLUTION
