accession	sample_id	description	donor_id	group	disease_state	marker_compartment	compartment_source	gene	n_cells	mean_log_norm	detection_fraction
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	CTSD	53	0.29177544701774166	0.20754716981132076
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	LAMP1	53	0.20163801790408367	0.18867924528301888
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	LAMP2	53	0.27635287788679014	0.24528301886792453
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	LIPA	53	0.1351577729549048	0.11320754716981132
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	ACSL1	53	0.0	0.0
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	APOE	53	0.0	0.0
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	GPNMB	53	0.0	0.0
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	LPL	53	0.0	0.0
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	PLIN2	53	0.18417734919853931	0.07547169811320754
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	CD36	53	0.6584556867491524	0.32075471698113206
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	FABP5	53	0.19492413525311453	0.22641509433962265
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	TREM2	53	0.013131301358061016	0.018867924528301886
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	MSR1	53	0.0	0.0
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	MERTK	53	0.0	0.0
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	SLC15A4	53	0.32438183955426486	0.24528301886792453
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	TASL	53	0.07466794409841862	0.09433962264150944
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	CXorf21	53	0.07466794409841862	0.09433962264150944
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	IRF5	53	0.024128616980786593	0.03773584905660377
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	GPR65	53	0.1157028911248693	0.07547169811320754
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	TNFAIP3	53	0.11646970347413477	0.11320754716981132
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	PTPN2	53	0.2856683371202001	0.22641509433962265
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	CLEC16A	53	0.02420321725449472	0.03773584905660377
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	SH2B3	53	0.1976323588839117	0.1509433962264151
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	IL10	53	0.0	0.0
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	OSMR	53	0.0	0.0
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	IL6R	53	0.051992000836246416	0.09433962264150944
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	ATG16L1	53	0.05684690992787199	0.07547169811320754
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	CARD9	53	0.0	0.0
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	AXL	53	0.0	0.0
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	CFB	53	0.0	0.0
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	CFH	53	0.0	0.0
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	P2RX7	53	0.02558662531510839	0.03773584905660377
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_plasmablast_like	marker_derived_from_GEO_counts	NLRP3	53	0.0	0.0
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	IFNG	3856	0.010869380248965565	0.009854771784232365
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	IFNGR1	3856	0.09548841446205293	0.0995850622406639
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	IFNGR2	3856	0.06235930498272057	0.0679460580912863
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	STAT1	3856	0.37875030436301876	0.32183609958506226
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	IRF1	3856	0.5360276668691907	0.42323651452282157
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	CXCL10	3856	0.0	0.0
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	CD74	3856	0.495303594998057	0.40975103734439833
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	HLA-DRA	3856	0.1066870847059978	0.09154564315352696
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	HLA-DRB1	3856	0.1485716370378787	0.10969917012448133
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	HLA-DPA1	3856	0.18938725650372346	0.17219917012448133
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	HLA-DPB1	3856	0.2653002828065909	0.22977178423236513
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	CIITA	3856	0.0052488486966527845	0.005705394190871369
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	RFX5	3856	0.030014980367976105	0.032676348547717844
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	IFI30	3856	0.016932250298095936	0.01867219917012448
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	CTSS	3856	0.48073675285607453	0.4315352697095436
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	CTSB	3856	0.1324679074012887	0.13900414937759337
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	CTSD	3856	0.1774653474263136	0.18023858921161826
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	LAMP1	3856	0.2698679647845104	0.2684128630705394
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	LAMP2	3856	0.14287188707916568	0.14522821576763487
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	LIPA	3856	0.09940782245789573	0.10632780082987552
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	ACSL1	3856	0.008471641612250775	0.00933609958506224
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	APOE	3856	0.0	0.0
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	GPNMB	3856	0.00038540805400159845	0.00025933609958506224
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	LPL	3856	0.0	0.0
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	PLIN2	3856	0.14697691969789906	0.14885892116182572
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	CD36	3856	0.018298578522017387	0.01711618257261411
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	FABP5	3856	0.07732521862379	0.07650414937759337
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	TREM2	3856	0.0	0.0
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	MSR1	3856	0.00025932954554735874	0.00025933609958506224
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	MERTK	3856	0.00026360123236644317	0.00025933609958506224
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	SLC15A4	3856	0.031060700579179274	0.032157676348547715
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	TASL	3856	0.0058847896260097315	0.006224066390041493
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	CXorf21	3856	0.0058847896260097315	0.006224066390041493
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	IRF5	3856	0.003850572429504632	0.004927385892116182
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	GPR65	3856	0.1435313412680047	0.13796680497925312
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	TNFAIP3	3856	0.5984603476892245	0.4657676348547718
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	PTPN2	3856	0.40638645755366665	0.3757780082987552
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	CLEC16A	3856	0.03609268348741333	0.038381742738589214
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	SH2B3	3856	0.025393680588214725	0.02671161825726141
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	IL10	3856	0.0010307956316906387	0.001037344398340249
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	OSMR	3856	0.0020171034292808705	0.002074688796680498
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	IL6R	3856	0.12340228857001082	0.125
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	ATG16L1	3856	0.047154646150427734	0.049533195020746885
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	CARD9	3856	0.003469696229795203	0.0038900414937759337
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	AXL	3856	0.0002690616423163671	0.00025933609958506224
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	CFB	3856	0.0	0.0
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	CFH	3856	0.016278290626480868	0.016078838174273857
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	P2RX7	3856	0.00772457598434197	0.008298755186721992
GSE227835	GSM7266252	H6	HC_6	healthy_control	Healthy control	marker_t_cell_like	marker_derived_from_GEO_counts	NLRP3	3856	0.0029072862783160944	0.0031120331950207467
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	IFNG	686	0.0	0.0
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	IFNGR1	686	0.1868413105911138	0.15743440233236153
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	IFNGR2	686	0.32792014974025524	0.282798833819242
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	STAT1	686	0.13051522056145848	0.12244897959183673
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	IRF1	686	0.8119687568776461	0.5422740524781341
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CXCL10	686	0.0	0.0
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CD74	686	3.717156378764105	0.9723032069970845
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	HLA-DRA	686	3.828511274503897	0.9577259475218659
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	HLA-DRB1	686	2.660817415564818	0.9329446064139941
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	HLA-DPA1	686	2.475878884163264	0.9431486880466472
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	HLA-DPB1	686	3.09109803408645	0.9460641399416909
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CIITA	686	0.2154335403494515	0.19825072886297376
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	RFX5	686	0.09450681933334895	0.08892128279883382
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	IFI30	686	0.13602755803060948	0.11661807580174927
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CTSS	686	0.8742114665643814	0.6224489795918368
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CTSB	686	0.04007252190620489	0.037900874635568516
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CTSD	686	0.08128318251395712	0.07725947521865889
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	LAMP1	686	0.18657748557562034	0.17055393586005832
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	LAMP2	686	0.11026713521418001	0.10349854227405247
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	LIPA	686	0.08459049515404438	0.08017492711370262
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	ACSL1	686	0.01268819843367307	0.013119533527696793
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	APOE	686	0.0	0.0
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	GPNMB	686	0.0	0.0
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	LPL	686	0.0	0.0
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	PLIN2	686	0.11197654368578519	0.10349854227405247
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CD36	686	0.008366380940373367	0.0058309037900874635
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	FABP5	686	0.08578517107678572	0.08454810495626822
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	TREM2	686	0.0	0.0
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	MSR1	686	0.0	0.0
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	MERTK	686	0.0	0.0
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	SLC15A4	686	0.048389444198274754	0.04664723032069971
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	TASL	686	0.016048944248402433	0.016034985422740525
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CXorf21	686	0.016048944248402433	0.016034985422740525
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	IRF5	686	0.02130634956735216	0.02040816326530612
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	GPR65	686	0.18640236595629256	0.17055393586005832
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	TNFAIP3	686	0.37254898988644514	0.2915451895043732
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	PTPN2	686	0.3840489772857104	0.32798833819241985
GSE227835	GSM7266253	H7	HC_7	healthy_control	Healthy control	marker_b_cell_apc_like	marker_derived_from_GEO_counts	CLEC16A	686	0.03801772932443257	0.037900874635568516
