sample_id	product_id	url
MSM79H7E	MSM79H7E	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79H7E_taxonomic_profile.biom
MSM79H7M	MSM79H7M	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79H7M_taxonomic_profile.biom
MSM79H7G	MSM79H7G	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79H7G_taxonomic_profile.biom
MSMA26AX	MSMA26AX	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26AX_taxonomic_profile.biom
MSMA26AZ	MSMA26AZ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26AZ_taxonomic_profile.biom
MSMA26AZ_TR	MSMA26AZ_TR	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26AZ_TR_taxonomic_profile.biom
MSMA26AV	MSMA26AV	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26AV_taxonomic_profile.biom
MSMB4LZ4	MSMB4LZ4	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMB4LZ4_taxonomic_profile.biom
MSM79HCG	MSM79HCG	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79HCG_taxonomic_profile.biom
MSM79HCI	MSM79HCI	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79HCI_taxonomic_profile.biom
MSM79HCK	MSM79HCK	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79HCK_taxonomic_profile.biom
MSM79HCP	MSM79HCP	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79HCP_taxonomic_profile.biom
MSM79HCR	MSM79HCR	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79HCR_taxonomic_profile.biom
MSM79H81	MSM79H81	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79H81_taxonomic_profile.biom
MSM79H83	MSM79H83	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79H83_taxonomic_profile.biom
MSM79H85	MSM79H85	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79H85_taxonomic_profile.biom
MSM79H87	MSM79H87	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79H87_taxonomic_profile.biom
MSM79H89	MSM79H89	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79H89_taxonomic_profile.biom
MSM79H8B	MSM79H8B	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79H8B_taxonomic_profile.biom
MSM9VZOG	MSM9VZOG	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZOG_taxonomic_profile.biom
MSM9VZOI	MSM9VZOI	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZOI_taxonomic_profile.biom
MSM9VZOK	MSM9VZOK	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZOK_taxonomic_profile.biom
MSM9VZOM	MSM9VZOM	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZOM_taxonomic_profile.biom
MSM9VZOO	MSM9VZOO	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZOO_taxonomic_profile.biom
MSM9VZOQ	MSM9VZOQ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZOQ_taxonomic_profile.biom
MSM9VZHJ	MSM9VZHJ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZHJ_taxonomic_profile.biom
MSM9VZHL	MSM9VZHL	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZHL_taxonomic_profile.biom
MSM9VZHN	MSM9VZHN	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZHN_taxonomic_profile.biom
MSM9VZHP	MSM9VZHP	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZHP_taxonomic_profile.biom
MSM9VZHR	MSM9VZHR	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZHR_taxonomic_profile.biom
MSM9VZHT	MSM9VZHT	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZHT_taxonomic_profile.biom
MSM79H8D	MSM79H8D	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79H8D_taxonomic_profile.biom
MSM79H8F	MSM79H8F	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79H8F_taxonomic_profile.biom
MSM79H8H	MSM79H8H	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79H8H_taxonomic_profile.biom
MSM79H8L	MSM79H8L	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79H8L_taxonomic_profile.biom
MSM79H8N	MSM79H8N	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM79H8N_taxonomic_profile.biom
MSM9VZJZ	MSM9VZJZ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZJZ_taxonomic_profile.biom
MSM9VZGW	MSM9VZGW	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZGW_taxonomic_profile.biom
MSM9VZGY	MSM9VZGY	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZGY_taxonomic_profile.biom
MSM9VZH7	MSM9VZH7	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZH7_taxonomic_profile.biom
MSMAPC7J	MSMAPC7J	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC7J_taxonomic_profile.biom
MSM9VZMA	MSM9VZMA	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZMA_taxonomic_profile.biom
MSM9VZMA_TR	MSM9VZMA_TR	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZMA_TR_taxonomic_profile.biom
MSM9VZME	MSM9VZME	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZME_taxonomic_profile.biom
MSM9VZMC	MSM9VZMC	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZMC_taxonomic_profile.biom
MSM9VZMI	MSM9VZMI	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZMI_taxonomic_profile.biom
MSM9VZHX	MSM9VZHX	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZHX_taxonomic_profile.biom
MSM9VZHZ	MSM9VZHZ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZHZ_taxonomic_profile.biom
MSM9VZI2	MSM9VZI2	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZI2_taxonomic_profile.biom
MSM9VZI6	MSM9VZI6	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZI6_taxonomic_profile.biom
MSMAPC7P	MSMAPC7P	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC7P_taxonomic_profile.biom
MSMAPC7R	MSMAPC7R	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC7R_taxonomic_profile.biom
MSMAPC7T	MSMAPC7T	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC7T_taxonomic_profile.biom
MSMB4LZC	MSMB4LZC	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMB4LZC_taxonomic_profile.biom
MSM9VZFL	MSM9VZFL	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZFL_taxonomic_profile.biom
MSM9VZFN	MSM9VZFN	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZFN_taxonomic_profile.biom
MSM9VZFR	MSM9VZFR	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZFR_taxonomic_profile.biom
MSM9VZFT	MSM9VZFT	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZFT_taxonomic_profile.biom
MSM9VZKC	MSM9VZKC	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZKC_taxonomic_profile.biom
MSM9VZKE	MSM9VZKE	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZKE_taxonomic_profile.biom
MSM9VZKI	MSM9VZKI	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZKI_taxonomic_profile.biom
MSMA26BN	MSMA26BN	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26BN_taxonomic_profile.biom
MSMA26BR	MSMA26BR	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26BR_taxonomic_profile.biom
MSMA26BT	MSMA26BT	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26BT_taxonomic_profile.biom
MSMA26BV	MSMA26BV	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26BV_taxonomic_profile.biom
MSMA26BX	MSMA26BX	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26BX_taxonomic_profile.biom
MSMB4LZ8	MSMB4LZ8	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMB4LZ8_taxonomic_profile.biom
MSM9VZLZ	MSM9VZLZ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZLZ_taxonomic_profile.biom
MSM9VZNR	MSM9VZNR	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZNR_taxonomic_profile.biom
MSM9VZNX	MSM9VZNX	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZNX_taxonomic_profile.biom
MSM9VZNZ	MSM9VZNZ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZNZ_taxonomic_profile.biom
MSM9VZO2	MSM9VZO2	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZO2_taxonomic_profile.biom
MSM9VZIM	MSM9VZIM	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZIM_taxonomic_profile.biom
MSM9VZIO	MSM9VZIO	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZIO_taxonomic_profile.biom
MSM9VZIQ	MSM9VZIQ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZIQ_taxonomic_profile.biom
MSM9VZIS	MSM9VZIS	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZIS_taxonomic_profile.biom
MSM9VZIU	MSM9VZIU	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZIU_taxonomic_profile.biom
MSM9VZIW	MSM9VZIW	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZIW_taxonomic_profile.biom
MSMAPC55	MSMAPC55	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC55_taxonomic_profile.biom
MSMAPC57	MSMAPC57	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC57_taxonomic_profile.biom
MSMAPC59	MSMAPC59	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC59_taxonomic_profile.biom
MSMAPC5B	MSMAPC5B	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC5B_taxonomic_profile.biom
MSMAPC5D	MSMAPC5D	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC5D_taxonomic_profile.biom
MSMB4LZP	MSMB4LZP	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMB4LZP_taxonomic_profile.biom
MSMB4LZR	MSMB4LZR	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMB4LZR_taxonomic_profile.biom
MSM9VZMM	MSM9VZMM	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZMM_taxonomic_profile.biom
MSM9VZMO	MSM9VZMO	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZMO_taxonomic_profile.biom
MSM9VZMS	MSM9VZMS	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZMS_taxonomic_profile.biom
MSM9VZMU	MSM9VZMU	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZMU_taxonomic_profile.biom
MSM9VZMW	MSM9VZMW	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZMW_taxonomic_profile.biom
MSM9VZL7	MSM9VZL7	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZL7_taxonomic_profile.biom
MSM9VZL9	MSM9VZL9	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZL9_taxonomic_profile.biom
MSM9VZLB	MSM9VZLB	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZLB_taxonomic_profile.biom
MSM9VZLD	MSM9VZLD	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZLD_taxonomic_profile.biom
MSM9VZLF	MSM9VZLF	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZLF_taxonomic_profile.biom
MSM9VZLH	MSM9VZLH	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZLH_taxonomic_profile.biom
MSMA26BB	MSMA26BB	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26BB_taxonomic_profile.biom
MSMA26BD	MSMA26BD	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26BD_taxonomic_profile.biom
MSMA26BF	MSMA26BF	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26BF_taxonomic_profile.biom
MSMA26BH	MSMA26BH	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26BH_taxonomic_profile.biom
MSMA26BJ	MSMA26BJ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26BJ_taxonomic_profile.biom
MSMA26BL	MSMA26BL	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26BL_taxonomic_profile.biom
MSMAPC6K	MSMAPC6K	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC6K_taxonomic_profile.biom
MSMAPC6M	MSMAPC6M	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC6M_taxonomic_profile.biom
MSMAPC6O	MSMAPC6O	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC6O_taxonomic_profile.biom
MSMB4LZZ	MSMB4LZZ	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMB4LZZ_taxonomic_profile.biom
MSMB4LZV	MSMB4LZV	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMB4LZV_taxonomic_profile.biom
MSMB4LZX	MSMB4LZX	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMB4LZX_taxonomic_profile.biom
MSM9VZPH	MSM9VZPH	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZPH_taxonomic_profile.biom
MSM9VZPL	MSM9VZPL	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZPL_taxonomic_profile.biom
MSM9VZPN	MSM9VZPN	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZPN_taxonomic_profile.biom
MSM9VZIY	MSM9VZIY	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZIY_taxonomic_profile.biom
MSM9VZJ3	MSM9VZJ3	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZJ3_taxonomic_profile.biom
MSMA26CV	MSMA26CV	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26CV_taxonomic_profile.biom
MSMA26CX	MSMA26CX	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26CX_taxonomic_profile.biom
MSMAPC6A	MSMAPC6A	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC6A_taxonomic_profile.biom
MSMAPC6C	MSMAPC6C	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC6C_taxonomic_profile.biom
MSMAPC6E	MSMAPC6E	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC6E_taxonomic_profile.biom
MSMAPC6G	MSMAPC6G	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC6G_taxonomic_profile.biom
MSMB4LXY	MSMB4LXY	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMB4LXY_taxonomic_profile.biom
MSMB4LYB	MSMB4LYB	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMB4LYB_taxonomic_profile.biom
MSM9VZL5	MSM9VZL5	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSM9VZL5_taxonomic_profile.biom
MSMA26DM	MSMA26DM	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26DM_taxonomic_profile.biom
MSMA26DG	MSMA26DG	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26DG_taxonomic_profile.biom
MSMA26DI	MSMA26DI	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26DI_taxonomic_profile.biom
MSMA26DO	MSMA26DO	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26DO_taxonomic_profile.biom
MSMA26DK	MSMA26DK	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA26DK_taxonomic_profile.biom
MSMAPC5H	MSMAPC5H	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC5H_taxonomic_profile.biom
MSMAPC5L	MSMAPC5L	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC5L_taxonomic_profile.biom
MSMB4LXW	MSMB4LXW	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMB4LXW_taxonomic_profile.biom
MSMB4LXS	MSMB4LXS	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMB4LXS_taxonomic_profile.biom
MSMB4LZK	MSMB4LZK	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMB4LZK_taxonomic_profile.biom
MSMA267V	MSMA267V	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA267V_taxonomic_profile.biom
MSMA267X	MSMA267X	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA267X_taxonomic_profile.biom
MSMA2684	MSMA2684	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMA2684_taxonomic_profile.biom
MSMAPC5Z	MSMAPC5Z	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC5Z_taxonomic_profile.biom
MSMAPC66	MSMAPC66	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC66_taxonomic_profile.biom
MSMAPC64	MSMAPC64	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMAPC64_taxonomic_profile.biom
MSMB4LYH	MSMB4LYH	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/MSMB4LYH_taxonomic_profile.biom
PSM6XBQS	PSM6XBQS	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/PSM6XBQS_taxonomic_profile.biom
PSM6XBQU	PSM6XBQU	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/PSM6XBQU_taxonomic_profile.biom
PSM6XBQY	PSM6XBQY	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/PSM6XBQY_taxonomic_profile.biom
PSM6XBQY_TR	PSM6XBQY_TR	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/PSM6XBQY_TR_taxonomic_profile.biom
PSM6XBR1	PSM6XBR1	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/PSM6XBR1_taxonomic_profile.biom
PSM6XBSS	PSM6XBSS	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/PSM6XBSS_taxonomic_profile.biom
PSM6XBSU	PSM6XBSU	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/PSM6XBSU_taxonomic_profile.biom
PSM6XBSU_TR	PSM6XBSU_TR	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/PSM6XBSU_TR_taxonomic_profile.biom
PSM6XBT1	PSM6XBT1	https://g-227ca.190ebd.75bc.data.globus.org/ibdmdb//products/HMP2/MGX/2018-05-04/tax_profiles/PSM6XBT1_taxonomic_profile.biom
