analysis	disease_name	compartment	role	gene	candidate_class	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr	positive_fdr10	positive_trend	negative_trend
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	HLA-DPA1	state_markers_positive_controls	mean_log_norm	10.0	14.0	0.5455808316454196	0.5788340931790311	-0.03325326153361152	-0.15135541788547552	-0.39708954085637893	0.6951465424603958	0.9191312080957668	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	HLA-DPA1	state_markers_positive_controls	detection_fraction	10.0	14.0	0.2387275623268903	0.25850104769853416	-0.019773485371643862	-0.17592193241390758	-0.44916551470970134	0.6579483626687601	0.9191312080957668	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	HLA-DPB1	state_markers_positive_controls	mean_log_norm	10.0	14.0	0.6018029705121204	0.5700347506453929	0.03176821986672751	0.15020813993824453	0.36142384856903226	0.722326880685201	0.9191312080957668	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	HLA-DPB1	state_markers_positive_controls	detection_fraction	10.0	14.0	0.2811210047514285	0.2752882315823895	0.005832773169038963	0.04537057309414016	0.10794215909521283	0.9153989120221099	0.9756946487421291	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	HLA-DRA	state_markers_positive_controls	mean_log_norm	10.0	14.0	0.6991879186079115	0.6618983808995581	0.037289537708353415	0.15028135729597408	0.3691021079329434	0.7163092373676788	0.9191312080957668	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	HLA-DRA	state_markers_positive_controls	detection_fraction	10.0	14.0	0.28163227236177024	0.26970335941505125	0.011928912946718995	0.0999153829171913	0.24141766440512252	0.8121245470217315	0.9514528812011809	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	HLA-DRB1	state_markers_positive_controls	mean_log_norm	10.0	14.0	0.8266202735124086	0.6824789458197167	0.14414132769269195	0.4839171229681416	1.1497363931720783	0.26744544792567626	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	HLA-DRB1	state_markers_positive_controls	detection_fraction	10.0	14.0	0.3302355029081103	0.2792143649788513	0.051021137929259	0.3724374572846592	0.8794263332567643	0.3927954521097694	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	IFI30	hla_ii_loading_editing	mean_log_norm	10.0	14.0	0.022792931714990326	0.021113663997863803	0.001679267717126523	0.09491118611216487	0.219623231785939	0.8293583259341724	0.9514528812011809	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	IFI30	hla_ii_loading_editing	detection_fraction	10.0	14.0	0.013264055553071013	0.01317369161624152	9.036393682949374e-05	0.008297020588685476	0.019995176019603766	0.9842831671874569	0.9906449484793463	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	IGF2R	lysosome_endosome_lipid	mean_log_norm	10.0	14.0	0.20781578089279984	0.25801421347781306	-0.05019843258501322	-0.42064735144806176	-1.0869559984132502	0.2891352571781395	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	IGF2R	lysosome_endosome_lipid	detection_fraction	10.0	14.0	0.11590314400840748	0.1458127489696246	-0.029909604961217112	-0.3546388383709763	-0.8787820322312901	0.3905744578448824	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	IRF5	failed_or_crowded_comparators	mean_log_norm	10.0	14.0	0.0022265787186951116	0.0013898848570545424	0.0008366938616405691	0.3467588298273659	0.8717344663186894	0.3937565775175652	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	IRF5	failed_or_crowded_comparators	detection_fraction	10.0	14.0	0.0012087782940039696	0.0009036434054076236	0.000305134888596346	0.19147194645277468	0.49820164826612195	0.6233588490884177	0.9094907798175274	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	ITGAM	uptake_complement_phagocytosis	mean_log_norm	10.0	14.0	0.0017740586230207667	0.0006582465777175448	0.001115812045303222	0.36992669375275977	0.8213785905283875	0.4281418070891747	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	ITGAM	uptake_complement_phagocytosis	detection_fraction	10.0	14.0	0.0010158953997829972	0.0005222552125885925	0.0004936401871944048	0.24395722057074934	0.5572287579341564	0.586782605086887	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	ITGAX	uptake_complement_phagocytosis	mean_log_norm	10.0	14.0	0.002169127654630122	0.0009398970457197978	0.0012292306089103243	0.429570656519648	0.9763501313710954	0.34701007574689935	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	ITGAX	uptake_complement_phagocytosis	detection_fraction	10.0	14.0	0.0008435280139799958	0.00034327363959585306	0.0005002543743841427	0.49651158174409626	1.1399003173084836	0.27430596598295726	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LAMP1	lysosome_endosome_lipid	mean_log_norm	10.0	14.0	0.7096658025547293	0.8456615795480636	-0.13599577699333432	-0.5331556901490931	-1.4507799969605355	0.16133408679814792	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LAMP1	lysosome_endosome_lipid	detection_fraction	10.0	14.0	0.34927014371661047	0.4287381171119563	-0.07946797339534584	-0.4724076786377568	-1.2184773788419259	0.23633928284958622	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LAMP2	lysosome_endosome_lipid	mean_log_norm	10.0	14.0	0.3909909517013276	0.4242485850601034	-0.033257633358775796	-0.1582331807250368	-0.412113746941644	0.6842972796837277	0.9191312080957668	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LAMP2	lysosome_endosome_lipid	detection_fraction	10.0	14.0	0.21412207584411017	0.2365950623887185	-0.02247298654460833	-0.15458595612292095	-0.3845384732117275	0.7048169111183238	0.9191312080957668	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LAMP3	lysosome_endosome_lipid	mean_log_norm	10.0	14.0	0.0	0.0014765447652322513	-0.0014765447652322513	-0.6823687341318704	-2.032747518423152	0.06302493150940221	0.90218045104981	False	False	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LAMP3	lysosome_endosome_lipid	detection_fraction	10.0	14.0	0.0	0.0006550489745259149	-0.0006550489745259149	-0.657155708214858	-1.9576389835487493	0.07209090185719756	0.90218045104981	False	False	True
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LAPTM5	lysosome_endosome_lipid	mean_log_norm	10.0	14.0	0.04001664964355454	0.049051448720161504	-0.009034799076606967	-0.30919551249208604	-0.8450583853653109	0.4075182287429248	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LAPTM5	lysosome_endosome_lipid	detection_fraction	10.0	14.0	0.020638609815005156	0.02830237412679201	-0.007663764311786853	-0.4346806637614715	-1.1821118868049307	0.2501067562582488	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LGALS1	glycan_checkpoint_surface	mean_log_norm	10.0	14.0	2.1354896766238176	1.9625817874438276	0.17290788917999	0.49400016046602574	1.283099764314851	0.21304221657693603	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LGALS1	glycan_checkpoint_surface	detection_fraction	10.0	14.0	0.7797323616676244	0.7407727635620842	0.03895959810554017	0.3647301020943652	1.0324538839747235	0.3152331087493573	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LGALS3	glycan_checkpoint_surface	mean_log_norm	10.0	14.0	2.005594352530884	2.0262132137559976	-0.020618861225113694	-0.06199051108652457	-0.17334942232777464	0.8641590081443957	0.9515985401645667	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LGALS3	glycan_checkpoint_surface	detection_fraction	10.0	14.0	0.7781704830225066	0.8047688674994621	-0.026598384476955506	-0.1629077025418351	-0.4490041766775852	0.6580988679281546	0.9191312080957668	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LGALS8	glycan_checkpoint_surface	mean_log_norm	10.0	14.0	0.15447678355291516	0.16873511378445882	-0.014258330231543659	-0.16476599719330137	-0.422125396485425	0.6772190545958783	0.9191312080957668	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LGALS8	glycan_checkpoint_surface	detection_fraction	10.0	14.0	0.08966517729418158	0.0975459065093477	-0.007880729215166124	-0.11585289792232353	-0.28303126264255485	0.7804173663839399	0.9386100757860898	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LGALS9	glycan_checkpoint_surface	mean_log_norm	10.0	14.0	0.07565163114805419	0.08788731358295056	-0.012235682434896367	-0.2529767998257108	-0.7001429019396487	0.49175178836836614	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LGALS9	glycan_checkpoint_surface	detection_fraction	10.0	14.0	0.04376650549089683	0.053182353121203306	-0.009415847630306479	-0.31465393304299916	-0.8073460304937596	0.42847513497125406	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LIPA	lysosome_endosome_lipid	mean_log_norm	10.0	14.0	0.18468587476065043	0.23818963543167687	-0.05350376067102644	-0.5238903891551367	-1.3379240619515465	0.19532917142389308	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LIPA	lysosome_endosome_lipid	detection_fraction	10.0	14.0	0.10279854660500205	0.13902316787168362	-0.036224621266681564	-0.48136294767610727	-1.2190084948294102	0.2367766328089388	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LRP1	uptake_complement_phagocytosis	mean_log_norm	10.0	14.0	1.0436509139189298	1.0840674166985305	-0.04041650277960063	-0.12332568352257044	-0.34120046369941304	0.736440031111929	0.9191312080957668	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	LRP1	uptake_complement_phagocytosis	detection_fraction	10.0	14.0	0.43448689246288213	0.47334243519985153	-0.038855542736969395	-0.22788236063244574	-0.613114182108211	0.5461388015742584	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	M6PR	lysosome_endosome_lipid	mean_log_norm	10.0	14.0	0.2641913122597906	0.2956198637610606	-0.03142855150127	-0.25526747507113956	-0.6326207275743413	0.5345705025157108	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	M6PR	lysosome_endosome_lipid	detection_fraction	10.0	14.0	0.14786044422403843	0.17205876106953363	-0.0241983168454952	-0.25070724380355647	-0.6125253511262984	0.5479324354318909	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	MARCO	uptake_complement_phagocytosis	mean_log_norm	10.0	14.0	0.0007686128742273809	0.0007161520684995445	5.246080572783639e-05	0.02574403947714196	0.07058103377824797	0.9443985785133513	0.9857333196194349	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	MARCO	uptake_complement_phagocytosis	detection_fraction	10.0	14.0	0.00037876336021193304	0.0004440971716395838	-6.533381142765076e-05	-0.05667972719296091	-0.1581812586852785	0.8759223505189258	0.9515985401645667	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	MERTK	uptake_complement_phagocytosis	mean_log_norm	10.0	14.0	0.03033257877834574	0.038857011796025416	-0.008524433017679675	-0.3672613797126392	-0.9345737902315501	0.360807848776819	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	MERTK	uptake_complement_phagocytosis	detection_fraction	10.0	14.0	0.0187150809639218	0.022037585050220358	-0.003322504086298559	-0.21486043630263207	-0.514698901208559	0.6136621177688335	0.9094907798175274	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	MIF	failed_or_crowded_comparators	mean_log_norm	10.0	14.0	0.4087659336116145	0.36233676753057015	0.04642916608104436	0.1692185477803005	0.39090267829892256	0.7018443402641785	0.9191312080957668	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	MIF	failed_or_crowded_comparators	detection_fraction	10.0	14.0	0.20800261002633316	0.19847182673422434	0.009530783292108824	0.06703246506305041	0.16058474464873304	0.8743905545292624	0.9515985401645667	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	MRC1	uptake_complement_phagocytosis	mean_log_norm	10.0	14.0	0.002794313920754047	0.00634139062571802	-0.0035470767049639727	-0.5404978668886647	-1.521582572129643	0.144631704622824	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	MRC1	uptake_complement_phagocytosis	detection_fraction	10.0	14.0	0.0014411707509802477	0.00320882648456709	-0.0017676557335868425	-0.5042876667806128	-1.4232709818092077	0.17112824293930046	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	MSR1	uptake_complement_phagocytosis	mean_log_norm	10.0	14.0	0.004626889536664405	0.004911472891447949	-0.00028458335478354427	-0.04001212428737884	-0.09876475368456702	0.9223828080124921	0.9772865465846642	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	MSR1	uptake_complement_phagocytosis	detection_fraction	10.0	14.0	0.0018884022777438069	0.0032727947806773725	-0.0013843925029335656	-0.3313894675821107	-0.9203333731010895	0.3683009897840036	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NPC1	lysosome_endosome_lipid	mean_log_norm	10.0	14.0	0.06236244537321954	0.0764604075828081	-0.01409796220958856	-0.3257984843827485	-0.774886514309699	0.44985128061588303	0.90218045104981	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NPC1	lysosome_endosome_lipid	detection_fraction	10.0	14.0	0.04281805369060053	0.04552638299077422	-0.002708329300173687	-0.06994786634898724	-0.15828742878840635	0.8767537111628593	0.9515985401645667	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NPC2	lysosome_endosome_lipid	mean_log_norm	10.0	14.0	0.9357974682991648	0.9423736089528731	-0.006576140653708373	-0.028110259145385147	-0.07257777751477351	0.942816541270192	0.9857333196194349	False	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	NPC2	lysosome_endosome_lipid	detection_fraction	10.0	14.0	0.43078884956562885	0.4626625544443635	-0.03187370487873464	-0.20357045548737723	-0.5254077363923332	0.6047083782806842	0.9094907798175274	False	False	False
