gene	tested_compartment_count	positive_compartment_count	negative_compartment_count	positive_fdr10_compartment_count	negative_fdr10_compartment_count	positive_disease_count	negative_disease_count	positive_diseases	negative_diseases	best_positive_p	best_positive_fdr	max_positive_delta_log2_cpm	median_positive_hedges_g	best_negative_p	min_negative_delta_log2_cpm	top_positive_compartments	in_lipid_lysosomal_myeloid_neighborhood	ms_wm_delta_log2	ms_wm_hedges_g	ms_wm_p	ms_wm_fdr	opentargets_disease_count	opentargets_diseases	opentargets_max_overall	opentargets_max_genetic_association	opentargets_max_known_drug_or_clinical	opentargets_channels_present	existing_priority_score	existing_weighted_evidence_score	existing_ms_anchor_score	existing_positive_disease_count	existing_negative_disease_count	existing_positive_diseases	existing_negative_diseases	existing_prior_flag	ms_positive_nominal	ms_positive_trend	genetic_or_target_db_breadth	discovery_priority_score
TBC1D8	17	0	0	0	0	0	0										False	-0.8778930793359674	-0.6521227371914862	0.1485207599001705	0.8989378106274888															False	False	0.0	0.0
TBCB	17	0	0	0	0	0	0										False	-0.5055397084830915	-0.7239712331413548	0.1246963800506482	0.8989378106274888															False	False	0.0	0.0
TBCEL-TECTA	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
TBL1X	17	0	0	0	0	0	0										False	0.2905087006244056	0.4340404838367321	0.3121462083751458	0.9105809632001528															False	False	0.0	0.0
TBL1XR1-AS1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
TBL1Y	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
TBP	17	0	0	0	0	0	0										False	0.6993471699483189	0.4023850792266847	0.3368953226358903	0.9141270983319502															False	False	0.0	0.0
TBPL2	6	0	0	0	0	0	0										False																			False	False	0.0	0.0
TBRG1	17	0	0	0	0	0	0										False	0.1289855881616031	0.3558119167015027	0.4216050357096204	0.9195199515584406															False	False	0.0	0.0
TBX1	10	0	0	0	0	0	0										False	1.053589497940611	0.4504744330987206	0.306245910827658	0.9075477698307116															False	False	0.0	0.0
TBX10	6	0	0	0	0	0	0										False	-1.7313617458475226	-0.7471102275626512	0.0868224821405282	0.8989378106274888															False	False	0.0	0.0
TBX15	7	0	0	0	0	0	0										False	-1.1133560509917024	-0.4578362515900101	0.2898328343875567	0.9055783835864206															False	False	0.0	0.0
TBX18-AS1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
TBX20	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
TBX3	15	0	0	0	0	0	0										False	-0.3341120738139072	-0.1265757201173311	0.7694373057982615	0.9733233960040236															False	False	0.0	0.0
TBX3-AS1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
TBX5	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
TBX5-AS1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
TBXA2R	11	0	0	0	0	0	0										False	-1.8685392943588035	-0.7813231453499072	0.0763835199230651	0.8989378106274888															False	False	0.0	0.0
TCAP	17	0	0	0	0	0	0										False	-2.4360423440207626	-1.2791036942755891	0.0062248141104592	0.8344760564031432															False	False	0.0	0.0
TCEAL3-AS1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
TCEANC	17	0	0	0	0	0	0										False	1.09111018289438	0.5121897165740442	0.2412698545744891	0.9004758652001262															False	False	0.0	0.0
TCEANC2	17	0	0	0	0	0	0										False	-0.217859105693952	-0.3074206965692381	0.4836327443922689	0.926038761164836															False	False	0.0	0.0
TCERG1	17	0	0	0	0	0	0										False	-0.1126633181137073	-0.4743064928887037	0.2614725343434771	0.9049965616313804															False	False	0.0	0.0
TCF20	17	0	0	0	0	0	0										False	0.0929330053609014	0.1713113952944817	0.685148311868859	0.9625330737114284															False	False	0.0	0.0
TCF23	10	0	0	0	0	0	0										False																			False	False	0.0	0.0
TCF4-AS1	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
TCF4-AS2	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
TCF7L1-IT1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
TCHP	17	0	0	0	0	0	0										False	-0.3127387270656037	-0.4589935571775895	0.2885997443175273	0.9055783835864206															False	False	0.0	0.0
TCL1A	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
TCL1B	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
TCL6	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
TCP10	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
TCP10L2	6	0	0	0	0	0	0										False																			False	False	0.0	0.0
TCP11	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
TCP11L1	17	0	0	0	0	0	0										False	-0.3077606851150527	-0.5188189791349139	0.2294811280097015	0.9004758652001262															False	False	0.0	0.0
TCTE1	6	0	0	0	0	0	0										False	-0.0795472084238135	-0.0290460730253744	0.9454521739211094	0.9944057947422876															False	False	0.0	0.0
TCTE3	9	0	0	0	0	0	0										False																			False	False	0.0	0.0
TCTEX1D1	7	0	0	0	0	0	0										False	-1.0806393242169356	-0.707996816975015	0.120780418623892	0.8989378106274888															False	False	0.0	0.0
TCTEX1D4	4	0	0	0	0	0	0										False	0.16093335213968	0.1119405064752707	0.7889313557279796	0.9745041645639924															False	False	0.0	0.0
TDG	17	0	0	0	0	0	0										False	0.021499233434687	0.0518836782363984	0.902754288731455	0.985212747232168															False	False	0.0	0.0
TDGF1	4	0	0	0	0	0	0										False	1.6521406997204744	0.5870484881318061	0.1838737360872818	0.8993702893651148															False	False	0.0	0.0
TDRD12	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
TDRD15	4	0	0	0	0	0	0										False	0.4248447847822244	0.2234071491199191	0.6050884186172918	0.9468238779494486															False	False	0.0	0.0
TDRKH-AS1	15	0	0	0	0	0	0										False																			False	False	0.0	0.0
TDRP	15	0	0	0	0	0	0										False	-0.5679967273386133	-0.2093509764267408	0.6341970311319323	0.9512955466978984															False	False	0.0	0.0
TEAD4	14	0	0	0	0	0	0										False	-1.5102591950893682	-0.499380593702971	0.2475841282048704	0.9004758652001262															False	False	0.0	0.0
TECPR1	17	0	0	0	0	0	0										False	-0.2661135347830896	-0.5823653227206727	0.1920970620519804	0.8993702893651148															False	False	0.0	0.0
TECTA	10	0	0	0	0	0	0										False	0.3450220201109371	0.1356052812395848	0.7512869636682958	0.970415871093437															False	False	0.0	0.0
TECTB	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEDC2-AS1	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEFM	17	0	0	0	0	0	0										False	-0.2074571858394085	-0.3719904495761775	0.3939754744972263	0.9157809859344704															False	False	0.0	0.0
TEK	13	0	0	0	0	0	0										False	-0.8064933373379066	-0.3789473974162413	0.3881474736024963	0.9157809859344704															False	False	0.0	0.0
TEKT1	6	0	0	0	0	0	0										False	-1.9609967275367124	-0.5259891975810251	0.2271504910630418	0.8993702893651148															False	False	0.0	0.0
TEKT4	13	0	0	0	0	0	0										False	-0.0330341367667066	-0.0132591648746157	0.9750639899489216	0.9978591419243252															False	False	0.0	0.0
TEKT5	10	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEN1-CDK3	2	0	0	0	0	0	0										False	1.3235450126261394	0.5682720822848165	0.1828660188673244	0.8993702893651148															False	False	0.0	0.0
TENM2-AS1	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
TENM3	12	0	0	0	0	0	0										False	-2.256608358881176	-0.7306112280652425	0.0999095494989009	0.8989378106274888															False	False	0.0	0.0
TENM3-AS1	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
TENT4A	17	0	0	0	0	0	0										False																			False	False	0.0	0.0
TENT5A	17	0	0	0	0	0	0										False																			False	False	0.0	0.0
TENT5B	14	0	0	0	0	0	0										False																			False	False	0.0	0.0
TENT5D	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEPP	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
TERB1	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
TERC	12	0	0	0	0	0	0										False	-0.6401230320250135	-0.2520704011961645	0.5508631717902466	0.9390010612097776															False	False	0.0	0.0
TERLR1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
TESC-AS1	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
TET1	17	0	0	0	0	0	0										False	-0.3400657010839074	-0.1369579552218454	0.746766942672869	0.9703288564909704															False	False	0.0	0.0
TET2-AS1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEX101	6	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEX13C	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEX15	5	0	0	0	0	0	0										False	-0.7705549696856733	-0.2739513265523377	0.5261261721734278	0.9357323188472788															False	False	0.0	0.0
TEX19	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEX22	12	0	0	0	0	0	0										False	-0.1101510542075645	-0.0425707675140649	0.9202866196455244	0.9893684119476313															False	False	0.0	0.0
TEX26	7	0	0	0	0	0	0										False	0.2507726272823984	0.1083877334556816	0.7978653573893297	0.9754873976997136															False	False	0.0	0.0
TEX261	17	0	0	0	0	0	0										False	0.0177095849355932	0.0386620515801101	0.9278176520900075	0.990664993050244															False	False	0.0	0.0
TEX28	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEX29	14	0	0	0	0	0	0										False	0.4175654669818727	0.1544428305383498	0.721344809562594	0.9677414401546712															False	False	0.0	0.0
TEX35	6	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEX36	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEX37	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEX38	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEX41	9	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEX43	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEX45	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEX48	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEX49	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEX51	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEX52	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
TEX53	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
TFAP2A-AS1	9	0	0	0	0	0	0										False																			False	False	0.0	0.0
TFAP2B	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
TFAP2D	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
TFAP2E	13	0	0	0	0	0	0										False	0.2254213159115696	0.1139938155609187	0.7902136980975634	0.9746987259824542															False	False	0.0	0.0
TFCP2	17	0	0	0	0	0	0										False	-0.0270458839468084	-0.0418480768833893	0.9234602994677996	0.990032027436974															False	False	0.0	0.0
TFDP3	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
TFF2	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
TFPI2-DT	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
TFR2	14	0	0	0	0	0	0										False	-0.001158828177314	-0.0004370167737384	0.999173894052331	0.999536131442628															False	False	0.0	0.0
TG	12	0	0	0	0	0	0										False	0.4315154302025323	0.1894446875737747	0.6513717176535981	0.9533589160781266															False	False	0.0	0.0
TGFB2-AS1	8	0	0	0	0	0	0										False	0.2018035716173485	0.0772272134757219	0.8559613791189729	0.9792242397610516															False	False	0.0	0.0
TGFB2-OT1	3	0	0	0	0	0	0										False	-0.1326946891830926	-0.0518131517824154	0.9040891697332942	0.9855281773625216															False	False	0.0	0.0
TGFBRAP1-AS1	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
TGM3	6	0	0	0	0	0	0										False	-1.7316031474654634	-0.8558552918105876	0.0532407646567617	0.8879817369519343															False	False	0.0	0.0
TGM7	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
THADA	17	0	0	0	0	0	0										False	0.0357822725409153	0.09563282766736	0.819133244803356	0.9761732664217524															False	False	0.0	0.0
THAP11	17	0	0	0	0	0	0										False	-0.0125772076905921	-0.0306323873392002	0.9420026520667067	0.9943489579988538															False	False	0.0	0.0
THAP4	17	0	0	0	0	0	0										False	0.6326603976772738	0.385468859050757	0.3579675598973921	0.9141270983319502															False	False	0.0	0.0
THAP6	17	0	0	0	0	0	0										False	-0.544318534950258	-0.7191567567855769	0.1116466113378606	0.8989378106274888															False	False	0.0	0.0
THAP9	17	0	0	0	0	0	0										False	0.1012764872326323	0.1021692784924476	0.8091016632174132	0.9761732664217524															False	False	0.0	0.0
THAP9-AS1	17	0	0	0	0	0	0										False	0.0511037946806638	0.0857639571401576	0.8374834189739826	0.9761732664217524															False	False	0.0	0.0
THBS1-AS1	1	0	0	0	0	0	0										False																			False	False	0.0	0.0
THBS2-AS1	5	0	0	0	0	0	0										False																			False	False	0.0	0.0
THBS4-AS1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
THEG	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
THEGL	4	0	0	0	0	0	0										False	-0.5958107024316395	-0.2687677550321335	0.5232857354147324	0.9352591033176444															False	False	0.0	0.0
THEM5	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
THEMIS	6	0	0	0	0	0	0										False	1.3789799324450422	0.5262398637585777	0.2295626263464192	0.9004758652001262															False	False	0.0	0.0
THOC1	17	0	0	0	0	0	0										False	-0.2141133922958165	-0.4741860802405855	0.2775580076712832	0.9049965616313804															False	False	0.0	0.0
THOC7	17	0	0	0	0	0	0										False	0.1325726664818605	0.2017269745395875	0.6299561789227438	0.9500527916792992															False	False	0.0	0.0
THORLNC	9	0	0	0	0	0	0										False																			False	False	0.0	0.0
THPO	9	0	0	0	0	0	0										False																			False	False	0.0	0.0
THRB-AS1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
THRB-IT1	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
THRSP	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
THSD4	15	0	0	0	0	0	0										False	-0.9679243830872232	-0.3014361290771963	0.4852473994704581	0.926038761164836															False	False	0.0	0.0
THSD4-AS1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
THSD7B	5	0	0	0	0	0	0										False	-0.7903202932482258	-0.3121348798608511	0.4593324833876981	0.9239963547089984															False	False	0.0	0.0
THUMPD2	17	0	0	0	0	0	0										False	0.1388538345315986	0.1580669612621271	0.7160468751879577	0.9671696940017394															False	False	0.0	0.0
TIAM1-AS1	3	0	0	0	0	0	0										False																			False	False	0.0	0.0
TIFAB	4	0	0	0	0	0	0										False	0.2100977965002493	0.090734610608978	0.8332673156729108	0.9761732664217524															False	False	0.0	0.0
TIGD3	15	0	0	0	0	0	0										False	0.1634406285073222	0.1254103014657577	0.7631869133854877	0.9722378036831862															False	False	0.0	0.0
TIGD5	14	0	0	0	0	0	0										False	-0.4157121124246874	-0.2653610089396426	0.5587817215403006	0.940502840362351															False	False	0.0	0.0
TIGIT	10	0	0	0	0	0	0										False																			False	False	0.0	0.0
TIMD4	7	0	0	0	0	0	0										False	1.2079399041812753	0.5231227871983433	0.2223640099747665	0.8993702893651148															False	False	0.0	0.0
TIMM23B	17	0	0	0	0	0	0										False	-0.787920597739217	-0.4223500046849277	0.352622921224742	0.9141270983319502															False	False	0.0	0.0
TIMM23B-AGAP6	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
TIMMDC1-DT	6	0	0	0	0	0	0										False																			False	False	0.0	0.0
TIMP4	14	0	0	0	0	0	0										False	-0.1186580681494779	-0.0407629917628524	0.9234835280259464	0.990032027436974															False	False	0.0	0.0
TINAG	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
TJP3	12	0	0	0	0	0	0										False	-0.334989939009513	-0.1524115472877857	0.7220178845468556	0.9677414401546712															False	False	0.0	0.0
TKTL1	7	0	0	0	0	0	0										False	0.4005560583992636	0.1883896220061106	0.66073705840102	0.9560204901041992															False	False	0.0	0.0
TLCD3B	4	0	0	0	0	0	0										False																			False	False	0.0	0.0
TLCD4-RWDD3	7	0	0	0	0	0	0										False																			False	False	0.0	0.0
TLCD5	8	0	0	0	0	0	0										False																			False	False	0.0	0.0
TLDC1	6	0	0	0	0	0	0										False	-0.9222611303056416	-0.8094013264125084	0.0808270878053528	0.8989378106274888															False	False	0.0	0.0
TLDC2	11	0	0	0	0	0	0										False	-0.991316315394255	-0.5878990517302733	0.2132345259638681	0.8993702893651148															False	False	0.0	0.0
TLE1-DT	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
TLE2	15	0	0	0	0	0	0										False	0.9736857161456158	0.3582017968147256	0.405056733005419	0.9169361006874864															False	False	0.0	0.0
TLE6	14	0	0	0	0	0	0										False																			False	False	0.0	0.0
TLE7	2	0	0	0	0	0	0										False																			False	False	0.0	0.0
TLL1	10	0	0	0	0	0	0										False	0.3130110012384288	0.1346085760348636	0.75010044896356	0.970415871093437															False	False	0.0	0.0
TLL2	15	0	0	0	0	0	0										False																			False	False	0.0	0.0
TLNRD1	17	0	0	0	0	0	0										False																			False	False	0.0	0.0
TLR10	12	0	0	0	0	0	0										False	-0.3339725150564288	-0.4932023118731022	0.2664834039992844	0.9049965616313804															False	False	0.0	0.0
TLR7	14	0	0	0	0	0	0										False	0.0976006526587589	0.1382861413229228	0.7550554241622167	0.9708096942455844															False	False	0.0	0.0
