analysis	disease_name	compartment	gene	module	group	gene_metric	module_metric	n	spearman_r	spearman_p	relationship
ibd_crohn_epithelial	Crohn disease	colon epithelial	CTSS	mixscale_validated_ifng_readout	case_only	detection_fraction	mean_score	6	0.3142857142857143	0.5440932944606415	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	CTSS	mixscale_validated_ifng_readout	case_only	detection_fraction	high_fraction	6	0.3142857142857143	0.5440932944606415	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	hla_ii_apc	all_donors	mean_log_norm	mean_score	12	0.23076923076923078	0.470531995381542	flat
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	hla_ii_apc	all_donors	mean_log_norm	high_fraction	12	0.2447552447552448	0.44326193645018325	flat
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	hla_ii_apc	all_donors	detection_fraction	mean_score	12	-0.006993006993006993	0.9827917689028476	flat
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	hla_ii_apc	all_donors	detection_fraction	high_fraction	12	0.06993006993006995	0.8290236405313092	flat
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	hla_ii_apc	case_only	mean_log_norm	mean_score	6	0.3142857142857143	0.5440932944606415	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	hla_ii_apc	case_only	mean_log_norm	high_fraction	6	0.5428571428571429	0.26570262390670546	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	hla_ii_apc	case_only	detection_fraction	mean_score	6	0.2571428571428572	0.6227871720116619	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	hla_ii_apc	case_only	detection_fraction	high_fraction	6	0.48571428571428577	0.3287230320699708	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	ifn_apc	all_donors	mean_log_norm	mean_score	12	0.21678321678321683	0.49855598552418845	flat
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	ifn_apc	all_donors	mean_log_norm	high_fraction	12	0.2937062937062937	0.3541476412329215	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	ifn_apc	all_donors	detection_fraction	mean_score	12	-0.013986013986013986	0.9655902689187796	flat
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	ifn_apc	all_donors	detection_fraction	high_fraction	12	0.02097902097902098	0.9484022252365222	flat
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	ifn_apc	case_only	mean_log_norm	mean_score	6	0.3142857142857143	0.5440932944606415	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	ifn_apc	case_only	mean_log_norm	high_fraction	6	0.3142857142857143	0.5440932944606415	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	ifn_apc	case_only	detection_fraction	mean_score	6	0.2571428571428572	0.6227871720116619	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	ifn_apc	case_only	detection_fraction	high_fraction	6	0.2571428571428572	0.6227871720116619	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	lysosomal_apc	all_donors	mean_log_norm	mean_score	12	0.5594405594405596	0.05858947538856764	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	lysosomal_apc	all_donors	mean_log_norm	high_fraction	12	0.3216783216783217	0.30790987618065263	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	lysosomal_apc	all_donors	detection_fraction	mean_score	12	0.8951048951048951	8.366586429091719e-05	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	lysosomal_apc	all_donors	detection_fraction	high_fraction	12	0.7482517482517484	0.005124081698753055	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	lysosomal_apc	case_only	mean_log_norm	mean_score	6	0.942857142857143	0.004804664723032055	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	lysosomal_apc	case_only	mean_log_norm	high_fraction	6	0.8857142857142858	0.01884548104956266	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	lysosomal_apc	case_only	detection_fraction	mean_score	6	1.0	0.0	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	lysosomal_apc	case_only	detection_fraction	high_fraction	6	0.942857142857143	0.004804664723032055	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	mif_cd74_receptor_state	all_donors	mean_log_norm	mean_score	12	0.2867132867132868	0.36625146058358227	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	mif_cd74_receptor_state	all_donors	mean_log_norm	high_fraction	12	0.34965034965034975	0.26523878689278996	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	mif_cd74_receptor_state	all_donors	detection_fraction	mean_score	12	-0.02097902097902098	0.9484022252365222	flat
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	mif_cd74_receptor_state	all_donors	detection_fraction	high_fraction	12	0.04895104895104895	0.8799185788786748	flat
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	mif_cd74_receptor_state	case_only	mean_log_norm	mean_score	6	0.3142857142857143	0.5440932944606415	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	mif_cd74_receptor_state	case_only	mean_log_norm	high_fraction	6	0.5428571428571429	0.26570262390670546	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	mif_cd74_receptor_state	case_only	detection_fraction	mean_score	6	0.2571428571428572	0.6227871720116619	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	mif_cd74_receptor_state	case_only	detection_fraction	high_fraction	6	0.48571428571428577	0.3287230320699708	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	mixscale_validated_ifng_readout	all_donors	mean_log_norm	mean_score	12	0.23076923076923078	0.470531995381542	flat
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	mixscale_validated_ifng_readout	all_donors	mean_log_norm	high_fraction	12	0.2797202797202798	0.37856866966230307	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	mixscale_validated_ifng_readout	all_donors	detection_fraction	mean_score	12	0.08391608391608392	0.7954145018538978	flat
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	mixscale_validated_ifng_readout	all_donors	detection_fraction	high_fraction	12	0.06993006993006995	0.8290236405313092	flat
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	mixscale_validated_ifng_readout	case_only	mean_log_norm	mean_score	6	0.5428571428571429	0.26570262390670546	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	mixscale_validated_ifng_readout	case_only	mean_log_norm	high_fraction	6	0.5428571428571429	0.26570262390670546	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	mixscale_validated_ifng_readout	case_only	detection_fraction	mean_score	6	0.48571428571428577	0.3287230320699708	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	PTPN2	mixscale_validated_ifng_readout	case_only	detection_fraction	high_fraction	6	0.48571428571428577	0.3287230320699708	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	hla_ii_apc	all_donors	mean_log_norm	mean_score	12	0.5874125874125874	0.04460929646336318	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	hla_ii_apc	all_donors	mean_log_norm	high_fraction	12	0.6363636363636365	0.026096891052703144	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	hla_ii_apc	all_donors	detection_fraction	mean_score	12	0.4825174825174825	0.11210929146889187	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	hla_ii_apc	all_donors	detection_fraction	high_fraction	12	0.5174825174825175	0.08486877113393476	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	hla_ii_apc	case_only	mean_log_norm	mean_score	6	0.8285714285714287	0.04156268221574335	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	hla_ii_apc	case_only	mean_log_norm	high_fraction	6	0.8857142857142858	0.01884548104956266	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	hla_ii_apc	case_only	detection_fraction	mean_score	6	0.3714285714285715	0.4684781341107872	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	hla_ii_apc	case_only	detection_fraction	high_fraction	6	0.4285714285714286	0.3965014577259473	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	ifn_apc	all_donors	mean_log_norm	mean_score	12	0.5734265734265735	0.05126558978649151	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	ifn_apc	all_donors	mean_log_norm	high_fraction	12	0.6363636363636365	0.026096891052703144	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	ifn_apc	all_donors	detection_fraction	mean_score	12	0.49650349650349657	0.10060263183225476	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	ifn_apc	all_donors	detection_fraction	high_fraction	12	0.5664335664335665	0.054842119775407906	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	ifn_apc	case_only	mean_log_norm	mean_score	6	0.8285714285714287	0.04156268221574335	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	ifn_apc	case_only	mean_log_norm	high_fraction	6	0.8285714285714287	0.04156268221574335	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	ifn_apc	case_only	detection_fraction	mean_score	6	0.3714285714285715	0.4684781341107872	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	ifn_apc	case_only	detection_fraction	high_fraction	6	0.3714285714285715	0.4684781341107872	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	lysosomal_apc	all_donors	mean_log_norm	mean_score	12	0.2657342657342658	0.4038330883147116	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	lysosomal_apc	all_donors	mean_log_norm	high_fraction	12	0.2517482517482518	0.4299187850328841	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	lysosomal_apc	all_donors	detection_fraction	mean_score	12	0.5734265734265735	0.05126558978649151	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	lysosomal_apc	all_donors	detection_fraction	high_fraction	12	0.4125874125874127	0.18256397857316675	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	lysosomal_apc	case_only	mean_log_norm	mean_score	6	0.6571428571428573	0.1561749271137024	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	lysosomal_apc	case_only	mean_log_norm	high_fraction	6	0.8285714285714287	0.04156268221574335	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	lysosomal_apc	case_only	detection_fraction	mean_score	6	0.7714285714285715	0.07239650145772594	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	lysosomal_apc	case_only	detection_fraction	high_fraction	6	0.8285714285714287	0.04156268221574335	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	mif_cd74_receptor_state	all_donors	mean_log_norm	mean_score	12	0.5594405594405596	0.05858947538856764	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	mif_cd74_receptor_state	all_donors	mean_log_norm	high_fraction	12	0.6013986013986015	0.03858845292201946	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	mif_cd74_receptor_state	all_donors	detection_fraction	mean_score	12	0.4895104895104896	0.10625237175934595	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	mif_cd74_receptor_state	all_donors	detection_fraction	high_fraction	12	0.4825174825174825	0.11210929146889187	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	mif_cd74_receptor_state	case_only	mean_log_norm	mean_score	6	0.8285714285714287	0.04156268221574335	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	mif_cd74_receptor_state	case_only	mean_log_norm	high_fraction	6	0.8857142857142858	0.01884548104956266	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	mif_cd74_receptor_state	case_only	detection_fraction	mean_score	6	0.3714285714285715	0.4684781341107872	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	mif_cd74_receptor_state	case_only	detection_fraction	high_fraction	6	0.4285714285714286	0.3965014577259473	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	mixscale_validated_ifng_readout	all_donors	mean_log_norm	mean_score	12	0.5804195804195805	0.04785597684206059	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	mixscale_validated_ifng_readout	all_donors	mean_log_norm	high_fraction	12	0.6363636363636365	0.026096891052703144	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	mixscale_validated_ifng_readout	all_donors	detection_fraction	mean_score	12	0.5524475524475525	0.06251148327961524	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	mixscale_validated_ifng_readout	all_donors	detection_fraction	high_fraction	12	0.5594405594405596	0.05858947538856764	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	mixscale_validated_ifng_readout	case_only	mean_log_norm	mean_score	6	0.8857142857142858	0.01884548104956266	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	mixscale_validated_ifng_readout	case_only	mean_log_norm	high_fraction	6	0.8857142857142858	0.01884548104956266	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	mixscale_validated_ifng_readout	case_only	detection_fraction	mean_score	6	0.4285714285714286	0.3965014577259473	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	RFX5	mixscale_validated_ifng_readout	case_only	detection_fraction	high_fraction	6	0.4285714285714286	0.3965014577259473	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	hla_ii_apc	all_donors	mean_log_norm	mean_score	12	0.2867132867132868	0.36625146058358227	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	hla_ii_apc	all_donors	mean_log_norm	high_fraction	12	0.44055944055944063	0.1517350357167303	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	hla_ii_apc	all_donors	detection_fraction	mean_score	12	0.055944055944055944	0.8628980736949713	flat
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	hla_ii_apc	all_donors	detection_fraction	high_fraction	12	0.18881118881118883	0.5567370561768314	flat
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	hla_ii_apc	case_only	mean_log_norm	mean_score	6	0.5428571428571429	0.26570262390670546	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	hla_ii_apc	case_only	mean_log_norm	high_fraction	6	0.7142857142857143	0.11078717201166179	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	hla_ii_apc	case_only	detection_fraction	mean_score	6	0.2571428571428572	0.6227871720116619	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	hla_ii_apc	case_only	detection_fraction	high_fraction	6	0.48571428571428577	0.3287230320699708	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	ifn_apc	all_donors	mean_log_norm	mean_score	12	0.3076923076923077	0.33058925941210965	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	ifn_apc	all_donors	mean_log_norm	high_fraction	12	0.32867132867132864	0.2969041156887641	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	ifn_apc	all_donors	detection_fraction	mean_score	12	0.06993006993006995	0.8290236405313092	flat
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	ifn_apc	all_donors	detection_fraction	high_fraction	12	0.06293706293706294	0.8459309212287789	flat
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	ifn_apc	case_only	mean_log_norm	mean_score	6	0.5428571428571429	0.26570262390670546	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	ifn_apc	case_only	mean_log_norm	high_fraction	6	0.5428571428571429	0.26570262390670546	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	ifn_apc	case_only	detection_fraction	mean_score	6	0.2571428571428572	0.6227871720116619	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	ifn_apc	case_only	detection_fraction	high_fraction	6	0.2571428571428572	0.6227871720116619	weak_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	lysosomal_apc	all_donors	mean_log_norm	mean_score	12	0.7552447552447553	0.004508435484294224	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	lysosomal_apc	all_donors	mean_log_norm	high_fraction	12	0.8601398601398602	0.00033166833912692107	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	lysosomal_apc	all_donors	detection_fraction	mean_score	12	0.8461538461538463	0.0005211337004810047	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	lysosomal_apc	all_donors	detection_fraction	high_fraction	12	0.9090909090909092	4.191044653034231e-05	feedback_like_positive
ibd_crohn_epithelial	Crohn disease	colon epithelial	SH2B3	lysosomal_apc	case_only	mean_log_norm	mean_score	6	0.942857142857143	0.004804664723032055	feedback_like_positive
