donor_id	disease	n_cells	analysis	dataset_path	disease_name	compartment	role	group	target_CD58	log2cpm_CD58	target_SPNS1	log2cpm_SPNS1	target_P4HB	log2cpm_P4HB	target_SEL1L3	log2cpm_SEL1L3	target_IFI30	log2cpm_IFI30	module_ifn_apc	module_ifn_apc_n_genes	module_hla_ii_apc	module_hla_ii_apc_n_genes	module_lysosomal_apc	module_lysosomal_apc_n_genes	module_inflammatory_nfkb	module_inflammatory_nfkb_n_genes	module_lipid_loader_repair	module_lipid_loader_repair_n_genes	module_er_upr_stress	module_er_upr_stress_n_genes	module_stromal_injury	module_stromal_injury_n_genes	module_t_cell_admixture	module_t_cell_admixture_n_genes	generic_inflammation_mean	injury_stress_mean
NIDCRDC3603	normal	129	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	control	0.2532695780854938	6.3331690433906545	-0.5855350075985803	5.181375639517108	1.1328883977586133	8.22089249633887	-1.5978456027389716	1.555309008710172	0.643146369872129	3.4213389030761463	-0.6180183538529656	8	-0.7490014217372837	7	0.2099781255887513	7	-0.3946995836828642	9	0.23961335468549075	12	0.3417253125564697	9	-0.6219817379011987	8	-0.875875947185957	6	-0.38793530842109053	-0.1401282126723645
NIDCRDC3604	Sjogren syndrome	984	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	case	-1.2228203168745928	5.746431599808066	-0.0912164383719365	5.482330654684863	1.1909147155261108	8.337879464454863	0.06378741134731762	3.314769171775585	-1.9293418903530635	1.19273687063116	-0.3977768590172408	8	-0.38892997050418465	7	0.10352439826367983	7	0.08966349068258811	9	-0.32837119262263476	12	0.4912271744778762	9	0.28775552388041037	8	1.764518969887175	6	-0.14837973514378938	0.3894913491791433
NIDCRDC3606	normal	173	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	control	0.5847345842839861	6.464924521859836	-0.7562042032342858	5.077467444359539	0.6873285435063597	7.322598438252493	0.915292695101811	4.2164060631378915	-2.2853067605706303	0.884356830375334	-0.20990356836708302	8	0.8287279689415311	7	-0.2515263974014453	7	-0.24898091336266592	9	0.3640187484641024	12	0.40431466396867316	9	-0.14611114286729732	8	0.020628626379581443	6	0.029579272452584224	0.12910176055068792
NIDCRDC3607	normal	707	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	control	1.0393196004445946	6.645619512851721	0.1603157155259872	5.635470487788765	0.4277067583049183	6.799174470023531	-0.3131673672549197	2.9156215196735444	-1.6358044294880865	1.447034700478268	-0.7405629055107861	8	-0.36828258032363326	7	-0.029046975010882214	7	0.25908254587338275	9	0.255789854657595	12	0.4574043709748007	9	0.46083927874025005	8	0.34153776753742315	6	-0.2197024787429797	0.4591218248575254
NIDCRDC3614	normal	428	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	control	-0.294396966414727	6.115474667626055	0.144396376974508	5.625778347793465	1.3509573961952617	8.660541813212884	0.702109725812181	3.990672138300489	0.8407897776667215	3.592561647654123	0.3767027261575683	8	-0.04590939246909783	7	0.9545204084013106	7	-0.04002892439343448	9	0.1315263640702519	12	0.6097759352441039	9	0.4752503444610605	8	-0.930059030339383	6	0.3113212044240867	0.5425131398525822
NIDCRDC3617	Sjogren syndrome	3524	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	case	-0.06606945573978118	6.2062335708408325	-0.2950169557806174	5.35825118119091	1.1744125266397154	8.304609370480742	-0.6496457151257502	2.5593333117515704	-0.13432807564862398	2.7477960316657586	-0.7515520060911108	8	-1.1403167814892228	7	-0.09239076932913783	7	0.06759736763659624	9	-0.39854659597954983	12	0.08382239206269464	9	0.23452162261120094	8	0.4638372441557435	6	-0.4791655473182188	0.15917200733694778
NIDCRDC3618	Sjogren syndrome	128	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	case	-2.662660944133247	5.174103036562304	0.6676757392803085	5.944365506406779	0.8730282980370021	7.6969880617586846	-0.3103176002157461	2.918639064183636	1.9132797118751488	4.5216827962748205	0.0820173184341787	8	-1.5843764828218154	7	-0.20971641334370109	7	-0.37617514186501855	9	-0.28865685586175976	12	-0.16602278842810436	9	-0.3616673482728142	8	-0.6167002807598335	6	-0.522062679899089	-0.2638450683504593
NIDCRDC3621	normal	805	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	control	0.028684250924342566	6.2438976371066515	-0.6416834749566772	5.147190877103996	-0.6855154684823133	4.55480505004768	-1.6495044533665923	1.5006087897216696	0.3508433267192186	3.1681104759021363	0.6453048027685229	8	-0.35539237387476025	7	-0.6550884687263269	7	0.1893002235476947	9	-0.1889125950717038	12	0.02085665962169503	9	-0.13259030124948712	8	0.004661659334428481	6	-0.043968954071217384	-0.055866820813896045
NIDCRDC3622	Sjogren syndrome	1795	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	case	-0.8747704825740031	5.884779454308075	0.15513370296364887	5.632315533137278	-0.31403487417094283	5.303747773184887	-1.1261194628425018	2.054807600750881	-0.7821786257220732	2.18654913505683	0.05858573339975884	8	-0.054715656355439735	7	-0.40098401702573383	7	0.16385757566294112	9	-0.3837281529047776	12	0.0021973856368034516	9	0.6608610688361296	8	0.3122221763646903	6	-0.05831409107961841	0.33152922723646655
NIDCRDC3623	normal	316	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	control	0.410689712286828	6.395742662670269	0.32783688312036224	5.737462075143375	-0.08609723535354093	5.763293274445395	0.0032404843143043114	3.250657598878609	-0.6397587813454374	2.309930516245518	-0.035612197314050006	8	0.37294797478312297	7	-0.24571293173468994	7	-0.4338736429773094	9	0.04083459597759486	12	-0.11329488972656285	9	-0.08932162824890762	8	-0.09488178590917917	6	-0.0855626993107316	-0.10130825898773524
NIDCRDC3630	normal	425	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	control	0.10099338989167826	6.272640113760826	-0.874425953208522	5.005490725758175	-2.0883767707623164	1.726493746570164	-0.8590443975946948	2.3376064702172585	-0.41575860336887493	2.5039866989792365	-0.0735152570836872	8	0.9195283137550412	7	-0.13018166599316164	7	-0.49055391168795937	9	-0.1856966905883285	12	-1.201293271099528	9	-0.6898062251272584	8	0.4427164624355863	6	0.056319369747558246	-0.9455497481133932
NIDCRDC3632	normal	1011	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	control	-0.07905074319834175	6.2010735819784655	-1.8206569174405667	4.429398764175225	-0.8447159164929944	4.233840728132538	0.37371767579315796	3.6429463017423025	0.17581722411657708	3.0164815903510607	-0.6311312578702533	8	-0.7354492015165052	7	-0.7761549942755559	7	-0.20205888990921228	9	-0.451262442435069	12	0.04260215306922808	9	0.3053454667767494	8	0.12129337761749741	6	-0.5861985858928815	0.17397380992298875
NIDCRDC3633	normal	180	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	control	-0.715926571694352	5.947919016821445	0.31852163857822946	5.73179069288708	0.8174562532426142	7.584949157988314	1.1674646057387936	4.483424368171894	0.7098117065768854	3.479092521302899	0.23681418148450964	8	1.2243882942391335	7	-0.34195622727903663	7	-0.31180533406602984	9	-0.13510899741645874	12	-0.4035543467100666	9	-1.756993012236647	8	0.32853304438207714	6	0.2018602285946442	-1.0802736794733567
NIDCRDC3637	Sjogren syndrome	88	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	case	1.1292179346232787	6.681353595822163	1.1054150625034795	6.210873489034779	1.0367074558237148	8.026981918855927	-0.08531104076847279	3.1568926824132797	0.045374379025100074	2.9034761418195583	0.27931095929210387	8	0.18253839648048661	7	-0.21098574084048957	7	-0.15269641063374131	9	-0.054013941350325285	12	0.012581066329721842	9	-0.773430162661406	8	-1.0305386498398938	6	0.024541801074589885	-0.38042454816584204
NIDCRDC3437	normal	201	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	control	0.9594867234749402	6.613886392594648	-0.2599710470989888	5.37958811375921	-1.5682597792357669	2.775102588994164	-0.43155494560050667	2.790263979148637	-0.1108901748879631	2.7681007903226087	-0.18968446344661474	8	-0.39805546211079484	7	0.08295052569243884	7	0.5389773281175383	9	-0.034235539124820226	12	-0.5183057660143064	9	-0.3141598095118778	8	-0.6918350739400339	6	0.008546982063141889	-0.41623278776309214
NIDCRDC3247	Sjogren syndrome	312	sjogren_gland_stromal	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	case	2.479830113101564	7.2182143517812625	1.4722054144533334	6.434185747174615	0.7346984534386496	7.418101002539113	0.8892475236859818	4.18882750568394	1.0190182015838511	3.7469647731892466	0.5689838228520261	8	0.31731962923349843	7	0.22034161739186867	7	1.0993512088602853	9	-0.48047000267510104	12	0.5733116029232421	9	0.130305280130326	8	2.011009868346001	6	0.5514990695844196	0.35180844152678403
Control01_1_A_M	normal	125	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	control	-0.47027320418391594	4.606821588903842	0.5051807375009271	6.7359094252872165	0.05114211858880489	7.116800165618033	0.697812670431627	6.2835346837688295	0.8756277549789202	8.920562143435681	0.9965800416974636	8	0.7723925484919336	7	-0.08335718492170377	7	-1.0217462709233722	9	-0.34968856728556735	12	0.8511010427651677	9	-0.29344764819265295	6	-1.1282270704202775	6	0.16596728358608026	0.2788266972862574
Control03_1_C_F	normal	65	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	control	-3.695666658501535	0.0	-3.775328455613579	0.0	-3.8788745301102385	0.0	1.8215952290387398	7.68065919899408	0.19310642751726068	8.31319107332659	-0.5673405086150937	8	-1.2408599667385178	7	0.09172270899280498	7	-1.0992566770126289	9	0.18345099721611477	12	0.25039192277631195	9	-0.3857883208849242	6	-0.8534939937708237	6	-0.7039336108433588	-0.06769819905430613
Control04_1_C_F	normal	728	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	control	0.2200684861613098	5.592834938235077	0.48501966305237887	6.7041834867889785	0.23715061742648164	7.4536397858197825	-0.7105061914509103	4.5326650051817365	0.731505560438677	8.792308786357554	0.4487858911134279	8	0.19990709424516842	7	0.4207495892255088	7	0.5480028290416834	9	-0.08017218866856006	12	1.219226524516231	9	0.12439264721088439	6	-1.3789892039146128	6	0.40436135090644715	0.6718095858635578
Control05_1_C_M	normal	1115	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	control	0.15121589598945326	5.494492951947775	0.3419492674738631	6.479044564623576	0.09425323979567074	7.194869360222225	0.33463734349197105	5.832022824373856	0.8938541529028755	8.93678169052658	0.4315907966358982	8	0.3766626438100643	7	0.12724871579716013	7	0.4646450148136897	9	0.5382975821172425	12	0.28128881084148294	9	-0.28587675325614403	6	-0.5702685492562396	6	0.3500367927642031	-0.0022939712073305474
Control06_1_C_M	normal	272	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	control	0.032979322707970986	5.325615943264696	0.28735035380483137	6.393126436522073	-0.08009999140101542	6.879136065538252	0.8787253191414214	6.508451412268399	0.8720332179524221	8.917363389473735	0.39267568429155075	8	0.04552812781396517	7	1.059599111416928	7	-0.4363485789265564	9	-0.3359043628947724	12	0.13433757387264716	9	-0.23995499753624136	6	-1.3337306470194583	6	0.2653635861489719	-0.0528087118317971
Control07_1_C_F	normal	2411	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	control	0.4699187813425208	5.949695504282922	0.30552520143492085	6.421726802023357	0.3665843615408554	7.688029146957646	-0.2739793819962131	5.0753699104777805	-0.36846543445907426	7.813452106897177	-0.10908407030584458	8	0.08629429117373746	7	0.3866175368909777	7	0.670435393540759	9	0.6192559358473966	12	-0.07039521364857634	9	0.4044894694159651	6	0.6804127723417862	6	0.2585657878249074	0.16704712788369436
Control08_1_C_M	normal	582	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	control	0.4383670368716493	5.904630224758214	0.4444503312182453	6.640342636938984	0.2075862737811655	7.400102219809464	0.9987118699714711	6.657622753626252	0.9105865410019125	8.95167172847307	0.5880832525968773	8	0.34566317274958	7	0.3182015248868361	7	0.5563570324577954	9	0.0821653802977289	12	0.044384609129539676	9	-0.08410226583082564	6	-0.46087328854349563	6	0.45207624567277227	-0.019858828350642982
Control09_1_C_M	normal	1494	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	control	0.6454357565495642	6.200385971060091	0.2012262659535979	6.257599556674564	0.08632767172030964	7.180517084078556	0.8203745692685354	6.435907784940501	1.090972515767586	9.112195976020855	-0.4301878549314731	8	-0.037880380251159154	7	0.23383567615676285	7	0.11946877923882757	9	0.18776228007438553	12	-0.6127432005265216	9	0.35788422190242164	6	-0.39085818307201253	6	-0.028690944946760458	-0.12742948931205
Control10_1_C_F	normal	802	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	control	0.07134918196631397	5.380419519478914	-0.6069323611168254	4.9858622311322245	0.06835487612258306	7.147970454860366	0.585435569251338	6.14382366778409	1.1087580173282183	9.12802317244779	-0.1970472669450258	8	0.21859618716498502	7	-0.27212407969376073	7	0.10319261606897419	9	-0.5480133780633136	12	-0.5879698823143272	9	0.1926018738826872	6	-0.3185405949872279	6	-0.03684563585120683	-0.19768400421582
Control15_1_C_F	normal	776	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	control	-0.4444519830006051	4.643701976020615	0.5256498090355584	6.768120035206893	0.2702448955387838	7.5135696499918865	0.6230356624597732	6.190569376367938	0.936527785523443	8.97475666488612	0.018127147821046075	8	-0.09869353054611325	7	0.1058963480667174	7	0.07856534702538226	9	-0.14165097040679633	12	-0.2555856151941567	9	0.5892601347396227	6	-0.5292380734303731	6	0.02597382809175812	0.166837259772733
Control16_1_C_F	normal	370	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	control	-0.10911334767617452	5.122665329387057	-0.5160795854992929	5.128830284694648	-0.4032863333916749	6.293883427240651	1.0870180536463883	6.767407990203628	-0.9557087245761862	7.290868311810057	-1.0194770904973345	8	-0.7893751803341473	7	-0.5249304336478032	7	0.23329075160622326	9	-0.7815356862983146	12	-0.43534595029994505	9	-0.06905317590446947	6	-0.07819162677932019	6	-0.5251229882182654	-0.25219956310220726
Control17_1_C_M	normal	259	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	control	-0.08045261345791814	5.16360138603272	0.46480541753005644	6.672373877044907	0.22240234349689553	7.426932387931429	-0.6319370965164666	4.630344763451013	-0.882036710084216	7.3564285345879945	-0.499698289183108	8	-0.1750023832610317	7	-0.9090339063645937	7	-0.6680131287026485	9	-0.2817898185147307	12	-0.8136550281117363	9	-0.24338844233951717	6	1.19307085922822	6	-0.5629369268778455	-0.5285217352256267
Control18_1_C_F	normal	192	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	control	-0.2362196789580295	4.941119667027084	-0.22767548746341343	5.582669721688791	0.4121589304233869	7.770559356970507	-0.40488341723124194	4.91262558296708	-1.497680155618974	6.808571635067007	-0.8952251834078165	8	-0.9386367104484118	7	-1.3581748925969461	7	-1.2281303799038747	9	-0.1010929807887186	12	-1.0453008923823706	9	-0.18205858438376063	6	1.3583963179522485	6	-1.1050417915892623	-0.6136797383830656
Control19_1_C_F	normal	694	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	control	0.37956139879250955	5.82063827559319	0.41640682626923103	6.596212721365386	0.48109229750002597	7.895389616503894	-0.8062841619132892	4.41359059036134	-0.43485926298548366	7.754368692125805	0.06306151240029244	8	0.2831809595110858	7	-0.1502650722887118	7	-0.48613471448217205	9	-0.12269965758833307	12	0.5699375281136263	9	-0.02863514619558538	6	0.9178495993287173	6	-0.0725393287148764	0.27065119095902046
Control20_1_A_F	normal	757	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	control	0.8454512942087178	6.486067674720441	0.14720892360190924	6.172596602806133	0.19726289773847647	7.381407794086187	-1.730771856284842	3.2642361961878925	-0.4675057336587291	7.725316820733247	1.4295696835620046	8	1.269044307827984	7	0.4668603011353693	7	0.483098728022185	9	0.40584085993265734	12	-0.3463261182659292	9	-0.18531781994587057	6	0.4386977975223194	6	0.9121432551368858	-0.2658219691058999
Control21_1_C_F	normal	676	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	control	0.6344324963264363	6.184670041372078	0.26410375094369526	6.356545038315963	0.40093541789297116	7.750234889423602	-0.8624102047866753	4.343812794078238	-0.9117349615710205	7.330000263323574	0.03853980056927003	8	0.250516365964507	7	-0.2977098102230254	7	0.4196290591172527	9	0.27400189571991207	12	-0.17726422072137302	9	0.05699029831618937	6	0.9291631034528128	6	0.10274385385700108	-0.06013696120259182
Control22_1_H_F	normal	608	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	control	0.4676239028388043	5.9464177349240614	0.4398930714672538	6.633171226360176	0.6009211972204492	8.112385728634472	-0.8589951247131465	4.34805853722102	0.06428124632441995	8.19855042400199	-0.19886836742435277	8	-0.24459312222265855	7	0.30911390272460826	7	0.3096920805312164	9	0.04178221630144897	12	1.1256085815068837	9	0.1532347353900195	6	0.7515080308491998	6	0.04383612340220333	0.6394216584484516
Control23_1_C_F	normal	873	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	control	0.6797739320229358	6.249431103176465	0.29724627040664653	6.40869888243978	0.6658437161160718	8.229952811558066	-1.5675788518084868	3.4671232631929	-2.1592622367820176	6.219834257298296	-0.49008517937778867	8	-0.3227444249509642	7	0.07574996444288469	7	0.953252118487257	9	0.40999046300221975	12	-0.13169047205696238	9	0.11876977361217829	6	0.7733127505185351	6	0.05404311965034722	-0.006460349222392046
RA01_1_A_M	rheumatoid arthritis	956	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	case	-0.07858110391768693	5.166274458535622	-0.2258813107197747	5.585493080194257	0.23326382380724378	7.446601257501519	-0.016658199120508976	5.395280314967422	0.6578269145559271	8.72674266235023	0.598343204669044	8	0.5677668356959175	7	0.25091033004365787	7	0.6175769825695668	9	-0.10916809275997731	12	0.18886884735532955	9	0.0576479189363576	6	-0.7263985411535124	6	0.5086493382445465	0.12325838314584357
RA03_1_C_F	rheumatoid arthritis	356	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	case	-1.4229415131848648	3.246127771194524	-0.07316317361345138	5.825813914173896	0.0792511902672652	7.167702404427341	1.189992435014597	6.895429226649936	1.7238470137290154	9.675386671469386	0.13287550431177406	8	-0.1467694091876754	7	0.6883659216593957	7	-1.2801041414570704	9	0.05475428715688658	12	-0.25395830802758296	9	0.04591622266139833	6	-0.6046916270738035	6	-0.15140803116839402	-0.10402104268309231
RA04_1_C_F	rheumatoid arthritis	152	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	case	-3.695666658501535	0.0	0.4741411937083977	6.687064872885593	0.05323841061643812	7.120596305121508	0.5666756174022733	6.120500660648919	1.6923791773210834	9.64738365866364	-0.19336171832797522	8	-0.2623758203191378	7	-0.10255822351823031	7	-1.8615735117398051	9	0.14043652363659867	12	0.3778044632963898	9	-0.3928253294086696	6	-0.3428790393525385	6	-0.6049673184762872	-0.007510433056139909
RA05_1_C_M	rheumatoid arthritis	1294	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	case	0.05920059652922328	5.363067724586631	0.3628345560245384	6.5119101433787	0.35451040151513813	7.666164618536594	-0.4692284192637847	4.8326296984577946	0.6888346441253947	8.754336229221323	-0.4617314560946126	8	-0.7916620936384507	7	0.4363975741845202	7	0.9211554654050137	9	0.5175413751495224	12	0.3170700831378496	9	0.5889608841475447	6	-0.777902874881109	6	0.026039872464117653	0.45301548364269717
RA06_1_C_M	rheumatoid arthritis	469	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	case	0.5950894887024373	6.128476519725277	0.06532125862227518	6.043736257116806	0.30329261043814415	7.573415193635301	-1.6855049540984788	3.3205135412031592	1.1009487594259515	9.121073767150087	0.004895508094075823	8	-0.64980213285359	7	0.7188268198224971	7	0.5173749373205419	9	1.208066293634713	12	0.9758788077182735	9	0.39210843978682197	6	-0.6642486211336215	6	0.14782378309588118	0.6839936237525477
RA07_1_C_F	rheumatoid arthritis	536	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	case	0.3058956295783131	5.715421637441685	0.5597021984459046	6.821705671969843	0.48037848733677213	7.894096989845494	-0.6769938550684856	4.5743286761150115	1.316837337663263	9.313191539170466	1.4764952782152467	8	0.31692611987278035	7	0.6347337501138355	7	0.1629338073665117	9	0.17321729784355555	12	0.6922776585814054	9	-0.17705842091025417	6	-0.7645772894010633	6	0.6477722388920936	0.25760961883557565
RA08_1_C_M	rheumatoid arthritis	966	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	case	0.20948053130385355	5.577712188185971	-0.2900489991017505	5.484517304306119	0.14830180106545823	7.292744978617779	0.3466025640653733	5.8468983915955945	0.49254221385233427	8.579656935502168	0.10729554160519139	8	0.04001326388774588	7	0.44374974059806116	7	0.7413414404342323	9	0.013948995658453226	12	0.03943896553793373	9	0.3815351030427567	6	-0.478789611260588	6	0.3330999966313077	0.2104870342903452
RA09_1_C_M	rheumatoid arthritis	698	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	case	0.2973346385256493	5.70319399484167	-0.5125656563846782	5.134359885771314	0.2227487613470929	7.427559710111979	0.34102972453666247	5.839970048861188	0.6573551909816754	8.726322878761701	-0.25548710827505067	8	-0.5823280623251577	7	0.4661831097805447	7	0.187056436754916	9	0.4469216816566654	12	0.4337595850436341	9	0.6700229634254268	6	-0.7081713849118314	6	-0.04614390601618691	0.5518912742345304
RA10_1_C_F	rheumatoid arthritis	265	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	case	-0.22004408526568026	4.964223227969548	0.6373616224567998	6.943912358734777	0.3339702490148124	7.628968806461719	1.3617693455706805	7.108988096245691	0.853945857664323	8.901267571025851	-1.4718062116944055	8	0.4112067842336867	7	-0.11800290677037253	7	-0.5791540616350811	9	-0.6764161119607818	12	0.8722934913009416	9	-0.458297915991787	6	-0.41525654958219804	6	-0.4394390989665431	0.2069977876545773
RA15_1_C_F	rheumatoid arthritis	485	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	case	-0.6228761184733435	4.388859219340185	-0.3677694094601429	5.362214647997753	0.11734894621435832	7.2366929813308	0.8183763885564784	6.433423579043833	-0.06989616366978561	8.079146862803787	-0.23639592451941444	8	-0.4187907369817784	7	-0.35030175481945947	7	0.45851629084985057	9	-0.41119214461004927	12	-0.7795313690580264	9	0.22418779566801006	6	-0.28919721050793773	6	-0.13674303136770044	-0.2776717866950082
RA16_1_C_M	rheumatoid arthritis	176	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	case	-3.695666658501535	0.0	-0.490409750151423	5.169224938242741	0.08299549737867085	7.174482906357122	0.45809554723270246	5.9855102421405455	-2.5393674468407226	5.881581225637003	-1.312400712842363	8	-1.1100725295593825	7	-1.1128064620512703	7	-0.6854643381396394	9	-0.19377686580345435	12	-0.8995141037101375	9	-0.08084902228093017	6	1.3240782341647384	6	-1.0551860106481639	-0.49018156299553384
RA17_1_C_F	rheumatoid arthritis	155	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	case	0.9768161086045474	6.673695718105643	0.5982360606206285	6.882343459136137	0.5825200460465579	8.079063397604331	-4.356372985228286	0.0	-0.7882141249998398	7.439920612579213	-0.7349148575371305	8	-0.5459204070528708	7	-0.36034202698028456	7	-0.7742706105123094	9	-0.2081248002211199	12	-0.9261982215098747	9	-0.2530560618770133	6	1.2881371278573823	6	-0.6038619755206488	-0.589627141693444
RA18_1_C_F	rheumatoid arthritis	574	ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	case	0.4355652464820851	5.900628434391538	0.36754832990796155	6.519327848258554	0.5049407622100901	7.938576394772252	-1.7207242417008257	3.2767277307355216	-0.2762795350476771	7.895487709480768	-0.385237625626165	8	-1.3651708481780886	7	0.002010935141239662	7	0.21601896522315042	9	0.16450804716936887	12	1.3656417236786675	9	-0.05735704389037397	6	0.9163923391020238	6	-0.3830946433599659	0.6541423398941468
