candidate	gene	evidence_tier	gate	passed	wave61_call
JUNB	JUNB	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
JUNB	JUNB	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
JUNB	JUNB	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
JUNB	JUNB	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
JUNB	JUNB	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
JUNB	JUNB	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
JUNB	JUNB	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
MAPK8	MAPK8	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
RAPGEF1	RAPGEF1	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
RAPGEF1	RAPGEF1	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
RAPGEF1	RAPGEF1	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
RAPGEF1	RAPGEF1	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
RAPGEF1	RAPGEF1	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
RAPGEF1	RAPGEF1	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
RAPGEF1	RAPGEF1	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
RAPGEF1	RAPGEF1	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
RAPGEF1	RAPGEF1	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
RAPGEF1	RAPGEF1	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
RAPGEF1	RAPGEF1	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
RAPGEF1	RAPGEF1	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
RAPGEF1	RAPGEF1	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
MAFF	MAFF	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
MAFF	MAFF	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
MAFF	MAFF	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
MAFF	MAFF	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
MAFF	MAFF	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
MAFF	MAFF	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
MAFF	MAFF	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
MAFF	MAFF	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
MAFF	MAFF	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
MAFF	MAFF	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
MAFF	MAFF	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
MAFF	MAFF	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
MAFF	MAFF	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
MEF2A	MEF2A	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
MEF2A	MEF2A	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
MEF2A	MEF2A	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
MEF2A	MEF2A	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
MEF2A	MEF2A	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
MEF2A	MEF2A	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
MEF2A	MEF2A	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
MEF2A	MEF2A	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
MEF2A	MEF2A	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
MEF2A	MEF2A	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
MEF2A	MEF2A	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
MEF2A	MEF2A	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
MEF2A	MEF2A	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
JUN	JUN	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
HES4	HES4	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
HES4	HES4	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
HES4	HES4	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
HES4	HES4	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
HES4	HES4	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
HES4	HES4	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
HES4	HES4	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
HES4	HES4	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
HES4	HES4	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
HES4	HES4	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
HES4	HES4	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
HES4	HES4	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
HES4	HES4	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
VAV1	VAV1	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
VAV1	VAV1	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
VAV1	VAV1	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
VAV1	VAV1	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
VAV1	VAV1	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
VAV1	VAV1	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
VAV1	VAV1	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
VAV1	VAV1	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
VAV1	VAV1	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
VAV1	VAV1	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
VAV1	VAV1	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
VAV1	VAV1	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
VAV1	VAV1	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
NFE2L3	NFE2L3	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
NFE2L3	NFE2L3	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
NFE2L3	NFE2L3	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
NFE2L3	NFE2L3	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
NFE2L3	NFE2L3	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
NFE2L3	NFE2L3	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
NFE2L3	NFE2L3	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
NFE2L3	NFE2L3	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
NFE2L3	NFE2L3	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
NFE2L3	NFE2L3	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
NFE2L3	NFE2L3	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
NFE2L3	NFE2L3	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
NFE2L3	NFE2L3	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
CLK1	CLK1	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
CLK1	CLK1	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
CLK1	CLK1	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
CLK1	CLK1	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
CLK1	CLK1	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
CLK1	CLK1	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
CLK1	CLK1	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
CLK1	CLK1	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
CLK1	CLK1	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
CLK1	CLK1	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
CLK1	CLK1	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
CLK1	CLK1	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
CLK1	CLK1	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
ID2	ID2	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
ID2	ID2	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
ID2	ID2	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
ID2	ID2	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
ID2	ID2	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
ID2	ID2	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
ID2	ID2	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
ID2	ID2	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
ID2	ID2	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
ID2	ID2	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
ID2	ID2	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
ID2	ID2	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
ID2	ID2	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
TRIM21	TRIM21	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
TRIM21	TRIM21	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
TRIM21	TRIM21	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
TRIM21	TRIM21	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
TRIM21	TRIM21	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
TRIM21	TRIM21	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
TRIM21	TRIM21	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
TRIM21	TRIM21	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
TRIM21	TRIM21	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
TRIM21	TRIM21	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
TRIM21	TRIM21	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
TRIM21	TRIM21	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
TRIM21	TRIM21	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
ZNFX1	ZNFX1	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
SOX4	SOX4	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
SOX4	SOX4	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
SOX4	SOX4	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
SOX4	SOX4	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
SOX4	SOX4	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
SOX4	SOX4	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
SOX4	SOX4	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
SOX4	SOX4	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
SOX4	SOX4	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
SOX4	SOX4	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
SOX4	SOX4	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
SOX4	SOX4	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
SOX4	SOX4	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
ID1	ID1	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
ID1	ID1	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
ID1	ID1	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
ID1	ID1	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
ID1	ID1	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
ID1	ID1	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
ID1	ID1	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
ID1	ID1	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
ID1	ID1	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
ID1	ID1	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
ID1	ID1	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
ID1	ID1	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
ID1	ID1	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
REPIN1	REPIN1	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
REPIN1	REPIN1	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
REPIN1	REPIN1	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
REPIN1	REPIN1	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
REPIN1	REPIN1	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
REPIN1	REPIN1	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
REPIN1	REPIN1	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
REPIN1	REPIN1	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
REPIN1	REPIN1	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
REPIN1	REPIN1	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
REPIN1	REPIN1	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
REPIN1	REPIN1	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
REPIN1	REPIN1	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
IFNG_memory	IFNG_MEMORY	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
IFNG_memory	IFNG_MEMORY	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
IFNG_memory	IFNG_MEMORY	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
IFNG_memory	IFNG_MEMORY	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
IFNG_memory	IFNG_MEMORY	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
IFNG_memory	IFNG_MEMORY	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
IFNG_memory	IFNG_MEMORY	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
IFNG_memory	IFNG_MEMORY	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
IFNG_memory	IFNG_MEMORY	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
IFNG_memory	IFNG_MEMORY	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
IFNG_memory	IFNG_MEMORY	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
IFNG_memory	IFNG_MEMORY	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
IFNG_memory	IFNG_MEMORY	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
SOX2	SOX2	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
SOX2	SOX2	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
SOX2	SOX2	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
SOX2	SOX2	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
SOX2	SOX2	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
SOX2	SOX2	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
SOX2	SOX2	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
SOX2	SOX2	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
SOX2	SOX2	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
SOX2	SOX2	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
SOX2	SOX2	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
SOX2	SOX2	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
SOX2	SOX2	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
IFNG_positive_control	IFNG_POSITIVE_CONTROL	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
IFNG_positive_control	IFNG_POSITIVE_CONTROL	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
IFNG_positive_control	IFNG_POSITIVE_CONTROL	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
IFNG_positive_control	IFNG_POSITIVE_CONTROL	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
IFNG_positive_control	IFNG_POSITIVE_CONTROL	real_direct_perturbation	stress_guardrail	False	NO_GO_WAVE61_GUARDRAIL
IFNG_positive_control	IFNG_POSITIVE_CONTROL	real_direct_perturbation	primary_or_relevant_system	True	NO_GO_WAVE61_GUARDRAIL
IFNG_positive_control	IFNG_POSITIVE_CONTROL	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
IFNG_positive_control	IFNG_POSITIVE_CONTROL	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
IFNG_positive_control	IFNG_POSITIVE_CONTROL	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
IFNG_positive_control	IFNG_POSITIVE_CONTROL	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
IFNG_positive_control	IFNG_POSITIVE_CONTROL	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
IFNG_positive_control	IFNG_POSITIVE_CONTROL	real_direct_perturbation	druggable_or_modality	False	NO_GO_WAVE61_GUARDRAIL
IFNG_positive_control	IFNG_POSITIVE_CONTROL	real_direct_perturbation	no_manual_blocker	True	NO_GO_WAVE61_GUARDRAIL
IKBKB	IKBKB	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
IKBKB	IKBKB	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
IKBKB	IKBKB	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
IKBKB	IKBKB	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
IKBKB	IKBKB	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
IKBKB	IKBKB	real_direct_perturbation	primary_or_relevant_system	False	NO_GO_WAVE61_GUARDRAIL
IKBKB	IKBKB	real_direct_perturbation	repair_or_efferocytosis_guardrail	False	NO_GO_WAVE61_GUARDRAIL
IKBKB	IKBKB	real_direct_perturbation	cross_disease_recurrence	False	NO_GO_WAVE61_GUARDRAIL
IKBKB	IKBKB	real_direct_perturbation	ms_nominal_anchor	False	NO_GO_WAVE61_GUARDRAIL
IKBKB	IKBKB	real_direct_perturbation	residual_support	False	NO_GO_WAVE61_GUARDRAIL
IKBKB	IKBKB	real_direct_perturbation	genetic_support	False	NO_GO_WAVE61_GUARDRAIL
IKBKB	IKBKB	real_direct_perturbation	druggable_or_modality	True	NO_GO_WAVE61_GUARDRAIL
IKBKB	IKBKB	real_direct_perturbation	no_manual_blocker	False	NO_GO_WAVE61_GUARDRAIL
IRF9	IRF9	real_direct_perturbation	count	True	NO_GO_WAVE61_GUARDRAIL
IRF9	IRF9	real_direct_perturbation	real_perturbation	False	NO_GO_WAVE61_GUARDRAIL
IRF9	IRF9	real_direct_perturbation	selective_over_ifn	False	NO_GO_WAVE61_GUARDRAIL
IRF9	IRF9	real_direct_perturbation	not_generic_collapse	True	NO_GO_WAVE61_GUARDRAIL
IRF9	IRF9	real_direct_perturbation	stress_guardrail	True	NO_GO_WAVE61_GUARDRAIL
