predictor	predictor_type	n_contexts	n_diseases	diseases	positive_context_fraction	nominal_positive_contexts	combined_fisher_z	combined_p	leave_one_disease_min_z	best_context	best_abs_rho	top_positive_contexts	combined_fdr	predictor_up_nominal_contexts	predictor_up_nominal_diseases	predictor_up_nominal_disease_list	max_case_control_delta_z	gene	positive_disease_count	negative_disease_count	positive_diseases	negative_diseases	ms_wm_delta_log2	ms_wm_p	ms_wm_fdr	opentargets_disease_count	opentargets_diseases	in_lipid_lysosomal_myeloid_neighborhood	existing_prior_flag	retained_positive_disease_count	strict_core_covariate_surviving_disease_count	strict_core_covariate_surviving_analyses	ms_microglia_gene_delta_log2	ms_microglia_gene_hedges_g	ms_microglia_gene_p	ms_microglia_gene_fdr	median_efficient_minus_noneater_lfc	contrast_fdr	screen_call	support_contexts	strong_support_contexts	best_context_geneformer	best_n_disease_cells_with_token	best_cosine_shift_z_vs_random	best_projection_minus_random	wave57_call	ms_microglia_module_delta_log2	ms_microglia_module_p	ms_microglia_module_fdr	highlight	passes_circuit_coupling	passes_disease_up	passes_ms_anchor	passes_perturbation_hint	wave60_call
gene:DDIT4	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7647058823529411	3	3.3058411802193004	0.0009469174370075049	1.8828478334736478	psoriasis_keratinocyte	1.0	psoriasis_keratinocyte:1,p=0;t1d_beta_cell:1,p=0;t1d_endothelial_cell:0.8,p=0.1;t1d_stellate_cell:0.8,p=0.2;ibd_crohn_stromal:0.714,p=0.11;ibd_uc_myeloid:0.657,p=0.16	0.006877610858265036	3	3	Crohn disease;psoriasis;ulcerative colitis	1.47110323396054	DDIT4	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		-0.2457619189268136	0.4286369433632368	0.9195199515584406			False		1.0	0.0		-0.2457619189268136	-0.3367230361666434	0.4286369433632368	0.9195199515584406	0.017582678774293	1.0	UNRESOLVED											False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:CASP8	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.8235294117647058	4	3.2570603982722877	0.0011257247700082397	1.0600559691173044	t1d_beta_cell	1.0	t1d_beta_cell:1,p=0;t1d_stellate_cell:1,p=0;ibd_uc_stromal:0.829,p=0.042;ibd_uc_myeloid:0.771,p=0.072;psoriasis_skin_stromal:0.5,p=0.67;t1d_endothelial_cell:0.5,p=0.39	0.007767500913056854	7	4	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	1.6658244118033485	CASP8	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		-0.3627815685608038	0.0737162362572369	0.8989378106274888			False		1.0	0.0		-0.3627815685608038	-0.7894495491804349	0.0737162362572369	0.8989378106274888	-0.2539592438363941	1.0	UNRESOLVED											False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:ARPC5	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.8823529411764706	5	3.2303052533636873	0.00123658115594525	1.6527687672099114	psoriasis_keratinocyte	1.0	psoriasis_keratinocyte:1,p=0;t1d_beta_cell:1,p=0;t1d_endothelial_cell:0.9,p=0.037;t1d_ductal_cell:0.8,p=0.1;t1d_stellate_cell:0.8,p=0.2;sjogren_gland_epithelial:0.736,p=0.0098	0.008247588955612924	4	3	Crohn disease;psoriasis;ulcerative colitis	1.7470108363713024	ARPC5	3.0	0.0	Crohn disease;psoriasis;ulcerative colitis		0.1591591141179691	0.2177922488849154	0.8993702893651148			False		3.0	0.0		0.1591591141179691	0.534627675798122	0.2177922488849154	0.8993702893651148	-0.4537702409667081	0.920009505703422	UNRESOLVED											False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:SH3GLB1	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7058823529411765	3	3.226060581247609	0.001255067884549793	1.1309977244047589	psoriasis_keratinocyte	1.0	psoriasis_keratinocyte:1,p=0;psoriasis_skin_apc:1,p=0;sjogren_gland_epithelial:0.845,p=0.001;ibd_crohn_stromal:0.657,p=0.16;ibd_uc_stromal:0.657,p=0.16;t1d_stellate_cell:0.6,p=0.4	0.008247588955612924	5	3	Crohn disease;psoriasis;ulcerative colitis	1.5674023961620014	SH3GLB1	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.121922219674655	0.2538318604382732	0.9005265226936453			False		2.0	0.0		0.121922219674655	0.4831110919011995	0.2538318604382732	0.9005265226936453	-1.1463490684805404	0.920009505703422	UNRESOLVED											False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:NME1	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7647058823529411	3	3.202095268980331	0.0013643186890970969	2.0843074384555282	psoriasis_skin_stromal	1.0	psoriasis_skin_stromal:1,p=0;t1d_beta_cell:1,p=0;sjogren_gland_stromal:0.624,p=0.054;t1d_stellate_cell:0.6,p=0.4;ibd_crohn_epithelial:0.6,p=0.21;t1d_ductal_cell:0.6,p=0.28	0.008757022283506947	6	3	psoriasis;type 1 diabetes mellitus;ulcerative colitis	1.5514063223308645	NME1	5.0	0.0	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis		-0.386249849366223	0.3480428652732463	0.9141270983319502			False		1.0	1.0	ibd_uc_stromal:ulcerative colitis	-0.386249849366223	-0.3945835465754231	0.3480428652732463	0.9141270983319502	-0.1181810170237325	0.9971256078463696	UNRESOLVED											False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:SNRPG	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7647058823529411	3	3.093585306917395	0.0019775369083054116	1.8844142384977334	psoriasis_skin_apc	1.0	psoriasis_skin_apc:1,p=0;t1d_beta_cell:1,p=0;t1d_ductal_cell:0.8,p=0.1;sjogren_gland_epithelial:0.727,p=0.011;t1d_stellate_cell:0.6,p=0.4;psoriasis_keratinocyte:0.5,p=0.67	0.012404549697552128	5	2	psoriasis;type 1 diabetes mellitus	1.6369955031357692	SNRPG	3.0	0.0	Sjogren syndrome;psoriasis;type 1 diabetes mellitus		0.3077941475307817	0.1809249646615436	0.8993702893651148			False		2.0	0.0		0.3077941475307817	0.576389552062428	0.1809249646615436	0.8993702893651148	0.0919403040503823	1.0	UNRESOLVED											False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:GK	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.8235294117647058	3	3.079475707015268	0.002073652810543767	1.7086841203457646	psoriasis_skin_stromal	1.0	psoriasis_skin_stromal:1,p=0;t1d_beta_cell:1,p=0;t1d_stellate_cell:0.8,p=0.2;sjogren_gland_apc:0.783,p=0.013;t1d_endothelial_cell:0.7,p=0.19;t1d_ductal_cell:0.6,p=0.28	0.012718403904668439	5	3	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	1.606171264790852	GK	3.0	0.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		-0.1519171449095147	0.7037368807224423	0.9654368616656808			False		2.0	0.0		-0.1519171449095147	-0.1664799494578639	0.7037368807224423	0.9654368616656808														False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:LIPA	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.8823529411764706	4	3.019762734519666	0.0025297277460893607	2.056494860674641	psoriasis_skin_apc	1.0	psoriasis_skin_apc:1,p=0;t1d_endothelial_cell:0.9,p=0.037;ibd_crohn_myeloid:0.771,p=0.072;sjogren_gland_epithelial:0.7,p=0.016;ibd_crohn_stromal:0.657,p=0.16;t1d_stellate_cell:0.6,p=0.4	0.015021424884292105	4	3	Crohn disease;psoriasis;type 1 diabetes mellitus	1.8155305538892854	LIPA	3.0	1.0	Crohn disease;psoriasis;type 1 diabetes mellitus	ulcerative colitis	0.4580110941773352	0.2725305004844303	0.9049965616313804			True		2.0	0.0		0.4580110941773352	0.492824360482639	0.2725305004844303	0.9049965616313804	-0.2765501534620043	1.0	UNRESOLVED	0.0	0.0	IBD_myeloid	1.0	1.0424090148838072	0.0223478181319984	NO_GO_MODEL_SCREEN				False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:PSME1	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7647058823529411	2	3.0163951982512933	0.0025579962665280035	1.5984250633165034	psoriasis_skin_apc	1.0	psoriasis_skin_apc:1,p=0;t1d_beta_cell:1,p=0;t1d_endothelial_cell:0.8,p=0.1;t1d_stellate_cell:0.8,p=0.2;ibd_uc_stromal:0.6,p=0.21;ibd_crohn_myeloid:0.543,p=0.27	0.015021424884292105	5	3	psoriasis;type 1 diabetes mellitus;ulcerative colitis	1.6020468794435376	PSME1	5.0	0.0	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis		-0.2037368565985371	0.3993275020823	0.9157809859344704			False		3.0	0.0		-0.2037368565985371	-0.3763316073754016	0.3993275020823	0.9157809859344704	-0.0147476119946857	1.0	UNRESOLVED											False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:TTYH3	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.8823529411764706	3	2.8796840128233683	0.0039807392131825095	1.9120146909683076	psoriasis_skin_apc	1.0	psoriasis_skin_apc:1,p=0;sjogren_gland_apc:0.883,p=0.0016;t1d_endothelial_cell:0.8,p=0.1;ibd_uc_stromal:0.771,p=0.072;t1d_stellate_cell:0.6,p=0.4;ibd_crohn_myeloid:0.6,p=0.21	0.02242212291506883	5	3	Crohn disease;psoriasis;ulcerative colitis	1.7291217409513802	TTYH3	3.0	0.0	Crohn disease;psoriasis;ulcerative colitis		0.3792362363776007	0.1845335127721597	0.8993702893651148			False		3.0	0.0		0.3792362363776007	0.5887946841863607	0.1845335127721597	0.8993702893651148	-0.2332335393454067	1.0	UNRESOLVED											False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:TNFAIP8L1	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7058823529411765	3	2.8109683901241818	0.004939263817977438	0.863111891469996	psoriasis_keratinocyte	1.0	psoriasis_keratinocyte:1,p=0;psoriasis_skin_stromal:1,p=0;sjogren_gland_apc:0.703,p=0.035;ibd_uc_stromal:0.657,p=0.16;ibd_crohn_stromal:0.6,p=0.21;t1d_endothelial_cell:0.6,p=0.28	0.027264736275235457	3	3	Crohn disease;psoriasis;ulcerative colitis	1.6659578415882852	TNFAIP8L1	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.4563149724166724	0.0085624242089706	0.8349413280632139			False		0.0	0.0		0.4563149724166724	1.2714440874720627	0.0085624242089706	0.8349413280632139	0.5000457100279045	0.920009505703422	UNRESOLVED											False	True	True	True	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:RAB10	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7058823529411765	3	2.7674261103926296	0.00565008517928688	1.3682100972258415	t1d_beta_cell	1.0	t1d_beta_cell:1,p=0;sjogren_gland_epithelial:0.845,p=0.001;t1d_stellate_cell:0.8,p=0.2;t1d_endothelial_cell:0.7,p=0.19;ibd_uc_stromal:0.657,p=0.16;ibd_crohn_epithelial:0.6,p=0.21	0.030576931558493704	6	3	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	1.6188606220453374	RAB10	3.0	0.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		0.0127326088185011	0.9341460586882564	0.9923969125568332			False		3.0	0.0		0.0127326088185011	0.0352321911667299	0.9341460586882564	0.9923969125568332	-0.1071285707474224	1.0	UNRESOLVED											False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:LTA4H	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7647058823529411	4	2.752195003979329	0.005919725934421526	1.7805198185820899	psoriasis_keratinocyte	1.0	psoriasis_keratinocyte:1,p=0;psoriasis_skin_apc:1,p=0;ibd_crohn_stromal:0.829,p=0.042;sjogren_gland_epithelial:0.827,p=0.0017;t1d_stellate_cell:0.8,p=0.2;t1d_ductal_cell:0.7,p=0.19	0.031420083805775795	3	2	Crohn disease;ulcerative colitis	1.625817149301565	LTA4H	3.0	0.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		0.8088474560590342	0.0063566148101549	0.8344760564031432			False		2.0	0.0		0.8088474560590342	1.3569435291855296	0.0063566148101549	0.8344760564031432	0.279229707089404	0.9971256078463696	UNRESOLVED											False	True	True	True	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:LYPLA1	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7647058823529411	2	2.731055427052081	0.0063131853063217915	1.8081328464741564	t1d_beta_cell	1.0	t1d_beta_cell:1,p=0;sjogren_gland_epithelial:0.918,p=6.7e-05;ibd_uc_stromal:0.714,p=0.11;ibd_crohn_epithelial:0.6,p=0.21;psoriasis_keratinocyte:0.5,p=0.67;psoriasis_skin_apc:0.5,p=0.67	0.03287621027443046	5	4	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	1.748005427758049	LYPLA1	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.0022955277659946	0.9912163477850076	0.9992380443970746			False		1.0	0.0		0.0022955277659946	0.0046175151851812	0.9912163477850076	0.9992380443970746	0.0498102284203254	0.9971256078463696	UNRESOLVED											False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:AQR	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7647058823529411	3	2.6875200547714266	0.00719847794777027	1.6638727244342406	t1d_beta_cell	1.0	t1d_beta_cell:1,p=0;ibd_uc_stromal:0.829,p=0.042;sjogren_gland_epithelial:0.718,p=0.013;ibd_crohn_epithelial:0.714,p=0.11;ibd_crohn_stromal:0.6,p=0.21;t1d_ductal_cell:0.6,p=0.28	0.03679222062193693	2	2	Crohn disease;psoriasis	1.7524500265436387	AQR	3.0	0.0	Crohn disease;psoriasis;ulcerative colitis		0.2576228255837183	0.0459326873416809	0.8734815344479258			False		0.0	0.0		0.2576228255837183	0.9051296555333004	0.0459326873416809	0.8734815344479258	-0.3873071498941361	0.920009505703422	UNRESOLVED											False	True	True	True	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:APOL2	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7058823529411765	6	2.674739910433755	0.007478724509219257	0.43895128729405186	psoriasis_skin_apc	1.0	psoriasis_skin_stromal:1,p=0;t1d_beta_cell:1,p=0;t1d_stellate_cell:1,p=0;ibd_crohn_epithelial:0.714,p=0.11;sjogren_gland_apc:0.653,p=0.057;t1d_endothelial_cell:0.6,p=0.28	0.03685942793829491	6	3	Crohn disease;psoriasis;ulcerative colitis	1.7759069123195297	APOL2	3.0	0.0	Crohn disease;psoriasis;ulcerative colitis		0.0526970147160295	0.8423386834029525	0.9761732664217524			False		2.0	0.0		0.0526970147160295	0.0877109740156876	0.8423386834029525	0.9761732664217524														False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
complement_effector	module	18	6	Crohn disease;Sjogren syndrome;psoriasis;rheumatoid arthritis;type 1 diabetes mellitus;ulcerative colitis	0.8333333333333334	4	2.649328679353286	0.008065185189463933	1.7913675321829843	psoriasis_skin_apc	1.0	psoriasis_skin_apc:1,p=0;sjogren_gland_apc:0.767,p=0.016;t1d_acinar_cell:0.7,p=0.19;t1d_ductal_cell:0.7,p=0.19;ibd_uc_stromal:0.657,p=0.16;ibd_uc_epithelial:0.6,p=0.21	0.038379157108483546	7	4	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	1.750189223220211																																	True	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:FKBP1A	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7058823529411765	4	2.649372366000546	0.008064142584814768	1.5142172930283404	psoriasis_skin_stromal	1.0	psoriasis_skin_stromal:1,p=0;t1d_endothelial_cell:0.9,p=0.037;ibd_uc_stromal:0.886,p=0.019;ibd_crohn_stromal:0.714,p=0.11;ibd_crohn_epithelial:0.657,p=0.16;t1d_ductal_cell:0.6,p=0.28	0.038379157108483546	6	4	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	1.6325891352334168	FKBP1A	4.0	1.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	ulcerative colitis	-0.3348545094591504	0.2385454869670045	0.9004758652001262			False		4.0	0.0		-0.3348545094591504	-0.5152415409947362	0.2385454869670045	0.9004758652001262	-0.2205199645557404	0.9971256078463696	UNRESOLVED											False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:MYD88	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7058823529411765	3	2.569725461245511	0.010177913838255889	1.379325830560528	t1d_beta_cell	1.0	t1d_beta_cell:1,p=0;sjogren_gland_apc:0.95,p=8.8e-05;ibd_crohn_epithelial:0.714,p=0.11;t1d_ductal_cell:0.6,p=0.28;sjogren_gland_epithelial:0.591,p=0.056;ibd_uc_epithelial:0.543,p=0.27	0.04605088884194467	5	3	Crohn disease;psoriasis;ulcerative colitis	1.6678675405012937	MYD88	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		-0.389201776886912	0.0319927545594391	0.8506970233122761			False		2.0	0.0		-0.389201776886912	-0.96328451570459	0.0319927545594391	0.8506970233122761	-0.1866059500487906	0.9971256078463696	UNRESOLVED											False	True	True	True	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:DUSP6	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7058823529411765	3	2.53726323128391	0.011172291284077051	1.3464997081152308	t1d_beta_cell	1.0	t1d_beta_cell:1,p=0;sjogren_gland_epithelial:0.827,p=0.0017;sjogren_gland_apc:0.7,p=0.036;ibd_crohn_epithelial:0.657,p=0.16;t1d_ductal_cell:0.6,p=0.28;t1d_endothelial_cell:0.6,p=0.28	0.04894527610167089	5	4	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	1.768530227211053	DUSP6	4.0	1.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	Sjogren syndrome	-0.2379508353827084	0.4679174433060951	0.9239963547089984			False		1.0	0.0		-0.2379508353827084	-0.3159763323381944	0.4679174433060951	0.9239963547089984	0.0416334728010682	0.9971256078463696	UNRESOLVED											False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:GALE	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.8235294117647058	3	2.52610894070771	0.011533371081323034	1.0544351145274902	t1d_beta_cell	1.0	t1d_beta_cell:1,p=0;ibd_crohn_stromal:0.829,p=0.042;t1d_endothelial_cell:0.8,p=0.1;t1d_stellate_cell:0.8,p=0.2;ibd_uc_epithelial:0.6,p=0.21;t1d_ductal_cell:0.6,p=0.28	0.049737662788205586	4	3	Crohn disease;psoriasis;ulcerative colitis	1.7988442452411038	GALE	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		-1.0780208820228463	0.2144225112003847	0.8993702893651148			False		2.0	0.0		-1.0780208820228463	-0.5785218171070586	0.2144225112003847	0.8993702893651148	-0.1701111952842902	1.0	UNRESOLVED											False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:RPP40	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7647058823529411	6	2.512991201211967	0.011971232062227966	1.5337999342219346	psoriasis_keratinocyte	1.0	psoriasis_keratinocyte:1,p=0;psoriasis_skin_stromal:1,p=0;t1d_endothelial_cell:0.9,p=0.037;t1d_stellate_cell:0.8,p=0.2;ibd_uc_stromal:0.771,p=0.072;t1d_ductal_cell:0.7,p=0.19	0.05083169306422952	4	3	psoriasis;type 1 diabetes mellitus;ulcerative colitis	1.70521403534929	RPP40	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		-0.0563641271595996	0.9372620628304918	0.99290759090381			False		0.0	0.0		-0.0563641271595996	-0.0350370259523426	0.9372620628304918	0.99290759090381	0.2579961277867469	0.9971256078463696	UNRESOLVED											False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:CBX3	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7058823529411765	3	2.501715236400462	0.012359329060996616	1.2820987357591636	t1d_stellate_cell	1.0	t1d_stellate_cell:1,p=0;sjogren_gland_apc:0.817,p=0.0072;t1d_ductal_cell:0.8,p=0.1;ibd_crohn_myeloid:0.714,p=0.11;sjogren_gland_epithelial:0.673,p=0.023;t1d_endothelial_cell:0.6,p=0.28	0.051684466982349485	8	4	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	1.8090382433477474	CBX3	4.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis		0.3505111291715241	0.0165873089490037	0.8372898579012464			False		3.0	1.0	ibd_uc_stromal:ulcerative colitis	0.3505111291715241	1.1456836022078896	0.0165873089490037	0.8372898579012464	-0.3118552610209786	1.0	UNRESOLVED											False	True	True	True	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:CHI3L1	gene	16	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.6875	3	2.4884951752315434	0.012828497780083393	1.478300289713128	psoriasis_skin_apc	1.0	psoriasis_skin_apc:1,p=0;t1d_beta_cell:1,p=0;t1d_endothelial_cell:0.8,p=0.1;ibd_crohn_epithelial:0.754,p=0.084;psoriasis_skin_stromal:0.5,p=0.67;ibd_crohn_stromal:0.486,p=0.33	0.052845752049298755	6	4	Crohn disease;psoriasis;type 1 diabetes mellitus;ulcerative colitis	1.8197384907460696	CHI3L1	3.0	0.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		2.006853151074319	0.0046126032857275	0.8344760564031432			True		2.0	0.0		2.006853151074319	1.3467454734949036	0.0046126032857275	0.8344760564031432														False	True	True	True	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:CNN3	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7058823529411765	3	2.476243600149081	0.013277295300604511	0.47350567844192526	t1d_ductal_cell	0.9999999999999999	t1d_ductal_cell:1,p=1.4e-24;t1d_acinar_cell:0.8,p=0.1;t1d_stellate_cell:0.8,p=0.2;ibd_crohn_epithelial:0.771,p=0.072;sjogren_gland_epithelial:0.618,p=0.043;t1d_endothelial_cell:0.6,p=0.28	0.053890198573041836	7	3	Crohn disease;psoriasis;type 1 diabetes mellitus	1.7081879140390241	CNN3	3.0	0.0	Crohn disease;psoriasis;type 1 diabetes mellitus		-0.4698433852675929	0.4900943375716319	0.9271619615463814			False		3.0	0.0		-0.4698433852675929	-0.3064221424645312	0.4900943375716319	0.9271619615463814	0.4293110317918412	1.0	UNRESOLVED											False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:ACSL4	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7058823529411765	3	2.325586670632358	0.020040611346216514	0.8747594120292068	t1d_stellate_cell	1.0	t1d_stellate_cell:1,p=0;t1d_ductal_cell:0.8,p=0.1;sjogren_gland_epithelial:0.673,p=0.023;sjogren_gland_apc:0.667,p=0.05;t1d_endothelial_cell:0.6,p=0.28;psoriasis_skin_stromal:0.5,p=0.67	0.07772297852549748	4	3	Crohn disease;psoriasis;ulcerative colitis	1.5736129205440073	ACSL4	3.0	0.0	Crohn disease;psoriasis;ulcerative colitis		0.2015981425120099	0.4425443131425552	0.9214560346888634			True		1.0	0.0		0.2015981425120099	0.3397711498911905	0.4425443131425552	0.9214560346888634	0.0806921292651449	0.9971256078463696	UNRESOLVED											False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
gene:PPIB	gene	17	5	Crohn disease;Sjogren syndrome;psoriasis;type 1 diabetes mellitus;ulcerative colitis	0.7647058823529411	1	2.307169523329993	0.021045371388998833	0.9130761513595557	t1d_beta_cell	1.0	t1d_beta_cell:1,p=0;t1d_endothelial_cell:0.8,p=0.1;t1d_stellate_cell:0.8,p=0.2;sjogren_gland_apc:0.533,p=0.14;psoriasis_keratinocyte:0.5,p=0.67;psoriasis_skin_apc:0.5,p=0.67	0.07849354734275239	5	3	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	1.4566685399345145	PPIB	3.0	0.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis		-0.3697988200867144	0.0770967095708424	0.8989378106274888			False		1.0	1.0	ibd_uc_stromal:ulcerative colitis	-0.3697988200867144	-0.7914332902661905	0.0770967095708424	0.8989378106274888	-0.0997900765918793	0.9971256078463696	UNRESOLVED											False	True	True	False	False	PARK_CIRCUIT_COUPLING_NEEDS_MS_OR_PERTURBATION
