seed	design	n_per_outcome_group_per_compartment	n_unique_subjects	n_samples	interaction_effect_sd	paired_residual_correlation	composition_imbalance	composition_reliability	alpha	analysis_route	n_simulated_cohorts	n_valid_fits	valid_fit_rate	conclusive_count	conclusive_probability	conclusive_probability_ci_low	conclusive_probability_ci_high	median_interaction_estimate	median_interaction_se	maximum_design_condition
54911	paired	50	100	200	0.7	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	161	0.644	0.5828778691896869	0.7007637405556252	0.664495164618276	0.28156168476843846	8.079149656271971
54911	paired	50	100	200	0.7	0.5	0.0	1.0	0.05	unadjusted	250	250	1.0	217	0.868	0.8204199080951821	0.9044419834761707	0.6999523633526451	0.23132212877305353	6.8541019662496865
54911	paired	50	100	200	0.7	0.5	0.0	1.0	0.05	composition_adjusted	250	250	1.0	237	0.948	0.9130782188162728	0.9693623448358087	0.6992387976669983	0.20100165258283903	8.504610394497984
54911	paired	50	100	200	0.7	0.8	0.0	1.0	0.05	unadjusted	250	250	1.0	242	0.968	0.9381375971659135	0.9836976345063503	0.6879730973026881	0.1727280915497097	6.8541019662496865
54911	paired	50	100	200	0.7	0.8	0.0	1.0	0.05	composition_adjusted	250	250	1.0	250	1.0	0.9848667005045553	0.9999999999999998	0.6921627173406517	0.1271350929967478	7.680741111251466
54911	unpaired	50	200	200	0.7	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	130	0.52	0.4582370772520494	0.5811575907681328	0.6759255132700643	0.3278626345346829	46.978713763747784
54911	unpaired	50	200	200	0.7	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	171	0.684	0.6239553167862235	0.738475628999453	0.7037536926586863	0.2848128865234717	54.853199908238366
54911	paired	50	100	200	0.7	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	147	0.588	0.5261050290746588	0.6472315102141429	0.6838573772544	0.30674730236489345	6.8541019662496865
54911	paired	50	100	200	0.7	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	160	0.64	0.5787949527342393	0.6969677234070362	0.6790771253014352	0.2956183968172133	10.239790314710401
54911	paired	50	100	200	0.7	0.5	0.0	0.7	0.05	unadjusted	250	250	1.0	208	0.832	0.7807100422284562	0.8732414469065685	0.6826276098746678	0.23291481506902242	6.8541019662496865
54911	paired	50	100	200	0.7	0.5	0.0	0.7	0.05	composition_adjusted	250	250	1.0	221	0.884	0.8383692329120548	0.9180083930754438	0.6973653062904905	0.21707350199811593	10.367540828683298
54911	paired	50	100	200	0.7	0.8	0.0	0.7	0.05	unadjusted	250	250	1.0	246	0.984	0.9595901906588808	0.9937607754295288	0.7022183634465134	0.17314753016553408	6.8541019662496865
54911	paired	50	100	200	0.7	0.8	0.0	0.7	0.05	composition_adjusted	250	250	1.0	249	0.996	0.9776942144345839	0.9992935524659348	0.6969944054105743	0.15132055541915898	10.362292043922226
54911	unpaired	50	200	200	0.7	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	138	0.552	0.4900328126787554	0.6123933241737185	0.6833178030133056	0.32928829913579155	46.978713763747784
54911	unpaired	50	200	200	0.7	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	165	0.66	0.5992539325984954	0.7159034115629623	0.6918480492432459	0.297350829685517	53.30496970150114
54911	paired	50	100	200	0.7	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	229	0.916	0.8750051335864347	0.9444039612333553	1.0051519785847691	0.30657194485098305	6.8541019662496865
54911	paired	50	100	200	0.7	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	178	0.712	0.6529932925866828	0.7645901884272486	0.7430479355188863	0.291778089081952	9.698070270664582
54911	paired	50	100	200	0.7	0.5	0.5	1.0	0.05	unadjusted	250	250	1.0	250	1.0	0.9848667005045553	0.9999999999999998	1.0206061077639206	0.23377392944512113	6.8541019662496865
54911	paired	50	100	200	0.7	0.5	0.5	1.0	0.05	composition_adjusted	250	250	1.0	235	0.94	0.9033771072831172	0.9633055891608915	0.7383904925229603	0.20752987429239472	9.793903045830485
54911	paired	50	100	200	0.7	0.8	0.5	1.0	0.05	unadjusted	250	250	1.0	250	1.0	0.9848667005045553	0.9999999999999998	1.0083176944860646	0.17351048323505475	6.8541019662496865
54911	paired	50	100	200	0.7	0.8	0.5	1.0	0.05	composition_adjusted	250	250	1.0	250	1.0	0.9848667005045553	0.9999999999999998	0.7081297276285754	0.1301520979241737	9.251994402510922
54911	unpaired	50	200	200	0.7	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	216	0.864	0.8159642285705384	0.901018729396778	0.9962851233135948	0.3261578719125122	46.978713763747784
54911	unpaired	50	200	200	0.7	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	158	0.632	0.5706422103010869	0.6893625986321157	0.7002290631943591	0.2926690673429542	60.873603578992
54911	paired	50	100	200	0.7	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	225	0.9	0.8565482893919354	0.9313450710117088	1.004374070454682	0.30652536894884175	6.8541019662496865
54911	paired	50	100	200	0.7	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	199	0.796	0.7417463408228052	0.8412947458758916	0.8488750730691641	0.2963786678021305	11.343711119249031
54911	paired	50	100	200	0.7	0.5	0.5	0.7	0.05	unadjusted	250	250	1.0	250	1.0	0.9848667005045553	0.9999999999999998	1.0094817643772807	0.2328432519196041	6.8541019662496865
54911	paired	50	100	200	0.7	0.5	0.5	0.7	0.05	composition_adjusted	250	250	1.0	242	0.968	0.9381375971659135	0.9836976345063503	0.8686168202759279	0.22018020428130716	11.62863279269751
54911	paired	50	100	200	0.7	0.8	0.5	0.7	0.05	unadjusted	250	250	1.0	250	1.0	0.9848667005045553	0.9999999999999998	1.0171676286880937	0.17353475668546525	6.8541019662496865
54911	paired	50	100	200	0.7	0.8	0.5	0.7	0.05	composition_adjusted	250	250	1.0	250	1.0	0.9848667005045553	0.9999999999999998	0.8670037272275984	0.15328971432705935	11.033831421026441
54911	unpaired	50	200	200	0.7	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	212	0.848	0.7982548908329247	0.8872123327182458	1.0156197516070558	0.3291987678858173	46.978713763747784
54911	unpaired	50	200	200	0.7	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	185	0.74	0.6822862349629212	0.7904497812792654	0.794315009600211	0.307104613704682	56.42638188794966
54911	paired	50	100	200	1.0	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	220	0.88	0.8338618921256289	0.9146368002578331	1.0178801988800381	0.3051114126098267	6.8541019662496865
54911	paired	50	100	200	1.0	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	233	0.932	0.8938107478142963	0.9571140814216397	0.9959354104634773	0.28380469883748394	7.505530552062698
54911	paired	50	100	200	1.0	0.5	0.0	1.0	0.05	unadjusted	250	250	1.0	247	0.988	0.9653192195729803	0.9959106801194657	0.9708640603335343	0.23331586085493683	6.8541019662496865
54911	paired	50	100	200	1.0	0.5	0.0	1.0	0.05	composition_adjusted	250	250	1.0	250	1.0	0.9848667005045553	0.9999999999999998	0.9806747378162098	0.20040251847791446	8.190176343594734
54911	paired	50	100	200	1.0	0.8	0.0	1.0	0.05	unadjusted	250	250	1.0	250	1.0	0.9848667005045553	0.9999999999999998	0.9894772689442599	0.1732580857587327	6.8541019662496865
54911	paired	50	100	200	1.0	0.8	0.0	1.0	0.05	composition_adjusted	250	250	1.0	250	1.0	0.9848667005045553	0.9999999999999998	0.9835229410330982	0.1259951777806112	7.695825341051061
54911	unpaired	50	200	200	1.0	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	213	0.852	0.8026659811384634	0.8906801760167434	1.0168649665752305	0.32809780536066613	46.978713763747784
54911	unpaired	50	200	200	1.0	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	232	0.928	0.8890714648901645	0.953974430741735	0.9887528390926698	0.2853239681299247	54.44067753961606
54911	paired	50	100	200	1.0	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	224	0.896	0.8519796592920389	0.928034767507569	0.9850742831676805	0.3089790018863071	6.8541019662496865
54911	paired	50	100	200	1.0	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	227	0.908	0.8657382427250239	0.9379129848866933	1.0026648979914001	0.2965715388420009	9.893455668048086
54911	paired	50	100	200	1.0	0.5	0.0	0.7	0.05	unadjusted	250	250	1.0	246	0.984	0.9595901906588808	0.9937607754295288	0.9873251744189524	0.23059684133211572	6.8541019662496865
54911	paired	50	100	200	1.0	0.5	0.0	0.7	0.05	composition_adjusted	250	250	1.0	248	0.992	0.9713054704167919	0.9978033628796906	0.9713812096059798	0.21621133272548748	10.521542829188633
54911	paired	50	100	200	1.0	0.8	0.0	0.7	0.05	unadjusted	250	250	1.0	250	1.0	0.9848667005045553	0.9999999999999998	1.0255899765402625	0.17330446264524366	6.8541019662496865
54911	paired	50	100	200	1.0	0.8	0.0	0.7	0.05	composition_adjusted	250	250	1.0	250	1.0	0.9848667005045553	0.9999999999999998	1.0076990392659755	0.15000263021262772	10.356001546339202
54911	unpaired	50	200	200	1.0	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	225	0.9	0.8565482893919354	0.9313450710117088	1.0156013065289429	0.3286212965450918	46.978713763747784
54911	unpaired	50	200	200	1.0	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	238	0.952	0.9179876987868126	0.9723317984693053	0.9956498700388632	0.2979826522900223	52.811593183695656
54911	paired	50	100	200	1.0	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	247	0.988	0.9653192195729803	0.9959106801194657	1.3064601734897139	0.3031707194443085	6.8541019662496865
54911	paired	50	100	200	1.0	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	235	0.94	0.9033771072831172	0.9633055891608915	1.0127938305308397	0.28976177826891114	9.822783623743602
54911	paired	50	100	200	1.0	0.5	0.5	1.0	0.05	unadjusted	250	250	1.0	249	0.996	0.9776942144345839	0.9992935524659348	1.3210572173579913	0.2308280843753759	6.8541019662496865
54911	paired	50	100	200	1.0	0.5	0.5	1.0	0.05	composition_adjusted	250	250	1.0	249	0.996	0.9776942144345839	0.9992935524659348	1.001339668495207	0.2058930484145965	10.408442751912803
54911	paired	50	100	200	1.0	0.8	0.5	1.0	0.05	unadjusted	250	250	1.0	250	1.0	0.9848667005045553	0.9999999999999998	1.2853882517439286	0.17279654813310436	6.8541019662496865
54911	paired	50	100	200	1.0	0.8	0.5	1.0	0.05	composition_adjusted	250	250	1.0	250	1.0	0.9848667005045553	0.9999999999999998	1.019571914236852	0.13068380096232635	9.65269123893742
54911	unpaired	50	200	200	1.0	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	243	0.972	0.9433422238771394	0.9863719413991607	1.2907410294664894	0.32963369077411175	46.978713763747784
54911	unpaired	50	200	200	1.0	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	233	0.932	0.8938107478142963	0.9571140814216397	0.9895692196622954	0.2904774164018805	68.12271842224354
54911	paired	50	100	200	1.0	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	243	0.972	0.9433422238771394	0.9863719413991607	1.325522850810884	0.3066859895087516	6.8541019662496865
54911	paired	50	100	200	1.0	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	242	0.968	0.9381375971659135	0.9836976345063503	1.1482349488842711	0.29900698897901884	13.258715277783558
54911	paired	50	100	200	1.0	0.5	0.5	0.7	0.05	unadjusted	250	250	1.0	250	1.0	0.9848667005045553	0.9999999999999998	1.3389484430826943	0.2317558638647178	6.8541019662496865
54911	paired	50	100	200	1.0	0.5	0.5	0.7	0.05	composition_adjusted	250	250	1.0	250	1.0	0.9848667005045553	0.9999999999999998	1.1908567275189297	0.22142530719438713	12.316678041277697
54911	paired	50	100	200	1.0	0.8	0.5	0.7	0.05	unadjusted	250	250	1.0	250	1.0	0.9848667005045553	0.9999999999999998	1.2699714714045585	0.17299151895901743	6.8541019662496865
54911	paired	50	100	200	1.0	0.8	0.5	0.7	0.05	composition_adjusted	250	250	1.0	250	1.0	0.9848667005045553	0.9999999999999998	1.1381926202690578	0.15417910176196276	11.048762525811378
54911	unpaired	50	200	200	1.0	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	240	0.96	0.9279472764187334	0.9781300880454574	1.3122637767260064	0.3286807966802672	46.978713763747784
54911	unpaired	50	200	200	1.0	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	234	0.936	0.8985785081170682	0.9602252547229041	1.105930549286759	0.3068108701324892	58.96630985531498
54911	paired	80	160	320	0.0	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	19	0.076	0.04919164066173632	0.11564139731040066	-0.030863630755516985	0.24335998683570764	6.854101966249687
54911	paired	80	160	320	0.0	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	16	0.064	0.039774745277095874	0.10142149188293179	-0.023688638670283146	0.22513550965915452	7.411259506668529
54911	paired	80	160	320	0.0	0.5	0.0	1.0	0.05	unadjusted	250	250	1.0	12	0.048	0.02766820153069461	0.08201230121318728	-0.002291820638587856	0.18487231615094776	6.854101966249687
54911	paired	80	160	320	0.0	0.5	0.0	1.0	0.05	composition_adjusted	250	250	1.0	10	0.04	0.021869911954542545	0.07205272358126646	-0.0013450956130468678	0.15889894350744166	7.513663736549263
54911	paired	80	160	320	0.0	0.8	0.0	1.0	0.05	unadjusted	250	250	1.0	6	0.024	0.01104477730613677	0.051362123813526464	9.854488157606985e-05	0.13803943713759215	6.854101966249687
54911	paired	80	160	320	0.0	0.8	0.0	1.0	0.05	composition_adjusted	250	250	1.0	12	0.048	0.02766820153069461	0.08201230121318728	-0.00735270217184994	0.1008150489615576	8.392430731246844
54911	unpaired	80	320	320	0.0	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	15	0.06	0.036694410839108495	0.09662289271688271	-0.019637792075066215	0.261497719369689	46.97871376374782
54911	unpaired	80	320	320	0.0	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	9	0.036	0.019053279530003277	0.06699042240176928	-0.010503700748853595	0.2254036227662281	52.43336324491441
54911	paired	80	160	320	0.0	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	9	0.036	0.019053279530003277	0.06699042240176928	0.002020605249948501	0.2444935437877604	6.854101966249687
54911	paired	80	160	320	0.0	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	10	0.04	0.021869911954542545	0.07205272358126646	-0.008936647059995473	0.23424846861887239	9.002422035464557
54911	paired	80	160	320	0.0	0.5	0.0	0.7	0.05	unadjusted	250	250	1.0	10	0.04	0.021869911954542545	0.07205272358126646	-0.0021764665811345174	0.18368323669673903	6.854101966249687
54911	paired	80	160	320	0.0	0.5	0.0	0.7	0.05	composition_adjusted	250	250	1.0	11	0.044	0.02474379816749356	0.07705777097235189	-0.0012115584564182658	0.17138683117067294	9.447633238836378
54911	paired	80	160	320	0.0	0.8	0.0	0.7	0.05	unadjusted	250	250	1.0	5	0.02	0.008572324384058198	0.045955643131568594	0.013047346675693483	0.137254248571818	6.854101966249687
54911	paired	80	160	320	0.0	0.8	0.0	0.7	0.05	composition_adjusted	250	250	1.0	11	0.044	0.02474379816749356	0.07705777097235189	0.010089598820301988	0.11904329665778578	9.519744098495789
54911	unpaired	80	320	320	0.0	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	12	0.048	0.02766820153069461	0.08201230121318728	-0.03355134748155082	0.2605384941621772	46.97871376374782
54911	unpaired	80	320	320	0.0	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	13	0.052	0.030637655164191247	0.08692178118372709	-0.0073096252804286665	0.23733326554531062	52.09674240026456
54911	paired	80	160	320	0.0	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	57	0.228	0.18034129807610466	0.2838912168494172	0.2877796760785902	0.2411491190453144	6.854101966249687
54911	paired	80	160	320	0.0	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	15	0.06	0.036694410839108495	0.09662289271688271	0.004213034108800251	0.23063502362097105	9.690365062191058
54911	paired	80	160	320	0.0	0.5	0.5	1.0	0.05	unadjusted	250	250	1.0	92	0.368	0.3106374013678842	0.42935778969891303	0.301101720597214	0.18383358956457202	6.854101966249687
54911	paired	80	160	320	0.0	0.5	0.5	1.0	0.05	composition_adjusted	250	250	1.0	10	0.04	0.021869911954542545	0.07205272358126646	0.015685048607989638	0.16279585975141753	8.913617606342145
54911	paired	80	160	320	0.0	0.8	0.5	1.0	0.05	unadjusted	250	250	1.0	145	0.58	0.5180609451155799	0.639517726965149	0.3033326495497271	0.13705338357270858	6.854101966249687
54911	paired	80	160	320	0.0	0.8	0.5	1.0	0.05	composition_adjusted	250	250	1.0	9	0.036	0.019053279530003277	0.06699042240176928	0.007275273472863636	0.10368967545472131	8.623898645020173
54911	unpaired	80	320	320	0.0	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	53	0.212	0.16588954792475988	0.26682723258461616	0.28871524589338826	0.2605036532718393	46.97871376374782
54911	unpaired	80	320	320	0.0	0.0	0.5	1.0	0.05	composition_adjusted	250	250	1.0	10	0.04	0.021869911954542545	0.07205272358126646	-0.01616296296049729	0.2324876430806131	57.83214024642653
54911	paired	80	160	320	0.0	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	52	0.208	0.16229381886263317	0.26254402804270643	0.30646845967513275	0.24252188931673008	6.854101966249687
54911	paired	80	160	320	0.0	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	19	0.076	0.04919164066173632	0.11564139731040066	0.1360078109221844	0.23513023403016778	10.553316390830755
54911	paired	80	160	320	0.0	0.5	0.5	0.7	0.05	unadjusted	250	250	1.0	108	0.432	0.3720831254487866	0.49397500328259375	0.3277964370151164	0.1830077226721415	6.854101966249687
54911	paired	80	160	320	0.0	0.5	0.5	0.7	0.05	composition_adjusted	250	250	1.0	39	0.156	0.11626576522540502	0.20614594482746082	0.17161147141735203	0.17423563253622165	10.594442135019072
54911	paired	80	160	320	0.0	0.8	0.5	0.7	0.05	unadjusted	250	250	1.0	141	0.564	0.5020210030764015	0.6240419345881815	0.28976857903550357	0.13854337849788864	6.854101966249687
54911	paired	80	160	320	0.0	0.8	0.5	0.7	0.05	composition_adjusted	250	250	1.0	56	0.224	0.17671830028529711	0.2796352810361883	0.15121422146002914	0.12151128265853864	10.178073542704812
54911	unpaired	80	320	320	0.0	0.0	0.5	0.7	0.05	unadjusted	250	250	1.0	55	0.22	0.17310192411547415	0.2753727236019748	0.3277471776413687	0.26171499306678686	46.97871376374782
54911	unpaired	80	320	320	0.0	0.0	0.5	0.7	0.05	composition_adjusted	250	250	1.0	23	0.092	0.06208701511330671	0.13426175727497602	0.11083983750466962	0.24326358538855564	61.92917145956711
54911	paired	80	160	320	0.4	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	92	0.368	0.3106374013678842	0.42935778969891303	0.40667490172390186	0.24310134387746915	6.854101966249687
54911	paired	80	160	320	0.4	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	103	0.412	0.35276848978585706	0.47389497092534105	0.38693114431102754	0.2230906949288632	7.4962786682096905
54911	paired	80	160	320	0.4	0.5	0.0	1.0	0.05	unadjusted	250	250	1.0	152	0.608	0.5462866446092448	0.6664445626997392	0.4070219647033406	0.18452921379182186	6.854101966249687
54911	paired	80	160	320	0.4	0.5	0.0	1.0	0.05	composition_adjusted	250	250	1.0	178	0.712	0.6529932925866828	0.7645901884272486	0.40522248274182415	0.16051974515160544	7.880066456336591
54911	paired	80	160	320	0.4	0.8	0.0	1.0	0.05	unadjusted	250	250	1.0	196	0.784	0.7288965817807946	0.8305077041057929	0.4014920015270127	0.13820281568552448	6.854101966249687
54911	paired	80	160	320	0.4	0.8	0.0	1.0	0.05	composition_adjusted	250	250	1.0	243	0.972	0.9433422238771394	0.9863719413991607	0.397155557349695	0.10084240778240966	7.5239750354019455
54911	unpaired	80	320	320	0.4	0.0	0.0	1.0	0.05	unadjusted	250	250	1.0	92	0.368	0.3106374013678842	0.42935778969891303	0.3976276633674224	0.25997436633947385	46.97871376374782
54911	unpaired	80	320	320	0.4	0.0	0.0	1.0	0.05	composition_adjusted	250	250	1.0	117	0.468	0.40709971631994324	0.5298688148477652	0.42512407096808424	0.2236364966085241	52.07230441554584
54911	paired	80	160	320	0.4	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	109	0.436	0.3759580654118184	0.49797899692359837	0.43503904967471	0.24303540605250867	6.854101966249687
54911	paired	80	160	320	0.4	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	115	0.46	0.39929074952609617	0.5219199144335394	0.44853440961349667	0.23323947087685853	10.2234966071372
54911	paired	80	160	320	0.4	0.5	0.0	0.7	0.05	unadjusted	250	250	1.0	147	0.588	0.5261050290746588	0.6472315102141429	0.422178834573116	0.18352717671778015	6.854101966249687
54911	paired	80	160	320	0.4	0.5	0.0	0.7	0.05	composition_adjusted	250	250	1.0	165	0.66	0.5992539325984954	0.7159034115629623	0.41228968340835354	0.1706246554316347	9.089002504378325
54911	paired	80	160	320	0.4	0.8	0.0	0.7	0.05	unadjusted	250	250	1.0	199	0.796	0.7417463408228052	0.8412947458758916	0.4040906598189642	0.13755908982893755	6.854101966249687
54911	paired	80	160	320	0.4	0.8	0.0	0.7	0.05	composition_adjusted	250	250	1.0	229	0.916	0.8750051335864347	0.9444039612333553	0.4052937342816403	0.11956379491512226	9.72525833123757
54911	unpaired	80	320	320	0.4	0.0	0.0	0.7	0.05	unadjusted	250	250	1.0	92	0.368	0.3106374013678842	0.42935778969891303	0.4287498465974636	0.26195265691325165	46.97871376374782
54911	unpaired	80	320	320	0.4	0.0	0.0	0.7	0.05	composition_adjusted	250	250	1.0	105	0.42	0.3604822730348509	0.4819390548844201	0.4185862066759467	0.23740613291115387	51.002771629580714
54911	paired	80	160	320	0.4	0.0	0.5	1.0	0.05	unadjusted	250	250	1.0	215	0.86	0.8115202816735541	0.8975837426897257	0.7658693225727461	0.24139728176220715	6.854101966249687
