analysis	dataset_path	disease_name	compartment	role	gene	n_case_donors	n_control_donors	mean_case_log2_cpm	mean_control_log2_cpm	delta_log2_cpm	hedges_g	welch_t	p	mean_case_detection_fraction	mean_control_detection_fraction	detected_donor_fraction	mean_log2_cpm	in_lipid_lysosomal_myeloid_neighborhood	fdr	positive_nominal	negative_nominal	positive_fdr10	negative_fdr10
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	CYP27A1	3	3	2.128193394234541	3.15971389473181	-1.031520500497269	-0.6554951052559304	-1.0035178354806131	0.4052390386605241	0.0248781676413255	0.0245202312138728	1.0	2.6439536444831755	False	0.7910449002964376	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	IL6	3	3	2.775423403620426	4.183090909093579	-1.4076675054731531	-0.5285887881258281	-0.8092330091652542	0.4830938351232179	0.0770833333333333	0.0461541425818882	0.8333333333333334	3.4792571563570025	False	0.8214635524292383	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	GBP1	3	3	6.527517492990886	4.319889194433297	2.207628298557589	2.6928672867347747	4.122594248458249	0.0417942067788934	0.2570784600389863	0.0751213872832369	1.0	5.423703343712091	False	0.7297013371935511	True	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	CCL19	3	3	4.596500638112734	2.7185053942270323	1.8779952438857015	3.8722647501858942	5.928170491825759	0.0073824539480183	0.0596734892787524	0.0204470134874759	1.0	3.6575030161698834	False	0.7297013371935511	True	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	CD74	3	3	13.355817589682372	13.087145169347409	0.2686724203349655	1.1585219685886776	1.7736172992793378	0.2120955940558775	0.9798245614035088	0.9265780346820808	1.0	13.221481379514886	False	0.7297013371935511	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	CCR7	3	3	6.245504022987585	8.393284200961851	-2.1477801779742665	-1.165013024829315	-1.7835546590801314	0.2097757083105603	0.1461622807017543	0.1955028901734103	1.0	7.319394111974717	False	0.7297013371935511	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	CYP7B1	3	3	4.031105636156131	3.560861297318414	0.4702443388377166	0.5524914930658783	0.8458264032748951	0.4591219344408729	0.0608308966861598	0.0389672447013487	1.0	3.795983466737272	False	0.8115490988445484	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	CCL21	3	3	2.24959316675814	3.297658696493428	-1.048065529735288	-0.3359420593287225	-0.5143041428094773	0.6345931444165224	0.0206018518518518	0.018300578034682	0.8333333333333334	2.7736259316257836	False	0.8879886381700454	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	CD83	3	3	10.665919164169011	11.010238338688913	-0.3443191745199012	-0.5224776524236467	-0.7998772815282232	0.472071563101867	0.7105506822612085	0.8971714836223507	1.0	10.83807875142896	False	0.8162442071879636	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	TNFAIP3	3	3	8.550764558451895	9.38334393644672	-0.8325793779948238	-0.7663089226605784	-1.1731661536626965	0.3215672757698724	0.4545687134502924	0.703067437379576	1.0	8.967054247449306	False	0.7568089144003385	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	GPR183	3	3	9.668680345099448	10.91857044889062	-1.2498901037911736	-2.1550141882156577	-3.299178218491544	0.0496082040015271	0.6047270955165692	0.7326204238921002	1.0	10.293625396995036	False	0.7297013371935511	False	True	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	IFI30	3	3	4.193922031516598	3.6564469344592054	0.5374750970573925	1.866555399991659	2.8575676916350763	0.0488900207867186	0.1116349902534113	0.0796339113680154	1.0	3.925184482987902	True	0.7297013371935511	True	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	LAMP1	3	3	6.7083754753183555	6.713569266779622	-0.0051937914612665	-0.005872698401745	-0.0089906965609585	0.9933762677937326	0.3976364522417153	0.3713217726396917	1.0	6.710972371048989	True	0.9984488274590624	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	IRF1	3	3	6.123438013149375	6.0078578831771	0.1155801299722751	0.162603830271475	0.2489352589920218	0.8219129457051642	0.2807017543859649	0.2626897880539499	1.0	6.065647948163238	False	0.9538282235942996	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	CCL17	3	3	8.490673699320114	5.809885840596849	2.6807878587232645	1.2936963563631747	1.9805599719922296	0.1270736941693089	0.0755604288499025	0.0460809248554913	1.0	7.150279769958483	False	0.7297013371935511	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	ITGAX	3	3	7.282514582607319	8.531831055266503	-1.249316472659184	-1.8444408977580495	-2.8237119126425863	0.0507168377485027	0.3962231968810916	0.5705163776493256	1.0	7.907172818936911	False	0.7297013371935511	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	CXCR5	3	3	0.0	0.6091537044330745	-0.6091537044330745	-0.6531972647421809	-1.0000000000000002	0.4226497308103741	0.0	0.01	0.1666666666666666	0.3045768522165372	False	0.7910449002964376	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	CTSS	3	3	9.360193958682885	8.871101887175334	0.4890920715075495	0.8892840845765397	1.3614326522441014	0.2453178282843655	0.7867446393762183	0.8004161849710982	1.0	9.115647922929108	True	0.7297013371935511	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	CXCL8	3	3	11.430628450702754	12.725993551650395	-1.2953651009476417	-1.236517803020658	-1.8930235470424324	0.1765583873360577	0.4133040935672514	0.6712138728323699	1.0	12.078311001176573	False	0.7297013371935511	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	CH25H	3	3	2.8158305979863822	2.686856267824412	0.1289743301619701	0.0886858990285837	0.1357720000000127	0.90416338636697	0.0111476608187134	0.0297071290944123	1.0	2.751343432905397	False	0.9736600980416068	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	EBI3	3	3	5.843353988319812	5.082173770056001	0.761180218263811	0.6077735391860493	0.9304594063570358	0.4153168943464026	0.1210526315789473	0.1380154142581888	1.0	5.462763879187906	False	0.7910449002964376	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	LAMP2	3	3	7.081809014212091	6.766618791518643	0.315190222693448	0.605980683337525	0.9277146676000052	0.4250961616872183	0.4861598440545809	0.4403545279383429	1.0	6.924213902865367	True	0.7918693923599025	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	IL1B	3	3	10.032333174013209	10.83644142769561	-0.8041082536824007	-0.5367154512413078	-0.8216743703805177	0.4950324238148286	0.3235380116959064	0.4454682080924856	1.0	10.434387300854407	False	0.8259844955617454	False	False	False	False
psoriasis_skin_apc	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin APC	myeloid_apc	CCL2	3	3	6.422480588531851	8.847919420841661	-2.42543883230981	-1.9757131173646545	-3.0246806347918107	0.0731991070580421	0.1977339181286549	0.4154759152215799	1.0	7.635200004686755	False	0.7297013371935511	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	ISG15	3	3	5.777889831662695	2.220775667601072	3.5571141640616233	1.6568777311842435	2.5365656297385426	0.1070684061070842	0.3404750364651243	0.0431339984965374	1.0	3.999332749631884	False	0.4605007684844169	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	NFKBIA	3	3	9.512215396384631	11.24394229283257	-1.7317268964479382	-2.1737929295220515	-3.3279271773742876	0.0298506935441114	0.7395675086596465	0.8465400261920539	1.0	10.3780788446086	False	0.4001980016287315	False	True	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	CXCL10	3	3	1.5690610313176034	0.1279311525041774	1.441129878813426	1.318715783391431	2.0188629906647453	0.1776698699607504	0.0113869910220439	0.0015725646071913	0.8333333333333334	0.8484960919108904	False	0.5387484032528636	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	STAT1	3	3	6.460089005215527	4.702232307381053	1.757856697834474	1.5151495252639122	2.319589513072972	0.1297837959631576	0.4893533914709855	0.2209450996652109	1.0	5.58116065629829	False	0.4900664426314544	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	CXCL13	3	3	1.1867218762359613	0.8833630358417525	0.3033588403942088	0.4532624437399106	0.6939135667060927	0.5314077635612057	0.018008984082424	0.0096967187880857	1.0	1.035042456038857	False	0.768547367747862	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	CCL22	3	3	0.7715437322069406	0.547227369731757	0.2243163624751836	0.6479879169459315	0.9920248475040606	0.4031284352602231	0.009118530339526	0.006070830552475	1.0	0.6593855509693488	False	0.6919618057153563	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	HSD3B7	3	3	2.6152408643068843	2.626005886857288	-0.0107650225504034	-0.0209706565331665	-0.0321046300483878	0.976563226746302	0.0622335262794825	0.0597662683908054	1.0	2.620623375582086	False	0.9889424429748904	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	LAMP3	3	3	3.8380313771064025	3.2094164965680307	0.6286148805383718	0.5409606888190673	0.8281735365695175	0.4911163961967278	0.1463132809719879	0.0830363377772762	1.0	3.5237239368372166	True	0.7438674240557696	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	CYP27A1	3	3	2.9419188311111313	3.1916447690583367	-0.2497259379472054	-0.2209524744764319	-0.3382630124203638	0.7545431812558674	0.0766778114378925	0.061602327461953	1.0	3.0667818000847338	False	0.8918458088834716	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	IL6	3	3	1.89561580024417	1.9783172337870791	-0.0827014335429092	-0.0531884191309239	-0.0814278044350317	0.941466830677883	0.0496219319715602	0.035607968912311	1.0	1.936966517015625	False	0.9750812309217036	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	GBP1	3	3	5.615878550808755	3.8848351785328816	1.7310433722758738	2.1376871795997436	3.27265176231792	0.0551120117234649	0.3178686373324805	0.1316279569425344	1.0	4.7503568646708185	False	0.4142615609763708	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	CCL19	3	3	2.6990414808219776	2.3625752433315457	0.3364662374904319	0.4055838952538214	0.6209209945389266	0.5851221391674035	0.0303405150330133	0.0115453107609977	1.0	2.530808362076762	False	0.7989407982866297	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	CD74	3	3	6.883505987067903	5.178408778656005	1.7050972084118987	1.2505089765407535	1.9144430695592909	0.1661787084712715	0.3499231138564322	0.1537722036552056	1.0	6.030957382861954	False	0.5283806572176694	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	CCR7	3	3	0.3991843908582546	0.2625357133923411	0.1366486774659134	0.3585139731944276	0.5488601874901211	0.6378238561880435	0.003769687797622	0.002379838555475	1.0	0.3308600521252978	False	0.8287045751972536	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	CYP7B1	3	3	5.350663922731106	4.54494058152769	0.8057233412034153	1.363815851821376	2.0879080875509772	0.1367498999240164	0.2995913700576912	0.1924557003036726	1.0	4.947802252129398	False	0.4979191048731004	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	CCL21	3	3	2.053642997266473	2.170810951853625	-0.1171679545871522	-0.0949253312900601	-0.1453241408283108	0.8914898531090896	0.0277814361053829	0.0261162108045776	1.0	2.112226974560049	False	0.9545379404851472	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	CD83	3	3	5.24574537683494	5.167614513337646	0.0781308634972939	0.0952417314060615	0.1458085276025364	0.897238739574813	0.1996725884313178	0.1866976266315343	1.0	5.206679945086292	False	0.9575367943085348	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	TNFAIP3	3	3	6.318393152312979	8.730893679972292	-2.412500527659313	-2.6961273001717267	-4.127585104380216	0.0153115826002807	0.2720924303600582	0.5898486679981233	1.0	7.524643416142635	False	0.3921590108107973	False	True	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	GPR183	3	3	1.4669919140410537	2.1140514778280486	-0.6470595637869949	-0.7035211424477756	-1.077042388910581	0.3445086431728491	0.020844809366999	0.0217357795217661	1.0	1.790521695934551	False	0.6540998735950607	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	IFI30	3	3	0.853803573487414	0.4940325606939317	0.3597710127934822	1.0026777612303293	1.5350305571565577	0.2012354009093203	0.0112390300495729	0.0045854030005058	1.0	0.6739180670906729	True	0.5519682367015982	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	LAMP1	3	3	7.437656918857573	7.72362447232187	-0.2859675534642969	-0.5663241724521665	-0.867003282194846	0.4450434653746898	0.5942984526674547	0.680583720092832	1.0	7.580640695589722	True	0.7178086991576411	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	IRF1	3	3	5.090341250949112	6.218862105124425	-1.1285208541753136	-1.479103354199621	-2.2644053091426035	0.090356471757515	0.2330387504413186	0.3719559176510099	1.0	5.6546016780367685	False	0.445318955090795	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	CCL17	3	3	0.9118467105976352	0.4365245430674771	0.4753221675301581	1.5592548472697698	2.387111721732657	0.0791244064095735	0.0105580822521574	0.0043403822876092	1.0	0.6741856268325561	False	0.4324204994283682	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	ITGAX	3	3	1.389966781448002	1.219936275642227	0.1700305058057749	0.3040490001875606	0.4654780670393189	0.6758371631613478	0.0193178776868797	0.0152233118065431	1.0	1.3049515285451143	False	0.8490135438831774	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	CXCR5	3	3	0.8447415966959503	0.842186981150595	0.0025546155453552	0.0070981603767151	0.010866794397121	0.9919022736429728	0.0106533125456306	0.0110227974752389	1.0	0.8434642889232727	False	0.9958305994791826	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	CTSS	3	3	3.426081818015092	2.6388284204972674	0.7872533975178246	1.1123488239690265	1.7029293966931631	0.194895705151005	0.1084257323613034	0.0531146998145417	1.0	3.03245511925618	True	0.5489212846408139	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	CXCL8	3	3	4.867570029229433	3.7376939697676015	1.1298760594618311	0.6632942512967793	1.0154577906240676	0.3985958017309555	0.1231121673000474	0.0794797999203633	1.0	4.302631999498517	False	0.6882948650979253	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	CH25H	3	3	2.07221521915579	1.472568920515946	0.5996462986398439	1.2958846923623808	1.983910163607116	0.1353120497648628	0.0316715511466581	0.0155400062586143	1.0	1.7723920698358675	False	0.4966312329410018	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	EBI3	3	3	0.2508284050884803	0.4173314908327502	-0.1665030857442698	-0.7424385103139803	-1.1366221972883237	0.3484039203626242	0.0029148031513429	0.0038020966402287	1.0	0.3340799479606153	False	0.6566626528723928	False	False	False	False
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	tissue_resident	LAMP2	3	3	7.041702216732983	6.980928344067247	0.0607738726657354	0.1766907070700842	0.2705012966332991	0.806365562661055	0.5761031739405246	0.6016155478797464	1.0	7.011315280400114	True	0.918260987579308	False	False	False	False
