analysis	dataset_path	disease_name	compartment	donor_id	disease	group	role	n_cells	cell_types	module	mean_score
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor1	psoriasis	case	source	772	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_lipid_loader_repair	-0.0006958853344999654
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor1	psoriasis	case	source	772	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_complement_phagocytosis	0.043802385685773194
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor1	psoriasis	case	source	772	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_hif_nampt_metabolic	0.06650690865395716
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor1	psoriasis	case	source	772	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_inflammatory_nfkb	-0.0024439658079926092
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor2	psoriasis	case	source	2530	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	endothelial_entry	0.01709799957571004
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor2	psoriasis	case	source	2530	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	stromal_retention_fibrosis	0.13762114244829476
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor2	psoriasis	case	source	2530	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	epithelial_chemokine_entry	0.09890005161302186
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor2	psoriasis	case	source	2530	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	tls_lymphoid_niche	0.036637063639624885
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor2	psoriasis	case	source	2530	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	tl1a_comparator	0.08073866813839553
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor2	psoriasis	case	source	2530	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_ifn_apc	0.6923495366293172
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor2	psoriasis	case	source	2530	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_hla_ii_apc	0.3419366644080405
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor2	psoriasis	case	source	2530	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_lysosomal_apc	0.3009081516580742
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor2	psoriasis	case	source	2530	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_mif_cd74_receptor_state	0.34645748719047703
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor2	psoriasis	case	source	2530	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_mixscale_validated_ifng_readout	0.5663517549548687
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor2	psoriasis	case	source	2530	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_lipid_loader_repair	0.2600529387882391
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor2	psoriasis	case	source	2530	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_complement_phagocytosis	0.07638813799842825
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor2	psoriasis	case	source	2530	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_hif_nampt_metabolic	0.00936864205298462
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor2	psoriasis	case	source	2530	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_inflammatory_nfkb	-0.24012223184380144
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor3	psoriasis	case	source	1716	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	endothelial_entry	-0.029265273716547108
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor3	psoriasis	case	source	1716	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	stromal_retention_fibrosis	0.07622653190794922
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor3	psoriasis	case	source	1716	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	epithelial_chemokine_entry	0.2278615282301265
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor3	psoriasis	case	source	1716	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	tls_lymphoid_niche	0.01363674794152068
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor3	psoriasis	case	source	1716	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	tl1a_comparator	-0.015262578615144212
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor3	psoriasis	case	source	1716	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_ifn_apc	0.04413250076633498
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor3	psoriasis	case	source	1716	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_hla_ii_apc	0.13603969914726552
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor3	psoriasis	case	source	1716	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_lysosomal_apc	0.17466801727153677
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor3	psoriasis	case	source	1716	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_mif_cd74_receptor_state	0.038869641411125075
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor3	psoriasis	case	source	1716	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_mixscale_validated_ifng_readout	0.053813023743421215
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor3	psoriasis	case	source	1716	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_lipid_loader_repair	0.224442299362386
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor3	psoriasis	case	source	1716	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_complement_phagocytosis	0.17767667794356082
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor3	psoriasis	case	source	1716	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_hif_nampt_metabolic	0.064813029826999
psoriasis_keratinocyte	data/raw_v3/cell_state/psoriasis_skin.h5ad	psoriasis	skin keratinocyte	Psor3	psoriasis	case	source	1716	basal cell of epidermis,granular cell of epidermis,hair follicular keratinocyte,spinous cell of epidermis,suprabasal keratinocyte	target_inflammatory_nfkb	-0.09917365514891172
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3556	normal	control	target	249	alternatively activated macrophage,dendritic cell,inflammatory macrophage	endothelial_entry	-0.10302041564939779
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3556	normal	control	target	249	alternatively activated macrophage,dendritic cell,inflammatory macrophage	stromal_retention_fibrosis	-0.18320362554054553
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3556	normal	control	target	249	alternatively activated macrophage,dendritic cell,inflammatory macrophage	epithelial_chemokine_entry	-0.23158403092994848
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3556	normal	control	target	249	alternatively activated macrophage,dendritic cell,inflammatory macrophage	tls_lymphoid_niche	-0.07997858154943276
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3556	normal	control	target	249	alternatively activated macrophage,dendritic cell,inflammatory macrophage	tl1a_comparator	-0.12448757741037396
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3556	normal	control	target	249	alternatively activated macrophage,dendritic cell,inflammatory macrophage	target_ifn_apc	0.08695147326622157
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3556	normal	control	target	249	alternatively activated macrophage,dendritic cell,inflammatory macrophage	target_hla_ii_apc	0.24425027238530067
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3556	normal	control	target	249	alternatively activated macrophage,dendritic cell,inflammatory macrophage	target_lysosomal_apc	-0.4736259624349672
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3556	normal	control	target	249	alternatively activated macrophage,dendritic cell,inflammatory macrophage	target_mif_cd74_receptor_state	0.20866245687290266
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3556	normal	control	target	249	alternatively activated macrophage,dendritic cell,inflammatory macrophage	target_mixscale_validated_ifng_readout	-0.09644954144496622
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3556	normal	control	target	249	alternatively activated macrophage,dendritic cell,inflammatory macrophage	target_lipid_loader_repair	-0.2679734666637964
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3556	normal	control	target	249	alternatively activated macrophage,dendritic cell,inflammatory macrophage	target_complement_phagocytosis	-0.4828637629667185
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3556	normal	control	target	249	alternatively activated macrophage,dendritic cell,inflammatory macrophage	target_hif_nampt_metabolic	-0.3635581803044853
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3556	normal	control	target	249	alternatively activated macrophage,dendritic cell,inflammatory macrophage	target_inflammatory_nfkb	-0.13235077561726044
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3559	Sjogren syndrome	case	target	65	alternatively activated macrophage,dendritic cell,inflammatory macrophage	endothelial_entry	-0.025605033908697845
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3559	Sjogren syndrome	case	target	65	alternatively activated macrophage,dendritic cell,inflammatory macrophage	stromal_retention_fibrosis	-0.18001526614673033
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3559	Sjogren syndrome	case	target	65	alternatively activated macrophage,dendritic cell,inflammatory macrophage	epithelial_chemokine_entry	0.15277927890125423
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3559	Sjogren syndrome	case	target	65	alternatively activated macrophage,dendritic cell,inflammatory macrophage	tls_lymphoid_niche	-0.0485558275086071
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3559	Sjogren syndrome	case	target	65	alternatively activated macrophage,dendritic cell,inflammatory macrophage	tl1a_comparator	-0.12448757741037395
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3559	Sjogren syndrome	case	target	65	alternatively activated macrophage,dendritic cell,inflammatory macrophage	target_ifn_apc	-0.09977923938019494
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3559	Sjogren syndrome	case	target	65	alternatively activated macrophage,dendritic cell,inflammatory macrophage	target_hla_ii_apc	-0.07398474111171247
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3559	Sjogren syndrome	case	target	65	alternatively activated macrophage,dendritic cell,inflammatory macrophage	target_lysosomal_apc	-0.03559548455977225
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3559	Sjogren syndrome	case	target	65	alternatively activated macrophage,dendritic cell,inflammatory macrophage	target_mif_cd74_receptor_state	0.010197079780423503
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3559	Sjogren syndrome	case	target	65	alternatively activated macrophage,dendritic cell,inflammatory macrophage	target_mixscale_validated_ifng_readout	-0.01920281781708268
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3559	Sjogren syndrome	case	target	65	alternatively activated macrophage,dendritic cell,inflammatory macrophage	target_lipid_loader_repair	-0.1648155770641149
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3559	Sjogren syndrome	case	target	65	alternatively activated macrophage,dendritic cell,inflammatory macrophage	target_complement_phagocytosis	0.08355339794307393
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3559	Sjogren syndrome	case	target	65	alternatively activated macrophage,dendritic cell,inflammatory macrophage	target_hif_nampt_metabolic	0.09863876083293376
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3559	Sjogren syndrome	case	target	65	alternatively activated macrophage,dendritic cell,inflammatory macrophage	target_inflammatory_nfkb	0.07261809552604827
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3560	Sjogren syndrome	case	target	21	alternatively activated macrophage,dendritic cell,inflammatory macrophage	endothelial_entry	0.14666182246715403
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3560	Sjogren syndrome	case	target	21	alternatively activated macrophage,dendritic cell,inflammatory macrophage	stromal_retention_fibrosis	0.042311140584045
sjogren_gland_apc	data/raw_v3/cell_state/sjogren_salivary.h5ad	Sjogren syndrome	salivary gland APC	NIDCRDC3560	Sjogren syndrome	case	target	21	alternatively activated macrophage,dendritic cell,inflammatory macrophage	epithelial_chemokine_entry	-0.0463538287741481
