truth	scenario	severity	replicate	seed	n	auc	hedges_g	receptor_auc	primary_pass	existing_guard_flag	calibrated_q10_guard_flag	calibrated_q20_guard_flag	existing_guarded_acceptable_pass	calibrated_q10_acceptable_pass	calibrated_q20_acceptable_pass
synthetic_null	distributed_weak_technical	0.5	8	46013	60	0.49777777777777776	0.0027672973784213704	0.5066666666666667	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.5	9	46014	60	0.39666666666666667	-0.31485298910757126	0.4388888888888889	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.5	10	46015	60	0.5977777777777777	0.3418981005028895	0.4444444444444444	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.5	11	46016	60	0.5777777777777777	0.21587500966720405	0.5355555555555556	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.5	12	46017	60	0.5944444444444444	0.3024004080581185	0.48	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.5	13	46018	60	0.43777777777777777	-0.13923567233254008	0.44222222222222224	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.5	14	46019	60	0.47	-0.08656664534798326	0.6222222222222222	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.5	15	46020	60	0.5444444444444444	0.13624616127004202	0.6377777777777778	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.5	16	46021	60	0.47888888888888886	-0.15794438045087747	0.6322222222222222	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.5	17	46022	60	0.5066666666666667	0.042626379612237586	0.39	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.5	18	46023	60	0.5311111111111111	0.09210745321541237	0.5944444444444444	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	0.5	19	46024	60	0.55	0.10409425374822175	0.3977777777777778	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.5	20	46025	60	0.39555555555555555	-0.3300435029158451	0.46111111111111114	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.5	21	46026	60	0.5722222222222222	0.2047686948426213	0.46555555555555556	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.5	22	46027	60	0.5333333333333333	0.14642059694025059	0.38666666666666666	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.5	23	46028	60	0.38666666666666666	-0.3002067764060753	0.6322222222222222	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.5	24	46029	60	0.4711111111111111	-0.21469746268597667	0.5166666666666667	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.5	25	46030	60	0.5133333333333333	0.045780050636683944	0.39	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	0.5	26	46031	60	0.5566666666666666	0.21981363710790627	0.5422222222222223	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.5	27	46032	60	0.5422222222222223	0.15323142223363628	0.5233333333333333	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.5	28	46033	60	0.5244444444444445	0.08385792084909276	0.5044444444444445	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.5	29	46034	60	0.46	-0.1488630224363835	0.49	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.75	0	46085	60	0.4533333333333333	-0.1848282640353986	0.4866666666666667	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	1	46086	60	0.72	0.8932050985554969	0.4622222222222222	True	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	2	46087	60	0.5366666666666666	0.06940076314582246	0.37	False	False	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.75	3	46088	60	0.4955555555555556	0.1029093598342076	0.3933333333333333	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	4	46089	60	0.5077777777777778	0.019875605076816186	0.5433333333333333	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.75	5	46090	60	0.5811111111111111	0.257836792662901	0.4722222222222222	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	6	46091	60	0.5355555555555556	0.09147653111180751	0.5433333333333333	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	7	46092	60	0.4911111111111111	0.04703193090217105	0.4711111111111111	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.75	8	46093	60	0.5877777777777777	0.35237701573593133	0.4444444444444444	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	9	46094	60	0.5588888888888889	0.21877638197038377	0.5766666666666667	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	10	46095	60	0.5744444444444444	0.2105612698585437	0.5788888888888889	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	11	46096	60	0.5366666666666666	0.133468373284898	0.5455555555555556	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	12	46097	60	0.5666666666666667	0.25006967345325154	0.6266666666666667	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.75	13	46098	60	0.5233333333333333	0.1312760654770294	0.6166666666666667	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	14	46099	60	0.5911111111111111	0.29464926400718916	0.5255555555555556	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	15	46100	60	0.6777777777777778	0.6217050492699476	0.5655555555555556	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	16	46101	60	0.5944444444444444	0.38447596011270496	0.4888888888888889	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	17	46102	60	0.5155555555555555	0.03656577814542145	0.6566666666666666	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.75	18	46103	60	0.5311111111111111	0.08286065972684517	0.5044444444444445	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	19	46104	60	0.5266666666666666	0.05710182765375009	0.48777777777777775	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	20	46105	60	0.55	0.1544380311632942	0.5322222222222223	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.75	21	46106	60	0.6077777777777778	0.3810898569105523	0.45111111111111113	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	22	46107	60	0.6166666666666667	0.3398021148323145	0.6166666666666667	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	23	46108	60	0.6222222222222222	0.37843648152756343	0.47444444444444445	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.75	24	46109	60	0.4855555555555556	-0.0696996681677804	0.5277777777777778	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	25	46110	60	0.56	0.13948758072543593	0.6011111111111112	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	26	46111	60	0.6444444444444445	0.47096864987289794	0.5922222222222222	False	True	False	False	False	False	False
synthetic_null	distributed_weak_technical	0.75	27	46112	60	0.5255555555555556	0.02905188108572858	0.4922222222222222	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	28	46113	60	0.5811111111111111	0.12055058000510928	0.5088888888888888	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	0.75	29	46114	60	0.5366666666666666	0.2025237589719081	0.5722222222222222	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	0	46165	60	0.6933333333333334	0.8017978815551001	0.4588888888888889	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	1	46166	60	0.5955555555555555	0.3707803338658091	0.6155555555555555	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	2	46167	60	0.5811111111111111	0.2989237673195163	0.6088888888888889	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	3	46168	60	0.5622222222222222	0.24151297576370734	0.6066666666666667	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	4	46169	60	0.7933333333333333	1.1408804877712833	0.7055555555555556	True	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	5	46170	60	0.44666666666666666	-0.18308804282166102	0.5622222222222222	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	6	46171	60	0.6011111111111112	0.37851634727256267	0.5155555555555555	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	7	46172	60	0.7222222222222222	0.7476733694245243	0.4666666666666667	True	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	8	46173	60	0.7277777777777777	0.891583051134908	0.45555555555555555	True	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	9	46174	60	0.6155555555555555	0.3737279907986737	0.51	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	10	46175	60	0.6511111111111111	0.49553514195005127	0.5166666666666667	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	11	46176	60	0.5977777777777777	0.3982538321460429	0.5211111111111111	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	12	46177	60	0.4866666666666667	-0.045220333218484746	0.6111111111111112	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	13	46178	60	0.6955555555555556	0.7573774665751656	0.5311111111111111	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	14	46179	60	0.5811111111111111	0.18836447113792298	0.5111111111111111	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	15	46180	60	0.5866666666666667	0.27529807818616503	0.6377777777777778	False	True	False	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	16	46181	60	0.6522222222222223	0.4735991385950062	0.49777777777777776	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	17	46182	60	0.6955555555555556	0.6971840684981411	0.4388888888888889	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	18	46183	60	0.6222222222222222	0.47784405814810466	0.5388888888888889	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	19	46184	60	0.5722222222222222	0.21199498297156066	0.47888888888888886	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	20	46185	60	0.6455555555555555	0.4441745050772624	0.4577777777777778	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	21	46186	60	0.6233333333333333	0.4157231620558423	0.5177777777777778	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	22	46187	60	0.7344444444444445	0.7350396481293007	0.5555555555555556	True	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	23	46188	60	0.6422222222222222	0.5194439914606144	0.4622222222222222	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	24	46189	60	0.4888888888888889	-0.00666231717499709	0.54	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	25	46190	60	0.6144444444444445	0.35585010222861935	0.5333333333333333	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	26	46191	60	0.7022222222222222	0.6760668281565352	0.44666666666666666	True	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	27	46192	60	0.6511111111111111	0.5691506488347803	0.58	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	28	46193	60	0.5388888888888889	0.2096210548053484	0.41888888888888887	False	True	True	True	False	False	False
synthetic_null	distributed_weak_technical	1.0	29	46194	60	0.4388888888888889	-0.17206902909726374	0.5311111111111111	False	True	False	True	False	False	False
synthetic_null	independent_technical	0.0	0	45045	60	0.3811111111111111	-0.38224262888091004	0.43777777777777777	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.0	1	45046	60	0.48777777777777775	-0.03260940628909779	0.4688888888888889	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.0	2	45047	60	0.4022222222222222	-0.3423477594037294	0.3511111111111111	False	True	False	True	False	False	False
synthetic_null	independent_technical	0.0	3	45048	60	0.5811111111111111	0.3556380298094019	0.4688888888888889	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.0	4	45049	60	0.5144444444444445	0.04366805350522099	0.49333333333333335	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.0	5	45050	60	0.44666666666666666	-0.11758026193218386	0.42	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.0	6	45051	60	0.44	-0.29611762244430545	0.5766666666666667	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.0	7	45052	60	0.4022222222222222	-0.39031752471338094	0.5588888888888889	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.0	8	45053	60	0.5366666666666666	0.06172633654485782	0.47888888888888886	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.0	9	45054	60	0.5211111111111111	0.08254790270738456	0.44333333333333336	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.0	10	45055	60	0.5488888888888889	0.04676973836655037	0.4166666666666667	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.0	11	45056	60	0.44333333333333336	-0.130306067069196	0.5011111111111111	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.0	12	45057	60	0.4922222222222222	-0.04191509101289294	0.39	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.0	13	45058	60	0.48	-0.07176215349660492	0.45	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.0	14	45059	60	0.5044444444444445	-0.0583487350834218	0.5733333333333334	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.0	15	45060	60	0.6133333333333333	0.41144834227746613	0.5233333333333333	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.0	16	45061	60	0.4855555555555556	-0.0886957183584496	0.5333333333333333	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.0	17	45062	60	0.53	0.1110608339106132	0.48	False	True	False	True	False	False	False
synthetic_null	independent_technical	0.0	18	45063	60	0.48333333333333334	0.00011472283836265152	0.4988888888888889	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.0	19	45064	60	0.6255555555555555	0.4740787685172854	0.5377777777777778	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.0	20	45065	60	0.5366666666666666	0.023659888522638225	0.5533333333333333	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.0	21	45066	60	0.5444444444444444	0.14019985315804714	0.52	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.0	22	45067	60	0.5222222222222223	0.0215822463734481	0.55	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.0	23	45068	60	0.5766666666666667	0.28969557726001	0.46111111111111114	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.0	24	45069	60	0.43555555555555553	-0.06700479741481939	0.5833333333333334	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.0	25	45070	60	0.3611111111111111	-0.5144725673842673	0.4255555555555556	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.0	26	45071	60	0.49444444444444446	0.14747990982338552	0.4988888888888889	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.0	27	45072	60	0.4766666666666667	-0.1481238130705445	0.5255555555555556	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.0	28	45073	60	0.48444444444444446	-0.15069404701408284	0.5533333333333333	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.0	29	45074	60	0.38333333333333336	-0.4159646611248785	0.6133333333333333	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.25	0	45125	60	0.5222222222222223	-0.005280679128439855	0.5077777777777778	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.25	1	45126	60	0.5288888888888889	0.03277084368027545	0.42	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.25	2	45127	60	0.45222222222222225	-0.09013671312200786	0.44333333333333336	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.25	3	45128	60	0.3	-0.7388357551167829	0.39444444444444443	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.25	4	45129	60	0.58	0.2762952707474489	0.5511111111111111	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.25	5	45130	60	0.4688888888888889	-0.12953305950237431	0.5555555555555556	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.25	6	45131	60	0.5822222222222222	0.20142573986797235	0.5944444444444444	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.25	7	45132	60	0.4722222222222222	-0.09042241234282482	0.5966666666666667	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.25	8	45133	60	0.3977777777777778	-0.3944498273274696	0.5033333333333333	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.25	9	45134	60	0.6	0.3656661169557027	0.4622222222222222	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.25	10	45135	60	0.5333333333333333	0.09321070318303698	0.58	False	True	False	True	False	False	False
synthetic_null	independent_technical	0.25	11	45136	60	0.5311111111111111	0.13284258310499217	0.36333333333333334	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.25	12	45137	60	0.4911111111111111	-0.07147007567042385	0.5033333333333333	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.25	13	45138	60	0.5777777777777777	0.15551352683761047	0.5011111111111111	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.25	14	45139	60	0.41888888888888887	-0.16026170758585329	0.4855555555555556	False	True	False	True	False	False	False
synthetic_null	independent_technical	0.25	15	45140	60	0.5444444444444444	0.16017253728727002	0.41444444444444445	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.25	16	45141	60	0.4477777777777778	-0.1472159936188823	0.4622222222222222	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.25	17	45142	60	0.5477777777777778	0.17996806271380733	0.55	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.25	18	45143	60	0.34	-0.5847295684325263	0.4411111111111111	False	True	True	True	False	False	False
synthetic_null	independent_technical	0.25	19	45144	60	0.68	0.5823861858022206	0.47	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.25	20	45145	60	0.40555555555555556	-0.36043189882549065	0.5588888888888889	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.25	21	45146	60	0.6355555555555555	0.4960895926528016	0.56	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.25	22	45147	60	0.5511111111111111	0.18120973250371059	0.3811111111111111	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.25	23	45148	60	0.51	0.17969185092142623	0.6122222222222222	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.25	24	45149	60	0.5622222222222222	0.198927005643622	0.47444444444444445	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.25	25	45150	60	0.4711111111111111	-0.1321849263438525	0.6233333333333333	False	True	False	True	False	False	False
synthetic_null	independent_technical	0.25	26	45151	60	0.4711111111111111	-0.13301061973143974	0.5	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.25	27	45152	60	0.41	-0.3489460789454627	0.49	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.25	28	45153	60	0.36777777777777776	-0.4235689517404303	0.41555555555555557	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.25	29	45154	60	0.3988888888888889	-0.3607137093317127	0.4477777777777778	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.5	0	45205	60	0.5055555555555555	0.048498658265603393	0.5888888888888889	False	True	False	True	False	False	False
synthetic_null	independent_technical	0.5	1	45206	60	0.6133333333333333	0.40769900832747313	0.5144444444444445	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.5	2	45207	60	0.5	0.028669377127379558	0.6011111111111112	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.5	3	45208	60	0.45	-0.25896069225682516	0.4822222222222222	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.5	4	45209	60	0.5155555555555555	0.13349005995034688	0.42	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.5	5	45210	60	0.47444444444444445	-0.13085198426407682	0.6211111111111111	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.5	6	45211	60	0.5088888888888888	0.03913081869799937	0.5566666666666666	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.5	7	45212	60	0.42333333333333334	-0.16652145575717822	0.5755555555555556	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.5	8	45213	60	0.43222222222222223	-0.3342194704682362	0.41	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.5	9	45214	60	0.6544444444444445	0.46318128223723437	0.48444444444444446	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.5	10	45215	60	0.45111111111111113	-0.1138387521299917	0.41888888888888887	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.5	11	45216	60	0.3622222222222222	-0.466195475211261	0.4088888888888889	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.5	12	45217	60	0.5044444444444445	-0.06564814301716165	0.5333333333333333	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.5	13	45218	60	0.5688888888888889	0.28313543393733376	0.44333333333333336	False	True	False	True	False	False	False
synthetic_null	independent_technical	0.5	14	45219	60	0.44555555555555554	-0.1725121182193101	0.5044444444444445	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.5	15	45220	60	0.49777777777777776	0.019200764531796952	0.42777777777777776	False	True	False	True	False	False	False
synthetic_null	independent_technical	0.5	16	45221	60	0.5644444444444444	0.2508330237631787	0.5788888888888889	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.5	17	45222	60	0.5766666666666667	0.4341811755716618	0.5188888888888888	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.5	18	45223	60	0.5411111111111111	0.1796239450689971	0.6322222222222222	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.5	19	45224	60	0.5022222222222222	-0.0329080365839745	0.3988888888888889	False	True	False	True	False	False	False
synthetic_null	independent_technical	0.5	20	45225	60	0.46111111111111114	-0.07082351942632026	0.4911111111111111	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.5	21	45226	60	0.4077777777777778	-0.260597495157818	0.59	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.5	22	45227	60	0.5222222222222223	-0.005890901460678303	0.5366666666666666	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.5	23	45228	60	0.5488888888888889	0.292656200975691	0.4955555555555556	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.5	24	45229	60	0.6211111111111111	0.36555098774807443	0.5711111111111111	False	True	False	True	False	False	False
synthetic_null	independent_technical	0.5	25	45230	60	0.5777777777777777	0.23353211447314015	0.4911111111111111	False	True	True	True	False	False	False
synthetic_null	independent_technical	0.5	26	45231	60	0.4911111111111111	-0.020231269726089303	0.5577777777777778	False	True	False	True	False	False	False
synthetic_null	independent_technical	0.5	27	45232	60	0.4688888888888889	-0.05642147837280633	0.5511111111111111	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.5	28	45233	60	0.41555555555555557	-0.2830524426749951	0.5577777777777778	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.5	29	45234	60	0.53	0.08697598227810303	0.5311111111111111	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.75	0	45285	60	0.4577777777777778	-0.15716084337916492	0.4111111111111111	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.75	1	45286	60	0.3388888888888889	-0.4820682267251754	0.5911111111111111	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.75	2	45287	60	0.6177777777777778	0.4725798990768809	0.47444444444444445	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.75	3	45288	60	0.5166666666666667	-0.042214166973355026	0.3422222222222222	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.75	4	45289	60	0.5711111111111111	0.3262816238827243	0.5633333333333334	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.75	5	45290	60	0.53	-0.009032194347251773	0.43444444444444447	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.75	6	45291	60	0.5011111111111111	0.03124029647958059	0.5755555555555556	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.75	7	45292	60	0.5166666666666667	0.0814979769730897	0.5077777777777778	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.75	8	45293	60	0.6311111111111111	0.4309969139186752	0.6255555555555555	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.75	9	45294	60	0.5511111111111111	0.023010570941083705	0.6033333333333334	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.75	10	45295	60	0.5777777777777777	0.27480818599534657	0.5044444444444445	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.75	11	45296	60	0.4622222222222222	-0.06102017819574983	0.52	False	True	False	True	False	False	False
synthetic_null	independent_technical	0.75	12	45297	60	0.6533333333333333	0.5058587179219581	0.5044444444444445	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.75	13	45298	60	0.38333333333333336	-0.37820687178150025	0.48777777777777775	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.75	14	45299	60	0.5844444444444444	0.33505077532502453	0.45	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.75	15	45300	60	0.5277777777777778	0.10086890806785496	0.4711111111111111	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.75	16	45301	60	0.5211111111111111	0.09072343358362552	0.5355555555555556	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.75	17	45302	60	0.45666666666666667	-0.1206189811754818	0.3466666666666667	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.75	18	45303	60	0.4955555555555556	-0.046083732976548275	0.5433333333333333	False	True	False	True	False	False	False
synthetic_null	independent_technical	0.75	19	45304	60	0.37777777777777777	-0.41529328008094457	0.5644444444444444	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.75	20	45305	60	0.61	0.40298396545668536	0.54	False	True	False	True	False	False	False
synthetic_null	independent_technical	0.75	21	45306	60	0.4922222222222222	0.02618453175588689	0.33444444444444443	False	True	False	True	False	False	False
synthetic_null	independent_technical	0.75	22	45307	60	0.45	-0.1769909968500868	0.5233333333333333	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.75	23	45308	60	0.4077777777777778	-0.35607752555696137	0.5377777777777778	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.75	24	45309	60	0.6188888888888889	0.32535660590885507	0.5222222222222223	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.75	25	45310	60	0.5011111111111111	0.0004718106085915959	0.4088888888888889	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.75	26	45311	60	0.6144444444444445	0.4255619772433525	0.4711111111111111	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.75	27	45312	60	0.6233333333333333	0.4671434342632536	0.44	False	False	False	False	False	False	False
synthetic_null	independent_technical	0.75	28	45313	60	0.44222222222222224	-0.29014105092064874	0.6166666666666667	False	True	False	False	False	False	False
synthetic_null	independent_technical	0.75	29	45314	60	0.45222222222222225	-0.14823628563511895	0.4988888888888889	False	True	True	True	False	False	False
synthetic_null	independent_technical	1.0	0	45365	60	0.5966666666666667	0.25445264472977147	0.49666666666666665	False	True	False	False	False	False	False
synthetic_null	independent_technical	1.0	1	45366	60	0.52	0.040078976845770616	0.4666666666666667	False	True	False	True	False	False	False
synthetic_null	independent_technical	1.0	2	45367	60	0.45555555555555555	-0.1646249601847171	0.5877777777777777	False	True	False	True	False	False	False
synthetic_null	independent_technical	1.0	3	45368	60	0.49333333333333335	-0.006121836320911518	0.43555555555555553	False	False	False	False	False	False	False
synthetic_null	independent_technical	1.0	4	45369	60	0.4444444444444444	-0.1727499956561431	0.6888888888888889	False	False	False	False	False	False	False
synthetic_null	independent_technical	1.0	5	45370	60	0.4688888888888889	-0.11948251803904615	0.6877777777777778	False	True	False	True	False	False	False
synthetic_null	independent_technical	1.0	6	45371	60	0.4255555555555556	-0.11541255386179976	0.4477777777777778	False	False	False	False	False	False	False
synthetic_null	independent_technical	1.0	7	45372	60	0.5466666666666666	-0.005420182072888199	0.46111111111111114	False	False	False	False	False	False	False
synthetic_null	independent_technical	1.0	8	45373	60	0.4888888888888889	0.02900276423300929	0.4777777777777778	False	False	False	False	False	False	False
