gene	mean_case	mean_control	delta_log2	hedges_g	welch_t	p	fdr
ZNF341	5.946928122728584	7.2086249587178	-1.2616968359892153	-0.7592577803980466	-1.7371275457451563	0.11122100103858201	0.8989378106274888
SLC26A6	7.743592178956979	8.310328881488347	-0.5667367025313688	-0.7639555771846039	-1.743730491888131	0.11128752387280934	0.8989378106274888
SPATA33	2.8493396682599696	4.536823435071297	-1.6874837668113276	-0.7106363846769053	-1.67716455386887	0.11134753563221966	0.8989378106274888
RFC5	7.106470702943762	6.623590670511994	0.48288003243176814	0.6910191713203325	1.673743341799619	0.11135710397830713	0.8989378106274888
RPS25	12.686876279013777	12.489802540343499	0.19707373867027833	0.6918372913616446	1.6717162179609593	0.11144754879774744	0.8989378106274888
MOCOS	2.730539466204931	4.60799932744806	-1.8774598612431292	-0.7097249815051196	-1.6758100271755463	0.11152701446892525	0.8989378106274888
THAP6	7.179267879835356	7.723586414785614	-0.544318534950258	-0.7191567567855769	-1.6845816267222355	0.11164661133786065	0.8989378106274888
TSEN2	4.7321135896351585	6.205383040531843	-1.4732694508966846	-0.7497897610547628	-1.722898806725721	0.11167285424245287	0.8989378106274888
TSEN15	7.732435384574496	7.179918660632564	0.5525167239419329	0.6997314826134903	1.668816628402335	0.11168988585233391	0.8989378106274888
CAMTA1	8.445054572151168	8.733320782829615	-0.28826621067844727	-0.7339310174688781	-1.7017858969624493	0.11171539782584673	0.8989378106274888
NADSYN1	10.503075927262756	10.800216379569378	-0.29714045230662123	-0.7190011051919349	-1.683272815592346	0.11206124352664476	0.8989378106274888
NPFF	1.9361617621397336	3.565426371524468	-1.6292646093847345	-0.6957685953594586	-1.6660915803855356	0.11209899821422288	0.8989378106274888
LGALS12	0.9489918564228044	2.433933993775223	-1.4849421373524188	-0.6898743619367728	-1.6686080975060293	0.1121885055455048	0.8989378106274888
PODXL2	4.594597335206218	5.735894808069414	-1.1412974728631964	-0.7529950194021503	-1.7261635894193663	0.11223474605471012	0.8989378106274888
PHF7	6.416289008098699	5.284145812720928	1.132143195377771	0.6896853407022704	1.7143375859758538	0.11224344520561792	0.8989378106274888
KCNN4	8.192279202457444	7.203784385056682	0.9884948174007615	0.6867490602485019	1.6795844866887788	0.11229928692187158	0.8989378106274888
BLOC1S5-TXNDC5	7.779553976116969	6.8426977571972225	0.9368562189197469	0.716541272155262	1.6799890466683725	0.11230097014795778	0.8989378106274888
RNASEH2B	8.719296011829014	8.308413337992905	0.41088267383610955	0.6918503408449427	1.6657660847536095	0.1123197247764111	0.8989378106274888
DNAJA3	8.650648033468292	8.970761200153532	-0.3201131666852408	-0.688486682512697	-1.6700898391912582	0.11232185815583588	0.8989378106274888
JPH1	1.6010068424759503	3.496605331196948	-1.8955984887209976	-0.698758671175955	-1.6652943481012898	0.11244516198825523	0.8989378106274888
WDR26	12.178690418075337	11.916901794719815	0.2617886233555229	0.7281977251265611	1.6928489753937253	0.11246902319438562	0.8989378106274888
TWIST2	1.7016175007719014	3.374507078623459	-1.6728895778515578	-0.6967081635184805	-1.6644096677116198	0.11249310017604605	0.8989378106274888
ELFN1	1.725016950696481	3.484657514025837	-1.759640563329356	-0.6942804838902089	-1.663647302723639	0.11258985805827677	0.8989378106274888
GLTSCR2	12.709025686456986	12.439221853839172	0.26980383261781427	0.6962310709272603	1.663468537700297	0.1126787250871404	0.8989378106274888
PPP4R3A	11.78994609679016	11.483763290394226	0.30618280639593465	0.7150656695479157	1.6773631399123998	0.11268873542054897	0.8989378106274888
LHX1	2.1536328398726003	0.6555490510037999	1.4980837888688003	0.7225132952917487	1.6854246224445797	0.11273435420783809	0.8989378106274888
COL22A1	4.437026205428015	2.29922288042649	2.1378033250015256	0.7131957274492624	1.6748364446796862	0.11290640877956688	0.8989378106274888
RPS6KB1	9.801341261336777	9.456576481139127	0.3447647801976501	0.705335406678556	1.6676326890559974	0.11292844673353922	0.8989378106274888
RPS13	12.341885777379604	12.094143562724115	0.24774221465548862	0.6860250209534963	1.6954047025536336	0.11302063388720981	0.8989378106274888
MYOT	0.31202507358064946	1.745080820800431	-1.4330557472197816	-0.6862032879828668	-1.698376086327939	0.11312833438550235	0.8989378106274888
EIF3A	12.290825174941368	12.150790727314593	0.14003444762677475	0.6927031136311663	1.6604182399881617	0.11324524280109584	0.8989378106274888
PHKG2	9.530077880772712	9.825124742160895	-0.29504686138818315	-0.6858606945651236	-1.667631268219587	0.11325082311822511	0.8989378106274888
VPS29	9.57730447002848	9.839498483931774	-0.26219401390329367	-0.701668041011122	-1.6637373480032829	0.11327833731910225	0.8989378106274888
PPP1R3E	7.335186681177667	8.799586363635735	-1.4643996824580672	-0.7663299959295479	-1.7431691927260506	0.11330493416034583	0.8989378106274888
KRTAP5-10	2.931716151525261	1.2172677594053167	1.7144483921199443	0.7059616506663735	1.6663562954079874	0.11348123492003713	0.8989378106274888
TRIOBP	9.663015048478538	9.48645648623009	0.17655856224844868	0.6896523232168292	1.6599007835210733	0.11348515847736718	0.8989378106274888
TMEM150B	2.860557325478225	4.680586992106766	-1.8200296666285416	-0.6977011848141685	-1.660358785855489	0.11355897972926768	0.8989378106274888
LOC100130872	2.2370738722085446	3.8995203595373753	-1.6624464873288307	-0.7003108671700706	-1.6616107315618287	0.11362371698928914	0.8989378106274888
E4F1	8.696039441731918	8.914035612106535	-0.21799617037461694	-0.6904957695391076	-1.658744207282207	0.11362932774533639	0.8989378106274888
B3GNTL1	5.428695124337503	6.621046107889769	-1.1923509835522657	-0.748916014094959	-1.7174859587419835	0.11365471591478972	0.8989378106274888
UHMK1	11.454075721496247	11.129099736005593	0.32497598549065465	0.7255356401858205	1.6866662512222335	0.11367219850321432	0.8989378106274888
NCOA2	9.471640537904596	9.227998520567974	0.24364201733662227	0.7019786308957012	1.6624354028160144	0.11371505318887316	0.8989378106274888
HLA-C	13.87519781900104	13.61920698926557	0.25599082973547027	0.6867431383583982	1.6609886387295252	0.11372281283234105	0.8989378106274888
IFI6	8.152858161092386	8.649509332860355	-0.4966511717679687	-0.6935873353225783	-1.6573648319343275	0.11391394661272054	0.8989378106274888
RHEBL1	5.7956048121770225	7.388203470798275	-1.5925986586212524	-0.7561543473859413	-1.7271147731362915	0.11395268849873752	0.8989378106274888
VAMP2	9.650796828930549	9.940566517706937	-0.28976968877638853	-0.6897128694174967	-1.6569592702340434	0.11399535407729958	0.8989378106274888
DOPEY2	10.408895854599368	9.987876079803566	0.421019774795802	0.7269363839775506	1.687581358181695	0.1140056475986577	0.8989378106274888
LINC00680	4.444570494592233	6.3312350460589135	-1.8866645514666809	-0.7522709199538943	-1.7214730175145385	0.114007116395715	0.8989378106274888
IL17RA	11.504593372814876	11.79446347137913	-0.28987009856425416	-0.7198455489030777	-1.6789669596742445	0.11405151526101698	0.8989378106274888
FOXO3B	7.674717853147833	7.1374505397973484	0.5372673133504842	0.6908572521583326	1.6557842989975355	0.1141892928578721	0.8989378106274888
RUNX3	8.914583969396105	8.335707936662871	0.5788760327332341	0.682663148032054	1.67455184318427	0.11421549371993031	0.8989378106274888
RPUSD1	7.574363380874859	7.062112666875922	0.5122507139989363	0.6826140535642728	1.6813282563751453	0.11436307009162502	0.8989378106274888
NME8	4.4070131767356395	6.162727896725962	-1.7557147199903227	-0.7476825170745183	-1.7139323647678286	0.11453518018685266	0.8989378106274888
GRAPL	0.5669854115321862	1.9934150338298957	-1.4264296222977095	-0.682848432328861	-1.6625204589573315	0.11456475004158352	0.8989378106274888
CES4A	6.254088936880184	6.815256047742853	-0.5611671108626686	-0.7188624717851432	-1.676481633235995	0.11458179539506595	0.8989378106274888
FKBP8	11.224441350146574	11.01529469506882	0.20914665507775432	0.6845295907583384	1.6569309479092256	0.11465334240966368	0.8989378106274888
FLJ30679	2.5785779086439407	0.9313602513185946	1.647217657325346	0.6962111941389909	1.6553233106701135	0.11467053404928416	0.8989378106274888
FRMPD2	2.862228249291273	5.521209429931518	-2.658981180640245	-0.6955944024419948	-1.6545986167149636	0.11477556848658761	0.8989378106274888
WDR97	4.481045144453832	5.7086748462384245	-1.2276297017845925	-0.6989123514795951	-1.6564060201902817	0.11483464075990778	0.8989378106274888
C10orf128	9.05249055629278	9.566695856760076	-0.514205300467296	-0.7244698219941952	-1.6824650793103797	0.11487363432144027	0.8989378106274888
DCUN1D5	8.166239245710472	7.732662872463265	0.4335763732472069	0.688392533379789	1.6515664504703174	0.11506573187545996	0.8989378106274888
PIGG	9.68945785499172	9.450097256584456	0.23936059840726287	0.6960172664305602	1.653690795776286	0.11507893963950855	0.8989378106274888
TMEM167B	9.992673562789111	9.693643000026533	0.299030562762578	0.7046210848064642	1.6601069967505693	0.11511772960464602	0.8989378106274888
LOC645513	6.494991193655506	5.377128687805522	1.1178625058499838	0.6858506208639975	1.7122605557880826	0.11512230727960393	0.8989378106274888
PRPF4B	11.08360806931062	11.232651769059004	-0.14904369974838438	-0.6847403512455843	-1.6527996715358781	0.11516569225824015	0.8989378106274888
ARMC3	3.3174748745973965	5.847204941302914	-2.529730066705518	-0.6994175033545423	-1.6556280826472043	0.11516925747037868	0.8989378106274888
SNX5	10.99940619396705	10.733492050186417	0.26591414378063405	0.7081442754994506	1.6632443383045783	0.1151925831156946	0.8989378106274888
ZGPAT	8.3992680688574	8.961617506522824	-0.5623494376654232	-0.7405831351731147	-1.7026192437317251	0.11525344830122743	0.8989378106274888
CCEPR	1.8198734428370595	3.7974448355204675	-1.977571392683408	-0.6850378778213172	-1.6515106589462494	0.11531993228826018	0.8989378106274888
ARIH2OS	4.411364705239356	5.842164005002444	-1.4307992997630885	-0.7474293562683664	-1.7118153377960168	0.11539151253783152	0.8989378106274888
ELMO1	11.197886014368907	11.463928968002367	-0.26604295363346075	-0.6977489210344098	-1.6529947000678036	0.115590147912949	0.8989378106274888
ZCCHC7	7.625336553897114	7.043218047996245	0.5821185059008691	0.682851664486164	1.6518651822951973	0.11561037186975233	0.8989378106274888
CCDC144B	9.807835061869138	10.09626543608018	-0.28843037421104256	-0.6796109091011765	-1.6706648462201608	0.11574266213178329	0.8989378106274888
SYVN1	9.359422888643074	9.566343730835099	-0.20692084219202478	-0.6814288448593152	-1.6901443830055272	0.1157526375874321	0.8989378106274888
DUSP16	10.37945439624362	9.864914590488006	0.5145398057556143	0.7525700495989676	1.7183182822539318	0.11578284962561028	0.8989378106274888
VPS53	9.446361262420305	9.69734295577402	-0.25098169335371523	-0.7096232375290753	-1.6629370070177607	0.11584711595896909	0.8989378106274888
PPP1R36	3.978242842254667	5.697423515395618	-1.7191806731409511	-0.6916841657620976	-1.6485134548229832	0.11586918460282544	0.8989378106274888
CCDC58	5.511610441635079	4.282977964121457	1.2286324775136217	0.6795421006130089	1.6746170006891297	0.11589687095390555	0.8989378106274888
C1R	5.784494851232151	7.323894795384388	-1.5393999441522368	-0.734056012949196	-1.6923948907686965	0.11591727039680737	0.8989378106274888
MAGED4	2.583655201184795	4.18234384881065	-1.5986886476258548	-0.6917864202804705	-1.6483051325077371	0.11593173631417995	0.8989378106274888
USP48	10.01935063491494	9.747004475589295	0.2723461593256449	0.687925775545956	1.6471153986274656	0.11597726463164128	0.8989378106274888
FAU	11.998776795434406	11.792260379353182	0.2065164160812234	0.6788500599585724	1.6692222084115422	0.11612593649242514	0.8989378106274888
DET1	6.509911770006989	5.951689953009204	0.5582218169977846	0.7003852447058487	1.6532050551751911	0.1161555425207863	0.8989378106274888
SARS2	6.801175811840298	7.4763564091907915	-0.6751805973504936	-0.7216344576501807	-1.6758940094228556	0.11617138798108817	0.8989378106274888
HAND1	1.8521674086236732	0.4480048043456417	1.4041626042780315	0.7124574238029525	1.6651041788798693	0.11618447966000374	0.8989378106274888
MIA-RAB4B	0.1745843975635776	2.051085654059838	-1.8765012564962602	-0.6844952565930184	-1.7116509424472677	0.11624072863912166	0.8989378106274888
PCDHB5	1.696952056058248	3.4073126326533885	-1.7103605765951404	-0.6887612481621488	-1.6460060297425765	0.1162485634622921	0.8989378106274888
TMEM191B	1.0751598732792482	2.496786525788607	-1.4216266525093588	-0.6841554353884322	-1.6462758405584053	0.11626994755183251	0.8989378106274888
HSD17B13	2.935047918171816	4.853199342002698	-1.9181514238308823	-0.6968367387305487	-1.649870397422911	0.11632032834841	0.8989378106274888
CFAP47	3.0664475619656963	5.315718437110328	-2.2492708751446315	-0.6994751704861304	-1.6519120054796144	0.11632518317164765	0.8989378106274888
KCNJ4	1.4437290063576758	3.1438628593241416	-1.7001338529664658	-0.6933737151860693	-1.6474484632725883	0.11636378361683684	0.8989378106274888
GNS	11.919138666896473	11.5502034316811	0.36893523521537297	0.7181447381016784	1.6711774236216423	0.11637702903153604	0.8989378106274888
MRPL35	8.200770534030106	8.494088996875366	-0.2933184628452601	-0.6897681020871794	-1.6456266869032175	0.11640367156987909	0.8989378106274888
ZNF775	4.1650741422660245	5.830993519593036	-1.6659193773270111	-0.7463768964467865	-1.7081801157082006	0.11645134649780649	0.8989378106274888
C2orf42	7.152474116640816	7.829039866780368	-0.6765657501395523	-0.7253384490266841	-1.6794618382033466	0.11662855655555351	0.8989378106274888
CUL7	9.336347276936017	9.629193537121699	-0.29284626018568183	-0.7369863051398325	-1.694588281031024	0.1167339375731119	0.8989378106274888
GBAP1	5.108576048497589	6.6798794903209675	-1.5713034418233782	-0.7535902195834612	-1.7176173136305135	0.11688404260090879	0.8989378106274888
TMOD4	1.1268877981604841	2.8011861514340377	-1.6742983532735536	-0.6784979063717979	-1.6498134958045405	0.11689210713705937	0.8989378106274888
C1orf116	2.4650302449815564	4.277549240373197	-1.812518995391641	-0.6927610117485915	-1.6450372888143192	0.11692934873152883	0.8989378106274888
SERINC1	12.701949939776469	12.476061255758708	0.22588868401776097	0.6987404570770616	1.6493683498464253	0.11694096693309129	0.8989378106274888
MORN5	1.6899231305505662	3.701525762528989	-2.011602631978423	-0.69478562980381	-1.646231346577929	0.11696473868671901	0.8989378106274888
C8orf88	2.6012454889778924	1.071878480671836	1.5293670083060564	0.6999504392461383	1.6503156624156297	0.11697161701413898	0.8989378106274888
FAM46B	7.848701990408469	6.277816468816277	1.5708855215921922	0.6772603862052112	1.6681915291527216	0.11699183008501236	0.8989378106274888
MBD4	9.79750842049791	9.514905101473746	0.28260331902416524	0.6829818018679498	1.642216478982275	0.11707583955533472	0.8989378106274888
PKP2	1.4526764668687773	3.1172473862006957	-1.6645709193319185	-0.6942437009935495	-1.6454454468190614	0.11708529955629993	0.8989378106274888
SIGLEC8	11.52919402598208	11.942568226871174	-0.41337420088909305	-0.7060825234481004	-1.6555584531102583	0.11720005516438678	0.8989378106274888
LOC100134368	1.1057669676780075	2.597505986525047	-1.4917390188470394	-0.6840545188965079	-1.6408088863444645	0.11729537603908964	0.8989378106274888
G0S2	12.26567708444403	11.529806186253266	0.7358708981907647	0.7199626158286485	1.6711700210680762	0.1173038510181446	0.8989378106274888
MXD4	10.570377539545174	10.851029343523077	-0.28065180397790357	-0.6901274936100348	-1.6421529283717848	0.11731950411795578	0.8989378106274888
BRCAT54	1.1993297947130808	2.681476998110287	-1.482147203397206	-0.6851076784678035	-1.640315584081284	0.11739436189685727	0.8989378106274888
SNX9	10.390397499007333	10.091007040994537	0.2993904580127964	0.7121032434019877	1.6614719050166846	0.1174493393432084	0.8989378106274888
DGKZ	10.065940926454477	10.304293915195972	-0.2383529887414948	-0.6957954409073611	-1.6451112852637684	0.11753022249572814	0.8989378106274888
GNG5	9.917167247884723	9.660619465378586	0.2565477825061375	0.695873915886487	1.645077602877415	0.11755986151230313	0.8989378106274888
KIF19	3.7492234466534007	5.598763677511948	-1.8495402308585471	-0.6996394083398273	-1.6480521646644946	0.11763284295888927	0.8989378106274888
TIPIN	4.722565022521057	6.203463272993468	-1.4808982504724106	-0.7387654177860558	-1.6951158817375835	0.11765169760870349	0.8989378106274888
GSTM4	8.858008230769	9.523276676268996	-0.6652684454999953	-0.7028333483332762	-1.6502677413252334	0.11792181959153654	0.8989378106274888
RALGAPB	10.331831778369471	10.16242273179351	0.1694090465759608	0.6813354769722355	1.6380989709101497	0.11793389227361362	0.8989378106274888
ZWINT	4.213602909770383	5.914798672764135	-1.701195762993752	-0.7331777213885685	-1.6867921127878298	0.11798421112301659	0.8989378106274888
