feature	n_samples	n_donors	n_foamy	n_non_foamy	mean_foamy	mean_non_foamy	raw_mean_delta	gee_coef_foamy	gee_se	gee_p	model_status	modality	fdr_bh	adequate_reporting_coverage
SYNJ2BP	26	18	14	12	21.340506594269364	21.266424241813496	0.0740823524558678	0.06991540914948552	0.0605129680643178	0.24793528054249936	ok	proteomics	0.5088271789714133	True
ARPC1A	32	20	17	15	24.152164508161604	24.211765100294347	-0.05960059213274249	-0.06032632300556853	0.052311345318149315	0.24882140367610184	ok	proteomics	0.5103164958695551	True
NRAS	20	13	10	10	20.999750568550432	21.1696618039964	-0.1699112354459693	-0.21496742447811035	0.1867093965114648	0.2495892422535546	ok	proteomics	0.5115486732235085	False
ERBIN	32	20	17	15	21.709732104614094	21.610128611238434	0.09960349337566043	0.09908472198928232	0.08608787658317553	0.24974381940148027	ok	proteomics	0.5115486732235085	True
NLGN3	31	20	16	15	19.296127234722956	19.355588991793333	-0.05946175707037682	-0.11108225039355323	0.09655990504866273	0.24998028731214328	ok	proteomics	0.5117035353538789	True
MGST3	32	20	17	15	23.221874845361096	23.2841087356645	-0.06223389030340343	-0.07452548639712563	0.06492172097587366	0.25099812861391724	ok	proteomics	0.5132838165212437	True
PIN1	32	20	17	15	22.929639209836758	23.064890058343664	-0.1352508485069066	-0.10659573743843459	0.09287428786597497	0.2510750136771629	ok	proteomics	0.5132838165212437	True
SNCG	32	20	17	15	24.82373644657167	24.660268927529554	0.16346751904211487	0.16589887517051372	0.14460588131358232	0.25127894699918973	ok	proteomics	0.5133707966630845	True
SRP54	32	20	17	15	21.62742311176816	21.416303873602885	0.21111923816527423	0.16990676309805608	0.1482575971655065	0.25178522576683127	ok	proteomics	0.5140749699385688	True
HP	32	20	17	15	25.050780656828916	24.66003154159355	0.3907491152353657	0.21561983263652432	0.18854735957913057	0.25279600444310657	ok	proteomics	0.5158076267694176	True
HNRNPD	32	20	17	15	23.716622456446977	23.61572794641224	0.10089451003473826	0.0875379223536949	0.07664439817724936	0.25339968420014425	ok	proteomics	0.5165480848175878	True
MINDY3	20	13	13	7	20.148164096676698	20.191191010667815	-0.0430269139911168	-0.09844615137825358	0.08621042127532708	0.25348367192714705	ok	proteomics	0.5165480848175878	False
GPD2	32	20	17	15	22.85048390363714	22.751605361345167	0.09887854229197401	0.09224383868864519	0.08081799764757298	0.25371289161508925	ok	proteomics	0.5166841922071695	True
SLC1A3	32	20	17	15	26.266183473034896	26.316584231876696	-0.05040075884179984	-0.14126174266662198	0.12394614183928791	0.25441021502094074	ok	proteomics	0.5177061610602635	True
PDE12	18	11	11	7	21.352953220157953	21.282941496070784	0.07001172408716982	-0.08785705153617858	0.07714781221796568	0.25478050921070816	ok	proteomics	0.5177061610602635	False
NT5DC1	31	20	16	15	22.04161519368225	22.08356846921384	-0.041953275531589895	-0.05190157111366179	0.04557576501522302	0.25478758950518465	ok	proteomics	0.5177061610602635	True
EIF3A	32	20	17	15	22.122226988278022	22.079864466962476	0.042362521315546076	0.046917372609158174	0.04120582024825598	0.2548657177681146	ok	proteomics	0.5177061610602635	True
MTR	28	19	14	14	22.05613191134101	22.18385385307808	-0.12772194173707163	-0.1267943067880689	0.11142662546624683	0.255154934232635	ok	proteomics	0.51796288819018	True
SIK3	32	20	17	15	20.121551196017677	20.04199463677333	0.07955655924434524	0.07004396180069093	0.06161834054755877	0.2556474717231154	ok	proteomics	0.5186317650199173	True
NUDT1	13	11	8	5	18.94554596826061	18.55734535756526	0.3882006106953497	0.3489713757343753	0.30710539103536016	0.2558207864783769	ok	proteomics	0.5186525951483218	False
DIP2C	28	18	16	12	20.301846669083318	20.033106661951773	0.26874000713154444	0.24957906917830383	0.2197730633167873	0.25611490514540214	ok	proteomics	0.5189181613168944	True
APOD	32	20	17	15	23.443112030685807	23.169459375744566	0.273652654941241	0.2351151359694056	0.20734241538228657	0.2568171323357944	ok	proteomics	0.5200097377212998	True
CNTNAP2	32	20	17	15	21.232609850987043	21.413873196385893	-0.18126334539885036	-0.1462062313314374	0.12909300110364982	0.2573969197966707	ok	proteomics	0.5203958532770728	True
SF3B1	32	20	17	15	19.993537709330877	19.80619943279488	0.18733827653599633	0.14106284372328115	0.12456956471505179	0.25746539863061957	ok	proteomics	0.5203958532770728	True
PDLIM5	32	20	17	15	22.16238035638336	22.256089493422326	-0.09370913703896733	-0.10735538707388624	0.09483125463075318	0.25760603184825936	ok	proteomics	0.5203958532770728	True
ALDOA	32	20	17	15	27.515827245817462	27.607886994138035	-0.09205974832057251	-0.09440958697498555	0.08342995613395855	0.2578013867294927	ok	proteomics	0.5203958532770728	True
ACAD9	32	20	17	15	21.99809443316014	22.078008774003788	-0.07991434084364712	-0.07300737644251114	0.06452491623150054	0.2578614340989245	ok	proteomics	0.5203958532770728	True
PSMA3	32	20	17	15	22.413593849774834	22.33106222365257	0.08253162612226461	0.08077972853881851	0.07141342224153843	0.2579893934668167	ok	proteomics	0.5203958532770728	True
BCAN	32	20	17	15	24.147474419366375	24.138343444597226	0.009130974769149702	-3.9207607633143136	3.4704145786901655	0.25857430805405224	ok	proteomics	0.5212451672496452	True
SBF2	32	20	17	15	19.78373081870805	19.96575635567618	-0.18202553696812984	-0.1550607625922393	0.13747772286407955	0.2593632630643349	ok	proteomics	0.5225044583962313	True
NTMT1	28	19	14	14	20.132730806789564	20.266043963600072	-0.13331315681050881	0.6280912003146248	0.5571536234662354	0.2596066195525697	ok	proteomics	0.5226637068333697	True
DPYSL4	32	20	17	15	23.186276800774294	23.334792693784337	-0.14851589301004253	-0.14940884939486576	0.13258046926459977	0.2597722657925835	ok	proteomics	0.5226663994220165	True
MT-ATP8	31	20	17	14	21.902547612123776	21.995453925432393	-0.09290631330861743	-0.09247427436284067	0.08213038556563426	0.26018891680724154	ok	proteomics	0.5231737954259389	True
EPM2AIP1	31	20	16	15	21.312154939606337	21.39173484999531	-0.07957991038897205	-0.08783676162447787	0.0781134289005269	0.2608106820906584	ok	proteomics	0.5240402216396776	True
PSMD13	32	20	17	15	21.943229013477797	21.913232180591383	0.029996832886414637	0.03929225978045644	0.03495285458976864	0.260949296157576	ok	proteomics	0.5240402216396776	True
SMG9	31	20	17	14	19.274289512744147	19.133212468728818	0.14107704401532928	0.18018169031517817	0.16043908696879375	0.26141474112898755	ok	proteomics	0.5246437170544539	True
CCAR1	27	17	14	13	18.514440920365388	18.383861313418947	0.13057960694644066	0.12776448706324317	0.11398226564716682	0.26232383705353535	ok	proteomics	0.5261362709125448	True
NUCB2	31	20	17	14	20.582277140455187	20.503305765643756	0.0789713748114309	0.07079960979988488	0.06322946846795639	0.26283101387444074	ok	proteomics	0.5268213327880252	True
RPA3	22	17	12	10	22.17146632395867	22.10753652623325	0.06392979772541807	0.2013802306689607	0.17992025956970212	0.26302288012662556	ok	proteomics	0.5268739179362695	True
RPS7	32	20	17	15	21.96681383964465	21.866401457629028	0.10041238201562308	0.08752392777188374	0.07826015891940105	0.26340838060406213	ok	proteomics	0.5273140709260677	True
PDE2A	24	18	13	11	19.99256270261336	20.150753780767957	-0.15819107815459788	-0.23965197063760288	0.21469347998794092	0.26431439280726365	ok	proteomics	0.5287196843780554	True
EXOC4	31	19	17	14	20.673807654687213	20.644665244516663	0.029142410170550193	0.04519713492481194	0.040503884943764674	0.26447709966059707	ok	proteomics	0.5287196843780554	True
YWHAH	32	20	17	15	24.260397240892036	24.16898460158475	0.09141263930728627	0.08739414835608798	0.07834725438260677	0.26464832101640734	ok	proteomics	0.5287196843780554	True
VPS13D	31	19	16	15	17.489072626804465	17.335140386989213	0.1539322398152514	0.16531733169942728	0.14824337802627574	0.2647753716486143	ok	proteomics	0.5287196843780554	True
GNAZ	32	20	17	15	22.542533359625107	22.653505928259808	-0.11097256863470051	-0.109949045391853	0.09870666466491607	0.26532342986975277	ok	proteomics	0.5294817003862506	True
ARMCX3	32	20	17	15	19.991451937627524	19.923978727784355	0.06747320984316829	0.06715335553950012	0.060340315609702634	0.26574697876609377	ok	proteomics	0.5299015306833279	True
SRP14	32	20	17	15	22.519828923255325	22.475436092858335	0.04439283039699049	0.051536642722486335	0.046319621018891574	0.2658669735839646	ok	proteomics	0.5299015306833279	True
PIK3R1	32	20	17	15	21.22136133705282	21.13075907682503	0.09060226022779005	0.06920700287174249	0.06230258803788496	0.2666455454823491	ok	proteomics	0.530912853472585	True
SLC25A20	26	16	14	12	20.16827075169266	20.153144320892775	0.015126430799885071	-0.08684640221456028	0.07823587700854995	0.26697380803494086	ok	proteomics	0.530912853472585	True
CPQ	32	20	17	15	22.541831693603147	22.629331765314014	-0.08750007171086693	-0.0965387506084569	0.08702080340001882	0.2672682105233479	ok	proteomics	0.530912853472585	True
METTL26	32	20	17	15	19.436090560639556	19.582816288523688	-0.14672572788413163	-0.07679994919513547	0.06924075397428042	0.267355717408151	ok	proteomics	0.530912853472585	True
TINAGL1	32	20	17	15	22.15260729356425	22.05277595341454	0.09983134014971284	0.3092302690460763	0.2788048943883172	0.26737503832752263	ok	proteomics	0.530912853472585	True
TPD52L1	32	20	17	15	21.730562642802724	21.807410531562766	-0.07684788876004234	-0.11793690441172458	0.1063331801724833	0.26737579102894726	ok	proteomics	0.530912853472585	True
NUP205	18	12	12	6	18.29953700357294	18.157841481295332	0.14169552227760818	0.14179548060195232	0.127994704279902	0.2679382537313981	ok	proteomics	0.5316978073110277	False
BROX	14	11	8	6	22.578671386241048	22.506521298324568	0.07215008791648003	-0.11129237894982173	0.10062450266828084	0.26871929732682964	ok	proteomics	0.5329152648358136	False
LBP	25	15	14	11	20.156926285005742	20.279071221792588	-0.1221449367868459	-0.4685071673219744	0.4239695789105467	0.2691383492608548	ok	proteomics	0.5334137626160617	True
DDRGK1	25	16	14	11	21.48344624046914	21.407061647237192	0.07638459323194624	0.09013943672885545	0.08163618468262283	0.26952359403242043	ok	proteomics	0.533755722754846	True
OPALIN	28	17	17	11	21.389248460155873	20.93916865714218	0.45007980301369344	0.38448365355233755	0.348381024356134	0.26975379205922145	ok	proteomics	0.533755722754846	True
NUBP2	30	19	15	15	20.64348076650641	20.546998844633	0.09648192187341209	0.07085872712972768	0.06421327208946065	0.26981427292983096	ok	proteomics	0.533755722754846	True
RAB8A	32	20	17	15	21.264133930442966	21.179860370979434	0.08427355946353288	0.06876668474120175	0.062347698107360475	0.2700468513139528	ok	proteomics	0.5338837998941478	True
DCPS	26	17	16	10	18.400197861310083	18.228509125554208	0.1716887357558754	0.225935230047152	0.2049414022635024	0.2702712131233084	ok	proteomics	0.5339928354051248	True
GALK1	32	20	17	15	23.100606933116453	23.189694085702254	-0.08908715258580102	-0.09445072416539249	0.08570418027437131	0.27043774216839234	ok	proteomics	0.5339928354051248	True
SCN4B	6	5	2	4	19.01557771271085	19.130260457313977	-0.114682744603126	-0.08630819669379797	0.07836575104850577	0.2707439314818878	ok	proteomics	0.5342657853870255	False
CCDC8	15	11	9	6	15.986647095645301	15.833414450864382	0.15323264478091936	-0.393774535428355	0.3588198988361283	0.2724597803678769	ok	proteomics	0.5368928424232006	False
BCL2L1	28	19	15	13	20.593964030295695	20.516134197709707	0.07782983258598719	0.09594798339229227	0.08745735722691886	0.2726050931563928	ok	proteomics	0.5368928424232006	True
XRCC5	32	20	17	15	23.012104174326165	22.875148774097514	0.1369554002286506	0.08484972213833931	0.07739310605693386	0.27292682132033974	ok	proteomics	0.5368928424232006	True
ADD2	32	20	17	15	22.508574602283467	22.63573202740392	-0.1271574251204548	-0.1252704521590157	0.1142948279423939	0.2730660599551017	ok	proteomics	0.5368928424232006	True
VPS33A	32	20	17	15	21.29254608283721	21.21859201436572	0.07395406847149033	0.05786991505411325	0.05280162691664007	0.27308431131113975	ok	proteomics	0.5368928424232006	True
FADD	32	20	17	15	19.631892156158866	19.563187234544543	0.06870492161432296	0.09020868810272943	0.08230876365769225	0.27308790287354245	ok	proteomics	0.5368928424232006	True
CUL4A	28	18	14	14	19.721034931467937	19.74150885010955	-0.02047391864161341	-3.1345488942346926	2.8625422771879707	0.2735066731745136	ok	proteomics	0.5373840193750017	True
TAOK1	25	17	14	11	19.76291534858635	19.959520514256035	-0.1966051656696841	-0.2124594704005205	0.19420485261597079	0.27395641985384467	ok	proteomics	0.5379354145401728	True
CAP2	32	20	17	15	23.16507631689995	23.223879695347495	-0.05880337844754635	-0.06395829456167076	0.05869111808800193	0.2758259223946451	ok	proteomics	0.5412722141501333	True
STX1B	32	20	17	15	22.922570516275087	23.08368705652489	-0.16111654024980382	-0.1712132452000676	0.15731194290637063	0.2764327927828619	ok	proteomics	0.5421286768448111	True
RAB3GAP1	32	20	17	15	21.129490019429895	21.199267973052823	-0.06977795362292838	-0.05893763168364674	0.05423755674184836	0.27718833461662695	ok	proteomics	0.5430804131290863	True
CYCS	32	20	17	15	24.48691938661507	24.602638707675236	-0.11571932106016547	-0.10095373731897091	0.09291679150129982	0.277259538170901	ok	proteomics	0.5430804131290863	True
USP47	32	20	17	15	20.518918578805902	20.555278785431106	-0.03636020662520423	-0.04729391919916793	0.04355116025955531	0.27750582063346063	ok	proteomics	0.5432283171907928	True
SORL1	31	20	17	14	22.516630450510227	22.453165056329826	0.06346539418040109	0.08874062091348238	0.08178664492691784	0.2779102227161042	ok	proteomics	0.5435634188823734	True
KANK2	32	20	17	15	19.767531486812803	19.944693574191508	-0.1771620873787043	-0.1560703159610037	0.1438726787250595	0.27801876218850097	ok	proteomics	0.5435634188823734	True
FKBP3	32	20	17	15	21.84603568724831	21.88096913769487	-0.03493345044655882	-0.04633533199183111	0.04273256597994564	0.27822754538186545	ok	proteomics	0.543637482714812	True
NDUFA1	23	15	12	11	19.27607810169679	19.67051397514809	-0.39443587345130027	-0.2924065157563963	0.2698388436529792	0.27852715842743914	ok	proteomics	0.5438888219506961	True
BZW1	32	20	17	15	21.165394558459603	21.070115593121734	0.09527896533786873	0.11020663926168994	0.10178076910933112	0.27890408669701905	ok	proteomics	0.5442907360633237	True
LARS1	32	20	17	15	20.328750859033097	20.338596408644754	-0.009845549611657844	-0.07201398646183649	0.06670451262055298	0.28032171301392683	ok	proteomics	0.5462735323295016	True
SYPL1	32	20	17	15	23.104954332462597	22.98610289744841	0.11885143501418582	0.11342302421797358	0.10506900165516496	0.2803604966874479	ok	proteomics	0.5462735323295016	True
GYG1	32	20	17	15	24.012507178316767	24.112275893172935	-0.09976871485616812	-0.11277836635910947	0.10454369067070443	0.2806912561245619	ok	proteomics	0.5462735323295016	True
ITGB4	32	20	17	15	21.577786753632164	21.736064822175134	-0.15827806854296966	-0.1435855969948785	0.1331270474997252	0.2807836239486462	ok	proteomics	0.5462735323295016	True
LIMCH1	32	20	17	15	20.936896685331714	20.96316570441376	-0.02626901908204715	-0.058225011189109256	0.054000880240847704	0.2809340840945601	ok	proteomics	0.5462735323295016	True
GRPEL1	23	15	13	10	20.739677657803288	20.590080882408092	0.1495967753951959	0.1382919888631826	0.12826350074545417	0.2809504869195425	ok	proteomics	0.5462735323295016	True
PTBP1	32	20	17	15	21.763441106791145	21.631021385605703	0.13241972118544254	0.09412690424071915	0.08738668744239622	0.28142177515539035	ok	proteomics	0.5468556302805722	True
UBA2	27	18	15	12	21.019086421482974	21.119542485067317	-0.10045606358434256	-0.13794121729366596	0.12811096500333188	0.28159986646304713	ok	proteomics	0.5468676283387991	True
DUSP3	32	20	17	15	23.142705664484637	23.10309270603461	0.03961295845002866	0.051250399949638245	0.047645692771948786	0.2820809010223909	ok	proteomics	0.5474675693424195	True
RPS12	32	20	17	15	22.716602354485456	22.643204880664474	0.07339747382098238	0.06235967177859624	0.05801039435133048	0.2823863217763053	ok	proteomics	0.5477261521770898	True
CDH4	32	20	17	15	20.75732527157322	20.642229802334548	0.1150954692386712	0.10894784638387188	0.10147277416823587	0.2829724986815334	ok	proteomics	0.548528652227884	True
PHYHIPL	32	20	17	15	23.243354163126558	23.32008469009346	-0.07673052696690164	-0.3364494926219105	0.313478702486178	0.28314683544455865	ok	proteomics	0.5485323285926559	True
GIT1	32	20	17	15	22.17689207513613	22.232493519191078	-0.055601444054946825	-0.0484241999216853	0.0452875486743454	0.2849521749162769	ok	proteomics	0.5515195620499385	True
LPP	32	20	17	15	21.266426791953343	21.25779311775768	0.008633674195664298	0.06960985053976909	0.06512530427522517	0.2851326350818324	ok	proteomics	0.5515195620499385	True
DDX1	32	20	17	15	23.004701992929206	22.930892310367554	0.07380968256165232	0.03801733979061362	0.035582870589022396	0.28533250335192395	ok	proteomics	0.5515195620499385	True
COQ8A	32	20	17	15	20.480795536679782	20.43129216983597	0.04950336684381185	0.05783186783354955	0.05413415946340012	0.28538233232763244	ok	proteomics	0.5515195620499385	True
SAMD4B	25	18	12	13	16.9348115255721	17.034155789301686	-0.09934426372958427	-0.27675964445658935	0.25928516909964017	0.2857935899661229	ok	proteomics	0.5519789979855719	True
