gene	n_paired_donors	mean_delta	median_delta	sd_delta	dz	positive_fraction	wilcoxon_p	wilcoxon_fdr_bh	n_samples	n_donors	n_foamy	n_non_foamy	mean_foamy	mean_non_foamy	raw_mean_delta	gee_coef_foamy	gee_se	gee_p	model_status	modality	fdr_bh	adequate_reporting_coverage	passes_convergence_gate
NUDT1	10	-0.00455585679512858	0.000955265342480842	0.0183741445675478	-0.247949327838374	0.5	0.838463781922464	1	13	11	8	5	18.9455459682606	18.5573453575653	0.38820061069535	0.348971375734375	0.30710539103536	0.255820786478377	ok	proteomics	0.518652595148322	FALSE	FALSE
DIP2C	10	0.114065539657758	0.0680924501099705	0.13192415079688	0.864629705544829	0.9	0.0144328239388418	0.299322687687737	28	18	16	12	20.3018466690833	20.0331066619518	0.268740007131544	0.249579069178304	0.219773063316787	0.256114905145402	ok	proteomics	0.518918161316894	TRUE	FALSE
APOD	10	-0.0037605614999935	0.0180895634598595	0.0796740330748132	-0.0471993365324229	0.6	0.759765825978067	1	32	20	17	15	23.4431120306858	23.1694593757446	0.273652654941241	0.235115135969406	0.207342415382287	0.256817132335794	ok	proteomics	0.5200097377213	TRUE	FALSE
PDLIM5	10	0.036204911672712	0.0378893900395534	0.0496312658383336	0.729477901906514	0.7	0.102917539402853	0.588505606955251	32	20	17	15	22.1623803563834	22.2560894934223	-0.0937091370389673	-0.107355387073886	0.0948312546307532	0.257606031848259	ok	proteomics	0.520395853277073	TRUE	FALSE
SF3B1	10	-0.028852527834174	-0.0587957149174204	0.104687806961194	-0.275605427906893	0.3	0.22127181567247	0.742589494275625	32	20	17	15	19.9935377093309	19.8061994327949	0.187338276535996	0.141062843723281	0.124569564715052	0.25746539863062	ok	proteomics	0.520395853277073	TRUE	FALSE
CNTNAP2	10	-0.0236530807076088	-0.00932362369429274	0.0833766767053522	-0.283689415820653	0.3	0.358951435852626	0.853658649396203	32	20	17	15	21.232609850987	21.4138731963859	-0.18126334539885	-0.146206231331437	0.12909300110365	0.257396919796671	ok	proteomics	0.520395853277073	TRUE	FALSE
ACAD9	10	-0.0159329799328554	-0.00413583028294958	0.0451585130168856	-0.352823396264128	0.4	0.414823067184775	0.867355401336879	32	20	17	15	21.9980944331601	22.0780087740038	-0.0799143408436471	-0.0730073764425111	0.0645249162315005	0.257861434098924	ok	proteomics	0.520395853277073	TRUE	FALSE
ALDOA	10	-0.00203901918586437	-0.00185014110101228	0.00770066599818412	-0.264784784373869	0.4	0.475532659596901	0.905849723120519	32	20	17	15	27.5158272458175	27.607886994138	-0.0920597483205725	-0.0944095869749856	0.0834299561339586	0.257801386729493	ok	proteomics	0.520395853277073	TRUE	FALSE
PSMA3	10	-0.0147386747570263	0.00909358930466936	0.0813569215254835	-0.181160674232366	0.5	1	1	32	20	17	15	22.4135938497748	22.3310622236526	0.0825316261222646	0.0807797285388185	0.0714134222415384	0.257989393466817	ok	proteomics	0.520395853277073	TRUE	FALSE
BCAN	10	0.00228073118675419	0.00239370523408502	0.0242778756833846	0.093942782165043	0.5	0.759765825978067	1	32	20	17	15	24.1474744193664	24.1383434445972	0.0091309747691497	-3.92076076331431	3.47041457869017	0.258574308054052	ok	proteomics	0.521245167249645	TRUE	FALSE
SBF2	10	0.0121519424752371	0.0466210412231706	0.159739685623932	0.076073409233106	0.6	1	1	32	20	17	15	19.783730818708	19.9657563556762	-0.18202553696813	-0.155060762592239	0.13747772286408	0.259363263064335	ok	proteomics	0.522504458396231	TRUE	FALSE
NTMT1	10	-0.00429237447625015	0.000877598275960918	0.0278325667997524	-0.154221294325191	0.5	0.838463781922464	1	28	19	14	14	20.1327308067896	20.2660439636001	-0.133313156810509	0.628091200314625	0.557153623466235	0.25960661955257	ok	proteomics	0.52266370683337	TRUE	FALSE
DPYSL4	10	-0.00317152790093509	-0.000340289853698331	0.0109439004623631	-0.289798679350401	0.4	0.55361699196578	0.968938294141862	32	20	17	15	23.1862768007743	23.3347926937843	-0.148515893010043	-0.149408849394866	0.1325804692646	0.259772265792584	ok	proteomics	0.522666399422017	TRUE	FALSE
EPM2AIP1	10	0.015166563052134	0.00881658420491714	0.0575344127975221	0.263608548600451	0.6	0.683480902201426	1	31	20	16	15	21.3121549396063	21.3917348499953	-0.079579910388972	-0.0878367616244779	0.0781134289005269	0.260810682090658	ok	proteomics	0.524040221639678	TRUE	FALSE
PSMD13	10	-0.00263707347921191	0.000619614369399724	0.0364453993697541	-0.072356827605528	0.5	1	1	32	20	17	15	21.9432290134778	21.9132321805914	0.0299968328864146	0.0392922597804564	0.0349528545897686	0.260949296157576	ok	proteomics	0.524040221639678	TRUE	FALSE
SMG9	10	-0.00820618513224138	-0.0012389302861907	0.0321064969771208	-0.255592665188268	0.4	0.475532659596901	0.905849723120519	31	20	17	14	19.2742895127441	19.1332124687288	0.141077044015329	0.180181690315178	0.160439086968794	0.261414741128988	ok	proteomics	0.524643717054454	TRUE	FALSE
CCAR1	10	-0.0305262729084238	-0.0350653060220305	0.0583504776870715	-0.523153778999609	0.4	0.153576396549984	0.678424684837983	27	17	14	13	18.5144409203654	18.3838613134189	0.130579606946441	0.127764487063243	0.113982265647167	0.262323837053535	ok	proteomics	0.526136270912545	TRUE	FALSE
NUCB2	10	-0.000283338213840206	-0.00458850997900092	0.0259265530930246	-0.010928495308404	0.5	0.683480902201426	1	31	20	17	14	20.5822771404552	20.5033057656438	0.0789713748114309	0.0707996097998849	0.0632294684679564	0.262831013874441	ok	proteomics	0.526821332788025	TRUE	FALSE
RPA3	10	-0.00825252665677241	-0.0075158940439254	0.0400037923767521	-0.206293607842248	0.3	0.414823067184775	0.867355401336879	22	17	12	10	22.1714663239587	22.1075365262333	0.0639297977254181	0.201380230668961	0.179920259569702	0.263022880126626	ok	proteomics	0.52687391793627	TRUE	FALSE
RPS7	10	0.0515611103546374	0.0506104516329054	0.0484374836219904	1.0644877995113	0.8	0.0190588916017305	0.338796700953688	32	20	17	15	21.9668138396447	21.866401457629	0.100412382015623	0.0875239277718837	0.078260158919401	0.263408380604062	ok	proteomics	0.527314070926068	TRUE	FALSE
YWHAH	10	-0.0818597229046556	-0.0649127177862338	0.0573060439751204	-1.42846578172793	0	0.00592153702414871	0.272182974860348	32	20	17	15	24.260397240892	24.1689846015848	0.0914126393072863	0.087394148356088	0.0783472543826068	0.264648321016407	ok	proteomics	0.528719684378055	TRUE	FALSE
EXOC4	10	-0.0950244208686781	-0.0671991496120179	0.147864191443594	-0.642646606598643	0.2	0.102917539402853	0.588505606955251	31	19	17	14	20.6738076546872	20.6446652445167	0.0291424101705502	0.0451971349248119	0.0405038849437647	0.264477099660597	ok	proteomics	0.528719684378055	TRUE	FALSE
PDE2A	10	0.00603485919622534	0.00534467588205135	0.0130168587555535	0.463618704754756	0.6	0.262192602406773	0.806593233815048	24	18	13	11	19.9925627026134	20.150753780768	-0.158191078154598	-0.239651970637603	0.214693479987941	0.264314392807264	ok	proteomics	0.528719684378055	TRUE	FALSE
VPS13D	10	-0.0379615749183876	-0.0425694661139276	0.0987958171472685	-0.384242734303222	0.3	0.308063229907199	0.837780909563191	31	19	16	15	17.4890726268045	17.3351403869892	0.153932239815251	0.165317331699427	0.148243378026276	0.264775371648614	ok	proteomics	0.528719684378055	TRUE	FALSE
GNAZ	10	0.00103593209688823	-0.00438904033496058	0.0161718523582677	0.0640577265942342	0.4	0.358951435852626	0.853658649396203	32	20	17	15	22.5425333596251	22.6535059282598	-0.110972568634701	-0.109949045391853	0.0987066646649161	0.265323429869753	ok	proteomics	0.529481700386251	TRUE	FALSE
ARMCX3	10	-0.00545612557421848	-0.0139911711231492	0.0323130654006382	-0.168851995518528	0.2	0.358951435852626	0.853658649396203	32	20	17	15	19.9914519376275	19.9239787277844	0.0674732098431683	0.0671533555395001	0.0603403156097026	0.265746978766094	ok	proteomics	0.529901530683328	TRUE	FALSE
SRP14	10	0.0207794046782696	0.00728165292634461	0.0478669153938934	0.434107869857027	0.5	0.414823067184775	0.867355401336879	32	20	17	15	22.5198289232553	22.4754360928583	0.0443928303969905	0.0515366427224863	0.0463196210188916	0.265866973583965	ok	proteomics	0.529901530683328	TRUE	FALSE
PIK3R1	10	-0.0903259478959205	-0.0774956018074423	0.113429948387466	-0.796314810859084	0.1	0.0323129112432441	0.411107258306191	32	20	17	15	21.2213613370528	21.130759076825	0.09060226022779	0.0692070028717425	0.062302588037885	0.266645545482349	ok	proteomics	0.530912853472585	TRUE	FALSE
TPD52L1	10	0.0126264967920761	0.00963159339380247	0.0157017204280232	0.804147344869372	0.8	0.0414910873877314	0.44582820057862	32	20	17	15	21.7305626428027	21.8074105315628	-0.0768478887600423	-0.117936904411725	0.106333180172483	0.267375791028947	ok	proteomics	0.530912853472585	TRUE	FALSE
SLC25A20	10	-0.00684320263804776	-0.0065523325027059	0.0131891491745909	-0.518850954482437	0.2	0.102917539402853	0.588505606955251	26	16	14	12	20.1682707516927	20.1531443208928	0.0151264307998851	-0.0868464022145603	0.07823587700855	0.266973808034941	ok	proteomics	0.530912853472585	TRUE	FALSE
CPQ	10	0.0483063249631338	0.0216338748423569	0.0975543820633559	0.49517329659022	0.8	0.126278928554698	0.629396089976903	32	20	17	15	22.5418316936031	22.629331765314	-0.0875000717108669	-0.0965387506084569	0.0870208034000188	0.267268210523348	ok	proteomics	0.530912853472585	TRUE	FALSE
METTL26	10	0.00165398221541454	0.00211897853802797	0.0257053264099469	0.0643439491503411	0.6	0.838463781922464	1	32	20	17	15	19.4360905606396	19.5828162885237	-0.146725727884132	-0.0767999491951355	0.0692407539742804	0.267355717408151	ok	proteomics	0.530912853472585	TRUE	FALSE
TINAGL1	10	0	0	0	NA	0	NA	NA	32	20	17	15	22.1526072935643	22.0527759534145	0.0998313401497128	0.309230269046076	0.278804894388317	0.267375038327523	ok	proteomics	0.530912853472585	TRUE	FALSE
NUP205	10	-0.0154072847899479	-0.0174905939639006	0.0462407524520543	-0.333197103700319	0.4	0.414823067184775	0.867355401336879	18	12	12	6	18.2995370035729	18.1578414812953	0.141695522277608	0.141795480601952	0.127994704279902	0.267938253731398	ok	proteomics	0.531697807311028	FALSE	FALSE
BROX	10	-0.0723669467040851	-0.0567803653761615	0.103965219669809	-0.69606880968386	0.2	0.0527870006322246	0.482286389372285	14	11	8	6	22.578671386241	22.5065212983246	0.07215008791648	-0.111292378949822	0.100624502668281	0.26871929732683	ok	proteomics	0.532915264835814	FALSE	FALSE
LBP	10	0.00138653454116768	0	0.00247124023074549	0.561068294339564	0.4	0.105645429201877	0.593984847588864	25	15	14	11	20.1569262850057	20.2790712217926	-0.122144936786846	-0.468507167321974	0.423969578910547	0.269138349260855	ok	proteomics	0.533413762616062	TRUE	FALSE
NUBP2	10	0.0046290678755954	0.0089464360948624	0.0208995617402443	0.221491145753629	0.7	0.308063229907199	0.837780909563191	30	19	15	15	20.6434807665064	20.546998844633	0.0964819218734121	0.0708587271297277	0.0642132720894606	0.269814272929831	ok	proteomics	0.533755722754846	TRUE	FALSE
OPALIN	10	-0.0200594136265379	-0.0126955969196908	0.0674858658635787	-0.297238738361712	0.4	0.540817904242618	0.964263921110291	28	17	17	11	21.3892484601559	20.9391686571422	0.450079803013693	0.384483653552338	0.348381024356134	0.269753792059221	ok	proteomics	0.533755722754846	TRUE	FALSE
DDRGK1	10	-0.00261516965160865	-0.00978783148387778	0.0259387759672455	-0.100820858120329	0.4	1	1	25	16	14	11	21.4834462404691	21.4070616472372	0.0763845932319462	0.0901394367288554	0.0816361846826228	0.26952359403242	ok	proteomics	0.533755722754846	TRUE	FALSE
RAB8A	10	-0.00110315778357302	-0.00295709119795051	0.0267507761441325	-0.0412383467914812	0.4	0.540817904242618	0.964263921110291	32	20	17	15	21.264133930443	21.1798603709794	0.0842735594635329	0.0687666847412017	0.0623476981073605	0.270046851313953	ok	proteomics	0.533883799894148	TRUE	FALSE
DCPS	10	-0.0083014214554025	-0.0058207886844304	0.0170967493371786	-0.485555545775607	0.4	0.22127181567247	0.742589494275625	26	17	16	10	18.4001978613101	18.2285091255542	0.171688735755875	0.225935230047152	0.204941402263502	0.270271213123308	ok	proteomics	0.533992835405125	TRUE	FALSE
GALK1	10	-0.000598997554783934	-0.00147134153967719	0.0120119793736215	-0.0498666819308185	0.4	0.838463781922464	1	32	20	17	15	23.1006069331165	23.1896940857023	-0.089087152585801	-0.0944507241653925	0.0857041802743713	0.270437742168392	ok	proteomics	0.533992835405125	TRUE	FALSE
SCN4B	10	0.00718757029737348	0.00099138888267582	0.0134223722315617	0.535491802296503	0.5	0.150785565027971	0.678424684837983	6	5	2	4	19.0155777127109	19.130260457314	-0.114682744603126	-0.086308196693798	0.0783657510485058	0.270743931481888	ok	proteomics	0.534265785387026	FALSE	FALSE
XRCC5	10	-0.098502466641822	-0.0734120546362296	0.155213639089017	-0.634625070450991	0.2	0.0190588916017305	0.338796700953688	32	20	17	15	23.0121041743262	22.8751487740975	0.136955400228651	0.0848497221383393	0.0773931060569339	0.27292682132034	ok	proteomics	0.536892842423201	TRUE	FALSE
BCL2L1	10	-0.043217680146755	-0.039091005878604	0.0755957998103978	-0.571694198026207	0.3	0.153576396549984	0.678424684837983	28	19	15	13	20.5939640302957	20.5161341977097	0.0778298325859872	0.0959479833922923	0.0874573572269189	0.272605093156393	ok	proteomics	0.536892842423201	TRUE	FALSE
ADD2	10	-0.0054084604622934	-0.00336502890356	0.0141123039084344	-0.383244330435723	0.4	0.308063229907199	0.837780909563191	32	20	17	15	22.5085746022835	22.6357320274039	-0.127157425120455	-0.125270452159016	0.114294827942394	0.273066059955102	ok	proteomics	0.536892842423201	TRUE	FALSE
VPS33A	10	0.00556397427469364	-0.00469866944914137	0.0492356796036548	0.113006955920654	0.5	0.759765825978067	1	32	20	17	15	21.2925460828372	21.2185920143657	0.0739540684714903	0.0578699150541132	0.0528016269166401	0.27308431131114	ok	proteomics	0.536892842423201	TRUE	FALSE
FADD	10	-0.000313239395201506	0.0032982644051487	0.0137555597157636	-0.0227718392907371	0.5	0.905695442034309	1	32	20	17	15	19.6318921561589	19.5631872345445	0.068704921614323	0.0902086881027294	0.0823087636576923	0.273087902873542	ok	proteomics	0.536892842423201	TRUE	FALSE
CCDC8	10	-0.000212341027535264	0	0.00109351976377589	-0.194181243512287	0.1	1	1	15	11	9	6	15.9866470956453	15.8334144508644	0.153232644780919	-0.393774535428355	0.358819898836128	0.272459780367877	ok	proteomics	0.536892842423201	FALSE	FALSE
CUL4A	10	0.0122554399609572	0.0126682508214991	0.0617696788540432	0.198405434321842	0.5	0.540817904242618	0.964263921110291	28	18	14	14	19.7210349314679	19.7415088501096	-0.0204739186416134	-3.13454889423469	2.86254227718797	0.273506673174514	ok	proteomics	0.537384019375002	TRUE	FALSE
TAOK1	10	-0.0182336422073162	-0.000639345534382885	0.115088557103384	-0.158431408527756	0.5	0.838463781922464	1	25	17	14	11	19.7629153485864	19.959520514256	-0.196605165669684	-0.21245947040052	0.194204852615971	0.273956419853845	ok	proteomics	0.537935414540173	TRUE	FALSE
CAP2	10	-0.00414050667561363	-0.00249464615616246	0.0153074583479413	-0.270489494826585	0.4	0.414823067184775	0.867355401336879	32	20	17	15	23.1650763169	23.2238796953475	-0.0588033784475464	-0.0639582945616708	0.0586911180880019	0.275825922394645	ok	proteomics	0.541272214150133	TRUE	FALSE
STX1B	10	0.00787900509460192	0.00651972682094179	0.00925339212343768	0.851472086073754	0.7	0.0414910873877314	0.44582820057862	32	20	17	15	22.9225705162751	23.0836870565249	-0.161116540249804	-0.171213245200068	0.157311942906371	0.276432792782862	ok	proteomics	0.542128676844811	TRUE	FALSE
CYCS	10	0.00648289513973098	-0.00623485956714962	0.0643574772280765	0.100732586467867	0.3	0.22127181567247	0.742589494275625	32	20	17	15	24.4869193866151	24.6026387076752	-0.115719321060165	-0.100953737318971	0.0929167915012998	0.277259538170901	ok	proteomics	0.543080413129086	TRUE	FALSE
RAB3GAP1	10	-0.0339145292948231	-0.0255338823184273	0.0906181088350976	-0.374257747494368	0.3	0.358951435852626	0.853658649396203	32	20	17	15	21.1294900194299	21.1992679730528	-0.0697779536229284	-0.0589376316836467	0.0542375567418484	0.277188334616627	ok	proteomics	0.543080413129086	TRUE	FALSE
USP47	10	-0.0012628770635026	-0.0142162145725402	0.0664560163382054	-0.0190032014118273	0.4	0.838463781922464	1	32	20	17	15	20.5189185788059	20.5552787854311	-0.0363602066252042	-0.0472939191991679	0.0435511602595553	0.277505820633461	ok	proteomics	0.543228317190793	TRUE	FALSE
SORL1	10	-0.353431690004805	-0.396539091098038	0.206290723441995	-1.71326991397256	0	0.00592153702414871	0.272182974860348	31	20	17	14	22.5166304505102	22.4531650563298	0.0634653941804011	0.0887406209134824	0.0817866449269178	0.277910222716104	ok	proteomics	0.543563418882373	TRUE	FALSE
KANK2	10	-0.0142549405566688	-0.00324707967170192	0.0240954495480418	-0.591603013185006	0.3	0.126278928554698	0.629396089976903	32	20	17	15	19.7675314868128	19.9446935741915	-0.177162087378704	-0.156070315961004	0.14387267872506	0.278018762188501	ok	proteomics	0.543563418882373	TRUE	FALSE
FKBP3	10	0.0358017430831411	0.0329592837058767	0.0701771434725878	0.510162444801216	0.6	0.153576396549984	0.678424684837983	32	20	17	15	21.8460356872483	21.8809691376949	-0.0349334504465588	-0.0463353319918311	0.0427325659799456	0.278227545381865	ok	proteomics	0.543637482714812	TRUE	FALSE
NDUFA1	10	-0.00967046955250716	-0.00634396383532466	0.0510777899882329	-0.189328268798141	0.4	0.540817904242618	0.964263921110291	23	15	12	11	19.2760781016968	19.6705139751481	-0.3944358734513	-0.292406515756396	0.269838843652979	0.278527158427439	ok	proteomics	0.543888821950696	TRUE	FALSE
BZW1	10	-0.000900513572384307	0.00716737597231131	0.0503769087400703	-0.017875522633409	0.8	0.358951435852626	0.853658649396203	32	20	17	15	21.1653945584596	21.0701155931217	0.0952789653378687	0.11020663926169	0.101780769109331	0.278904086697019	ok	proteomics	0.544290736063324	TRUE	FALSE
ITGB4	10	0.0160001306328841	0.0124024687696389	0.0223082153219724	0.717230419464563	0.8	0.0414910873877314	0.44582820057862	32	20	17	15	21.5777867536322	21.7360648221751	-0.15827806854297	-0.143585596994878	0.133127047499725	0.280783623948646	ok	proteomics	0.546273532329502	TRUE	FALSE
GRPEL1	10	0.00493274432604433	0.00412839699196334	0.0196141289708182	0.251489338801802	0.6	0.540817904242618	0.964263921110291	23	15	13	10	20.7396776578033	20.5900808824081	0.149596775395196	0.138291988863183	0.128263500745454	0.280950486919542	ok	proteomics	0.546273532329502	TRUE	FALSE
GYG1	10	-0.00490389443495588	0.0087783962973541	0.0355315942100639	-0.138015041091709	0.6	0.759765825978067	1	32	20	17	15	24.0125071783168	24.1122758931729	-0.0997687148561681	-0.112778366359109	0.104543690670704	0.280691256124562	ok	proteomics	0.546273532329502	TRUE	FALSE
SYPL1	10	-0.00447076217675264	-0.0135140842526332	0.0382415909826153	-0.116908372844243	0.4	0.918812683274642	1	32	20	17	15	23.1049543324626	22.9861028974484	0.118851435014186	0.113423024217974	0.105069001655165	0.280360496687448	ok	proteomics	0.546273532329502	TRUE	FALSE
LIMCH1	10	0.00508574651121928	-0.0054482670558867	0.0432937160502254	0.117470778099049	0.4	1	1	32	20	17	15	20.9368966853317	20.9631657044138	-0.0262690190820472	-0.0582250111891093	0.0540008802408477	0.28093408409456	ok	proteomics	0.546273532329502	TRUE	FALSE
