gene	n_paired_donors	mean_delta	median_delta	sd_delta	dz	positive_fraction	wilcoxon_p	wilcoxon_fdr_bh
AC012150.1	10	-0.150565936356379	-0.133480956144233	0.10995276892058	-1.36936921038464	0	0.00592153702414871	0.272182974860348
EML1	10	-0.151643830125402	-0.15229854291403	0.0572724265782545	-2.64776331623041	0	0.00592153702414871	0.272182974860348
MLXIPL	10	-0.153515601988436	-0.110278720415217	0.110999211897162	-1.38303326090878	0	0.00592153702414871	0.272182974860348
PPP6R2	10	-0.154182557124972	-0.152936369024815	0.0436880670048658	-3.52916866538864	0	0.00592153702414871	0.272182974860348
CCDC26	10	-0.155166757510639	-0.157222875634921	0.0899247073958305	-1.72551862557223	0	0.00592153702414871	0.272182974860348
SCFD2	10	-0.155592726228371	-0.100778155432989	0.162816137923059	-0.955634547122712	0	0.00592153702414871	0.272182974860348
STAMBPL1	10	-0.155820651558727	-0.136625513263768	0.0772316585137836	-2.01757484634254	0	0.00592153702414871	0.272182974860348
ST8SIA4	10	-0.156418686285883	-0.136148641618981	0.0853971574671962	-1.83166150870969	0	0.00592153702414871	0.272182974860348
FAM172A	10	-0.156431098144269	-0.120407483320637	0.100606333321903	-1.55488320644535	0	0.00592153702414871	0.272182974860348
BIN2	10	-0.157729619635636	-0.166521149744752	0.0438431460248567	-3.5975889947818	0	0.00592153702414871	0.272182974860348
MARCH1	10	-0.158185768568257	-0.139969104907653	0.137092820828918	-1.15385887905583	0	0.00592153702414871	0.272182974860348
ITGA9	10	-0.15918771773694	-0.149481415746271	0.0852470097455049	-1.86737010731727	0	0.00592153702414871	0.272182974860348
ITGAM	10	-0.160600061659138	-0.168777298885197	0.0761600992682429	-2.10871654845788	0	0.00592153702414871	0.272182974860348
EXT1	10	-0.161732908878371	-0.11471233160033	0.171345760449644	-0.943897931608888	0	0.00592153702414871	0.272182974860348
CTBP2	10	-0.161794270494921	-0.163396547272674	0.101847726660335	-1.5885899057375	0	0.00592153702414871	0.272182974860348
PRDM11	10	-0.162756816500437	-0.136751407483054	0.104737892539897	-1.55394396959477	0	0.00592153702414871	0.272182974860348
S100Z	10	-0.164221345729328	-0.16206778344985	0.0763764848669416	-2.15015584987217	0	0.00592153702414871	0.272182974860348
MVB12B	10	-0.167556321743962	-0.130944355390916	0.123612474188461	-1.35549686909837	0	0.00592153702414871	0.272182974860348
HCK	10	-0.16755821452014	-0.139845719565318	0.124273488546868	-1.34830217192259	0	0.00592153702414871	0.272182974860348
NCKAP1L	10	-0.167647198943427	-0.153420274330646	0.0733659869144119	-2.28508067558613	0	0.00592153702414871	0.272182974860348
TAB2	10	-0.168952183792364	-0.157218777970329	0.0599555318290949	-2.81795822066874	0	0.00592153702414871	0.272182974860348
LPAR6	10	-0.170109672727009	-0.1352267675773	0.109825862455884	-1.54890359085812	0	0.00592153702414871	0.272182974860348
ARHGAP31	10	-0.170552385354722	-0.141363589218521	0.129149075141451	-1.32058541780438	0	0.00592153702414871	0.272182974860348
WDFY2	10	-0.170944687472409	-0.161048286678351	0.0767228310846046	-2.22808106864439	0	0.00592153702414871	0.272182974860348
TBC1D1	10	-0.172287185973087	-0.199270786556897	0.098434390258395	-1.75027432506896	0	0.00592153702414871	0.272182974860348
PGM5	10	-0.173051345347431	-0.153460475645503	0.107688808590504	-1.60695756237283	0	0.00592153702414871	0.272182974860348
IRAK3	10	-0.173257857050027	-0.174124538737187	0.091873125671243	-1.88583827734358	0	0.00592153702414871	0.272182974860348
VSIR	10	-0.174216785494056	-0.147635488201787	0.123262753568719	-1.41337736218046	0	0.00592153702414871	0.272182974860348
ZFHX3	10	-0.17500660296714	-0.149144902844462	0.103018436347499	-1.69878916019276	0	0.00592153702414871	0.272182974860348
AIG1	10	-0.175073381262779	-0.145818162546824	0.0857575507992644	-2.04149231911461	0	0.00592153702414871	0.272182974860348
PACSIN2	10	-0.175708804431977	-0.178015442683481	0.0760509837605198	-2.31040804133809	0	0.00592153702414871	0.272182974860348
GSN	10	-0.176031508182737	-0.133218753286613	0.101623354309977	-1.73219541293428	0	0.00592153702414871	0.272182974860348
ATF7IP2	10	-0.17699683533606	-0.157922457814535	0.104152991020425	-1.69939272604615	0	0.00592153702414871	0.272182974860348
MOB1B	10	-0.177628573513707	-0.149235525479216	0.113988727146906	-1.55829947363815	0	0.00592153702414871	0.272182974860348
LRRC8C	10	-0.178501986993307	-0.175421427414952	0.07430123390629	-2.40240945686631	0	0.00592153702414871	0.272182974860348
DISP1	10	-0.178660174842812	-0.133982967173437	0.156900002115921	-1.13868816082497	0	0.00592153702414871	0.272182974860348
RB1	10	-0.179321558323283	-0.164197142773958	0.0880882752504967	-2.03570291066939	0	0.00592153702414871	0.272182974860348
PAG1	10	-0.180160891947138	-0.19364484213429	0.103049444227871	-1.74829561961297	0	0.00592153702414871	0.272182974860348
AL008633.1	10	-0.181395291382671	-0.149064193263753	0.130712422975433	-1.3877433166147	0	0.00592153702414871	0.272182974860348
MYO1F	10	-0.182626039428236	-0.13665942603258	0.158517582823703	-1.15208695575017	0	0.00592153702414871	0.272182974860348
AL034397.3	10	-0.184076307274526	-0.175142462437041	0.0612609230726168	-3.00479160355334	0	0.00592153702414871	0.272182974860348
KCNQ1	10	-0.184885920509184	-0.179091600073613	0.105207708159366	-1.75734196423254	0	0.00592153702414871	0.272182974860348
MPZL1	10	-0.185100430070593	-0.188872910652161	0.118361356055385	-1.56385864643169	0	0.00592153702414871	0.272182974860348
ARHGAP25	10	-0.18539061631836	-0.177957828958151	0.0753230080695704	-2.4612747295903	0	0.00592153702414871	0.272182974860348
MRPS28	10	-0.188168827390713	-0.157298548691433	0.165904458547377	-1.13419994277596	0	0.00592153702414871	0.272182974860348
SPNS2	10	-0.189877926645111	-0.177742073788851	0.100891071444189	-1.88200921971719	0	0.00592153702414871	0.272182974860348
CAPZB	10	-0.189916813357723	-0.17408427233947	0.0763917414089733	-2.48609090269298	0	0.00592153702414871	0.272182974860348
GAREM1	10	-0.190638842031235	-0.189686726356101	0.0525781264117466	-3.62582037515593	0	0.00592153702414871	0.272182974860348
CDK6	10	-0.191282183860065	-0.184914765014921	0.142410579229392	-1.34317397552292	0	0.00592153702414871	0.272182974860348
C12orf75	10	-0.192284486078035	-0.168986374243249	0.124005824970048	-1.55060849862883	0	0.00592153702414871	0.272182974860348
TBXAS1	10	-0.192939538978768	-0.18698824125503	0.114631058516753	-1.68313493284693	0	0.00592153702414871	0.272182974860348
IL17RA	10	-0.195028328022737	-0.172918750119442	0.0951392551767251	-2.04992489861797	0	0.00592153702414871	0.272182974860348
CMIP	10	-0.195283721478118	-0.159569041730426	0.110883263282277	-1.76116499187962	0	0.00592153702414871	0.272182974860348
ARHGAP26	10	-0.196866032319759	-0.172296849392	0.112076533727477	-1.7565321282906	0	0.00592153702414871	0.272182974860348
FAM49B	10	-0.198731267255768	-0.164457732965851	0.140601353902515	-1.41343779231	0	0.00592153702414871	0.272182974860348
PLA2G4A	10	-0.198897816479068	-0.180483168597046	0.11575071694804	-1.71832902398654	0	0.00592153702414871	0.272182974860348
LYN	10	-0.200026634935269	-0.169944624650771	0.131036521786621	-1.52649530228672	0	0.00592153702414871	0.272182974860348
SKI	10	-0.200178716937126	-0.179715556366923	0.084933316082102	-2.3568927503504	0	0.00592153702414871	0.272182974860348
TBC1D22A	10	-0.200802454620098	-0.212936642449277	0.0827066814473149	-2.4278867330448	0	0.00592153702414871	0.272182974860348
TBL1XR1	10	-0.202835833219176	-0.199139314941328	0.101659043164011	-1.99525617108093	0	0.00592153702414871	0.272182974860348
CTNND1	10	-0.203369247735358	-0.21575801689731	0.112964362254005	-1.80029563021011	0	0.00592153702414871	0.272182974860348
SKAP2	10	-0.204625507750071	-0.199500483988062	0.0705244453859129	-2.9014834023912	0	0.00592153702414871	0.272182974860348
PHC2	10	-0.205754868201349	-0.217290100721752	0.104426379422647	-1.97033421381578	0	0.00592153702414871	0.272182974860348
TTC7A	10	-0.207085640944097	-0.179626656459234	0.145297684467463	-1.42525079944044	0	0.00592153702414871	0.272182974860348
SIPA1L2	10	-0.207505582704625	-0.183184194750648	0.105559460506542	-1.96576964024711	0	0.00592153702414871	0.272182974860348
PIP5K1B	10	-0.209594928708095	-0.204796929243768	0.112489076770879	-1.86324694561237	0	0.00592153702414871	0.272182974860348
ETV5	10	-0.209684560850452	-0.225694226422013	0.088583598622793	-2.36708108623281	0	0.00592153702414871	0.272182974860348
CHD7	10	-0.209886719230101	-0.180598699060419	0.0957252273282173	-2.19259567293011	0	0.00592153702414871	0.272182974860348
APPL2	10	-0.211326312335107	-0.202945875880244	0.0966025043613412	-2.18758627151779	0	0.00592153702414871	0.272182974860348
RHBDF2	10	-0.21348553051057	-0.189262292619625	0.138568979755579	-1.54064445655251	0	0.00592153702414871	0.272182974860348
SPATA13	10	-0.217594508613035	-0.206185037236937	0.138726182777436	-1.56851795570654	0	0.00592153702414871	0.272182974860348
MAP3K5	10	-0.217630279833317	-0.226080432848102	0.0820244070552457	-2.65323807445188	0	0.00592153702414871	0.272182974860348
RYR1	10	-0.223104166197102	-0.218664892459533	0.116238081515712	-1.91937240608144	0	0.00592153702414871	0.272182974860348
KLHL5	10	-0.223770818983399	-0.230354992909723	0.140659012016292	-1.59087438320326	0	0.00592153702414871	0.272182974860348
PLXDC2	10	-0.226136187725668	-0.206660636072413	0.113339859529926	-1.99520441143621	0	0.00592153702414871	0.272182974860348
P3H2	10	-0.228061273299881	-0.186183899382707	0.109257393265573	-2.08737611692354	0	0.00592153702414871	0.272182974860348
SERPINB9	10	-0.228279332369983	-0.201685236374791	0.107859052323548	-2.11645965222471	0	0.00592153702414871	0.272182974860348
SPTLC2	10	-0.231000814450522	-0.252457590617298	0.136136173528446	-1.69683639890359	0	0.00592153702414871	0.272182974860348
SLC4A7	10	-0.231319508018645	-0.23577058933754	0.109265393328206	-2.11704274311096	0	0.00592153702414871	0.272182974860348
MTHFD1L	10	-0.231348101061734	-0.24568692380459	0.144095052240919	-1.60552425266437	0	0.00592153702414871	0.272182974860348
MED12L	10	-0.23139751740953	-0.213333431732523	0.171920286427831	-1.34595818921385	0	0.00592153702414871	0.272182974860348
IFNGR1	10	-0.235167455503835	-0.248990964682676	0.152563919078602	-1.5414355958087	0	0.00592153702414871	0.272182974860348
ARHGAP12	10	-0.23550198741429	-0.253792329742415	0.0889674407933143	-2.64705812951728	0	0.00592153702414871	0.272182974860348
FCHSD2	10	-0.236348675195098	-0.222327880563588	0.131367070230747	-1.79914703722897	0	0.00592153702414871	0.272182974860348
SSH2	10	-0.236636684943325	-0.19606119850137	0.14994162205394	-1.57819211038145	0	0.00592153702414871	0.272182974860348
RGS10	10	-0.238739589195287	-0.204507986285156	0.140148835882109	-1.70347179619895	0	0.00592153702414871	0.272182974860348
TENM4	10	-0.238915255379985	-0.274499981268554	0.112595100271663	-2.12189744317064	0	0.00592153702414871	0.272182974860348
SEMA4D	10	-0.239008675818095	-0.22604075289175	0.102362347491029	-2.33492765334482	0	0.00592153702414871	0.272182974860348
NRIP1	10	-0.239167001757089	-0.232686507241068	0.100768013728045	-2.37344165979652	0	0.00592153702414871	0.272182974860348
TANC1	10	-0.240259591652136	-0.192429218497944	0.122278025444097	-1.96486319418019	0	0.00592153702414871	0.272182974860348
LY86	10	-0.241034254036779	-0.229735045473665	0.14972860692173	-1.60980763123495	0	0.00592153702414871	0.272182974860348
MKNK1	10	-0.241166759135914	-0.249977407709604	0.142605527254066	-1.69114594489911	0	0.00592153702414871	0.272182974860348
SH3KBP1	10	-0.241353863458981	-0.251224927007694	0.078165227852987	-3.08773952418995	0	0.00592153702414871	0.272182974860348
AOAH	10	-0.24213321543893	-0.242026806349121	0.115117716129294	-2.10335318993801	0	0.00592153702414871	0.272182974860348
AUTS2	10	-0.242625644624423	-0.184074631562922	0.157305572022876	-1.54238430021499	0	0.00592153702414871	0.272182974860348
SUSD6	10	-0.245569912814738	-0.222644150148839	0.105854114523111	-2.31989010461302	0	0.00592153702414871	0.272182974860348
DLEU7	10	-0.245635632210495	-0.121432049984808	0.251665395473608	-0.976040554754198	0	0.00592153702414871	0.272182974860348
BACH1	10	-0.248565676590665	-0.220602510238182	0.116611256728701	-2.13157531754382	0	0.00592153702414871	0.272182974860348
AL392172.2	10	-0.250073187672569	-0.232562743483454	0.131350762798757	-1.90385790188145	0	0.00592153702414871	0.272182974860348
IKZF1	10	-0.252051031340369	-0.251535978789218	0.0813253574237719	-3.09929202065447	0	0.00592153702414871	0.272182974860348
ZSWIM6	10	-0.254486012309498	-0.234311424181716	0.142750231533501	-1.78273624901108	0	0.00592153702414871	0.272182974860348
ZNF710	10	-0.25846904765224	-0.279188535259729	0.0982471048875545	-2.63080574178814	0	0.00592153702414871	0.272182974860348
ADGRG1	10	-0.26270622410918	-0.260403452231381	0.12059971660003	-2.17833201864353	0	0.00592153702414871	0.272182974860348
FMNL3	10	-0.26298738216848	-0.230395450717335	0.0972495433753488	-2.70425313107581	0	0.00592153702414871	0.272182974860348
SLC2A5	10	-0.26364010723914	-0.212872996735304	0.194221880582023	-1.35741712750948	0	0.00592153702414871	0.272182974860348
BIN1	10	-0.267747043059349	-0.250596154743326	0.146007978305867	-1.83378364775693	0	0.00592153702414871	0.272182974860348
PREX1	10	-0.268643935018154	-0.282679011801747	0.106766726871955	-2.51617655508292	0	0.00592153702414871	0.272182974860348
CACNA1D	10	-0.268836113178648	-0.220871984201568	0.21066637116417	-1.27612258042432	0	0.00592153702414871	0.272182974860348
LRMDA	10	-0.269380137980107	-0.26260720498408	0.14073106980121	-1.91414829973666	0	0.00592153702414871	0.272182974860348
LPCAT2	10	-0.270198808779054	-0.212996334250573	0.100976376783764	-2.67586159639766	0	0.00592153702414871	0.272182974860348
MARCH3	10	-0.273769631601878	-0.268420450576288	0.121031601014671	-2.26196819100735	0	0.00592153702414871	0.272182974860348
SLC9A9	10	-0.274687664332851	-0.243968560661849	0.117937576868932	-2.329093675022	0	0.00592153702414871	0.272182974860348
KBTBD12	10	-0.277822543055165	-0.195561404692704	0.176865531649621	-1.5708122462524	0	0.00592153702414871	0.272182974860348
CACNB4	10	-0.27931766535027	-0.224497149760514	0.207231438586828	-1.34785371975903	0	0.00592153702414871	0.272182974860348
CYFIP1	10	-0.279484680603308	-0.279080544365543	0.0972870119959085	-2.87278512177003	0	0.00592153702414871	0.272182974860348
SFMBT2	10	-0.279520790678809	-0.297662918394178	0.146353324057631	-1.90990394293155	0	0.00592153702414871	0.272182974860348
DOCK10	10	-0.280018892417906	-0.246357944562241	0.204105809495688	-1.37193004505745	0	0.00592153702414871	0.272182974860348
RUNX2	10	-0.28402389924395	-0.248408212606426	0.18014370526044	-1.5766518115819	0	0.00592153702414871	0.272182974860348
LNCAROD	10	-0.291381741599621	-0.244598842293835	0.229880716896161	-1.26753450891333	0	0.00592153702414871	0.272182974860348
KCNK13	10	-0.291617141168754	-0.274322938258549	0.11417995056911	-2.55401355242527	0	0.00592153702414871	0.272182974860348
SRGAP2C	10	-0.293352414244902	-0.298149070139615	0.122082915970919	-2.40289488428325	0	0.00592153702414871	0.272182974860348
CHST11	10	-0.29395063447185	-0.267057911321326	0.118463483493051	-2.48136071812451	0	0.00592153702414871	0.272182974860348
HIVEP3	10	-0.294470564972271	-0.311026017254303	0.126227267970856	-2.33286016330687	0	0.00592153702414871	0.272182974860348
GALNT2	10	-0.295378631368409	-0.299934636728135	0.10135964496554	-2.91416402917387	0	0.00592153702414871	0.272182974860348
ENTPD1	10	-0.296144334564174	-0.255594827736062	0.152425683462244	-1.9428768685005	0	0.00592153702414871	0.272182974860348
RNASET2	10	-0.300547010804443	-0.276166002730926	0.173555403035252	-1.73170644963094	0	0.00592153702414871	0.272182974860348
SPRED1	10	-0.300772347593965	-0.333353263082063	0.162692055246912	-1.84872178999456	0	0.00592153702414871	0.272182974860348
CSF1R	10	-0.302561636306616	-0.254003802078992	0.129024126284919	-2.34500046633512	0	0.00592153702414871	0.272182974860348
RASSF8	10	-0.306385028375581	-0.286779033393392	0.134817555310211	-2.27259000261945	0	0.00592153702414871	0.272182974860348
EPB41L2	10	-0.307379324999515	-0.310614551637635	0.12406175069705	-2.47763168964231	0	0.00592153702414871	0.272182974860348
PICALM	10	-0.31014525157728	-0.305483851270577	0.0821280760387898	-3.7763608565577	0	0.00592153702414871	0.272182974860348
TIAM1	10	-0.312623622309304	-0.326675973038368	0.131741274668869	-2.37301197437995	0	0.00592153702414871	0.272182974860348
PCNX2	10	-0.315423564583743	-0.309709773098593	0.0950507980470447	-3.31847360637231	0	0.00592153702414871	0.272182974860348
PTPRJ	10	-0.316114479104523	-0.333097545560186	0.10519885377154	-3.00492322654986	0	0.00592153702414871	0.272182974860348
MAML3	10	-0.319492351115743	-0.328886950765762	0.139924037661223	-2.28332712846153	0	0.00592153702414871	0.272182974860348
ADAM28	10	-0.323490393566204	-0.39952613898848	0.180831276349077	-1.78890731790079	0	0.00592153702414871	0.272182974860348
RAPGEF6	10	-0.326213532764191	-0.289763400137827	0.158341990250035	-2.06018335533785	0	0.00592153702414871	0.272182974860348
SLC8A1	10	-0.327249538521632	-0.252707138844075	0.152477644185272	-2.14621323847316	0	0.00592153702414871	0.272182974860348
DIAPH2	10	-0.332469324582488	-0.302822577588222	0.0879002448424141	-3.78234810583898	0	0.00592153702414871	0.272182974860348
DSCAM	10	-0.339529796590474	-0.335038110294949	0.228059949902452	-1.48877431892667	0	0.00592153702414871	0.272182974860348
C3	10	-0.340295852399123	-0.355876206442682	0.227260874551576	-1.49737984186933	0	0.00592153702414871	0.272182974860348
DOCK4	10	-0.34938221744885	-0.332525869125644	0.179729232316797	-1.94393651464007	0	0.00592153702414871	0.272182974860348
SH3RF3	10	-0.351042087644046	-0.356430220026676	0.13583119774815	-2.58439955962788	0	0.00592153702414871	0.272182974860348
SRGAP2B	10	-0.351980553987675	-0.360235965144229	0.0965961006128567	-3.64383812342863	0	0.00592153702414871	0.272182974860348
