source	analysis	dataset	disease_name	compartment	unit_id	group_label	group	axis_family	module	n_cells	mean_score	high_fraction	cell_types
direct_h5ad	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	HC_6	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	103.0	0.08436926140206032	0.30097087378640774	myeloid cell
direct_h5ad	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	HC_6	normal	control	COVARIATE	ifn_apc	103.0	-0.030077482883538936	0.2815533980582524	myeloid cell
direct_h5ad	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	HC_6	normal	control	COVARIATE	inflammatory_nfkb	103.0	-0.004259081841313033	0.20388349514563106	myeloid cell
direct_h5ad	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	HC_6	normal	control	COVARIATE	hif_nampt_metabolic	103.0	0.06414185964279552	0.32038834951456313	myeloid cell
direct_h5ad	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	HC_6	normal	control	COVARIATE	lipid_loader_repair	103.0	0.16942268009992142	0.36893203883495146	myeloid cell
direct_h5ad	ibd_crohn_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon myeloid	HC_6	normal	control	COVARIATE	lysosomal_apc	103.0	0.16264879081336214	0.3883495145631068	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_1	normal	control	OSM_OSMR	osm_ligand_inflammatory	60.0	-0.001623323949282624	0.26666666666666666	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_1	normal	control	OSM_OSMR	osmr_receptor_response	60.0	0.0949783849246869	0.35	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_1	normal	control	OSM_OSMR	osm_osmr_core	60.0	-0.11446129358822091	0.13333333333333333	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_1	normal	control	C1Q_COMPLEMENT	c1q_core	60.0	0.33451135784168967	0.4	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_1	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	60.0	0.19232126571696118	0.31666666666666665	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_1	normal	control	COVARIATE	ifn_apc	60.0	0.3235846269802657	0.4666666666666667	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_1	normal	control	COVARIATE	inflammatory_nfkb	60.0	-0.01296182802897969	0.2833333333333333	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_1	normal	control	COVARIATE	hif_nampt_metabolic	60.0	-0.19046942345050652	0.05	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_1	normal	control	COVARIATE	lipid_loader_repair	60.0	0.008721013419188215	0.31666666666666665	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_1	normal	control	COVARIATE	lysosomal_apc	60.0	0.026896249135192844	0.23333333333333334	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_2	normal	control	OSM_OSMR	osm_ligand_inflammatory	112.0	0.15480704890111419	0.32142857142857145	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_2	normal	control	OSM_OSMR	osmr_receptor_response	112.0	0.04286507456392224	0.24107142857142858	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_2	normal	control	OSM_OSMR	osm_osmr_core	112.0	0.03217969793288321	0.22321428571428573	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_2	normal	control	C1Q_COMPLEMENT	c1q_core	112.0	-0.6081488616686516	0.05357142857142857	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_2	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	112.0	-0.28925317019404456	0.0625	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_2	normal	control	COVARIATE	ifn_apc	112.0	-0.20119943206339383	0.125	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_2	normal	control	COVARIATE	inflammatory_nfkb	112.0	0.04035420180000688	0.29464285714285715	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_2	normal	control	COVARIATE	hif_nampt_metabolic	112.0	0.126563363227644	0.25892857142857145	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_2	normal	control	COVARIATE	lipid_loader_repair	112.0	-0.16223796482724026	0.03571428571428571	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_2	normal	control	COVARIATE	lysosomal_apc	112.0	-0.2723389697570198	0.0625	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_3	normal	control	OSM_OSMR	osm_ligand_inflammatory	135.0	-0.2190121224219315	0.08888888888888889	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_3	normal	control	OSM_OSMR	osmr_receptor_response	135.0	-0.20617915599333306	0.08888888888888889	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_3	normal	control	OSM_OSMR	osm_osmr_core	135.0	-0.07879016997841368	0.16296296296296298	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_3	normal	control	C1Q_COMPLEMENT	c1q_core	135.0	0.18380673553495103	0.28888888888888886	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_3	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	135.0	-0.023019027700511712	0.21481481481481482	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_3	normal	control	COVARIATE	ifn_apc	135.0	0.13013198507059973	0.22962962962962963	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_3	normal	control	COVARIATE	inflammatory_nfkb	135.0	-0.2368520421645794	0.07407407407407407	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_3	normal	control	COVARIATE	hif_nampt_metabolic	135.0	-0.16028923267764364	0.13333333333333333	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_3	normal	control	COVARIATE	lipid_loader_repair	135.0	-0.0847353577402597	0.17777777777777778	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_3	normal	control	COVARIATE	lysosomal_apc	135.0	0.07495149116678246	0.24444444444444444	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_4	normal	control	OSM_OSMR	osm_ligand_inflammatory	75.0	0.09266022677082231	0.3466666666666667	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_4	normal	control	OSM_OSMR	osmr_receptor_response	75.0	0.1808756070580451	0.4	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_4	normal	control	OSM_OSMR	osm_osmr_core	75.0	0.0972217275818547	0.3466666666666667	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_4	normal	control	C1Q_COMPLEMENT	c1q_core	75.0	0.22732553835395974	0.30666666666666664	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_4	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	75.0	0.19533867931257723	0.37333333333333335	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_4	normal	control	COVARIATE	ifn_apc	75.0	0.06753128038178034	0.36	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_4	normal	control	COVARIATE	inflammatory_nfkb	75.0	0.12565118775109643	0.41333333333333333	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_4	normal	control	COVARIATE	hif_nampt_metabolic	75.0	0.02655803823005117	0.37333333333333335	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_4	normal	control	COVARIATE	lipid_loader_repair	75.0	0.17688146543170247	0.4	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_4	normal	control	COVARIATE	lysosomal_apc	75.0	0.19384977197993056	0.36	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	OSM_OSMR	osm_ligand_inflammatory	192.0	0.046812976481622824	0.2864583333333333	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	OSM_OSMR	osmr_receptor_response	192.0	0.011014209682462651	0.2604166666666667	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	OSM_OSMR	osm_osmr_core	192.0	0.0046399599016938575	0.2916666666666667	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	C1Q_COMPLEMENT	c1q_core	192.0	0.027204075366737895	0.28125	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	192.0	0.0032511092991087467	0.2864583333333333	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	COVARIATE	ifn_apc	192.0	-0.08549700262435313	0.20833333333333334	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	COVARIATE	inflammatory_nfkb	192.0	0.10024953708687058	0.296875	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	COVARIATE	hif_nampt_metabolic	192.0	0.05361276420080319	0.3020833333333333	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	COVARIATE	lipid_loader_repair	192.0	-0.00848948649601508	0.28125	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_5	normal	control	COVARIATE	lysosomal_apc	192.0	-0.0652178124745415	0.25	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	OSM_OSMR	osm_ligand_inflammatory	103.0	-0.03506759228437292	0.23300970873786409	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	OSM_OSMR	osmr_receptor_response	103.0	0.016060153631779452	0.2815533980582524	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	OSM_OSMR	osm_osmr_core	103.0	0.055511869166329116	0.3106796116504854	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	C1Q_COMPLEMENT	c1q_core	103.0	0.009276542642801746	0.22330097087378642	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	C1Q_COMPLEMENT	c1q_phagolysosomal	103.0	0.08436926140206032	0.30097087378640774	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	COVARIATE	ifn_apc	103.0	-0.030077482883538936	0.2815533980582524	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	COVARIATE	inflammatory_nfkb	103.0	-0.004259081841313033	0.20388349514563106	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	COVARIATE	hif_nampt_metabolic	103.0	0.06414185964279552	0.32038834951456313	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	COVARIATE	lipid_loader_repair	103.0	0.16942268009992142	0.36893203883495146	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	HC_6	normal	control	COVARIATE	lysosomal_apc	103.0	0.16264879081336214	0.3883495145631068	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	OSM_OSMR	osm_ligand_inflammatory	49.0	0.38331750437649437	0.5102040816326531	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	OSM_OSMR	osmr_receptor_response	49.0	0.19379191490708603	0.40816326530612246	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	OSM_OSMR	osm_osmr_core	49.0	0.14656176757250725	0.3469387755102041	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	C1Q_COMPLEMENT	c1q_core	49.0	-0.1810450502655912	0.12244897959183673	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	C1Q_COMPLEMENT	c1q_phagolysosomal	49.0	-0.004032223875359689	0.16326530612244897	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	COVARIATE	ifn_apc	49.0	0.5825441525443242	0.5918367346938775	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	COVARIATE	inflammatory_nfkb	49.0	0.5826454880361719	0.5102040816326531	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	COVARIATE	hif_nampt_metabolic	49.0	0.3137075888055663	0.4489795918367347	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	COVARIATE	lipid_loader_repair	49.0	0.09850355286666285	0.32653061224489793	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_1	ulcerative colitis	case	COVARIATE	lysosomal_apc	49.0	0.25514455098177674	0.3673469387755102	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	OSM_OSMR	osm_ligand_inflammatory	138.0	0.3342984784758816	0.4420289855072464	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	OSM_OSMR	osmr_receptor_response	138.0	0.17086616705713248	0.3695652173913043	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	OSM_OSMR	osm_osmr_core	138.0	0.34472909163335624	0.4782608695652174	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	C1Q_COMPLEMENT	c1q_core	138.0	-0.5222436506893894	0.07246376811594203	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	C1Q_COMPLEMENT	c1q_phagolysosomal	138.0	0.017825559750167745	0.15217391304347827	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	COVARIATE	ifn_apc	138.0	0.35297342568448864	0.4855072463768116	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	COVARIATE	inflammatory_nfkb	138.0	0.6086709966756192	0.5144927536231884	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	COVARIATE	hif_nampt_metabolic	138.0	0.5994098186770408	0.6666666666666666	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	COVARIATE	lipid_loader_repair	138.0	-0.007838553053867995	0.2463768115942029	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_2	ulcerative colitis	case	COVARIATE	lysosomal_apc	138.0	0.41648242300689864	0.37681159420289856	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	OSM_OSMR	osm_ligand_inflammatory	275.0	0.3061776829047139	0.49818181818181817	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	OSM_OSMR	osmr_receptor_response	275.0	0.1597774939043169	0.4036363636363636	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	OSM_OSMR	osm_osmr_core	275.0	0.2333982511825027	0.4290909090909091	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	C1Q_COMPLEMENT	c1q_core	275.0	-0.5938540749246439	0.05818181818181818	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	C1Q_COMPLEMENT	c1q_phagolysosomal	275.0	0.06527120781483808	0.13090909090909092	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	COVARIATE	ifn_apc	275.0	0.5297313641252578	0.5636363636363636	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	COVARIATE	inflammatory_nfkb	275.0	0.7357552745456719	0.6218181818181818	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	COVARIATE	hif_nampt_metabolic	275.0	0.5787402434683327	0.6690909090909091	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	COVARIATE	lipid_loader_repair	275.0	0.16218590439919683	0.44363636363636366	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_3	ulcerative colitis	case	COVARIATE	lysosomal_apc	275.0	0.2877074919230097	0.45454545454545453	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_4	ulcerative colitis	case	OSM_OSMR	osm_ligand_inflammatory	189.0	0.9087203231370855	0.7354497354497355	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_4	ulcerative colitis	case	OSM_OSMR	osmr_receptor_response	189.0	0.4677866781514235	0.6507936507936508	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_4	ulcerative colitis	case	OSM_OSMR	osm_osmr_core	189.0	0.4184086913749849	0.5555555555555556	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_4	ulcerative colitis	case	C1Q_COMPLEMENT	c1q_core	189.0	-0.6502270596417853	0.047619047619047616	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_4	ulcerative colitis	case	C1Q_COMPLEMENT	c1q_phagolysosomal	189.0	-0.003871190614426353	0.10582010582010581	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_4	ulcerative colitis	case	COVARIATE	ifn_apc	189.0	0.8726258162742216	0.7142857142857143	myeloid cell
direct_h5ad	ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	UC_4	ulcerative colitis	case	COVARIATE	inflammatory_nfkb	189.0	1.8128613079128495	0.8148148148148148	myeloid cell
