analysis	disease_name	compartment	role	gene	metric	n_case	n_control	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr	positive_nominal	negative_nominal	residual_layer	residual_model	covariate_set	covariate_count	n_complete_for_model	covariate_slope	covariate_r2	raw_n_case	raw_n_control	raw_mean_case	raw_mean_control	raw_delta_case_minus_control	raw_hedges_g	raw_welch_t	raw_p	residual_n_case	residual_n_control	residual_mean_case	residual_mean_control	residual_delta_case_minus_control	residual_hedges_g	residual_welch_t	residual_p	residual_fdr	retains_nominal_positive	retains_direction_only
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	IL7R													residual	univariate	hla_ii_apc	1.0	12.0	-0.0897258243180158	0.0142209762797554	6.0	6.0	0.0819758490107941	0.0148682890286375	0.0671075599821566	0.2724168691367977	0.5111598463657568	0.629734101221291	6.0	6.0	0.050657771616989	-0.050657771616989	0.101315543233978	0.4215262758322377	0.7909470036722892	0.4621350145823524	0.8482185393652998	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	IL7R													residual	univariate	lysosomal_apc	1.0	12.0	-0.6029295055896567	0.0365784943175021	6.0	6.0	0.0819758490107941	0.0148682890286375	0.0671075599821566	0.2724168691367977	0.5111598463657568	0.629734101221291	6.0	6.0	0.0369888582411498	-0.0369888582411498	0.0739777164822997	0.3070035029245554	0.576057803930863	0.588295760503244	0.8951379593508867	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	IL7R													residual	univariate	lipid_loader_repair	1.0	12.0	1.9076876376906111	0.1230890233067279	6.0	6.0	0.0819758490107941	0.0148682890286375	0.0671075599821566	0.2724168691367977	0.5111598463657568	0.629734101221291	6.0	6.0	0.0067742948509319	-0.0067742948509319	0.0135485897018639	0.0580143179138885	0.1088573917094172	0.9172654005711628	0.9818426649197408	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	IL7R													residual	univariate	c1q_phagocytic_myeloid	1.0	12.0	0.7458817433424141	0.0326142736424749	6.0	6.0	0.0819758490107941	0.0148682890286375	0.0671075599821566	0.2724168691367977	0.5111598463657568	0.629734101221291	6.0	6.0	0.0077660818152609	-0.0077660818152609	0.0155321636305218	0.0633286470875937	0.1188291371911704	0.9097556356574448	0.980112305469446	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	IL7R													residual	univariate	complement_effector	1.0	12.0	-0.2830703199643597	0.068636451488769	6.0	6.0	0.0819758490107941	0.0148682890286375	0.0671075599821566	0.2724168691367977	0.5111598463657568	0.629734101221291	6.0	6.0	0.0689561261812006	-0.0689561261812006	0.1379122523624013	0.608902464630842	1.1425375060607403	0.3011529125241348	0.7806927582572252	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	IL7R													residual	univariate	complement_phagocytosis	1.0	12.0	-2.918932971411493	0.231219472092606	6.0	6.0	0.0819758490107941	0.0148682890286375	0.0671075599821566	0.2724168691367977	0.5111598463657568	0.629734101221291	6.0	6.0	0.040537111135931	-0.040537111135931	0.0810742222718621	0.3798420387968025	0.7127311858838281	0.50631355782827	0.8661027635415575	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	IL7R													residual	univariate	mif_cd74_receptor_state	1.0	12.0	-0.0770683306469934	0.0116979453806686	6.0	6.0	0.0819758490107941	0.0148682890286375	0.0671075599821566	0.2724168691367977	0.5111598463657568	0.629734101221291	6.0	6.0	0.0504885025236278	-0.0504885025236279	0.1009770050472557	0.4194603852539161	0.7870705906073808	0.4642623928572851	0.849111088551647	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	IL7R													residual	univariate	mixscale_validated_ifng_readout	1.0	12.0	-0.5606099285269253	0.0991555065408843	6.0	6.0	0.0819758490107941	0.0148682890286375	0.0671075599821566	0.2724168691367977	0.5111598463657568	0.629734101221291	6.0	6.0	0.0713156071734124	-0.0713156071734124	0.1426312143468249	0.6447855398337516	1.2098680912259323	0.2713016819909232	0.7660611655865507	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	IL7R													residual	multivariable	core_inflammation_stress	3.0	12.0		0.6972559305958352	6.0	6.0	0.0819758490107941	0.0148682890286375	0.0671075599821566	0.2724168691367977	0.5111598463657568	0.629734101221291	6.0	6.0	-0.0221103938896756	0.0221103938896753	-0.0442207877793509	-0.3281174135430559	-0.6156757003633831	0.5603883612191982	0.8851461420988443	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	IL7R													residual	multivariable	core_lysosomal_lipid	2.0	12.0		0.1235455968431715	6.0	6.0	0.0819758490107941	0.0148682890286375	0.0671075599821566	0.2724168691367977	0.5111598463657568	0.629734101221291	6.0	6.0	0.0081371494492075	-0.0081371494492075	0.016274298898415	0.0697221305640459	0.1308257952612851	0.9007051301798168	0.9777650256104756	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	IL7R													residual	multivariable	core_all	5.0	12.0		0.7479263473290545	6.0	6.0	0.0819758490107941	0.0148682890286375	0.0671075599821566	0.2724168691367977	0.5111598463657568	0.629734101221291	6.0	6.0	-0.0155869014918312	0.0155869014918311	-0.0311738029836624	-0.2515784985733287	-0.472058970089308	0.6512903351185169	0.9170660974234464	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	SP140													residual	univariate	ifn_apc	1.0	12.0	0.0655370044951006	0.1730722453162091	6.0	6.0	-0.008932901421262	-0.0063950418360174	-0.0025378595852445	-0.0641357124862133	-0.120343505322897	0.907387553410284	6.0	6.0	-0.0107585803660345	0.0107585803660345	-0.0215171607320691	-0.6390612998164388	-1.1991271938025023	0.2735762346173024	0.7671440765591163	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	SP140													residual	univariate	inflammatory_nfkb	1.0	12.0	0.003919630483649	0.0001494494621228	6.0	6.0	-0.008932901421262	-0.0063950418360174	-0.0025378595852445	-0.0641357124862133	-0.120343505322897	0.907387553410284	6.0	6.0	-0.0016328904940675	0.0016328904940675	-0.0032657809881351	-0.0825768472447748	-0.1549462362032045	0.8809663180697137	0.9735229497555624	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	SP140													residual	univariate	hif_nampt_metabolic	1.0	12.0	0.0496625907042479	0.1377381476854765	6.0	6.0	-0.008932901421262	-0.0063950418360174	-0.0025378595852445	-0.0641357124862133	-0.120343505322897	0.907387553410284	6.0	6.0	-0.0111068065927456	0.0111068065927456	-0.0222136131854913	-0.6471163277336414	-1.2142415545455647	0.2563974611293956	0.7577417867178825	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	SP140													residual	univariate	hla_ii_apc	1.0	12.0	0.0264571620748946	0.0491013907256308	6.0	6.0	-0.008932901421262	-0.0063950418360174	-0.0025378595852445	-0.0641357124862133	-0.120343505322897	0.907387553410284	6.0	6.0	-0.0063123281900611	0.0063123281900611	-0.0126246563801222	-0.3332732999035182	-0.6253501455922862	0.5525564486539646	0.8822670356159595	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	SP140													residual	univariate	lysosomal_apc	1.0	12.0	0.0422748610732652	0.0071411788009118	6.0	6.0	-0.008932901421262	-0.0063950418360174	-0.0025378595852445	-0.0641357124862133	-0.120343505322897	0.907387553410284	6.0	6.0	-0.0015097829179898	0.0015097829179898	-0.0030195658359796	-0.0766067511416958	-0.1437440172785525	0.889301297806207	0.975413785494772	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	SP140													residual	univariate	lipid_loader_repair	1.0	12.0	-0.2684455675566343	0.0967899017862439	6.0	6.0	-0.008932901421262	-0.0063950418360174	-0.0025378595852445	-0.0641357124862133	-0.120343505322897	0.907387553410284	6.0	6.0	0.0024994198812392	-0.0024994198812392	0.0049988397624784	0.1332434979381875	0.2500165505577347	0.8096034404716231	0.9568714039010034	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	SP140													residual	univariate	c1q_phagocytic_myeloid	1.0	12.0	-0.1530743896816838	0.0545488511862604	6.0	6.0	-0.008932901421262	-0.0063950418360174	-0.0025378595852445	-0.0641357124862133	-0.120343505322897	0.907387553410284	6.0	6.0	0.0040233785321124	-0.0040233785321124	0.0080467570642248	0.2106126878274665	0.3951911990387999	0.7036759726824604	0.931179249115802	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	SP140													residual	univariate	complement_effector	1.0	12.0	-0.0265156619883636	0.0239157430293152	6.0	6.0	-0.008932901421262	-0.0063950418360174	-0.0025378595852445	-0.0641357124862133	-0.120343505322897	0.907387553410284	6.0	6.0	0.0020472661451592	-0.0020472661451592	0.0040945322903184	0.1048619160095199	0.1967616801664677	0.8492341774505504	0.9664379186984272	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	SP140													residual	univariate	complement_phagocytosis	1.0	12.0	0.4549052613601254	0.223013349118121	6.0	6.0	-0.008932901421262	-0.0063950418360174	-0.0025378595852445	-0.0641357124862133	-0.120343505322897	0.907387553410284	6.0	6.0	-0.0023572569692745	0.0023572569692745	-0.0047145139385491	-0.1355025505975411	-0.2542554107059566	0.8057067882881876	0.9564024276647854	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	SP140													residual	univariate	mif_cd74_receptor_state	1.0	12.0	0.019473041991537	0.0296577408043229	6.0	6.0	-0.008932901421262	-0.0063950418360174	-0.0025378595852445	-0.0641357124862133	-0.120343505322897	0.907387553410284	6.0	6.0	-0.0055478672008017	0.0055478672008017	-0.0110957344016035	-0.288594248501214	-0.5415148929409496	0.6051567810914498	0.9016342881073972	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	SP140													residual	univariate	mixscale_validated_ifng_readout	1.0	12.0	0.1219330050065154	0.1862732967167366	6.0	6.0	-0.008932901421262	-0.0063950418360174	-0.0025378595852445	-0.0641357124862133	-0.120343505322897	0.907387553410284	6.0	6.0	-0.0094821504806279	0.0094821504806279	-0.0189643009612559	-0.5593846350300781	-1.0496228262492575	0.3326244339642791	0.796865205719235	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	SP140													residual	multivariable	core_inflammation_stress	3.0	12.0		0.5318846774319421	6.0	6.0	-0.008932901421262	-0.0063950418360174	-0.0025378595852445	-0.0641357124862133	-0.120343505322897	0.907387553410284	6.0	6.0	-0.0063910037371615	0.0063910037371615	-0.012782007474323	-0.4914297432891917	-0.9221130573713616	0.3869331194312462	0.8196965639921001	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	SP140													residual	multivariable	core_lysosomal_lipid	2.0	12.0		0.1029991740883412	6.0	6.0	-0.008932901421262	-0.0063950418360174	-0.0025378595852445	-0.0641357124862133	-0.120343505322897	0.907387553410284	6.0	6.0	0.0032969702483671	-0.0032969702483671	0.0065939404967343	0.1767840227098932	0.3317154850749407	0.7501857552618043	0.9435004276913076	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	SP140													residual	multivariable	core_all	5.0	12.0		0.578340987077552	6.0	6.0	-0.008932901421262	-0.0063950418360174	-0.0025378595852445	-0.0641357124862133	-0.120343505322897	0.907387553410284	6.0	6.0	-0.0055073301071366	0.0055073301071367	-0.0110146602142733	-0.4429052596053212	-0.8310622802905583	0.4316723492669359	0.8364157604340424	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IFI30													residual	univariate	ifn_apc	1.0	12.0	1.2502042511717162	0.387867720082621	6.0	6.0	0.8349724862363018	0.0701134073330303	0.7648590789032715	1.4021029246437446	2.630889628167539	0.0364897593142796	6.0	6.0	0.0794322731288309	-0.0794322731288312	0.1588645462576621	0.2903582801253939	0.5448249013734571	0.6047647499474099	0.9015264227334322	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IFI30													residual	univariate	inflammatory_nfkb	1.0	12.0	0.344362201420705	0.1206188385918662	6.0	6.0	0.8349724862363018	0.0701134073330303	0.7648590789032715	1.4021029246437446	2.630889628167539	0.0364897593142796	6.0	6.0	0.2184298322394492	-0.2184298322394494	0.4368596644788987	0.7127998733425156	1.3374893959460556	0.2298427066010707	0.7420950813495426	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IFI30													residual	univariate	hif_nampt_metabolic	1.0	12.0	0.3711142481448915	0.0776334333436134	6.0	6.0	0.8349724862363018	0.0701134073330303	0.7648590789032715	1.4021029246437446	2.630889628167539	0.0364897593142796	6.0	6.0	0.2534420242796446	-0.2534420242796447	0.5068840485592894	0.8288463950101903	1.5552377401469488	0.1689896010977219	0.691469898931128	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IFI30													residual	univariate	hla_ii_apc	1.0	12.0	1.856075388728192	0.2966451491833233	6.0	6.0	0.8349724862363018	0.0701134073330303	0.7648590789032715	1.4021029246437446	2.630889628167539	0.0364897593142796	6.0	6.0	0.2475500842063901	-0.2475500842063902	0.4951001684127804	0.9565990892793084	1.7949514105313684	0.1083821561349978	0.6237539648045849	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IFI30													residual	univariate	lysosomal_apc	1.0	12.0	1.876795516322032	0.3074376716534366	6.0	6.0	0.8349724862363018	0.0701134073330303	0.7648590789032715	1.4021029246437446	2.630889628167539	0.0364897593142796	6.0	6.0	0.1497599134491139	-0.1497599134491139	0.2995198268982278	0.5318510050599415	0.9979590430554234	0.3528537939719944	0.8055124003364559	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IFI30													residual	univariate	lipid_loader_repair	1.0	12.0	1.6215120941306478	0.1183555212688605	6.0	6.0	0.8349724862363018	0.0701134073330303	0.7648590789032715	1.4021029246437446	2.630889628167539	0.0364897593142796	6.0	6.0	0.2849665172441589	-0.284966517244159	0.569933034488318	0.992745238564114	1.8627756248455591	0.1150864421029832	0.6325191809256978	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IFI30													residual	univariate	c1q_phagocytic_myeloid	1.0	12.0	-0.0042574768998379	1.207887517656957e-06	6.0	6.0	0.8349724862363018	0.0701134073330303	0.7648590789032715	1.4021029246437446	2.630889628167539	0.0364897593142796	6.0	6.0	0.3821284630193202	-0.3821284630193202	0.7642569260386405	1.400238011216912	2.6273903262932983	0.0366363836215966	0.5025517863552339	True	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IFI30													residual	univariate	complement_effector	1.0	12.0	0.9570542942216111	0.0564832670232974	6.0	6.0	0.8349724862363018	0.0701134073330303	0.7648590789032715	1.4021029246437446	2.630889628167539	0.0364897593142796	6.0	6.0	0.293925867537553	-0.2939258675375532	0.5878517350751062	0.9888033519015016	1.8553791145367928	0.1164226851979882	0.6342862439497745	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IFI30													residual	univariate	complement_phagocytosis	1.0	12.0	-0.4012732593611258	0.0198384897335107	6.0	6.0	0.8349724862363018	0.0701134073330303	0.7648590789032715	1.4021029246437446	2.630889628167539	0.0364897593142796	6.0	6.0	0.3337185555101923	-0.3337185555101924	0.6674371110203847	1.150209223575594	2.1582392157812187	0.0667577577817898	0.5624446622456449	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IFI30													residual	univariate	mif_cd74_receptor_state	1.0	12.0	1.4157134933797966	0.241824517694327	6.0	6.0	0.8349724862363018	0.0701134073330303	0.7648590789032715	1.4021029246437446	2.630889628167539	0.0364897593142796	6.0	6.0	0.1765728065482287	-0.1765728065482288	0.3531456130964575	0.6075443994276588	1.139989248301177	0.294632199425402	0.7772140207281846	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IFI30													residual	univariate	mixscale_validated_ifng_readout	1.0	12.0	1.455439344601548	0.368277793731901	6.0	6.0	0.8349724862363018	0.0701134073330303	0.7648590789032715	1.4021029246437446	2.630889628167539	0.0364897593142796	6.0	6.0	0.0598508884853737	-0.0598508884853737	0.1197017769707474	0.2139374817691248	0.4014298037397533	0.7025807298410031	0.930718654664656	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IFI30													residual	multivariable	core_inflammation_stress	3.0	12.0		0.4390741463866362	6.0	6.0	0.8349724862363018	0.0701134073330303	0.7648590789032715	1.4021029246437446	2.630889628167539	0.0364897593142796	6.0	6.0	0.1068106500481862	-0.1068106500481863	0.2136213000963726	0.413892091871252	0.7766223096363053	0.459611265892139	0.8475862189279293	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IFI30													residual	multivariable	core_lysosomal_lipid	2.0	12.0		0.3080940950129591	6.0	6.0	0.8349724862363018	0.0701134073330303	0.7648590789032715	1.4021029246437446	2.630889628167539	0.0364897593142796	6.0	6.0	0.1500411973200034	-0.1500411973200031	0.3000823946400065	0.5332277850436268	1.000542417011559	0.3515509773668384	0.8046938447781531	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IFI30													residual	multivariable	core_all	5.0	12.0		0.4630712864292023	6.0	6.0	0.8349724862363018	0.0701134073330303	0.7648590789032715	1.4021029246437446	2.630889628167539	0.0364897593142796	6.0	6.0	0.098645349405387	-0.0986453494053872	0.1972906988107743	0.3894230307108572	0.7307088477310483	0.4858764800865234	0.8580338420813793	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IL7R													residual	univariate	ifn_apc	1.0	12.0	5.278220810220289	0.562242591557743	6.0	6.0	3.840916782484477	-0.0079677930166141	3.848884575501091	3.8957797231054094	7.309995783474781	0.000723787727738	6.0	6.0	0.6452221322871451	-0.6452221322871451	1.2904442645742902	0.8854038132143294	1.6613614221776458	0.1332541219843211	0.6537528806334828	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	IL7R													residual	univariate	inflammatory_nfkb	1.0	12.0	2.5505743697073866	0.5381298854298927	6.0	6.0	3.840916782484477	-0.0079677930166141	3.848884575501091	3.8957797231054094	7.309995783474781	0.000723787727738	6.0	6.0	0.7097519177587125	-0.709751917758712	1.4195038355174243	0.9680117800975852	1.8163660509087265	0.1266886996017608	0.6457124897205961	False	True
