predictor	analysis	disease_name	compartment	role	n_case	rho	p
gene:RAB24	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	0.4285714285714286	0.3965014577259473
gene:RAB24	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	-0.2	0.7040000000000001
gene:RAB24	psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	3	1.0	0.0
gene:RAB24	psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	3	-0.5	0.6666666666666666
gene:RAB24	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	-1.0	0.0
gene:RAB24	sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	9	0.5254992153061281	0.14624025831231627
gene:RAB24	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	0.6727272727272727	0.02331303983318598
gene:RAB24	sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	10	-0.35757575757575755	0.3103760917056803
gene:RAB24	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	0.19999999999999998	0.7470600781046621
gene:RAB24	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	0.5	0.6666666666666666
gene:RAB24	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	0.09999999999999999	0.8728885715695384
gene:RAB24	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	0.9999999999999999	1.4042654220543602e-24
gene:RAB24	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	0.7999999999999999	0.2000000000000001
gene:RAB3D	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	0.942857142857143	0.004804664723032055
gene:RAB3D	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	0.3142857142857143	0.5440932944606415
gene:RAB3D	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	-0.08571428571428573	0.8717434402332361
gene:RAB3D	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	0.48571428571428577	0.3287230320699708
gene:RAB3D	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	-0.48571428571428577	0.3287230320699708
gene:RAB3D	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	0.8857142857142858	0.01884548104956266
gene:RAB3D	psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	3	1.0	0.0
gene:RAB3D	psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	3	1.0	0.0
gene:RAB3D	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	-0.5	0.6666666666666666
gene:RAB3D	sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	9	0.3742669603047504	0.3210350844949298
gene:RAB3D	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	0.41818181818181827	0.20057021703405048
gene:RAB3D	sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	10	0.41818181818181815	0.22911284098281895
gene:RAB3D	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	-0.3	0.623837664781073
gene:RAB3D	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	-0.5	0.6666666666666666
gene:RAB3D	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	0.39999999999999997	0.5046315754686912
gene:RAB3D	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	0.3	0.623837664781073
gene:RAB3D	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	0.0	1.0
gene:RABGGTB	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	-0.2571428571428572	0.6227871720116619
gene:RABGGTB	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	0.3714285714285715	0.4684781341107872
gene:RABGGTB	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	-0.48571428571428577	0.3287230320699708
gene:RABGGTB	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	0.7142857142857143	0.11078717201166179
gene:RABGGTB	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	-0.4285714285714286	0.3965014577259473
gene:RABGGTB	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	0.8285714285714287	0.04156268221574335
gene:RABGGTB	psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	3	-0.5	0.6666666666666666
gene:RABGGTB	psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	3	-1.0	0.0
gene:RABGGTB	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	1.0	0.0
gene:RABGGTB	sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	9	0.11666666666666665	0.765007942926146
gene:RABGGTB	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	0.7272727272727273	0.011204967253592069
gene:RABGGTB	sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	10	0.309090909090909	0.3848412302612833
gene:RABGGTB	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	-0.3	0.623837664781073
gene:RABGGTB	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	1.0	0.0
gene:RABGGTB	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	0.49999999999999994	0.3910022189557703
gene:RABGGTB	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	-0.09999999999999999	0.8728885715695384
gene:RABGGTB	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	0.7999999999999999	0.2000000000000001
gene:REG1A	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	-0.2	0.7040000000000001
gene:REG1A	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	-0.6	0.208
gene:REG1A	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	-0.5217939320872036	0.2883432338003935
gene:REG1A	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	0.2	0.7040000000000001
gene:REG1A	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	0.23190841426097936	0.6583735712609272
gene:REG1A	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	-0.5408987230262506	0.26777767151474974
gene:REG1A	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	0.0	1.0
gene:REG1A	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	-0.3	0.623837664781073
gene:REG1A	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	-0.5	0.6666666666666666
gene:REG1A	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	-0.39999999999999997	0.5046315754686912
gene:REG1A	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	-0.8999999999999998	0.03738607346849874
gene:REG1A	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	-0.7999999999999999	0.2000000000000001
gene:REG3A	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	0.08571428571428573	0.8717434402332361
gene:REG3A	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	-0.030358837035945815	0.9544757346935634
gene:REG3A	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	-0.3718678720805473	0.4679101990344625
gene:REG3A	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	0.2	0.7040000000000001
gene:REG3A	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	0.39279220242478635	0.4411128091213039
gene:REG3A	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	-0.39279220242478635	0.4411128091213039
gene:REG3A	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	0.6	0.28475697986529386
gene:REG3A	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	-0.5	0.6666666666666666
gene:REG3A	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	-0.39999999999999997	0.5046315754686912
gene:REG3A	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	-0.49999999999999994	0.3910022189557703
gene:REG3A	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	-0.7999999999999999	0.2000000000000001
gene:ROMO1	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	0.2571428571428572	0.6227871720116619
gene:ROMO1	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	0.6	0.208
gene:ROMO1	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	0.3714285714285715	0.4684781341107872
gene:ROMO1	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	0.028571428571428574	0.9571545189504373
gene:ROMO1	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	-0.14285714285714288	0.7871720116618076
gene:ROMO1	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	-0.6	0.208
gene:ROMO1	psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	3	0.5	0.6666666666666666
gene:ROMO1	psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	3	0.5	0.6666666666666666
gene:ROMO1	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	-0.5	0.6666666666666666
gene:ROMO1	sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	9	-0.2833333333333333	0.46003032896572005
gene:ROMO1	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	0.7363636363636363	0.009759535959916903
gene:ROMO1	sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	10	-0.09090909090909088	0.8027717312071619
gene:ROMO1	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	0.6	0.28475697986529386
gene:ROMO1	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	1.0	0.0
gene:ROMO1	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	0.49999999999999994	0.3910022189557703
gene:ROMO1	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	0.49999999999999994	0.3910022189557703
gene:ROMO1	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	0.6000000000000001	0.4
gene:RPL17	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	-0.7142857142857143	0.11078717201166179
gene:RPL17	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	0.4285714285714286	0.3965014577259473
gene:RPL17	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	-0.14285714285714288	0.7871720116618076
gene:RPL17	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	0.08571428571428573	0.8717434402332361
gene:RPL17	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	-0.6571428571428573	0.1561749271137024
gene:RPL17	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	0.4285714285714286	0.3965014577259473
gene:RPL17	psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	3	0.5	0.6666666666666666
gene:RPL17	psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	3	0.5	0.6666666666666666
gene:RPL17	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	-1.0	0.0
gene:RPL17	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	0.09999999999999999	0.8728885715695384
gene:RPL17	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	1.0	0.0
gene:RPL17	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	-0.49999999999999994	0.3910022189557703
gene:RPL17	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	0.49999999999999994	0.3910022189557703
gene:RPL17	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	-0.39999999999999997	0.6
gene:RPP40	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	-0.3714285714285715	0.4684781341107872
gene:RPP40	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	-0.3142857142857143	0.5440932944606415
gene:RPP40	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	0.2571428571428572	0.6227871720116619
gene:RPP40	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	0.028571428571428574	0.9571545189504373
gene:RPP40	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	0.4285714285714286	0.3965014577259473
gene:RPP40	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	0.7714285714285715	0.07239650145772594
gene:RPP40	psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	3	1.0	0.0
gene:RPP40	psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	3	-1.0	0.0
gene:RPP40	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	1.0	0.0
gene:RPP40	sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	9	0.2845213189769458	0.4580688437057312
gene:RPP40	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	0.5636363636363637	0.07095173447637548
gene:RPP40	sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	10	0.5515151515151515	0.098401176669635
gene:RPP40	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	-0.3	0.623837664781073
gene:RPP40	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	0.5	0.6666666666666666
gene:RPP40	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	0.7	0.1881204043741873
gene:RPP40	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	0.8999999999999998	0.03738607346849874
gene:RPP40	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	0.7999999999999999	0.2000000000000001
gene:RREB1	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	-0.2	0.7040000000000001
gene:RREB1	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	0.028571428571428574	0.9571545189504373
gene:RREB1	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	0.942857142857143	0.004804664723032055
gene:RREB1	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	-0.8285714285714287	0.04156268221574335
gene:RREB1	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	0.6571428571428573	0.1561749271137024
gene:RREB1	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	-0.028571428571428574	0.9571545189504373
gene:RREB1	psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	3	0.5	0.6666666666666666
gene:RREB1	psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	3	-1.0	0.0
gene:RREB1	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	-1.0	0.0
gene:RREB1	sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	9	0.5666666666666667	0.1116329876114912
gene:RREB1	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	0.790909090909091	0.0037460829533974057
gene:RREB1	sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	10	0.23636363636363633	0.5108853175152
gene:RREB1	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	-0.49999999999999994	0.3910022189557703
gene:RREB1	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	1.0	0.0
gene:RREB1	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	-0.3	0.623837664781073
gene:RREB1	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	-0.19999999999999998	0.7470600781046621
gene:RREB1	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	-0.7999999999999999	0.2000000000000001
gene:S100A11	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	0.48571428571428577	0.3287230320699708
gene:S100A11	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	0.5428571428571429	0.26570262390670546
gene:S100A11	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	-0.3714285714285715	0.4684781341107872
gene:S100A11	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	0.3714285714285715	0.4684781341107872
gene:S100A11	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	-0.14285714285714288	0.7871720116618076
gene:S100A11	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	0.4285714285714286	0.3965014577259473
gene:S100A11	psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	3	0.5	0.6666666666666666
gene:S100A11	psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	3	0.5	0.6666666666666666
gene:S100A11	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	0.5	0.6666666666666666
gene:S100A11	sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	9	-0.4666666666666666	0.2053863511058121
gene:S100A11	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	0.6090909090909091	0.0466957093540989
gene:S100A11	sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	10	-0.24848484848484845	0.4887763045192432
gene:S100A11	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	0.49999999999999994	0.3910022189557703
gene:S100A11	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	1.0	0.0
gene:S100A11	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	0.09999999999999999	0.8728885715695384
gene:S100A11	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	0.7999999999999999	0.10408803866182788
gene:S100A11	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	0.7999999999999999	0.2000000000000001
gene:S100A8	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	-0.14285714285714288	0.7871720116618076
gene:S100A8	ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	6	-0.4285714285714286	0.3965014577259473
gene:S100A8	ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	6	-0.13522468075656266	0.7983993188035018
gene:S100A8	ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	6	-0.6375355777548621	0.1732603152985336
gene:S100A8	ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	6	0.3142857142857143	0.5440932944606415
gene:S100A8	ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	6	0.34786262139146906	0.4992532181146331
gene:S100A8	psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	3	1.0	0.0
gene:S100A8	psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	3	0.5	0.6666666666666666
gene:S100A8	psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	3	0.5	0.6666666666666666
gene:S100A8	sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	9	-0.15899720766358738	0.6828398157150526
gene:S100A8	sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	11	-0.009534625892455923	0.977803748101271
gene:S100A8	sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	10	-0.12972986097979458	0.7209439339888961
gene:S100A8	t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	5	-0.7	0.1881204043741873
gene:S100A8	t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	3	0.0	1.0
gene:S100A8	t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	5	0.15389675281277312	0.8048288166080632
gene:S100A8	t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	5	-0.4472135954999579	0.4501848557521007
gene:S100A8	t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	4	-0.39999999999999997	0.6
gene:S100A9	ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	6	0.2	0.7040000000000001
