analysis	disease_name	compartment	gene	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	TNF	mean_z_vs_controls	11	14	0.046465602802202174	0.011141879493740623	0.03532372330846155	0.5146706457042984	1.1914640561238385	0.25730694442653185	0.5902381520895355
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	TNF	detection_fraction	11	14	0.005428148170089793	0.002836295410619226	0.0025918527594705667	0.3795896032047773	0.8854527128148102	0.39306778457174685	0.6808210612338781
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	TREM1	mean_z_vs_controls	11	14	-0.00557512001097777	-0.004828455053341262	-0.0007466649576365085	-0.3437712108505543	-1.0000000000000004	0.3355612778654222	0.6538120058436172
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	TREM1	detection_fraction	11	14	0.0	4.1627467468134175e-06	-4.1627467468134175e-06	-0.3437712108505542	-1.0000000000000002	0.3355612778654223	0.6538120058436172
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	TREM2	mean_z_vs_controls	11	14	0.008653343358867973	0.012568185826428657	-0.003914842467560685	-0.11188871987278998	-0.2902987871904221	0.7742598130958334	0.8920365083372338
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	TREM2	detection_fraction	11	14	0.0006629816867259303	0.0008170800251073027	-0.00015409833838137238	-0.09943988202796031	-0.2714453514110229	0.7886431271032214	0.8986982737495077
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	ACSL1	mean_z_vs_controls	5	18	-0.014111546313224105	0.018975251871236647	-0.03308679818446075	-0.23191929027757288	-0.43625694596032855	0.6785024685717194	0.8374958146304733
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	ACSL1	detection_fraction	5	18	0.11371250669039176	0.13238053689798668	-0.018668030207594916	-0.2548157687589482	-0.5267543768667817	0.6159107083724145	0.8085802120171185
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	APOE	mean_z_vs_controls	5	18	0.1649428302723862	-0.015775575458124767	0.18071840573051098	1.2447512314252887	1.3547204251030696	0.24553573372396953	0.5798629873924004
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	APOE	detection_fraction	5	18	0.032235696291540994	0.01053766298304275	0.021698033308498246	1.3451130661829769	1.4583813331704736	0.21708467043791704	0.560181718962771
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	B2M	mean_z_vs_controls	5	18	0.840920765745983	0.07741437716741324	0.7635063885785697	1.3940559512755561	3.2042050010652017	0.013311366663194005	0.21154644539841638
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	B2M	detection_fraction	5	18	0.987088596791921	0.9426161204097776	0.044472476382143356	0.9148682325412905	3.1340758617527364	0.005183665219592444	0.21154644539841638
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	C1QA	mean_z_vs_controls	5	18	-0.010209826123721072	-0.0016424928805585134	-0.008567333243162558	-0.1423338229768788	-0.4204900982162382	0.6806089459805258	0.8384787784938142
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	C1QA	detection_fraction	5	18	0.002516347673089192	0.002362111946710109	0.00015423572637908315	0.044929523149327535	0.12507950159416156	0.9025876593886596	0.9571718322897919
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	C1QB	mean_z_vs_controls	5	18	-0.0005179727510452828	-0.0010529647587127087	0.0005349920076674259	0.010427832737504078	0.023884849690851993	0.9815598466082901	1.0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	C1QB	detection_fraction	5	18	0.0026977461435596073	0.001444858945086544	0.0012528871984730633	0.6075111347982569	0.8385377396640805	0.4437706942973731	0.7032857374264625
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	C1QC	mean_z_vs_controls	5	18	-0.02003571009930833	-0.009552962173384593	-0.010482747925923738	-0.2183211777202083	-0.6829257272974361	0.5042680457201465	0.7393620830719215
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	C1QC	detection_fraction	5	18	0.0012073902625360793	0.0014180198247517243	-0.00021062956221564507	-0.08795494736630416	-0.25860032332309957	0.7998173653129315	0.9051867618042019
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CCL2	mean_z_vs_controls	5	18	2.0427766165848937	0.020411742544750144	2.0223648740401434	2.44099535006968	2.6355724403522522	0.05672067486025871	0.3345735659959961
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CCL2	detection_fraction	5	18	0.41547936732583535	0.0437629954033659	0.3717163719224694	2.4154658491092422	2.613123805269156	0.05805200689837971	0.335704974199654
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CCL3	mean_z_vs_controls	5	18	0.15905581174269295	-0.025601409319749757	0.1846572210624427	1.8172754953871475	2.102682108547395	0.10041260258293071	0.427003758492197
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CCL3	detection_fraction	5	18	0.018296889067311965	0.002009906312295383	0.016286982755016582	1.9172238264484462	2.0925075888064644	0.1029716716202137	0.43011709234918943
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CCL4	mean_z_vs_controls	5	18	0.10543512101794934	-0.01634302791462104	0.12177814893257038	1.4860755841043762	1.6032631306719296	0.18280488596399685	0.5317960318952636
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CCL4	detection_fraction	5	18	0.0041744206076552775	0.0002811740834713952	0.0038932465241838824	1.4049897810016825	1.4799337505647594	0.21219783188355534	0.555446267507057
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CD36	mean_z_vs_controls	5	18	0.020865940231022253	0.08919861470353568	-0.06833267447251343	-0.2063691841308192	-0.7878483816889943	0.44033144484802655	0.7032857374264625
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CD36	detection_fraction	5	18	0.0031054852931749555	0.005221468065792657	-0.0021159827726177013	-0.15451938957871122	-0.576190575584506	0.5707985921951965	0.789861835686326
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CD44	mean_z_vs_controls	5	18	0.051454668519797256	0.07645942081714681	-0.025004752297349553	-0.05761923471059782	-0.10526008225737926	0.9198424808420556	0.9628614744881466
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CD44	detection_fraction	5	18	0.8834077912057763	0.9006014130815306	-0.01719362187575435	-0.16413518289685572	-0.2702478660066563	0.7975919469709251	0.905068875995376
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CD68	mean_z_vs_controls	5	18	0.33575981008134353	-0.009748839897100967	0.3455086499784445	1.0068189595683745	1.461695674816277	0.20783675339129734	0.5548997911703838
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CD68	detection_fraction	5	18	0.3769509156762913	0.2699710991278117	0.1069798165484796	0.6784558987840865	1.1189756301552656	0.31312288614785116	0.6423033562007203
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CD74	mean_z_vs_controls	5	18	0.2604870913398539	-0.07498066579171767	0.3354677571315716	1.223498988567667	2.2235501464000564	0.07136219326569809	0.356338991302587
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CD74	detection_fraction	5	18	0.18149443864213582	0.07746995259928492	0.1040244860428509	1.3743151182266804	3.0879473254284773	0.016573088919562665	0.21154644539841638
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CIITA	mean_z_vs_controls	5	18	0.10638953249140737	-0.006777174210735785	0.11316670670214315	1.5383803388458421	1.8110055330803547	0.1408974832291457	0.4774832611111266
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CIITA	detection_fraction	5	18	0.008643222790584337	0.002281640040900486	0.006361582749683851	1.4272202496911164	1.8070718333514744	0.1395054642705018	0.47617865137664617
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CTSB	mean_z_vs_controls	5	18	0.15892929195331337	0.01550968954833539	0.14341960240497797	0.5587021677599482	0.7276569298216552	0.5037407306520428	0.7393620830719215
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CTSB	detection_fraction	5	18	0.36223475711858466	0.3344678053932293	0.02776695172535537	0.21480446926103242	0.31987840794356537	0.7627006227226238	0.8896909771355345
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CTSD	mean_z_vs_controls	5	18	0.1889418790379996	-0.02781617446237146	0.21675805350037108	0.7058941432447511	1.3808653138803972	0.21628671955607903	0.560181718962771
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CTSD	detection_fraction	5	18	0.6957364366356715	0.6491360616016937	0.04660037503397785	0.2885353175913357	0.6504609221623097	0.5350823350844827	0.7593186129801971
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CTSS	mean_z_vs_controls	5	18	0.3558160998014364	-0.041568923953208964	0.39738502375464535	1.5228123819484003	2.2476506305487804	0.07785127762550481	0.3611851485441884
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CTSS	detection_fraction	5	18	0.15301523978680992	0.06544445037549235	0.08757078941131757	1.241291396983842	1.8240419558494472	0.13157769010038897	0.46629408263831557
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CXCL10	mean_z_vs_controls	5	18	0.06352372500681894	-0.013217658359509459	0.0767413833663284	1.0776236159044272	1.2549171952800087	0.27499944897472756	0.6074374956708933
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CXCL10	detection_fraction	5	18	0.005036380413400932	0.0014469860716935191	0.0035893943417074133	1.0028135390560096	1.2216161528914513	0.2850922935927239	0.6154663611585752
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CXCL8	mean_z_vs_controls	5	18	1.0949225243669884	-0.12034117121771414	1.2152636955847025	3.143971070946456	3.7000129140850304	0.019085785517675913	0.21737800233543605
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CXCL8	detection_fraction	5	18	0.5736614104232851	0.15849346651787494	0.4151679439054102	2.9629352375573648	3.8632997535650584	0.015161233599052071	0.21154644539841638
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CXCR4	mean_z_vs_controls	5	18	0.15491766980455574	0.013108620534170725	0.141809049270385	1.2493517809689147	2.2461059327113415	0.06977849633902429	0.3530467002107725
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	CXCR4	detection_fraction	5	18	0.017360478758662277	0.006150874551369867	0.01120960420729241	0.9509640632180322	2.064063682602294	0.07816272355214077	0.3611851485441884
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	FABP5	mean_z_vs_controls	5	18	0.04636959454916475	0.04384720808515671	0.002522386464008042	0.010651135674583683	0.014725865918608938	0.9888774857044795	1.0
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	FABP5	detection_fraction	5	18	0.2752628364963775	0.2887542047443204	-0.013491368247942892	-0.13527020414252913	-0.1924998835214301	0.855554790427493	0.9343943103644975
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	GBP1	mean_z_vs_controls	5	18	0.0819356212120888	0.006242302281050622	0.07569331893103819	0.4098229404583923	0.6827152353266203	0.5243611312141243	0.7558358648131522
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	GBP1	detection_fraction	5	18	0.03415733896825681	0.020222043564975915	0.013935295403280895	0.5244049269451302	0.767329884436075	0.4797913804003894	0.7256708609965344
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	GPNMB	mean_z_vs_controls	5	18	0.174399990932931	0.07339441431283338	0.10100557662009761	0.26700051670123404	0.8588029283849612	0.40201901396017004	0.6848058288937101
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	GPNMB	detection_fraction	5	18	0.015994645545357476	0.01045673205619861	0.005537913489158866	0.20457548459103567	0.726299115103637	0.4756934212927818	0.7234039934003591
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HIF1A	mean_z_vs_controls	5	18	0.22074443338486419	-0.02090514476331169	0.24164957814817586	0.7204642135159085	1.3427566237344448	0.2302555807369799	0.5709747281018511
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HIF1A	detection_fraction	5	18	0.4384471867190808	0.3661597925395643	0.07228739417951646	0.4199800704657404	0.7863431207011161	0.46288710681603823	0.7154014300594891
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HK2	mean_z_vs_controls	5	18	0.09227536763654552	-0.019123207440720505	0.11139857507726603	0.8046041912410875	0.9339947339237228	0.4010371621827842	0.6848058288937101
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HK2	detection_fraction	5	18	0.06408242159717606	0.03593048603795438	0.02815193555922168	0.789540979762301	0.885361865369369	0.424507825734159	0.7004686662140702
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-DPA1	mean_z_vs_controls	5	18	-0.013932190945391543	-0.05283421145588603	0.03890202051049449	0.3332212287342889	0.6135322762461728	0.5634394221772906	0.7822152498773666
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-DPA1	detection_fraction	5	18	0.016290169643906383	0.009748136822103376	0.006542032821803007	0.4008543203448503	0.6738128275669688	0.5293534209727672	0.7559173349292888
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-DPB1	mean_z_vs_controls	5	18	-0.06437541152462015	-0.03723462505744436	-0.027140786467175784	-0.24940804812521714	-0.6948194454042387	0.5007323841662382	0.737557481855909
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-DPB1	detection_fraction	5	18	0.019250698725720237	0.025473954074916746	-0.006223255349196509	-0.2962928394598142	-0.8083853481993988	0.4358875045494637	0.7026901836565661
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-DRA	mean_z_vs_controls	5	18	-0.06154145386640775	-0.07932087874865808	0.01777942488225033	0.08419945770880287	0.29896995501759727	0.7679087055997056	0.8909259431450516
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-DRA	detection_fraction	5	18	0.035051447473193185	0.029610196366713484	0.005441251106479701	0.11433914471948611	0.4019555543728903	0.6918130914778026	0.8485557712235132
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-DRB1	mean_z_vs_controls	5	18	0.01321954937519904	-0.07376556916174598	0.08698511853694502	0.43818714379852686	0.749055002041642	0.4860111755603449	0.7284476636033272
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	HLA-DRB1	detection_fraction	5	18	0.038587858839105205	0.025773963428588946	0.012813895410516259	0.3383002899948732	0.7242623740816696	0.4930272994908417	0.7349499982240089
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IFI30	mean_z_vs_controls	5	18	0.19497198421588227	0.0072387352475803335	0.18773324896830193	0.7702312000886463	0.9713376669183101	0.3825081452601188	0.6755387876465898
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IFI30	detection_fraction	5	18	0.04742409745086369	0.029616673737587036	0.017807423713276656	0.5349399343884269	0.8707655295382812	0.42340451426616094	0.7004686662140702
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IL1B	mean_z_vs_controls	5	18	0.1587989345957904	-0.011078455614133037	0.16987739020992343	1.415698067363911	1.4655409261857153	0.2162096649748703	0.560181718962771
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IL1B	detection_fraction	5	18	0.008770412226759852	0.000578558029850062	0.00819185419690979	1.4119634692080285	1.4464864623621005	0.22135414516221943	0.5637007162400269
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IRF1	mean_z_vs_controls	5	18	0.18610380266760723	-0.04332129200140305	0.2294250946690103	0.6604388730574999	1.1622457788489802	0.29399420261012826	0.6282346900516931
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	IRF1	detection_fraction	5	18	0.20654886385055268	0.13694032318812827	0.06960854066242442	0.531779601666759	0.9344233419477097	0.3900789825147063	0.6802467270011227
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LAMP1	mean_z_vs_controls	5	18	-0.10302068615872242	-0.05392162501939627	-0.049099061139326154	-0.2183241706007485	-0.4826421932100678	0.6437616958949375	0.823270243272619
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LAMP1	detection_fraction	5	18	0.44721412792504084	0.4936577484560516	-0.046443620531010754	-0.32059480222962516	-0.6607021457160855	0.5316787187342406	0.7570064070965827
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LAMP2	mean_z_vs_controls	5	18	0.15733881195942975	-0.008202152154919621	0.16554096411434938	0.8181722978043251	1.3436090458449965	0.2360080049360407	0.5741159163065723
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LAMP2	detection_fraction	5	18	0.4597311633690769	0.43073312730919283	0.028998036059884047	0.20820847213100546	0.4126438091476149	0.6939100065274766	0.8491441762477725
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LAMP3	mean_z_vs_controls	5	18	-0.05813040148242097	-0.0022416396682559273	-0.05588876181416504	-0.4522864406534071	-1.1088920914067564	0.29736867350797624	0.6307913680077337
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LAMP3	detection_fraction	5	18	0.031181350330179925	0.04286842126089975	-0.011687070930719825	-0.3842942175319647	-0.9102056152987599	0.3890738874646404	0.6802467270011227
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LDHA	mean_z_vs_controls	5	18	0.5851413837591839	0.07337883873858482	0.511762545020599	1.4762178506425778	3.0079599528570045	0.022159182178994867	0.22786303816398215
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LDHA	detection_fraction	5	18	0.8547273594983545	0.761415790380921	0.09331156911743355	0.6712470313556745	1.7891755280344088	0.10258751562692527	0.43011709234918943
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LIPA	mean_z_vs_controls	5	18	0.21620595385974856	0.012947291657887843	0.2032586622018607	1.5590690638269433	2.3170757036999765	0.07133709484063011	0.356338991302587
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LIPA	detection_fraction	5	18	0.151389287590989	0.09985496327834215	0.051534324312646845	0.9831258502546957	1.3652768092698364	0.23594211217060412	0.5741159163065723
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LPL	mean_z_vs_controls	5	18	0.0031411582331040437	0.017159320781404686	-0.014018162548300642	-0.14179916075106938	-0.5103439177816932	0.6151337987725272	0.808389386477243
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	LPL	detection_fraction	5	18	0.00040246342084535974	0.0009690511625263721	-0.0005665877416810123	-0.20622135424617377	-0.790014455976493	0.4391875772814075	0.7032857374264625
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MERTK	mean_z_vs_controls	5	18	-0.05387650147479456	-0.016861679468870523	-0.037014822005924035	-0.4530541796674223	-1.2419015111151792	0.23962334174676184	0.5754556799922236
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MERTK	detection_fraction	5	18	0.01920807332125322	0.025077491284822017	-0.005869417963568796	-0.3764144079773886	-1.0264295828710892	0.32661288372388836	0.6538120058436172
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MSR1	mean_z_vs_controls	5	18	-0.016179018986260854	0.0017526011154711644	-0.017931620101732017	-0.44550096955339646	-1.4741274171810235	0.1569516155972754	0.49629065405754313
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	MSR1	detection_fraction	5	18	0.00020817069997397866	0.0006083398312243613	-0.00040016913125038266	-0.3833047172282552	-1.2065970410110762	0.24454836760004667	0.5785987255601843
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	NAMPT	mean_z_vs_controls	5	18	0.5524247249191476	0.04256903589174061	0.509855689027407	1.4032373401374714	1.771825110933885	0.14566208462943522	0.48205516208725946
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	NAMPT	detection_fraction	5	18	0.45767316639135586	0.31267319652093595	0.1449999698704199	0.9311388009971472	1.2860214127512934	0.2603097812572535	0.5960581753296682
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	NFKBIA	mean_z_vs_controls	5	18	0.2635293648738689	-0.10879673309876971	0.3723260979726386	1.0559936593288242	1.5293059869780639	0.19105868428774703	0.5469770882418074
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	NFKBIA	detection_fraction	5	18	0.6055669845656697	0.483168831834282	0.12239815273138771	0.75704853662734	1.2174158878233459	0.2778304800191672	0.609649504135893
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	NLRC5	mean_z_vs_controls	5	18	0.11005351458360443	-0.007924094435760247	0.11797760901936469	0.7096543184644448	0.8298908067899283	0.45124124500148394	0.7060987696844737
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	NLRC5	detection_fraction	5	18	0.04044846978863105	0.018505054559170384	0.021943415229460667	0.7876157948860163	0.8846494306888621	0.42482490360618935	0.7004686662140702
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	OSM	mean_z_vs_controls	5	18	0.13082794079837912	-0.010234322148684296	0.14106226294706342	1.3761994537000914	1.4222038851766825	0.22763869065938408	0.5702104188728212
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	OSM	detection_fraction	5	18	0.0033733733670369232	0.00020191196019003286	0.0031714614068468904	1.507754345077107	1.56290088497517	0.19263954882923184	0.549172878622309
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PFKFB3	mean_z_vs_controls	5	18	0.34446548396440746	0.003370591039720754	0.3410948929246867	1.7006640401089308	1.8239464381454793	0.14100677554687957	0.4774832611111266
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PFKFB3	detection_fraction	5	18	0.10145212929539822	0.042754927488790284	0.05869720180660794	1.393352860910478	1.5344086005845907	0.1979359924596318	0.5506749491637378
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PLIN2	mean_z_vs_controls	5	18	-0.01708539308333077	-0.030008129300585065	0.012922736217254295	0.06704114042474342	0.1268585676442766	0.9033309167234911	0.9571718322897919
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	PLIN2	detection_fraction	5	18	0.2333853385625681	0.2566705211562605	-0.02328518259369239	-0.223557693083421	-0.4571677159562132	0.662698344427251	0.8299940125899034
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	RFX5	mean_z_vs_controls	5	18	0.0835640562102905	0.004966129917512354	0.07859792629277815	1.0511822210930952	1.479997220722351	0.2042337723659805	0.5548997911703838
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	RFX5	detection_fraction	5	18	0.0371383356226619	0.024454106241777292	0.01268422938088461	0.8377032411642009	1.108452990806458	0.3242502377377813	0.6529373665426735
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SLC2A1	mean_z_vs_controls	5	18	0.0066925885514296495	-0.03249006367097124	0.039182652222400895	0.37535552825157814	0.7285417717716346	0.49382114791077586	0.7349499982240089
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SLC2A1	detection_fraction	5	18	0.046982617823985794	0.03883253305418599	0.008150084769799802	0.3443530225272795	0.5062047139350334	0.635586487625139	0.8180336240334876
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SPP1	mean_z_vs_controls	5	18	2.1102251824455	-0.01681487219799275	2.1270400546434924	2.51404962509523	2.5833655885388724	0.06085724710063938	0.335704974199654
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	SPP1	detection_fraction	5	18	0.4672376149094772	0.05465450149839152	0.41258311341108567	2.5220147175321506	2.6186772557872695	0.058451810181925905	0.335704974199654
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	STAT1	mean_z_vs_controls	5	18	0.22581840589811364	0.01367882436165572	0.21213958153645793	1.0430661367452863	1.245711423539711	0.27745103900278073	0.609649504135893
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	STAT1	detection_fraction	5	18	0.16943536447233395	0.10218431948271706	0.0672510449896169	0.9127343147139545	1.1025839385623155	0.3287325550302324	0.6538120058436172
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TAP1	mean_z_vs_controls	5	18	0.24873586564589828	-0.01930777281745218	0.26804363846335044	0.8226642204039183	1.0618663610389216	0.34339636150801833	0.6538120058436172
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TAP1	detection_fraction	5	18	0.1627638563290003	0.09155291115653447	0.07121094517246584	0.6801364813484572	0.9068384030861621	0.41099009175040707	0.6903770570085578
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TAP2	mean_z_vs_controls	5	18	0.19667943818208353	-0.0038602370823636978	0.20053967526444721	1.100870967279907	1.339039461591122	0.24756296713793402	0.581432289791845
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TAP2	detection_fraction	5	18	0.09658267313760024	0.05500688306639964	0.0415757900712006	0.826711521923273	1.0115114282953823	0.36561531292074484	0.670313288042154
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TNF	mean_z_vs_controls	5	18	0.117485731625905	-0.03092879192278157	0.14841452354868656	1.1558648254266044	1.347450132480058	0.2461214240666464	0.5801757326064593
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TNF	detection_fraction	5	18	0.016411641153980215	0.003391625220078175	0.01302001593390204	1.2434919323729794	1.4718030118098069	0.21155554538370883	0.5548997911703838
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TREM1	mean_z_vs_controls	5	18	0.06111756389029194	0.0161612785771557	0.04495628531313624	0.41731367872891734	0.5418520920186296	0.6142951773888474	0.808389386477243
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TREM1	detection_fraction	5	18	0.0016172506738544475	0.0011226876281674259	0.0004945630456870216	0.15400023827127785	0.28079820039382847	0.7889810457332064	0.8986982737495077
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TREM2	mean_z_vs_controls	5	18	0.0034047567259631204	-0.00302402707578954	0.00642878380175266	0.17104999740858928	0.4265898532765364	0.6797439035695658	0.8382198425520658
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	TREM2	detection_fraction	5	18	0.00028202129304748756	0.0001555801702926429	0.00012644112275484465	0.2579025748888847	0.5870703033383091	0.5743633010613366	0.7933577652219486
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	ACSL1	mean_z_vs_controls	3	19	-0.19932914790640485	-0.010074812390769173	-0.18925433551563567	-0.9804184287884423	-1.8340025182134174	0.16642405097275537	0.5114976226116151
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	ACSL1	detection_fraction	3	19	0.15549708674181906	0.2805097524171144	-0.12501266567529534	-1.013009309640666	-2.0168551549582143	0.13390960528429918	0.4670416751060026
