cell_state	gene	n_patient_units	n_remission	n_non_remission	mean_delta_remission	mean_delta_non_remission	raw_delta_remission_minus_non	raw_t	raw_p	raw_fdr	mean_delta	paired_p	paired_fdr	n	remission_adjusted_delta	remission_adjusted_p	formula	remission_adjusted_fdr	approved_name	wave62_score	wave62_call	manual_blocker	prior_context_blocker	max_l2g_score	best_l2g_disease	strong_l2g_disease_count	strong_l2g_diseases	ms_max_l2g_score	strong_qtl_coloc_disease_count	strong_qtl_coloc_diseases	myeloid_qtl_coloc_disease_count	max_qtl_h4	ms_max_relevant_qtl_h4	gwas_catalog_trait_count	chembl_target_id	druggable_activity_count	wave55_score	wave55_genetic_diseases_ge_0_25	has_cross_autoimmune_genetics	has_any_druggability_flag	manual_or_prior_blocked	wave68_posthoc_blocker	perturbation_strength	integrated_score	wave68_call	wave68_call_priority
DC	ALDOB	29	13	16	0.698559402510517	0.5340201680659441	0.16453923444457286	0.2615757168271233	0.7961957234758765	1.0	0.38442528481005256	0.09129113736810593	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1385515415744456	1.1385515415744456	DESCRIPTIVE_GENE_SIGNAL	2
DC	COPS6	29	13	16	0.3068872830034619	-0.1607096955633705	0.4675969785668324	1.8443229320231602	0.08017046524765871	1.0	0.013526847592903526	0.9066832150718247	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1385300201352475	1.1385300201352475	DESCRIPTIVE_GENE_SIGNAL	2
DC	HUS1B	29	13	16	-0.45055751381676096	-0.20477234751521373	-0.24578516630154723	-0.7106762366795971	0.4844885609859769	1.0	-0.23925341766871822	0.1710614629406434	1.0						HUS1 checkpoint clamp component B	0.1139213442802429	NO_GO_WAVE62_TARGET_RESOLUTION			0.1139213442802429	Psoriasis	0.0		0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		False	False	False		1.0815642905453937	1.1385249626855152	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	AC087521.2	29	13	16	-0.11268232989263532	-0.020781159901293388	-0.09190116999134193	-0.7552639621610264	0.4572256969356503	1.0	-0.07984762478668586	0.15899421044012413	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1384880590720083	1.1384880590720083	DESCRIPTIVE_GENE_SIGNAL	2
DC	NRP2	29	13	16	-0.5839732430711866	0.2558838347585204	-0.839857077829707	-1.3554484135108622	0.1867600681408612	1.0	-0.24533311331343438	0.3893510595524363	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1383746153934262	1.1383746153934262	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	AL117209.1	29	13	16	0.0	-0.15637393914134767	0.15637393914134767			1.0	-0.0939031763544552	0.07272290455041559	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1383287837323648	1.1383287837323648	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	ZNF772	29	13	16	-0.5768183713445618	-0.08579194298283942	-0.4910264283617224	-1.2403209535393314	0.23058512781943422	1.0	-0.18372335983421753	0.3154107913778816	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.138292158998277	1.138292158998277	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	PM20D1	29	13	16	-0.03714861216044353	0.0818135332688871	-0.11896214542933063	-1.712521621478322	0.09942686082220435	1.0	0.016541163659731822	0.73162173936983	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1382096706333595	1.1382096706333595	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	SLC7A1	29	13	16	-0.26003763784084843	0.2887913941203211	-0.5488290319611695	-1.012503316765891	0.32555280862940095	1.0	0.04669354622314346	0.8669260465998487	1.0						solute carrier family 7 member 1	1.177550122141838	NO_GO_WAVE62_TARGET_RESOLUTION			0.177550122141838	RA	0.0		0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		False	False	False		0.5493965021002211	1.1381715631711402	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	ATP6V1A	29	13	16	-0.38300337987579525	0.0841895059407636	-0.4671928858165588	-1.7325418949289908	0.09535102787571931	1.0	-0.04369306385105618	0.7629976817570094	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.138151402511793	1.138151402511793	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	MPRIP	29	13	16	-0.5006129967064876	-0.06212856736517787	-0.43848442934130977	-0.9888801859856063	0.3315101303553957	1.0	-0.29076015103494235	0.2194595614591468	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1381486887713026	1.1381486887713026	DESCRIPTIVE_GENE_SIGNAL	2
DC	AL358333.3	29	13	16	-0.23203660823649047	0.17113522985233579	-0.4031718380888263	-1.8242927577444383	0.08111113827048184	1.0	0.010537549451586336	0.8969907156047657	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1381315560416783	1.1381315560416783	DESCRIPTIVE_GENE_SIGNAL	2
DC	MORN2	29	13	16	0.6027773191022135	-0.06215703637996213	0.6649343554821757	1.2678015166134808	0.2156975031536619	1.0	0.23983038415871047	0.337334894000514	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1380936150886227	1.1380936150886227	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	BTBD11	29	13	16	-0.37325187910016133	0.37337731700820287	-0.7466291961083642	-1.4941118548169834	0.1512642987689567	1.0	0.1847229009974955	0.4812330927782835	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1379080769187797	1.1379080769187797	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	SLC2A9	29	13	16	-0.5770540233078141	0.22871781597133728	-0.8057718392791513	-1.5690238077012757	0.13609914305202325	1.0	-0.1446114208394803	0.5348611024926538	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1379035941288957	1.1379035941288957	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC090260.1	29	13	16	0.2392132495497608	-0.03927730571138941	0.27849055526115024	1.2340182213307338	0.23310362079374766	1.0	0.08078686218730054	0.3123450874895012	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1378163007138875	1.1378163007138875	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC105446.1	29	13	16	-0.045822309797465335	-0.43976347171077446	0.39394116191330913	0.8875860122097494	0.38301594719946813	1.0	-0.3145379681983282	0.1901095538224462	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1377792008506142	1.1377792008506142	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC002451.1	29	13	16	0.32299762986279307	-0.14425229547512086	0.46724992533791393	1.274455698309361	0.21443221729284506	1.0	0.14875370775252497	0.3395783815806493	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.137769929489875	1.137769929489875	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	ASTL	29	13	16	-0.10612070409349232	0.1476522287497206	-0.2537729328432129	-1.6379694790901191	0.11377094659688146	1.0	0.0323941683055418	0.6400629518777052	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.137745938391141	1.137745938391141	DESCRIPTIVE_GENE_SIGNAL	2
DC	ZNF283	29	13	16	0.013918067828265341	-0.61451951896602	0.6284375867942853	1.4606660435380951	0.15574095327961068	1.0	-0.18033415620358204	0.46758406640058503	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1377374678122347	1.1377374678122347	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	CD79A	29	13	16	-0.0011212847349756276	0.37683454458485083	-0.37795582931982646	-0.9127958021168737	0.3704016564864019	1.0	0.35144702480119955	0.19660501444819134	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1377324893614575	1.1377324893614575	DESCRIPTIVE_GENE_SIGNAL	2
DC	RPS6KB1	29	13	16	-0.021694396481504515	0.16262052642563857	-0.18431492290714308	-0.4348203949188106	0.6683167825496878	1.0	0.11912462020119666	0.6127966034345227	1.0						ribosomal protein S6 kinase B1	1.5000421232390373	NO_GO_WAVE62_TARGET_RESOLUTION			0.0879382044076919	MS	0.0		0.0879382044076919	1.0	MS	0.0	0.9121039188313452	0.9121039188313452	5.0		0.0	0.0		False	False	False		0.387701283425568	1.1377223450450866	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	LPCAT2	29	13	16	0.5211882812067793	0.1680537586331951	0.3531345225735842	1.033504659282222	0.3106089009586632	1.0	0.26730840143355367	0.2344598831556127	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1377175588597024	1.1377175588597024	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	CD1A	29	13	16	-0.017470113023420393	0.4867293775355521	-0.5041994905589725	-0.8938861275837704	0.38103328569405565	1.0	0.3589387720671585	0.19114890176628774	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.137665277115854	1.137665277115854	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	LZTFL1	29	13	16	0.08939322797769131	0.3766085696145067	-0.2872153416368154	-0.4622359716349622	0.647962258191988	1.0	0.16442657917460934	0.5543914475908738	1.0						leucine zipper transcription factor like 1	1.3860268592834473	NO_GO_WAVE62_TARGET_RESOLUTION			0.8860268592834473	SLE	2.0	SLE;T1D	0.0	0.0		0.0	0.0	0.0	2.0		0.0	8.0	SLE;T1D	False	False	False		0.44463376776861324	1.1376471974103368	DESCRIPTIVE_GENE_SIGNAL	2
DC	DPYD	29	13	16	-0.003406173966871356	0.40295342536479617	-0.40635959933166754	-1.1844518747408108	0.24676316174372795	1.0	0.18307216571032658	0.29530546185006773	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1374481942607177	1.1374481942607177	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	DDX60	29	13	16	-0.5931354343541678	0.6604437174358273	-1.253579151789995	-1.8194569417094624	0.08172592069839058	1.0	0.03996450417339404	0.8916671420038788	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1374374149407724	1.1374374149407724	DESCRIPTIVE_GENE_SIGNAL	2
DC	CNEP1R1	29	13	16	-0.7843870303482151	0.01608899169174463	-0.8004760220399597	-1.4583223630409037	0.15669996888794196	1.0	-0.20824197330793517	0.4650839508513821	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1373997366520108	1.1373997366520108	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	RASAL3	29	13	16	0.31569096044370587	0.3823950603014871	-0.06670409985778125	-0.13179818765083984	0.8964541890245894	1.0	0.3840812422869191	0.08131940225511441	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1372777213714853	1.1372777213714853	DESCRIPTIVE_GENE_SIGNAL	2
DC	NUP35	29	13	16	-0.731590378686373	0.026963522123530245	-0.7585539008099033	-1.250684440511577	0.2221170380137171	1.0	-0.2717275425782251	0.32822443325947215	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1372472194769288	1.1372472194769288	DESCRIPTIVE_GENE_SIGNAL	2
DC	ST6GAL1	29	13	16	0.49993842927111753	0.1306441964856252	0.36929423278549234	0.7501246028811944	0.46360904015149806	1.0	0.31292862602967647	0.15729699857342547	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1371276682821754	1.1371276682821754	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	TPH2	29	13	16	-0.03485482693551375	0.04922718388212526	-0.08408201081763901	-1.3939953366293265	0.1752434403011323	1.0	-0.0027579199583570527	0.9226937113992043	1.0						tryptophan hydroxylase 2	0.6916198134422302	NO_GO_WAVE62_TARGET_RESOLUTION			0.6916198134422302	AS	1.0	AS	0.0	0.0		0.0	0.0	0.0	0.0		0.0	6.0	AS;RA	False	False	False		0.7913006688386164	1.1371105755597315	DESCRIPTIVE_GENE_SIGNAL	2
DC	ATXN7L3B	29	13	16	-0.20868053778475587	-0.1424301794746531	-0.06625035831010276	-0.25356136911702926	0.8017683190342357	1.0	-0.16848836851651972	0.155919586977442	1.0						ataxin 7 like 3B	0.4680444896221161	NO_GO_WAVE62_TARGET_RESOLUTION			0.4680444896221161	T1D	0.0		0.0	0.0		0.0	0.0	0.0	0.0		0.0	2.0	T1D	False	False	False		0.9030504327118606	1.1370726775229185	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	ZFP28	29	13	16	-0.41690309776717116	-0.10889073161896129	-0.30801236614820987	-0.9781998417204063	0.33690115407517485	1.0	-0.2566868123073635	0.21650135275603224	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1370368870331753	1.1370368870331753	DESCRIPTIVE_GENE_SIGNAL	2
DC	TPR	29	13	16	0.0336678726433794	0.22871484290981325	-0.19504697026643386	-0.7008690145141764	0.48958089277384204	1.0	0.15943102966912262	0.14903603231678383	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.136884259934881	1.136884259934881	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	BBS2	29	13	16	-0.4729742551635653	0.3120370339288837	-0.785011289092449	-1.5937700804134367	0.12363182581063538	1.0	0.1345499499610455	0.590224974016035	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1368521352642387	1.1368521352642387	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	MGP	29	13	16	-0.7560973793247701	0.3798261933351472	-1.1359235726599173	-1.8013641330400505	0.08302852624692231	1.0	-0.04398971585222217	0.8789951934186649	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1367861704766966	1.1367861704766966	DESCRIPTIVE_GENE_SIGNAL	2
DC	TEFM	29	13	16	-0.7789284201619334	0.21717939313058826	-0.9961078132925216	-1.59389122393775	0.1239106475391525	1.0	-0.1522365863436956	0.5891438868367131	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.136669997806848	1.136669997806848	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	SCYL1	29	13	16	0.10109597623471854	0.2781202940232619	-0.17702431778854333	-0.46251186283403456	0.6474201331428445	1.0	0.349954117257688	0.11279304672037681	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.136531471451059	1.136531471451059	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	AC012645.3	29	13	16	-0.22639030100487004	0.3250118667103754	-0.5514021677152454	-1.1562205345905034	0.2577425202684618	1.0	0.25429003320831334	0.283333392135102	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1365161680346947	1.1365161680346947	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	ASNA1	29	13	16	-0.1114429307398951	-0.16671617716625184	0.05527324642635674	0.2477725098640423	0.8063291101007599	1.0	-0.16510562511493937	0.09057545020945487	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1364771596216399	1.1364771596216399	DESCRIPTIVE_GENE_SIGNAL	2
DC	MAP2K4	29	13	16	0.8108245885788938	-0.21167081937874596	1.0224954079576398	1.5982398738574115	0.12521216637312943	1.0	0.15091307469187507	0.5833711497566164	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1364085228270222	1.1364085228270222	DESCRIPTIVE_GENE_SIGNAL	2
DC	YTHDF2	29	13	16	-0.13753289688061487	0.16967065845046683	-0.3072035553310817	-1.5428209920047282	0.13454643617320275	1.0	0.06895001277546059	0.5429274607062892	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1363859928391544	1.1363859928391544	DESCRIPTIVE_GENE_SIGNAL	2
DC	IGHV3-72	29	13	16	0.10278755154724914	0.3993409879047236	-0.29655343635747444	-0.9338999753264875	0.35863328283108	1.0	0.25941074605844566	0.20368985406656787	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1363800113339886	1.1363800113339886	DESCRIPTIVE_GENE_SIGNAL	2
DC	TBC1D5	29	13	16	0.19766543934236924	-0.023409876722851913	0.22107531606522116	0.8205165496795629	0.4196861644120922	1.0	0.05037856793783391	0.6594909699461975	1.0						TBC1 domain family member 5	1.157001554965973	NO_GO_WAVE62_TARGET_RESOLUTION			0.6570015549659729	Sjogren	1.0	Sjogren	0.0	0.0		0.0	0.0	0.0	2.0		0.0	2.0	Sjogren	False	False	False		0.5578664943624425	1.136367271845429	DESCRIPTIVE_GENE_SIGNAL	2
DC	NKX2-1	29	13	16	-0.15955158366066274	0.0972922065854861	-0.25684379024614884	-1.7280167942260776	0.0961538763109906	1.0	-0.012034774005135768	0.814989919270344	1.0						NK2 homeobox 1	0.0608959272503852	NO_GO_WAVE62_TARGET_RESOLUTION			0.0608959272503852	T1D	0.0		0.0	0.0		0.0	0.0	0.0	0.0		0.0	0.0		False	False	False		1.1058809661679994	1.136328929793192	DESCRIPTIVE_GENE_SIGNAL	2
DC	ZBTB48	29	13	16	-0.892797622059163	-0.04300240219330961	-0.8497952198658534	-1.4491383035229506	0.16481907250288474	1.0	-0.2012582889402197	0.4433460382262147	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1362497021928735	1.1362497021928735	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	FAM122C	29	13	16	-0.9008062273321836	-0.21548874489406603	-0.6853174824381176	-1.2668490779719503	0.21619228755595188	1.0	-0.30177155320350024	0.33809681919761225	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1361187181699375	1.1361187181699375	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	PTPN18	29	13	16	-0.180747357399821	0.15130257705783295	-0.33204993445765396	-1.5409967553270607	0.13527775382481746	1.0	0.05982496480149868	0.5403553934967789	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1360941257638282	1.1360941257638282	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	AC005332.5	29	13	16	-0.662272566529214	0.11472795426126098	-0.7770005207904749	-1.3013675467690171	0.2104460861426054	1.0	-0.2475292621760998	0.34737802820252156	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.136056801128328	1.136056801128328	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC093752.3	29	13	16	0.09441470332309608	-0.10955388850025097	0.20396859182334703	1.5657127515669287	0.12936838863893108	1.0	-0.03314127766691361	0.5651242311410256	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.136027902036997	1.136027902036997	DESCRIPTIVE_GENE_SIGNAL	2
DC	CLDND1	29	13	16	0.26200327106459725	0.381875396831212	-0.11987212576661477	-0.418632692656153	0.6788348942626641	1.0	0.2913305574399158	0.10769861534342991	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1360257219606622	1.1360257219606622	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	AC239809.3	29	13	16	0.15963485786488985	0.027739401622875803	0.13189545624201404	0.8140336010790112	0.4305943425851614	1.0	0.07922661465445596	0.16979090924938736	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.136017246472507	1.136017246472507	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	MROH7-TTC4	29	13	16	0.15399447255581616	0.027739401622875803	0.12625507093294036	0.8068813308300528	0.43449403774497497	1.0	0.07752138188659648	0.16828471724286756	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.135971501327627	1.135971501327627	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	ANXA13	29	13	16	0.19729830263393963	0.0916020834661686	0.10569621916777103	0.5103901738131061	0.6174879531819278	1.0	0.10909515474884848	0.11845080112394415	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1358335084561588	1.1358335084561588	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	ANKDD1B	29	13	16	-0.17307658388791963	-0.097371020829912	-0.07570556305800763	-0.3519234886964959	0.728080015430674	1.0	-0.14745456390497308	0.10046873755493402	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1357899442921124	1.1357899442921124	DESCRIPTIVE_GENE_SIGNAL	2
DC	MAN1B1-DT	29	13	16	-0.7790041453589971	-0.38774144504524855	-0.39126270031374855	-0.6439119921625525	0.5256334099751507	1.0	-0.4294610820099035	0.13916609128177468	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1357836087176745	1.1357836087176745	DESCRIPTIVE_GENE_SIGNAL	2
DC	HCRT	29	13	16	-0.3738111025349884	-0.1922780087700693	-0.1815330937649191	-0.34849841673102194	0.731002073092398	1.0	-0.33693061206916763	0.10007667575166242	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1357485204396827	1.1357485204396827	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	SLC13A4	29	13	16	0.1802303476974321	-0.13038663657695196	0.31061698427438406	1.7259973328906904	0.09961117589024185	1.0	0.02183583926784653	0.7344346902217679	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1357387510067183	1.1357387510067183	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	LYPLA1	29	13	16	-0.13214083259586057	0.14296829593616237	-0.27510912853202296	-1.714463780349235	0.09913264339835215	1.0	0.03399617713888237	0.7380539989521816	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1356951754002373	1.1356951754002373	DESCRIPTIVE_GENE_SIGNAL	2
DC	STK24-AS1	29	13	16	-0.576791636400339	0.1592065131063728	-0.7359981495067118	-1.788882417089717	0.0857777332366284	1.0	-0.038411971485087966	0.8531020070892147	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.135624470896306	1.135624470896306	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC138035.1	29	13	16	-0.14692037472422476	-0.010795317951407118	-0.13612505677281764	-0.8056617500091391	0.4274822582110026	1.0	-0.12695786237039672	0.1711924424469454	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1355973169103606	1.1355973169103606	DESCRIPTIVE_GENE_SIGNAL	2
DC	CLSTN1	29	13	16	-0.20140150162303455	0.5280501251202596	-0.7294516267432942	-1.2255427581780616	0.2321444968901257	1.0	0.28975974137425625	0.3152586779713453	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.135574557038209	1.135574557038209	DESCRIPTIVE_GENE_SIGNAL	2
DC	LINC01783	29	13	16	-0.02460748116433109	-0.46667078388003214	0.44206330271570105	0.9884904373584902	0.3334629171399212	1.0	-0.22823385031041754	0.21950329218867642	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.135511416601133	1.135511416601133	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	MDFIC	29	13	16	-0.2399654563847699	0.3064587535385187	-0.5464242099232886	-1.8664968284167769	0.07412437980834459	0.9889729173703096	-0.002729663934134949	0.9875035780860242	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1355002494043904	1.1355002494043904	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	AC005034.3	29	13	16	-0.5015559661796263	0.14856138121873028	-0.6501173473983566	-1.63895458434121	0.11350751170484799	1.0	-0.07479955224711111	0.6448872658179384	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1354915954786429	1.1354915954786429	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	FAM199X	29	13	16	-0.301749272586568	0.29863321412408517	-0.6003824867106531	-1.62200452722337	0.11741201621979622	1.0	0.10569302669269412	0.6235114124260063	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		1.1354430471170556	1.1354430471170556	DESCRIPTIVE_GENE_SIGNAL	2
