analysis	dataset_path	disease_name	compartment	role	donor_id	disease	group	gene	n_cells	mean_log_norm	detection_fraction
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control03_1_C_F	normal	control	GSK3B	65	0.06295937242075397	0.015384615384615385
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control03_1_C_F	normal	control	GSK3A	65	0.1639993592532148	0.046153846153846156
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control03_1_C_F	normal	control	MED16	65	0.0	0.0
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control03_1_C_F	normal	control	CIITA	65	0.0952172520251387	0.03076923076923077
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control03_1_C_F	normal	control	RFX5	65	0.0	0.0
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control03_1_C_F	normal	control	CD74	65	1.7242776249269849	0.47692307692307695
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control04_1_C_F	normal	control	GSK3B	728	0.03507756234989435	0.009615384615384616
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control04_1_C_F	normal	control	GSK3A	728	0.034156514768704904	0.009615384615384616
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control04_1_C_F	normal	control	MED16	728	0.005058571567801119	0.0013736263736263737
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control04_1_C_F	normal	control	CIITA	728	0.12381162840725765	0.03708791208791209
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control04_1_C_F	normal	control	RFX5	728	0.019309788528258567	0.005494505494505495
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control04_1_C_F	normal	control	CD74	728	1.9381911652693664	0.510989010989011
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control05_1_C_M	normal	control	GSK3B	1115	0.07112234682611947	0.02062780269058296
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control05_1_C_M	normal	control	GSK3A	1115	0.05715130978139329	0.016143497757847534
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control05_1_C_M	normal	control	MED16	1115	0.011312300637616188	0.003587443946188341
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control05_1_C_M	normal	control	CIITA	1115	0.3403250789458207	0.10134529147982063
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control05_1_C_M	normal	control	RFX5	1115	0.03690363586431008	0.010762331838565023
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control05_1_C_M	normal	control	CD74	1115	2.1396458724818994	0.5856502242152466
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control06_1_C_M	normal	control	GSK3B	272	0.06525309401988012	0.01838235294117647
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control06_1_C_M	normal	control	GSK3A	272	0.05624415451423815	0.014705882352941176
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control06_1_C_M	normal	control	MED16	272	0.011996405905503143	0.003676470588235294
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control06_1_C_M	normal	control	CIITA	272	0.32653026889264103	0.09558823529411764
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control06_1_C_M	normal	control	RFX5	272	0.013046207048432998	0.003676470588235294
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control06_1_C_M	normal	control	CD74	272	2.17998911757931	0.5845588235294118
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control07_1_C_F	normal	control	GSK3B	2411	0.07001977775235158	0.022812111157196183
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control07_1_C_F	normal	control	GSK3A	2411	0.06935093555992784	0.02198257984238905
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control07_1_C_F	normal	control	MED16	2411	0.0477707555697565	0.014516798009124844
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control07_1_C_F	normal	control	CIITA	2411	0.1422709225666948	0.0452094566569888
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control07_1_C_F	normal	control	RFX5	2411	0.021847030379812917	0.007051016175860639
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control07_1_C_F	normal	control	CD74	2411	1.5811513233522803	0.4786395686437163
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control08_1_C_M	normal	control	GSK3B	582	0.033658753697551065	0.010309278350515464
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control08_1_C_M	normal	control	GSK3A	582	0.02973410817669233	0.00859106529209622
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control08_1_C_M	normal	control	MED16	582	0.025397154305453112	0.00859106529209622
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control08_1_C_M	normal	control	CIITA	582	0.3139088897363115	0.09621993127147767
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control08_1_C_M	normal	control	RFX5	582	0.013880295376982122	0.003436426116838488
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control08_1_C_M	normal	control	CD74	582	2.325769337296321	0.6408934707903781
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control09_1_C_M	normal	control	GSK3B	1494	0.020230673711116563	0.00535475234270415
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control09_1_C_M	normal	control	GSK3A	1494	0.06637552206349001	0.018072289156626505
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control09_1_C_M	normal	control	MED16	1494	0.027385464793819966	0.007362784471218206
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control09_1_C_M	normal	control	CIITA	1494	0.24412435996925128	0.06693440428380187
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control09_1_C_M	normal	control	RFX5	1494	0.02405335982752813	0.006693440428380187
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control09_1_C_M	normal	control	CD74	1494	1.5926301969753984	0.41566265060240964
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control10_1_C_F	normal	control	GSK3B	802	0.05188769463979506	0.01371571072319202
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control10_1_C_F	normal	control	GSK3A	802	0.033424040899018646	0.008728179551122194
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control10_1_C_F	normal	control	MED16	802	0.023559130667633665	0.006234413965087282
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control10_1_C_F	normal	control	CIITA	802	0.21472790867762662	0.059850374064837904
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control10_1_C_F	normal	control	RFX5	802	0.020939695967110292	0.006234413965087282
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control10_1_C_F	normal	control	CD74	802	1.7846310432795884	0.4625935162094763
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control15_1_C_F	normal	control	GSK3B	776	0.05894300556064194	0.015463917525773196
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control15_1_C_F	normal	control	GSK3A	776	0.02380909285196929	0.006443298969072165
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control15_1_C_F	normal	control	MED16	776	0.004592315499857205	0.001288659793814433
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control15_1_C_F	normal	control	CIITA	776	0.20492112214820324	0.05670103092783505
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control15_1_C_F	normal	control	RFX5	776	0.022133023053067302	0.006443298969072165
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control15_1_C_F	normal	control	CD74	776	1.6276134666406665	0.4252577319587629
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control16_1_C_F	normal	control	GSK3B	370	0.03910783032090552	0.010810810810810811
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control16_1_C_F	normal	control	GSK3A	370	0.04039283047780569	0.010810810810810811
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control16_1_C_F	normal	control	MED16	370	0.0	0.0
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control16_1_C_F	normal	control	CIITA	370	0.13883271478404724	0.03783783783783784
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control16_1_C_F	normal	control	RFX5	370	0.021610746194397547	0.005405405405405406
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control16_1_C_F	normal	control	CD74	370	1.2619312096819095	0.32432432432432434
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control17_1_C_M	normal	control	GSK3B	259	0.024655209109426635	0.007722007722007722
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control17_1_C_M	normal	control	GSK3A	259	0.011928805501749518	0.003861003861003861
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control17_1_C_M	normal	control	MED16	259	0.08024760401116274	0.02702702702702703
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control17_1_C_M	normal	control	CIITA	259	0.0726034259653005	0.02702702702702703
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control17_1_C_M	normal	control	RFX5	259	0.014735997811139738	0.003861003861003861
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control17_1_C_M	normal	control	CD74	259	0.8646480544209512	0.27413127413127414
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control18_1_C_F	normal	control	GSK3B	192	0.1061798276069139	0.036458333333333336
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control18_1_C_F	normal	control	GSK3A	192	0.0691703273526233	0.020833333333333332
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control18_1_C_F	normal	control	MED16	192	0.07724221193853038	0.020833333333333332
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control18_1_C_F	normal	control	CIITA	192	0.02981934317573408	0.010416666666666666
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control18_1_C_F	normal	control	RFX5	192	0.03013045228008701	0.010416666666666666
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control18_1_C_F	normal	control	CD74	192	0.7116788578970438	0.21875
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control19_1_C_F	normal	control	GSK3B	694	0.045581714764064425	0.01440922190201729
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control19_1_C_F	normal	control	GSK3A	694	0.04657188925960682	0.01585014409221902
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control19_1_C_F	normal	control	MED16	694	0.015583242829797221	0.004322766570605188
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control19_1_C_F	normal	control	CIITA	694	0.04437966403091574	0.01585014409221902
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control19_1_C_F	normal	control	RFX5	694	0.024759673759075947	0.007204610951008645
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control19_1_C_F	normal	control	CD74	694	1.181297468778688	0.361671469740634
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control20_1_A_F	normal	control	GSK3B	757	0.10995692343621631	0.03963011889035667
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control20_1_A_F	normal	control	GSK3A	757	0.09538622127956985	0.034346103038309116
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control20_1_A_F	normal	control	MED16	757	0.08306709618675484	0.02906208718626156
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control20_1_A_F	normal	control	CIITA	757	0.13816429794945145	0.05019815059445178
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control20_1_A_F	normal	control	RFX5	757	0.0458837008511841	0.017173051519154558
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control20_1_A_F	normal	control	CD74	757	2.1959119068563226	0.714663143989432
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control21_1_C_F	normal	control	GSK3B	676	0.07766258989081712	0.028106508875739646
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control21_1_C_F	normal	control	GSK3A	676	0.09011829141307653	0.029585798816568046
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control21_1_C_F	normal	control	MED16	676	0.0384205082003164	0.011834319526627219
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control21_1_C_F	normal	control	CIITA	676	0.07830526879175341	0.028106508875739646
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control21_1_C_F	normal	control	RFX5	676	0.03237929971151379	0.010355029585798817
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control21_1_C_F	normal	control	CD74	676	1.4045801997052572	0.44822485207100593
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control22_1_H_F	normal	control	GSK3B	608	0.02411137066689069	0.008223684210526315
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control22_1_H_F	normal	control	GSK3A	608	0.08843102625698308	0.027960526315789474
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control22_1_H_F	normal	control	MED16	608	0.022526557901051122	0.006578947368421052
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control22_1_H_F	normal	control	CIITA	608	0.013437844717810472	0.004934210526315789
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control22_1_H_F	normal	control	RFX5	608	0.017580696758434145	0.006578947368421052
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control22_1_H_F	normal	control	CD74	608	1.3835984066482665	0.44243421052631576
ra_blood_myeloid	data/raw_v3/cell_state/ra_binvignat_blood.h5ad	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	Control23_1_C_F	normal	control	GSK3B	873	0.11314683381896797	0.037800687285223365
