analysis	dataset_path	disease_name	compartment	role	donor_id	disease	group	n_cells	cell_types	module	mean_z_score	high_fraction
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_3	normal	control	1671	colon epithelial cell	slc15a4_tasl_irf5_core	-0.03219603795109207	0.00718132854578097
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_3	normal	control	1671	colon epithelial cell	endosomal_tlr_sensor_chaperone	-0.018025168846598508	0.01436265709156194
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_3	normal	control	1671	colon epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	-0.02409839846281004	0.019748653500897665
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_4	normal	control	1439	colon epithelial cell	slc15a4_tasl_irf5_core	0.001316068080017554	0.020847810979847115
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_4	normal	control	1439	colon epithelial cell	endosomal_tlr_sensor_chaperone	-0.034802046681039187	0.010423905489923557
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_4	normal	control	1439	colon epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	-0.01932285464058631	0.029881862404447533
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_5	normal	control	1302	colon epithelial cell	slc15a4_tasl_irf5_core	-0.017865421378326397	0.013824884792626729
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_5	normal	control	1302	colon epithelial cell	endosomal_tlr_sensor_chaperone	0.00766849455788179	0.03225806451612903
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_5	normal	control	1302	colon epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	-0.00327461227192173	0.04377880184331797
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_6	normal	control	1069	colon epithelial cell	slc15a4_tasl_irf5_core	0.031235504652030278	0.025257249766136577
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_6	normal	control	1069	colon epithelial cell	endosomal_tlr_sensor_chaperone	0.0035239825664231178	0.023386342376052385
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_6	normal	control	1069	colon epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.015400349174540464	0.04490177736202058
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_1	ulcerative colitis	case	36	colon epithelial cell	slc15a4_tasl_irf5_core	-0.05434900057687013	0.0
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_1	ulcerative colitis	case	36	colon epithelial cell	endosomal_tlr_sensor_chaperone	-0.04429718338657876	0.0
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_1	ulcerative colitis	case	36	colon epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	-0.04860510503956078	0.0
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_2	ulcerative colitis	case	304	colon epithelial cell	slc15a4_tasl_irf5_core	0.05337824662308021	0.03289473684210526
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_2	ulcerative colitis	case	304	colon epithelial cell	endosomal_tlr_sensor_chaperone	-0.02548063815453416	0.009868421052631578
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_2	ulcerative colitis	case	304	colon epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.008316026750157702	0.04276315789473684
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_3	ulcerative colitis	case	96	colon epithelial cell	slc15a4_tasl_irf5_core	0.005897556017872935	0.041666666666666664
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_3	ulcerative colitis	case	96	colon epithelial cell	endosomal_tlr_sensor_chaperone	-0.04429718338657874	0.0
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_3	ulcerative colitis	case	96	colon epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	-0.02278515221324232	0.041666666666666664
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_4	ulcerative colitis	case	65	colon epithelial cell	slc15a4_tasl_irf5_core	0.09333119393950896	0.015384615384615385
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_4	ulcerative colitis	case	65	colon epithelial cell	endosomal_tlr_sensor_chaperone	-0.04429718338657874	0.0
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_4	ulcerative colitis	case	65	colon epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.01468640689603027	0.015384615384615385
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_5	ulcerative colitis	case	62	colon epithelial cell	slc15a4_tasl_irf5_core	0.026584737293131443	0.016129032258064516
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_5	ulcerative colitis	case	62	colon epithelial cell	endosomal_tlr_sensor_chaperone	0.07748663670969584	0.11290322580645161
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_5	ulcerative colitis	case	62	colon epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.055671536959739656	0.12903225806451613
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_6	ulcerative colitis	case	370	colon epithelial cell	slc15a4_tasl_irf5_core	0.09268088182195221	0.0918918918918919
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_6	ulcerative colitis	case	370	colon epithelial cell	endosomal_tlr_sensor_chaperone	-0.04298651315282105	0.005405405405405406
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_6	ulcerative colitis	case	370	colon epithelial cell	full_slc15a4_tasl_tlr_irf5_branch	0.015156656122081768	0.0945945945945946
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CD_1	Crohn disease	case	20	stromal cell of lamina propria of colon	slc15a4_tasl_irf5_core	0.03795933160416729	0.05
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CD_1	Crohn disease	case	20	stromal cell of lamina propria of colon	endosomal_tlr_sensor_chaperone	0.020748621585929557	0.05
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CD_1	Crohn disease	case	20	stromal cell of lamina propria of colon	full_slc15a4_tasl_tlr_irf5_branch	0.028124640165174297	0.1
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CD_2	Crohn disease	case	35	stromal cell of lamina propria of colon	slc15a4_tasl_irf5_core	0.0979523083331015	0.08571428571428572
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CD_2	Crohn disease	case	35	stromal cell of lamina propria of colon	endosomal_tlr_sensor_chaperone	0.1713396747573478	0.11428571428571428
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CD_2	Crohn disease	case	35	stromal cell of lamina propria of colon	full_slc15a4_tasl_tlr_irf5_branch	0.13988794628981366	0.14285714285714285
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CD_3	Crohn disease	case	177	stromal cell of lamina propria of colon	slc15a4_tasl_irf5_core	0.04862507192240712	0.07909604519774012
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CD_3	Crohn disease	case	177	stromal cell of lamina propria of colon	endosomal_tlr_sensor_chaperone	0.10006483458127058	0.14124293785310735
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CD_3	Crohn disease	case	177	stromal cell of lamina propria of colon	full_slc15a4_tasl_tlr_irf5_branch	0.07801922201318623	0.192090395480226
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CD_4	Crohn disease	case	73	stromal cell of lamina propria of colon	slc15a4_tasl_irf5_core	-0.0031709212667113615	0.0684931506849315
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CD_4	Crohn disease	case	73	stromal cell of lamina propria of colon	endosomal_tlr_sensor_chaperone	0.17207327256527516	0.2054794520547945
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CD_4	Crohn disease	case	73	stromal cell of lamina propria of colon	full_slc15a4_tasl_tlr_irf5_branch	0.09696861806585239	0.273972602739726
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CD_5	Crohn disease	case	110	stromal cell of lamina propria of colon	slc15a4_tasl_irf5_core	0.24692533659762678	0.22727272727272727
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CD_5	Crohn disease	case	110	stromal cell of lamina propria of colon	endosomal_tlr_sensor_chaperone	0.027874644120204756	0.1
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CD_5	Crohn disease	case	110	stromal cell of lamina propria of colon	full_slc15a4_tasl_tlr_irf5_branch	0.12175351232481417	0.3
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CD_6	Crohn disease	case	364	stromal cell of lamina propria of colon	slc15a4_tasl_irf5_core	-0.001505469727398003	0.04395604395604396
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CD_6	Crohn disease	case	364	stromal cell of lamina propria of colon	endosomal_tlr_sensor_chaperone	0.026138820883140314	0.046703296703296704
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	CD_6	Crohn disease	case	364	stromal cell of lamina propria of colon	full_slc15a4_tasl_tlr_irf5_branch	0.014291267764338174	0.08791208791208792
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_1	normal	control	144	stromal cell of lamina propria of colon	slc15a4_tasl_irf5_core	0.025140471301709724	0.041666666666666664
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_1	normal	control	144	stromal cell of lamina propria of colon	endosomal_tlr_sensor_chaperone	0.08090890718649862	0.09027777777777778
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_1	normal	control	144	stromal cell of lamina propria of colon	full_slc15a4_tasl_tlr_irf5_branch	0.0570081489501605	0.13194444444444445
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_2	normal	control	45	stromal cell of lamina propria of colon	slc15a4_tasl_irf5_core	0.06229113523084999	0.044444444444444446
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_2	normal	control	45	stromal cell of lamina propria of colon	endosomal_tlr_sensor_chaperone	0.08709757653209649	0.08888888888888889
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_2	normal	control	45	stromal cell of lamina propria of colon	full_slc15a4_tasl_tlr_irf5_branch	0.076466244545848	0.13333333333333333
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_3	normal	control	140	stromal cell of lamina propria of colon	slc15a4_tasl_irf5_core	0.012085609632890886	0.05
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_3	normal	control	140	stromal cell of lamina propria of colon	endosomal_tlr_sensor_chaperone	0.03339062249448106	0.04285714285714286
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_3	normal	control	140	stromal cell of lamina propria of colon	full_slc15a4_tasl_tlr_irf5_branch	0.024259902696656715	0.09285714285714286
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_4	normal	control	220	stromal cell of lamina propria of colon	slc15a4_tasl_irf5_core	0.006939780068212385	0.022727272727272728
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_4	normal	control	220	stromal cell of lamina propria of colon	endosomal_tlr_sensor_chaperone	-0.04691011241685494	0.004545454545454545
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_4	normal	control	220	stromal cell of lamina propria of colon	full_slc15a4_tasl_tlr_irf5_branch	-0.023831587066111787	0.02727272727272727
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_5	normal	control	426	stromal cell of lamina propria of colon	slc15a4_tasl_irf5_core	-0.020160504918613837	0.03286384976525822
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_5	normal	control	426	stromal cell of lamina propria of colon	endosomal_tlr_sensor_chaperone	-0.016160488342252383	0.02112676056338028
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_5	normal	control	426	stromal cell of lamina propria of colon	full_slc15a4_tasl_tlr_irf5_branch	-0.017874781160692993	0.0539906103286385
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	slc15a4_tasl_irf5_core	-0.005348684371149354	0.050761421319796954
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	endosomal_tlr_sensor_chaperone	-0.015433339911268487	0.03553299492385787
ibd_crohn_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	full_slc15a4_tasl_tlr_irf5_branch	-0.011111344679788856	0.08629441624365482
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_1	normal	control	144	stromal cell of lamina propria of colon	slc15a4_tasl_irf5_core	0.025140471301709724	0.041666666666666664
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_1	normal	control	144	stromal cell of lamina propria of colon	endosomal_tlr_sensor_chaperone	0.08090890718649862	0.09027777777777778
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_1	normal	control	144	stromal cell of lamina propria of colon	full_slc15a4_tasl_tlr_irf5_branch	0.0570081489501605	0.13194444444444445
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_2	normal	control	45	stromal cell of lamina propria of colon	slc15a4_tasl_irf5_core	0.06229113523084999	0.044444444444444446
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_2	normal	control	45	stromal cell of lamina propria of colon	endosomal_tlr_sensor_chaperone	0.08709757653209649	0.08888888888888889
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_2	normal	control	45	stromal cell of lamina propria of colon	full_slc15a4_tasl_tlr_irf5_branch	0.076466244545848	0.13333333333333333
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_3	normal	control	140	stromal cell of lamina propria of colon	slc15a4_tasl_irf5_core	0.012085609632890886	0.05
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_3	normal	control	140	stromal cell of lamina propria of colon	endosomal_tlr_sensor_chaperone	0.03339062249448106	0.04285714285714286
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_3	normal	control	140	stromal cell of lamina propria of colon	full_slc15a4_tasl_tlr_irf5_branch	0.024259902696656715	0.09285714285714286
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_4	normal	control	220	stromal cell of lamina propria of colon	slc15a4_tasl_irf5_core	0.006939780068212385	0.022727272727272728
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_4	normal	control	220	stromal cell of lamina propria of colon	endosomal_tlr_sensor_chaperone	-0.04691011241685494	0.004545454545454545
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_4	normal	control	220	stromal cell of lamina propria of colon	full_slc15a4_tasl_tlr_irf5_branch	-0.023831587066111787	0.02727272727272727
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_5	normal	control	426	stromal cell of lamina propria of colon	slc15a4_tasl_irf5_core	-0.020160504918613837	0.03286384976525822
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_5	normal	control	426	stromal cell of lamina propria of colon	endosomal_tlr_sensor_chaperone	-0.016160488342252383	0.02112676056338028
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_5	normal	control	426	stromal cell of lamina propria of colon	full_slc15a4_tasl_tlr_irf5_branch	-0.017874781160692993	0.0539906103286385
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	slc15a4_tasl_irf5_core	-0.005348684371149354	0.050761421319796954
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	endosomal_tlr_sensor_chaperone	-0.015433339911268487	0.03553299492385787
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	HC_6	normal	control	197	stromal cell of lamina propria of colon	full_slc15a4_tasl_tlr_irf5_branch	-0.011111344679788856	0.08629441624365482
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	slc15a4_tasl_irf5_core	-0.014864646892293899	0.00823045267489712
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	endosomal_tlr_sensor_chaperone	-0.02073917545278532	0.012345679012345678
ibd_uc_stromal	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon stromal	tissue_resident	UC_1	ulcerative colitis	case	243	stromal cell of lamina propria of colon	full_slc15a4_tasl_tlr_irf5_branch	-0.018221520355431838	0.0205761316872428
