seed	analysis_window	n_requested	event_probability_before_censoring	effect_pattern	early_hazard_ratio_per_latent_sd	late_hazard_ratio_per_latent_sd	censoring_mechanism	dropout_target	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	positive_call_probability	negative_call_probability	median_score_z	median_one_step_log_hr	median_usable_n	median_observed_events	median_assigned_dropout	median_observed_pre_event_dropout
54901	early_window_diagnostic	120	0.3	early_only	2.2	1.0	joint_score_event_risk	0.25	500	65	0.13	1	0.002	0.00035313639455927456	0.011240706705146758	0.0	0.002	-0.3851257277324176	-0.1287586666832556	108.5	6.0	0.24761904761904763	0.24761904761904763
54901	late_landmark_diagnostic	120	0.3	early_only	2.2	1.0	joint_score_event_risk	0.25	500	202	0.404	16	0.032	0.019791513626571118	0.051344869045441784	0.0	0.032	-0.7639461600713514	-0.2516350432882589	81.0	9.0	0.06976744186046512	0.06976744186046512
54901	whole_followup	120	0.3	late_only	1.0	2.2	administrative_only	0.0	500	500	1.0	164	0.328	0.28829618984058974	0.3703265832781843	0.328	0.0	1.6088552965252685	0.3135250703081447	108.0	32.0	0.0	0.0
54901	early_window_diagnostic	120	0.3	late_only	1.0	2.2	administrative_only	0.0	500	476	0.952	29	0.058	0.0406837291117572	0.08205618785625499	0.032	0.026	0.0016296980270151628	0.0004518216717073303	108.0	15.0	0.0	0.0
54901	late_landmark_diagnostic	120	0.3	late_only	1.0	2.2	administrative_only	0.0	500	489	0.978	279	0.558	0.5141915296492833	0.6009240468571767	0.558	0.0	2.1439423876525248	0.5792791395738447	93.0	17.0	0.0	0.0
54901	whole_followup	120	0.3	late_only	1.0	2.2	independent	0.25	500	500	1.0	127	0.254	0.21782025491518664	0.2939309205918972	0.254	0.0	1.3132859209641063	0.28609019742162467	108.0	28.0	0.25225225225225223	0.21428571428571427
54901	early_window_diagnostic	120	0.3	late_only	1.0	2.2	independent	0.25	500	462	0.924	24	0.048	0.03246520694135317	0.07042719683589006	0.034	0.014	-0.03550221411908052	-0.010526853952192798	108.0	14.0	0.25225225225225223	0.21428571428571427
54901	late_landmark_diagnostic	120	0.3	late_only	1.0	2.2	independent	0.25	500	445	0.89	218	0.436	0.39318560312305606	0.47979031245602277	0.436	0.0	1.9368641248054308	0.5812544300529116	82.0	14.0	0.1518987341772152	0.1375
54901	whole_followup	120	0.3	late_only	1.0	2.2	score_dependent	0.25	500	500	1.0	93	0.186	0.1543339917500702	0.22245409405978459	0.186	0.0	1.149623048416116	0.25047943523871197	108.0	27.0	0.25	0.19626168224299065
54901	early_window_diagnostic	120	0.3	late_only	1.0	2.2	score_dependent	0.25	500	452	0.904	25	0.05	0.034093745243849435	0.0727681611715476	0.03	0.02	0.028264606391705634	0.007660994533131043	108.0	14.0	0.25	0.19626168224299065
54901	late_landmark_diagnostic	120	0.3	late_only	1.0	2.2	score_dependent	0.25	500	394	0.788	168	0.336	0.29598800782704915	0.37851277584434007	0.336	0.0	1.81350811867978	0.5615192899511803	82.5	12.0	0.14772727272727273	0.11904761904761904
54901	whole_followup	120	0.3	late_only	1.0	2.2	event_risk_dependent	0.25	500	466	0.932	160	0.32	0.28061775068949024	0.3621270118766686	0.318	0.002	1.5584935523785708	0.444755031369135	108.0	15.0	0.25	0.25
54901	early_window_diagnostic	120	0.3	late_only	1.0	2.2	event_risk_dependent	0.25	500	18	0.036	1	0.002	0.00035313639455927456	0.011240706705146758	0.0	0.002	0.28897533582786783	0.09693315794198815	108.0	4.0	0.25	0.25
54901	late_landmark_diagnostic	120	0.3	late_only	1.0	2.2	event_risk_dependent	0.25	500	293	0.586	144	0.288	0.250043271115854	0.32918944923984417	0.288	0.0	1.9376850326580057	0.642700853871013	82.0	10.0	0.07228915662650602	0.07228915662650602
54901	whole_followup	120	0.3	late_only	1.0	2.2	joint_score_event_risk	0.25	500	487	0.974	37	0.074	0.054161184751011976	0.10033475332223055	0.006	0.068	-0.5443557457979393	-0.15081703865107257	108.0	17.0	0.24761904761904763	0.24761904761904763
54901	early_window_diagnostic	120	0.3	late_only	1.0	2.2	joint_score_event_risk	0.25	500	182	0.364	35	0.07	0.0507597429450181	0.09579718985191686	0.0	0.07	-1.2903527010717974	-0.4280355034821436	108.0	8.0	0.24761904761904763	0.24761904761904763
54901	late_landmark_diagnostic	120	0.3	late_only	1.0	2.2	joint_score_event_risk	0.25	500	203	0.406	18	0.036	0.02289106098029272	0.056184326968027755	0.036	0.0	0.6437894111044027	0.21437515601558946	80.0	9.0	0.0963855421686747	0.0963855421686747
54901	whole_followup	120	0.3	crossing	2.0	0.5	administrative_only	0.0	500	500	1.0	35	0.07	0.0507597429450181	0.09579718985191686	0.056	0.014	0.32008014677284624	0.06478538134369013	108.0	32.0	0.0	0.0
54901	early_window_diagnostic	120	0.3	crossing	2.0	0.5	administrative_only	0.0	500	494	0.988	249	0.498	0.45435686059170843	0.5416736367701378	0.498	0.0	1.967826260130713	0.5239186754915995	108.0	18.0	0.0	0.0
54901	late_landmark_diagnostic	120	0.3	crossing	2.0	0.5	administrative_only	0.0	500	471	0.942	207	0.414	0.37164260890980144	0.45766877764958563	0.0	0.414	-1.807165891059659	-0.516507375025664	90.0	14.0	0.0	0.0
54901	whole_followup	120	0.3	crossing	2.0	0.5	independent	0.25	500	500	1.0	57	0.114	0.08903690099400285	0.1448490898423155	0.098	0.016	0.5842901348822074	0.1261977073086189	108.0	29.0	0.25	0.20754716981132076
54901	early_window_diagnostic	120	0.3	crossing	2.0	0.5	independent	0.25	500	499	0.998	255	0.51	0.4662736879310782	0.5535738252596908	0.51	0.0	1.9900314666003476	0.5326462137248266	108.0	17.0	0.25	0.20754716981132076
54901	late_landmark_diagnostic	120	0.3	crossing	2.0	0.5	independent	0.25	500	352	0.704	130	0.26	0.22348572318538285	0.3001739602361623	0.0	0.26	-1.593656460946245	-0.5028900711137952	79.0	11.0	0.1511627906976744	0.1375
54901	whole_followup	120	0.3	crossing	2.0	0.5	score_dependent	0.25	500	500	1.0	38	0.076	0.055869027037427826	0.10259641367396849	0.062	0.014	0.415223412370965	0.08788489321355651	108.0	30.0	0.24761904761904763	0.1834862385321101
54901	early_window_diagnostic	120	0.3	crossing	2.0	0.5	score_dependent	0.25	500	494	0.988	236	0.472	0.42862273473006285	0.5158042283357841	0.472	0.0	1.900849662481272	0.5314891609188996	108.0	17.0	0.24761904761904763	0.1834862385321101
54901	late_landmark_diagnostic	120	0.3	crossing	2.0	0.5	score_dependent	0.25	500	404	0.808	147	0.294	0.25575848743575685	0.3353827408344027	0.0	0.294	-1.6520197955170106	-0.4900092118714634	80.0	12.0	0.125	0.1193064182194617
54901	whole_followup	120	0.3	crossing	2.0	0.5	event_risk_dependent	0.25	500	445	0.89	42	0.084	0.06274413680383038	0.1115993144601811	0.012	0.072	-0.418228845806592	-0.12675429344629108	108.0	14.0	0.2523364485981308	0.2523364485981308
54901	early_window_diagnostic	120	0.3	crossing	2.0	0.5	event_risk_dependent	0.25	500	34	0.068	12	0.024	0.013781314655496986	0.041477057463900756	0.024	0.0	1.3760028632842367	0.4920817864985757	108.0	5.0	0.2523364485981308	0.2523364485981308
54901	late_landmark_diagnostic	120	0.3	crossing	2.0	0.5	event_risk_dependent	0.25	500	205	0.41	82	0.164	0.13412892031587176	0.1989946364742914	0.0	0.164	-1.624386704889183	-0.5254548097739747	81.0	9.0	0.06787469287469287	0.06787469287469287
54901	whole_followup	120	0.3	crossing	2.0	0.5	joint_score_event_risk	0.25	500	484	0.968	267	0.534	0.4901823223055243	0.5772992225430903	0.0	0.534	-2.0521759350146036	-0.5703158535683754	108.0	16.0	0.25	0.25
54901	early_window_diagnostic	120	0.3	crossing	2.0	0.5	joint_score_event_risk	0.25	500	17	0.034	1	0.002	0.00035313639455927456	0.011240706705146758	0.0	0.002	-0.42995470509480993	-0.1472040949783615	108.0	5.0	0.25	0.25
54901	late_landmark_diagnostic	120	0.3	crossing	2.0	0.5	joint_score_event_risk	0.25	500	348	0.696	198	0.396	0.35408170350275736	0.4395041593132456	0.0	0.396	-2.1532769586865905	-0.6672473394342072	82.0	11.0	0.075	0.075
54901	whole_followup	240	0.15	null	1.0	1.0	administrative_only	0.0	500	500	1.0	23	0.046	0.030845108370816204	0.06807779276827323	0.02	0.026	-0.04099466038387997	-0.008309466611182209	216.0	33.0	0.0	0.0
54901	early_window_diagnostic	240	0.15	null	1.0	1.0	administrative_only	0.0	500	491	0.982	24	0.048	0.03246520694135317	0.07042719683589006	0.022	0.026	-0.027969071737122403	-0.007698527959952296	216.0	17.0	0.0	0.0
54901	late_landmark_diagnostic	240	0.15	null	1.0	1.0	administrative_only	0.0	500	474	0.948	26	0.052	0.035730265115705276	0.07510114393784553	0.02	0.032	0.0017151437235762494	0.0005523874399692262	199.0	16.0	0.0	0.0
54901	whole_followup	240	0.15	null	1.0	1.0	independent	0.25	500	500	1.0	17	0.034	0.02133451980853219	0.053771365501634506	0.014	0.02	0.037614755547321035	0.007873449795466964	216.0	29.0	0.25	0.22935779816513763
54901	early_window_diagnostic	240	0.15	null	1.0	1.0	independent	0.25	500	484	0.968	23	0.046	0.030845108370816204	0.06807779276827323	0.018	0.028	0.10866927289742813	0.03197192237496432	216.0	16.0	0.25	0.22935779816513763
54901	late_landmark_diagnostic	240	0.15	null	1.0	1.0	independent	0.25	500	423	0.846	20	0.04	0.026040797389777257	0.060973595834850805	0.018	0.022	0.0843250324068011	0.02473611663673949	176.0	13.0	0.15	0.1432370820668693
54901	whole_followup	240	0.15	null	1.0	1.0	score_dependent	0.25	500	500	1.0	23	0.046	0.030845108370816204	0.06807779276827323	0.022	0.024	0.08595840755767195	0.019663319771182568	216.0	28.0	0.2475959315765141	0.2243446546614999
54901	early_window_diagnostic	240	0.15	null	1.0	1.0	score_dependent	0.25	500	482	0.964	19	0.038	0.024460118055830385	0.05858477253064388	0.026	0.012	-0.003774048740206269	-0.0008691164062577991	216.0	16.0	0.2475959315765141	0.2243446546614999
54901	late_landmark_diagnostic	240	0.15	null	1.0	1.0	score_dependent	0.25	500	413	0.826	21	0.042	0.027632310108451703	0.06335158575433016	0.014	0.028	0.013943007294544521	0.004199517338775944	177.0	12.0	0.14772727272727273	0.13935507072644449
54901	whole_followup	240	0.15	null	1.0	1.0	event_risk_dependent	0.25	500	195	0.39	10	0.02	0.010899183596210813	0.036420183246879345	0.012	0.008	-0.06445719704587936	-0.01894438183952583	216.0	8.0	0.25	0.25
54901	early_window_diagnostic	240	0.15	null	1.0	1.0	event_risk_dependent	0.25	500	1	0.002	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0	1.750100379052762	0.5258411427854754	216.0	2.0	0.25	0.25
54901	late_landmark_diagnostic	240	0.15	null	1.0	1.0	event_risk_dependent	0.25	500	62	0.124	1	0.002	0.00035313639455927456	0.011240706705146758	0.0	0.002	-0.17838343017379416	-0.05627719044046302	177.5	6.0	0.09915815178973073	0.09915815178973073
54901	whole_followup	240	0.15	null	1.0	1.0	joint_score_event_risk	0.25	500	478	0.956	233	0.466	0.42270077745690987	0.5098176776944758	0.0	0.466	-1.9384757828655559	-0.5270535435250232	216.0	15.0	0.25	0.25
54901	early_window_diagnostic	240	0.15	null	1.0	1.0	joint_score_event_risk	0.25	500	123	0.246	54	0.108	0.08372280963705037	0.13825467328480662	0.0	0.108	-1.8231525110374591	-0.6184609693405255	216.0	7.0	0.25	0.25
54901	late_landmark_diagnostic	240	0.15	null	1.0	1.0	joint_score_event_risk	0.25	500	163	0.326	32	0.064	0.04569601604478943	0.08895240883768415	0.0	0.064	-1.3175279288059645	-0.40630706824572205	175.0	8.0	0.11764705882352941	0.11764705882352941
54901	whole_followup	240	0.15	proportional	1.7	1.7	administrative_only	0.0	500	500	1.0	267	0.534	0.4901823223055243	0.5772992225430903	0.534	0.0	2.0420706082295887	0.39602870570004267	216.0	32.0	0.0	0.0
54901	early_window_diagnostic	240	0.15	proportional	1.7	1.7	administrative_only	0.0	500	494	0.988	160	0.32	0.28061775068949024	0.3621270118766686	0.32	0.0	1.5440242973224994	0.4097581114578863	216.0	17.0	0.0	0.0
54901	late_landmark_diagnostic	240	0.15	proportional	1.7	1.7	administrative_only	0.0	500	467	0.934	117	0.234	0.1990046985940334	0.2730514505315124	0.234	0.0	1.3854134480727778	0.39577463903855825	199.0	15.0	0.0	0.0
54901	whole_followup	240	0.15	proportional	1.7	1.7	independent	0.25	500	500	1.0	245	0.49	0.4464261747403093	0.5337263120689218	0.49	0.0	1.930131615385897	0.40103396601213037	216.0	29.0	0.2476849867101089	0.2263297191155127
54901	early_window_diagnostic	240	0.15	proportional	1.7	1.7	independent	0.25	500	481	0.962	167	0.334	0.29406381245587715	0.3764674685773583	0.334	0.0	1.5547495088117436	0.42286474963170567	216.0	16.0	0.2476849867101089	0.2263297191155127
54901	late_landmark_diagnostic	240	0.15	proportional	1.7	1.7	independent	0.25	500	402	0.804	107	0.214	0.18030299998759533	0.2520581227564126	0.214	0.0	1.3622983237170034	0.398457665493418	175.0	12.0	0.14613312306984688	0.14001442433779177
54901	whole_followup	240	0.15	proportional	1.7	1.7	score_dependent	0.25	500	500	1.0	237	0.474	0.43059811407349635	0.5177983516305045	0.474	0.0	1.8792485112513417	0.40475093699858583	216.0	27.0	0.2511313143722997	0.2186046511627907
54901	early_window_diagnostic	240	0.15	proportional	1.7	1.7	score_dependent	0.25	500	484	0.968	145	0.29	0.2519474198773656	0.33125480311648636	0.29	0.0	1.457316491729856	0.3942348194198807	216.0	16.0	0.2511313143722997	0.2186046511627907
54901	late_landmark_diagnostic	240	0.15	proportional	1.7	1.7	score_dependent	0.25	500	352	0.704	88	0.176	0.1451264013297259	0.21181417128935995	0.174	0.002	1.3033569817702146	0.39476649127949925	176.5	11.0	0.14090073529411765	0.1311904761904762
54901	whole_followup	240	0.15	proportional	1.7	1.7	event_risk_dependent	0.25	500	202	0.404	65	0.13	0.10332065036463456	0.16232136157691412	0.13	0.0	1.3982406495036308	0.4562100896977611	216.0	9.0	0.25	0.25
54901	early_window_diagnostic	240	0.15	proportional	1.7	1.7	event_risk_dependent	0.25	500	1	0.002	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0	1.8448357467367587	0.659618555737428	216.0	2.0	0.25	0.25
54901	late_landmark_diagnostic	240	0.15	proportional	1.7	1.7	event_risk_dependent	0.25	500	49	0.098	14	0.028	0.01675097472075645	0.04644640267494888	0.028	0.0	1.391256380292935	0.48990602930366234	177.0	6.0	0.09804599145513948	0.09804599145513948
54901	whole_followup	240	0.15	proportional	1.7	1.7	joint_score_event_risk	0.25	500	372	0.744	29	0.058	0.0406837291117572	0.08205618785625499	0.0	0.058	-0.8270656819962094	-0.25412370156428454	216.0	12.0	0.24770642201834864	0.24770642201834864
54901	early_window_diagnostic	240	0.15	proportional	1.7	1.7	joint_score_event_risk	0.25	500	26	0.052	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0	-0.7481076615144768	-0.25446156922046415	216.0	5.0	0.24770642201834864	0.24770642201834864
54901	late_landmark_diagnostic	240	0.15	proportional	1.7	1.7	joint_score_event_risk	0.25	500	66	0.132	3	0.006	0.0020425962719602363	0.01749025210405338	0.002	0.004	-0.2206466135758954	-0.06824847129989402	175.5	6.0	0.10734463276836158	0.10734463276836158
54901	whole_followup	240	0.15	early_only	2.2	1.0	administrative_only	0.0	500	500	1.0	227	0.454	0.4108757266738578	0.49782571264860515	0.454	0.0	1.8668177882588064	0.36260746064432925	216.0	32.0	0.0	0.0
54901	early_window_diagnostic	240	0.15	early_only	2.2	1.0	administrative_only	0.0	500	499	0.998	324	0.648	0.6051540371141233	0.6885891581092574	0.648	0.0	2.323216679736899	0.5838219694247362	216.0	20.0	0.0	0.0
54901	late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	administrative_only	0.0	500	409	0.818	17	0.034	0.02133451980853219	0.053771365501634506	0.018	0.016	-0.027460571851664232	-0.009436295248054512	196.0	12.0	0.0	0.0
54901	whole_followup	240	0.15	early_only	2.2	1.0	independent	0.25	500	500	1.0	241	0.482	0.4385065876245351	0.5257678886320809	0.482	0.0	1.9106793662669022	0.40343854994287753	216.0	29.0	0.24883710867354666	0.22790697674418606
54901	early_window_diagnostic	240	0.15	early_only	2.2	1.0	independent	0.25	500	499	0.998	335	0.67	0.6276256239722534	0.709782100270819	0.67	0.0	2.3928675154696455	0.6160476473209759	216.0	19.0	0.24883710867354666	0.22790697674418606
54901	late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	independent	0.25	500	289	0.578	11	0.022	0.012328008269927582	0.03896086121131637	0.01	0.012	-0.02882573578186943	-0.008179625442439935	173.0	10.0	0.14942528735632185	0.14534883720930233
54901	whole_followup	240	0.15	early_only	2.2	1.0	score_dependent	0.25	500	500	1.0	231	0.462	0.41875629515879303	0.505823154716285	0.462	0.0	1.9075259139338607	0.4006884689408293	216.0	28.0	0.24944444444444444	0.2119815668202765
54901	early_window_diagnostic	240	0.15	early_only	2.2	1.0	score_dependent	0.25	500	496	0.992	328	0.656	0.6133141713377337	0.696307034438262	0.656	0.0	2.4108903347888857	0.6289074720771495	216.0	18.0	0.24944444444444444	0.2119815668202765
54901	late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	score_dependent	0.25	500	272	0.544	8	0.016	0.008129253033388314	0.03125110853339426	0.008	0.008	-0.08409572506873639	-0.028020786758287168	175.0	10.0	0.1340782122905028	0.12983661627729426
54901	whole_followup	240	0.15	early_only	2.2	1.0	event_risk_dependent	0.25	500	152	0.304	18	0.036	0.02289106098029272	0.056184326968027755	0.036	0.0	0.6459030267341168	0.21200622964528876	216.0	8.0	0.2511415525114155	0.2511415525114155
54901	early_window_diagnostic	240	0.15	early_only	2.2	1.0	event_risk_dependent	0.25	500	2	0.004	1	0.002	0.00035313639455927456	0.011240706705146758	0.002	0.0	1.7696223818656378	0.5383331296574853	216.0	3.0	0.2511415525114155	0.2511415525114155
54901	late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	event_risk_dependent	0.25	500	18	0.036	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0	-0.5387026504821883	-0.17609465875520022	175.0	5.0	0.09374495169784497	0.09374495169784497
54901	whole_followup	240	0.15	early_only	2.2	1.0	joint_score_event_risk	0.25	500	367	0.734	84	0.168	0.13778823297684417	0.20327432908962656	0.0	0.168	-1.389438763975198	-0.4135813636322737	216.0	11.5	0.24885835227391206	0.24885835227391206
54901	early_window_diagnostic	240	0.15	early_only	2.2	1.0	joint_score_event_risk	0.25	500	5	0.01	1	0.002	0.00035313639455927456	0.011240706705146758	0.0	0.002	-1.9440199595442982	-0.6219977350063867	216.0	4.0	0.24885835227391206	0.24885835227391206
54901	late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	joint_score_event_risk	0.25	500	102	0.204	28	0.056	0.03902562068315149	0.0797447936467069	0.0	0.056	-1.4276327762080738	-0.47020092958098836	176.0	7.0	0.10197347241001867	0.10197347241001867
54901	whole_followup	240	0.15	late_only	1.0	2.2	administrative_only	0.0	500	500	1.0	203	0.406	0.3638304421340635	0.4496029338727085	0.406	0.0	1.764353159629759	0.34468525978614184	216.0	32.0	0.0	0.0
54901	early_window_diagnostic	240	0.15	late_only	1.0	2.2	administrative_only	0.0	500	445	0.89	31	0.062	0.044019209142681565	0.08665971310163822	0.026	0.036	-0.03158171318095685	-0.007917920112422651	216.0	14.0	0.0	0.0
54901	late_landmark_diagnostic	240	0.15	late_only	1.0	2.2	administrative_only	0.0	500	493	0.986	326	0.652	0.6092325025566356	0.6924496979430526	0.652	0.0	2.3550691561073074	0.6159610789992216	202.0	18.0	0.0	0.0
54901	whole_followup	240	0.15	late_only	1.0	2.2	independent	0.25	500	500	1.0	171	0.342	0.3017655066658599	0.38464378491999074	0.342	0.0	1.5423049286493469	0.3164824740199609	216.0	28.0	0.2488479262672811	0.2300469483568075
