analysis	disease_name	compartment	role	gene
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SCARB1
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SCARB2
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SEMA4D
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SEMA7A
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SERPINE1
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SIGLEC10
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SLC15A4
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SOCS3
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SPP1
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	STAT1
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	STAT3
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	SYK
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TBXAS1
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TGFB1
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TGFB2
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TGFB3
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TIMP1
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TLR7
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TLR9
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TNFRSF1A
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TNFRSF1B
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TNFSF10
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TNFSF13B
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TNFSF14
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TRAF2
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TRAF3
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TRAF6
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TREM1
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TREM2
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TYRO3
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	TYROBP
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	UNC93B1
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	VCAM1
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	VEGFA
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	VEGFB
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	ADORA2A
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	ADORA2B
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	ANGPT1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	ANGPT2
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	ANXA1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	AREG
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	AXL
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	C1QA
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	C1QB
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	C1QC
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	C1R
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	C1S
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	C2
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	C3
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	C3AR1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	C5AR1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CALR
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CCL13
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CCL2
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CCL20
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CCL7
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CCL8
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CCR2
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CCR5
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CCR6
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CD200
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CD200R1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CD24
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CD27
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CD274
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CD36
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CD40
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CD40LG
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CD44
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CD70
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CD74
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CFB
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CHUK
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CIITA
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CSF1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CSF2
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CSF3
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CXCL1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CXCL10
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CXCL11
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CXCL12
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CXCL13
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CXCL2
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CXCL3
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CXCL8
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CXCL9
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CXCR3
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CXCR4
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	EGF
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	EREG
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	FCER1G
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	FPR2
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	GAS6
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	GPR65
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	HBEGF
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	HIF1A
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	HMGB1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	ICAM1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IFI30
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IFNG
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IFNGR1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IL10
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IL12B
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IL18
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IL1A
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IL1B
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IL23A
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IL33
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IL34
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IL6
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IL6ST
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IRF1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	IRF5
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	ITGAM
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	ITGAV
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	ITGB1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	ITGB2
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	ITGB3
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	JAK1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	JAK2
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	LGALS1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	LGALS3
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	LIF
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	LIPA
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	LRP1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	MARCO
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	MERTK
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	MMP12
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	MMP14
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	MMP3
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	MMP9
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	MSR1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	MYD88
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	NAMPT
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	NFKB1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	NFKBIA
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	NPC1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	NPC2
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	OSM
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	OSMR
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	P2RX7
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	PDCD1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	PDCD1LG2
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	PLA2G7
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	PROS1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	PTGER4
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	PTGS2
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	PTPN2
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	RELA
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	S100A12
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	S100A8
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	S100A9
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	SCARB1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	SCARB2
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	SEMA4D
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	SEMA7A
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	SERPINE1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	SIGLEC10
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	SLC15A4
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	SOCS3
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	SPP1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	STAT1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	STAT3
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	SYK
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TBXAS1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TGFB1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TGFB2
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TGFB3
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TIMP1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TLR7
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TLR9
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TNFRSF1A
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TNFRSF1B
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TNFSF10
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TNFSF13B
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TNFSF14
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TRAF2
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TRAF3
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TRAF6
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TREM1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TREM2
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TYRO3
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	TYROBP
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	UNC93B1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	VCAM1
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	VEGFA
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	VEGFB
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	ADORA2A
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	ADORA2B
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	ANGPT1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	ANGPT2
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	ANXA1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	AREG
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	AXL
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	C1QA
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	C1QB
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	C1QC
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	C1R
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	C1S
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	C2
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	C3
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	C3AR1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	C5AR1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CALR
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CCL13
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CCL2
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CCL20
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CCL7
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CCL8
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CCR2
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CCR5
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CCR6
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CD200
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CD200R1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CD24
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CD27
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CD274
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CD36
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CD40
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CD40LG
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CD44
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CD70
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CD74
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CFB
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CHUK
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CIITA
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CSF1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CSF2
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CSF3
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CXCL1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CXCL10
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CXCL11
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CXCL12
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CXCL13
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CXCL2
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CXCL3
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CXCL8
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CXCL9
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CXCR3
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CXCR4
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	EGF
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	EREG
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	FCER1G
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	FPR2
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	GAS6
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	GPR65
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	HBEGF
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	HIF1A
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	HMGB1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	ICAM1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IFI30
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IFNG
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IFNGR1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL10
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL12B
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL18
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL1A
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL1B
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL23A
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL33
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL34
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL6
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IL6ST
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IRF1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	IRF5
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	ITGAM
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	ITGAV
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	ITGB1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	ITGB2
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	ITGB3
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	JAK1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	JAK2
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	LGALS1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	LGALS3
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	LIF
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	LIPA
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	LRP1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	MARCO
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	MERTK
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	MMP12
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	MMP14
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	MMP3
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	MMP9
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	MSR1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	MYD88
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	NAMPT
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	NFKB1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	NFKBIA
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	NPC1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	NPC2
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	OSM
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	OSMR
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	P2RX7
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	PDCD1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	PDCD1LG2
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	PLA2G7
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	PROS1
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	PTGER4
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	PTGS2
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	PTPN2
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	RELA
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	S100A12
