analysis	disease_name	compartment	role	gene	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr	tissue_up_trend	tissue_down_trend
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	CSF3	4	17	0.3841877565447128	-0.023050801022157993	0.40723855756687083	1.6851021001855842	1.5553744921643313	0.21571033600531442	0.6579126629321873	False	False
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CSF3	6	6	0.10299567706372821	-0.015846990449715465	0.11884266751344368	0.7287703473702468	1.3674562077527945	0.22276875145513386	0.6589539973724172	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	CSF3	3	19	0.20178494164377625	-0.009922031066851304	0.21170697271062755	2.699523770695608	1.6788774977057688	0.23432921096989748	0.662195831160084	False	False
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	CSF3	18	18	-0.0123605468797525	0.034244919649243595	-0.046605466528996095	-0.3743742345580869	-1.1486482196668575	0.2666071427301349	0.6783244622194109	False	False
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	CSF3	6	6	0.8237407337877537	-0.015847673370090822	0.8395884071578446	0.6641329663824098	1.2461713774854142	0.2672914945893784	0.6783244622194109	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CSF3	5	19	0.048917618055080755	0.0009069880482285429	0.04801063000685221	0.44273787483697136	1.1391942850891799	0.28367715110621367	0.6809944521586874	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CSF3	5	17	0.08448691408820314	-0.009625017875299973	0.0941119319635031	0.5067855993573056	1.1069689188893372	0.3035531908729179	0.6942410477899982	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	CSF3	6	6	0.05280465511961263	-0.015846990449715465	0.0686516455693281	0.4237733918881109	0.7951634661165052	0.45817593815885066	0.7432799347653722	False	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CSF3	3	3	0.18586890939334477	-0.04368743616348356	0.22955634555682833	0.553212088212472	0.8469295847875704	0.4706337748165728	0.7528794792798243	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CSF3	10	14	0.08816015698725821	0.018317651651032725	0.06984250533622549	0.3146786723769971	0.6848126196266312	0.5082632221836674	0.7745999828533413	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	CSF3	3	3	0.062103679819332715	-0.040477765493494126	0.10258144531282684	0.315964539999823	0.48371993738298213	0.6645763451795597	0.8678205672490367	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CSF3	3	3	0.006116304923699735	-0.06883502265150815	0.07495132757520788	0.16809231531096785	0.2573377513718072	0.812204691580051	0.9632519769079644	False	False
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	CSF3	9	13	0.0	0.0	0.0				1.0	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	CXCL1	6	6	1.333249629802242	-0.0034055693838728773	1.3366551991861149	2.352241565946913	4.413718729220051	0.006751986466915479	0.2617990100001821	True	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CXCL1	5	19	0.9805929871094975	0.007067259509246155	0.9735257276002514	2.9000730880180927	3.772051109199946	0.01651865933122527	0.313325083083946	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CXCL1	6	6	0.6332104473007446	-0.0034055693838728773	0.6366160166846175	1.8189830352750764	3.41311862146914	0.018113561330439842	0.3329070060669037	True	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CXCL1	5	17	1.285173919982898	-0.039326181521896895	1.3245001015047948	2.772359408428493	3.0698513156774023	0.03625168945953625	0.3935002810758843	True	False
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CXCL1	5	18	2.096262035181492	0.028446509575519623	2.067815525605972	2.5607585430500706	2.6995101094031697	0.05344612731113634	0.4518488306104355	True	False
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	CXCL1	4	17	0.7617664119759939	-0.0012218815611643044	0.7629882935371582	1.6416391099046022	2.542204389265832	0.06670360292607307	0.4817770309752743	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	CXCL1	6	6	0.4576642355892169	-0.014391801930288614	0.4720560375195055	1.0929944998553123	2.050882173321296	0.08152725326166722	0.5008945086917589	True	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CXCL1	3	3	0.4979765838969958	-0.004560971716268461	0.5025375556132643	1.4688143784752208	2.2486535963296888	0.15005236596920882	0.599946311409048	False	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CXCL1	3	3	0.4856468630214472	-0.006686721360937902	0.4923335843823851	1.3353412111114054	2.0443153748331584	0.176599452105665	0.6258176991385183	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	CXCL1	3	19	3.132857155297053	0.1003181988560788	3.032538956440974	2.9597467805870132	1.9026028545217575	0.19618355416291888	0.6332766702412878	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	CXCL1	11	14	-0.05387554456548182	0.02261550059139811	-0.07649104515687993	-0.40432673817344744	-1.0985701556507887	0.28389926961195716	0.6809944521586874	False	False
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	CXCL1	6	6	0.2295250718675893	-0.06311426277736003	0.29263933464494934	0.6094784870504995	1.1436183478326478	0.28426006713268803	0.6809944521586874	False	False
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CXCL1	6	6	0.7492543734451339	-0.014391801930288614	0.7636461753754226	0.5755206991193791	1.0799003493225188	0.3280884615068275	0.7000024535402347	False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CXCL1	6	6	0.1543939163762366	-0.06311426277736003	0.2175081791535966	0.4902017963543118	0.9198089520178002	0.3817115591418647	0.7051197033999544	False	False
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	CXCL1	18	18	0.03487047986198951	0.006828512781829509	0.02804196708016	0.2634269107015131	0.808241657834188	0.42608698337481943	0.7254265729609267	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	CXCL1	3	3	-0.09378323489024698	-0.027540722151463706	-0.06624251273878327	-0.5069698200804348	-0.7761358588672864	0.48191930917253206	0.7593180169550172	False	False
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	CXCL1	9	13	-0.01562690511155806	0.005017888245223485	-0.020644793356781547	-0.1298600954582972	-0.32364478470041014	0.7496755145687021	0.9250583184356921	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CXCL1	10	14	-0.009774335558061968	-0.013602381383785844	0.003828045825723875	0.07149386962899165	0.17575252112233744	0.8624212564500479	0.9815669873377227	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CXCL10	3	3	0.10905580643856844	-0.009413614174760578	0.11846942061332902	2.157419876511478	3.302861161494635	0.03862521093996459	0.3993253182851367	False	False
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CXCL10	6	6	0.5699157949233488	0.041448461966871526	0.5284673329564772	1.2110593479771965	2.2724176818175525	0.056993860083027856	0.4654148509801275	True	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	CXCL10	6	6	0.4064683969066252	0.041448461966871526	0.36501993493975365	1.0848117008398184	2.035528064374756	0.07378065317170246	0.4894998940248152	True	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	CXCL10	3	3	0.11301759644530553	-0.020919740899489097	0.13393733734479463	1.2143131263793354	1.8590297172457215	0.1428889843317119	0.5971549110623013	False	False
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	CXCL10	9	13	0.1850084765826329	0.02167500986490689	0.163333466717726	0.6971368351175213	1.5502360045234	0.14545253744836975	0.5971549110623013	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CXCL10	10	14	0.10006566796216694	0.011479709659026675	0.08858595830314027	0.6139302673012726	1.4752898084175026	0.1588973214638503	0.6085036299609503	False	False
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	CXCL10	4	17	0.006297220555628157	0.0	0.006297220555628157	2.012193086165376	1.6657592820553815	0.19435126961698085	0.6326406090852063	False	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CXCL10	3	3	0.4923006141164825	-0.011803393589356908	0.5041040077058394	1.1307490492844143	1.731098873677502	0.22392190458580868	0.6589539973724172	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CXCL10	5	19	0.17986815175215223	-0.008540929480657366	0.1884090812328096	1.3763541996249726	1.3713746153587678	0.24200772507520887	0.6636970150841421	False	False
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CXCL10	5	18	0.06352372500681894	-0.013217658359509459	0.0767413833663284	1.0776236159044272	1.2549171952800087	0.27499944897472756	0.6784673719007078	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	CXCL10	3	19	-0.009888396495625425	-0.004932568260755227	-0.004955828234870198	-0.2326421730310586	-1.0	0.3305649312781842	0.7000024535402347	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	CXCL10	6	6	0.044649294669478985	0.0021231678998935555	0.04252612676958543	0.5183687285290831	0.9726610561061881	0.35763716016153285	0.7000024535402347	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	CXCL10	11	14	0.03280570427456772	0.007462863163538963	0.025342841111028757	0.3855487573023567	0.9430349465589861	0.35913813651788223	0.7000024535402347	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CXCL10	5	17	0.09047533786139246	0.004352558303059748	0.08612277955833271	0.39310748622377034	0.8796919453605156	0.4060195892693181	0.714783356017713	False	False
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	CXCL10	6	6	0.13302578443441307	0.02346999912124703	0.10955578531316604	0.41833075911162776	0.7849509732460459	0.4546246689296936	0.7411759754065914	False	False
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	CXCL10	18	18	-0.013373033884731798	0.0006987862418467716	-0.01407182012657857	-0.07088401590727338	-0.2174850488064069	0.8293679033593163	0.9684686764168181	False	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CXCL10	6	6	0.008070244705738975	0.0021231678998935555	0.005947076805845419	0.1071625830805828	0.20107862511304783	0.8449384542913781	0.9762486865475158	False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CXCL10	6	6	0.02737921751966967	0.02346999912124703	0.003909218398422638	0.01538997703929582	0.0288775740059937	0.9777080278009272	1.0	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CXCL11	3	3	0.12844029840722285	-0.009712024579353015	0.13815232298657587	2.3971647746289584	3.6698940795092394	0.025508771473831637	0.35946187779321737	False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CXCL11	6	6	0.7498503483807485	0.06223906196016769	0.6876112864205808	1.306471870571262	2.4514486300297236	0.0519366915073417	0.4478000797644988	True	False
ibd_crohn_epithelial	Crohn disease	colon epithelial	tissue_resident	CXCL11	6	6	0.05316315296009904	-0.008820332147131626	0.06198348510723067	0.9019315113800872	1.692373802879173	0.12652374842840167	0.5877296257451186	False	False
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CXCL11	6	6	0.7141070776324433	0.03384249918356017	0.6802645784488831	0.9365609077065985	1.7573519995748759	0.13524403913098426	0.5971549110623013	False	False
t1d_ductal_cell	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	CXCL11	5	19	0.2475749185000382	0.0012177340780236072	0.2463571844220146	1.5410835861895322	1.712280379641095	0.15966246558846697	0.6085036299609503	False	False
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	CXCL11	6	6	0.48965898371218053	0.06223906196016769	0.4274199217520128	0.8557333305973014	1.6056880735183825	0.1614797370784532	0.60996844063483	False	False
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	CXCL11	3	3	0.12473392823633138	-0.01775731616405952	0.1424912444003909	1.0640143462995884	1.6289326421468686	0.2006658911934485	0.6384627656359292	False	False
ibd_uc_epithelial	ulcerative colitis	colon epithelial	tissue_resident	CXCL11	6	6	0.2982152034870926	-0.008820332147131626	0.3070355356342242	0.7468611243459218	1.4014015313622494	0.21909697658340113	0.6589539973724172	False	False
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	CXCL11	6	6	0.16859262734260091	0.03384249918356017	0.13475012815904075	0.6703949283853378	1.2579212501915626	0.23722227893948103	0.6625410644960192	False	False
psoriasis_keratinocyte	psoriasis	skin keratinocyte	tissue_resident	CXCL11	3	3	0.4576145210791181	-0.008764350106979275	0.4663788711860974	0.9359760544339288	1.4329148405166114	0.2875408777716752	0.6835962221263553	False	False
t1d_stellate_cell	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	CXCL11	4	17	-0.02936101097573473	-0.010637111727877511	-0.018723899247857216	-0.25372518713804365	-0.9999999999999998	0.33219498465297953	0.7000024535402347	False	False
t1d_endothelial_cell	type 1 diabetes mellitus	pancreatic endothelial cell	tissue_resident	CXCL11	5	17	0.19624673791104047	0.008591553401865657	0.18765518450917482	0.6228784030414697	0.9370359806658664	0.393570220831364	0.7094281912314764	False	False
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	myeloid_apc	CXCL11	18	18	-0.009393045128098016	-0.00041862055938938277	-0.008974424568708632	-0.23198718558446532	-0.7117788648614277	0.48159672059909925	0.7592140097244191	False	False
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CXCL11	5	18	-0.00035269891360935335	-0.0292876018164598	0.028934902902850446	0.252609597680411	0.6654879910756539	0.5205750178210256	0.7805453442526249	False	False
t1d_beta_cell	type 1 diabetes mellitus	pancreatic beta cell	tissue_resident	CXCL11	3	19	-9.24299140859508e-05	0.01856556254408791	-0.01865799245817386	-0.20080777464621521	-0.6180577349944614	0.5553397265601852	0.8035453549592116	False	False
sjogren_gland_stromal	Sjogren syndrome	salivary gland stromal/endothelial	tissue_resident	CXCL11	10	14	0.0649024117916555	0.02552137396922654	0.03938103782242896	0.24064048055493706	0.5625664341012374	0.5822789849450752	0.8243844576327644	False	False
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	CXCL11	9	13	0.042881368487236594	0.06842358750330985	-0.025542219016073252	-0.08235292237136255	-0.2314769211971337	0.8200774675667838	0.9671206050365712	False	False
sjogren_gland_epithelial	Sjogren syndrome	salivary gland epithelial	tissue_resident	CXCL11	11	14	0.013695802624162827	0.013475203731662642	0.00022059889250018554	0.0035556173373701614	0.009398934493517084	0.9925819065115299	1.0	False	False
ibd_uc_stromal	ulcerative colitis	colon stromal	tissue_resident	CXCL12	6	6	-0.7399193543151972	-0.020834724133104304	-0.7190846301820929	-3.2908327780950635	-6.174880368446493	0.00011617128045984077	0.11458360629355628	False	True
ibd_uc_myeloid	ulcerative colitis	colon myeloid	myeloid_apc	CXCL12	6	6	-0.32921777062940966	0.019064007610086288	-0.34828177823949596	-1.7752176788135257	-3.3309978153828084	0.01552246350654318	0.30807303790776913	False	True
psoriasis_skin_apc	psoriasis	skin APC	myeloid_apc	CXCL12	3	3	-0.2980513269912222	0.007282316362681275	-0.3053336433539035	-2.7494765525750298	-4.209259133472117	0.020692063825380996	0.3403764029732353	False	True
ibd_crohn_stromal	Crohn disease	colon stromal	tissue_resident	CXCL12	6	6	-0.5244332742224319	-0.020834724133104304	-0.5035985500893276	-1.422633803852399	-2.669413531240442	0.029658221379099067	0.3717832588480717	False	True
ibd_crohn_myeloid	Crohn disease	colon myeloid	myeloid_apc	CXCL12	6	6	-0.2279031506157763	0.019064007610086288	-0.24696715822586257	-1.2090004316638865	-2.268554355182435	0.057949258624262104	0.46722576640106694	False	False
t1d_acinar_cell	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	CXCL12	5	18	-0.22674726801999096	0.09832798916498126	-0.3250752571849722	-0.9337150938071306	-2.045816860616763	0.07969968012195347	0.4985863709954764	False	True
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	myeloid_apc	CXCL12	9	13	0.18004663424722372	0.036207697121998804	0.1438389371252249	0.628129000423823	1.4582680375300758	0.16491756423453183	0.6122849091216809	False	False
psoriasis_skin_stromal	psoriasis	skin stromal	tissue_resident	CXCL12	3	3	-0.21674384284604445	0.02940528902123037	-0.24614913186727483	-0.967507113131675	-1.4811867185536263	0.21290592667464586	0.6566582488032836	False	False
